	NielsenHB_2014__O2_UC48_0__bin.13	LiJ_2014__V1.FI32__bin.6	LeChatelierE_2013__MH0243__bin.6	LeChatelierE_2013__MH0002__bin.19	ZeeviD_2015__PNP_Main_46__bin.20	RaymondF_2016__P19E90__bin.32	ZeeviD_2015__PNP_Main_78__bin.43	VogtmannE_2016__MMRS67247116ST-27-0-0__bin.15	CosteaPI_2017__pluto1-11-7-0__bin.19	LiJ_2014__V1.FI06__bin.52	YuJ_2015__SZAXPI015216-169__bin.77	ZellerG_2014__CCIS38765456ST-20-0__bin.95	XieH_2016__YSZC12003_36051__bin.32	NielsenHB_2014__O2_UC55_0__bin.10	YuJ_2015__SZAXPI003420-4__bin.43	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.87	LeChatelierE_2013__MH0407__bin.49	NielsenHB_2014__MH0002__bin.1	ZellerG_2014__CCIS74239020ST-4-0__bin.66	XieH_2016__YSZC12003_37299R1__bin.50	NielsenHB_2014__V1_UC55_4__bin.92	LiJ_2014__O2.UC11-1__bin.29	LiJ_2014__O2.UC48-1__bin.79	HeQ_2017__SZAXPI029557-42__bin.27	CosteaPI_2017__pluto1-11-30-0__bin.35	NielsenHB_2014__O2_UC55_2__bin.24	LiJ_2014__V1.FI09__bin.41	QinJ_2012__T2D-098__bin.51	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.40	LeChatelierE_2013__MH0418__bin.11	LiJ_2014__O2.UC1-1__bin.9	RaymondF_2016__P19E7__bin.83	NielsenHB_2014__O2_UC11_2__bin.25	QinN_2014__LD-33__bin.23	ChengpingW_2017__AS115raw__bin.24	ZellerG_2014__CCIS81887263ST-4-0__bin.13	LeChatelierE_2013__MH0130__bin.13	RaymondF_2016__P19E0__bin.109	ZeeviD_2015__PNP_Main_135__bin.3	VatanenT_2016__G80433__bin.6	NielsenHB_2014__MH0130__bin.27
RaymondF_2016__P19E7__bin.83	0.6103165864581658	0.5749747709948623	0.7177121754913691	0.668308392996322	0.6602664819190657	0.8745862178054035	0.759938283932791	0.7139428472456643	0.7580140752222009	0.7124790347409146	0.606398800318831	0.7376448569060315	0.7499916050595864	0.6780478493930017	0.4857524606012191	0.7233345763736332	0.7626838712870062	0.5691579609661781	0.6725650696249847	0.7457225569397878	0.7570473315577299	0.7460694005305601	0.5385672399380012	0.7479843306227986	0.7446572831851994	0.6884973410130837	0.7431333805806472	0.44478117483214535	0.7441447499810009	0.6776656586846984	0.7705472794207314	1.0	0.6443046073200346	0.44066058460597685	0.7186497577838771	0.751199592801206	0.4851528851201007	0.933994560078612	0.5422084348826564	0.6353100914253195	0.6192611745493685
NielsenHB_2014__O2_UC11_2__bin.25	0.6390173743368164	0.5629749964173936	0.777332477521904	0.7357336997426545	0.7214317741267974	0.7581297068123312	0.8169370380494885	0.7882388548825608	0.8036442634341722	0.7676881410306586	0.673574172799246	0.8033881622653793	0.7913598369944159	0.7298108584487093	0.5295112441659713	0.8000813261705289	0.8232737356209028	0.6592015985851013	0.774056148776314	0.8093057851969511	0.8169173688374652	0.9054934503531025	0.5442643574208926	0.8048786068417547	0.8004257380871811	0.7593383598205365	0.8423416317337447	0.5090528551868314	0.8110294504301737	0.7447434030867818	0.8727963959580973	0.5853533413374985	1.0	0.45719236850629996	0.7809154854100608	0.8093836592200636	0.5435313782136583	0.6690907966954118	0.6267514128716126	0.6937491645602546	0.6923691084187037
QinN_2014__LD-33__bin.23	0.6402008609149796	0.5317396237418526	0.8248683750879344	0.6979050683891381	0.580033528144298	0.6586601060313128	0.8573749888127244	0.7998363048982463	0.833041582020292	0.6507000587993576	0.6866254076739416	0.7835490753295795	0.7763021266890381	0.6461130352690287	0.5295045745130287	0.8031525501695173	0.8100299578396095	0.5962548369929759	0.6251969201069744	0.8287278648326913	0.8430567197272326	0.6960020286259524	0.3500029351561455	0.7716179061847108	0.8069721025437699	0.7623639843830446	0.6789641689610605	0.5090474985252044	0.7718531998494891	0.7692394673605826	0.7005929015413901	0.47988984984511035	0.5480364767732914	1.0	0.7290923053678714	0.8194388173919068	0.34532448872948157	0.5760325734967912	0.5711491473130811	0.5889977837165237	0.5610671265398743
ChengpingW_2017__AS115raw__bin.24	0.60248805614759	0.5274107397247443	0.7651664333388476	0.7130980520254486	0.6958144802153722	0.6349893253648605	0.7901475714642129	0.7625025031576564	0.7995897673617064	0.6505555884139302	0.6734363258239104	0.8045138199822085	0.766243954517738	0.7045976738872695	0.5112245041946467	0.8137527609791422	0.8336966602247573	0.6229237301747662	0.6185322834532196	0.7931915913117387	0.7879985336825194	0.6700152185980937	0.49939158632794045	0.838373324310457	0.7869903653574389	0.7295061566419769	0.6715674015166959	0.4764943363337199	0.811301993249055	0.728526810282116	0.685789540208593	0.4883212496243387	0.5840708203722056	0.4549183933075397	1.0	0.8108576546185848	0.5364614372613369	0.5531691702246282	0.5913156416505018	0.6823152924844024	0.668101860427832
ZellerG_2014__CCIS81887263ST-4-0__bin.13	0.5876323827791439	0.5072687156526184	0.7369461127518123	0.6767244223315577	0.6495816234646774	0.615159020865029	0.7702711323065314	0.7342170761362339	0.7646301741978458	0.6157966539185686	0.6348845785612381	0.7526638085885258	0.7360716602086586	0.6803676095550231	0.5039513263397207	0.799753379195093	0.7973610916803534	0.6013462845759878	0.5978659963078062	0.7743518195813306	0.7817457894726756	0.6423330306241822	0.48499563731957573	0.7970580174895985	0.7525282876089198	0.7216237548838886	0.6425635531793906	0.4619176465016012	0.7593057054879974	0.7191238719247347	0.6594845110471501	0.46547103396484285	0.5520328010051003	0.46624747335506955	0.7394240933304239	1.0	0.5158128343021943	0.5443661464760028	0.5597372371406333	0.6278552833059234	0.647531834425669
LeChatelierE_2013__MH0130__bin.13	0.6064707756868577	0.5089638056651733	0.7627841508840251	0.7557939069143771	0.7271987068404213	0.614705467972567	0.7991029305424506	0.7469316571207111	0.8166349850866204	0.6517709166206295	0.6504464680556784	0.8029918315301425	0.7989727079150912	0.7714072888226764	0.5117775921969534	0.8458941872263603	0.8403479477491708	0.6827652352696209	0.6166588073829563	0.8306279175090767	0.792353576211126	0.6671345199740621	0.6379682070121996	0.8182727679597225	0.8097536303446278	0.7542690132813747	0.6593251623449495	0.4790814904757481	0.8014416044849917	0.7057950846958191	0.6791150016911164	0.48801529604758764	0.60180053893501	0.31896632567301325	0.7941544707027979	0.8373550495490429	1.0	0.5399461242768311	0.610117898144572	0.7245924765099269	0.9392064775312634
RaymondF_2016__P19E0__bin.109	0.30628738863221866	0.3000903302805764	0.3842595700164044	0.35166351786304834	0.3330887144040576	0.4602509929372935	0.40930913502310035	0.38842102505836473	0.4020984702380757	0.37399396542973806	0.32460147442592996	0.39507219055227943	0.38845561005477935	0.3589496966343273	0.2496768656252149	0.39540064569574374	0.41277827620192076	0.3091534411457498	0.3640410583254477	0.4027048332225522	0.4056533576506105	0.4084058322173362	0.27505959260920676	0.3993085456456466	0.3958091170143448	0.36760863372483277	0.39087287619471717	0.24713967754504645	0.4004668360581127	0.36602631897762655	0.40897065227712526	0.43259486521265067	0.3411105917677067	0.24498906377391483	0.3770566817394493	0.4069029197104192	0.2486180326580596	1.0	0.2873786046161352	0.32921621803036605	0.3220344081831785
ZeeviD_2015__PNP_Main_135__bin.3	0.6214841168214962	0.5303437857539509	0.7752479301873995	0.7381054007260454	0.6769121749949849	0.654130146647607	0.8004415705312758	0.7878904681223045	0.8046243517240916	0.6537214456114299	0.6775490707273499	0.8138120456058332	0.7846342598668589	0.7145426233404156	0.5211572742281483	0.8176834730680993	0.8263241302688243	0.6576050907517301	0.642303828429118	0.8131239144494538	0.7994941093056536	0.6904446328331573	0.5047122795940736	0.7988536665054721	0.7961496184734446	0.761831343231229	0.6846278357329246	0.4801850938810321	0.8059367668161559	0.7463905629078389	0.7088397265289537	0.4836478203071209	0.6153630601263466	0.4678160742866354	0.7762363797522334	0.8057676899169081	0.5410307069660865	0.5534525384590828	1.0	0.660793510600018	0.6921212135543708
VatanenT_2016__G80433__bin.6	0.6175986142280743	0.537940992166	0.750259339929769	0.6906772657870325	0.7384531313845974	0.6408294939302149	0.7837017073886035	0.7502871200713984	0.7748451169192315	0.6675364078096659	0.6544378952076795	0.7960554308770296	0.7564479818606225	0.7205873354905727	0.5127999639913101	0.7989097525176193	0.8265295429498571	0.6051450228887267	0.6262101064858543	0.77482436972485	0.7876292567792336	0.6915106700359173	0.5218067078844262	0.8196347931153073	0.7718033672344834	0.7362286101700637	0.6921626242458043	0.47967091433237286	0.7972629879195064	0.7151758342306201	0.697436631387059	0.5056256545036533	0.6077415870126782	0.4304469648964504	0.7991717298026062	0.806427973125702	0.5733005410446318	0.5657017931905598	0.5895846271025875	1.0	0.7004534141090768
NielsenHB_2014__MH0130__bin.27	0.6443333450564177	0.5359659996715119	0.7870697522308002	0.7632347881197539	0.7329333948734832	0.6562466575613349	0.8203815610144843	0.7884438910826365	0.8336595855611726	0.67991447707853	0.6840822148362762	0.8165100426345613	0.8190770355292846	0.7733414162186817	0.524008091103593	0.8810238675953767	0.8585028557795954	0.6763076345196732	0.6494695062635714	0.8390056745770897	0.8134880248693753	0.706075325288397	0.5782419796881249	0.846775904058278	0.8245478484937588	0.7905961043344835	0.6946435052360491	0.5048085795573823	0.8218314769164614	0.7428355337079161	0.7135435342778755	0.5081608982444742	0.6253716791795485	0.4227706772546663	0.8068294338366646	0.857533707190952	0.766185017100596	0.5705486149659311	0.6367172076628363	0.7222096732848916	1.0
