	NielsenHB_2014__O2_UC48_0__bin.13	LiJ_2014__V1.FI32__bin.6	LeChatelierE_2013__MH0243__bin.6	LeChatelierE_2013__MH0002__bin.19	ZeeviD_2015__PNP_Main_46__bin.20	RaymondF_2016__P19E90__bin.32	ZeeviD_2015__PNP_Main_78__bin.43	VogtmannE_2016__MMRS67247116ST-27-0-0__bin.15	CosteaPI_2017__pluto1-11-7-0__bin.19	LiJ_2014__V1.FI06__bin.52	YuJ_2015__SZAXPI015216-169__bin.77	ZellerG_2014__CCIS38765456ST-20-0__bin.95	XieH_2016__YSZC12003_36051__bin.32	NielsenHB_2014__O2_UC55_0__bin.10	YuJ_2015__SZAXPI003420-4__bin.43	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.87	LeChatelierE_2013__MH0407__bin.49	NielsenHB_2014__MH0002__bin.1	ZellerG_2014__CCIS74239020ST-4-0__bin.66	XieH_2016__YSZC12003_37299R1__bin.50	NielsenHB_2014__V1_UC55_4__bin.92	LiJ_2014__O2.UC11-1__bin.29	LiJ_2014__O2.UC48-1__bin.79	HeQ_2017__SZAXPI029557-42__bin.27	CosteaPI_2017__pluto1-11-30-0__bin.35	NielsenHB_2014__O2_UC55_2__bin.24	LiJ_2014__V1.FI09__bin.41	QinJ_2012__T2D-098__bin.51	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.40	LeChatelierE_2013__MH0418__bin.11	LiJ_2014__O2.UC1-1__bin.9	RaymondF_2016__P19E7__bin.83	NielsenHB_2014__O2_UC11_2__bin.25	QinN_2014__LD-33__bin.23	ChengpingW_2017__AS115raw__bin.24	ZellerG_2014__CCIS81887263ST-4-0__bin.13	LeChatelierE_2013__MH0130__bin.13	RaymondF_2016__P19E0__bin.109	ZeeviD_2015__PNP_Main_135__bin.3	VatanenT_2016__G80433__bin.6	NielsenHB_2014__MH0130__bin.27
RaymondF_2016__P19E7__bin.83	0.6310485545679964	0.5902001000323426	0.7412661690970755	0.6909897546379836	0.6803387844479752	0.8747956494767742	0.7856223832087053	0.7352045802794897	0.7827800331202491	0.7249048720699449	0.6233910433938888	0.7590965806965857	0.774994388645092	0.6989141365494498	0.5004051663346983	0.7457667408367016	0.7866717507604049	0.588154827444209	0.6827326679827577	0.7696905536595754	0.7828644243633542	0.7554717337937884	0.5573873708283774	0.771392959207659	0.7691011404747471	0.7095863150099767	0.7526854972544127	0.45853915665312284	0.7673488071231511	0.6982624240699732	0.7802606673182318	1.0	0.6523363561010008	0.45536277630399935	0.7402645201540428	0.7744213235021217	0.5013144709331816	0.9344514215726993	0.5588644385022012	0.654787678701771	0.6390440725534935
NielsenHB_2014__O2_UC11_2__bin.25	0.6615253754912788	0.5764997874520864	0.8032854006678701	0.7611511386265993	0.7433846218072152	0.7675813653082466	0.8452538793506591	0.8117820988494314	0.8299183165723548	0.7803751841981564	0.6927343937848501	0.8279192823708064	0.8172714146538841	0.7518496084020451	0.5452835437336901	0.8240966312259579	0.8487754711278045	0.6813238423364134	0.7860499525731143	0.836229725156882	0.8452426398009315	0.9059899976035675	0.5643012632852481	0.8297019552400988	0.8269486669693317	0.781975615796866	0.8485025106344204	0.5243723614655249	0.8357532485309307	0.7667195326916353	0.8786774903530543	0.5926502175856404	1.0	0.4723569295637489	0.8045940053861528	0.8342419305050612	0.5612842470083731	0.6782096842368928	0.6455395244787357	0.7156474201419957	0.7140871297923131
QinN_2014__LD-33__bin.23	0.6556609538583831	0.5488438852998719	0.844778357217164	0.7149140576657136	0.5972547147749986	0.6805544461841526	0.8787905616926516	0.8227844142246328	0.8530126731381246	0.6728397972528863	0.7065252851672605	0.8053110928693028	0.7947127733183721	0.6647002724402311	0.5442631170203449	0.8266823978204781	0.833107502740281	0.6104326035219949	0.6475315336816385	0.8480488910402675	0.8630985432964402	0.7199663756210742	0.35932085298524624	0.7954980478805767	0.8260390693341623	0.7843353122380614	0.7018530939913985	0.5237184675212944	0.7945804507052555	0.7917703995757978	0.7240938788040345	0.49590088603221744	0.5662142356035402	1.0	0.7509375658605734	0.8435600268302142	0.35564613372571396	0.5958742290403387	0.5889770932715636	0.6081783073676269	0.5774938963187368
ChengpingW_2017__AS115raw__bin.24	0.6204339327001107	0.5411269928812749	0.7878529227123992	0.7346250577565162	0.7090161412012095	0.6535473684494953	0.8140532900123184	0.7811644254086039	0.8223098823613476	0.6703742922481223	0.6893877824289891	0.8241529869913862	0.7875544952808535	0.719213412541698	0.5237134219989054	0.8308246714821366	0.8509219876467856	0.6414661613615736	0.6381285177433722	0.8156778280727742	0.8113695447300387	0.6902533420719931	0.5146705304112263	0.8503518531472836	0.8093069728440044	0.7445890513160079	0.6917466801449385	0.48590380729153687	0.829787380963032	0.7438883172866041	0.7064149588401321	0.5030084427342078	0.6017807170844901	0.46854878102601993	1.0	0.8281391248270307	0.5481457418698791	0.5693025654851562	0.6061133189603797	0.6961240161126795	0.6824756146659369
ZellerG_2014__CCIS81887263ST-4-0__bin.13	0.6053664665245385	0.5204200000492804	0.759253961113966	0.6973025301903782	0.6625617955133521	0.6334409379037396	0.7940825790929184	0.7531486725377823	0.786741174914875	0.634489788151962	0.6498425355728883	0.7716882163276224	0.7566557912221282	0.694911064014909	0.5169462824952615	0.8151318619131566	0.8140411233621468	0.6193582547745137	0.6169555636290164	0.7969120928792349	0.8054233579579972	0.6621434600449929	0.5006035474738205	0.814786078080344	0.7744380602047161	0.7370816337314182	0.6622225823947022	0.47164175590289686	0.7767462973341244	0.7335693132316935	0.6798898638794427	0.4798600766419051	0.5689871600031868	0.4799720525624279	0.755183129910411	1.0	0.5257994984902415	0.560980744795926	0.5739242303571922	0.641394513617942	0.6597284488104407
LeChatelierE_2013__MH0130__bin.13	0.6253463899665466	0.5232109611007679	0.7868557813290975	0.7800575379567848	0.7424365320247663	0.6348161972059468	0.8244847872860049	0.7669370526930528	0.840494170426308	0.6728483155280928	0.6666340739726746	0.8250243445201829	0.822548781262875	0.78771756178797	0.5257074133119525	0.8620746820101218	0.8583471148576907	0.7045568586213379	0.6375775391301217	0.855281771987735	0.8181683231903388	0.6888088096274078	0.6588424941766485	0.8360737122293269	0.8339652612252572	0.7704072857115556	0.6809901186359246	0.4891606329441914	0.8212963329219246	0.7206942421598646	0.7013168485413066	0.5042722355136215	0.6214566000872003	0.32850013311152526	0.8114514134043973	0.8535670999865332	1.0	0.5575119567038653	0.6264272822182113	0.7405631928632667	0.9397460347654415
RaymondF_2016__P19E0__bin.109	0.31664815312026245	0.30786663370518685	0.39698009541366114	0.36372058433500215	0.34312839096680825	0.46037766816084763	0.42334941569774104	0.4001187349995252	0.4150215941350395	0.38030521566303327	0.3335323846539208	0.4065173686261284	0.40153938023686425	0.36971463489703904	0.25704019554234186	0.40749229716411217	0.425516810354707	0.3197303107001477	0.36982985000343804	0.41603335876387904	0.4194820354477795	0.41355858739321627	0.28473152219824693	0.41176937660236995	0.40872937588201974	0.37847957807122956	0.39592617392528656	0.25453820639343566	0.41269948789647914	0.37683934880340003	0.4142204091589256	0.43280646809012235	0.345759511078659	0.25342780289908223	0.38805368737455265	0.41932200309750595	0.2567062149852492	1.0	0.2960895215237372	0.3391685111998088	0.33204645767778734
ZeeviD_2015__PNP_Main_135__bin.3	0.6392710854461049	0.5455260242453909	0.7982207119595698	0.7599364207799845	0.6936976881394329	0.6734880721962301	0.8247953440399605	0.8071963700096204	0.8270902969171645	0.6737079904008463	0.6928471801007919	0.833010747221365	0.8069587164659223	0.7319744910647391	0.5335436350429806	0.8377074591289111	0.8468309116713113	0.6768388689267795	0.6623924499479172	0.8367501449371322	0.8231684222681764	0.7112986327630042	0.5201034009680342	0.8189119408885089	0.8188488819051065	0.7801539190961125	0.7053545353400278	0.4922746833552266	0.8237544766951733	0.7640017546162132	0.7300523744269022	0.4985049109153918	0.6338097833648038	0.48241856424941876	0.7956616995893678	0.8261905240477404	0.5554932848094456	0.5702285927560204	1.0	0.6779014127971112	0.7100370589763083
VatanenT_2016__G80433__bin.6	0.6369747355436011	0.5519717219257053	0.7738074055527931	0.7125349625390065	0.7515280836133033	0.6600537035851856	0.8090864271854357	0.7699575702292529	0.7977690084739981	0.6882923933752451	0.6704993884852368	0.8164376152963789	0.7785258098614579	0.7355126561402201	0.5260655090904359	0.8156474636730692	0.8440190761661154	0.6239317832248735	0.6467508838656454	0.7983056223490185	0.8129510316981965	0.7134531138022293	0.5392093842021719	0.8354870562122375	0.7947785993041602	0.7519630714005904	0.7142872213458389	0.4881508904766158	0.8160444735452173	0.7299520563986106	0.7193280862858232	0.521127325180272	0.6269250055736106	0.4444643320563845	0.8153453985887688	0.8238179901384014	0.5859366373650641	0.5828031077187299	0.6048489358095872	1.0	0.715360097448517
NielsenHB_2014__MH0130__bin.27	0.6634063198059817	0.5502432660851292	0.8112176139220932	0.7866346686893217	0.7483632701024006	0.6765980527836101	0.8456707918629226	0.8083420742825381	0.8571479331175077	0.7009942746631638	0.7002114868581203	0.837529291093006	0.8421440771896214	0.7894652496962573	0.5374286055101155	0.8969772933525398	0.8760838565515061	0.6967543855514557	0.6704586614437305	0.8632013954579454	0.8384643581375669	0.7278777241215029	0.5964592901394479	0.8648108419917979	0.8482490244158006	0.8071006359108528	0.7163719398671037	0.515431506792198	0.8412691967016317	0.7577588991806289	0.7358520802975681	0.5243945903162731	0.6449881457863428	0.435148441440112	0.8241878168631854	0.8736858210987237	0.7666251766167251	0.5882869709520099	0.6531988973532781	0.7375793619572378	1.0
