	NielsenHB_2014__O2_UC48_0__bin.13	LiJ_2014__V1.FI32__bin.6	LeChatelierE_2013__MH0243__bin.6	LeChatelierE_2013__MH0002__bin.19	ZeeviD_2015__PNP_Main_46__bin.20	RaymondF_2016__P19E90__bin.32	ZeeviD_2015__PNP_Main_78__bin.43	VogtmannE_2016__MMRS67247116ST-27-0-0__bin.15	CosteaPI_2017__pluto1-11-7-0__bin.19	LiJ_2014__V1.FI06__bin.52	YuJ_2015__SZAXPI015216-169__bin.77	ZellerG_2014__CCIS38765456ST-20-0__bin.95	XieH_2016__YSZC12003_36051__bin.32	NielsenHB_2014__O2_UC55_0__bin.10	YuJ_2015__SZAXPI003420-4__bin.43	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.87	LeChatelierE_2013__MH0407__bin.49	NielsenHB_2014__MH0002__bin.1	ZellerG_2014__CCIS74239020ST-4-0__bin.66	XieH_2016__YSZC12003_37299R1__bin.50	NielsenHB_2014__V1_UC55_4__bin.92	LiJ_2014__O2.UC11-1__bin.29	LiJ_2014__O2.UC48-1__bin.79	HeQ_2017__SZAXPI029557-42__bin.27	CosteaPI_2017__pluto1-11-30-0__bin.35	NielsenHB_2014__O2_UC55_2__bin.24	LiJ_2014__V1.FI09__bin.41	QinJ_2012__T2D-098__bin.51	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.40	LeChatelierE_2013__MH0418__bin.11	LiJ_2014__O2.UC1-1__bin.9	RaymondF_2016__P19E7__bin.83	NielsenHB_2014__O2_UC11_2__bin.25	QinN_2014__LD-33__bin.23	ChengpingW_2017__AS115raw__bin.24	ZellerG_2014__CCIS81887263ST-4-0__bin.13	LeChatelierE_2013__MH0130__bin.13	RaymondF_2016__P19E0__bin.109	ZeeviD_2015__PNP_Main_135__bin.3	VatanenT_2016__G80433__bin.6	NielsenHB_2014__MH0130__bin.27
RaymondF_2016__P19E7__bin.83	0.967146794078273	0.9742031066469728	0.9682246477882605	0.9671755456728233	0.9704966070026477	0.9997605936066372	0.9673073224174022	0.9710805215253927	0.9683615359996749	0.9828586648982662	0.9727422405966116	0.9717404552515979	0.9677381101697814	0.9701447058154163	0.9707183164378469	0.9699206692458543	0.9695071299430649	0.9677009086866113	0.9851074969243603	0.9688602171277416	0.9670222684769211	0.9875543546599526	0.9662350963165776	0.9696540805753467	0.9682176296417151	0.9702799031621735	0.9873092856065262	0.9699960589595075	0.969760743840674	0.9705028300603346	0.9875510988771413	1.0	0.987687718604292	0.9677132333535156	0.9708012990198858	0.9700140866525971	0.9677615813024575	0.9995110912311328	0.9701967016112455	0.9702535830926611	0.9690429833343474
NielsenHB_2014__O2_UC11_2__bin.25	0.9659756042801126	0.9765398160952194	0.9676915289081711	0.9666065810138478	0.970469058632059	0.9876864409128538	0.9664990105423424	0.9709980744829932	0.9683413986490899	0.9837423800443708	0.9723411726665979	0.970370154883722	0.9682950153463501	0.9706872894431957	0.9710750493959123	0.9708586297462435	0.9699546742638351	0.9675305010970261	0.9847416773481904	0.9678031775839111	0.9664885919975152	0.9994519285513324	0.9644925376425623	0.9700816079297285	0.967926752963574	0.9710511996550414	0.9927391152961124	0.97078506152407	0.9704173472921392	0.9713374595692059	0.993306879418757	0.987687718604292	1.0	0.9678959699576031	0.9705708471383306	0.9702025630982752	0.9683709833487452	0.9865544716428793	0.9708954899046742	0.9694007761847362	0.9695863145160928
QinN_2014__LD-33__bin.23	0.9764205984016204	0.9688358347134102	0.9764317090286069	0.9762083440740947	0.9711660934527938	0.9678286722310012	0.9756306293974321	0.9721092075522455	0.9765875798253248	0.9670950818546669	0.9718341609124324	0.9729768809440017	0.9768335840979889	0.9720366638289987	0.9728834417659712	0.9715370162555819	0.9722994393583492	0.9767742311809395	0.9655080680817546	0.9772170845198844	0.9767792174776918	0.966714630284714	0.9740679736461514	0.9699808921473924	0.9769175968810271	0.9719873279805258	0.9673878690194696	0.9719869168152	0.9713971683602408	0.9715436037678518	0.9675442950830349	0.9677132333535156	0.9678959699576031	1.0	0.9709093518744566	0.9714054617678531	0.9709777668940082	0.9667016048411713	0.9697306632768103	0.9684623351100401	0.9715550763677752
ChengpingW_2017__AS115raw__bin.24	0.9710752819814017	0.9746524321703168	0.971204664323073	0.9706966084211593	0.981380309673245	0.9716041346342459	0.970633717913303	0.9761101227296853	0.9723703733993831	0.9704363606072521	0.9768614167357661	0.9761704837340073	0.9729408683579212	0.9796781617256323	0.9761531454424234	0.9794518493624663	0.9797568664670838	0.9710936721160016	0.9692910851885274	0.9724324531240913	0.9711956023006811	0.9706801514163641	0.9703131553479896	0.9859134441907874	0.9724250398978497	0.9797433300323539	0.9708285139525143	0.9806351158056035	0.9777227418275232	0.9793497133272364	0.9708026870418994	0.9708012990198858	0.9705708471383306	0.9709093518744566	1.0	0.9791321654896388	0.9786839453159233	0.9716611232082201	0.9755859558815516	0.9801634144079839	0.9789388017253325
ZellerG_2014__CCIS81887263ST-4-0__bin.13	0.9707052096109525	0.9747294792755532	0.9706187264016062	0.9704889815139459	0.9804091148379334	0.9711387187900875	0.970013890981481	0.9748634006911847	0.9718954575888041	0.9705383213686706	0.9769821823090366	0.9753470283249475	0.9727959116255189	0.9790714881184077	0.9748620763983152	0.9811337484931955	0.9795095957647671	0.9709183335175158	0.9690584404346356	0.9716903865564465	0.9706023319892885	0.9700813636074204	0.9688218147214368	0.9782420673748952	0.971708812206357	0.9790282675077993	0.9703135626329422	0.9793824247331958	0.9775466044627635	0.9803080076464481	0.9699872671790399	0.9700140866525971	0.9702025630982752	0.9714054617678531	0.9791321654896388	1.0	0.981006706516985	0.9703829436677596	0.9752807209276921	0.9788909477325473	0.9815126747879928
LeChatelierE_2013__MH0130__bin.13	0.9698157459888772	0.9727697688029691	0.9694078241321269	0.9688950752197566	0.979475922146788	0.9683203904974473	0.9692148877275165	0.973915205293454	0.9716129080019841	0.968674367727412	0.9757174039716732	0.9732947116816849	0.9713377809501013	0.9792942626183522	0.9735027112757622	0.9812307505122027	0.9790304332629999	0.9690704545913321	0.9671902937865317	0.9711745821247177	0.9684481221681235	0.9685336636953443	0.968316726153896	0.9787088817538114	0.9709680582557386	0.9790522847726246	0.9681860930164865	0.9793950252951096	0.975825134435587	0.9793266595007144	0.9683426301587241	0.9677615813024575	0.9683709833487452	0.9709777668940082	0.9786839453159233	0.981006706516985	1.0	0.9684924561423089	0.9739644416253919	0.9784343638635461	0.9994258478203499
RaymondF_2016__P19E0__bin.109	0.9672798834101874	0.9747413244136842	0.9679567677467513	0.966850744799066	0.9707407581912338	0.9997248449863778	0.9668352425820635	0.9707644033684792	0.9688615626762813	0.9834047760236682	0.9732232591529074	0.9718457833363202	0.967415972564467	0.9708831156610567	0.9713533912406551	0.9703266747555263	0.9700633821207497	0.9669194030080019	0.9843474190146184	0.9679628441793018	0.967033921291987	0.9875404469089629	0.9660314056049403	0.9697383252257822	0.9683892090217553	0.9712773291446893	0.987236767702246	0.9709335232882351	0.9703594208446537	0.9713059958836339	0.9873261752300907	0.9995110912311328	0.9865544716428793	0.9667016048411713	0.9716611232082201	0.9703829436677596	0.9684924561423089	1.0	0.9705801243395111	0.9706567890567538	0.96984744374438
ZeeviD_2015__PNP_Main_135__bin.3	0.9721761721598963	0.9721695431259378	0.9712200129262821	0.9712725703664365	0.9758028411634635	0.9712572110067261	0.9704729498236538	0.9760827691939622	0.9728373730452277	0.9703335197530836	0.9779199370181221	0.9769526363500447	0.9723350697581736	0.9761851431475885	0.9767847276186987	0.9760966840600492	0.9757840896926936	0.9715829290277801	0.9696726290881202	0.9717642947173274	0.9712400131952461	0.9706817938777127	0.9704075740606307	0.9755061889056424	0.9722790566937691	0.9765141526352747	0.9706152033216722	0.9754413747386017	0.9783701207300257	0.9769487548922959	0.9709436628918567	0.9701967016112455	0.9708954899046742	0.9697306632768103	0.9755859558815516	0.9752807209276921	0.9739644416253919	0.9705801243395111	1.0	0.974763436284188	0.9747677319156164
VatanenT_2016__G80433__bin.6	0.9695810206679688	0.974580709115396	0.969568570352203	0.9693240361510297	0.9826021774650893	0.9708747795057412	0.9686254534201768	0.9744525530777005	0.9712650011328263	0.9698442322400281	0.9760454766202803	0.9750352212618838	0.9716414950908765	0.9797075950698502	0.9747834730277948	0.9794792334912982	0.9792782726005401	0.9698897205732253	0.968240047455338	0.9705861364785647	0.9688520292961957	0.9692447291324114	0.9677255685312391	0.9810263211391952	0.9710922864684681	0.9790754867772695	0.969025629412286	0.982628371043299	0.9769847278738172	0.9797572703049946	0.9695668008574523	0.9702535830926611	0.9694007761847362	0.9684623351100401	0.9801634144079839	0.9788909477325473	0.9784343638635461	0.9706567890567538	0.974763436284188	1.0	0.9791619865399145
NielsenHB_2014__MH0130__bin.27	0.9712499350998915	0.9740528102866263	0.9702325722754682	0.9702531791427953	0.9793818378782726	0.9699209964637839	0.9700956553167353	0.9753839570734175	0.9725970901301642	0.9699287164723809	0.9769651422112241	0.9749032676445097	0.9726091505181448	0.9795762593935843	0.9750282841870986	0.9822142367756761	0.9799322854308558	0.9706542915899989	0.9686943336148987	0.9719697847939421	0.9702118127911005	0.9700466189435597	0.9694575794987383	0.979145800378748	0.9720587053567612	0.9795508380962392	0.9696687803892968	0.9793902252872981	0.9768947682128624	0.9803059185595187	0.9696833825479282	0.9690429833343474	0.9695863145160928	0.9715550763677752	0.9789388017253325	0.9815126747879928	0.9994258478203499	0.96984744374438	0.9747677319156164	0.9791619865399145	1.0
