	VincentC_2016__MM021.4__bin.22	VincentC_2016__MM020.1__bin.1	VincentC_2016__MM037.2__bin.3	VincentC_2016__MM041.1__bin.4	VincentC_2016__MM030.2__bin.13	VincentC_2016__MM040.1__bin.8	VincentC_2016__MM009.2__bin.8	VincentC_2016__MM028.2__bin.3	VincentC_2016__MM008.2__bin.11	VincentC_2016__MM016.1__bin.8	VincentC_2016__MM022.1__bin.2	VincentC_2016__MM046.1__bin.4	VincentC_2016__MM022.3__bin.2	VincentC_2016__MM024.2__bin.12	VincentC_2016__MM036__bin.9	VincentC_2016__MM018__bin.5	VincentC_2016__MM012.1__bin.4	VincentC_2016__MM038__bin.14	VincentC_2016__MM005.3__bin.4	VincentC_2016__MM043.1__bin.9	VincentC_2016__MM009.1__bin.18	VincentC_2016__MM024.3__bin.2	VincentC_2016__MM007__bin.6	VincentC_2016__MM019.1__bin.3	VincentC_2016__MM043.2__bin.13	VincentC_2016__MM027.3__bin.18	VincentC_2016__MM026.2__bin.2	VincentC_2016__MM045.2__bin.12	VincentC_2016__MM013.3__bin.8	VincentC_2016__MM040.2__bin.4	VincentC_2016__MM031__bin.2	VincentC_2016__MM029.1__bin.4	VincentC_2016__MM013.2__bin.5	VincentC_2016__MM032.1__bin.13	VincentC_2016__MM005.2__bin.17	VincentC_2016__MM021.3__bin.1	VincentC_2016__MM024.1__bin.1	VincentC_2016__MM014__bin.12	VincentC_2016__MM045.1__bin.8	VincentC_2016__MM042.2__bin.17	VincentC_2016__MM006.2__bin.2	VincentC_2016__MM021.1__bin.8	VincentC_2016__MM025__bin.4	VincentC_2016__MM012.2__bin.24	VincentC_2016__MM033.2__bin.6	VincentC_2016__MM008.1__bin.31	VincentC_2016__MM028.1__bin.4	VincentC_2016__MM033.3__bin.17	VincentC_2016__MM023.2__bin.32
VincentC_2016__MM045.2__bin.12	0.9368557403764614	0.9687560508934971	0.8257641018913167	0.8412079578980312	0.950620955039441	0.9740270953577347	0.9709628241006742	0.9677215209881539	0.9513842073359154	0.8594124044008222	0.8826456620477685	0.9713014765563194	0.8606506394880619	0.7129058988752945	0.9729587792389053	0.972519360883389	0.9621653683013398	0.9663673063259647	0.9648374428696863	0.9716407217525521	0.9607236256123998	0.8467423767633044	0.9648297372420491	0.9683304631516887	0.9707482520080075	0.9670112201841605	0.9746913599761007	1.0	0.9726110380942521	0.9573210970600857	0.9711011302377522	0.9678785972438353	0.9622390657143828	0.9746834567682676	0.9654702922369159	0.9589685207328803	0.963034523582777	0.967227175338198	0.8884041368551081	0.9560800958501046	0.9526989059589397	0.9573110204700985	0.9718754470251931	0.8817531923032239	0.7590944188336604	0.4891477101640785	0.9706658610663482	0.9754216163798723	0.7573825840170267
VincentC_2016__MM013.3__bin.8	0.9420724331042232	0.9780432601044756	0.8235203763623414	0.8434992088181077	0.9599435910483419	0.9829547356941734	0.9846267636073354	0.9790486711643757	0.9591787976494378	0.8641075818208818	0.8845129809633975	0.9826793117048574	0.8610400849728406	0.7117069382821375	0.9829916228355997	0.9853586423261976	0.9737715399624886	0.9736186947816046	0.9772866007931682	0.9842045477116258	0.9715223701596266	0.8497711578495364	0.9763214818415953	0.9795495796284613	0.9834571574768817	0.9771903158958042	0.9846797297591269	0.9311854297683014	1.0	0.9653620283766158	0.9837214207413558	0.980248165337626	0.9728652512723699	0.9854874635739479	0.977334837824264	0.9691748346462948	0.9753652536369303	0.9787586814833171	0.8941919777088166	0.9621710068960038	0.963328128147821	0.9630345443350335	0.9815573751110162	0.8861170987033696	0.7625693880234073	0.4881230025376462	0.9803141838625378	0.9864820922386618	0.7558339851638025
VincentC_2016__MM040.2__bin.4	0.9465087627740377	0.9810246569407415	0.8298901426490916	0.8470299282555177	0.9613882274484863	0.9842746767791266	0.9844718056483117	0.9808441324621048	0.9629660306992013	0.8680055211529317	0.8892948598019869	0.9823802316621401	0.8666958981170042	0.7152588363836179	0.9840939592261814	0.9852359937621553	0.9740432830123762	0.976996547638286	0.9779715728972326	0.9850232258739654	0.9734513171818951	0.8550757208477584	0.9774763372954113	0.9809047577950373	0.9846832220163406	0.9802048634259916	0.9862855457042607	0.9354890466048558	0.9853132234856361	1.0	0.9836346354457787	0.9798374430165312	0.9736337724036188	0.985824870403697	0.9777062887970757	0.970996956569672	0.9754924987734954	0.9792584131647332	0.8975837329488837	0.9663975403877666	0.9640636581441736	0.9674729642872382	0.9833409694222425	0.889340811487458	0.7665441996326569	0.4915106191835158	0.9823605380826524	0.9873704302448587	0.7627794436872714
VincentC_2016__MM031__bin.2	0.951590764398551	0.9874567077594123	0.8316316230502345	0.8511849142938497	0.9693056842168913	0.9935078143702205	0.9945972125719577	0.9901701569954271	0.9690777774439653	0.8725411758267265	0.8935725123382526	0.991509085366682	0.8675475107164979	0.7182687658073248	0.9931402166281623	0.9944846943666842	0.9850672267572885	0.9834452806554224	0.9877506328670652	0.9929792849774227	0.9826790852576083	0.8588549052866526	0.9870108448031419	0.9912779255163925	0.9924482679372294	0.9866709938974183	0.994938594337617	0.9405167149812441	0.9951240197473277	0.9748881563298858	1.0	0.9911887529251385	0.9835935827116925	0.9941578557704139	0.9877609661716312	0.9771876993107877	0.9866811358444922	0.9906221433914403	0.9012025096152355	0.9729826184249326	0.9744857315242905	0.9737897643260265	0.9912142034715694	0.8940147395021758	0.7704659229621528	0.4918272171970682	0.9919078743799299	0.9950983778434048	0.7641082616492222
VincentC_2016__MM029.1__bin.4	0.9492486040590953	0.9834797021355867	0.8284188252602015	0.8464611166571933	0.9663237436531856	0.9889331620151224	0.9900432275968799	0.9847609585540489	0.9643447317261902	0.8686574607010991	0.8895756053057696	0.9859839413059989	0.8650645548035174	0.7167089708010718	0.9884920017004447	0.9917883806130199	0.9803159196969768	0.9788856355412048	0.9832395382050756	0.9882105685503709	0.9777681185725817	0.856309557358961	0.9850450665609461	0.9864640781058193	0.9889249463834503	0.9818545355541013	0.9913195164240985	0.9359442483413498	0.9900751348175604	0.9696210778717692	0.989654035929059	1.0	0.978281691082696	0.9896544180514624	0.9824987939261645	0.9735139498559877	0.9843694741518076	0.9848769327034682	0.8980105752375129	0.9678549081234447	0.9695570723692065	0.9683768873264328	0.9867340475837924	0.8911258758961964	0.7677041608353196	0.4905509727403431	0.9870168181622777	0.9911616998715113	0.760894548546263
VincentC_2016__MM013.2__bin.5	0.9496275040752266	0.9848690250056292	0.8282504142585781	0.847783403867953	0.9657617450245669	0.9895198834494797	0.9898432072178182	0.9867004232077182	0.9640227250420033	0.8685611899854312	0.8915239134493065	0.9873978787651342	0.8649925038923948	0.7171080613468359	0.988966383950824	0.9903331966905503	0.978683533389915	0.979835759223869	0.9839460126288724	0.9887381327667468	0.9786737182040904	0.8563603366416284	0.9844340775553644	0.9873738219371327	0.9881342101566003	0.9836569457836079	0.9905225720405771	0.9372769210339432	0.9897845085574949	0.9705088307804228	0.9892329336050792	0.9854163659563167	1.0	0.9897229230778114	0.9826967896644169	0.9752014518776835	0.9835124123609756	0.9865620483330543	0.8981162541401801	0.9686664626647652	0.9707143723188665	0.969535010382927	0.987778554011428	0.8915537439160282	0.7675024970987465	0.4912877716256449	0.9882650793009279	0.9910649091710402	0.7614792447310735
VincentC_2016__MM032.1__bin.13	0.9488573670623344	0.9844638351783812	0.8289390446821606	0.8493951471446393	0.9656961982714904	0.989211123413332	0.9890668052425334	0.983338191474656	0.9652716100298656	0.869671755070578	0.8901096038513748	0.9867632286427647	0.8653732031769772	0.714906393789337	0.9893442231755968	0.9905542901571015	0.9781965476583665	0.9810675095304183	0.9810252978915286	0.9891559820832508	0.9778259598917176	0.8561509107921661	0.9812949199813736	0.9844088839908177	0.988366510350503	0.9832617541826125	0.9904580780432357	0.9379926236111753	0.9905809101095544	0.9708553351993919	0.9878457099950126	0.9848958389781893	0.9778326148798309	1.0	0.9823640913573951	0.9730267627494837	0.9796558914803413	0.9844992016866402	0.8985893897052659	0.9688902122808108	0.9685369274832565	0.9693790686933578	0.9872809867179748	0.8911367537310241	0.767449426368546	0.4912436518543744	0.9869853151032293	0.9928458877782664	0.7607546984691436
VincentC_2016__MM005.2__bin.17	0.9515586927811021	0.9869734171342479	0.8318039967645038	0.8500839348617021	0.9692045290024701	0.9911935208554723	0.9923857785061767	0.9884617684443758	0.9673335631584118	0.8708606731285583	0.8930075175103829	0.988198168180045	0.8677097751476286	0.7177744831483294	0.9925144062062768	0.9938070280714093	0.9834904712638219	0.9831768811608871	0.9868046052946545	0.9913946338215481	0.9808490850994326	0.8584485807404149	0.9853400952921685	0.9884600380268858	0.9916018993831446	0.985334904039698	0.9941559955985869	0.9395153715869677	0.9933707705952848	0.9736263224956003	0.992464031830453	0.9887076799965853	0.9817469795082038	0.993348467436523	1.0	0.9760129527517195	0.9845068031363625	0.9870737813486758	0.9004986870937965	0.9709645558585495	0.9718393780341188	0.9717307462694602	0.9901691137013111	0.894520863739813	0.769846590798755	0.4918636730956804	0.9895951919004156	0.9943100027552092	0.7627916786914659
VincentC_2016__MM021.3__bin.1	0.9495429194387179	0.9831972012014171	0.8297035617296865	0.8495643829736017	0.9653094409995245	0.9870386136913397	0.9876494840541005	0.9824650068070896	0.9656421161306676	0.869217523749469	0.8902392305119894	0.9856540128406418	0.8668644557487016	0.715380970016543	0.9880269795281152	0.9892042862930311	0.9770884975738091	0.9794282353863948	0.9807378780774623	0.9879191788758633	0.9763862478051073	0.8563272317777777	0.9803132439669789	0.9839628176617652	0.9893043592999603	0.9823357619390671	0.9904959622087233	0.9376659149599679	0.9898033719966748	0.971584482192704	0.9865513856537423	0.9843665871298772	0.9789334728946079	0.9886276107608234	0.9806959556015865	1.0	0.9791960196444471	0.9822088353646414	0.8992212658617166	0.9685129363680569	0.9660630796096225	0.9686302033858292	0.9873886760244587	0.8921139572672806	0.7692673863809137	0.4908552011206631	0.9866153319187878	0.9907845897615268	0.7609545651161339
VincentC_2016__MM024.1__bin.1	0.9478308019785067	0.9833890276180952	0.828825391219561	0.8473615112505014	0.9648400476776346	0.9881303035130586	0.9888208998481763	0.9847506425156287	0.9638980113205592	0.8683030101785224	0.8900794435306018	0.9866203198086753	0.8648803548567272	0.7166798784642582	0.9881450828120592	0.9906619782379621	0.9796750089731457	0.978531820598504	0.983039506793679	0.9875387476751395	0.9770828734796037	0.856863256935234	0.9841456509513454	0.9861412401943189	0.988496906903852	0.9821039963608376	0.9893306896942221	0.9355382639889904	0.9896690780596508	0.9697561799542801	0.989679250823898	0.9888917253200102	0.9808771226048418	0.9889114950316603	0.9828187770034108	0.9728492761022574	1.0	0.9865210873725286	0.8976875195537803	0.967742740389137	0.9701438966293602	0.9681114551083592	0.9863671523361849	0.8919502724573367	0.7663655784368109	0.49093318797157004	0.9866694561793785	0.9904184077128746	0.7598020341689715
VincentC_2016__MM014__bin.12	0.9508817820066382	0.9871611695426095	0.8305253269439842	0.8499779782392379	0.9691092749515184	0.9931823699252795	0.9919633527195196	0.9887100813605706	0.9662901057524294	0.8710845165431881	0.8916195445765537	0.9891207704065917	0.8667016583969117	0.7182736474848654	0.9916942938211449	0.994097208561907	0.9839326546728833	0.9821227442088526	0.9879132678469819	0.9919130720979973	0.9826810126363646	0.8588283271809939	0.9882986246714727	0.9889436367666491	0.9906453095568684	0.9853706420662648	0.9942261725987884	0.9394732625118625	0.9929664703099647	0.9733570279163001	0.9934863565836429	0.9892562594096248	0.9837741363775498	0.9936546623282039	0.985236688349385	0.9756992988540047	0.9863762544967093	1.0	0.89974255170316	0.9702576689942245	0.9746971408174055	0.9703250296742026	0.990824554215272	0.8928393294253905	0.7695132471206187	0.49253802951779546	0.9916392154303935	0.9947664014139985	0.762481444627506
VincentC_2016__MM045.1__bin.8	0.9491069331229366	0.9805116614602913	0.83550412831424	0.8537628805114946	0.9611167831651397	0.9837583618755635	0.9827113150732598	0.9807791079636891	0.96201258291989	0.8705967812124882	0.8923903333735268	0.9818814381695811	0.8721079999883175	0.7224902482162237	0.9841987515547153	0.9860794303598094	0.9747943144461584	0.9775920719009688	0.9770167072704142	0.9829827252923865	0.9718918314494558	0.8579625416346613	0.9780408062448133	0.9806896114348609	0.9838607926346651	0.9794212224015861	0.9862546683183538	0.9380285562770445	0.9861415981117693	0.9698384180852249	0.9824847574268559	0.9805231353742435	0.9735384424099225	0.985895639119955	0.9770653149422486	0.9710202312223141	0.9756880280347354	0.9780652143890392	1.0	0.9692209128979727	0.964588789527112	0.9697236789457017	0.98140913014798	0.8911438490850702	0.7726842408086647	0.49614100981290843	0.9818403406959701	0.9868027041720402	0.7690046609124641
VincentC_2016__MM042.2__bin.17	0.9483415161297124	0.9806659312691526	0.8317167934269931	0.847214493327167	0.9618649386952748	0.9845375032422674	0.982505005325926	0.9790355615568531	0.9624661000508125	0.8684174233891613	0.8902267372509015	0.9819800529710582	0.8650050396586612	0.7154510654076321	0.98306748190955	0.9852247382153128	0.9736413569612182	0.9758019014725939	0.9761578013741992	0.9837566511211912	0.9722301364818096	0.8547005769640307	0.9774974550255677	0.9807742486305107	0.9829959150815099	0.9782835295908524	0.9855792841499011	0.9359678049854225	0.9838342140888778	0.9681471522301868	0.983489339347268	0.9798233769368739	0.9735448384552939	0.9856106188151512	0.9767986146209482	0.9696796494695448	0.9752295602721318	0.9779075136078521	0.8986362263933433	1.0	0.9639040130228416	0.9674732635034515	0.9839831504607454	0.889867355719824	0.7662963953722954	0.491269523962605	0.9822264749681479	0.9865645852905409	0.7640811119086621
VincentC_2016__MM006.2__bin.2	0.9520616323936824	0.9899751081621246	0.8323318140966779	0.8521466622556857	0.9709683756874745	0.9937905156356129	0.9949839411907384	0.9897731768867197	0.9675447226999266	0.8746485243588876	0.8940261151430099	0.9908339996023867	0.8687989619873163	0.7201150500512249	0.9933798178868927	0.9968062049536046	0.9895851112985041	0.9838402251006435	0.9891482445063561	0.9939746753964512	0.9835822452023746	0.8602866018012896	0.9919557532251394	0.9931421482909858	0.9918409219002474	0.9868563050013729	0.9957164791153457	0.9416625622930644	0.994527740553073	0.9751339405853351	0.9945189524414741	0.9910234322301844	0.9850225190477436	0.9947638478180291	0.9871181907270191	0.9765654263191053	0.9870885064389516	0.9918668956523063	0.9029763185780288	0.9732105158933975	1.0	0.9722602280925072	0.9914415510509215	0.8935933494696081	0.771635061362501	0.49255432127070625	0.992026448700668	0.9948833661357737	0.7639261298679791
VincentC_2016__MM021.1__bin.8	0.9465297407313431	0.9798663528560559	0.8292198673113711	0.8475333021171781	0.9606556629397308	0.9833931471198846	0.9824900945393437	0.9788846479322066	0.9612926116462283	0.8665310316346682	0.8885902118221622	0.9816968073912332	0.8669996604615057	0.7138291497179241	0.9829652938322069	0.9837427345622552	0.9722507962341954	0.9771546828774235	0.9745274627121222	0.9843574596336656	0.9724009507077842	0.8547097970093172	0.9757478301519072	0.9788970158682551	0.9829801740052653	0.9778368518500983	0.9850751864224798	0.9363256137443327	0.9838269911265857	0.9683483259128938	0.9834153707549717	0.9794655544284845	0.9735368683342381	0.9852164514420337	0.9766856675525845	0.9689203429551367	0.9747191657208739	0.977091297205175	0.8982895724191935	0.9665986494600333	0.9620922760113638	1.0	0.9817598065654801	0.8891792347764718	0.7677123821012002	0.49081072014046884	0.9807425438254915	0.9858307900154425	0.7618557778842364
VincentC_2016__MM025__bin.4	0.9505467297825044	0.9859897571292026	0.8295939164850531	0.8480090632175453	0.966456973855472	0.9888263060767026	0.9890938366266115	0.9850534002045216	0.9656043871957055	0.8687838980956673	0.8904876478931588	0.9865572577393515	0.8663121982290698	0.7156787595436562	0.9895138328750775	0.9910892481532854	0.9788433330032136	0.98148829801911	0.9817077417654689	0.9897577016645094	0.9772774587574561	0.8560241029378175	0.9811711541004591	0.9854669085509214	0.9900248505731203	0.982501937306639	0.9916512149646134	0.9386259730183419	0.9901492656362734	0.9718629228418614	0.9884334063603958	0.9854917152352923	0.9793921331897599	0.9908020630765288	0.9827122216618456	0.9752732694809277	0.9806202548867736	0.9851963248706284	0.897690364110605	0.9707401341430999	0.9687449134370749	0.9694230900236483	1.0	0.8913917561281575	0.7669890963172951	0.4913713764828434	0.986664308123445	0.9927829722338781	0.7616249370530384
VincentC_2016__MM012.2__bin.24	0.9448588792509188	0.9741158927402437	0.83155540696815	0.8462011629543162	0.9558408963416762	0.9777846495968173	0.9772688450054247	0.9735187553616391	0.9570046451684665	0.8670426374069351	0.8912716538091865	0.9753703830314299	0.867504707997522	0.7207573608785948	0.9789590615910826	0.9797932976347212	0.9679295829509752	0.9701836929225212	0.9726121770445422	0.9775883218662467	0.9666320218264585	0.854727306218362	0.9719418610656184	0.973941518589769	0.9789868694592039	0.9726529479790057	0.9800887300982956	0.9330817243972644	0.9794150688119286	0.9630742873606549	0.9768216192166168	0.9751751007094351	0.9685794089218094	0.9798986748191809	0.9727430621982559	0.9654931537237768	0.971613602772758	0.9727248720890338	0.8931305993390091	0.9619030115921176	0.9566937406579675	0.9620288787846666	0.9766957520240679	1.0	0.770436221818137	0.49449791012371574	0.9768084470685594	0.9803967074647817	0.7640073772392391
VincentC_2016__MM033.2__bin.6	0.9300162284941454	0.9579072538936703	0.8161499507136388	0.8374770914990446	0.9378703332349354	0.9606872717197388	0.961047560503956	0.9577184062979719	0.9439008187687804	0.8502197737739332	0.8774572243504668	0.9583066474830574	0.855069008058928	0.7082116275753734	0.9615137183948527	0.9628785714728538	0.9514492383862305	0.9554388822892906	0.9524602406662314	0.9602795325926629	0.9510541367876547	0.8537279993743231	0.9551050607817433	0.9564100644323198	0.9620421101525135	0.9584580593811235	0.9630774337137786	0.9160911027507369	0.961225439678692	0.9466708219496225	0.9600508648599929	0.9580930017182269	0.9509063015485979	0.9624026373806648	0.9547333266886957	0.9494594237573136	0.9520486864362122	0.9560993719863666	0.8831600879190473	0.9446545400440357	0.9421394334285996	0.9472564402514343	0.9584072708231895	0.878631799169166	1.0	0.4938135721333436	0.9604786332775216	0.9634048172351091	0.7547804432100467
VincentC_2016__MM008.1__bin.31	0.9485347999212707	0.9708053869097186	0.8307139396508652	0.8568271283441082	0.9486248845554057	0.9761184877893686	0.975129070841345	0.9712357492164907	0.957123877727142	0.8674298626777089	0.8970355342245909	0.969954503474693	0.8819929143514663	0.7424919378037517	0.9758682947508668	0.9776434919529441	0.9664347681266938	0.9690831806688973	0.9730400914472588	0.976255885781768	0.9657413435479719	0.865245878060228	0.9692323123741464	0.9713405956184046	0.9760666323487107	0.9727524262290118	0.9758255234749958	0.9370664203848658	0.9767032808975155	0.963567578615876	0.9728387257944859	0.9718190282971734	0.9662318884464564	0.9778933064845796	0.9683004284697725	0.9617007827521992	0.9681285863525565	0.9714359793486653	0.9001813047888688	0.9613544489697042	0.9546514708776817	0.9613256824478796	0.9746714560402125	0.8952043180063287	0.7838816636133781	1.0	0.9744659268119124	0.9772490877984527	0.7782188223894382
VincentC_2016__MM028.1__bin.4	0.9504798022626146	0.9870651191489355	0.830748454053343	0.8498887277873838	0.9682229352498782	0.991344113643547	0.9911177259818275	0.9859054560000092	0.9667552395646091	0.8701274788158319	0.8925029546075529	0.988031855650332	0.86676263922889	0.7179051034165226	0.9915072121869986	0.9930108545617974	0.9809429007869457	0.9818578205177967	0.9835608905371678	0.9914311122804408	0.9806553272707075	0.8580293145253115	0.9861085165546934	0.9875750650051903	0.9897033767134669	0.985199141791908	0.9939146843565169	0.9393499041198539	0.9908911471143126	0.9728535572021774	0.9911215500977348	0.9877637851252217	0.9818522755497311	0.9925045416156545	0.9841249476335127	0.9764763334070751	0.9829006569257512	0.9879964825781884	0.8998974563319425	0.9709629142975471	0.9712728588918438	0.9703732356246224	0.9886557601606282	0.8932939729830036	0.7701981675983807	0.49225932018309104	1.0	0.9938171694008776	0.7622386527486694
VincentC_2016__MM033.3__bin.17	0.9506426825188111	0.9849705663446516	0.8306567654800827	0.8490612405293321	0.9675882662531811	0.9903433568233222	0.9896774404617324	0.9858468521709425	0.9668196378563847	0.8708890696705245	0.891882078214454	0.9877070812530184	0.8667499648591694	0.7161353189218204	0.9911933940183935	0.9909392768349934	0.9808841490032082	0.9823276335128067	0.9832092451483305	0.9908940074565133	0.9779292759162912	0.857535554056298	0.9818363276110683	0.9854000548177936	0.98929683530905	0.9835653135370468	0.9928367865816997	0.9390236688472685	0.9919194159413264	0.9727096024530677	0.9891180402848014	0.986732838578336	0.9794929715485761	0.9931850564640393	0.983650906899719	0.9754828274036471	0.9814838731643314	0.9859373909279024	0.8997233812725907	0.9701593006603813	0.9689841988946283	0.970314890372972	0.9895927981364233	0.8918942514927006	0.7685110387857763	0.4910877337673614	0.9886282560428438	1.0	0.7628141347737872
VincentC_2016__MM023.2__bin.32	0.9409764466105794	0.9702567870508737	0.8338855321158	0.8550110334189079	0.9505912830874669	0.9734878807796331	0.9734191807546381	0.9696872102478999	0.9555323253106971	0.8648161348586364	0.8905406399626583	0.9715511247558347	0.869280905631989	0.7229800609140222	0.9751783399053109	0.9743592991817875	0.9651588554088602	0.9697393443094211	0.9646094988260092	0.9728461933121257	0.9633743600787565	0.8572705821133394	0.9679653245150436	0.9698816167016094	0.973333914766169	0.9690355344788859	0.9753318186845552	0.933855518487859	0.973405538196483	0.9624590905968181	0.9727857762688675	0.9701966136247253	0.9639122666574418	0.9747049918607523	0.9665077633464415	0.9595758821010124	0.9643731902293948	0.9679161138588414	0.8980238267278179	0.9623592075817542	0.9529631392695678	0.960424644111945	0.9723521378132246	0.8902034738825405	0.7711558316332919	0.5008823811721004	0.9711754671723508	0.9770098533376275	1.0
