	VincentC_2016__MM021.4__bin.22	VincentC_2016__MM020.1__bin.1	VincentC_2016__MM037.2__bin.3	VincentC_2016__MM041.1__bin.4	VincentC_2016__MM030.2__bin.13	VincentC_2016__MM040.1__bin.8	VincentC_2016__MM009.2__bin.8	VincentC_2016__MM028.2__bin.3	VincentC_2016__MM008.2__bin.11	VincentC_2016__MM016.1__bin.8	VincentC_2016__MM022.1__bin.2	VincentC_2016__MM046.1__bin.4	VincentC_2016__MM022.3__bin.2	VincentC_2016__MM024.2__bin.12	VincentC_2016__MM036__bin.9	VincentC_2016__MM018__bin.5	VincentC_2016__MM012.1__bin.4	VincentC_2016__MM038__bin.14	VincentC_2016__MM005.3__bin.4	VincentC_2016__MM043.1__bin.9	VincentC_2016__MM009.1__bin.18	VincentC_2016__MM024.3__bin.2	VincentC_2016__MM007__bin.6	VincentC_2016__MM019.1__bin.3	VincentC_2016__MM043.2__bin.13	VincentC_2016__MM027.3__bin.18	VincentC_2016__MM026.2__bin.2	VincentC_2016__MM045.2__bin.12	VincentC_2016__MM013.3__bin.8	VincentC_2016__MM040.2__bin.4	VincentC_2016__MM031__bin.2	VincentC_2016__MM029.1__bin.4	VincentC_2016__MM013.2__bin.5	VincentC_2016__MM032.1__bin.13	VincentC_2016__MM005.2__bin.17	VincentC_2016__MM021.3__bin.1	VincentC_2016__MM024.1__bin.1	VincentC_2016__MM014__bin.12	VincentC_2016__MM045.1__bin.8	VincentC_2016__MM042.2__bin.17	VincentC_2016__MM006.2__bin.2	VincentC_2016__MM021.1__bin.8	VincentC_2016__MM025__bin.4	VincentC_2016__MM012.2__bin.24	VincentC_2016__MM033.2__bin.6	VincentC_2016__MM008.1__bin.31	VincentC_2016__MM028.1__bin.4	VincentC_2016__MM033.3__bin.17	VincentC_2016__MM023.2__bin.32
VincentC_2016__MM045.2__bin.12	0.9989411533212519	0.9990107902308862	0.9987554351137924	0.9987039877534466	0.9989938048193137	0.9990841659404576	0.9993458043322517	0.9991152958954789	0.9991411649654235	0.9987862157647288	0.9987868636064448	0.9989806953949623	0.9986356884729546	0.9987021412869643	0.998985672420068	0.9992523092033367	0.9992637483907321	0.9989591734987926	0.9993257022059463	0.9990735968395025	0.9991686008102341	0.9985674711088421	0.9992618949103694	0.9991818489113677	0.9991202868442416	0.9989971801432279	0.9990894433554174	1.0	0.999194370621585	0.9988844768699546	0.9992902254220475	0.9991971603627301	0.9990940674341244	0.9990774978744984	0.9992883367181647	0.9989719178168186	0.9992455653903123	0.999254748300475	0.99882001050706	0.9988426179169434	0.9992487761267892	0.9989394516362937	0.9989875862024146	0.9985706451049182	0.9985813847950857	0.9980729474067839	0.9991204154323672	0.9991010428267487	0.998160327282073
VincentC_2016__MM013.3__bin.8	0.9992620155723142	0.9995114878645234	0.9989481505209454	0.9990724164894773	0.9995133059897043	0.9995554570674632	0.9996654418740786	0.9994689467069675	0.9993425219957532	0.9992400723790591	0.9990872101085497	0.999471676898678	0.9988233900060564	0.9989549425165282	0.9994768427924131	0.9997113520221383	0.9996997642586245	0.9993656557026912	0.999661769352627	0.9994786391906575	0.9995860239183585	0.9989683924245002	0.9996769250704403	0.999557578324272	0.9994753609993094	0.9993211877067848	0.9995658324543408	0.999194370621585	1.0	0.9991410959826708	0.9996580239706165	0.9996465920536068	0.9995830980769063	0.9996325498297929	0.9996542426860332	0.9993050522293332	0.999684748822752	0.9996601533579708	0.998985809147414	0.9993005860931368	0.9996965103996228	0.9991956945122932	0.999628768209767	0.9990040594706586	0.9986580489810883	0.9982235997405032	0.9995392226808136	0.9995103008362836	0.9984589450157979
VincentC_2016__MM040.2__bin.4	0.9989737819213224	0.9989941388336139	0.9987949287553329	0.9988370226596163	0.9990998935562933	0.9992604395533313	0.9994564556912402	0.9990833462640313	0.9990371264182705	0.9989125896741347	0.9987516612532956	0.9990790891583071	0.9987251521474177	0.9987991475943049	0.9992561898570489	0.9992877735570316	0.999288304443274	0.9990043932652525	0.9991837295079219	0.9989193903160613	0.9991213332905295	0.998697490029913	0.9992663447031154	0.999178897488449	0.9992072989623179	0.9991075227468541	0.9991872822483665	0.9988844768699546	0.9991410959826708	1.0	0.9992866148787383	0.9991856760896701	0.9991381262627194	0.999198439304967	0.9992923493213184	0.9990248398653568	0.9992524029903881	0.9992696476025055	0.9987764786561589	0.999014420831527	0.999196156760838	0.9987954777894914	0.9990033641608497	0.9987664517371261	0.9986939662599565	0.9978590207077618	0.9992130791856008	0.9991862222443658	0.998303187001427
VincentC_2016__MM031__bin.2	0.9993185609840695	0.9995533239400934	0.9991137550051002	0.9991731473480178	0.9996045326400682	0.9997400468762877	0.9996553434554396	0.99957153923275	0.9995748444501115	0.999307020569786	0.9991281044562955	0.9995806022158633	0.9990132490812287	0.9991096356586526	0.9994030509488313	0.9997616500052517	0.999727335702768	0.9994834659512463	0.9997230420135581	0.9995496458613842	0.9997089627783834	0.9990877764718453	0.9997172152348693	0.9995878339225417	0.9996357151076269	0.999521966288737	0.9995293953903432	0.9992902254220475	0.9996580239706165	0.9992866148787383	1.0	0.9996651555241619	0.9996559606040857	0.9996653858068936	0.9996876134773578	0.9993837280324681	0.9997175084282146	0.9997875592371754	0.9992677659583948	0.9992186469819159	0.9997677509992302	0.9991453317008312	0.9996082546722868	0.9991234073129943	0.9987009971837163	0.9983988023258931	0.9995782649275318	0.9997099033684083	0.9985635823615716
VincentC_2016__MM029.1__bin.4	0.999176050646037	0.9994885529251608	0.9988311330499549	0.9991326429357533	0.9994611090482498	0.9995822844579112	0.9996812942078888	0.9996446855962097	0.9993733260231269	0.999172793067285	0.9990775214574431	0.9996025272448978	0.9988940356909001	0.9989151260560145	0.9994419097388972	0.9997269066652492	0.9997059860194306	0.9993914016760642	0.9996309319434619	0.9995701953678502	0.9996534708875501	0.9989751380710574	0.9996387795285132	0.9994788774028117	0.9995546770974448	0.9993691412444914	0.9994899000990148	0.9991971603627301	0.9996465920536068	0.9991856760896701	0.9996651555241619	1.0	0.9995513953887428	0.9996138391108226	0.9996310424334248	0.9993300272715773	0.9996963335526587	0.9997147147642188	0.999108265496677	0.9991899067949008	0.9996794856641246	0.9991913280081632	0.9995045530797833	0.9989661405127918	0.9986700491641889	0.998193731088314	0.9996584578510864	0.9995668521674925	0.9985031722969034
VincentC_2016__MM013.2__bin.5	0.9990583007217737	0.9992209160036154	0.9989468799956176	0.9989776887602004	0.9994297937259385	0.9995625823195774	0.9995343640678312	0.9995196308956096	0.9994235810996852	0.9991963158943477	0.9988983274156258	0.9994841421437751	0.9988665727181386	0.9989121148000374	0.9993222724040991	0.9996330392855824	0.9995899637434383	0.9992977200042239	0.9996756136552768	0.9993298914326862	0.99956009447551	0.9988986616022162	0.9995902092649054	0.9994675791135942	0.9994749927585208	0.9993307308153587	0.9994269609160548	0.9990940674341244	0.9995830980769063	0.9991381262627194	0.9996559606040857	0.9995513953887428	1.0	0.9995611177541669	0.9996724614045787	0.999214972046813	0.9996625642961727	0.9996565890537127	0.9991666900401689	0.9992650273321684	0.9996575226400723	0.9991378558055406	0.9994300406546335	0.998962123435503	0.9986104972686969	0.9983105637476701	0.9994470499208237	0.9995419221760715	0.9984644517423994
VincentC_2016__MM032.1__bin.13	0.9991570648477421	0.9993298561255918	0.9987768350567	0.9990231505274048	0.999442698942899	0.9994252193464406	0.9995680213591147	0.9994212090643105	0.9993259833232053	0.999208723009579	0.998902147288944	0.999450356016772	0.9988626896358588	0.998983704735006	0.9993623345623118	0.9996354171863571	0.9996335323709834	0.9992363833971197	0.9996252921955572	0.9993455111419668	0.9995683033173587	0.9988801453858795	0.9995855106131557	0.9995787155186762	0.999390909555837	0.9992855872986427	0.9996027710080405	0.9990774978744984	0.9996325498297929	0.999198439304967	0.9996653858068936	0.9996138391108226	0.9995611177541669	1.0	0.9996273499590201	0.9994519703579634	0.9996501761148866	0.9995911046140891	0.9990360290485036	0.9992240502459331	0.9996175199791353	0.9991772449228976	0.9994723835827176	0.9989789976186558	0.9987288797191609	0.9982759000423876	0.9995374692288022	0.99946902607438	0.9984961306434719
VincentC_2016__MM005.2__bin.17	0.9993671557041302	0.9994583425086062	0.999074883621468	0.9991433012302926	0.999525309114184	0.999650381991124	0.9996866207392381	0.999553597641378	0.9994848770797119	0.9992838613770954	0.9990421670212921	0.9996180206350543	0.9990531923489441	0.9991098650292037	0.9994451102519075	0.9997160714579286	0.9997394715121969	0.9994548846169181	0.9996710241841049	0.9994016731057391	0.999638273132394	0.9989781642173111	0.9996995913271626	0.9996663265764465	0.9995984068069271	0.9995519867058833	0.9995812735316156	0.9992883367181647	0.9996542426860332	0.9992923493213184	0.9996876134773578	0.9996310424334248	0.9996724614045787	0.9996273499590201	1.0	0.9994270761451242	0.999654838777692	0.9996970040988179	0.9992261858536448	0.9993948269379193	0.9996910695362523	0.9992376257022948	0.9996090792982838	0.9991053596814857	0.9987341270128316	0.9984076750064689	0.9996550596973964	0.9997349615317251	0.9984891750639137
VincentC_2016__MM021.3__bin.1	0.9990521793269396	0.9991885543958147	0.9987976461772706	0.9988803991948142	0.9991815224442423	0.9993267576476185	0.9994631515933997	0.9993754709024072	0.9991308736738478	0.9991379356289739	0.9987266875453786	0.9992287355356086	0.998785097072035	0.9987135020254926	0.9992083305817676	0.9994727740808633	0.9995134471969658	0.9991623943853226	0.9994949873805911	0.9991688065241849	0.9993447102755322	0.9987384349022045	0.9994544116627484	0.9993701459789707	0.9991689945810017	0.999082220542934	0.9993261842988272	0.9989719178168186	0.9993050522293332	0.9990248398653568	0.9993837280324681	0.9993300272715773	0.999214972046813	0.9994519703579634	0.9994270761451242	1.0	0.9994055071920813	0.9994776663540266	0.9988591990701915	0.9990549980380548	0.9994865209244223	0.9990439644828223	0.999109568434895	0.9987572252772506	0.998367269162398	0.9980888892380698	0.999351695376275	0.9992948359348802	0.9983158087894252
VincentC_2016__MM024.1__bin.1	0.9992375490114543	0.9995101403483992	0.9989280111113014	0.9991797878357376	0.9995204026708719	0.9996714461669788	0.9996707056484945	0.9996769415994976	0.999397404181195	0.9992145612741601	0.9990925380646026	0.9995041642425807	0.9988876169465285	0.9989865379166719	0.9994552547916612	0.9997340545046867	0.9997627958979164	0.9994246311954575	0.9996463312330509	0.9996446401870176	0.9996812781864081	0.9990484504758979	0.999744184736057	0.999710464941157	0.9996511936669037	0.9994062258779263	0.9995663842281766	0.9992455653903123	0.999684748822752	0.9992524029903881	0.9997175084282146	0.9996963335526587	0.9996625642961727	0.9996501761148866	0.999654838777692	0.9994055071920813	1.0	0.9997041596207642	0.9991335182938513	0.9993298728264719	0.9997143921814662	0.9993014193312685	0.9996368290723482	0.9990609319304642	0.9987707842891523	0.9982546446863259	0.9996795137320976	0.9996605849639913	0.9985372165999051
VincentC_2016__MM014__bin.12	0.9992217672840162	0.9994443057367661	0.9989670229879513	0.9991269817457974	0.9995512719766875	0.9997639309704794	0.9997435304293603	0.9996893389711551	0.999509089097252	0.9993097971596226	0.9991498858915897	0.9995452263211757	0.9989186161914719	0.9989756007202291	0.9994545766818766	0.9996991251276643	0.999698941772531	0.9993973464888598	0.9997395668964473	0.9995269830452622	0.9996864577061512	0.9989970169457927	0.9996368156007401	0.9996506266605418	0.9996349654669585	0.9995234547660655	0.9995091847469899	0.999254748300475	0.9996601533579708	0.9992696476025055	0.9997875592371754	0.9997147147642188	0.9996565890537127	0.9995911046140891	0.9996970040988179	0.9994776663540266	0.9997041596207642	1.0	0.9990947422167649	0.9993514600352319	0.9997746086507365	0.9991964731773023	0.9994856358437285	0.9991034119309995	0.9985866982781377	0.9982132084886988	0.9996950915740994	0.9996000430426195	0.9983867417309206
VincentC_2016__MM045.1__bin.8	0.9988907866127693	0.9989409247259539	0.9985262604138488	0.9984308096090466	0.9988433431307698	0.9990119255334204	0.9992302043299468	0.998977934650289	0.9990194795572537	0.9985757842159946	0.9987567073594986	0.9989216233929408	0.9984706832389224	0.998566409935252	0.9989550411482986	0.9991536240069773	0.9990874349760003	0.9987670121945371	0.9991730649592037	0.9989634919783522	0.9991048527532105	0.9984976265023735	0.9991366655641446	0.9990309167315201	0.9990659943125006	0.998948461417343	0.9990853610858336	0.99882001050706	0.998985809147414	0.9987764786561589	0.9992677659583948	0.999108265496677	0.9991666900401689	0.9990360290485036	0.9992261858536448	0.9988591990701915	0.9991335182938513	0.9990947422167649	1.0	0.9987303973108328	0.9991729993694309	0.9987816991879929	0.9991012188551202	0.9986461632837893	0.998286079455944	0.9976943784533457	0.9990055441180747	0.999082492266977	0.9980186964874775
VincentC_2016__MM042.2__bin.17	0.9989470439297429	0.999059668858408	0.9987216273980519	0.9987575081939701	0.9990609760826148	0.9991949593975682	0.9994213460541448	0.999270921761791	0.9991221438804574	0.9988949155212197	0.998713218221698	0.9990613192695215	0.9986583529808994	0.9987476761941021	0.9991367927022713	0.999289417559783	0.9993150914730079	0.999088621011504	0.9993083472370126	0.999072629183678	0.9992338394088437	0.9987846316136372	0.9993055400385236	0.9991137109972741	0.9990616992228007	0.9990540261862302	0.999186404702969	0.9988426179169434	0.9993005860931368	0.999014420831527	0.9992186469819159	0.9991899067949008	0.9992650273321684	0.9992240502459331	0.9993948269379193	0.9990549980380548	0.9993298728264719	0.9993514600352319	0.9987303973108328	1.0	0.9993382366654187	0.9989249508658808	0.9989529737548302	0.9986363902763036	0.9984928398551614	0.9980042743657117	0.9992540184321006	0.9991891739937794	0.9981347639372197
VincentC_2016__MM006.2__bin.2	0.9992459152547306	0.9993984944025084	0.9990328461934785	0.9991582589883217	0.9995014450053635	0.9997339940653566	0.9997443178919393	0.9996364913028128	0.999465404078866	0.9992483356960893	0.9991128277899438	0.9996006419675446	0.9989565226763768	0.999079058206285	0.999451413876596	0.9997735711280467	0.9997500242182535	0.9994613653109737	0.9997151840645188	0.999471564639957	0.999624085519552	0.9990705885501409	0.9996260772174163	0.9996925497572048	0.9995784225564007	0.9994780345300234	0.9995728120241554	0.9992487761267892	0.9996965103996228	0.999196156760838	0.9997677509992302	0.9996794856641246	0.9996575226400723	0.9996175199791353	0.9996910695362523	0.9994865209244223	0.9997143921814662	0.9997746086507365	0.9991729993694309	0.9993382366654187	1.0	0.9992728015745863	0.999576284702027	0.9991481777642297	0.9986450350809795	0.9983604435431678	0.9997045988507498	0.9997140788777292	0.9984792031412445
VincentC_2016__MM021.1__bin.8	0.9989384451127176	0.9990418392902636	0.9985843687594876	0.9987968541938957	0.9991004015031093	0.9991149059420675	0.9992827817297835	0.9991202923311977	0.9990361851327891	0.9988425577869063	0.9987512790755512	0.999002169504538	0.9986368579888268	0.9987284150963598	0.9990148359886541	0.9992421098750276	0.9992418908438011	0.9989953648485174	0.9992557387476556	0.99894354174932	0.9991439916793847	0.9986310385975766	0.9992165256683329	0.9991358720404209	0.9990905928607807	0.9989862034830771	0.9991428537267046	0.9989394516362937	0.9991956945122932	0.9987954777894914	0.9991453317008312	0.9991913280081632	0.9991378558055406	0.9991772449228976	0.9992376257022948	0.9990439644828223	0.9993014193312685	0.9991964731773023	0.9987816991879929	0.9989249508658808	0.9992728015745863	1.0	0.9990645109842772	0.9986365684411389	0.9983632273246796	0.998021078111615	0.9991652327307521	0.9991206148253764	0.9982475260009814
VincentC_2016__MM025__bin.4	0.9990549678965855	0.9993111136209972	0.9988764809084467	0.998877950857754	0.9993855387309895	0.9993793856921209	0.9995503018781838	0.9993713993884744	0.9993922994444981	0.9989726968178615	0.9989066146602253	0.9993547781020424	0.9987721949792212	0.9989045565971102	0.9993170317707416	0.9995390881180766	0.9994926206901255	0.9990822100847339	0.9995999394565978	0.9993349132034757	0.9995054624540811	0.9987736896312653	0.999549004018141	0.9994410953602013	0.9993805215638595	0.9992873356912844	0.9994232437203954	0.9989875862024146	0.999628768209767	0.9990033641608497	0.9996082546722868	0.9995045530797833	0.9994300406546335	0.9994723835827176	0.9996090792982838	0.999109568434895	0.9996368290723482	0.9994856358437285	0.9991012188551202	0.9989529737548302	0.999576284702027	0.9990645109842772	1.0	0.998951940225736	0.9985881120675798	0.9979966762421072	0.9995043687651031	0.9995104942125739	0.9982777245454766
VincentC_2016__MM012.2__bin.24	0.9987912631465881	0.9989866515028906	0.9984954202329199	0.9985835071976882	0.9988603465717538	0.9989614282305681	0.9990830178758077	0.9990278273948413	0.9988955185901396	0.9986925435002024	0.998426750810632	0.998929126871164	0.9984884724667836	0.9984096702245142	0.9988026358649916	0.9990772842650957	0.9990567143229869	0.9988535237784033	0.9991048102275002	0.9988658253678697	0.9990567446431632	0.9984832260926145	0.9990855120391104	0.999061031655544	0.9989053745236214	0.9988710150836937	0.9989374699125618	0.9985706451049182	0.9990040594706586	0.9987664517371261	0.9991234073129943	0.9989661405127918	0.998962123435503	0.9989789976186558	0.9991053596814857	0.9987572252772506	0.9990609319304642	0.9991034119309995	0.9986461632837893	0.9986363902763036	0.9991481777642297	0.9986365684411389	0.998951940225736	1.0	0.9980731159589282	0.9976782229631511	0.9988837145259721	0.9991002034183747	0.9979926034949456
VincentC_2016__MM033.2__bin.6	0.9985466072611265	0.9984707268334875	0.9982975826665508	0.9983510803252132	0.9984619305601883	0.9987251275306268	0.9988659436892467	0.9985347162125173	0.9986833358351382	0.998535395951364	0.9983483536031692	0.998518744515479	0.9981176246610931	0.998167423490855	0.9986337190800623	0.9986591149763157	0.9985935453743033	0.9984339414839806	0.9987153782820922	0.9985928418173193	0.9985637115476139	0.9981775608309118	0.9986051451322183	0.9985140715112731	0.9986767372588313	0.9985115369548461	0.9986282802719111	0.9985813847950857	0.9986580489810883	0.9986939662599565	0.9987009971837163	0.9986700491641889	0.9986104972686969	0.9987288797191609	0.9987341270128316	0.998367269162398	0.9987707842891523	0.9985866982781377	0.998286079455944	0.9984928398551614	0.9986450350809795	0.9983632273246796	0.9985881120675798	0.9980731159589282	1.0	0.9978169273650155	0.998543871630658	0.9985473008290864	0.9978158292330878
VincentC_2016__MM008.1__bin.31	0.9981590153480445	0.9982470158597582	0.9979701497423809	0.9978739498687694	0.9981655505041152	0.9982321972352293	0.9983302080439098	0.9982734231661637	0.9980581014468328	0.9980289525359054	0.9977934238895441	0.998291757662548	0.9978024443738379	0.9979142651040273	0.998233677292609	0.9982986104803585	0.9983659574867417	0.9983980577034589	0.9982518100289877	0.9980369941283952	0.9981726217186119	0.9975571045361139	0.9982398950876115	0.9983652636022168	0.9981165778692094	0.9980152103776032	0.9982525395869675	0.9980729474067839	0.9982235997405032	0.9978590207077618	0.9983988023258931	0.998193731088314	0.9983105637476701	0.9982759000423876	0.9984076750064689	0.9980888892380698	0.9982546446863259	0.9982132084886988	0.9976943784533457	0.9980042743657117	0.9983604435431678	0.998021078111615	0.9979966762421072	0.9976782229631511	0.9978169273650155	1.0	0.9981448347119454	0.9982276776894237	0.9972880471320044
VincentC_2016__MM028.1__bin.4	0.9991861350702217	0.9992841679158563	0.9988569481665536	0.9989715619806961	0.9993810823559132	0.9995883807302801	0.9996474677364516	0.999593474657594	0.9992359629436098	0.9992277551432671	0.9989571192607852	0.9994383280744285	0.9988722545082276	0.9987529619813008	0.9993622875472238	0.9995919572463581	0.9996913413653429	0.9992982647328404	0.9996391265346353	0.9993096581940797	0.9995661682148641	0.9990573722771717	0.999513743104416	0.9994195029590837	0.9994365744654312	0.9993297149057945	0.9994164781195637	0.9991204154323672	0.9995392226808136	0.9992130791856008	0.9995782649275318	0.9996584578510864	0.9994470499208237	0.9995374692288022	0.9996550596973964	0.999351695376275	0.9996795137320976	0.9996950915740994	0.9990055441180747	0.9992540184321006	0.9997045988507498	0.9991652327307521	0.9995043687651031	0.9988837145259721	0.998543871630658	0.9981448347119454	1.0	0.9994241077901006	0.9985534502028677
VincentC_2016__MM033.3__bin.17	0.9991931164597245	0.9993590933670312	0.9988047576409401	0.9989960511194835	0.9993660419288514	0.9995206507017946	0.9996338173693908	0.9995144176309212	0.9992898969957453	0.9990735069464067	0.9989724784871338	0.9995020571181099	0.9988638876960769	0.9989204293555131	0.999446873907389	0.9997292366122761	0.9996208474215201	0.9992827308007622	0.9996370153807239	0.9994290668293008	0.9996237836400128	0.9989225143105299	0.9996419284197675	0.9996341572834249	0.9995670137923307	0.9994559154266435	0.999400140535221	0.9991010428267487	0.9995103008362836	0.9991862222443658	0.9997099033684083	0.9995668521674925	0.9995419221760715	0.99946902607438	0.9997349615317251	0.9992948359348802	0.9996605849639913	0.9996000430426195	0.999082492266977	0.9991891739937794	0.9997140788777292	0.9991206148253764	0.9995104942125739	0.9991002034183747	0.9985473008290864	0.9982276776894237	0.9994241077901006	1.0	0.9984969384800431
VincentC_2016__MM023.2__bin.32	0.9982634837168323	0.9983816174199733	0.9977936186636133	0.9979098675519661	0.9982335156696498	0.9983550523552557	0.9985240899950245	0.9983626384596361	0.9983508749602291	0.9978577773280263	0.9980685677558936	0.9983065442739167	0.9980284034095279	0.997815537489741	0.9983031225637314	0.9985038240738776	0.9984364879951815	0.9982946229461492	0.9985060982913688	0.9983904110702116	0.9984081362039565	0.9978763134798372	0.9984560680496049	0.9984528536686479	0.9983824843521042	0.9983302178120809	0.9984176619352805	0.998160327282073	0.9984589450157979	0.998303187001427	0.9985635823615716	0.9985031722969034	0.9984644517423994	0.9984961306434719	0.9984891750639137	0.9983158087894252	0.9985372165999051	0.9983867417309206	0.9980186964874775	0.9981347639372197	0.9984792031412445	0.9982475260009814	0.9982777245454766	0.9979926034949456	0.9978158292330878	0.9972880471320044	0.9985534502028677	0.9984969384800431	1.0
