	VincentC_2016__MM021.4__bin.22	VincentC_2016__MM020.1__bin.1	VincentC_2016__MM037.2__bin.3	VincentC_2016__MM041.1__bin.4	VincentC_2016__MM030.2__bin.13	VincentC_2016__MM040.1__bin.8	VincentC_2016__MM009.2__bin.8	VincentC_2016__MM028.2__bin.3	VincentC_2016__MM008.2__bin.11	VincentC_2016__MM016.1__bin.8	VincentC_2016__MM022.1__bin.2	VincentC_2016__MM046.1__bin.4	VincentC_2016__MM022.3__bin.2	VincentC_2016__MM024.2__bin.12	VincentC_2016__MM036__bin.9	VincentC_2016__MM018__bin.5	VincentC_2016__MM012.1__bin.4	VincentC_2016__MM038__bin.14	VincentC_2016__MM005.3__bin.4	VincentC_2016__MM043.1__bin.9	VincentC_2016__MM009.1__bin.18	VincentC_2016__MM024.3__bin.2	VincentC_2016__MM007__bin.6	VincentC_2016__MM019.1__bin.3	VincentC_2016__MM043.2__bin.13	VincentC_2016__MM027.3__bin.18	VincentC_2016__MM026.2__bin.2	VincentC_2016__MM045.2__bin.12	VincentC_2016__MM013.3__bin.8	VincentC_2016__MM040.2__bin.4	VincentC_2016__MM031__bin.2	VincentC_2016__MM029.1__bin.4	VincentC_2016__MM013.2__bin.5	VincentC_2016__MM032.1__bin.13	VincentC_2016__MM005.2__bin.17	VincentC_2016__MM021.3__bin.1	VincentC_2016__MM024.1__bin.1	VincentC_2016__MM014__bin.12	VincentC_2016__MM045.1__bin.8	VincentC_2016__MM042.2__bin.17	VincentC_2016__MM006.2__bin.2	VincentC_2016__MM021.1__bin.8	VincentC_2016__MM025__bin.4	VincentC_2016__MM012.2__bin.24	VincentC_2016__MM033.2__bin.6	VincentC_2016__MM008.1__bin.31	VincentC_2016__MM028.1__bin.4	VincentC_2016__MM033.3__bin.17	VincentC_2016__MM023.2__bin.32
VincentC_2016__MM045.2__bin.12	0.9378487784406813	0.9697153027442309	0.8267930995511769	0.8422995884799681	0.9515784286684122	0.974919960262671	0.9715984395906454	0.9685784262974498	0.952201991766438	0.8604568133159568	0.8837177321903187	0.972292538818581	0.8618264392334205	0.7138323524135212	0.9739466802180337	0.973247048744615	0.9628742860439624	0.9673741750038923	0.965488469614932	0.9725416874455173	0.9615230350847105	0.8479570998072408	0.9655424090083924	0.9691233524775371	0.9716029839351494	0.9679819316862521	0.975579680536533	1.0	0.9733952338914842	0.9583902034996985	0.9717908827013797	0.9686562728946052	0.9631115798591491	0.9755834345602536	0.9661578713183894	0.9599554338110295	0.9637616187034155	0.9679485406331576	0.8894536828553341	0.9571879280080992	0.9534151341688077	0.9583273729974259	0.9728603843013841	0.8830153345941584	0.760172811542477	0.49009214350012525	0.9715203954132943	0.9762992676097301	0.7587784881005352
VincentC_2016__MM013.3__bin.8	0.9427681813409705	0.9785212796243943	0.8243875079331	0.844282351205311	0.9604110173379022	0.9833918956112814	0.9849562887374099	0.9795688744408997	0.9598098515150684	0.8647647404327524	0.8853210931078741	0.9831987583220702	0.8620543867796485	0.7124514910444641	0.9835061511672889	0.9856431462272494	0.974063988786309	0.974236696274115	0.9776172609122096	0.984717941054348	0.9719247237484145	0.8506486934858254	0.9766370087744105	0.9799831454138406	0.9839733882920213	0.9778540952766488	0.9851074314348436	0.9319362249699464	1.0	0.9661918944762924	0.9840579449700599	0.980594715302205	0.9732710098280586	0.9858497142192364	0.9776728753715906	0.9698488289278421	0.9756728356469768	0.9790914224154647	0.8950997797175579	0.9628444336830676	0.9636205769716414	0.9638097417994682	0.9819218957342386	0.8870004984493213	0.7635940938957456	0.4889916474270273	0.9807660986362162	0.9869654083737595	0.757000564657011
VincentC_2016__MM040.2__bin.4	0.9474810849926623	0.9820124251040623	0.8308914260140214	0.8480161518243688	0.9622543587973247	0.9850031461458603	0.9850072007063431	0.981744051814966	0.9638941389011331	0.8689504268197206	0.8904063885971858	0.9832857501699537	0.8678022139058682	0.7161187893545777	0.9848264831533977	0.9859382050229054	0.9747369990035435	0.9779702213770716	0.9787705143866425	0.9860888029836932	0.974307408666681	0.8561909180548227	0.9781939945008575	0.9817108430338692	0.98546440066935	0.9810804554159563	0.9870877694569187	0.9365337716892438	0.986160240477913	1.0	0.9843368467065288	0.9806359983573237	0.9744736456464737	0.9866157027721416	0.978398653268082	0.9719447583510914	0.97622231966039	0.9799741396270925	0.8986832911369431	0.9673509413241383	0.9648392376422306	0.968639712334726	0.9843219799847587	0.8904392112296652	0.767546641443439	0.49256519105764757	0.9831341868376224	0.9881745847406037	0.7640759376702071
VincentC_2016__MM031__bin.2	0.9522396576537926	0.9878979781358757	0.8323693061817463	0.8518893012217602	0.9696891646307824	0.9937661469843686	0.9949401251975527	0.9905945879125978	0.9694899614816505	0.8731462482163089	0.894352294117996	0.9919250965542065	0.8684044095655018	0.7189088566179362	0.9937334248532431	0.9947217862992246	0.9853358926760025	0.9839535261540723	0.9880242740805703	0.9934266787936288	0.9829651647080908	0.859639088288711	0.9872900353839138	0.9916866651192224	0.9928099335970367	0.9871428814725954	0.9954070374779389	0.9411847439856819	0.9954644447255273	0.9755841235281499	1.0	0.9915207581736918	0.9839320941149725	0.994490626448935	0.9880696258061652	0.9777902840529746	0.9869599437102802	0.990832636632598	0.9018628843199948	0.9737434558129717	0.9747121074372811	0.9746227434885351	0.9916026591802513	0.8947991138617262	0.7714680621475554	0.4926159927789337	0.9923263732148498	0.9953871362987748	0.7652074190830493
VincentC_2016__MM029.1__bin.4	0.9500313818023759	0.9839829573408102	0.8293882697975229	0.8471959380388523	0.9668447675501655	0.9893464273943551	0.9903588607020544	0.9851109826755255	0.9649494404295056	0.8693766150642205	0.8903969774117895	0.986375998891845	0.8660223446075364	0.7174873541367138	0.9890439775120966	0.9920593053970013	0.9806042310503111	0.9794817464904445	0.9836025544882665	0.988635488662906	0.9781070611443611	0.857188056764283	0.9854010135796749	0.9869784148607402	0.989365533514523	0.9824743380923494	0.9918254464861457	0.9366962652311601	0.9904251589390372	0.9704113070019154	0.9899855271139728	1.0	0.9787207497241553	0.9900367315160229	0.982861428086952	0.9741666149209246	0.984668484932436	0.9851579837311387	0.8988120769785581	0.9686395964787421	0.969867928944339	0.9691606203757218	0.9872231642600916	0.892048128316703	0.7687265293255062	0.49143864308334567	0.987354041183242	0.9915912054528867	0.7620351839202892
VincentC_2016__MM013.2__bin.5	0.9505226105315019	0.9856369189554333	0.8291235808877162	0.8486509893129948	0.9663127426131104	0.9899529063535045	0.9903043284969486	0.9871746314012814	0.964578726450771	0.8692598002705912	0.8925071641233788	0.9879074986095153	0.865974022474851	0.7178890422110726	0.9896370883155025	0.9906967434753071	0.979084993735602	0.9805243618685804	0.9842652948501067	0.9894011389464649	0.9791044316526271	0.8573045190270264	0.9848376549019155	0.9878998004245549	0.9886532602775581	0.9843157179615976	0.9910905056360336	0.9381268006535759	0.9901973237259986	0.9713460083948707	0.9895733858349548	0.985858626682294	1.0	0.9901574856188282	0.9830187662503873	0.9759676137358714	0.9838443965873946	0.9869009609259377	0.898865287536831	0.969378929682854	0.9710469339091575	0.9703716106335029	0.9883418686959082	0.8924800280213933	0.7685704278073837	0.4921191756013726	0.9888118428877432	0.9915191020837062	0.7626503311181806
VincentC_2016__MM032.1__bin.13	0.9496578670610983	0.9851240099992147	0.829954215583206	0.8502256896611717	0.9662346818811104	0.9897800298257553	0.989494245621921	0.9839076683146318	0.9659226580098581	0.8703604512690397	0.8910878871040211	0.98730589538777	0.8663585217027718	0.7156336889188554	0.989975496333767	0.9909155609403917	0.9785551564464113	0.9818172414770042	0.9813930335204145	0.9898037976404455	0.9782482664231321	0.8571107502206129	0.9817018249688689	0.9848237749640488	0.9889688818460101	0.9839647110698883	0.9908516730545045	0.9388587227784841	0.9909450330306074	0.9716341589511587	0.9881763678329819	0.9852763141557491	0.9782619566843936	1.0	0.9827303058461409	0.973560302653648	0.9799987184394319	0.98490192353875	0.8994564395851623	0.9696426062226421	0.9689075152499053	0.9701772869819115	0.9878021673585002	0.8920475363899504	0.7684261884810522	0.4920920677675538	0.9874420374303151	0.9933733431218701	0.7619004972797261
VincentC_2016__MM005.2__bin.17	0.9521612626048898	0.9875083084073103	0.8325742248162249	0.8508128251622699	0.9696648200548466	0.9915401811593297	0.9926968691171814	0.9889032171729708	0.9678321156641814	0.8714847770366677	0.8938636896307808	0.9885757837301149	0.8685321079926638	0.71841396854524	0.9930654480425806	0.9940892783909117	0.9837467653209723	0.9837131183142196	0.9871293469769703	0.9919881670206652	0.9812040129535208	0.8593266714823544	0.985636188951592	0.9887899709616719	0.9920002799430961	0.985776545036903	0.9945724494078799	0.9401844663498208	0.993714354601382	0.974315797731115	0.9927741610984075	0.9890726058183942	0.9820686448927592	0.9937187767794123	1.0	0.9765724544068638	0.9848467340388694	0.9873729513058596	0.9011960453423218	0.9715525132679761	0.9721397016029626	0.9724721340296789	0.9905563426818818	0.8953218547691364	0.7708223539945822	0.4926481290245425	0.9899366609518027	0.9945736030195401	0.7639458671573874
VincentC_2016__MM021.3__bin.1	0.9504437696922137	0.9839956601543868	0.8307023598876477	0.8505166220684935	0.9661001723071716	0.9877035775713595	0.988179986905505	0.9830789682279795	0.9664821111772469	0.8699674917280387	0.8913742284187635	0.9864147995226633	0.8679188929529864	0.716302491721277	0.9888097899993065	0.9897260955434476	0.9775641341434224	0.9802492977019335	0.9812334133337816	0.9887410139559343	0.9770264832200943	0.857408908931825	0.9808483834055771	0.9845829611989133	0.9901271603356966	0.9832381577216274	0.9911638239557391	0.9386309046696422	0.9904917120037958	0.9725328574649343	0.9871597445317732	0.9850265280404372	0.9797025667953513	0.989169705080212	0.9812581417988142	1.0	0.979778490910647	0.982722144205203	0.9002482699251056	0.9694290487210651	0.966559387630474	0.9695571344422891	0.9882686616355831	0.8932240335178888	0.7705254470394521	0.49179507598303857	0.9872553741426419	0.9914837484720996	0.7622383201953703
VincentC_2016__MM024.1__bin.1	0.9485540279347945	0.9838709863166724	0.8297148363048682	0.8480570979982687	0.965303004420354	0.9884550642131751	0.9891466202430331	0.9850688772915112	0.9644792024552831	0.8689855450778217	0.890887890379828	0.9871097641262268	0.8658435044980892	0.7174069431995072	0.9886836635003138	0.9909255104136476	0.9799074470392457	0.9790951614110583	0.9833873001675627	0.9878898040111401	0.977394390392304	0.8576793813423826	0.9843974748511993	0.9864268453490314	0.9888418211935147	0.9826874907629382	0.9897598651820829	0.936244599317849	0.9899811707891953	0.9704817091779446	0.9899589058712205	0.9891921097737232	0.9812082172902443	0.9892575609550114	0.9831581250635798	0.9734279720306565	1.0	0.9868130265125269	0.8984660239271093	0.9683916859725259	0.9704210564703579	0.9687882318392166	0.9867255023522118	0.8927886617824602	0.7673087664275747	0.49179153894729166	0.9869857715657804	0.9907546847498747	0.760915088128768
VincentC_2016__MM014__bin.12	0.9516223656648605	0.9877100343424321	0.8313841276360143	0.850720672915921	0.9695443366652241	0.9934168848852037	0.9922178263994373	0.9890173305020098	0.9667647010845837	0.8716861568045322	0.8923781678470778	0.9895708011602925	0.8676399101473778	0.7190102010169351	0.9922354821902009	0.9943963974510411	0.9842289649004798	0.9827149808425074	0.9881706201884372	0.9923824858393842	0.9829892213316497	0.8596905822668692	0.9886576897205875	0.989289268061922	0.9910070613567515	0.98584043962919	0.9947143935955538	0.9401739287300976	0.9933040413529325	0.9740684411376087	0.9936974584297286	0.9895385601510721	0.9841120912420561	0.9940611293373033	0.9855353015062117	0.9762092057676862	0.986668150776615	1.0	0.900557788650589	0.9708873282278672	0.9749168786481037	0.9711053388616429	0.9913344611289535	0.89364055688667	0.7706023407356516	0.49341966759135675	0.9919416668026034	0.9951644243492546	0.7637135117655695
VincentC_2016__MM045.1__bin.8	0.9501608642736116	0.9815511980643716	0.8367372611391886	0.8551047025940642	0.9622297528185149	0.9847313497787203	0.9834683847774958	0.9817825538929739	0.9629567817298573	0.8718384673187466	0.8935012168607288	0.9829414192021583	0.873443772188985	0.7235274900375135	0.9852282745611645	0.9869147312955384	0.9756846901688585	0.9787989190321357	0.9778253052791269	0.9840026519344393	0.9727625972101283	0.8592534612626062	0.9788859121615561	0.981640903209817	0.9847805833004066	0.9804522057243565	0.9871575610380929	0.9391367277482214	0.9871427492582636	0.9710264897208334	0.9832046933732097	0.9813982820838797	0.9743503782845122	0.986846930894911	0.9778219674132499	0.9721292371599601	0.9765341770345648	0.978951417779393	1.0	0.9704530026398347	0.9653871653215762	0.9709065351658773	0.9822919956724568	0.8923519479159409	0.7740108338781704	0.4972875667416713	0.9828177095480906	0.9877089347576563	0.7705313173179748
VincentC_2016__MM042.2__bin.17	0.9493411306359603	0.9815889499270115	0.8327813983500558	0.8482684599379535	0.9627690018148961	0.9853307344903561	0.9830738648969157	0.9797498758702381	0.9633117491648441	0.8693781596996359	0.8913737407381402	0.9829026847811979	0.8661671302069461	0.7163481652683089	0.9839168060769135	0.9859253194346684	0.9743086692767282	0.9766920380743263	0.9768334309156704	0.984669805162212	0.972975592036585	0.8557406170569283	0.9781767596203709	0.981644269150848	0.9839191271632283	0.979209836454324	0.9863817997432491	0.9370523325660208	0.9845228030289402	0.969102279248734	0.9842583926129107	0.9806177687281201	0.9742608935834149	0.9863759970274621	0.9773901047835074	0.9705968654116166	0.9758835263413316	0.978542137291095	0.8997785877079524	1.0	0.9645423117594163	0.9685144641395066	0.9850144864799624	0.8910824444056307	0.7674530700525126	0.4922519237453513	0.9829597448197706	0.9873651666452933	0.7655089668399938
VincentC_2016__MM006.2__bin.2	0.9527801093397316	0.9905709421285275	0.8331375862846091	0.8528645533276282	0.9714526982822562	0.9940549401490542	0.9952384058443676	0.9901330988795353	0.9680622448274152	0.8753064609805892	0.8948199745574404	0.9912298552070733	0.8697064809784254	0.7207788454139923	0.9939250713887599	0.9970319617760109	0.9898325454628543	0.9843704411671081	0.9894300499516263	0.9945002044700632	0.9839521270550022	0.8610869058308925	0.9923268068259802	0.9934475839918884	0.9922592360123533	0.987371678923804	0.9961420190080995	0.942370493505195	0.9948296610093361	0.9759184260140602	0.9947499821308398	0.9913411712873256	0.9853599825331399	0.9951444706959442	0.987423235845184	0.9770671298457159	0.9873705071755907	0.9920905042696552	0.9037236986466699	0.9738549774106474	1.0	0.9729677687219	0.9918618180767159	0.894355181099545	0.7726820183909788	0.4933632181205393	0.9923195810453322	0.9951679056602079	0.7650896758436685
VincentC_2016__MM021.1__bin.8	0.9475356017802871	0.9808061227467408	0.8303954009829804	0.8485542365881812	0.9615206454671225	0.9842643136153004	0.9831952601431087	0.9797465384755861	0.9622200136008646	0.8675351534426053	0.8897012003275184	0.9826773528210779	0.868183117342146	0.7147379997684877	0.9839346308200076	0.9844888689541809	0.9729884276700876	0.9781373540462766	0.9752533059589682	0.9853984920007475	0.9732340471500507	0.8558814657009113	0.9765129029459071	0.9797436397405748	0.9838749168787736	0.9788291854689892	0.9859202643027933	0.9373196866042305	0.9846189255316908	0.9695161296244728	0.98425658365527	0.9802582618295926	0.9743769217405319	0.9860277107472146	0.9774308356995063	0.9698475516607723	0.9754005616975456	0.9778770476422559	0.8993852942534898	0.9676389088311121	0.9627924171411091	1.0	0.9826790920620847	0.8903932249992318	0.7689710128431353	0.49178392210828475	0.9815619195887043	0.9866984780288447	0.7631932542184807
VincentC_2016__MM025__bin.4	0.951445876680629	0.9866694602809681	0.8305270294587009	0.8489616398973919	0.9670511893564822	0.9894403669252095	0.9895388303800976	0.9856729948518497	0.9661915423327023	0.8696773203743214	0.8914623597682904	0.9871942170657394	0.867377168271182	0.7164636048730251	0.9901901012551609	0.991546263607659	0.9793402299732298	0.9823899255856715	0.9821006414817758	0.9904164145448842	0.9777609982820417	0.8570751430725521	0.981613858006157	0.9860179985852557	0.9906385297803292	0.9832026307297955	0.9922234860909875	0.9395772139536455	0.9905169770269112	0.9728324825594697	0.9888207722778815	0.9859802160967521	0.9799506652294055	0.991325102475459	0.9830965344489472	0.976142457537158	0.9809765170384711	0.985703335335042	0.8984979170972057	0.9717575898436092	0.9691555594737395	0.9703308238509782	1.0	0.8923269681289444	0.7680735300656061	0.4923577284175644	0.9871535722675008	0.9932691832475499	0.7629389280421057
VincentC_2016__MM012.2__bin.24	0.9460023471513348	0.9751040129262679	0.8328084336873296	0.8474015010812661	0.9569314665681473	0.9788012048961083	0.9781658055636226	0.9744661046131998	0.9580628077290819	0.8681777420387432	0.8926760556901693	0.9764160006891334	0.8688179502506785	0.7219054285767452	0.9801326372584871	0.9806982032980968	0.9688434791281042	0.971297262137664	0.973483629633486	0.978698336692231	0.9675446635132963	0.8560257036697395	0.9728315037637845	0.9748568783389043	0.9800596677398831	0.9737522996375151	0.9811312115302712	0.9344173383939471	0.9803914804219018	0.9642637532384144	0.977678645167212	0.9761843381486943	0.9695857192170558	0.9809001762349777	0.9736140966237694	0.9666945372593025	0.9725268717047415	0.973597788249984	0.8943413915517188	0.9632164629269893	0.9575093684289537	0.9633423301195383	0.9777204615102516	1.0	0.7719236291400532	0.4956486958841637	0.9779000627036064	0.9812796595480615	0.765544127845942
VincentC_2016__MM033.2__bin.6	0.9313698747072504	0.9593743994193413	0.8175417479561778	0.8388603047599609	0.9393150650308141	0.9619135888721078	0.9621386799457683	0.9591237948447467	0.9451452576601306	0.851466835548557	0.8789088710204304	0.9597282502173416	0.8566816043843163	0.7095118623472707	0.9628292135785237	0.9641714144827984	0.9527892932950996	0.9569375024142448	0.9536853655989306	0.9616327019179	0.9524220896367974	0.8552867073706358	0.9564391545922633	0.9578333362741418	0.9633168314234769	0.9598868154334267	0.9644003206594024	0.9173925297423041	0.9625170904689667	0.9479088228547556	0.9612995957421544	0.9593689152088601	0.9522294269381557	0.96362752386943	0.9559434296535553	0.9510121706552773	0.9532203999277038	0.9574525413116037	0.8846763528951147	0.9460804347691314	0.9434177313585724	0.9488094255933319	0.9597623476998983	0.880328089315375	1.0	0.49489396159812754	0.9618792529456172	0.9648063906789405	0.7564326212284727
VincentC_2016__MM008.1__bin.31	0.950284258656452	0.9725101818346985	0.8324035943012006	0.8586526669593787	0.9503682871807294	0.9778471286469137	0.9767600569274326	0.9729155626883071	0.9589861315084256	0.8691429847537434	0.8990192887098972	0.9716142560826053	0.8839354115883662	0.7440438159548214	0.9775950430740814	0.9793096791775803	0.9680165483201866	0.970638086874896	0.9747441293585065	0.9781760511135672	0.9675093491195931	0.8673647594967373	0.9709412708746537	0.9729310814698179	0.9779084467592242	0.9746869748217233	0.9775337249617708	0.9388756832048933	0.9784413844267135	0.9656349831185937	0.9743989310966101	0.9735775711971415	0.9678670381080713	0.9795822041211828	0.9698447364835198	0.9635422186558464	0.9698212690578207	0.9731748398915956	0.9022615785250344	0.9632768853427001	0.9562192463171282	0.9632318430256325	0.9766279580311586	0.8972876197974231	0.785596678223743	1.0	0.9762770821662705	0.9789841632727218	0.7803350542778846
VincentC_2016__MM028.1__bin.4	0.9512539945280726	0.987772198180218	0.8316991292679284	0.8507636855070022	0.9688225566241623	0.9917523380166644	0.991467250175766	0.9863064145529026	0.9674944411695141	0.8707999495981523	0.8934347004483967	0.98858711728009	0.8677412304895996	0.7188014761852226	0.9921399121638818	0.9934162108479844	0.9812457707668136	0.9825473086159052	0.9839159596991721	0.9921160114394604	0.9810809513712037	0.8588388798629131	0.9865882518952797	0.9881486823913038	0.9902613152243599	0.9858599490207108	0.9944949939454685	0.9401768691848342	0.9913479377594543	0.9736197188242297	0.9915397171722116	0.9881012633540518	0.9823954912143805	0.9929638179361361	0.984464529126092	0.9771097982071397	0.9832157640765229	0.9882978229116933	0.9007932554832564	0.9716877754677993	0.971559858790696	0.9711839481969963	0.9891460118199599	0.8942922584406364	0.7713213104403909	0.4931742399139421	1.0	0.9943898307580143	0.7633428662169379
VincentC_2016__MM033.3__bin.17	0.9514103598782444	0.9856022453611726	0.8316507897319159	0.8499145112514377	0.968202065767277	0.9908183048824166	0.9900399759045174	0.9863257945869616	0.9675066672474335	0.8716966905992048	0.8927994488548274	0.9881991479846473	0.8677358101896806	0.7169092731278497	0.991741952369386	0.9912076595788388	0.9812561948196235	0.9830327326137531	0.9835662645744099	0.9914600648949855	0.9782973273757817	0.8584605329955756	0.9821880212279148	0.9857606881858525	0.9897253727448289	0.9841007475724296	0.9934327065933708	0.9398685704405795	0.9924053960338318	0.9735018165764671	0.9894050633609622	0.9871604249767519	0.9799418611839236	0.9937126919930452	0.9839116813446603	0.9761711882470042	0.9818171166563352	0.986331881226085	0.9005496425335864	0.970946569389493	0.9692613311822136	0.9711689219249681	0.9900774467766206	0.8926974976495111	0.7696290783097479	0.4919596448217823	0.9891979274232955	1.0	0.763962417285903
VincentC_2016__MM023.2__bin.32	0.9426133099720766	0.9718295791124639	0.8357294700207221	0.8568018627938693	0.9522734592314075	0.9750918558312922	0.9748579834057769	0.9712775427414039	0.9571107205658154	0.8666727408532738	0.8922639873981741	0.9731991945043877	0.870998162639757	0.7245628412771189	0.9768359107211505	0.9758192965214887	0.9666702559587527	0.971395940656821	0.9660526865851264	0.9744146002657376	0.9649103659567502	0.8590950306494686	0.9694621080383414	0.9713844906526551	0.9749108483186278	0.9706563191111288	0.9768775692469454	0.9355766733693854	0.9749079249133088	0.9640949794898755	0.9741851129482006	0.9716510077708985	0.9653946767712548	0.9761730285650806	0.9679701968572418	0.961194717796376	0.9657859258497731	0.9694801357044749	0.8998066167381521	0.9641575890871228	0.9544146100104219	0.9621107181296442	0.974029685232077	0.8919940596403919	0.7728438545878705	0.502244444433617	0.9725823559820912	0.9784805698301647	1.0
