	HeQ_2017__SZAXPI029466-158__bin.31	HeQ_2017__SZAXPI029601-32__bin.4	LiJ_2017__H3M415117__bin.20	VogtmannE_2016__MMRS57569834ST-27-0-0__bin.9	QinJ_2012__T2D-068__bin.13	LiJ_2017__H3M515935__bin.40	BackhedF_2015__SID26_12M__bin.39	LiJ_2017__H1M513738__bin.10	LiJ_2014__V1.FI35__bin.2	LiJ_2014__V1.FI18__bin.20	LeChatelierE_2013__MH0131__bin.71	VogtmannE_2016__MMRS95674036ST-27-0-0__bin.11	HeQ_2017__SZAXPI029486-84__bin.7	QinJ_2012__CON-039__bin.30	YuJ_2015__SZAXPI015228-14__bin.71	BackhedF_2015__SID229_12M__bin.11	WenC_2017__N030__bin.20	NielsenHB_2014__V1_CD17_0__bin.21	LoombaR_2017__SID1049_baw__bin.51	HeQ_2017__SZAXPI029602-33__bin.13	YuJ_2015__SZAXPI015219-129__bin.25	LiJ_2017__H2M413915__bin.4	QinJ_2012__CON-065__bin.52	QinJ_2012__NOM014__bin.9	QinJ_2012__CON-008__bin.32	BackhedF_2015__SID546_12M__bin.16	QinJ_2012__NOM004__bin.3	LiJ_2017__H3M518116__bin.33	LeChatelierE_2013__MH0088__bin.28	NielsenHB_2014__MH0088__bin.26	VogtmannE_2016__MMRS91297590ST-27-0-0__bin.10	WenC_2017__RA082__bin.7	HeQ_2017__SZAXPI029499-101__bin.44	QinN_2014__HD-45__bin.29	YuJ_2015__SZAXPI003422-11__bin.27	LoombaR_2017__SID5630_kod__bin.9	HeQ_2017__RSZAXPI003107-147__bin.9	HeQ_2017__SZAXPI029552-169__bin.11	VogtmannE_2016__MMRS64281211ST-27-0-0__bin.33	NielsenHB_2014__V1_CD17_4__bin.54	XieH_2016__YSZC12003_35630__bin.12	HeQ_2017__SZAXPI029574-89__bin.29	BackhedF_2015__SID608_M__bin.38	QinJ_2012__T2D-102__bin.53	ChengpingW_2017__AS111raw__bin.2	ChengpingW_2017__AS15raw__bin.53	LiJ_2017__H1M512855__bin.10	HeQ_2017__RSZAXPI003102-140__bin.29	LeChatelierE_2013__MH0444__bin.45
QinJ_2012__NOM004__bin.3	0.9880248099875074	0.9899840007437911	0.9901729183344378	0.9686119800451982	0.9874062374836756	0.9912296117764221	0.9890872132064645	0.9900043015407688	0.9906024106451014	0.9881732117812062	0.9944131634460563	0.9883411429793248	0.9867193170321755	0.9873926217710779	0.9863532096960722	0.9933446638622605	0.9892472795992046	0.9958848921520908	0.9694868280203521	0.9858391660237217	0.9897304428416513	0.9903902639075159	0.9870265141636005	0.988596176808345	0.9885151234996847	0.9702298755439778	1.0	0.9877280255741696	0.9698434217027593	0.9698266863604331	0.9912192601630783	0.9876759278924645	0.9965922733449057	0.9885556677647134	0.9864813269274542	0.9890628880379875	0.9879870721516475	0.9871943966052945	0.9914850344306048	0.9956745201191343	0.9907752238859896	0.9882216210174356	0.96920738323034	0.9966895915409685	0.9896440634456438	0.987961767538072	0.9907901305663677	0.9860341545311089	0.9693074025179509
LiJ_2017__H3M518116__bin.33	0.9924315802833649	0.9895692562156173	0.9905371165729637	0.9697638677645342	0.9933734208942105	0.9893130570662849	0.989450354760086	0.9905392604902368	0.989026368823555	0.9997389593654656	0.9891598128924167	0.9919804279385837	0.9920967303408588	0.9889687706997108	0.9921745091747134	0.9894993008039904	0.9893829023791164	0.9898046875996134	0.9704678372981266	0.9902539610580159	0.9910136021510806	0.9909562363378783	0.9913611896851493	0.989560642954271	0.9919321029805634	0.9713901406179722	0.9877280255741696	1.0	0.9712448011630581	0.9714321713714794	0.9888660597998314	0.9856004165665305	0.9889196652167618	0.9899443397434041	0.9914034894571839	0.9884045759032435	0.9918064841576691	0.9915717667530485	0.990250285652678	0.9908945426668583	0.9854371907900562	0.9906707814174688	0.9700806211458245	0.9910609778454683	0.9899490514371108	0.9950784195094708	0.990337733885382	0.9895502578560805	0.9702266967660466
LeChatelierE_2013__MH0088__bin.28	0.9715130402702906	0.9701423659783148	0.970602129858829	0.98646915675024	0.9680939204109201	0.9696472988482323	0.9707583733695165	0.9709453819208775	0.9695447724432255	0.9711080217633705	0.971046095899686	0.9694191403393072	0.968843203436637	0.9691413511807011	0.9687927451091443	0.9699646138979778	0.9701267028975096	0.970115491630246	0.9871184323190774	0.9691964708603654	0.9702673660437839	0.9714794082806962	0.9686240827548516	0.9686681958489533	0.9707888887141579	0.988219015647028	0.9698434217027593	0.9712448011630581	1.0	0.9996452232908317	0.968940074406747	0.967016329702159	0.9702992552041674	0.9702904178435572	0.9682432843539899	0.9710550229152399	0.9697615400420792	0.9687048116440243	0.9717266064428157	0.9699735536585911	0.9700882889055026	0.9724759019800848	0.9867870815176599	0.9699956211194735	0.970788665217271	0.9686184142315809	0.9717746796157621	0.9712331268000254	0.9876975987317178
NielsenHB_2014__MH0088__bin.26	0.9713929471668333	0.9692340441071032	0.9703440405673028	0.9863043021919745	0.9680813807875827	0.9696844314391257	0.970808122824747	0.9708773837204285	0.9695635564846803	0.9712422372050716	0.9711538182805538	0.9693989503964165	0.9689059531766441	0.9692004501629762	0.9687578968648394	0.9699115512715883	0.9700968118210729	0.9699781385816113	0.9869078177850854	0.9689759739807305	0.9703712131986915	0.9715521182566291	0.9685145195712301	0.9686210613610801	0.9704553957731751	0.9884517682074986	0.9698266863604331	0.9714321713714794	0.9996452232908317	1.0	0.9686520567510079	0.9670962834030404	0.970123078915194	0.9702217043513336	0.9681443416901137	0.9708298884355199	0.9696519079059888	0.9686897412964479	0.9716685302398019	0.9700862470558613	0.9699984183022394	0.9727788872104498	0.9869309570831846	0.9699078791071704	0.9705913861350184	0.9684865748436088	0.9717865476512607	0.9712219786354808	0.9879011381485999
VogtmannE_2016__MMRS91297590ST-27-0-0__bin.10	0.9890075708266246	0.9908094111406576	0.9914807809913745	0.9674900278171417	0.9880340166741851	0.9919624573503598	0.989869478478422	0.9922055068399733	0.9919586153265298	0.9890130140499943	0.9925778086601814	0.9899219231076577	0.9892117671389546	0.9882940499122165	0.9876726025342374	0.9919236374370405	0.990392873188576	0.9921307056733146	0.9683653273591628	0.9866328515312155	0.990727080464083	0.9923130805785288	0.9880332806043647	0.9901520315766663	0.9889859697600654	0.9690116618996732	0.9912192601630783	0.9888660597998314	0.968940074406747	0.9686520567510079	1.0	0.9891187663736843	0.9913305937643703	0.9905269659478301	0.9876285779151605	0.9893411544109716	0.9895709090389976	0.9880597050700413	0.993566911414021	0.9922653925715583	0.9910454862906708	0.9910695308870469	0.9684576726180955	0.991780507250322	0.9912174141923996	0.9884467883099707	0.9923670821621219	0.9864345789721695	0.9673879210290005
WenC_2017__RA082__bin.7	0.9845584599081597	0.9879311516367951	0.9881958260840611	0.9654520865008688	0.9854763804514581	0.9897622468999928	0.9883839822994016	0.9890529755313234	0.9888429412345029	0.9860505680707045	0.9900172840431303	0.9867029295537696	0.9850017302326396	0.9859286121234593	0.9854515015620469	0.9893047930672999	0.9870044145013813	0.9890670217408465	0.9664963251497933	0.9833976032479393	0.9877942547045241	0.989691164217432	0.9849244954937719	0.9882702695922191	0.9844533391902331	0.9670432166726108	0.9876759278924645	0.9856004165665305	0.967016329702159	0.9670962834030404	0.9891187663736843	1.0	0.9890421118465216	0.9877623393313208	0.9848963631972246	0.9869230987433694	0.9855393874209424	0.985940213533007	0.9909250326994252	0.9885290046420073	0.989011425917639	0.9872946882005764	0.9657370001322964	0.9887520365558812	0.987757188031887	0.9863363961603075	0.990320014858121	0.9840658658472236	0.965413306783492
HeQ_2017__SZAXPI029499-101__bin.44	0.9903716184624174	0.9919394516733488	0.9911915395489185	0.9684453581100525	0.9886939743881373	0.991708302201173	0.9911131863030701	0.991674039108354	0.9920025634841863	0.9891179315624558	0.9953126906819619	0.990037092369155	0.9890800695206773	0.9884600238276829	0.9880333082273637	0.9943380959358381	0.9906110503166907	0.9963344473780525	0.9696694112615742	0.9879633024521823	0.9909545509451982	0.9918326567357278	0.9883413531922661	0.989833449226497	0.9905497830833566	0.970009727586495	0.9965922733449057	0.9889196652167618	0.9702992552041674	0.970123078915194	0.9913305937643703	0.9890421118465216	1.0	0.990681180125759	0.9873737470052629	0.9892699675880063	0.9899614670914304	0.9891227947508262	0.9931243974113368	0.9966993380573764	0.9913491815243457	0.9906647508095331	0.9693363712743069	0.9988813129833607	0.9904894050115279	0.9896424379373981	0.992028480513333	0.9874494927203498	0.9692226043764972
QinN_2014__HD-45__bin.29	0.9890293476830392	0.990021962528131	0.9900712656352849	0.9695284267432902	0.988123656685874	0.9910100032346367	0.9899847688741815	0.9908680156857043	0.9902074526184272	0.9892230426849026	0.9908123289644246	0.9898839915095625	0.9882785089545032	0.9881215092332354	0.9885622856489427	0.9899144440991396	0.9899915689459662	0.9909359211199893	0.9702454595175678	0.9878481014945791	0.9911015328746289	0.9908642397627416	0.9882841278304173	0.98939830916661	0.9890651167372673	0.9706413314601259	0.9885556677647134	0.9899443397434041	0.9702904178435572	0.9702217043513336	0.9905269659478301	0.9877623393313208	0.990681180125759	1.0	0.987842602050877	0.9889035010016489	0.9890191339844471	0.989393826687799	0.9934066195694388	0.9908485384200998	0.989750842754485	0.9902709219284672	0.9695103195345185	0.9908107038180852	0.9906682293528578	0.988782775190138	0.9954933542853401	0.9888552191280252	0.9704416839029717
YuJ_2015__SZAXPI003422-11__bin.27	0.9902541084009503	0.9856438810929192	0.9891964812287718	0.967738160712405	0.9910408069245751	0.9881214246337651	0.9868206495354714	0.9878200116339436	0.9879471224129754	0.9918902939961345	0.9872525959497447	0.989761615307363	0.9891950328835665	0.9885585552313771	0.9905480776155069	0.9871488317240755	0.987973971788956	0.9874043312809988	0.9682703915437167	0.9901914867993202	0.9863609725447233	0.9890434912715943	0.9888719346387761	0.9882219574238724	0.9886717408317637	0.9685818512204	0.9864813269274542	0.9914034894571839	0.9682432843539899	0.9681443416901137	0.9876285779151605	0.9848963631972246	0.9873737470052629	0.987842602050877	1.0	0.9888963343165903	0.9904609107595093	0.9898041736393559	0.9886614646642878	0.9879867748211305	0.9855793780815975	0.9896986128076379	0.9676212380731873	0.9883534589004851	0.9882993715362237	0.9916090542891008	0.9893035225993244	0.9899465108577907	0.9670585535406079
LoombaR_2017__SID5630_kod__bin.9	0.9878955057603918	0.9881150211383921	0.9943965349245385	0.9705732950585344	0.9898800799467022	0.9899271321011456	0.9890567578064982	0.9903969144985653	0.9887169989905428	0.9888789060949124	0.9904034745098204	0.9898532570495125	0.9885346514499475	0.9873324533149598	0.9887543595172783	0.9895268559572182	0.9890560829710026	0.9898431882923633	0.9712308134333094	0.9880827471165888	0.989913982725013	0.9896094729526951	0.9891285237281884	0.9886706616585906	0.9870616869673545	0.9714517023592691	0.9890628880379875	0.9884045759032435	0.9710550229152399	0.9708298884355199	0.9893411544109716	0.9869230987433694	0.9892699675880063	0.9889035010016489	0.9888963343165903	1.0	0.9894517974305329	0.9885284683703285	0.9910457524188689	0.99049620576628	0.9894284079672169	0.9917361889444642	0.9705781914461907	0.9899965887061212	0.9893699547709185	0.9904337453894668	0.9899149620094355	0.9865610189697949	0.9705559114902547
HeQ_2017__RSZAXPI003107-147__bin.9	0.9997018573839987	0.9894911499730531	0.991027864763327	0.9682236546456215	0.990728249615566	0.9900953809637916	0.9891116765865166	0.9906051683442784	0.9897143073126745	0.9917443701551423	0.9898770506287798	0.9924000648067637	0.9916756972074066	0.9897673826329124	0.9912391945752885	0.9890274565117915	0.9896542000253897	0.9896904632607878	0.9690354593510859	0.9901384651965174	0.9890618655128253	0.9897536009982703	0.9924458045451697	0.9905181122070794	0.9998880366795014	0.9702588342429841	0.9879870721516475	0.9918064841576691	0.9697615400420792	0.9696519079059888	0.9895709090389976	0.9855393874209424	0.9899614670914304	0.9890191339844471	0.9904609107595093	0.9894517974305329	1.0	0.9907488374295977	0.9900532907365397	0.989884307522313	0.9865651689261663	0.9919921575111909	0.9685792458748903	0.9907516850711999	0.9895977418940318	0.9917858630801254	0.9900976602147606	0.9911144391421577	0.9693112684892214
HeQ_2017__SZAXPI029552-169__bin.11	0.9914589604585402	0.9879900466740912	0.9887635343422975	0.9684895052177894	0.990064597687011	0.9892969926218914	0.9882560209266938	0.9895128289689333	0.9889187179006133	0.9912575330800472	0.9886697210212323	0.9899813404195055	0.9903675081485414	0.9884383142063085	0.9910017520760902	0.9887854282688333	0.9890436114934356	0.9892285602906605	0.969252147244389	0.9892023144361268	0.9887348971465733	0.9895516483191433	0.9896203992575776	0.9876711204080831	0.9908808120497707	0.9691992208809626	0.9871943966052945	0.9915717667530485	0.9687048116440243	0.9686897412964479	0.9880597050700413	0.985940213533007	0.9891227947508262	0.989393826687799	0.9898041736393559	0.9885284683703285	0.9907488374295977	1.0	0.9900383536255759	0.9890324165029469	0.9869583300839637	0.9911109676817877	0.9681365300158054	0.9894016575739366	0.9892356467910626	0.9899965154770892	0.9907864791146681	0.9897347228183215	0.9689258401655194
VogtmannE_2016__MMRS64281211ST-27-0-0__bin.33	0.9904296197850456	0.9931112661318451	0.9925154245856119	0.9710865479232699	0.9895225786433992	0.9934592081338358	0.9921301307599135	0.9936054612697806	0.993063326424205	0.9901216707871355	0.9933033059667045	0.9908403407099047	0.9895422447196119	0.9899436968596372	0.9893082505794184	0.9929880200024543	0.9917615449253018	0.9932524513071618	0.971621227824333	0.9881183360418566	0.992778761993588	0.9930518322513786	0.9892025957486197	0.9910543165075637	0.9906217486377343	0.9713021255008487	0.9914850344306048	0.990250285652678	0.9717266064428157	0.9716685302398019	0.993566911414021	0.9909250326994252	0.9931243974113368	0.9934066195694388	0.9886614646642878	0.9910457524188689	0.9900532907365397	0.9900383536255759	1.0	0.9932619245793375	0.9931481283992748	0.9922778559361776	0.9709347354307595	0.9932447453109838	0.9923242966448738	0.9901322364476052	0.9954728086324361	0.9895427945791713	0.9718908621371727
NielsenHB_2014__V1_CD17_4__bin.54	0.9908079008477801	0.992661521127203	0.9922946795674384	0.9691849985884601	0.9888715048856273	0.992915442267859	0.9907718532120197	0.9926719695308895	0.9921293772742674	0.9908487610636981	0.9954725047903663	0.99091799907577	0.9892116609703056	0.9893679381888782	0.988426393098997	0.9948569556388952	0.9910469280328732	0.9997657839464519	0.9702755961151145	0.988082884279576	0.9920174832726394	0.9926790877415016	0.9888277893269141	0.9901970219129983	0.9911711417982517	0.9701673057997081	0.9956745201191343	0.9908945426668583	0.9699735536585911	0.9700862470558613	0.9922653925715583	0.9885290046420073	0.9966993380573764	0.9908485384200998	0.9879867748211305	0.99049620576628	0.989884307522313	0.9890324165029469	0.9932619245793375	1.0	0.9906679055594351	0.9921231852719734	0.9687857909768576	0.9958296766468695	0.991486874505217	0.9896906719560971	0.9929490664823964	0.9887873876770348	0.9700026893896501
XieH_2016__YSZC12003_35630__bin.12	0.9852667624469338	0.9894071655118934	0.9900352695374675	0.9691460645343212	0.9867625720277093	0.990405119384236	0.9898417251102927	0.9911796112209079	0.9908874217574056	0.9860483403565277	0.9919234322645469	0.9877734275623379	0.9856407896317311	0.9863901180865466	0.9858641649021814	0.9910776182699412	0.9896367602806605	0.9918729577728734	0.9706278170705935	0.9854917894198572	0.9896953016451764	0.9912344741893219	0.9861589321896626	0.9892429013734155	0.9851037310314532	0.9704846880945892	0.9907752238859896	0.9854371907900562	0.9700882889055026	0.9699984183022394	0.9910454862906708	0.989011425917639	0.9913491815243457	0.989750842754485	0.9855793780815975	0.9894284079672169	0.9865651689261663	0.9869583300839637	0.9931481283992748	0.9906679055594351	1.0	0.9893152161801597	0.9691722992975592	0.9922766803010286	0.9897537739203803	0.9875822768034633	0.9917843627940613	0.9842155474797941	0.9699344399497838
HeQ_2017__SZAXPI029574-89__bin.29	0.9918639856152687	0.9915514413847242	0.9916886730559374	0.9716412878896095	0.9896457713900314	0.9906162865517981	0.990366897734269	0.9921033747910674	0.9905855372959474	0.9910737530747102	0.9909438357406387	0.9916999813802696	0.9912862288580228	0.9908739488199656	0.9908686849219968	0.9904116079552139	0.9888496524489946	0.9904421327115113	0.9726767019612993	0.9901256578216179	0.9911756596391799	0.9908384217121916	0.9901197378284882	0.9883921956038528	0.9917809990593092	0.9723638778074464	0.9882216210174356	0.9906707814174688	0.9724759019800848	0.9727788872104498	0.9910695308870469	0.9872946882005764	0.9906647508095331	0.9902709219284672	0.9896986128076379	0.9917361889444642	0.9919921575111909	0.9911109676817877	0.9922778559361776	0.9921231852719734	0.9893152161801597	1.0	0.971133015907493	0.9912151211404858	0.9905867907568844	0.9907645278324388	0.9905791966998438	0.9907857536238627	0.972610083250991
BackhedF_2015__SID608_M__bin.38	0.9708996293050423	0.9691060502308321	0.9697440129211637	0.9870498693023148	0.9678641616885153	0.9692263094353007	0.9696964441774806	0.9694898900218344	0.9686877739630257	0.9696803623688632	0.9702761778024397	0.9688306045112024	0.9678208054524133	0.9690336693198682	0.9679252601654648	0.9690550086952181	0.9691705856904494	0.9690215543971541	0.9871684519574737	0.9681100306998828	0.969164221591406	0.9706012622432278	0.9677923870890619	0.9679928584630751	0.9704130398284183	0.9865091348947365	0.96920738323034	0.9700806211458245	0.9867870815176599	0.9869309570831846	0.9684576726180955	0.9657370001322964	0.9693363712743069	0.9695103195345185	0.9676212380731873	0.9705781914461907	0.9685792458748903	0.9681365300158054	0.9709347354307595	0.9687857909768576	0.9691722992975592	0.971133015907493	1.0	0.9692099514077402	0.9698987669821563	0.969058449477096	0.9705499778730721	0.9694703671822563	0.9872580713431603
QinJ_2012__T2D-102__bin.53	0.991982560899772	0.9914215081159907	0.991883597023062	0.9689512355886224	0.9892152248913835	0.9923359899764393	0.9909048260693252	0.9920593848284575	0.9923346631403785	0.9911106734995607	0.9954455900275877	0.9902800766964543	0.9896051983783505	0.9886625731193585	0.9887365210499772	0.994256838117941	0.990932029260483	0.9962573239546388	0.9695625028287925	0.9878003110609619	0.9917817828688118	0.9919615985947751	0.9887115384357072	0.9901181573853588	0.9922429236223711	0.9704245507062871	0.9966895915409685	0.9910609778454683	0.9699956211194735	0.9699078791071704	0.991780507250322	0.9887520365558812	0.9988813129833607	0.9908107038180852	0.9883534589004851	0.9899965887061212	0.9907516850711999	0.9894016575739366	0.9932447453109838	0.9958296766468695	0.9922766803010286	0.9912151211404858	0.9692099514077402	1.0	0.9914111335778316	0.9893525412677141	0.9919678903573177	0.9888930461122077	0.9698699630700272
ChengpingW_2017__AS111raw__bin.2	0.9903584543792093	0.9904966600421982	0.9901496247658783	0.9701798703906579	0.988986551603752	0.9904053671322469	0.9904652863801967	0.991316802434876	0.9904863457012403	0.9901195061911082	0.9911662130112678	0.9902722715186076	0.989860403903278	0.9878006552671688	0.9889273347583835	0.9906859361078427	0.9956265582249508	0.9912050054549272	0.9705278004609174	0.9879243523592541	0.9949103359749365	0.9910782959260799	0.9892595611129655	0.9898230269920244	0.9898859197483264	0.9707181302250174	0.9896440634456438	0.9899490514371108	0.970788665217271	0.9705913861350184	0.9912174141923996	0.987757188031887	0.9904894050115279	0.9906682293528578	0.9882993715362237	0.9893699547709185	0.9895977418940318	0.9892356467910626	0.9923242966448738	0.991486874505217	0.9897537739203803	0.9905867907568844	0.9698987669821563	0.9914111335778316	1.0	0.9900249243995319	0.9918524015813571	0.9878202758175226	0.9703092511838043
ChengpingW_2017__AS15raw__bin.53	0.9922845875177695	0.9902134180381852	0.9906694775316767	0.9683855179623757	0.9937757041443885	0.989879862586628	0.9886464707406173	0.9908049763584218	0.9891545717603412	0.9949090950401663	0.9889935905362802	0.9912243185203391	0.9919234047561645	0.9888020670230736	0.991267177174027	0.9886027557731504	0.9897052934428417	0.9891718366425785	0.9692336085557768	0.9893965235693291	0.9898602388110463	0.9909975352459824	0.9914493342848288	0.9894974589538139	0.9916210691572586	0.96965738216968	0.987961767538072	0.9950784195094708	0.9686184142315809	0.9684865748436088	0.9884467883099707	0.9863363961603075	0.9896424379373981	0.988782775190138	0.9916090542891008	0.9904337453894668	0.9917858630801254	0.9899965154770892	0.9901322364476052	0.9896906719560971	0.9875822768034633	0.9907645278324388	0.969058449477096	0.9893525412677141	0.9900249243995319	1.0	0.9904031907298138	0.9892578477891653	0.9687709491244904
LiJ_2017__H1M512855__bin.10	0.9899715544648335	0.9924158012174411	0.9917204199984478	0.9708986578607038	0.9896161668070643	0.9922354482555095	0.9914660959788801	0.9929288043655656	0.9924478216504322	0.9904864349246779	0.9926454844769427	0.9910262449274668	0.9901203988678454	0.9890310405068952	0.9896311929496432	0.9916544527192137	0.9909500058449908	0.9926204461754665	0.9718456199553339	0.9884033157622101	0.9923299588954229	0.9927877569530088	0.9894767049855399	0.9904735594996696	0.9898232847155274	0.9719646478358016	0.9907901305663677	0.990337733885382	0.9717746796157621	0.9717865476512607	0.9923670821621219	0.990320014858121	0.992028480513333	0.9954933542853401	0.9893035225993244	0.9899149620094355	0.9900976602147606	0.9907864791146681	0.9954728086324361	0.9929490664823964	0.9917843627940613	0.9905791966998438	0.9705499778730721	0.9919678903573177	0.9918524015813571	0.9904031907298138	1.0	0.989150391443767	0.9720257005458594
HeQ_2017__RSZAXPI003102-140__bin.29	0.991674661144936	0.9881715752160857	0.9885732126131751	0.969633171229833	0.988024401541046	0.9888475185189677	0.987519044363646	0.988453756789053	0.9876127133320866	0.9895430283847131	0.987450212624295	0.989836040930712	0.9896915405086281	0.9893652008810743	0.9906011322028432	0.9876919035041692	0.9876640110302408	0.9880231077314926	0.9706342790516906	0.9917644178169086	0.9888556198343812	0.9891857069041605	0.9887893878007773	0.9869287980060305	0.991289533249808	0.9708430205610249	0.9860341545311089	0.9895502578560805	0.9712331268000254	0.9712219786354808	0.9864345789721695	0.9840658658472236	0.9874494927203498	0.9888552191280252	0.9899465108577907	0.9865610189697949	0.9911144391421577	0.9897347228183215	0.9895427945791713	0.9887873876770348	0.9842155474797941	0.9907857536238627	0.9694703671822563	0.9888930461122077	0.9878202758175226	0.9892578477891653	0.989150391443767	1.0	0.9700490632352119
LeChatelierE_2013__MH0444__bin.45	0.9710387948916905	0.9707647888516935	0.9706442108753545	0.9916266557148284	0.9677865854941337	0.9681364420126656	0.9704204186437269	0.9711916412015773	0.9688582782249917	0.9704844661846843	0.9708475408375538	0.9695169344327269	0.9690530896910104	0.9683113281509802	0.9687671858181554	0.9695804702134319	0.9695867852522999	0.9699737179039368	0.9886988341041271	0.9686874601685209	0.9704167455106772	0.9714963325873205	0.9676137592590622	0.9677543868505968	0.9706819825732065	0.9872403090213543	0.9693074025179509	0.9702266967660466	0.9876975987317178	0.9879011381485999	0.9673879210290005	0.965413306783492	0.9692226043764972	0.9704416839029717	0.9670585535406079	0.9705559114902547	0.9693112684892214	0.9689258401655194	0.9718908621371727	0.9700026893896501	0.9699344399497838	0.972610083250991	0.9872580713431603	0.9698699630700272	0.9703092511838043	0.9687709491244904	0.9720257005458594	0.9700490632352119	1.0
