	HeQ_2017__SZAXPI029466-158__bin.31	HeQ_2017__SZAXPI029601-32__bin.4	LiJ_2017__H3M415117__bin.20	VogtmannE_2016__MMRS57569834ST-27-0-0__bin.9	QinJ_2012__T2D-068__bin.13	LiJ_2017__H3M515935__bin.40	BackhedF_2015__SID26_12M__bin.39	LiJ_2017__H1M513738__bin.10	LiJ_2014__V1.FI35__bin.2	LiJ_2014__V1.FI18__bin.20	LeChatelierE_2013__MH0131__bin.71	VogtmannE_2016__MMRS95674036ST-27-0-0__bin.11	HeQ_2017__SZAXPI029486-84__bin.7	QinJ_2012__CON-039__bin.30	YuJ_2015__SZAXPI015228-14__bin.71	BackhedF_2015__SID229_12M__bin.11	WenC_2017__N030__bin.20	NielsenHB_2014__V1_CD17_0__bin.21	LoombaR_2017__SID1049_baw__bin.51	HeQ_2017__SZAXPI029602-33__bin.13	YuJ_2015__SZAXPI015219-129__bin.25	LiJ_2017__H2M413915__bin.4	QinJ_2012__CON-065__bin.52	QinJ_2012__NOM014__bin.9	QinJ_2012__CON-008__bin.32	BackhedF_2015__SID546_12M__bin.16	QinJ_2012__NOM004__bin.3	LiJ_2017__H3M518116__bin.33	LeChatelierE_2013__MH0088__bin.28	NielsenHB_2014__MH0088__bin.26	VogtmannE_2016__MMRS91297590ST-27-0-0__bin.10	WenC_2017__RA082__bin.7	HeQ_2017__SZAXPI029499-101__bin.44	QinN_2014__HD-45__bin.29	YuJ_2015__SZAXPI003422-11__bin.27	LoombaR_2017__SID5630_kod__bin.9	HeQ_2017__RSZAXPI003107-147__bin.9	HeQ_2017__SZAXPI029552-169__bin.11	VogtmannE_2016__MMRS64281211ST-27-0-0__bin.33	NielsenHB_2014__V1_CD17_4__bin.54	XieH_2016__YSZC12003_35630__bin.12	HeQ_2017__SZAXPI029574-89__bin.29	BackhedF_2015__SID608_M__bin.38	QinJ_2012__T2D-102__bin.53	ChengpingW_2017__AS111raw__bin.2	ChengpingW_2017__AS15raw__bin.53	LiJ_2017__H1M512855__bin.10	HeQ_2017__RSZAXPI003102-140__bin.29	LeChatelierE_2013__MH0444__bin.45
QinJ_2012__NOM004__bin.3	0.4755739957270964	0.4489913347201529	0.9083833771399658	0.795774709751778	0.7644926454052231	0.676331504933517	0.9070441416242656	0.7874990336772271	0.8333102001518005	0.4951560874820791	0.8886818127512439	0.905516033930228	0.7034298309110842	0.5725273557192252	0.9080886486942343	0.9429289770331432	0.869819631462064	0.9571123991510414	0.8509117694599837	0.8906917641188542	0.55162315871588	0.6672098571950636	0.7895845339161723	0.5705907570348298	0.43113544682765015	0.8804627983301941	1.0	0.44975692589885585	0.8949242578641105	0.8692543326399236	0.675824624715374	0.535166681893571	0.8962331859837518	0.8668029474601524	0.7081555885081382	0.6105126254462655	0.8025420438253731	0.8792057002501898	0.8269627772467882	0.595724373120063	0.7949586062463104	0.36115566932786103	0.75923541028308	0.690845672982318	0.9025432736907205	0.6083761736429314	0.6302581135973913	0.5239410859359627	0.6611356400922048
LiJ_2017__H3M518116__bin.33	0.8698309728865756	0.7347139361010767	0.858608117048495	0.803064677607274	0.6352158359728572	0.41468873133061285	0.8550454915369349	0.8724436625078308	0.7664489669264232	0.9249367685200907	0.7976255993817366	0.8700417444862735	0.89994423334758	0.4479935714662092	0.8960625230531437	0.8513496700838988	0.7906313487625951	0.8521825106410383	0.7981056902477153	0.8248729515635155	0.7900451402509353	0.5656663309933783	0.6789282556893695	0.3893192955544757	0.7930749819965925	0.8377124548451121	0.7493728081217323	1.0	0.8252952266087435	0.8012292082599047	0.5195388200303276	0.3961796183863092	0.8447476888308616	0.7753767542344601	0.5535864836856927	0.4275121340038993	0.8834908753461631	0.8157190238933028	0.6856334272047587	0.756763719181972	0.6352758473311045	0.6838901704322574	0.6532287574428721	0.4114561682894129	0.8823528550769609	0.43813780364283583	0.5125489604861798	0.8872167024783227	0.8209458668274777
LeChatelierE_2013__MH0088__bin.28	0.3923739132306912	0.3829159745049841	0.7730327087617161	0.7549834786801671	0.6321051158508642	0.560989112571547	0.7559711012743748	0.6805054577254813	0.6974908576562452	0.4148882909994091	0.7131089641616024	0.7650592795686174	0.593463100335279	0.4705047708322583	0.7716244067856849	0.7783323804540946	0.7153224006815622	0.7703138418553088	0.7938472821070466	0.7517417527532969	0.47334495470092974	0.5431531269532458	0.6517044691460209	0.4700406907343572	0.3586365203698014	0.8532676467482441	0.6962735871785399	0.38537443711492547	1.0	0.9224641081204107	0.5584978431211061	0.43720275208383236	0.7316971149459421	0.7373545862425198	0.6090859911715425	0.5039551038387763	0.6661302520419696	0.7511286749214602	0.6819011153984031	0.48970087337960694	0.6629274842381926	0.2964340673066507	0.6981849273755655	0.5495870268083147	0.7558019410030485	0.4948604325240181	0.5206818081626836	0.44541778998769405	0.6361680380039908
NielsenHB_2014__MH0088__bin.26	0.3942445651924417	0.3842879758513423	0.7716923518067882	0.7566008532403322	0.6374410135204092	0.5619369071115015	0.7656509497692805	0.6754766326493497	0.6999914894909338	0.41514757611167197	0.7098329574230884	0.7691240143612192	0.5968903800524968	0.46925428518256806	0.7716563322248484	0.776414095239306	0.7212977784746273	0.7722909125066698	0.7931603757760542	0.7513914329190021	0.481862904527273	0.5403212734829135	0.6496820212494345	0.4677269842816901	0.3572270289530344	0.8500112826043429	0.6988529881951118	0.38661229828592697	0.9532236289870057	1.0	0.560431147333156	0.4363616973415783	0.7302073280073791	0.7406851418871365	0.6066958284027116	0.5121073468293762	0.6686957697826076	0.7576750843017128	0.687395936073011	0.4993147451102535	0.669182387271951	0.29381031735017354	0.697940492119304	0.5513068928413906	0.7550601332795159	0.49586922490450397	0.5187059929874818	0.44477226972451733	0.6360818040019168
VogtmannE_2016__MMRS91297590ST-27-0-0__bin.10	0.3904556640585905	0.38398984251461593	0.9086448445189558	0.7977797000685425	0.7997991873362514	0.7340249252227089	0.8916996530679923	0.7729377886479173	0.8570621734833153	0.4297066414785265	0.8593278077391859	0.9114254940115953	0.6443143562120197	0.6017460747670125	0.9154163211141639	0.9234834505371684	0.8896358052441751	0.92554188853707	0.8586499568025561	0.8957110375014404	0.502793903561233	0.6744065017427748	0.801491380257064	0.6105548910488512	0.3574265251240337	0.8795632540956424	0.8323722781147196	0.38404448173616396	0.8841204897621787	0.8585525799720745	1.0	0.5522959563189178	0.8793446972094506	0.895336677686478	0.7648490199292504	0.6450906659439142	0.7500039221223388	0.8920134228550995	0.8328537524432117	0.5270396523863544	0.8045203406674316	0.28505173685101726	0.7828134222059205	0.7194070400202544	0.910652971156442	0.6448791418288126	0.648408510951377	0.44845925509970574	0.6136855561488329
WenC_2017__RA082__bin.7	0.39160213806673416	0.39832697472267864	0.9172970835156853	0.7993549832844993	0.7973501066715185	0.7151354134689212	0.9112929908698734	0.751020878394469	0.8449346658901925	0.43921198654892174	0.8538399990446278	0.9080552626606132	0.6318634885555545	0.6126914168942115	0.9047409641812706	0.9400546107595982	0.894939267131193	0.9329890715257645	0.8549499167210503	0.8951858374504488	0.4787398078999444	0.7125811978540656	0.8172970132677311	0.6087905479972658	0.3652479155675789	0.8761837658382794	0.8559003715414298	0.3802823827263091	0.8987179045878236	0.8680441353846673	0.7171704967022099	1.0	0.8787260393009204	0.895756250838585	0.756246623707701	0.6598980421192684	0.7479721171820174	0.8985254251933048	0.8435360291219919	0.5051825428213967	0.8213018491368985	0.3031803356306756	0.7743221248039204	0.7311371949570399	0.9123776192827824	0.6747470546789001	0.6892125134085783	0.4454233106596353	0.597383685193628
HeQ_2017__SZAXPI029499-101__bin.44	0.47146151337062436	0.46016898325950395	0.9043566730095418	0.7953795486387369	0.7405291916597802	0.6725004390909967	0.8873757898579288	0.7988412853994352	0.8356468235307449	0.5118890463591059	0.8713621209754377	0.8970803079221729	0.7226952174289584	0.5617305284389323	0.9120555367148871	0.9254949587497278	0.855418463837113	0.9375252426736554	0.8340879493195911	0.8800136300320435	0.5677118786053014	0.6415924798483539	0.7581519165816138	0.5374765177372528	0.4353026733154891	0.8599619427490092	0.825745625075374	0.46712402276959986	0.8664888179508493	0.8368208354950639	0.6578105182730652	0.5062261889248706	1.0	0.8595507755115915	0.73335480899744	0.5827627848324615	0.7981836606348649	0.8701925606249096	0.7999493325412158	0.6016137504684311	0.7695650449572524	0.3521165804807257	0.7227717042477299	0.6623576394144267	0.9024942796762786	0.5878999471472035	0.6106460748502437	0.5387075912965286	0.6688598283943352
QinN_2014__HD-45__bin.29	0.4433089187107769	0.4337597699454358	0.9106768913139655	0.7928300480099625	0.7555764472627767	0.6726994543577643	0.8869004899310163	0.8038461223352832	0.8363163414114602	0.47524168837765657	0.8454025954873912	0.9047522489308362	0.6807833161283979	0.5631113896672074	0.9065886709597077	0.9159956741876812	0.8533103114912582	0.91189762244179	0.8429652296449228	0.8956815612249914	0.5563105245047436	0.6431196644218323	0.767673974667781	0.5486330269216274	0.39894148683412806	0.8759434039554965	0.8083968277376329	0.4340071933015452	0.883867095970768	0.8592091464713497	0.677964574218814	0.5223479821068672	0.8700625931933997	1.0	0.7285126743023809	0.5945103966966524	0.7658002752789657	0.8881146667977519	0.8204378246407444	0.5643444100345737	0.7834590932179784	0.3311016074325321	0.7385349587900834	0.6602742138983106	0.8968064362843894	0.5936009929705549	0.6228256238837274	0.4999487948352423	0.646552458667191
YuJ_2015__SZAXPI003422-11__bin.27	0.32314405208699404	0.31753366544962236	0.8219292433131864	0.7025502489083711	0.7271388369491444	0.7333023036208187	0.7952419020945503	0.7061258196717647	0.7656693341488693	0.37356062821307306	0.7694295629997058	0.8372344030983213	0.603029376284894	0.5385595596105816	0.8733191866459563	0.8289753130468763	0.7993562452438246	0.8260310672700917	0.7703144016317873	0.8271385686807364	0.43797544986376435	0.5851935511851651	0.7113588420820133	0.5639936402502765	0.2818544143119407	0.7912406787906103	0.7208542023798985	0.3382082174190254	0.7968998008554186	0.7681584178602374	0.6321364985428555	0.48133567263385024	0.8102287167023017	0.7951547148619804	1.0	0.576037997537296	0.7013837284479868	0.8385949710404255	0.744048241813566	0.45706811245453965	0.7292071863741111	0.19308797504746117	0.6764253771183144	0.6471966398487681	0.8378321945339418	0.5857640686659816	0.5719947455161171	0.39430045882840037	0.5426238259903798
LoombaR_2017__SID5630_kod__bin.9	0.3606658589007483	0.35733534665944144	0.9476025791681635	0.8003945469711822	0.8141969934059511	0.7459348875723792	0.9132215856160838	0.7401597671685775	0.8510043290570449	0.4094618208829815	0.8605653955516047	0.9208982032282224	0.6268578108731787	0.611617825242482	0.912108573481329	0.9268803390181382	0.89929797429356	0.9270964874359927	0.8664982129701227	0.9002039710422007	0.4718550405202175	0.6641546770255542	0.8049768934296969	0.6298479654649626	0.3338397092042694	0.8862261703980175	0.8462892492039041	0.3556743526202668	0.8978884430616357	0.8829705490169814	0.7260413178355932	0.571961592557188	0.876780180103386	0.8836482199721137	0.7844342695705648	1.0	0.7452188578839375	0.8851289888516125	0.8542215917047717	0.5050542197650985	0.8413403637382109	0.2526762827343079	0.7718093753615158	0.7244728718513873	0.9201949597842168	0.6577457242189736	0.649521733571198	0.42878122735769214	0.6059918776904389
HeQ_2017__RSZAXPI003107-147__bin.9	0.6004569535745324	0.519346134982607	0.906335653738061	0.7956453544909342	0.720370516382485	0.6221228250938697	0.8964098986710571	0.8551366294751538	0.8165031603208565	0.5786890715574686	0.8484097276141527	0.9222582005971847	0.8450518449422616	0.5332133262237807	0.9212897690598151	0.9108147609635672	0.8473334945901027	0.8970852170752209	0.8241878026626966	0.8718454144499429	0.6488304206886198	0.6303375656553373	0.7477507576172665	0.5119283235933353	0.5609240992896238	0.8619054046408986	0.8139123609550142	0.5377641526201775	0.868311129345302	0.8435279239260054	0.6175751169222943	0.47430872296666127	0.8785923620419382	0.8327624754606843	0.6987901733153902	0.5452171554038614	1.0	0.8665867510191028	0.7885295654486435	0.6704317004080865	0.7518454322683705	0.41155177567312445	0.7028492111113932	0.5974220299019941	0.9022276152662942	0.5524848465410199	0.5953207918331019	0.6261635990016335	0.75779545068817
HeQ_2017__SZAXPI029552-169__bin.11	0.44737984982242274	0.43761280440611683	0.88722548371044	0.7771525327372787	0.758399932223332	0.6802627771093805	0.8603084075927288	0.7827947819883505	0.8222062018026535	0.4792677427796273	0.8284272447953102	0.9063217182652182	0.6913121159107707	0.558557338783971	0.9153955572235795	0.8955744448706879	0.8469078676755571	0.8910969091543237	0.8267692501374734	0.8828504839578725	0.5489379609912021	0.6357186207289712	0.771931908202204	0.5476869430545345	0.40732946072021414	0.8580914137809127	0.792441872203767	0.4412629263605711	0.8701570067099693	0.8494170296004304	0.6527768045438872	0.5063760346136077	0.8512694071085531	0.8583051953270521	0.7425238811802167	0.5755185291196199	0.7701567295857428	1.0	0.7917930056220587	0.5580367411299463	0.7515470459943079	0.3282781915506407	0.7231315195948602	0.643368832946745	0.8844498866363968	0.5938827598247466	0.6095980788165054	0.5103357439182119	0.6348072779156141
VogtmannE_2016__MMRS64281211ST-27-0-0__bin.33	0.4283908025457239	0.40663744856334405	0.9235019771313298	0.8130504056912818	0.7743053262043541	0.7047219073292215	0.8938146584427524	0.8026385553998446	0.8420539850577072	0.4502468066874347	0.8797221304817416	0.9258901554034151	0.683756281743446	0.5814707536306915	0.9134815363604717	0.9245280324195982	0.8802108345011649	0.9143705760012854	0.855642188322875	0.8900835483035946	0.5387249957601021	0.689411859217538	0.7917585311208505	0.5804259535307191	0.40114030937865414	0.88186171684623	0.8402687648954307	0.4181231087823906	0.8905535075113138	0.8687608786853639	0.6870959823620247	0.535922200105328	0.8822049254224278	0.8938686613526613	0.7427020199766136	0.626150351242067	0.7900241897331989	0.89262079245923	1.0	0.5693464308985906	0.8146401442457891	0.31352795208469086	0.7575693334880524	0.7158652515821514	0.9115842936330123	0.6300867616998868	0.6612464407173014	0.47718934937651186	0.6480054627736966
NielsenHB_2014__V1_CD17_4__bin.54	0.667346737856395	0.6262427810804402	0.9196285882527042	0.829026387794136	0.6969982545183455	0.5529622724573644	0.9134107355480744	0.9392455977516165	0.8339767694286225	0.7130599055000318	0.887508382212805	0.9148020435571665	0.9401322702344915	0.5089425749538553	0.9188521306454938	0.951360565488998	0.8401599477903465	0.9779204929700865	0.8289613734011877	0.8808131381085269	0.8617453454338534	0.6177655234246858	0.727176697355524	0.47145465679521154	0.5948203961915187	0.8850601259297831	0.8397810067571626	0.6402666952317205	0.8872743303981915	0.8754999142429198	0.6032264476073774	0.4452817197483386	0.9204774904691997	0.85302289063898	0.6329696036041503	0.5136112275522329	0.9318915411321297	0.8727835509870733	0.7898871040546072	1.0	0.7440073757280837	0.4786984985390337	0.7033969091538408	0.543810103484338	0.912743873631834	0.5085215293614286	0.5676511909708011	0.7464773034754217	0.8486390630001851
XieH_2016__YSZC12003_35630__bin.12	0.41105881250107035	0.38929289615220636	0.9037704573744796	0.7868683418045663	0.7435248922655644	0.6754694481274806	0.8765846944542341	0.7571826712731907	0.8235940442078488	0.43627826986743773	0.8399905898556119	0.8801707346312242	0.6582715980390125	0.5673943003728905	0.875862709238256	0.9000825641021019	0.8601025200979593	0.8968850078553073	0.8321168047692487	0.8616010224969152	0.5040042688164581	0.6467851828082791	0.770998187375444	0.5728132455894455	0.37293375672974044	0.858574723667144	0.8156630230900065	0.3912087258358038	0.8742560442601274	0.8540273885677562	0.6702235630376018	0.526908145633702	0.8570108730432713	0.8619426359761357	0.7350188067684538	0.6227501056838534	0.7606501832905039	0.8555502275470259	0.8226210316727072	0.5415303743056188	1.0	0.2961067780981594	0.7377143083769214	0.6698697812682243	0.8818256220925673	0.604517950932046	0.6242472560505696	0.4630814076638596	0.626753473145485
HeQ_2017__SZAXPI029574-89__bin.29	0.9108289495760997	0.7554643163806121	0.8906347154094413	0.8391735178294727	0.6169362718488763	0.32820244569240337	0.893834446955715	0.903328036636038	0.7861272589098016	0.9054727055595583	0.8413922089201646	0.8936271848876343	0.9137158140957946	0.43260824508246065	0.8930942252839984	0.9056888502876995	0.8224918822356668	0.8862111506992627	0.8041975503597477	0.8528824231896646	0.8053868398456391	0.5876116501021506	0.7104371255712044	0.36338370130575104	0.772099564749657	0.8730065830380672	0.8115129144007658	0.922289554978731	0.8561216332250965	0.8211624441132639	0.5200452028700862	0.42595908054598747	0.8587410309807444	0.7977339347223182	0.42622358642334757	0.40958241628092895	0.9118336771251764	0.8184009237966463	0.6933380049545504	0.7630313557900139	0.648459845441715	1.0	0.6707345959870116	0.37907245289722763	0.9093090277435083	0.42288271927833326	0.5270842174869967	0.9037662478656942	0.8451890526149565
BackhedF_2015__SID608_M__bin.38	0.4032453515428239	0.39674913207397017	0.8459360081461607	0.8393588515794491	0.729730682937284	0.6425107863378179	0.8343371342117948	0.7396321386294229	0.7800007596330972	0.43761965351687515	0.7922263308726648	0.8347504107896837	0.6276997495923755	0.5456363148028074	0.8575195085535591	0.842556093026116	0.8133925123689068	0.8443186226766758	0.8909090004765794	0.8452609294472675	0.4960065002889318	0.6440612517487387	0.7467731419057929	0.5564945464673896	0.3711142280183433	0.9296615924984423	0.7815765461472585	0.40358989941191736	0.9237870965466537	0.8936644791042117	0.6542891688076563	0.49840522265840836	0.8075528329340738	0.8151957366496744	0.684063168917984	0.5731666843010064	0.7134234402878648	0.8259151544089919	0.7675120297848521	0.5136589265480012	0.7401453431326003	0.30728741351260674	1.0	0.6350989376892866	0.8389984780208302	0.596458934144332	0.6207771408314546	0.46239951817557834	0.6749656582537301
QinJ_2012__T2D-102__bin.53	0.32930699025397814	0.3342760074274432	0.913791381191432	0.7970333513506914	0.8247108990957654	0.7902596386391308	0.8990530342969845	0.7425511913099359	0.8501819679172637	0.35750674541029076	0.892480213278164	0.9306329864159479	0.6179789185811497	0.611355042215003	0.9138907171389472	0.9462220707826896	0.8944369649593833	0.9505856381307971	0.8678227003173201	0.8987672353418433	0.44094228192984775	0.7270769814746783	0.8169665798355796	0.6313226775643936	0.32398058564922977	0.88551726281184	0.8728405530404014	0.3120020022575343	0.8924763286321717	0.8663798318059276	0.7379806278253862	0.5775885893518523	0.9082829531744773	0.8944869104078546	0.803288186347578	0.660316010401972	0.7442609904959361	0.9018555289056508	0.8901288925540216	0.48739432375527614	0.8248557408963321	0.21314497609832816	0.7794714217693341	1.0	0.9161532459546962	0.6854074938150887	0.7029094888582803	0.3828224283921006	0.5850127027923946
ChengpingW_2017__AS111raw__bin.2	0.46865271212933135	0.44221093153630847	0.9079294463720431	0.7978550302507259	0.7396330826738523	0.66563909177858	0.8913096244563605	0.7877688491982062	0.825262238753058	0.5021342992302764	0.8450046532061783	0.9078719897312866	0.7090747487444551	0.5552762198689754	0.9101077175212657	0.9109234454754068	0.8876718764596235	0.9005683517096869	0.8412859968785801	0.8828498181126001	0.5719624882399547	0.6401310793132251	0.7633591575527536	0.547272548897751	0.4284877842100553	0.8626246897048253	0.8031402594773165	0.4712437330243964	0.8644457134414534	0.8357299006312805	0.6579496734547584	0.5076493550198928	0.8716508543646136	0.8556927609713846	0.7324224696896677	0.5907164139551627	0.7916434592650006	0.8732119552025815	0.798340089374391	0.5761712848907405	0.7647858020341215	0.3601089096488461	0.7252528971631663	0.6452642634156371	1.0	0.582359795047863	0.6101406671458629	0.5284123088540683	0.6562799131193053
ChengpingW_2017__AS15raw__bin.53	0.3779897112384071	0.38176783033899514	0.9360870265029814	0.8275228739657898	0.8520344821992945	0.7774802640690642	0.9118998274392763	0.7655482452583233	0.8912143758180414	0.43708645629147913	0.8881268739308534	0.9586222342558616	0.6519557505892394	0.6599056468406914	0.9432570930193385	0.939261245456712	0.9112241829567899	0.9379018462624944	0.8878898056913845	0.9355236775023489	0.4866118831078897	0.7838605190297171	0.8702138729838281	0.6403793341377018	0.34834120857388484	0.9001855370905738	0.8640968885417434	0.37349165332637935	0.903398435599165	0.8760289073524843	0.7436780763035322	0.5992348934503037	0.9062925397120494	0.9040254187061814	0.8173239487583238	0.6739444536637649	0.773750182480158	0.9358668025857906	0.8807615380488286	0.5123643564158775	0.8368221875908501	0.26730629341312134	0.8229543194457095	0.7705223112406531	0.9295189885421177	1.0	0.7529012785464472	0.444049400030195	0.6229785253606869
LiJ_2017__H1M512855__bin.10	0.42747705518857104	0.4215137825416523	0.9463570389075844	0.8502612845481756	0.816272918469226	0.7368886576796102	0.9266627047993387	0.8059040252692474	0.8860330930322314	0.47015443455181827	0.8876792549280994	0.9475449969984941	0.6796968750018816	0.6285677127080206	0.9379191044493937	0.943893817138749	0.9187227132408857	0.9415805201365821	0.9044702266874514	0.9259919570480596	0.5238714548663231	0.8647076497155344	0.8553322338850444	0.6282082545325147	0.40244564022993284	0.9182952169182572	0.8639586279896895	0.42168658739319365	0.9173884430282876	0.8844164344036999	0.7216715949165268	0.5907360944778914	0.9085290333224353	0.9154544737490163	0.7702785289068799	0.6423090099967907	0.8046660922561149	0.9271311444317399	0.8920836712661658	0.5519952939278061	0.8339977589558975	0.3215537022686808	0.8266375969167279	0.7626407953117502	0.9398988338984111	0.7266450028389368	1.0	0.49014560765591725	0.6648639568216672
HeQ_2017__RSZAXPI003102-140__bin.29	0.7750550427443487	0.7222529819588475	0.8422990576385223	0.7612929647361444	0.6188994420561829	0.4539524680615984	0.8248128175513201	0.8504841720018486	0.7514239352267996	0.8138382934181931	0.7706800802488879	0.8554412668089931	0.9172716367939789	0.4429191739288858	0.8587645556276606	0.8279548473186342	0.7613238963148735	0.8279158735294354	0.7724982384465914	0.8293894539400954	0.7671705833262706	0.5518867953709037	0.6668817442440972	0.39707486246273516	0.7087470174225211	0.8098561619725934	0.7379297246903904	0.7499670578686534	0.8063182079975453	0.7791683240837602	0.5128282536463691	0.3922575783914466	0.8234938950343063	0.7550119983593891	0.5455581943629054	0.43565643924326514	0.869581947340843	0.7974649715336681	0.6614408795456275	0.7458104723190209	0.6356581714116739	0.5664840260047969	0.6326373934329784	0.426752474990272	0.8363385424174018	0.4403252517366535	0.5035970332904209	1.0	0.7942951033454977
LeChatelierE_2013__MH0444__bin.45	0.5463402866592733	0.5148957635937547	0.8233765358578023	0.8654441822114203	0.6514600812482877	0.5445295603030965	0.8009700180242475	0.834820541293888	0.7586552768658221	0.5902211010173373	0.7609577511833449	0.8278066624767982	0.8091983726902618	0.46923401098839385	0.8249562822877463	0.8108655301282305	0.7646304785093444	0.8068636686155903	0.8730714030736445	0.8045992840110616	0.6436126237122137	0.571699245579518	0.6662950478001481	0.44933018263040725	0.4947721868915718	0.905846136116031	0.7350284232274977	0.5477823241268545	0.9090583685785261	0.8796047655114252	0.5539567642691146	0.41527211925791474	0.8070926952232081	0.7707492490710749	0.5926437044296872	0.48602229615533177	0.8307219905098014	0.7830302515337214	0.7090224275160086	0.6692924152149846	0.6791161428598635	0.4181830523240341	0.7289540906642602	0.5147839361030415	0.8199347884580356	0.4876367139906934	0.5392272769224684	0.6269933006054799	1.0
