	CosteaPI_2017__SID713A084-11-0-0__bin.68	ZeeviD_2015__PNP_Main_80__bin.38	ZeeviD_2015__PNP_Main_67__bin.56	NielsenHB_2014__O2_UC29_0__bin.43	RaymondF_2016__P13E0__bin.27	XieH_2016__YSZC12003_37797__bin.86	YuJ_2015__SZAXPI003409-8__bin.82	VincentC_2016__MM103.2__bin.7	ZeeviD_2015__PNP_Main_362__bin.20	BritoIL_2016__M2.40.ST__bin.6	LiJ_2014__MH0402__bin.31	ZeeviD_2015__PNP_Main_93__bin.48	ZeeviD_2015__PNP_Main_545__bin.12	BritoIL_2016__M2.3.ST__bin.56	XieH_2016__YSZC12003_37196__bin.27	LeChatelierE_2013__MH0183__bin.57	LiJ_2014__V1.FI04__bin.78	HMP_2012__SRS049959__bin.74	ZeeviD_2015__PNP_Main_418__bin.8	YuJ_2015__SZAXPI003420-4__bin.6	XieH_2016__YSZC12003_37176__bin.33	ZeeviD_2015__PNP_Main_499__bin.24	NielsenHB_2014__V1_UC36_0__bin.54	XieH_2016__YSZC12003_37100__bin.114	XieH_2016__YSZC12003_37138__bin.23	KarlssonFH_2013__S479__bin.12	XieH_2016__YSZC12003_36008__bin.29	HMP_2012__SRS011529__bin.40	ZeeviD_2015__PNP_Main_317__bin.26	ZeeviD_2015__PNP_Main_122__bin.60	ZeeviD_2015__PNP_Main_166__bin.51	ZeeviD_2015__PNP_Main_386__bin.18	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.70	ZeeviD_2015__PNP_Main_38__bin.1	ZeeviD_2015__PNP_Main_20__bin.22	LeChatelierE_2013__MH0144__bin.6	ZeeviD_2015__PNP_Main_722__bin.37	ZeeviD_2015__PNP_Main_456__bin.1	LiJ_2014__O2.UC29-1__bin.36	LeChatelierE_2013__MH0313__bin.17	ZellerG_2014__CCIS98832363ST-4-0__bin.77	BritoIL_2016__M2.49.ST__bin.36	ChengpingW_2017__AS78raw__bin.68	ZellerG_2014__CCIS20795251ST-4-0__bin.56	LeChatelierE_2013__MH0151__bin.14	XieH_2016__YSZC12003_37309R1__bin.49	NielsenHB_2014__MH0183__bin.20	NielsenHB_2014__O2_UC58_0__bin.25
XieH_2016__YSZC12003_36008__bin.29	0.7789842658295943	0.6685113943129759	0.818351838935744	0.6015795209188046	0.8237663858611393	0.6561018029228625	0.8163465114708149	0.8183876483547606	0.8175908887816414	0.7505987904554877	0.8209276755536421	0.8159819064771915	0.8302617261604897	0.8308688585829074	0.6678432231081436	0.8261696861874118	0.7564129379430907	0.823040431275621	0.7364858101107895	0.8403461468658213	0.8234441010899899	0.7873050726483588	0.3864121159541542	0.8064712503265575	0.8241724972268046	0.7260986370446812	1.0	0.8241472678634066	0.8259100678995416	0.8011397161452463	0.7497051826809372	0.7761626463811734	0.8303252064942009	0.7301792831117083	0.8818923975789578	0.768542564784529	0.799304483420646	0.6699388879710465	0.8217032750155242	0.788948236670961	0.5929445678332127	0.802534655786029	0.5477652887907566	0.7665657220847267	0.7967335299053411	0.8253135155327425	0.8123765490625664	0.8685053718197777
HMP_2012__SRS011529__bin.40	0.8106941698373403	0.6835662186186385	0.8559647432169738	0.645937660956685	0.854501802714872	0.6553574692209281	0.844276172595411	0.7952506355192982	0.8434695199960124	0.7894802864405935	0.8465873029059432	0.8549819728512802	0.8790195557180122	0.8535672155116554	0.7117541994118332	0.8441341153405221	0.784347948892618	0.849244853539801	0.7759291873660425	0.8426578829315301	0.8518085300812468	0.8262540083406715	0.401894927476033	0.8541977503447589	0.8564764816322462	0.7521549504045724	0.8412547560104342	1.0	0.8789913104158705	0.869226743316663	0.7806627677073122	0.8132910761460116	0.8651452971571935	0.7502525462309136	0.8586862611527406	0.801318391014671	0.8331010018774818	0.692639606559556	0.8670078256101816	0.8024714639373951	0.6141201588382873	0.8310017113330121	0.5632669845647731	0.7930749165102099	0.8143677206041172	0.8561250768438368	0.8297423031551664	0.8480286440593484
ZeeviD_2015__PNP_Main_317__bin.26	0.8133744169210205	0.6660757273068806	0.8228794306343609	0.6373978352109565	0.8376464650862062	0.6372817434404119	0.8388831649196468	0.7773174416598544	0.8334324950540068	0.7669086857605382	0.8363275335819632	0.8526489078505447	0.8425932644199684	0.8262122318804126	0.7142264015259618	0.8265419647564733	0.7684291654775323	0.8182470465124904	0.7484251022655631	0.8220869430618237	0.8401335700315544	0.7908139161785169	0.39588019329279794	0.8314073386122841	0.8579455948816428	0.7496440658562816	0.8181390166704557	0.8530141132120497	1.0	0.8375803572724239	0.7679849532166289	0.8322715773485607	0.8439146145027644	0.7452785315680934	0.8438880101386813	0.7825157731631299	0.8060050080699904	0.6766150864480595	0.8554842881075267	0.7831816884580595	0.6080112995989997	0.801213803956472	0.5591431137425246	0.7778680713770902	0.7967063797265072	0.8615396026114199	0.809128199174781	0.8248433164194073
ZeeviD_2015__PNP_Main_122__bin.60	0.8071073644535594	0.6559065284656492	0.8135786086213699	0.641416125698151	0.8352200663182296	0.6179455368874774	0.8166238999944572	0.7522578846636648	0.8076689826966152	0.7820652227073097	0.8121105760295791	0.8278049122440928	0.8723960965494305	0.8155772848651627	0.6834494608790915	0.8069810207268922	0.7496323805114394	0.807750494778336	0.7354509085336629	0.8055129881351014	0.8210842411062168	0.7892774116979618	0.3978156392340473	0.8028157533509617	0.8311754368232459	0.7421080002477968	0.8023902602843793	0.8528796588230307	0.8468559159838671	1.0	0.7449829313700876	0.7790843258787817	0.8287618640834945	0.7383054616355236	0.8165815137119624	0.7655679924878466	0.7979437762265122	0.6708476930450631	0.833084449777146	0.776787315415891	0.603729014714561	0.7986659732705582	0.5652822111293336	0.7759811609276727	0.7880066383439354	0.8168969654682217	0.7881403181579574	0.8016207862329354
ZeeviD_2015__PNP_Main_166__bin.51	0.7459578878876607	0.6349888486211885	0.8110688258224404	0.6013211840889622	0.7993020825714836	0.582932547818945	0.7818381742843236	0.7356698687474728	0.8096615579648923	0.7209473585985832	0.8062989107545023	0.7955863574040027	0.8061946686909803	0.8125904236851419	0.6585895880673102	0.782881435581347	0.7368837843904236	0.7817667180311028	0.7260695109618096	0.7747984723493723	0.7882263633222618	0.7860423239591136	0.3879847571201953	0.7690046312058705	0.7948911300932546	0.6941823681274847	0.7744033613021515	0.789982505827888	0.8008203177869746	0.7683262171311743	1.0	0.7428230600257747	0.7992087691113953	0.6975130701893759	0.8061803774403361	0.7442841302386891	0.7545654240844563	0.6547830714251487	0.7932030811936389	0.7409996645759408	0.6038994938375286	0.7646079699782857	0.5220324848533759	0.7451231107176813	0.7521661752998431	0.8101407351923728	0.7663355299826236	0.787818642348002
ZeeviD_2015__PNP_Main_386__bin.18	0.7110194210604047	0.597205299561857	0.7457462585536356	0.548493421700389	0.7604535888347363	0.5897393294934279	0.7420517341111603	0.6999735391128834	0.7645042583567174	0.6809063161522177	0.7512722763747354	0.7460770196425934	0.7768924149559395	0.7345680721705312	0.632638273519421	0.7323212044011225	0.6852092871560085	0.773159429921725	0.6736649559395461	0.7238206444149067	0.7325396605622015	0.7160416051297199	0.3617741717126963	0.7558367794023532	0.7652503938364594	0.6711457871806232	0.7335911731403535	0.7530514633485945	0.79409429921725	0.7352049795697336	0.6796886538177522	1.0	0.7582459508689017	0.6655366944813667	0.7584559456997981	0.7021065635307439	0.7171961920937331	0.612288005218333	0.7458708708708709	0.7427394094914587	0.5485495741643283	0.719639978092847	0.5007999803081771	0.6993604772805593	0.7225468296165017	0.777453939595333	0.7187100009845911	0.7314135344360754
VogtmannE_2016__MMRS93621581ST-27-0-0__bin.70	0.8158592252011969	0.6871554109193686	0.8463422967961094	0.642040365438586	0.8608631396668059	0.6537597115237886	0.8453454350032842	0.8061949735607704	0.8736606224663788	0.7863356952820737	0.8734731925452651	0.8685535717840012	0.8569403806983672	0.8591240222129337	0.7205187662135175	0.8469916668325339	0.7955479588383989	0.8466093429668995	0.7834744863093224	0.8421226355632518	0.8518897248595105	0.8232660244289193	0.4019277084452937	0.8599052566628849	0.8796542332623422	0.759046396369499	0.846124181445433	0.8636787351631802	0.868140562488804	0.8432148709885021	0.788441379218832	0.8175129210538538	1.0	0.7593275412511694	0.8757762584343465	0.7937026863849579	0.8316282186527604	0.7024409015213339	0.8705116339244839	0.7984406825766472	0.6197138127558501	0.8243839692681276	0.5693615108510314	0.804328138373042	0.8204056447921021	0.8749245304299941	0.8310684168972221	0.8507435825985417
ZeeviD_2015__PNP_Main_38__bin.1	0.8278540391872182	0.719724792055476	0.8423213191842458	0.6384523268542097	0.8753218841188591	0.6525928402873641	0.8505552649905352	0.796699752972099	0.850637194799553	0.8033341621581455	0.8550747418972848	0.8778102638997255	0.8638221780182322	0.8648339158923823	0.7124092222479443	0.844971653238752	0.7939408142870344	0.8456089909391348	0.7730306122157345	0.8483622135910122	0.8563494172980501	0.8205184632635311	0.4368192561726013	0.8577860469724554	0.869690638757182	0.8057549022129622	0.8547289218894538	0.8603668359565162	0.8806901919539212	0.8628942752974957	0.7904502233539968	0.8242700863787882	0.8722523742972852	1.0	0.8601248572182544	0.8014935994718385	0.8259772749573917	0.7190007611850862	0.8712625478836864	0.8205632388568315	0.6430423015036025	0.8307320618970181	0.5770611777505313	0.8257457756133065	0.8329946583669865	0.8691066506998806	0.8311121781039728	0.8568600495961146
ZeeviD_2015__PNP_Main_20__bin.22	0.7924927802949014	0.6699201772847541	0.8323571740147928	0.6087540715315963	0.8406554568871369	0.6270532777620347	0.822775741790869	0.8282776824348634	0.8339563347141251	0.7521953634687698	0.8410025121708149	0.8353198798997679	0.8293809361577478	0.8309132329950871	0.6950371094434061	0.815673844449185	0.7765003773032213	0.8288683132158016	0.7670892887277081	0.8068430386759682	0.8215920922339216	0.7962435245533653	0.3950985605165711	0.8168479420258477	0.8584898000770527	0.7210399877734652	0.8625477997013414	0.8227717617990836	0.833216852240417	0.7974247861152415	0.763348892447886	0.7848679120326295	0.8405718770596458	0.7186710966628564	1.0	0.7713192239971217	0.7849355718929796	0.6892581613711549	0.8284082261654212	0.7944517322516247	0.6149740026936584	0.7934280783644463	0.5443609884389199	0.7661914025809451	0.7832599953513696	0.8444515730519532	0.800888970965164	0.8769991498737547
LeChatelierE_2013__MH0144__bin.6	0.739873353364123	0.6661232549595886	0.7904319631048599	0.5724265574157658	0.7842693791329904	0.6021537472446731	0.8012088997060984	0.724938005143277	0.786289132203212	0.7257465624015955	0.7900071835310171	0.7820052548021413	0.795627722525454	0.8061020651831636	0.6408611708827543	0.7960566022882335	0.7222540214653091	0.7904942859766978	0.7090612535425632	0.793421820877506	0.7860800225674399	0.7659333342080403	0.37257350818725726	0.7827334483573003	0.7986421814317204	0.6853523210349532	0.7743854636821664	0.7909912288758266	0.7959540975648158	0.770186050173192	0.7260245552115041	0.7484985108113782	0.784804043770337	0.6899068109058465	0.7946133357825128	1.0	0.7598986761309962	0.6498906069591687	0.7835879277317099	0.7465566613309541	0.5919090151674189	0.7747192190616143	0.5448937887057835	0.7413256402855044	0.7421481381862076	0.7872305355830796	0.7813008423428152	0.7743231408103285
ZeeviD_2015__PNP_Main_722__bin.37	0.8505939530561553	0.7161241824753816	0.8616894978782343	0.6427572000466399	0.8662033291051131	0.6580229595892855	0.89313879986856	0.812212254300948	0.8568364668096489	0.823108165882856	0.8600040986647539	0.8648438797395228	0.8718098431554065	0.8727965260282878	0.7196027475187178	0.9127470240513887	0.7954474787911766	0.8882539688148146	0.7792462696850742	0.8959628152173529	0.8703947438157862	0.8216568498934701	0.4164243390019751	0.8555379674156152	0.8813100887219586	0.7667197255307947	0.8675451118122811	0.8858389366084962	0.8831271045406845	0.864718446464725	0.7928663799956893	0.8236001823199149	0.8857744533052552	0.7658593592656323	0.8710563601736986	0.8185519346757638	1.0	0.7032027885053653	0.8691139110801749	0.8231593991922804	0.6272237906288977	0.8530770018973991	0.5850190269911207	0.8185042346980238	0.8239526321554383	0.8789975231344892	0.8885269186874379	0.8646265798409294
ZeeviD_2015__PNP_Main_456__bin.1	0.7361325821389116	0.6229739898635006	0.7563949072006859	0.5470623186575275	0.747246618646676	0.5604747681573737	0.7418857304488131	0.6990617778544707	0.7559724048124357	0.6819428705612789	0.745502350892236	0.7480035650306781	0.7565096499545476	0.7467974318970624	0.6233520183161456	0.7458465791538211	0.6958641018844496	0.7363318253704234	0.6813878358449247	0.7413591590512464	0.7418092352795721	0.735775011696645	0.3554063405600514	0.7511300827037306	0.7605220884248577	0.6687029799315813	0.7321939704017064	0.7416099920480603	0.7465145776666127	0.7320445379780726	0.6928060740722293	0.7080197179640899	0.7533813533240709	0.6713073736006276	0.7702031747274193	0.704923442567249	0.708095323654619	1.0	0.753768276563837	0.7188446738904197	0.5762461152017249	0.7172142594111295	0.4955837381943938	0.7080517391977258	0.7068829641700185	0.7525381275049944	0.7263705532735485	0.7362935777858028
LiJ_2014__O2.UC29-1__bin.36	0.756107007286248	0.6331701545154229	0.776585809160835	0.6826963616028373	0.7991345245564934	0.585235074322475	0.7729423039242969	0.7276123414114599	0.773699366217639	0.7284441188153233	0.7890502718333945	0.7868111057150198	0.7909806663215541	0.7846298819272534	0.6677769738702961	0.7680957329285503	0.7424211812763933	0.7677968724864656	0.7168304935238009	0.7756968518254502	0.7680827721440721	0.7545097811990861	0.3700753783977268	0.7743641782214602	0.7899064460080403	0.69788792580942	0.7697554757408422	0.7956793318944321	0.8090129295261156	0.7792008380290764	0.71935860889613	0.7392648490564168	0.8002514392188764	0.6972490353745552	0.7934409281751444	0.728511209934975	0.7501267488482056	0.6460775710575009	1.0	0.7348917278936666	0.5735779922829964	0.7588981503435751	0.5189551472993156	0.7290555628830578	0.747141956422793	0.7964554541649481	0.7558081468441633	0.7854486985466386
LeChatelierE_2013__MH0313__bin.17	0.6877897980025272	0.5419902030360203	0.6820570162532671	0.49822166063732193	0.665724819552386	0.5153431533761446	0.6710581067280563	0.6050854205251588	0.6820570162532671	0.6156882973015076	0.6672687933809911	0.6778820556315234	0.6795326536617451	0.6781991587765911	0.5528949509286345	0.6693064234157825	0.6193543696882626	0.6985214546587506	0.6104145535111557	0.6640659131428176	0.6730361933775293	0.6459391065030378	0.32367991968566634	0.6594672251743894	0.682408737645613	0.590293735828155	0.6711799629584754	0.6688016893704671	0.672602772921607	0.6598044069028786	0.6102836965364443	0.6685372059612622	0.6665722742457549	0.5963533138317207	0.6910196804735776	0.6303241998857598	0.6452003531061222	0.5595444238658197	0.6673844183269001	1.0	0.5073982656258114	0.6529499939418068	0.44622782268533745	0.6293438111228429	0.634830803316428	0.6682401813996157	0.6580658785245703	0.6657608225295554
ZellerG_2014__CCIS98832363ST-4-0__bin.77	0.8360155389289731	0.7417837568051815	0.9184677732825183	0.6856092405566966	0.8580796220608631	0.6643835143831693	0.8522962240586597	0.7890364990029417	0.9015879331798454	0.7985137276639396	0.8764211242953317	0.8525687763208435	0.8752550146166214	0.8779529370093772	0.7406521474128235	0.8609764961049177	0.8030378652142813	0.852199623256873	0.8147070120682002	0.84518686505098	0.8619850544759522	0.8764659746675897	0.4296355159747826	0.8509047125091138	0.8811718137260539	0.7632716851549868	0.8378590042297351	0.8501342061139108	0.867309598669669	0.8517683696774683	0.8261231568222016	0.8201086069014373	0.8593342824745446	0.7762426428139354	0.8884766743563972	0.8300849397049995	0.8165815276266793	0.7450302337509401	0.865190131078088	0.8427821950922193	1.0	0.8312176991069026	0.5720296978464922	0.7978030217650807	0.8072008997674681	0.8799045032073767	0.836754995066459	0.850979463129544
BritoIL_2016__M2.49.ST__bin.36	0.844606924067339	0.729476800094551	0.8912887761917808	0.6746426134745868	0.8836879889833802	0.663814916488936	0.8828203764489309	0.8230249503517905	0.8881308098254209	0.840925166852008	0.8746205873978607	0.8905751671206187	0.9031783807789352	0.9393665085445061	0.7297301895137968	0.8988152477754557	0.8139799329905861	0.8884558287624748	0.8041416187196582	0.8853345725239914	0.8956814563713561	0.8621149689575577	0.42324001797900895	0.863551140789608	0.8891640656198012	0.7747314340766687	0.8829197624048895	0.8956465369814247	0.8898391738251415	0.8772941591500442	0.8143658370177767	0.8376669191607169	0.8900227244645246	0.7807635348450743	0.8924778261873936	0.8458873016981568	0.8647007945504263	0.7219637590454651	0.8912574382777398	0.8443974077277505	0.6471655304434404	1.0	0.5830383092568616	0.8351876424755877	0.8272654178060237	0.8836602325452295	0.8828544004698896	0.8739078736956712
ChengpingW_2017__AS78raw__bin.68	0.7602057257021327	0.6580621550331214	0.7753923242999388	0.5863873019964922	0.7747386422748135	0.5636269685265916	0.796396462751633	0.7270198544406645	0.7748226542252257	0.7468305628570507	0.7731458677628884	0.7735463630881412	0.7795422844805759	0.7864358678089223	0.6224779152146793	0.7950281037236858	0.7274410650413615	0.781817512233521	0.7136573509305763	0.7870435158886163	0.7737673260262117	0.742896962219941	0.39462484636170714	0.7618111595490514	0.7997511865249435	0.7459248449806888	0.7745832777089826	0.7803064479747366	0.7981825798343699	0.798107774673044	0.7146516841518936	0.7492669094190055	0.7900886613789008	0.6971023933048229	0.7870331582508943	0.7647089964139556	0.7621909395988602	0.6412091276107001	0.783367705345922	0.7417196440655339	0.5724470724712403	0.7493992570121207	1.0	0.7249909082957773	0.737088629155139	0.7900990190166228	0.7758054789601853	0.7868662851987055
ZellerG_2014__CCIS20795251ST-4-0__bin.56	0.8229031348834811	0.701081297841939	0.8595121933870203	0.6170430891988473	0.8724413537518216	0.6311032510067425	0.8467048468568918	0.8196043806744574	0.8640931048923814	0.7897075312070151	0.8583038357131488	0.8744677313373648	0.867838213444513	0.8504383964320106	0.6979674872651194	0.8460859970106707	0.7789096683729495	0.8475255342247973	0.7709037430635024	0.8270910411704087	0.8527226281201458	0.8361621706691847	0.42695304476791796	0.8402104800798814	0.8428637098803468	0.7909585681806259	0.837492342177729	0.8488343660834718	0.8579126087988711	0.8464576625792346	0.7881026117063984	0.8084090668615688	0.8623405861468328	0.7706885682606496	0.8558568891947572	0.8038059265542601	0.8238963177544998	0.7077917285738801	0.8502650117768192	0.8082187883168973	0.6168368059167736	0.8293886101397124	0.5601320213005272	1.0	0.7989244816465674	0.8872804127799606	0.8301737314245017	0.8410240542311636
LeChatelierE_2013__MH0151__bin.14	0.8383175732119434	0.7022762414591328	0.8625351152103665	0.6512908504691951	0.8732902478497854	0.6614974911907507	0.8632640321012112	0.8271285185125044	0.8873706127412507	0.7841233240775323	0.879799078750088	0.8673263003678865	0.8997414510137177	0.8761148008018086	0.7144729696326728	0.8611674939151678	0.8087224648938108	0.8562942153949412	0.7984165904371155	0.8559721568181695	0.8546424247672969	0.8441038020954557	0.4435910343222426	0.8652324685564379	0.8841049207302881	0.7820222752671643	0.8831513747480816	0.8843412774448937	0.8915095616214431	0.8721165834005417	0.8071590825029274	0.8473965578523655	0.892410784361485	0.7887972330026144	0.8876881606936979	0.8164383388633587	0.8414813251131715	0.7169330641392736	0.8840715421102866	0.8271600928827761	0.6332086596770032	0.8335074434322604	0.5777875207263188	0.8105808421155188	1.0	0.88645856450283	0.8461669616614975	0.8898298051229867
XieH_2016__YSZC12003_37309R1__bin.49	0.7719694843732136	0.6128715899692795	0.7620918468101281	0.5735659422323387	0.797751566093682	0.5806558662253839	0.7540590742860707	0.7468986222533041	0.7731580674426236	0.7029952887269466	0.7879466837715723	0.7623412933506164	0.776633986200261	0.7696858606870768	0.645916574980215	0.7639523022579366	0.7159932352473901	0.7498556031186757	0.6965861459173174	0.7819317555839648	0.762053984388804	0.7274247168856005	0.3588214244882263	0.7588178609662193	0.7883074903747785	0.6988645728005274	0.7528571280091345	0.7650822356943151	0.7933676916246839	0.7440181086309988	0.7154468285396538	0.7503552386000704	0.7832101691039672	0.6772792806436908	0.7875910739712929	0.712699204592192	0.738756716867783	0.6281034193478457	0.7755634447973321	0.7165322179509451	0.5680313471152547	0.7326920478521614	0.5096846134543743	0.740837665239773	0.7295078924588451	1.0	0.7453915494045206	0.7677088483736234
NielsenHB_2014__MH0183__bin.20	0.8408714454591284	0.7447080397746734	0.8713014243633048	0.6380494179765926	0.875713806434841	0.6737726744972397	0.9043828725099111	0.8009940155311633	0.8815797100685571	0.818705022070693	0.8723623633645818	0.8744991718001008	0.8916849784035679	0.8942134911392272	0.7188309646640565	0.9835308541788526	0.8069073452460623	0.9225409137776279	0.7913094341014602	0.8989490731714171	0.873879997962435	0.8387794283225044	0.4102435065790514	0.8612585125424419	0.8793840581619408	0.7688382542283865	0.876670232405363	0.8772015801667642	0.8814585100833118	0.8491903314029162	0.8006102155778868	0.8205994305357215	0.8800954493796844	0.7661955675935831	0.8836567967722161	0.8367734807406197	0.8834249359308773	0.717209695296211	0.8706681983534367	0.8347526027257701	0.6390286787269435	0.8659853119670055	0.5920496322722186	0.8200048479994098	0.8237831258003151	0.8817992752592186	1.0	0.8759887020535493
NielsenHB_2014__O2_UC58_0__bin.25	0.7177391353589061	0.6063969611938252	0.7470952368888896	0.5697165499595412	0.7964162294185407	0.572853410982441	0.7607424450825792	0.7427855921961455	0.7508468034566569	0.6918306005635918	0.7670094612497076	0.7666376575322664	0.759742524062928	0.7585123678755628	0.6162255440330346	0.7550454286025098	0.7268352872276854	0.7454865711054119	0.6985111459154493	0.7363188898641388	0.7502216665449674	0.7203246241355005	0.3642484274714516	0.7359232430225332	0.7618936209211493	0.6690790444271913	0.7951354065923258	0.760600131435222	0.7623347187181937	0.7327573231920579	0.6982615382093516	0.7084842776949064	0.7643308352693453	0.6701616712837883	0.8209187649857761	0.7035606725549248	0.7293186976289503	0.6167776613769702	0.7676241667945751	0.7164672537042529	0.55135436396231	0.7272383850455926	0.5094433673644257	0.7047669856181256	0.7349426945412657	0.7704980083540346	0.743170062573299	1.0
