	CosteaPI_2017__SID713A084-11-0-0__bin.68	ZeeviD_2015__PNP_Main_80__bin.38	ZeeviD_2015__PNP_Main_67__bin.56	NielsenHB_2014__O2_UC29_0__bin.43	RaymondF_2016__P13E0__bin.27	XieH_2016__YSZC12003_37797__bin.86	YuJ_2015__SZAXPI003409-8__bin.82	VincentC_2016__MM103.2__bin.7	ZeeviD_2015__PNP_Main_362__bin.20	BritoIL_2016__M2.40.ST__bin.6	LiJ_2014__MH0402__bin.31	ZeeviD_2015__PNP_Main_93__bin.48	ZeeviD_2015__PNP_Main_545__bin.12	BritoIL_2016__M2.3.ST__bin.56	XieH_2016__YSZC12003_37196__bin.27	LeChatelierE_2013__MH0183__bin.57	LiJ_2014__V1.FI04__bin.78	HMP_2012__SRS049959__bin.74	ZeeviD_2015__PNP_Main_418__bin.8	YuJ_2015__SZAXPI003420-4__bin.6	XieH_2016__YSZC12003_37176__bin.33	ZeeviD_2015__PNP_Main_499__bin.24	NielsenHB_2014__V1_UC36_0__bin.54	XieH_2016__YSZC12003_37100__bin.114	XieH_2016__YSZC12003_37138__bin.23	KarlssonFH_2013__S479__bin.12	XieH_2016__YSZC12003_36008__bin.29	HMP_2012__SRS011529__bin.40	ZeeviD_2015__PNP_Main_317__bin.26	ZeeviD_2015__PNP_Main_122__bin.60	ZeeviD_2015__PNP_Main_166__bin.51	ZeeviD_2015__PNP_Main_386__bin.18	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.70	ZeeviD_2015__PNP_Main_38__bin.1	ZeeviD_2015__PNP_Main_20__bin.22	LeChatelierE_2013__MH0144__bin.6	ZeeviD_2015__PNP_Main_722__bin.37	ZeeviD_2015__PNP_Main_456__bin.1	LiJ_2014__O2.UC29-1__bin.36	LeChatelierE_2013__MH0313__bin.17	ZellerG_2014__CCIS98832363ST-4-0__bin.77	BritoIL_2016__M2.49.ST__bin.36	ChengpingW_2017__AS78raw__bin.68	ZellerG_2014__CCIS20795251ST-4-0__bin.56	LeChatelierE_2013__MH0151__bin.14	XieH_2016__YSZC12003_37309R1__bin.49	NielsenHB_2014__MH0183__bin.20	NielsenHB_2014__O2_UC58_0__bin.25
XieH_2016__YSZC12003_36008__bin.29	0.7455651255323599	0.6542893580103635	0.8003315626660763	0.5886759223163486	0.8066486697207761	0.6421678696732472	0.7984841221849931	0.8024044397168777	0.7996292097430917	0.7342599291787355	0.8045351001483649	0.7982464778587921	0.8136038355143168	0.814962965736083	0.6519723258299036	0.8082275395592349	0.74066411822968	0.804931445308844	0.7209306868002413	0.8223226151944248	0.8065591461732347	0.7697299725651019	0.3784437063725303	0.7873799468881209	0.8062612769150511	0.711589311539504	1.0	0.8064647395230999	0.8074478708451919	0.7843353324212783	0.7362473519341561	0.759027025531302	0.8137356792843325	0.7152793093990772	0.8618716769469541	0.7520653489343035	0.7819946985782847	0.656179118713921	0.8043218713351298	0.7525243605780616	0.5801939731120094	0.7872985618449013	0.536647278036537	0.7509153782736117	0.7805777849758327	0.8076342425941646	0.7947371547951662	0.8514112573419482
HMP_2012__SRS011529__bin.40	0.7775532922391879	0.6677422034658647	0.8382640769601409	0.6321414923488461	0.8364414242278233	0.6402238024822636	0.8242178543539302	0.7800895542226727	0.8248242976057952	0.7707195906092679	0.8293601608320734	0.8382690614252247	0.8622783989898151	0.8347192915413627	0.6946151162211109	0.8238888796583981	0.7675087643511058	0.8298386694801203	0.7608046588133651	0.8226726701779454	0.8334216691312077	0.8089147158024157	0.394003688504162	0.8346312326582153	0.8377182780334624	0.7369448552012893	0.8232051771977338	1.0	0.8597055842623823	0.853295562164587	0.7668699220761959	0.7943027564091913	0.8483210660109326	0.7352227225148288	0.8390474687224816	0.7817144898399987	0.8132080017279479	0.6775931679598585	0.8493354046554904	0.7651353282270257	0.6006039510193231	0.8129405021017828	0.5503489125558675	0.776971771312742	0.7977428680612093	0.8377307391961719	0.8100694502135012	0.8311038928672305
ZeeviD_2015__PNP_Main_317__bin.26	0.7812500503870532	0.651422366047027	0.8069748580697486	0.6245761441085845	0.8209268315492286	0.6238747563282108	0.8199642372851295	0.7624923613227368	0.8170925783498522	0.7487419360560078	0.8205140608095144	0.8359623282204582	0.8258180035762714	0.807060314511955	0.7000164463341605	0.8068966573632013	0.753301762821288	0.7999916155943496	0.7340393970322429	0.8028834293509018	0.8229560189552063	0.7750141486845351	0.3880310996954203	0.8124166598140274	0.8409679796323438	0.7355074742139217	0.7998505318454238	0.8342983461759855	1.0	0.8210921010836845	0.7551382701358758	0.8141773850006208	0.8283720225282529	0.7311395213471804	0.8253955585223453	0.7642522803164792	0.7871425139350434	0.6632040683716033	0.8385856797576262	0.7473673772450455	0.5963271466093948	0.7828696918247208	0.5463834994896799	0.7632743683882108	0.7818014862971402	0.8447756284676371	0.7897054010083859	0.8088073344200813
ZeeviD_2015__PNP_Main_122__bin.60	0.7749818228057763	0.6413117902335485	0.7979323645350714	0.6284206545094113	0.820287868067805	0.6045791857269084	0.7985086549528371	0.7382182437080824	0.7917048414916059	0.7645629485202298	0.7976226186245327	0.8124219521817524	0.8668712076503979	0.7981002794234161	0.667209808837866	0.7889024561220465	0.7356644701877713	0.7905775294014079	0.7219500624382547	0.7868597633541243	0.8051567803379818	0.7739376530389334	0.39111534611660137	0.7847347433836643	0.8144377459627066	0.7287489851745826	0.7855596456506783	0.837248086911442	0.8301850650303387	1.0	0.7324797931549414	0.7623433745349736	0.8140261099500168	0.725145336041708	0.7992430788091411	0.7483681281239506	0.7796459441218377	0.6572840826467299	0.8164967411469729	0.7403880953234888	0.5915282863225987	0.7816560320570716	0.5535444713615453	0.7621102499812522	0.7742702223323541	0.8010314538820944	0.770444045216382	0.7874531713090513
ZeeviD_2015__PNP_Main_166__bin.51	0.716866786208775	0.622484004307551	0.7996215340564706	0.5909785219316054	0.7867123314157838	0.5724267972718844	0.7660555896023585	0.7234373988578768	0.7969255316555405	0.7064400578711585	0.7938646820322831	0.7818482622259548	0.7936629231996597	0.7971399004152029	0.6468732845245091	0.7670240319989509	0.7253986628433369	0.766595294479626	0.7146995600816788	0.7592882620914487	0.774080547169954	0.7746017574875645	0.38197906920243896	0.7541644284046172	0.7817045090577106	0.6832739405769798	0.7605021777343995	0.7760249979193621	0.7874243719625839	0.7554313057411316	1.0	0.7297062139198462	0.7869367881170773	0.6865172138114009	0.7923472874785946	0.7295607794279969	0.7394831106840549	0.6445866844214438	0.780237554212178	0.7074227915183949	0.5948716267394343	0.7501048725598741	0.51227912661964	0.7329889982589893	0.7411610716420395	0.7970045538649846	0.7509732762019572	0.7756727606240738
ZeeviD_2015__PNP_Main_386__bin.18	0.6801532577659627	0.5843471545315808	0.7300166457441049	0.5365106397380988	0.7453916518977994	0.5785872963127062	0.7239991015605769	0.6858808090877764	0.7493169398907105	0.6646297937281543	0.7370172426524886	0.7298189583025649	0.7610228055924777	0.718010787426771	0.6181801678727907	0.7139893479545119	0.6709296386550485	0.7555252486092651	0.6613937195392113	0.7060626199970462	0.716988504898341	0.7004496812386157	0.35391898045586573	0.7374941539900557	0.7494323216659282	0.6580238024910156	0.7173954179589426	0.7354695884408999	0.776830108797322	0.7194069069069069	0.6676866415595925	1.0	0.7433532405356176	0.6530546940383006	0.740736381873677	0.6854723576035051	0.699522780977699	0.5994137067395263	0.7298381885984345	0.709098699108945	0.5381167540491311	0.7033526867030966	0.4890264239649486	0.6861038805198642	0.7096486855708167	0.7624027716240831	0.700904285432974	0.7167031273076354
VogtmannE_2016__MMRS93621581ST-27-0-0__bin.70	0.7816657046369831	0.6733395035926832	0.8314407887316468	0.6299503061908269	0.8453927071515296	0.6404828725542883	0.8275702779270583	0.7923168660390252	0.8584232333485932	0.7691684414455656	0.8597244614292443	0.8535243459856824	0.8415926899013422	0.8415114149797974	0.7053601640094743	0.8286716360475841	0.7805568824930502	0.8292811979591701	0.7707499850719531	0.8243665532135109	0.8356455219176901	0.807681972890667	0.3950541722232174	0.841503121620456	0.863919242584078	0.7464164394286207	0.8292189977641103	0.8468830238251628	0.8521517950146958	0.8282221359712851	0.7763347332523902	0.8014561480331469	1.0	0.7463401405226807	0.8590983127989756	0.7768804362970483	0.8138845763420315	0.6889393125136841	0.854239233560903	0.7607266309720481	0.608681986160042	0.8074721508993319	0.5575094710163678	0.7905279884291051	0.8064595317237582	0.85982398174134	0.8131365153294454	0.8362525958214738
ZeeviD_2015__PNP_Main_38__bin.1	0.792779506877817	0.7052222631871267	0.8258324687833137	0.6256950934523793	0.8605716604790608	0.6400461474412654	0.8328555682260959	0.7822896333069442	0.8341988360251087	0.7858402425884484	0.8403692938507867	0.8604821092924598	0.8479668546288913	0.846748386887801	0.6974027297869158	0.8263145209154417	0.7800851498410466	0.827823553676886	0.7595998395700019	0.8295031147617511	0.8400911135690053	0.8040686724227121	0.42871963714621325	0.8410990407543639	0.8538505581230071	0.792207903559088	0.8372873992906403	0.8431310905524451	0.8639822269474764	0.8475133826626998	0.7779892710057075	0.8088110746237659	0.8573335276784617	1.0	0.8427719331338438	0.7841282906488555	0.8077126435796086	0.7057929138336577	0.8543945339479975	0.7821210103279193	0.6303031688735318	0.8133867591901907	0.5652661432685611	0.8121625754159129	0.8195229208167449	0.8532665700657057	0.8128170612158574	0.841347688198011
ZeeviD_2015__PNP_Main_20__bin.22	0.7601879829720032	0.6540129461172792	0.8162700472186225	0.5957060664626788	0.8243995784392701	0.6126584434729726	0.8031591582794974	0.8136058407175447	0.8174059368741463	0.7334400501797365	0.8253826364102385	0.8183834228566151	0.8127700424426324	0.8112775455231461	0.6816977689758048	0.7953106144788917	0.7624677222666213	0.8091761098605093	0.7529905658274721	0.7865044846547437	0.802338483973369	0.7804349971821659	0.3878302995182618	0.7979342250637594	0.8430832518761681	0.707058276631717	0.8429662401176804	0.8039543606381996	0.8149582419261887	0.7804931050622311	0.7502507394824737	0.7665312938794093	0.8245643500991815	0.7041719865890196	1.0	0.7519191520388702	0.7656771876422847	0.6761353324566738	0.8111947616940118	0.7596451120924886	0.6050144712501314	0.7745191373925004	0.5316098907571856	0.7512162854895869	0.7670693887687816	0.8273208924096781	0.7808353843557668	0.8604431800452764
LeChatelierE_2013__MH0144__bin.6	0.707443318988139	0.6557284559672509	0.7712520992967355	0.5590123792904378	0.7668140547916448	0.5873397646163535	0.7892363480109164	0.7093048047654036	0.7673282184843078	0.7116984950666527	0.7730389616353521	0.7643039191245933	0.77764757400021	0.7886615015219901	0.6243357693922537	0.7845645927364333	0.7060918967146006	0.7769152802561142	0.6935863204576467	0.7802684147685526	0.7687477038941954	0.746805952818306	0.36465194316154087	0.76319768814947	0.7805234465204157	0.6707064461530386	0.7577829786396557	0.771639977170148	0.7773769615303874	0.7528824328225044	0.7116624134040096	0.7307651936601239	0.7681703972919072	0.6749591621181903	0.774627374829432	1.0	0.7480040280256115	0.6349003162065707	0.7658734714495644	0.7106824682481369	0.5774279678807599	0.7586620591476855	0.5397554319303033	0.7251159533431301	0.726838852734334	0.7694324354466253	0.770294295161121	0.7573672194814737
ZeeviD_2015__PNP_Main_722__bin.37	0.8134718870464527	0.7046329045046447	0.8409267575675131	0.6278359403432278	0.8469934880697056	0.6419277504337164	0.8800955059554305	0.7937161462657985	0.8366867595461789	0.807609206449037	0.8416325405714811	0.8452524388821953	0.852480752175649	0.8538419682070815	0.7004609231182358	0.8989687971478946	0.7772358039566248	0.8734228090693558	0.7622951109289483	0.8807094223356029	0.8501425699334673	0.8019090591091058	0.40701772672506087	0.8336145276465537	0.8600950819556284	0.7501051166176123	0.8487575039131648	0.864686646479565	0.8624597641854433	0.8448893890516185	0.7770185040580314	0.8033047251244616	0.8668755454580789	0.7489241005020865	0.8496850034803317	0.8057391906550444	1.0	0.6871261293411396	0.8494058702772607	0.7829721679463217	0.6128104473551246	0.8353237768489041	0.575418081471562	0.8007156763326844	0.8056022740522721	0.8580395662482024	0.8752760415378472	0.8456110720481663
ZeeviD_2015__PNP_Main_456__bin.1	0.7067255264379758	0.6092164226233574	0.7434974658751492	0.535500874357574	0.7333511822061562	0.5486286906695462	0.7251724254483417	0.6860798360512839	0.7424025175805468	0.6668003849663866	0.7320516538077694	0.733482825055548	0.7426008713333463	0.7313009337747519	0.6113760769363507	0.7286138185854798	0.6841727936925285	0.7200641492047171	0.6683756517655263	0.7239520606553324	0.7269922988933106	0.7235304477457941	0.3494886386884103	0.7352600035223357	0.7470598281171337	0.6561817881012655	0.7171555538161305	0.7254997536143968	0.7317180992907296	0.717243612208629	0.6820175867730958	0.693132512759572	0.7389006398909855	0.6589756407359902	0.75553922867964	0.6886637717099516	0.6919068110942901	1.0	0.7391381307071178	0.6861207520720406	0.5664974285170433	0.7021607216874478	0.484515954579659	0.694516541635609	0.6941207236087218	0.7377834546285803	0.7095167106365643	0.7224986524397512
LiJ_2014__O2.UC29-1__bin.36	0.7252039226957822	0.619625372336654	0.7610786117322546	0.6824264723260567	0.7862987735285888	0.572452691230657	0.7552531203088632	0.7139486249751267	0.758746432925272	0.7117712131827951	0.7745448668050676	0.771233005171353	0.775250848359584	0.7676931862106401	0.654406781082439	0.7503333590007693	0.7308220415675231	0.7504446692674641	0.703891818619158	0.7579565874711909	0.751640111035803	0.7399837913954115	0.3637085836226002	0.7568648319786773	0.7741095369264186	0.6843866003786074	0.7534729184408329	0.7794608161177266	0.7930322822645388	0.7636860166096265	0.707600127778087	0.7233741648871002	0.7852924067338137	0.6837499971410034	0.7769540479198322	0.7120418648586626	0.7331168628192452	0.6335376308753332	1.0	0.7003344644794453	0.5626451893761212	0.7428267775906511	0.5079689764563539	0.7163593308880652	0.7329064406712467	0.7814430537437989	0.7383591189411192	0.7739067387692896
LeChatelierE_2013__MH0313__bin.17	0.6686099042805463	0.5155834040122549	0.6493905457566683	0.4747317951292126	0.6339418067263254	0.4900067505582192	0.6394052585117614	0.5773887456078098	0.649701417617226	0.5869046094196251	0.6358201928236373	0.6466487805722396	0.6475543939210358	0.6472462915202603	0.5284150035483703	0.6372326173125855	0.5910871860557699	0.6676357468021393	0.5819458916795042	0.6331033527772489	0.6421276374777145	0.6148477662575944	0.3082062555172832	0.630486905647967	0.6520118394405692	0.5623395011510568	0.640193169819812	0.6376847316220379	0.6418451525799249	0.6288868502587714	0.5826299482457202	0.6382573174320184	0.6350869783462864	0.5684150035483704	0.6607446384989528	0.6000353106122237	0.6137012099077424	0.5340723175185641	0.6360015924393747	1.0	0.4832298824710505	0.6234095511744241	0.4258840634898655	0.5992044726775484	0.6047406227822685	0.6375441815380887	0.6264511103802815	0.6342547556817199
ZellerG_2014__CCIS98832363ST-4-0__bin.77	0.8021535078741153	0.7249211668456849	0.9088640435715616	0.6731787873839352	0.8416137853944188	0.6494655905644017	0.8320733062084416	0.7736919216429496	0.8899739867840903	0.7798950731291069	0.8606567934513857	0.8355244848532244	0.8584303749721123	0.8580922721658589	0.7292578528401785	0.8397645700459313	0.7877599884079038	0.8318548043948765	0.8012737505721297	0.8241589405192062	0.8438862042554953	0.8668978952525306	0.42261240768298375	0.8307565452793257	0.8672831484501321	0.7479662081195274	0.819841804686979	0.8314235508154718	0.8506425103328358	0.8345550268067224	0.8137732043175958	0.8045110274415278	0.8440368555059008	0.760864715177136	0.874087754928366	0.8097769211484456	0.7978168218796217	0.7324261291368718	0.848698994201652	0.8026388119021388	1.0	0.8117457374896212	0.5590587401875435	0.7837625552292083	0.7919333730469964	0.8653327322616778	0.8159329222432546	0.8348850795461603
BritoIL_2016__M2.49.ST__bin.36	0.8094807039032715	0.7133923918707661	0.8713014546164328	0.6599594576929206	0.8649371719591927	0.6477403573238496	0.8634777205338549	0.8054022982330789	0.868071858732265	0.8222209090143957	0.856400724174425	0.8712083362432824	0.8838778072055713	0.9287277344120739	0.7121299216194001	0.8796274906926396	0.7968873393036536	0.8688562019522625	0.7869424761249862	0.8659274500428881	0.8758114281314188	0.842341640566661	0.4144394363473244	0.8420005049881006	0.869439087153425	0.7582655986705562	0.8661575598688463	0.8761803201481299	0.869465948222603	0.8586095994298291	0.7989189315024828	0.8187083765348863	0.8717643603752671	0.7644615519609477	0.8712083362432825	0.8283550818456779	0.8467056689391131	0.7068105345531841	0.8723830603353335	0.8061955951428024	0.6320051429993786	1.0	0.571164821311214	0.8167815425058512	0.8098406422302566	0.8644787430452214	0.8641000019698116	0.8555375884848387
ChengpingW_2017__AS78raw__bin.68	0.7291581312059513	0.64868043695421	0.7569142986037904	0.5733666005312318	0.7585887833688563	0.5508951300689129	0.7844391454258369	0.7115443928352767	0.7569879529164806	0.733470361044234	0.7568084205292984	0.7564976913976367	0.7631818202742703	0.7704206581933517	0.6072003995746463	0.7835460868844686	0.7116341590288678	0.7691616297858042	0.6986180609581506	0.7739675736888382	0.7573021345940496	0.7256641547477108	0.38568965755347995	0.7440086820021082	0.7818877140003038	0.7307773752364994	0.758861534495537	0.762410751688295	0.7799680984758162	0.7815355543177539	0.7012995382795273	0.7316520201996952	0.7736418835249113	0.6828537363451809	0.7685977139542699	0.7574977788621329	0.7496823657765236	0.6268891180356395	0.7667839765042742	0.7079042586002918	0.5594666507082322	0.7341378532529887	1.0	0.7098077622438786	0.7225626176742729	0.7734013561600324	0.7650220272428889	0.7708556789776781
ZellerG_2014__CCIS20795251ST-4-0__bin.56	0.7896737434280547	0.6864351848147051	0.8442392281448642	0.6061403064195892	0.8587332961667765	0.6183261356472628	0.8282469388716838	0.8048542368541087	0.8482048464123157	0.7731630784934563	0.8444828558142099	0.858302057408993	0.8517178862721144	0.8317119645192755	0.6837828441663176	0.8278397072200037	0.7656621915642585	0.8295424334491899	0.7571112160310564	0.8089132160897403	0.83529880400154	0.8210323589115711	0.4199838707813068	0.8229724887455576	0.827430697264168	0.778385957799064	0.8203939477196361	0.8315990422053817	0.8418171778846538	0.8313269616695431	0.7752685906139328	0.7930854199509721	0.8475450955705112	0.758011037933895	0.8391292711531503	0.7862300574303327	0.80599057320967	0.6942615014044157	0.8354579622234848	0.7695131092136606	0.6059811481976443	0.811110310874241	0.5484014379367405	1.0	0.7854965069660619	0.8721248156120879	0.8122004113217512	0.8273809047478053
LeChatelierE_2013__MH0151__bin.14	0.8036092211595192	0.688325782548214	0.8468435553101776	0.6385176645069797	0.8582301753550312	0.649434277497217	0.8448498593587336	0.8115758858415111	0.870602817877228	0.7675016734416245	0.8653262895423882	0.8508381642119849	0.8848185014984294	0.8579902101409661	0.69896454108006	0.8429301376462119	0.7950309158191203	0.8380361102540925	0.785065142436495	0.8369887432859358	0.838408687823299	0.8283175190844515	0.4357001481289028	0.8474723363410176	0.8673723087359968	0.7687980268724954	0.8652432940548167	0.8662879546483787	0.8748310771190462	0.8569139751771322	0.7953493658964326	0.8322697281176082	0.8772406526332122	0.7760402852879673	0.8693389409414937	0.7995965697604136	0.8227405831695976	0.7039893765775908	0.8672270666327467	0.7879537462539266	0.6212320499705005	0.8159511914363091	0.5664009006814651	0.7969569524056963	1.0	0.870807600221562	0.8282660979671518	0.8749258002298614
XieH_2016__YSZC12003_37309R1__bin.49	0.742311330069741	0.6001319987943418	0.747288382472817	0.5625836128470908	0.783852345465641	0.5686237826489144	0.7365993012527265	0.7330595360591307	0.7591073971292861	0.6868102172115144	0.7748967692218603	0.7471814768126077	0.7617703874290822	0.7530249105036296	0.6318800102748218	0.7466343277044534	0.7034733945962158	0.7333067553983647	0.6847463440491409	0.76363900928149	0.746291338711282	0.713157265650172	0.3520551870774814	0.7431108953200563	0.7748507403959369	0.686375170566496	0.7367299637263156	0.748644005636304	0.7779302173302984	0.7295680268927128	0.703846079606112	0.735828689618718	0.7696925422908398	0.664935388891611	0.7716138745729343	0.6965861459173174	0.7211425245474699	0.6157884812120726	0.7609448381641328	0.6836178954135986	0.5586243914172573	0.7167876036947783	0.49891312578787245	0.7281834501129191	0.7166279876048827	1.0	0.7285004550914562	0.7542290839818201
NielsenHB_2014__MH0183__bin.20	0.8048056672410492	0.7338984063080201	0.849401992246714	0.6228739502588235	0.8559678697082594	0.6570813287031426	0.8914267697393498	0.7831249220543574	0.8604988169827528	0.8028199196567054	0.8535772439123356	0.8542210090513553	0.8718828329881769	0.8742919022601163	0.700080975642316	0.9835115324420743	0.7890821648073887	0.9090025241214319	0.7734157493233	0.8841433532347223	0.8533286961165065	0.8180472047594707	0.40192374237450096	0.8400485151245286	0.858945173693631	0.7519334910689663	0.8576348086357625	0.856403487046532	0.8602994517896319	0.8301232902458603	0.7845608784012843	0.8002694504019799	0.8611056951697414	0.7493294479077194	0.8615307733788624	0.8249854647843782	0.870250146230417	0.7005684103655849	0.8505674442787459	0.7946494597818049	0.6231268893584656	0.8475892620326115	0.5838203289262208	0.802251684943273	0.8063557974871203	0.8618170863874851	1.0	0.8560969740403683
NielsenHB_2014__O2_UC58_0__bin.25	0.6873711912471892	0.5934903800444973	0.7330330093152105	0.560919182240449	0.7852099610611979	0.5612388291237801	0.7442035129863066	0.7296264229501992	0.7370863404231857	0.6767244912100833	0.7543204486083812	0.752687939700739	0.7461489628986085	0.7427297098738848	0.6031058649614859	0.7377599086808344	0.7167101555316793	0.7289148547134131	0.6880127203067418	0.7199274870986345	0.7353852825335704	0.7066543179152764	0.35860282272786204	0.7202329771269929	0.7480936677132805	0.6579167368300269	0.7794853759688133	0.7454202574163293	0.7475139817570297	0.7198067812825515	0.6874963676490531	0.6942350306160616	0.7513117443778659	0.6580292465721783	0.8054214793764427	0.6881542888564688	0.7132789809448732	0.6052219422310906	0.7563441337718482	0.6825615860446195	0.540926722628466	0.7119512169679594	0.4990775691338836	0.6933342075812194	0.7226329365936819	0.7569692706835376	0.726294346348202	1.0
