	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.41	LiuW_2016__SRR3992987__bin.37	BritoIL_2016__M2.46.ST__bin.22	LiJ_2014__MH0374__bin.24	ZeeviD_2015__PNP_Main_666__bin.22	BritoIL_2016__W1.41.ST__bin.20	LiJ_2014__O2.UC29-1__bin.21	BritoIL_2016__WL.43.ST__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES1__bin.88	NielsenHB_2014__MH0117__bin.12	BritoIL_2016__W1.1.ST__bin.107	LiJ_2017__H2M614904__bin.51	CosteaPI_2017__SID713B063-11-0-0__bin.6	CM_madagascar__A94_03_1FE__bin.52	BritoIL_2016__W2.61.ST__bin.75	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.135	LeChatelierE_2013__MH0453__bin.19	ZeeviD_2015__PNP_Validation_66__bin.52	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.91	ZeeviD_2015__PNP_Validation_42__bin.79	CosteaPI_2017__SID713B040-11-90-0__bin.102	LeChatelierE_2013__MH0117__bin.8	XieH_2016__YSZC12003_35561__bin.73	LiJ_2014__MH0252__bin.98	Bengtsson-PalmeJ_2015__TRAVELRES49__bin.105	XieH_2016__YSZC12003_37101__bin.40	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.102	LeChatelierE_2013__MH0437__bin.41	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.18	CosteaPI_2017__SID713A028-11-0-0__bin.81	LiJ_2014__V1.CD6-0-PT__bin.11	BritoIL_2016__W1.2.ST__bin.59	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.5	LeChatelierE_2013__MH0448__bin.59	LeChatelierE_2013__MH0415__bin.94	XieH_2016__YSZC12003_37394__bin.51	BritoIL_2016__W1.5.ST__bin.20	LiuW_2016__SRR3993044__bin.27	XieH_2016__YSZC12003_37228__bin.62	ZeeviD_2015__PNP_Main_474__bin.41	XieH_2016__YSZC12003_36058__bin.52	XieH_2016__YSZC12003_37182R1__bin.71	LiJ_2017__H2M513938__bin.8	LiuW_2016__SRR3993055__bin.107	LiJ_2017__H3M517925__bin.78	BritoIL_2016__M2.49.ST__bin.104
LeChatelierE_2013__MH0437__bin.41	0.8723390933481378	0.7750510553881828	0.8694782175851766	0.8624316870035993	0.7861027076835099	0.5950068508660893	0.5740436180503885	0.45239613346092394	0.7927234723299101	0.46831174414806637	0.8424728652482122	0.8565768836229342	0.5315708571565724	0.5678220089682168	0.874959432228603	0.8843716769647064	0.6230870534805842	0.5383700678199218	0.8624702981300736	0.5517456925114242	0.8411465208766187	0.5985559438698577	0.8822506738685114	0.7974653360785496	0.48895773960030176	0.7802004230527209	0.6454392433054046	1.0	0.8156047389418256	0.7426500590124109	0.7884616388023038	0.7235349425476874	0.8838958209195084	0.7120971789876163	0.8688385251384522	0.8795369378037365	0.5320962815398118	0.44690917932572455	0.7056652957977528	0.5031363713680757	0.880048796115512	0.6907467913632127	0.5229997088512355	0.7508100509979933	0.8125429809668017	0.6894361001510009
FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.18	0.9764250623714793	0.8581799972740256	0.96983946381269	0.9691555998032558	0.874960740042786	0.6564608556003958	0.6372089577888792	0.5055449874664438	0.8887097252099296	0.5274019686275904	0.9410448778348652	0.9545123765163233	0.5866439107065606	0.6379657119830279	0.9663318458994826	0.9798532714655669	0.6931886196495345	0.5700107261166124	0.9608182663988101	0.6069719757980883	0.9360776784179867	0.6625895571476825	0.9786461388943211	0.8762893562552223	0.5373796274896739	0.8716113471646904	0.7124991851706994	0.9263240235381962	1.0	0.8278179760232774	0.8793217064599667	0.7966974227689974	0.9836631169739314	0.7893141804002443	0.982169757091978	0.9750561491463552	0.5857330796991946	0.48569752351152906	0.789964266031396	0.5531067218972782	0.9731355224092874	0.7713654168666703	0.5853739622037725	0.8282950215411238	0.9132203831771825	0.7659330239945007
CosteaPI_2017__SID713A028-11-0-0__bin.81	0.9410236150792648	0.8336672903339991	0.9326736365705038	0.9291610831584537	0.8451031579479659	0.6456435994033021	0.6331521326894389	0.5040928168693585	0.8581660387853657	0.5195797830649036	0.9079277388688024	0.9138706985916918	0.5814315693661348	0.6127095395818057	0.9304315946499456	0.9392316249905186	0.6754886096432454	0.5588316351040429	0.9274626431695785	0.5932871482389825	0.8974564486359384	0.6636147000075852	0.9473641627266062	0.8489918080453085	0.536806907537104	0.8442839624788248	0.7008356299461455	0.8996757351267982	0.8829852595383176	1.0	0.8611387828373493	0.7909869535536397	0.9350092285909332	0.7670596192258097	0.9320149932997901	0.9377215493919243	0.5814258805087102	0.48218439483198905	0.7777824833758944	0.5600591641172158	0.9318576015777098	0.7571704887360623	0.5741845971024753	0.8033482086420065	0.8774658036459255	0.7463736694394579
LiJ_2014__V1.CD6-0-PT__bin.11	0.8846276149172755	0.7879834242524341	0.8906850871550294	0.882069130670573	0.814550271523487	0.611140679058285	0.5948632904619908	0.4674017588597752	0.84141211281334	0.4895268710949045	0.8716826492481858	0.8698302438411586	0.5458112812218361	0.5923749093566383	0.911849505941101	0.8936955964571555	0.6372857858309774	0.5255026815853628	0.8786279076679938	0.5661911056499206	0.8566979625783823	0.6257625118684619	0.898661142165245	0.8092908534468594	0.5019906488017691	0.7955579284689979	0.6575506411072484	0.8474757541275327	0.83216859300752	0.7640434818940411	1.0	0.741978938773038	0.895383119275728	0.728676166670499	0.8966550706723789	0.9019341176285846	0.5448965754335038	0.4543597704430575	0.7257626801160011	0.5150202990656093	0.9285828453687341	0.71404592148336	0.5339627286834574	0.7680965651143215	0.8296572180718047	0.7083664453837643
BritoIL_2016__W1.2.ST__bin.59	0.9392615835823367	0.8464286746715654	0.946229077807299	0.9345338053227582	0.8726088453341112	0.6569903578552339	0.6308206992066057	0.5078551024001555	0.8588420491068729	0.5107229111971344	0.9252654940515141	0.9305155880026384	0.5996512639382735	0.6406546882268072	0.9650370417090431	0.9453486966416743	0.6934847851738556	0.5812723216045538	0.9228588998651834	0.6091153614687386	0.9070652559543988	0.657852999997372	0.9501513730004177	0.8676215517309346	0.5422714359673813	0.8550406420738101	0.7066280875755879	0.9110552222371143	0.8832739404546972	0.82215314953077	0.869220691848196	1.0	0.9443342872985964	0.7834564552963468	0.9461311846776885	0.9389514791717585	0.5927461847959486	0.48841707466420686	0.7826949912881684	0.555919972038043	0.9502702901578642	0.7572375215824786	0.5827965636226502	0.8263743801196793	0.8901238315239528	0.7641084366795702
Bengtsson-PalmeJ_2015__TRAVELRES63__bin.5	0.9289545853045205	0.8010214640568826	0.9221801840964848	0.9179578830672209	0.8211761916300682	0.6181095115130502	0.601842732806343	0.47014645976698305	0.8462744433270484	0.4878354051381036	0.8879327468564137	0.9056908506064617	0.5509099266713188	0.5857652296630167	0.9213752429643048	0.944715415870652	0.6541675463127145	0.5328918290155279	0.9130559579683453	0.5787729535619685	0.8940550833488463	0.6214930722023876	0.9405201542075854	0.8216467805994627	0.5114527315479725	0.8194155129003775	0.6661381857209266	0.8808733923276838	0.8631288082607343	0.7691774104814983	0.8301844604762464	0.7473998009486658	1.0	0.7474954787059792	0.9242902946354938	0.9487130821653541	0.5454594144313257	0.4538635614381199	0.7384981296038421	0.5218290883261696	0.9290892621476952	0.7213478916054208	0.5374022032923549	0.774678881527017	0.8464725586832245	0.7146015697392053
LeChatelierE_2013__MH0448__bin.59	0.9358776596264645	0.817761537674498	0.9274656510736912	0.9238904822698086	0.8441986271508198	0.6490560602891025	0.6267878287855179	0.4818058056414157	0.8299025137620538	0.5270441382806997	0.8961636991983567	0.9102597438990455	0.5731941845832413	0.5997003531505605	0.9232257589413434	0.940695600378762	0.6820093934529966	0.5521478709628648	0.909404075536031	0.599324979976839	0.9009373250620897	0.6550691996535619	0.9366225407680683	0.848277551967353	0.5254885553541835	0.8333636368968369	0.6904728854792492	0.8894043753132183	0.8680139696169303	0.790837636113506	0.8467356545211288	0.7771228297923782	0.9368200026979947	1.0	0.9235522553997365	0.9364882927232998	0.5563349762426579	0.4625861777952431	0.7552338815997414	0.5376777564675299	0.9261766091680989	0.7473543033992778	0.5660164760148924	0.7876326269670435	0.8615068495828861	0.7354642277837408
LeChatelierE_2013__MH0415__bin.94	0.9347058364511407	0.8055663934806542	0.9358251890719971	0.9327866449580098	0.8321313781482121	0.6216371968837392	0.6042880221360812	0.47301268775387106	0.8522443995461428	0.493299701787168	0.8954209356374879	0.9082499926184943	0.5516889939640374	0.5879638221858536	0.9266958482193699	0.9364652710699809	0.6505384281188971	0.5362358116914615	0.9183136211979973	0.5807810898476878	0.8889378645936586	0.6276420518055164	0.9418226624880315	0.828150637551196	0.5083590280033238	0.8265298697902387	0.6690965880571456	0.8779610383036879	0.873855339359454	0.7774228210849548	0.8429753373348124	0.7592806617203548	0.9371997308913906	0.747201354822654	1.0	0.9477394665913049	0.5533508872569903	0.45644542536454097	0.7488516486065826	0.5208548627250832	0.933249043567756	0.7334554093783084	0.5458275511538347	0.7804882549698623	0.8585819494767568	0.7220298929892568
XieH_2016__YSZC12003_37394__bin.51	0.8708965018318152	0.7535219976683767	0.8670950270922898	0.8709791107081145	0.7692303932231392	0.5827665174981731	0.5704416642022501	0.4416206981672072	0.7997966550737248	0.45890159523117047	0.829410226392314	0.8454422141134088	0.5131844255383631	0.5504073008649492	0.8673492082501338	0.8846129969669344	0.611052481076946	0.5004831886048632	0.8704976329379677	0.5558795279073803	0.8386736631659729	0.5810610596910233	0.88760060319144	0.7701205160855124	0.4750738713989984	0.7672658661589561	0.6218810872110216	0.8239736824739647	0.8042770867906451	0.7251558692628991	0.7861173094924442	0.6985817180202221	0.891829297800111	0.7024276744623702	0.8786421838071937	1.0	0.5137631764823771	0.4271582790957994	0.6923357048761234	0.49252389669491176	0.8757073690539329	0.6750508973328087	0.5025855600661848	0.7255865108014772	0.7906397788623927	0.6650747756973484
BritoIL_2016__W1.5.ST__bin.20	0.9323782414213769	0.8334886921705402	0.94051201387058	0.9260113592185286	0.852591126224959	0.650886796584191	0.6545144179852803	0.522726927425229	0.8635311886961923	0.5333944044006916	0.9143304004325619	0.9225490765607753	0.5871402206601931	0.6340392254997029	0.9460691830925495	0.9351058838249554	0.6843594017418659	0.5832096271834769	0.9233132096718696	0.6299781484741915	0.902710214806308	0.6726989985834492	0.9480612915190162	0.8663061984154292	0.5532261163716636	0.8571392822511094	0.7166093939217903	0.9114070327057909	0.8833620069442273	0.8220812126032808	0.8683394180969958	0.8063168337183789	0.9375019550189246	0.7629542905403895	0.9379649035002658	0.9393465991607942	1.0	0.4907093032089122	0.7772243646747071	0.5654665457161625	0.9467421564640746	0.7716073160159619	0.5791798304607588	0.821104373433192	0.8809275056639692	0.7580450704477105
LiuW_2016__SRR3993044__bin.27	0.9527305952158166	0.9006869144989597	0.9602272101804251	0.9459010799088517	0.8694554221111613	0.6881188009819356	0.6274864873790469	0.5339042943164429	0.8709602492266708	0.51625697647538	0.9382129214781872	0.9433130414680595	0.6912803689963783	0.6940995805858589	0.9660219504408802	0.9626248059796788	0.717213592981143	0.5965268986470866	0.9417179467421098	0.6214814896357371	0.9204070849065951	0.6602404200746359	0.9692649794696228	0.8915489701786639	0.5262975969000783	0.8684349577833798	0.7301824066225603	0.9428804174326572	0.9022357745951718	0.8397474708556709	0.8918472936229235	0.8183573496548916	0.9608381677876731	0.7813938640041391	0.9529936922755143	0.9619819244614216	0.6044209112625357	1.0	0.7917647317841063	0.5800541605662641	0.967367158001343	0.7455334045199855	0.6372177761143096	0.8909016853623364	0.9338316398982839	0.7668310564612895
XieH_2016__YSZC12003_37228__bin.62	0.9506481791429221	0.8461739080167721	0.9496721798527397	0.9456270257698766	0.8673024105569246	0.655286730039403	0.6486987348306722	0.5177622460351708	0.8630986229806158	0.5333983999526789	0.9252627871367058	0.9345522569647498	0.5865103723450735	0.6171441131513887	0.9501541299154537	0.9546624131380796	0.6845862018436438	0.5723906470767746	0.9456021552645483	0.6178438481796806	0.9217103379296716	0.666960407499869	0.9606602379771273	0.8538763707345403	0.5415962562495548	0.8567203466276267	0.7081540304334324	0.9090774655745154	0.89603792684845	0.8271009191332158	0.8698613839024646	0.8007731366278015	0.9546388869843907	0.7789751469712429	0.9546886279950474	0.9520496657269649	0.5845563572372497	0.48346044178083575	1.0	0.5611653108880383	0.9515233520601517	0.7694436938481125	0.573577709574338	0.8119749466628488	0.8883045440429763	0.763038530462336
ZeeviD_2015__PNP_Main_474__bin.41	0.96162935454603	0.8515776207840438	0.9462578861857236	0.9507042658773928	0.8659592997047896	0.6902198828749163	0.6668121299079457	0.5483634905806956	0.8677883001517294	0.5498289927741534	0.9296041034061417	0.9326780134388853	0.6050826455000067	0.6360586431060974	0.9521390769254378	0.9657275815569235	0.7055606600898099	0.5905350425743733	0.9468486907349186	0.6355896440402591	0.9240298241205549	0.6844825568793244	0.9645248722960621	0.8733616203390221	0.5734228108101886	0.8783124857334128	0.7448107986795135	0.9248431394739921	0.8951753519411191	0.8497956161535171	0.8807649000715488	0.8115391033965507	0.9624944612073514	0.7913059657832093	0.9474644318397616	0.9663855229867089	0.6068301225919439	0.5053747868404042	0.800702251770975	1.0	0.9560685026365612	0.7811308919805956	0.5877459847349915	0.8180571354035789	0.9088338707480775	0.7704753099326137
XieH_2016__YSZC12003_36058__bin.52	0.8665846036375373	0.7583130635683446	0.8663081082995832	0.8634644373861056	0.788086002841703	0.5843045109082823	0.5644352213733848	0.4490348246370138	0.8215921211620282	0.46644960306683514	0.8476112180357613	0.845919775025288	0.5162645184651655	0.5591424511852893	0.8958527667245241	0.8709017683893998	0.611164901425968	0.5006499116395681	0.8581785549822295	0.53902520141849	0.8402811396724564	0.5855413601602689	0.8829076682685685	0.7801414357291014	0.4756885816281147	0.76575531441751	0.6249045549901013	0.8298077717821256	0.8079060939178897	0.7253013897580617	0.8146005281946527	0.7115946991612646	0.8790544449823475	0.6992050513041528	0.8708274787167468	0.8813948156632149	0.5211710807523823	0.4323393276735426	0.6964469857088318	0.4904304077961846	1.0	0.6830384377718215	0.5097580223006773	0.7378740558815774	0.8039500458529636	0.682488399003436
XieH_2016__YSZC12003_37182R1__bin.71	0.9345679280590781	0.8304270066351432	0.9477295751389904	0.9401445173836405	0.8479213234435389	0.6666974477920428	0.648630737850735	0.5009146068209163	0.8570375158545429	0.5344766710756103	0.9122934835452252	0.9100718105548479	0.5631845971248618	0.6042251168551105	0.940808574897268	0.9409063502366978	0.6746389781390637	0.561228411340853	0.924818911923431	0.609412641808192	0.9095679959586193	0.6758917246755082	0.947521802542702	0.8545143689009237	0.5389498928545239	0.8491204293423794	0.697139528125348	0.8988867191213256	0.8838184529225321	0.8133509510009751	0.8645010334310181	0.7825877058374593	0.9419295963236471	0.7786685443153146	0.9445471236396327	0.9376987759070698	0.5862195165009465	0.4598496432558101	0.7772501228981696	0.5530030609113205	0.9426717383097359	1.0	0.5586719936120111	0.791018791877042	0.8672482488708306	0.7613039156307461
LiJ_2017__H2M513938__bin.8	0.9370560087309407	0.864538983305883	0.9436440981396896	0.9329506899455494	0.8556992684030047	0.6602556374484116	0.6191997302400375	0.5213102212376145	0.8512023625751561	0.48315767814264465	0.9127939282253583	0.9304679193221919	0.6338289507914681	0.6626305403447961	0.9394653567838376	0.9392985697101984	0.6965309195134531	0.5846059156836956	0.9212647173729586	0.6067033900379168	0.900036529994933	0.6392984790650497	0.9424104176656517	0.8562639876795114	0.5172756056682224	0.8531358235972889	0.7260821444466702	0.9085843675189426	0.8953936854776501	0.8234051212696122	0.8630342738371813	0.8040732304027455	0.9368085474749435	0.7872866553118509	0.9383893988685672	0.931997102981047	0.5874286056147418	0.5247039756055776	0.773488650774155	0.5554834423039097	0.9391979535951225	0.7458210320312761	1.0	0.8326210135396658	0.8966264595002008	0.7670428742488916
LiuW_2016__SRR3993055__bin.107	0.9359335278360718	0.8553785567997917	0.9381054118901964	0.9274071293658062	0.8493292562323973	0.6489775336066987	0.6113774623269428	0.4983781959776227	0.85747966662812	0.4928249469035329	0.9181565589065888	0.9204093277901949	0.6075828263813454	0.6339929870325188	0.9552681616458041	0.9398659207568798	0.6748941704154888	0.5647884324583238	0.9148699807961721	0.5954128191080299	0.9030134022370975	0.6398697754245347	0.9469363922964783	0.8594569215613047	0.5246613421700009	0.8453551570713878	0.697833234438991	0.9092984062529029	0.8832389571670594	0.8031162144383212	0.8654569329357339	0.7948185683764329	0.9414248494625899	0.7637303577826687	0.9354197827863181	0.9380074654169961	0.5805672933345213	0.5114095003023702	0.7633379399771374	0.5389861718537223	0.9477370257257991	0.7361682202241142	0.5804434384393778	1.0	0.8912029533073365	0.7466756651039465
LiJ_2017__H3M517925__bin.78	0.9688883521773166	0.8841357872267052	0.9832672156745413	0.9579652703554372	0.878667337155601	0.6663482445025616	0.6391856323113183	0.5153344303878082	0.8815956194722964	0.5149661421112111	0.9471287032347486	0.9556017367826265	0.6105606813513356	0.6406053145259986	0.9747983877024158	0.9777897536553963	0.6966205795643864	0.5752014020187965	0.9477601403941346	0.6161919472837089	0.9349932140031253	0.6679079123101408	0.9846382333698017	0.8810032340877535	0.5512440393473668	0.8766300361018637	0.7213229299405152	0.9356060264698937	0.9258466875383383	0.8340173401896235	0.8887889563983931	0.8139765701366872	0.9780186571356304	0.7942283879968062	0.9783454904512403	0.9717757803295608	0.5921949320408998	0.5096569031221594	0.7939742510620581	0.5693099911863149	0.9817592163690622	0.7673685772597308	0.5942845023932729	0.8473189754977148	1.0	0.7714137403369387
BritoIL_2016__M2.49.ST__bin.104	0.9554055531570124	0.8459046588430549	0.9570217663121184	0.9549906363366208	0.8831013910927452	0.6699988505682678	0.6437329337422695	0.5189705296917841	0.8883123819028982	0.5373404112162109	0.9407727265081385	0.9346435920582677	0.5958976501129807	0.6277200881417894	0.9809089201509399	0.9614610959411042	0.6926020050574996	0.585711161823167	0.9544656824540648	0.6109166577889419	0.9165512562447785	0.6732593117987765	0.9660448054096182	0.8742311423108624	0.5460543653174393	0.8623078907086668	0.7189373083112325	0.9260887361297232	0.9058706524847351	0.8275859410481696	0.8852579773365705	0.8151328294523659	0.96318594441236	0.7909702325216289	0.9597930181834492	0.9536078138929852	0.5944720744158924	0.48822603434838435	0.7956149179417883	0.5630344156681563	0.9722615489854162	0.785833534250262	0.593081542369175	0.8281599560412449	0.899910428429652	1.0
