	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.41	LiuW_2016__SRR3992987__bin.37	BritoIL_2016__M2.46.ST__bin.22	LiJ_2014__MH0374__bin.24	ZeeviD_2015__PNP_Main_666__bin.22	BritoIL_2016__W1.41.ST__bin.20	LiJ_2014__O2.UC29-1__bin.21	BritoIL_2016__WL.43.ST__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES1__bin.88	NielsenHB_2014__MH0117__bin.12	BritoIL_2016__W1.1.ST__bin.107	LiJ_2017__H2M614904__bin.51	CosteaPI_2017__SID713B063-11-0-0__bin.6	CM_madagascar__A94_03_1FE__bin.52	BritoIL_2016__W2.61.ST__bin.75	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.135	LeChatelierE_2013__MH0453__bin.19	ZeeviD_2015__PNP_Validation_66__bin.52	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.91	ZeeviD_2015__PNP_Validation_42__bin.79	CosteaPI_2017__SID713B040-11-90-0__bin.102	LeChatelierE_2013__MH0117__bin.8	XieH_2016__YSZC12003_35561__bin.73	LiJ_2014__MH0252__bin.98	Bengtsson-PalmeJ_2015__TRAVELRES49__bin.105	XieH_2016__YSZC12003_37101__bin.40	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.102	LeChatelierE_2013__MH0437__bin.41	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.18	CosteaPI_2017__SID713A028-11-0-0__bin.81	LiJ_2014__V1.CD6-0-PT__bin.11	BritoIL_2016__W1.2.ST__bin.59	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.5	LeChatelierE_2013__MH0448__bin.59	LeChatelierE_2013__MH0415__bin.94	XieH_2016__YSZC12003_37394__bin.51	BritoIL_2016__W1.5.ST__bin.20	LiuW_2016__SRR3993044__bin.27	XieH_2016__YSZC12003_37228__bin.62	ZeeviD_2015__PNP_Main_474__bin.41	XieH_2016__YSZC12003_36058__bin.52	XieH_2016__YSZC12003_37182R1__bin.71	LiJ_2017__H2M513938__bin.8	LiuW_2016__SRR3993055__bin.107	LiJ_2017__H3M517925__bin.78	BritoIL_2016__M2.49.ST__bin.104
LeChatelierE_2013__MH0437__bin.41	0.9838789787626702	0.984470975284521	0.9841614728920697	0.9836212883380455	0.984110291274312	0.9843171544556147	0.9818284528126096	0.9839298501246597	0.9841943654490215	0.9823330411094439	0.984324696360718	0.9844837584398124	0.9846614797274441	0.9844924773769471	0.9843625534842466	0.9839257321222388	0.9832218108225824	0.9772964279523878	0.9839422836529876	0.9834236982339319	0.9836049169995491	0.9827944995172385	0.9840698014137673	0.9841930652201071	0.9832004717129601	0.9833520210705607	0.9841354702435648	1.0	0.9842459594852925	0.9831717535237292	0.9837809790916359	0.9844881604104117	0.9835527519007405	0.9829456817189866	0.9835896018254515	0.9839318328672467	0.9844035971056351	0.9850549212953859	0.9836936005801322	0.9837384108122225	0.9838819099507958	0.9831209058226896	0.9845145803191965	0.9834409861733704	0.984391593255995	0.9850902272735744
FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.18	0.9958357961969759	0.9963130679347677	0.9974037608900347	0.9948348816724983	0.995716276127546	0.9957312628145261	0.9937332032101969	0.9974977549951358	0.9960712971560575	0.9947933957276336	0.9959834143361501	0.9964188060624807	0.9941123129281075	0.995258288749784	0.9962743332229522	0.9947341697218068	0.9937718020909617	0.9720651872932073	0.9949709950065877	0.9949970711008483	0.99576881010392	0.9954629468053661	0.9966102472280609	0.9950975674917244	0.9943353896694876	0.994475280073077	0.9959567661418719	0.9842459594852925	1.0	0.995058606480014	0.995267908167235	0.9961337293951413	0.9950138470945079	0.9943449850282079	0.9973486389358931	0.995188507094457	0.9958359360831806	0.9952810369575196	0.9959788497358458	0.9945400783185487	0.9957378456747229	0.9964746708353078	0.9974684643565436	0.994575005318971	0.9967414153304831	0.9960965015714183
CosteaPI_2017__SID713A028-11-0-0__bin.81	0.9962431851686786	0.9944970302210915	0.9947375269073094	0.994159363616812	0.9940918990016603	0.9973801821471571	0.9931231955328532	0.9951794329126308	0.9947094017469744	0.9934242727845141	0.9944502677247344	0.9947954510425612	0.9940251378627305	0.9939022514606092	0.9948015506139198	0.9944611686157874	0.9934156523970167	0.9712234246486555	0.9943474760508096	0.9943312975724479	0.9964439085704822	0.9939418554452296	0.9948107841172027	0.9938863446156988	0.9937746468984402	0.9941394722250133	0.996332776495263	0.9831717535237292	0.995058606480014	1.0	0.994120025043527	0.9947922132020695	0.9944998093993356	0.9938811947681799	0.9947103403704718	0.994747697717364	0.9939960773507529	0.9938428346411555	0.9941690231881716	0.9942468437311692	0.994755763801545	0.9938768093696433	0.9947251423565484	0.9934169747004535	0.9949449520834782	0.9950256847583543
LiJ_2014__V1.CD6-0-PT__bin.11	0.9942577205608902	0.9947629633825154	0.9950596909628371	0.9933457206339502	0.9950399204194966	0.9948982246954045	0.9925383678919626	0.9953054222313515	0.994674951254456	0.9940620647478655	0.9944884509565551	0.9951537853472746	0.9932783229487199	0.9948442636075085	0.9954754095550289	0.9933964204896112	0.99286154900018	0.9710081098949838	0.9934332090910359	0.9935343427762765	0.9941544330834877	0.9945193049883327	0.9952689676076144	0.9947506326469978	0.9932488290313668	0.9932905314708524	0.9947322383787274	0.9837809790916359	0.995267908167235	0.994120025043527	1.0	0.9957468554879186	0.9932925907422696	0.9930919622022256	0.9945056346324784	0.9934262747634305	0.9956182867870237	0.9945629222972973	0.9941889676429058	0.9935152328198027	0.9978593331147667	0.9942703993540241	0.9949370236805173	0.9940354231126266	0.995494085987859	0.9958850364819625
BritoIL_2016__W1.2.ST__bin.59	0.9950664992468894	0.9960769942074972	0.9965389520123829	0.9941897078219127	0.9962413205708752	0.9953833382107897	0.9932757600460145	0.9965307903635644	0.9964949299214675	0.9948845078786513	0.9964727991611135	0.9964863202894247	0.9941421737349797	0.9961242764941558	0.9997692607700428	0.9941603095892664	0.9930633434439987	0.9718891913446391	0.9946241660447259	0.9942507903688674	0.9950335349901189	0.9953062516711911	0.9966534601471623	0.995722532369414	0.9938613222360296	0.9940369849003656	0.9954132006530358	0.9844881604104117	0.9961337293951413	0.9947922132020695	0.9957468554879186	1.0	0.9941650752501942	0.9936157235513309	0.9960230345836912	0.9943635375637764	0.9965228840180792	0.9962116288387912	0.9952946955880252	0.9943054827648609	0.996259830858944	0.9955412708846371	0.99625557340042	0.9952193315609571	0.9963325920565723	0.9993813077607208
Bengtsson-PalmeJ_2015__TRAVELRES63__bin.5	0.9952973201243054	0.9944482532009694	0.9946472507990706	0.9954477737341112	0.9938208013512553	0.9953402301834182	0.9952003398111262	0.9946743088482821	0.9940290667668337	0.992934275853237	0.9939059632506884	0.9943396840384798	0.9943117402827518	0.9933345502033848	0.9941738236134076	0.9964317622520373	0.9978663223169995	0.9723370260310521	0.9942291250261875	0.9955724547652461	0.9957087932674962	0.993470826939925	0.9945432321287279	0.9935955963358134	0.995741010515361	0.9951450056961562	0.9954944698852947	0.9835527519007405	0.9950138470945079	0.9944998093993356	0.9932925907422696	0.9941650752501942	1.0	0.9948028940475491	0.994257711620331	0.9962802441758682	0.994021571239863	0.9935469844189668	0.9936910481731887	0.995903416697348	0.9939564400850904	0.9938003888547411	0.9945848253853994	0.992771132509246	0.9946949440042235	0.9942649109060746
LeChatelierE_2013__MH0448__bin.59	0.9947315376969352	0.9936382849500383	0.9942163540465961	0.9941627296882418	0.9933432049082841	0.9947722367215911	0.9931835314284534	0.9942361794718695	0.9935671775474602	0.9927258086492419	0.9934331674889054	0.9941635722923424	0.993763212216873	0.9931682341234294	0.993786140244668	0.9949407642065271	0.9935433094787369	0.9714623141794082	0.9940448035924936	0.9944914365304053	0.99492055541402	0.9929381084324853	0.9941769735203785	0.9930301839723221	0.9943337571197975	0.9942658276762646	0.9946825688900238	0.9829456817189866	0.9943449850282079	0.9938811947681799	0.9930919622022256	0.9936157235513309	0.9948028940475491	1.0	0.993675439248457	0.9949291718016533	0.9934817673359851	0.9927719673172083	0.9929807604975845	0.9944866723077628	0.9936084903187016	0.993194492198089	0.9938369856383228	0.9923117659374449	0.9940527932095516	0.99369819856706
LeChatelierE_2013__MH0415__bin.94	0.9949098219111121	0.9961720872067777	0.9973813987151996	0.9938520204236061	0.9951912921148163	0.995611435095346	0.9929719014679993	0.9973341604328487	0.9956806861623032	0.9947847610825156	0.9955354944604021	0.996177480560667	0.9941652763156394	0.9950992421315262	0.9961855230112717	0.9939071682546007	0.9931668224235122	0.9713664087287565	0.9944536338290653	0.994057465258507	0.9951628602104967	0.9952902873568504	0.9963360217752641	0.9947655485059171	0.9940532281444794	0.9939417110814378	0.9953574613572779	0.9835896018254515	0.9973486389358931	0.9947103403704718	0.9945056346324784	0.9960230345836912	0.994257711620331	0.993675439248457	1.0	0.994277208565491	0.995455726770711	0.9952153825107402	0.9957074323883796	0.9938819921706402	0.9950825763994026	0.9967384302764237	0.9974918990168976	0.9944857498150832	0.9966057920634532	0.9962214984661204
XieH_2016__YSZC12003_37394__bin.51	0.9958559729827772	0.9944694497254079	0.9945197108201372	0.9956632694399913	0.9937690513764353	0.9960690772983992	0.9945559401017054	0.9949748024281296	0.9938747345556328	0.9934844561367492	0.994190577192376	0.9946735064165787	0.9940877314746868	0.9935937879155545	0.9942950513591069	0.9964913826331149	0.9952470120663794	0.9722736850701609	0.9942789283445127	0.9958492053067122	0.9959500163404099	0.993712006206071	0.9947290055887222	0.9937241832134831	0.9960369596809071	0.9958678420022155	0.995787469953828	0.9839318328672467	0.995188507094457	0.994747697717364	0.9934262747634305	0.9943635375637764	0.9962802441758682	0.9949291718016533	0.994277208565491	1.0	0.9941432464310408	0.993814489266052	0.9938636531086965	0.9958666903872383	0.9940766314649336	0.9938011964396098	0.9946811392307097	0.9930697580135314	0.9949798233311188	0.9947106193363966
BritoIL_2016__W1.5.ST__bin.20	0.9950203772533961	0.9957972919440621	0.9960625188710409	0.9939259060299676	0.9963258293776991	0.9951573519022835	0.9927463443663184	0.9961135550412232	0.9968707796019813	0.9947878989915826	0.9968877039947304	0.9962562721195058	0.9943378320904614	0.9961120744729397	0.9965760001807555	0.9938987030825656	0.9931828440095668	0.9716845995550778	0.9945761367344954	0.9940825398258044	0.9948516817478477	0.9951951999598058	0.9961938408400033	0.9963274594612374	0.9936625246203213	0.9937375014247081	0.9954425596154419	0.9844035971056351	0.9958359360831806	0.9939960773507529	0.9956182867870237	0.9965228840180792	0.994021571239863	0.9934817673359851	0.995455726770711	0.9941432464310408	1.0	0.9958032268361336	0.9950149026607399	0.9938035416411426	0.9959965475158474	0.9953848778946834	0.9956138194645019	0.9948414202336737	0.9959905057439441	0.9966886249920682
LiuW_2016__SRR3993044__bin.27	0.9944456190020958	0.9953165467013283	0.9956431764975796	0.9931219566883221	0.9955793876185038	0.9946076504853751	0.9925784943502874	0.9959280227192923	0.9963241775677868	0.9944021899311511	0.9962361280277545	0.9957944718047166	0.9935117637845355	0.9970887204918655	0.9963214590637433	0.9934223082585817	0.9922828671120987	0.9727276317395581	0.9941002367110069	0.9932896297156449	0.9943663747377635	0.9948579210408894	0.9958694417865004	0.9952993485450101	0.9928376074410801	0.9929952420512046	0.9949196930516641	0.9850549212953859	0.9952810369575196	0.9938428346411555	0.9945629222972973	0.9962116288387912	0.9935469844189668	0.9927719673172083	0.9952153825107402	0.993814489266052	0.9958032268361336	1.0	0.9945395162583864	0.9936787992735899	0.9953842198085499	0.9943400797233907	0.9954188943095582	0.9973676427092576	0.995532261717691	0.9962686246971565
XieH_2016__YSZC12003_37228__bin.62	0.9942822714560698	0.996100605640512	0.995922789590143	0.9934088856469199	0.9949109061594228	0.9946222242627366	0.9923844113857472	0.9960560072828089	0.9952278494551983	0.9942901677365032	0.9951346431481245	0.9958478257132543	0.9933288935184394	0.9942906711168821	0.9954346131392721	0.9934416734924277	0.992465369642222	0.9705390256189323	0.9938424323946269	0.9935812899683064	0.9945342587958833	0.9947856617226867	0.9960560034958627	0.9943088069080173	0.9930158010261239	0.9932714143434057	0.99469383323341	0.9836936005801322	0.9959788497358458	0.9941690231881716	0.9941889676429058	0.9952946955880252	0.9936910481731887	0.9929807604975845	0.9957074323883796	0.9938636531086965	0.9950149026607399	0.9945395162583864	1.0	0.9938252646315158	0.9949451039128354	0.9953636314626125	0.9957431067619023	0.9936015279344015	0.9972531950472994	0.9954601816628872
ZeeviD_2015__PNP_Main_474__bin.41	0.9947348369853147	0.9940617869722055	0.9941626654440475	0.9948653303411203	0.9935122168609737	0.9950981747787611	0.9973504366686942	0.9945951681812488	0.9938095321781308	0.993502892417326	0.9939455592564032	0.9944299008078535	0.9938186326323898	0.9936367954140578	0.9943707906134436	0.9960776632567563	0.9948449007521685	0.9722666995114341	0.9941622819163667	0.9949090657963086	0.9950312265362041	0.9932901318591387	0.9947623677856439	0.9933847585447778	0.9952027352066303	0.9950257891860352	0.9948335077702353	0.9837384108122225	0.9945400783185487	0.9942468437311692	0.9935152328198027	0.9943054827648609	0.995903416697348	0.9944866723077628	0.9938819921706402	0.9958666903872383	0.9938035416411426	0.9936787992735899	0.9938252646315158	1.0	0.9938782489399102	0.9930645226189475	0.9940791063830478	0.9929349148383086	0.9944557260920898	0.9944110773313791
XieH_2016__YSZC12003_36058__bin.52	0.9947360603864966	0.9955304520250218	0.9955859013451495	0.9936510560625225	0.9956397860356301	0.9955104928399234	0.9928568708698106	0.9957223370156946	0.9956233127605384	0.9944492809867945	0.9958238587429612	0.9960410998026343	0.9939680918880877	0.9955221370408264	0.9963579695680341	0.9939041165881918	0.9931214663971961	0.971549877221189	0.994318489505993	0.993958846855543	0.9948850222196592	0.9949307237929956	0.9959868243965113	0.9954368312814036	0.9937612223481854	0.9939746994853429	0.9953132542205004	0.9838819099507958	0.9957378456747229	0.994755763801545	0.9978593331147667	0.996259830858944	0.9939564400850904	0.9936084903187016	0.9950825763994026	0.9940766314649336	0.9959965475158474	0.9953842198085499	0.9949451039128354	0.9938782489399102	1.0	0.9947651219262288	0.9957608427187116	0.9945418568164125	0.9959372535443898	0.9966348133018272
XieH_2016__YSZC12003_37182R1__bin.71	0.9944468688316606	0.9955044418361217	0.9983284684637002	0.9934457210998273	0.9949098812358735	0.9945586775520127	0.9924481766642529	0.9985152119714249	0.9953011142801494	0.9941725648292691	0.9951449766988508	0.9959221553727163	0.9934567092385804	0.9944482253430467	0.9955646152143829	0.9937673189790193	0.9928036563261277	0.9701726236517996	0.9939249761924742	0.9938785160052223	0.9944574977079459	0.9946541644059278	0.9959369640635783	0.9942077530158078	0.9935448984419886	0.9935827101032789	0.9947950477378998	0.9831209058226896	0.9964746708353078	0.9938768093696433	0.9942703993540241	0.9955412708846371	0.9938003888547411	0.993194492198089	0.9967384302764237	0.9938011964396098	0.9953848778946834	0.9943400797233907	0.9953636314626125	0.9930645226189475	0.9947651219262288	1.0	0.9966157371854658	0.993555022809437	0.9962777607907496	0.9954728673911499
LiJ_2017__H2M513938__bin.8	0.9955239303127567	0.996587351676231	0.9976243639255973	0.994513543180483	0.9960958521066571	0.9958437922114853	0.9930222720354469	0.997699661888463	0.9958756567239839	0.994603601704008	0.9959479534049257	0.9967219195413795	0.9945524782668063	0.99559686155514	0.9965538627218138	0.994522738266164	0.9932089821357712	0.9721985221184778	0.9949934211556837	0.994307352458371	0.9956470904394423	0.9954284665815121	0.9966553516769735	0.995146643630694	0.9940391790719793	0.9941902349468987	0.9956223323199153	0.9845145803191965	0.9974684643565436	0.9947251423565484	0.9949370236805173	0.99625557340042	0.9945848253853994	0.9938369856383228	0.9974918990168976	0.9946811392307097	0.9956138194645019	0.9954188943095582	0.9957431067619023	0.9940791063830478	0.9957608427187116	0.9966157371854658	1.0	0.9948446350629799	0.9966377766000536	0.9964531991860728
LiuW_2016__SRR3993055__bin.107	0.9938868168635278	0.9945512655670254	0.9948740046562186	0.9927445893888098	0.9949440776494921	0.9938607382404202	0.9916578007096866	0.9945924814305711	0.9952370928810894	0.9930957729117961	0.9953219907535849	0.9949777887378689	0.992936350737036	0.9968840294586399	0.9951057964221957	0.9927651928280694	0.992032294379693	0.971268670908429	0.9935150892550175	0.9927919669574746	0.9935762434338834	0.9938051082339455	0.9949334563839711	0.9945086202231942	0.9922522401937	0.9925759286766812	0.9942469179596096	0.9834409861733704	0.994575005318971	0.9934169747004535	0.9940354231126266	0.9952193315609571	0.992771132509246	0.9923117659374449	0.9944857498150832	0.9930697580135314	0.9948414202336737	0.9973676427092576	0.9936015279344015	0.9929349148383086	0.9945418568164125	0.993555022809437	0.9948446350629799	1.0	0.9947424847296478	0.995504436588629
LiJ_2017__H3M517925__bin.78	0.995439063443251	0.9972338326258667	0.9971115187708632	0.994609309015965	0.996025443698326	0.995845510826184	0.9934717729585166	0.997193564963042	0.9961981781126399	0.9953919780004111	0.9961146313291259	0.9969037880335795	0.9946482402223701	0.995418085678437	0.996486370791368	0.9947289704317489	0.9934847000982778	0.9716334009574272	0.9952336219236988	0.9948348610504875	0.9955941331023457	0.9957784591241444	0.9969129475541725	0.9951700328942681	0.994425929237589	0.9944251080050133	0.9956759894677918	0.984391593255995	0.9967414153304831	0.9949449520834782	0.995494085987859	0.9963325920565723	0.9946949440042235	0.9940527932095516	0.9966057920634532	0.9949798233311188	0.9959905057439441	0.995532261717691	0.9972531950472994	0.9944557260920898	0.9959372535443898	0.9962777607907496	0.9966377766000536	0.9947424847296478	1.0	0.9965222209976825
BritoIL_2016__M2.49.ST__bin.104	0.995371316914737	0.9961538144091648	0.9964563202797581	0.9942965099690672	0.9964735962595921	0.9953934565007554	0.9934131043530836	0.9964647620072938	0.9966556314825153	0.9947348685857971	0.9966387340790933	0.996414961818372	0.9941593770937669	0.9962679967652264	0.9995736171124522	0.9943815256502817	0.9931588352231042	0.9717630013105093	0.9949522660738069	0.9942851341624641	0.9953282907084893	0.9952454957055088	0.996650703518569	0.9957149038008676	0.9940213730173312	0.9942181304237856	0.9956544570206678	0.9850902272735744	0.9960965015714183	0.9950256847583543	0.9958850364819625	0.9993813077607208	0.9942649109060746	0.99369819856706	0.9962214984661204	0.9947106193363966	0.9966886249920682	0.9962686246971565	0.9954601816628872	0.9944110773313791	0.9966348133018272	0.9954728673911499	0.9964531991860728	0.995504436588629	0.9965222209976825	1.0
