	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.41	LiuW_2016__SRR3992987__bin.37	BritoIL_2016__M2.46.ST__bin.22	LiJ_2014__MH0374__bin.24	ZeeviD_2015__PNP_Main_666__bin.22	BritoIL_2016__W1.41.ST__bin.20	LiJ_2014__O2.UC29-1__bin.21	BritoIL_2016__WL.43.ST__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES1__bin.88	NielsenHB_2014__MH0117__bin.12	BritoIL_2016__W1.1.ST__bin.107	LiJ_2017__H2M614904__bin.51	CosteaPI_2017__SID713B063-11-0-0__bin.6	CM_madagascar__A94_03_1FE__bin.52	BritoIL_2016__W2.61.ST__bin.75	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.135	LeChatelierE_2013__MH0453__bin.19	ZeeviD_2015__PNP_Validation_66__bin.52	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.91	ZeeviD_2015__PNP_Validation_42__bin.79	CosteaPI_2017__SID713B040-11-90-0__bin.102	LeChatelierE_2013__MH0117__bin.8	XieH_2016__YSZC12003_35561__bin.73	LiJ_2014__MH0252__bin.98	Bengtsson-PalmeJ_2015__TRAVELRES49__bin.105	XieH_2016__YSZC12003_37101__bin.40	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.102	LeChatelierE_2013__MH0437__bin.41	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.18	CosteaPI_2017__SID713A028-11-0-0__bin.81	LiJ_2014__V1.CD6-0-PT__bin.11	BritoIL_2016__W1.2.ST__bin.59	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.5	LeChatelierE_2013__MH0448__bin.59	LeChatelierE_2013__MH0415__bin.94	XieH_2016__YSZC12003_37394__bin.51	BritoIL_2016__W1.5.ST__bin.20	LiuW_2016__SRR3993044__bin.27	XieH_2016__YSZC12003_37228__bin.62	ZeeviD_2015__PNP_Main_474__bin.41	XieH_2016__YSZC12003_36058__bin.52	XieH_2016__YSZC12003_37182R1__bin.71	LiJ_2017__H2M513938__bin.8	LiuW_2016__SRR3993055__bin.107	LiJ_2017__H3M517925__bin.78	BritoIL_2016__M2.49.ST__bin.104
LeChatelierE_2013__MH0437__bin.41	0.8866325149513761	0.7872766946371232	0.88347109852829	0.876792417192178	0.7987953328539988	0.6044869259595126	0.5846679390946004	0.4597849464609772	0.8054541868548941	0.4767341874392788	0.8558891881541064	0.8700772118175092	0.5398513784693924	0.576766224238813	0.8888589159874065	0.8988195430738423	0.6337197228764663	0.5508769421657502	0.8765456190459295	0.5610457562719601	0.8551670557346392	0.6090346905318214	0.8965326164882033	0.8102732728564824	0.4973123525341943	0.7934090807108204	0.6558438983462959	1.0	0.8286594738660069	0.7553614679741577	0.801460544124691	0.7349351385252428	0.8986765775514911	0.724452217687444	0.8833343942696914	0.8939002768522123	0.5405265514107149	0.4536896061978163	0.717362901803557	0.5114534167194525	0.8944658776778642	0.7026061466826259	0.5312259658781996	0.763452064286482	0.8254265746817452	0.6998710179666964
FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.18	0.9805080979217409	0.8613557574356877	0.9723639531369447	0.97418739296106	0.8787249551103131	0.6592751278541248	0.6412273995982151	0.5068131581598487	0.892214972710626	0.5301623139966932	0.9448399082650358	0.9579429560229219	0.5901183428446135	0.6410051734253054	0.9699455397725589	0.985040326642844	0.697532993179138	0.5863914617741353	0.9656746490307976	0.6100238819060487	0.9400552306115072	0.665609462686744	0.9819747906629451	0.8806064700409488	0.5404410152476785	0.8764535073216116	0.7153916810372926	0.9411509537947341	1.0	0.8319288639205438	0.8835025215263086	0.7997896258896454	0.9885923897906334	0.793803149093021	0.9847807664728855	0.9797703070276805	0.5881823084262239	0.48800037926600176	0.7931536560649967	0.5561432203239168	0.9773009297943075	0.7740943542700018	0.586859618245065	0.8328130277871607	0.9162059177348338	0.7689345588366016
CosteaPI_2017__SID713A028-11-0-0__bin.81	0.9445721979216708	0.838280321610073	0.9376077722434325	0.9346198579049835	0.8501257869586104	0.6473395110110995	0.6375363454779904	0.5065346008950469	0.8627303987256959	0.5230190134257036	0.9129946145483048	0.9186518672094258	0.584926424110642	0.6164686101489216	0.9352936714621628	0.9444628454400648	0.6799657404363986	0.5753893706859498	0.9327349498116356	0.5966694900255366	0.9006592753659831	0.6676594776364694	0.9523058835427676	0.8542141791610831	0.5401696543703067	0.8492610806300726	0.7034152107405628	0.9150748400798968	0.8873701044221385	1.0	0.8662322065181665	0.7951278096634725	0.9401803999898865	0.7717820029834896	0.9369712523071477	0.9426727516371267	0.5849378018254912	0.4851716770751688	0.782344314935147	0.5632999165634245	0.9367702460114788	0.7618353518242269	0.5772294000151703	0.808671715000885	0.8819239715809967	0.7501049278147203
LiJ_2014__V1.CD6-0-PT__bin.11	0.8897367318588493	0.7921318477449502	0.8951071933113751	0.8879779842486654	0.8186106454704678	0.6142745698891866	0.5993353100549776	0.4696063624489439	0.8459166602639131	0.49245101332688757	0.8765135969248836	0.8740661560540792	0.5495048755332747	0.5954448661226289	0.9159940036577014	0.8996364170677034	0.6418677271496007	0.5411928862697108	0.8844358127225425	0.5698757267592663	0.8617352939032139	0.6292110255977414	0.9029329471865366	0.8135615368178895	0.5054027088975468	0.8009317548723085	0.6610328043443758	0.8614475906111143	0.8361252143053031	0.7685626107980149	1.0	0.74514816158718	0.901429375010866	0.7337449042026553	0.9016088390527215	0.9079024186705416	0.5472946636927979	0.4568436649473638	0.7300047614053605	0.5183818848996151	0.9305748962333302	0.7181606954680282	0.5366799264421759	0.772705426039223	0.833412503147631	0.7112933917414013
BritoIL_2016__W1.2.ST__bin.59	0.9439184057479693	0.8497622970852814	0.9495153961583845	0.9399954535539805	0.8759010766930255	0.660037527889687	0.6350912048607552	0.5096230917409734	0.8618629391065313	0.5133489436740014	0.9285406433878118	0.9337966503467651	0.6031846146164298	0.6431473495270907	0.9652597650039288	0.9509016679938084	0.6983288525874009	0.5980849738645054	0.92784685046923	0.612637543132107	0.9115926489486672	0.6609553581048941	0.9533417692245024	0.8713487176657022	0.5456208264019742	0.8601698478648786	0.7098841838866594	0.9254100342428854	0.8867021709936744	0.8264571622292828	0.8729334037638266	1.0	0.9498767466368125	0.7884903959612842	0.9499089396794361	0.9442738432185684	0.5948144235342968	0.49027441612332695	0.7863952201872715	0.5591037982534289	0.9538378048812537	0.7606289600727432	0.584987004522794	0.8303439793754287	0.8934002948619904	0.764581477305876
Bengtsson-PalmeJ_2015__TRAVELRES63__bin.5	0.9333438024212712	0.8054933592356596	0.9271429477693043	0.9221557446693449	0.8262819519510463	0.6210032436839681	0.6047453047700562	0.47266372076238533	0.8513578441721326	0.4913068437675821	0.893377019242669	0.9108465297573425	0.5540615727967336	0.5896958175300371	0.9267747963987724	0.948098456572178	0.655566313525611	0.5480525936472049	0.9183556737430074	0.5813468932288227	0.8979081930319553	0.6255775764616077	0.9456805132487694	0.8269428564594445	0.5136403202708929	0.8234131791950796	0.6691530750519208	0.8956036070514507	0.8674540668766724	0.7734314307672628	0.8357904490718737	0.7517864181263592	1.0	0.7514005871702367	0.929628489508206	0.9522552391371947	0.548740017533989	0.4568113723414323	0.7431868597000086	0.5239755980119826	0.9347384097316759	0.725847866126018	0.5403281747075849	0.7803197093060139	0.8509870928625433	0.7187235131208525
LeChatelierE_2013__MH0448__bin.59	0.9408344102502944	0.8229972114204681	0.9328609887564004	0.9293151459817149	0.8498559440276889	0.6524670033294818	0.6310896314239481	0.48459894700004497	0.835275694000481	0.530906050481175	0.9020875570961496	0.9156035981082756	0.576791510831406	0.6038255479242711	0.9289984248663874	0.9454790015855606	0.686441533998969	0.5683677718669536	0.9148522000712949	0.6026446864819387	0.9055369498192539	0.6597281281586578	0.9421084632965194	0.8542313875838806	0.5284830687799655	0.8381698472374555	0.6941640550208443	0.9048357318766769	0.8729505178650911	0.7957064086497448	0.8526256245629606	0.7821160750303199	0.9417141911262042	1.0	0.9294304950298897	0.9412612668974951	0.5599850893433772	0.46595410932613346	0.7605725222926698	0.54065858441302	0.9321343549218527	0.7524752797866108	0.5695264758650038	0.7937350477981692	0.8666610621366424	0.7401283698051383
LeChatelierE_2013__MH0415__bin.94	0.9394879976716621	0.8086618806389432	0.9382821759835329	0.9385568734472476	0.8361521897764036	0.6243773172655528	0.6085650774636303	0.47427703423753265	0.855941479422471	0.495885865049203	0.8994364747615774	0.9117351178299217	0.5549268387330806	0.5908594814386766	0.9302442434800214	0.9422059735362475	0.6550142568510918	0.552042778989282	0.9234353316826881	0.5842530337988603	0.8932586817052544	0.6306120533661775	0.9452861704326406	0.8325083621915058	0.5114002083693621	0.8315677474597075	0.6722173832351241	0.892609109199887	0.8761784046667989	0.7815569915513394	0.8476325402081163	0.7623123515790096	0.9426124836025123	0.7519571535226655	1.0	0.9531943993352426	0.5558769439722624	0.45863984157179677	0.7520800028682423	0.5240610724695144	0.9378609029057825	0.7358554532455426	0.5471999839715875	0.7848159263367906	0.8615060802517305	0.7247684316198398
XieH_2016__YSZC12003_37394__bin.51	0.8745205385707687	0.757712565103371	0.8718731440498391	0.874772764488937	0.7740534806932302	0.5850663681667428	0.5735641819643804	0.4438511378272888	0.8047258142962237	0.46191119790202784	0.8342567767385136	0.8499695715825466	0.5162365546721674	0.5539560608763873	0.8723257820347691	0.887727693770362	0.6139706762929633	0.5147554606178069	0.8755064681772523	0.5581964869231126	0.8420840899703537	0.5847378879012213	0.8923039322313928	0.7749841747788746	0.4769640993555041	0.7704494851609529	0.6245118621947077	0.8374296419222939	0.8081655696957403	0.7289847173578846	0.7913192246497066	0.702541567173481	0.8951590709678681	0.70600771830862	0.8836994112284526	1.0	0.5167898875003971	0.42981691624486446	0.6966103476171739	0.4945680997758807	0.88092541493852	0.6792615059744792	0.5052730370004668	0.7306500927516821	0.7946289566107876	0.6686113154608133
BritoIL_2016__W1.5.ST__bin.20	0.937044368875205	0.8370063856503845	0.9442299012883016	0.9316704128553107	0.8557352435171572	0.65405415067275	0.6592967294209122	0.5247664031673541	0.8662418503639686	0.5361890760245416	0.9171849514931876	0.9260158278332135	0.5904836381673317	0.6365139443121238	0.9493196534142451	0.9408462662490001	0.6890568094984874	0.6002046625525621	0.928348444698659	0.6337282099176434	0.9073817045977577	0.6759467877363339	0.9516835505824839	0.8694994704691599	0.5567545345267514	0.8625409436820491	0.7198902508233422	0.9258469141981295	0.8870557638426512	0.8270467372409879	0.8721609773754039	0.8091302735239049	0.9431404530281567	0.7679600327102595	0.9422467300912044	0.944880531586403	1.0	0.49277737808501987	0.7811183155110084	0.5689922827024394	0.9505476287296175	0.775184888932582	0.5817314094457577	0.8253620695048328	0.8844737982777959	0.7605635816840421
LiuW_2016__SRR3993044__bin.27	0.9580519809337193	0.9049250888915797	0.9644290573639656	0.9524520866128731	0.873316013694257	0.6918494952719587	0.6321782014729032	0.5360872293347717	0.874173555993439	0.5191631532017481	0.9417575764247421	0.9472969253971224	0.6957948503429069	0.6961261985226935	0.9695886218777865	0.9689985799363724	0.722791470811638	0.6132517255424312	0.9473068328177805	0.625680034345725	0.9256216906462941	0.6636529760790832	0.9732851906077652	0.8957596239583449	0.5300943406611552	0.8745610462236215	0.7339108992635484	0.9571856320383968	0.9065135786704241	0.8449499675256767	0.8967228454112129	0.821469380566044	0.9670787419777414	0.787082925110908	0.9575753239176142	0.9679693090124504	0.6069682191961779	1.0	0.7961118878039651	0.5837441243491375	0.9718530179104149	0.7497770830351934	0.6401503726290992	0.8932530465318523	0.9380224788366487	0.7697031076276131
XieH_2016__YSZC12003_37228__bin.62	0.9561149850844186	0.8494863904561788	0.9535600447937966	0.9519011148708145	0.8717387709668443	0.6588297687849616	0.6536768689512579	0.5198123822852095	0.8672372095024151	0.5364615051629825	0.9297865304031845	0.9384488601914626	0.5904493226484265	0.620687824072767	0.9545118457544703	0.9609647336234444	0.6897834652814467	0.5897657198398071	0.951460839708921	0.621835228196969	0.9267758549068162	0.6704563939380496	0.9644640809407236	0.8587637611194685	0.5454054766197085	0.8625239126547853	0.711931658540061	0.924146975276029	0.8996555771099936	0.831952012023881	0.8749457218025605	0.8045588308442663	0.9606998963504886	0.7844816112861008	0.9588043605389774	0.9579278432701085	0.5874850272836165	0.486114864092771	1.0	0.5646518868647434	0.9563576405553248	0.7730277353186719	0.5760298069645481	0.8172038023641768	0.890751264026629	0.7665183846808442
ZeeviD_2015__PNP_Main_474__bin.41	0.9667192891930723	0.8566646781362035	0.9518139426037217	0.9556110127502527	0.8716141432470849	0.6936198863276701	0.6685835844572366	0.5513434089806127	0.8731937781375462	0.5534246522789135	0.9352666197347902	0.9379022218471083	0.6088461472062425	0.640131933561343	0.9575292093385482	0.9695304062932194	0.7092167427871012	0.6073796859144907	0.9524085835460933	0.6388419463557142	0.9286440460136998	0.6891063697554107	0.9696032977635746	0.8791775923947341	0.5761869320939226	0.8827032377240214	0.7486788420998114	0.9401311662827077	0.9000897716003322	0.8547129131076128	0.8865137352466705	0.8161868937299908	0.9664536189655933	0.7956928813806412	0.9532967085664742	0.9703964720528349	0.6106137653623569	0.5085896843223875	0.8056770946227195	1.0	0.9619573661626285	0.7865862430777081	0.5912466935086309	0.8238779029507618	0.9139007870360601	0.774805638730691
XieH_2016__YSZC12003_36058__bin.52	0.8711703919739603	0.761717596911124	0.8701490319711264	0.8689815525459218	0.7915372747202576	0.5869395803568266	0.5684960621553647	0.45096389620305977	0.8252037800159796	0.4690531855018046	0.8511658066776084	0.8492819976935763	0.519397476315862	0.5616574763945795	0.8991274161363073	0.876243245051619	0.6153979368134355	0.5153105603507653	0.8630821653619235	0.5423013267840345	0.8446012563318417	0.5885247546964849	0.8864652088179381	0.7837176716927812	0.47867492807185336	0.7703971889968632	0.6278471148055874	0.8434017979084751	0.8113642535806638	0.7291250939690561	0.8163480574480563	0.7142661754692549	0.8843993655366764	0.7037027743994836	0.8751308679001705	0.8866467511305806	0.5232659511242832	0.4343441648660031	0.6999853388593043	0.49345119316102065	1.0	0.6866328771652241	0.5119281663144057	0.7419235810180539	0.8072296151106179	0.6847928548094445
XieH_2016__YSZC12003_37182R1__bin.71	0.939786686801144	0.8341770982995239	0.9493163874184866	0.9463471404787189	0.8522594251353238	0.6703450111491047	0.6535663555057022	0.5016594647886559	0.8610836495188638	0.5376095559098403	0.9167442984755195	0.9137981373797839	0.5668939490644801	0.6075983660654388	0.9450000135799083	0.9468074993685343	0.6795291031013795	0.5784830427685631	0.9304715487342168	0.6131661284496362	0.9146373757098897	0.6795243501334906	0.951387323427243	0.8594927632668914	0.5424514721978538	0.8546046752908137	0.7007870914824099	0.9143196058567429	0.8869452267980478	0.8183619371467526	0.8694828227740493	0.7860926801578528	0.9478056226252135	0.7840040902683661	0.947637910758275	0.943547642392128	0.5889375351380126	0.4624671705717956	0.7808705264387233	0.5568651868187978	0.9476324787949733	1.0	0.5605691067951145	0.7961499602108688	0.8704884149802684	0.764766113240139
LiJ_2017__H2M513938__bin.8	0.9412691952433052	0.867499453862979	0.9458911913763831	0.9380975214896986	0.8590531389055324	0.6630112499694073	0.6235506973784517	0.5225121759096014	0.8547275524087589	0.4857791358435392	0.9165076599682923	0.9335280995428765	0.6373006599873278	0.6655610980028155	0.9427140789138536	0.9444716883474755	0.7012934156270424	0.6013236004615651	0.9259003102783441	0.6101769121367508	0.9039714359007364	0.6422344754319921	0.9455730269043866	0.8604400096809018	0.5203774826573169	0.8581213067767219	0.7292746665844817	0.922875481665659	0.8976661593559844	0.8277714980833083	0.8674260312925183	0.807095339660969	0.9419091499932469	0.7921688030217466	0.9407488920896698	0.9369807732575056	0.590016524610611	0.5271187623673975	0.7767953857993497	0.5587919902320788	0.9431963111050278	0.7483536574864281	1.0	0.8369357226185933	0.8996512881128859	0.7697731061282466
LiuW_2016__SRR3993055__bin.107	0.9416902528093261	0.8600648216078767	0.9429389123644468	0.9341850253112645	0.8536452201805121	0.6529863879678761	0.6165206000390522	0.5010878377652532	0.861583307898846	0.49625117772735117	0.9224718909419733	0.925055150183539	0.6119051094567636	0.6359746653548158	0.9599664327957652	0.9467152228408647	0.6803147178162107	0.5814955731353677	0.9208415560977367	0.5997357340961784	0.9088516439525636	0.6438584085783416	0.951758518341583	0.8642025861660402	0.5287580324006933	0.8516780758510126	0.7018711567857633	0.9246090197959301	0.8880566598230518	0.8084381834531124	0.8706499917535389	0.7986365850930524	0.9482798387611477	0.7696475885894254	0.9406065224768199	0.9445534493904254	0.5835777255817862	0.512759265894343	0.76825358910633	0.5428212502140605	0.9529382994090984	0.7409435847271748	0.5834513430357214	1.0	0.8959132307991737	0.7500475514329569
LiJ_2017__H3M517925__bin.78	0.9733276377821716	0.886588238686851	0.9861155920519424	0.9631573540199596	0.8821735857399741	0.6691281300748533	0.6433858008948263	0.5167847532258268	0.8849600800741623	0.5173501027662475	0.9508230011349047	0.9585696716707011	0.6138458368104432	0.6435540239249197	0.9782355446851435	0.9829710229822699	0.7011890364244916	0.59199426599786	0.9522991582239734	0.6193911888381617	0.9391308997468845	0.6707394663845326	0.9876872757902427	0.8852791030348035	0.554333935932259	0.8815445517667323	0.7244554830794667	0.9504408945379784	0.9288735004869456	0.8382547581583664	0.892811890003767	0.8169727424619561	0.9832347726615948	0.7989800878004057	0.9816775080401596	0.9766788808602445	0.5945788926959362	0.5119441355348922	0.796161150453271	0.5724839992862537	0.9857641260783547	0.7702355783297495	0.5962893604340634	0.8517973128774129	1.0	0.7741059096149675
BritoIL_2016__M2.49.ST__bin.104	0.9598483871510354	0.849170727057623	0.9604252056361404	0.9604686597626003	0.8862265838328222	0.6730995127530852	0.6480012503574453	0.5208117230822713	0.8912931948034472	0.5401845538803133	0.94394557861272	0.9380063807478596	0.5993985107850338	0.630071517081677	0.9813273413363686	0.9668935626216014	0.6973728476189942	0.6027304610622992	0.959308014062316	0.6144280315561063	0.9208532147643105	0.6764756180298179	0.9692912491799786	0.8779934286146824	0.5493386562302003	0.8673226370767428	0.722075116765443	0.9401054954050766	0.9094205742673074	0.8317231944109583	0.8889158335622852	0.8156374580177068	0.9687417647421629	0.7959863806357198	0.9634333525839786	0.9586786301016547	0.5964471345507965	0.490054612024738	0.7992433375011915	0.5661988572966488	0.9755444381521623	0.7894072857150867	0.5951925718675182	0.8318998144088277	0.9030510403758922	1.0
