	QinJ_2012__T2D-001__bin.17	VogtmannE_2016__MMRS92546335ST-27-0-0__bin.22	HMP_2012__SRS019601__bin.44	HMP_2012__SRS056259__bin.23	IjazUZ_2017__S48_a_WGS__bin.4	GeversD_2014__SKBSTL041__bin.6	IjazUZ_2017__S53_a_WGS__bin.7	SchirmerM_2016__G89004__bin.12	IjazUZ_2017__S15_a_WGS__bin.6	Obregon-TitoAJ_2015__NO11__bin.6	HeQ_2017__SZAXPI029473-40__bin.30	IjazUZ_2017__S16_a_WGS__bin.8	LiJ_2014__V1.CD2-0-PN__bin.3	XieH_2016__YSZC12003_37179__bin.52	BackhedF_2015__SID637_12M__bin.22	FengQ_2015__SID31137__bin.39	VatanenT_2016__G80291__bin.7	IjazUZ_2017__S57_a_WGS__bin.4	IjazUZ_2017__S54_a_WGS__bin.1	XieH_2016__YSZC12003_37297R1__bin.7	IjazUZ_2017__S56_a_WGS__bin.17	VogtmannE_2016__MMRS14602194ST-27-0-0__bin.25	Obregon-TitoAJ_2015__NO21__bin.9	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.58	GeversD_2014__SKBSTL016__bin.38	VogtmannE_2016__MMRS39415781ST-27-0-0__bin.25	LiJ_2014__MH0336__bin.26	IjazUZ_2017__S52_a_WGS__bin.9	CosteaPI_2017__pluto3-11-30-0__bin.40	VogtmannE_2016__MMRS65945127ST-27-0-0__bin.30	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.65	FengQ_2015__SID31450__bin.30	FengQ_2015__SID31416__bin.3	RaymondF_2016__P21E90__bin.79	VogtmannE_2016__MMRS68910755ST-27-0-0__bin.30	LoombaR_2017__SID5639_uuc__bin.32	SchirmerM_2016__G89058__bin.13	LiJ_2014__O2.UC7-0__bin.29	VogtmannE_2016__MMRS47685461ST-27-0-0__bin.37	NielsenHB_2014__V1_UC11_5__bin.22	HMP_2012__SRS017521__bin.65	IjazUZ_2017__S14_a_WGS__bin.1
VogtmannE_2016__MMRS72980899ST-27-0-0__bin.65	0.722001676982578	0.9293689337782991	0.9395177838985784	0.6129280545807663	0.9164996452536854	0.6389141179477746	0.8621171546717821	0.6300533433347109	0.8896373465453442	0.9194236148768898	0.9315155670327203	0.9606004648729483	0.922580737633448	0.9269786363886109	0.6045593859663791	0.8827392626532158	0.6302974852427922	0.833195177361213	0.9159358733328715	0.6818563384924834	0.9359330544732675	0.688250372065579	0.5510469196792234	0.8251614274896144	0.9665716695054335	0.8513710885336914	0.8907620237500866	0.9273006552654147	0.9281272022340656	0.7596855299336612	1.0	0.9497354333041096	0.9277325618894959	0.5239309236065158	0.4360747141126923	0.8254629021354056	0.9507631226275594	0.8996094207243513	0.9607973072724189	0.6158138023788309	0.9006151324983457	0.9662214620325889
FengQ_2015__SID31450__bin.30	0.6680181579412114	0.9166872457160713	0.9546832671409906	0.5867498566254234	0.8926825096345123	0.5961513043291532	0.8323100578422469	0.5914392882252911	0.8767844997735996	0.9033027800783942	0.9309665760448017	0.9674801654370453	0.9088744882851216	0.9060036646134514	0.5697566834396718	0.8488559838013571	0.5864092378766568	0.7973518373234475	0.8900490083736676	0.6494499932801845	0.9120788961879208	0.6320491883092241	0.505997666761571	0.78395774550374	0.9926219017114981	0.8102464783908874	0.8573140656661115	0.9146831486649041	0.9249298491984538	0.7281854980086762	0.7359730792712388	1.0	0.9155676466983862	0.49156135561819153	0.4599845166564419	0.7906753396098508	0.9393172889561405	0.8778341238526794	0.9682465576217703	0.573225811348306	0.8698977070064166	0.968672701295499
FengQ_2015__SID31416__bin.3	0.6721798372845371	0.9076862314655618	0.9091537846270954	0.5710187881404626	0.9002082254385452	0.5793168865787901	0.8448155473030996	0.5970188094893674	0.8422260723867744	0.8745269653231212	0.8980755434676584	0.9286328198185564	0.8949280523504592	0.9265483569257136	0.5661114847169448	0.8208440399931242	0.5867209076081975	0.8084903858151987	0.8969197579328665	0.6331455733966145	0.922319433355897	0.6335489940800959	0.5083306739223497	0.7861045868121925	0.934303162545776	0.8185851050163668	0.8658861801545734	0.9158584449825841	0.9147983614347495	0.7423754042948844	0.7147414555609664	0.9102429468555824	1.0	0.4835033699982369	0.45907801441934476	0.7877495567341624	0.9030108213181329	0.8766670089853124	0.9264360911333214	0.5780826990316064	0.8415469563639428	0.9330947409181575
RaymondF_2016__P21E90__bin.79	0.6754993586931058	0.8405604931656487	0.8582996501609415	0.55054805530641	0.826280251759873	0.6213707271553024	0.800483665764566	0.6037441709668526	0.8014802476182341	0.8334084005378953	0.8497989363753671	0.8717522109233137	0.8331094259817949	0.8461750023620285	0.5835523872018182	0.8182978899644208	0.6131411612896546	0.7754778739414554	0.8331165444236068	0.6342557539659428	0.8554801000723492	0.6411049892511529	0.5438793695907931	0.7552964442736019	0.8817465032272427	0.782420943232368	0.818542505510321	0.8404077702322295	0.8471754670021394	0.7028684731977723	0.7096510539823799	0.8591901025185047	0.8500493761009318	1.0	0.3692225755557885	0.7691327537627436	0.8649838670223299	0.825494634636267	0.8671983495569093	0.5760236642891071	0.836120526868235	0.8754926285299383
VogtmannE_2016__MMRS68910755ST-27-0-0__bin.30	0.6092131620920863	0.9328228348539939	0.9413428176190008	0.49406224251449476	0.8658671544875235	0.526137471747462	0.8015163770230329	0.5510110440021468	0.8571884283651702	0.8916372487508409	0.9369751075297266	0.9339143844159379	0.9239740265630552	0.9354730930009297	0.5115134289321107	0.8036246399927431	0.5282207893324464	0.7590804980005896	0.9162485165055295	0.6234297636235817	0.9374339514245327	0.5705636901027297	0.4558043374732593	0.7898850244540362	0.9483502029647212	0.791901821013085	0.8713604305724588	0.9133412453038423	0.9015745829207266	0.7139822660992221	0.6899470099554763	0.9391582066536144	0.9427904058538503	0.4312928512574742	1.0	0.7714919607828316	0.9296388966580744	0.8979748883127093	0.9448918655368171	0.5036495853774691	0.8825427662163898	0.9507986302716023
LoombaR_2017__SID5639_uuc__bin.32	0.6877181734137817	0.9124452120809846	0.884738731778688	0.567539855556174	0.8926121214124977	0.5958008588619681	0.8470202863347536	0.6112730969293655	0.8236315523170482	0.8525345467831179	0.8792110790766543	0.8985135016934923	0.8958513727687774	0.944877065388934	0.5704890809189263	0.8206580534945203	0.6096919739805251	0.845991593849775	0.9030672864490062	0.633176546313552	0.9685428516544247	0.6398856468939806	0.522037999682771	0.8229284589994061	0.9090682716166668	0.7996393298683667	0.8720345051415791	0.9092867327546484	0.8878164390750808	0.7312250019983754	0.7230691195137273	0.8937605071646465	0.8956622071856974	0.4974079711530856	0.42712877195963406	1.0	0.8874364338772123	0.9225078166818097	0.9014777933416226	0.6236818569698938	0.8424874269755981	0.9032430597784168
SchirmerM_2016__G89058__bin.13	0.5990472880569779	0.8126605628954682	0.8228315951894593	0.5182807460086041	0.7964590773107434	0.5326455183265973	0.7440110787567232	0.5344706026200409	0.7844995089250709	0.8024975047545888	0.816001068536517	0.8554754522341583	0.807405263738469	0.810750420968833	0.5093447106777897	0.7547625629459711	0.5304027877639279	0.7166773431716662	0.7983808482106665	0.5813350327139631	0.8150109445251458	0.5676547085380587	0.45689837340566775	0.7021148783077784	0.8631701777305826	0.724118557050414	0.7620549259666335	0.8148903354593312	0.8116558196033922	0.6500519648977781	0.6611868729491475	0.8429560318487676	0.8151146085155981	0.444108496327238	0.4086122182632029	0.7045420111611563	1.0	0.7832478991429115	0.848181095675218	0.5134889445012234	0.7788272280116051	0.8560778330504724
LiJ_2014__O2.UC7-0__bin.29	0.6795148884786014	0.9202707694742532	0.8858223426284635	0.5656199008639499	0.8996484318676482	0.5831454257908191	0.8400526686421846	0.6047569173246126	0.8363901360048606	0.8630223446067714	0.8814057703435674	0.9088110407839578	0.9080014563389359	0.9599194828703269	0.5668761263514791	0.815662415460628	0.597392285892877	0.8520708888575234	0.902925574917187	0.6344604488704433	0.9756873573573459	0.6275337082733976	0.5097041706914452	0.7963301628413675	0.9165789426629317	0.8038781681934511	0.8611851814089281	0.9213257401819815	0.8904352239235247	0.7322128248371986	0.7163464154012789	0.9020326732759903	0.9061030416863705	0.4853025041953442	0.45193758134364387	0.8386039385826718	0.8968430391526147	1.0	0.9018397882601886	0.6198110792087834	0.8455980177355299	0.9152078231423214
VogtmannE_2016__MMRS47685461ST-27-0-0__bin.37	0.6483301882262129	0.8865748093816085	0.9231020419778425	0.5702565944981672	0.875689240887934	0.5712294730626466	0.8149257713219588	0.5782701258694991	0.8491220082205571	0.8946424093239828	0.9048667049652378	0.9398821518579846	0.8799926722857666	0.8916231064884064	0.5490908832207794	0.8180649498709647	0.5712689573480789	0.7755976444600168	0.868569619510217	0.6258967112435949	0.8901874436415183	0.6164542755967551	0.49394663218609547	0.7654028731042652	0.9593710260044926	0.7895893100743621	0.8364016654542739	0.8852359008197436	0.9062628835266937	0.7062810249551356	0.7153385777475816	0.9302647047838235	0.89530119217642	0.47668061659513844	0.44463858539543866	0.7662185259555819	0.9080642206566841	0.8432185739770102	1.0	0.5579332288719056	0.8394387540040089	0.9419876247000883
NielsenHB_2014__V1_UC11_5__bin.22	0.6494139921096764	0.85315391363358	0.8203384328380123	0.5559704142232986	0.8465423372080172	0.5651437562702657	0.8047932460795322	0.6039135534914067	0.7762443490856825	0.8048226118796942	0.8186741928542863	0.8376866797264388	0.835969047378782	0.8889743166711783	0.5509798299666778	0.7767553140085012	0.5770924333943608	0.8155555448770828	0.8412084400513208	0.601046917471957	0.9054832355986111	0.6092346364807598	0.49792490577582577	0.7617205582492003	0.8455556463225742	0.7662631805724409	0.8172539559737245	0.8571108217244986	0.8270333013513074	0.6997031918489082	0.688188060719932	0.8266547494910373	0.8385356183129401	0.47525557589804623	0.35573890493329424	0.795680237403807	0.825157627606415	0.8698571807657213	0.8374522872487823	1.0	0.7811788713601758	0.8403643067775732
HMP_2012__SRS017521__bin.65	0.7099551099125737	0.9486956270364696	0.9638636861080253	0.6098944029866156	0.9206420067149294	0.6395387925516318	0.8747777176673673	0.6285070638909422	0.9019529459377981	0.9296658641238587	0.9572945359636915	0.9740959004241225	0.9368759472551798	0.940816528802752	0.607171676708776	0.8898664860601205	0.6257612111651187	0.8446695602258133	0.9267932289064081	0.6892689151631034	0.9488707272854918	0.677708994949349	0.5486435925285054	0.8430973747351815	0.9889682713393104	0.8493270616608919	0.8972578640247453	0.9418576319343209	0.9362102359310667	0.7648490379810611	0.7784643212594002	0.9703052278161612	0.9441731675387265	0.5335775376114509	0.4821480340454352	0.8313437705195604	0.9680297505234424	0.9178978058782475	0.9745600812729458	0.6042160340619541	1.0	0.9822359971422318
IjazUZ_2017__S14_a_WGS__bin.1	0.6637332218957475	0.9076837615689524	0.9336570962155882	0.5835235087195807	0.8947700622056386	0.5869625991223566	0.8355932277042143	0.5949130287099047	0.887171979144562	0.9074820585728118	0.916178101210725	0.9826557150751444	0.8997822187039877	0.9092713126193651	0.5659988861069728	0.8380455305585471	0.5893587727766861	0.7970313809304121	0.8917785569074042	0.6467271606663948	0.9099126339948853	0.6292101426550777	0.5041412485886222	0.7795549207926457	0.9755497583547409	0.8063151506109392	0.8490200565927185	0.9126043007279414	0.9132582964389463	0.7256270718011969	0.732339399873836	0.9474438762318549	0.9179843750792146	0.4899112289542659	0.4554801291768273	0.7815523960650171	0.9330331567858754	0.8711367720133291	0.9589612259486378	0.5699616076271978	0.86129533157148	1.0
