	QinJ_2012__T2D-001__bin.17	VogtmannE_2016__MMRS92546335ST-27-0-0__bin.22	HMP_2012__SRS019601__bin.44	HMP_2012__SRS056259__bin.23	IjazUZ_2017__S48_a_WGS__bin.4	GeversD_2014__SKBSTL041__bin.6	IjazUZ_2017__S53_a_WGS__bin.7	SchirmerM_2016__G89004__bin.12	IjazUZ_2017__S15_a_WGS__bin.6	Obregon-TitoAJ_2015__NO11__bin.6	HeQ_2017__SZAXPI029473-40__bin.30	IjazUZ_2017__S16_a_WGS__bin.8	LiJ_2014__V1.CD2-0-PN__bin.3	XieH_2016__YSZC12003_37179__bin.52	BackhedF_2015__SID637_12M__bin.22	FengQ_2015__SID31137__bin.39	VatanenT_2016__G80291__bin.7	IjazUZ_2017__S57_a_WGS__bin.4	IjazUZ_2017__S54_a_WGS__bin.1	XieH_2016__YSZC12003_37297R1__bin.7	IjazUZ_2017__S56_a_WGS__bin.17	VogtmannE_2016__MMRS14602194ST-27-0-0__bin.25	Obregon-TitoAJ_2015__NO21__bin.9	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.58	GeversD_2014__SKBSTL016__bin.38	VogtmannE_2016__MMRS39415781ST-27-0-0__bin.25	LiJ_2014__MH0336__bin.26	IjazUZ_2017__S52_a_WGS__bin.9	CosteaPI_2017__pluto3-11-30-0__bin.40	VogtmannE_2016__MMRS65945127ST-27-0-0__bin.30	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.65	FengQ_2015__SID31450__bin.30	FengQ_2015__SID31416__bin.3	RaymondF_2016__P21E90__bin.79	VogtmannE_2016__MMRS68910755ST-27-0-0__bin.30	LoombaR_2017__SID5639_uuc__bin.32	SchirmerM_2016__G89058__bin.13	LiJ_2014__O2.UC7-0__bin.29	VogtmannE_2016__MMRS47685461ST-27-0-0__bin.37	NielsenHB_2014__V1_UC11_5__bin.22	HMP_2012__SRS017521__bin.65	IjazUZ_2017__S14_a_WGS__bin.1
VogtmannE_2016__MMRS72980899ST-27-0-0__bin.65	0.7134739100210459	0.9154385118332382	0.9385111165789556	0.6110628295139378	0.9026666889627314	0.6382786801048234	0.8492488216927969	0.6208633832526295	0.8887477335652124	0.918422680831038	0.9290153818957548	0.9595765977320124	0.908803680761761	0.9121777123759881	0.5996856254882241	0.8814115320024175	0.6209049494874692	0.8201094577517445	0.9023470589499987	0.680104345582632	0.921088653134548	0.683539532117083	0.5481544830617594	0.8126729238979573	0.9655444579547979	0.8434706372772683	0.879690116552678	0.9136095975002926	0.9226113150935599	0.7494191477010766	1.0	0.9486594889264206	0.9168116309013902	0.5233284520877477	0.4309515562254992	0.8120475192841052	0.9498008881796617	0.8851730373690007	0.959769617948969	0.6047461951367505	0.8996524202776338	0.965207150347938
FengQ_2015__SID31450__bin.30	0.6607263250532125	0.9040917567671134	0.9544292840304972	0.5855351065007459	0.8804624417847385	0.596004319934305	0.8208900738143043	0.5835906177306128	0.8764113001010378	0.9029529053853675	0.9292427489858262	0.9671006717223868	0.8966048085741145	0.8925773621077191	0.5657418250574702	0.8481373522890135	0.578408769896115	0.7855371798322601	0.8777093537240551	0.64836815851508	0.8984830247833461	0.6281876083639674	0.5037710568103942	0.7730579455432073	0.9920139712925038	0.8035296247603173	0.8476741848382451	0.9021309775350829	0.9203244615724665	0.7193038641345859	0.7351393038123013	1.0	0.9061173276089638	0.49132773558507004	0.45527805411913586	0.7783345742469271	0.9391203224622885	0.8640805311579149	0.9679951661756696	0.563507440113115	0.8696315060495	0.9682628480836678
FengQ_2015__SID31416__bin.3	0.6645718974059976	0.8968200070156918	0.9005078462746345	0.5643630830321482	0.8894491135971543	0.5733712165967857	0.8344013306993201	0.5900480239932243	0.8336445488332271	0.865755142049355	0.889497332675198	0.9191443358963062	0.884191761752112	0.9147630253164883	0.5601437296610273	0.8116706364587025	0.5797306136300978	0.7983838879079436	0.8860424909460399	0.6258523458213384	0.9106736057968903	0.6276931367320053	0.5039269101840533	0.7766083731140727	0.9249825251852662	0.81286911980306	0.8588583415508212	0.9046572635783636	0.9066953478159887	0.7356188440156995	0.7063277785691596	0.9008475883283329	1.0	0.4785125113784141	0.455273124268662	0.7775179100747323	0.8938598709421898	0.8654599382280482	0.9172398663558561	0.5700441002117591	0.8330600305436572	0.9236044165730811
RaymondF_2016__P21E90__bin.79	0.6683343234438762	0.828833830977129	0.8578343629188717	0.5495644160742181	0.8146305981691367	0.6210516915359139	0.7891316924677826	0.5955476087859691	0.8010829091389144	0.8330097677964281	0.8480930988648027	0.8712998663027202	0.8216856211358186	0.8335993042046694	0.5791635442592356	0.8174585609616886	0.6045893241492492	0.7640585990129958	0.8216189666352162	0.6329692573912076	0.8427568560301615	0.6370520073358779	0.5412423104650154	0.7446077803274742	0.8812973942620183	0.7761360062435206	0.8094891417877125	0.8287011691069979	0.8423446335361442	0.6940377225645546	0.7088350216983049	0.8587817628109303	0.8412749258711355	1.0	0.3654025608270853	0.7575167509878455	0.8645172855181126	0.8127273856810602	0.8667660659996039	0.5658520580709541	0.8355387560328794	0.8750241056324995
VogtmannE_2016__MMRS68910755ST-27-0-0__bin.30	0.6024968062348344	0.9219148984420473	0.9316662761076129	0.4880957600405173	0.8560348933017863	0.5211718283455162	0.7923304280779203	0.5448858181708229	0.8484378897716364	0.8826433036760426	0.9273167081163212	0.9241599830673752	0.9131945966784843	0.9243270415529635	0.5054184399307576	0.7947985093242824	0.5220880042936299	0.750252099569881	0.9058281489768613	0.6165062854810301	0.9262448124938581	0.5640612598175208	0.45132021558859775	0.7811692582149686	0.9386048726651498	0.7846699272048319	0.8649434193319172	0.9032035921354005	0.8922487886369993	0.7133351979378482	0.6818412717610686	0.9295489420889114	0.9349764530686604	0.4268306510745414	1.0	0.7619975961720173	0.9203259530270846	0.8873594932307297	0.9350769905283131	0.4967986756268473	0.8739154427049868	0.9411122617904739
LoombaR_2017__SID5639_uuc__bin.32	0.6781590338493396	0.9017201094314528	0.8716465482930945	0.5583431438566594	0.8820640476161579	0.5866924523350858	0.8370765379852442	0.6042593225779586	0.8113198861156228	0.8396252512616967	0.8669082015416995	0.884656704224963	0.8851572397058559	0.9428975228934299	0.5619511006967739	0.807539085501588	0.6028125406737391	0.8458911519472547	0.8925342789380445	0.6224769726475774	0.9684026514988234	0.6306228109419735	0.5152883038334071	0.8131843389311558	0.8950771331035167	0.7894884200949093	0.8613056359207028	0.8986059919453964	0.8754014014156449	0.7220236867116618	0.7113178354267797	0.8798108009362859	0.8840289423342113	0.4898957538604218	0.4218723123944052	1.0	0.8739851705901087	0.9219009801874163	0.8877030234268183	0.6223878304590906	0.8295643206925803	0.8894678713556853
SchirmerM_2016__G89058__bin.13	0.5926234432127331	0.8016499187300895	0.8227189602767563	0.5172215126702647	0.7856235322574429	0.5325511575147753	0.7340141488056712	0.5273304130212604	0.78420213946528	0.8023064573362874	0.8145427952862123	0.8551581473915881	0.7966683988299259	0.7987891913012621	0.5057018517312551	0.7542625170945907	0.5232190725794127	0.7062285445442837	0.7875147355704377	0.5804322921304412	0.8030118376302943	0.5642749966442107	0.45493274466363026	0.6923322537216038	0.8630027205152366	0.7181535582664723	0.753596343053383	0.803840817297533	0.8076155820267905	0.6420764827605455	0.6605177086005228	0.8427792714547911	0.8068543826610015	0.44386893947750694	0.4045188196658564	0.6938629588626731	1.0	0.7714295397185922	0.8480265964586786	0.5050027843084615	0.7786574450016015	0.8558186730743417
LiJ_2014__O2.UC7-0__bin.29	0.6699303673679642	0.909652202065886	0.8728210555870267	0.5565288153854524	0.8891044314476382	0.5742316271315792	0.8301481942804838	0.597779577699753	0.8238560339721112	0.8500115464698809	0.8691862953484275	0.8947456523831572	0.8973094632736658	0.9576429070625211	0.5583317386396622	0.8026584653124642	0.5907428888392622	0.8516002798544726	0.8923697807388143	0.6239685692535197	0.975119354736849	0.6181538659369247	0.5030064572729255	0.7868517855559939	0.9022358302748821	0.7935962935641461	0.8507769994319975	0.9104435252076367	0.87796389512077	0.7228626571185415	0.7048509249920774	0.8878999463193773	0.8945196687551764	0.4777967281070752	0.4465950088053722	0.8380522950463551	0.8833106525410412	1.0	0.8882320737726217	0.6185609408223446	0.8327401580135354	0.9011686853649731
VogtmannE_2016__MMRS47685461ST-27-0-0__bin.37	0.6413837997044014	0.874420052325571	0.9229441048361136	0.5691670416488069	0.8636241238312562	0.5711103087777835	0.8038594999724321	0.5706429002096937	0.848982568221553	0.8944812707537052	0.9030653678352474	0.9397615647159888	0.8681520109417713	0.8780849765851073	0.5452249803912501	0.8173503198760691	0.5634670759752353	0.7642037602556874	0.8567165081663107	0.6248925298221962	0.8769634094502614	0.6128146070513242	0.49185360934390276	0.7546635031809751	0.9592479488625146	0.7830612415495625	0.8272800840908566	0.8731241851919701	0.9018246364155383	0.6976012407314197	0.7145734363244755	0.9300231747855487	0.8864140265256141	0.47644299945397856	0.44001999114271434	0.7545105460392104	0.9078988135150085	0.8304953854964615	1.0	0.5485462846532408	0.8392182111484413	0.9418574332724469
NielsenHB_2014__V1_UC11_5__bin.22	0.6394808767239726	0.8419820954046794	0.8069289406367679	0.5461675762055863	0.835333144324365	0.5554840097878881	0.7941355963152862	0.5959805160585543	0.7635417717828832	0.7915369899627694	0.8060388899300399	0.8234811073789848	0.8249766274926893	0.8857835890026681	0.5420638391138576	0.7633089810761445	0.5698337415179555	0.8139991574684972	0.8302945069402065	0.5901687572446764	0.903734101756235	0.5996469696896889	0.49079061810737956	0.7516689118155699	0.8314312303682951	0.7556936282086809	0.8061050964613142	0.8457136877198097	0.8143120367211322	0.6900551916865955	0.6758197196153402	0.8126397878828167	0.8268752599540719	0.46686336413538815	0.3508999549902372	0.7940293455110637	0.811520683934825	0.8681027076869521	0.8233625763310582	1.0	0.7681575416447091	0.8262612477688666
HMP_2012__SRS017521__bin.65	0.7022052720041957	0.9360487637674635	0.9635832779262183	0.6085501781975412	0.9082780294614429	0.6393418047714817	0.8630480658443012	0.6202690927411861	0.9017435689890851	0.9293862818866226	0.9554473109309635	0.9738254035771658	0.9244681949394377	0.9270306879705303	0.6028478568803247	0.8892024266251493	0.6174972227613805	0.83240469632083	0.914338397750127	0.6881373711010254	0.9350287222224516	0.6737936047111879	0.5461884722916245	0.8313045381524445	0.9887167712174836	0.8425064113947313	0.8873448772852854	0.9292921242055446	0.9316369808422157	0.755491085993219	0.777632182104259	0.9700083007429372	0.9346512655535687	0.5332062755268494	0.4774347813518235	0.8185915993177697	0.9678187216855877	0.9039405815475724	0.9743040384559792	0.5941444659648891	1.0	0.9820427261126506
IjazUZ_2017__S14_a_WGS__bin.1	0.6566406637585706	0.8952886235888938	0.933510073923967	0.5823860776408064	0.8824723355468759	0.586829337537833	0.8241073827642074	0.5870911530965573	0.8870760163187502	0.9073325014140936	0.9144996570686942	0.9825724265848171	0.8876909026516883	0.8957311389592415	0.561968809546744	0.8373426481249588	0.581439123718172	0.7853561452058783	0.8794254252963802	0.6456951076340781	0.8965216553696089	0.6254465892638963	0.5019927676620486	0.7686767197081571	0.9752636804966601	0.799821183232506	0.8396997124012217	0.9000530873594869	0.9088371260980501	0.7166597983839136	0.7315706108957278	0.9470430051066708	0.9086477353135233	0.4896490512716704	0.4508398738939832	0.7696330888514372	0.9327507001665045	0.8577736769261188	0.9588286886118561	0.5603964676989128	0.8611258575998575	1.0
