	QinJ_2012__T2D-001__bin.17	VogtmannE_2016__MMRS92546335ST-27-0-0__bin.22	HMP_2012__SRS019601__bin.44	HMP_2012__SRS056259__bin.23	IjazUZ_2017__S48_a_WGS__bin.4	GeversD_2014__SKBSTL041__bin.6	IjazUZ_2017__S53_a_WGS__bin.7	SchirmerM_2016__G89004__bin.12	IjazUZ_2017__S15_a_WGS__bin.6	Obregon-TitoAJ_2015__NO11__bin.6	HeQ_2017__SZAXPI029473-40__bin.30	IjazUZ_2017__S16_a_WGS__bin.8	LiJ_2014__V1.CD2-0-PN__bin.3	XieH_2016__YSZC12003_37179__bin.52	BackhedF_2015__SID637_12M__bin.22	FengQ_2015__SID31137__bin.39	VatanenT_2016__G80291__bin.7	IjazUZ_2017__S57_a_WGS__bin.4	IjazUZ_2017__S54_a_WGS__bin.1	XieH_2016__YSZC12003_37297R1__bin.7	IjazUZ_2017__S56_a_WGS__bin.17	VogtmannE_2016__MMRS14602194ST-27-0-0__bin.25	Obregon-TitoAJ_2015__NO21__bin.9	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.58	GeversD_2014__SKBSTL016__bin.38	VogtmannE_2016__MMRS39415781ST-27-0-0__bin.25	LiJ_2014__MH0336__bin.26	IjazUZ_2017__S52_a_WGS__bin.9	CosteaPI_2017__pluto3-11-30-0__bin.40	VogtmannE_2016__MMRS65945127ST-27-0-0__bin.30	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.65	FengQ_2015__SID31450__bin.30	FengQ_2015__SID31416__bin.3	RaymondF_2016__P21E90__bin.79	VogtmannE_2016__MMRS68910755ST-27-0-0__bin.30	LoombaR_2017__SID5639_uuc__bin.32	SchirmerM_2016__G89058__bin.13	LiJ_2014__O2.UC7-0__bin.29	VogtmannE_2016__MMRS47685461ST-27-0-0__bin.37	NielsenHB_2014__V1_UC11_5__bin.22	HMP_2012__SRS017521__bin.65	IjazUZ_2017__S14_a_WGS__bin.1
VogtmannE_2016__MMRS72980899ST-27-0-0__bin.65	0.9881887158528887	0.9850108805677122	0.9989285276586829	0.9969568613267273	0.9849067521601439	0.9990054409112255	0.9850735681232509	0.9854139967999515	0.9990000273891532	0.9989113461633397	0.9973160028394054	0.9989341384078226	0.9850668279645345	0.9840331552081014	0.9919383263393315	0.9984958971386324	0.9850982496753815	0.9842945327037155	0.9851640111731552	0.9974305541930946	0.984139462467138	0.993155339772127	0.9947510157226761	0.9848653812749696	0.99893726292313	0.9907203200075423	0.9875702972261928	0.9852355784638118	0.9940569707177759	0.986486010555603	1.0	0.9988671114713012	0.988228362960697	0.9988500936065752	0.9882516511015378	0.9837480487413839	0.9989879346127367	0.9839526098518102	0.998930378639	0.9820276726514944	0.9989310503610557	0.9989502285712873
FengQ_2015__SID31450__bin.30	0.9890843792173675	0.9862597750674289	0.9997339608651004	0.9979296967677778	0.986310846557555	0.9997534444799822	0.9862791709407565	0.9867295415591522	0.9995743541626727	0.999612671741145	0.9981483469940465	0.999607750393015	0.9865001385018983	0.9851807415023419	0.9929533808046558	0.9991534117376126	0.986356852068854	0.9851826296270328	0.9861359829250751	0.9983342293074168	0.9850935358098961	0.9938903806591594	0.9955995647856891	0.9860964445812971	0.9993875508711362	0.9917101106765568	0.9887557183371575	0.9862770281182694	0.9950208249523158	0.9878030613100943	0.9988671114713012	1.0	0.9896781858516942	0.9995247388134739	0.9897682153053398	0.9843921205775645	0.9997903088805371	0.9843323558277707	0.9997403642242549	0.9830461730040871	0.9996939859080298	0.9995768919560931
FengQ_2015__SID31416__bin.3	0.9886816898446792	0.9880286556376147	0.990490125544594	0.9883441574138236	0.9880481964757104	0.9897367569982	0.9876727924373259	0.9883240102567201	0.9898109025178617	0.9899696365903078	0.990448230268761	0.9897823082280205	0.9880031801772788	0.9872803923064211	0.9894583395373061	0.9888244257283046	0.9880858277121979	0.9874995447261072	0.9878726420166108	0.9884809625436528	0.9873733251866624	0.9907570568293724	0.9913368128971713	0.9879199105851438	0.990023968949101	0.9930172376967541	0.9918836461825761	0.9877697460065092	0.9911422954386886	0.9908987282713088	0.988228362960697	0.9896781858516942	1.0	0.9896777169932839	0.9917118876723049	0.9870115488203531	0.9898661786105891	0.9872162740899357	0.9900735465020416	0.9860943791721957	0.9899150894004121	0.9898291953336508
RaymondF_2016__P21E90__bin.79	0.9893929799384387	0.9860489967303178	0.9994578965027162	0.9982133453697435	0.9859010867488072	0.9994865615558539	0.9858186071967617	0.9864237824975481	0.9995042442025235	0.9995216837972716	0.9979926575127991	0.9994811087199716	0.9862877498564925	0.9851381828554909	0.9924790934989959	0.9989742989527094	0.9860524171588515	0.9852745315989225	0.9861993164517633	0.9979716438255533	0.9851273641068778	0.9936781307535774	0.9951513896771599	0.9858483857203811	0.9994906597717363	0.9919673200938579	0.9889396535162652	0.9860703321174712	0.994297717941373	0.9874361264305378	0.9988500936065752	0.9995247388134739	0.9896777169932839	1.0	0.9896538971839601	0.9848972720013933	0.9994605893566275	0.9845338195797815	0.9995015170894568	0.982341686898044	0.9993042021853779	0.9994648465536192
VogtmannE_2016__MMRS68910755ST-27-0-0__bin.30	0.9889753598983524	0.9883065293811618	0.9897204914827273	0.9879236218424394	0.9886446077382891	0.9905620799342549	0.9885392872704226	0.9888836605037267	0.9897915810526947	0.9899129998355288	0.9896919359588227	0.9895553580592262	0.988333622402063	0.988085118074096	0.9880844008062943	0.9890170979967209	0.988389731788923	0.9883696150092612	0.9886271384444797	0.9888945338408132	0.988064077566562	0.9886034979126728	0.9901621781189727	0.9889657786016492	0.9897239118322476	0.9908676888771372	0.9926356407573778	0.9889004758948893	0.9896561033769213	0.9990937195612586	0.9882516511015378	0.9897682153053398	0.9917118876723049	0.9896538971839601	1.0	0.987693501561338	0.9899821923711792	0.9881785167713032	0.9896127002819227	0.9863974677046796	0.9902244697462199	0.989812387005268
LoombaR_2017__SID5639_uuc__bin.32	0.9861002080009152	0.988245757106806	0.9852022037519791	0.983795478662019	0.9881829144560034	0.9847123306530976	0.9882603185426193	0.9885259560961549	0.9850519735835883	0.9848577449792129	0.9860069125290422	0.9845780865369164	0.9880626034764345	0.9979049734954787	0.9850339287679273	0.9840140873082655	0.9887165427783609	0.9998812731671917	0.9883364089597586	0.9831017530130117	0.9998552463059721	0.9855242323421861	0.9870704894021785	0.9881592136452565	0.9846093643899059	0.987305639687422	0.9876967377350114	0.988253715330372	0.9860162111073661	0.9874165745679276	0.9837480487413839	0.9843921205775645	0.9870115488203531	0.9848972720013933	0.987693501561338	1.0	0.9848425613670886	0.9993421882357851	0.9847197900862942	0.9979251817311312	0.9846607725299715	0.9847491898513886
SchirmerM_2016__G89058__bin.13	0.9892765646847669	0.9864511154249342	0.9998631130435907	0.9979562556654926	0.9863953524267851	0.9998228450093443	0.9865634662755864	0.986640631750786	0.9996209437272964	0.999761933941016	0.9982129027687181	0.9996290894826478	0.9867020127428585	0.985246717907001	0.9928479497869193	0.9993374792604596	0.986456113447668	0.9854204981824302	0.9863898130014241	0.9984471250953043	0.9852773671624219	0.9940461836341459	0.9956978863212274	0.9860669174113608	0.9998059974502522	0.9917624003336702	0.9889002975703869	0.9864404844664528	0.9950222280441777	0.9877310083379462	0.9989879346127367	0.9997903088805371	0.9898661786105891	0.9994605893566275	0.9899821923711792	0.9848425613670886	1.0	0.984911086978654	0.9998178464276942	0.9834735289169567	0.9997820017021785	0.9996972705446568
LiJ_2014__O2.UC7-0__bin.29	0.9858950535549023	0.9884614748608895	0.9853229181340599	0.9839272177930596	0.9882798657269697	0.9847142783514907	0.9882096983541402	0.9884625716135226	0.985014048476683	0.9849241468448667	0.9861363796264043	0.9845233081800288	0.9882246961272725	0.997628367953322	0.9849272401594857	0.9840571909387046	0.9888692954183758	0.9994476879691527	0.9883093419085612	0.9834633039213041	0.9994178436194608	0.9850528470219063	0.9868596064077052	0.9880974277659482	0.9843514707567046	0.9872096605728061	0.9879141185872445	0.9881885260557299	0.9859941201025244	0.9872302595618478	0.9839526098518102	0.9843323558277707	0.9872162740899357	0.9845338195797815	0.9881785167713032	0.9993421882357851	0.984911086978654	1.0	0.9849111619772081	0.9979830331719228	0.9847943591963151	0.9846601641481324
VogtmannE_2016__MMRS47685461ST-27-0-0__bin.37	0.989285724083254	0.9862902070672237	0.9998289060856256	0.9980893638760651	0.9862221476600033	0.9997913898170832	0.986420516151336	0.9868102720189167	0.9998357833177635	0.999819884941069	0.998009279024075	0.9998716997213348	0.986544590975696	0.9848163088139135	0.992959448157556	0.999126438560889	0.9863428928309683	0.9853095425370174	0.9863532973320086	0.9983956116027459	0.9851446633114023	0.9940958012791661	0.9957626538864544	0.9859689971116332	0.9998717105909581	0.9917323240810026	0.9890942572926812	0.9863180925936715	0.9951026934989502	0.9877105799008727	0.998930378639	0.9997403642242549	0.9900735465020416	0.9995015170894568	0.9896127002819227	0.9847197900862942	0.9998178464276942	0.9849111619772081	1.0	0.9831755060768753	0.9997372734407178	0.9998617907239674
NielsenHB_2014__V1_UC11_5__bin.22	0.9847044943496902	0.9869052722488023	0.9836537072207462	0.982368058143153	0.9867588513994218	0.982907452528312	0.9867572823005615	0.9868639519895039	0.9836358521414534	0.9834924842806099	0.9845661399436646	0.9830419025498972	0.9868506855360735	0.9964107763197725	0.9838179360334126	0.9826891008148165	0.9874219597132632	0.9980916230435044	0.9870258872932273	0.9819013126744999	0.9980682868841633	0.9842627680421225	0.9856719605995001	0.9868040237003267	0.9832956990876852	0.9862063679532873	0.9863581455544906	0.9867028466846819	0.9846181954107657	0.9862112960542331	0.9820276726514944	0.9830461730040871	0.9860943791721957	0.982341686898044	0.9863974677046796	0.9979251817311312	0.9834735289169567	0.9979830331719228	0.9831755060768753	1.0	0.9833311803572027	0.9832179223998867
HMP_2012__SRS017521__bin.65	0.989084045173881	0.9866692088499319	0.99970907900583	0.9977959712656949	0.9865702660064316	0.9996919846263521	0.9865912773197473	0.9868927946509356	0.9997678626699364	0.9996992658889337	0.9980703691880279	0.9997223098394739	0.9867562484103751	0.9853469402267357	0.9928787524281618	0.999253753854793	0.986793703003177	0.9854796899491626	0.9865613701440423	0.9983583416614541	0.9854121276323498	0.9942226084243522	0.9955251090684097	0.9860124857031596	0.9997456944483303	0.9919693477647791	0.9889519087690197	0.9866588035147412	0.9951151409017625	0.9877649686106112	0.9989310503610557	0.9996939859080298	0.9899150894004121	0.9993042021853779	0.9902244697462199	0.9846607725299715	0.9997820017021785	0.9847943591963151	0.9997372734407178	0.9833311803572027	1.0	0.9998032336117354
IjazUZ_2017__S14_a_WGS__bin.1	0.9893141432382739	0.9863442109412277	0.9998425307404429	0.998050753634125	0.9862559922619132	0.999772964095629	0.986254262769022	0.9868520687295933	0.9998918328936579	0.9998351954649622	0.998167993603195	0.9999152414329358	0.9865619526581496	0.9851087640485237	0.9928797093790267	0.999161283715552	0.9865622615216165	0.9853515984390667	0.986147758863071	0.9984041909864227	0.985283225965899	0.9940186066052585	0.9957383353721038	0.9860456257867917	0.9997067521614036	0.9919461176271923	0.9890222331979986	0.9862468176421665	0.995158904815718	0.9876420357429276	0.9989502285712873	0.9995768919560931	0.9898291953336508	0.9994648465536192	0.989812387005268	0.9847491898513886	0.9996972705446568	0.9846601641481324	0.9998617907239674	0.9832179223998867	0.9998032336117354	1.0
