	HMP_2012__SRS049995__bin.33	XieH_2016__YSZC12003_37798__bin.54	NielsenHB_2014__V1_UC40_0__bin.36	RaymondF_2016__P13E7__bin.15	XieH_2016__YSZC12003_37126__bin.6	QinN_2014__HD-33__bin.90	NielsenHB_2014__V1_CD34_0__bin.57	XieH_2016__YSZC12003_35515__bin.86	LeChatelierE_2013__MH0149__bin.28	CosteaPI_2017__donald2-11-0-0__bin.26	XieH_2016__YSZC12003_37228__bin.59	NielsenHB_2014__MH0024__bin.6	RaymondF_2016__P15E90__bin.17	ZeeviD_2015__PNP_DietIntervention_28__bin.85	ZeeviD_2015__PNP_Main_252__bin.56	HeQ_2017__SZAXPI029560-51__bin.79	NielsenHB_2014__MH0145__bin.35	ZeeviD_2015__PNP_Main_162__bin.52	FengQ_2015__SID532915__bin.5	LiJ_2014__MH0376__bin.6	ZeeviD_2015__PNP_Main_259__bin.30	QinN_2014__HV-8__bin.27	LeChatelierE_2013__MH0024__bin.13	ZeeviD_2015__PNP_Main_27__bin.49	ZeeviD_2015__PNP_Main_536__bin.28	ZellerG_2014__CCIS21126322ST-4-0__bin.18	KarlssonFH_2013__S487__bin.24	XieH_2016__YSZC12003_37332__bin.97	RaymondF_2016__P3E90__bin.26	LeChatelierE_2013__MH0435__bin.9	XieH_2016__YSZC12003_35519__bin.35	NielsenHB_2014__MH0149__bin.40	LeChatelierE_2013__MH0253__bin.35	ZeeviD_2015__PNP_Validation_57__bin.41	LeChatelierE_2013__MH0429__bin.10	XieH_2016__YSZC12003_37877__bin.22	ZeeviD_2015__PNP_Main_506__bin.17	XieH_2016__YSZC12003_36005__bin.68	KarlssonFH_2013__S54__bin.4	ZeeviD_2015__PNP_Main_616__bin.34	LiJ_2014__MH0389__bin.18	XieH_2016__YSZC12003_35550__bin.52	LiJ_2014__MH0293__bin.70	LeChatelierE_2013__MH0145__bin.8
LeChatelierE_2013__MH0435__bin.9	0.6711496386778604	0.6463185407431691	0.5876785230690289	0.3662306332758449	0.6559056927835345	0.6494017161019969	0.671683248050856	0.5242805627218176	0.6669039253695178	0.6428656694080589	0.6657859291038926	0.6625361678473183	0.6500529155204606	0.5134596060377143	0.6512635584885759	0.6526603856953491	0.3915338730597642	0.4836799270229051	0.499412940606337	0.610234431790647	0.5711820650237318	0.6519610812582848	0.6793506535155861	0.49909580381704416	0.6500146096723157	0.6925848786328197	0.6034934933508175	0.6502070297467182	0.6088099887398624	1.0	0.6455479696118817	0.6667435753075157	0.3890805171111333	0.6258364928234439	0.614912199432717	0.471241216379937	0.6327805413418094	0.7021426331618182	0.6528884391168631	0.6436353497056686	0.57297174988241	0.6287129947690246	0.6689715503356661	0.5558392365911715
XieH_2016__YSZC12003_35519__bin.35	0.8615965070851922	0.8177115282558396	0.7787198689012825	0.3465455892797579	0.8395968115975192	0.8608827513128794	0.8672062226125925	0.6592779889513071	0.8650121496898111	0.8588550160485038	0.8655208436927664	0.8070307143806387	0.8501825753822027	0.6914920487959002	0.8796340219477701	0.8724727017020127	0.5139226380272529	0.6398622477762239	0.6424884465734882	0.8129660644774049	0.7557256678368977	0.8634834274006529	0.8526441967079226	0.6417544486522689	0.8496562795106329	0.8761558927095702	0.7409110551176112	0.9402733394177126	0.6908645421797979	0.6377649851308215	1.0	0.8644048852226152	0.3741101155298646	0.8150219627315636	0.7311534592512341	0.622031554869865	0.8467801341790444	0.8660040149862309	0.9428088885916129	0.8750953801255541	0.734275150649993	0.8227227802503514	0.8668383435585522	0.6997156418125348
NielsenHB_2014__MH0149__bin.40	0.8943127515489343	0.8655041126721768	0.7941561818745232	0.37057903597297	0.9172862706154602	0.8882728589006417	0.9186317912549312	0.6853819375859638	1.0005064956481242	0.8931339486183271	0.9168386698101412	0.8201369622221296	0.8929409547488272	0.702276602800495	0.8881070472662825	0.899721110267455	0.5342813288851116	0.6475062111407297	0.6604485793657842	0.8265619365349174	0.7690914428511628	0.890830707227394	0.8666276450579977	0.6441437686538088	0.8741997096937287	0.8761840128590094	0.7896448369156499	0.8700589492072754	0.7800359167933661	0.678150556963998	0.8899228205736902	1.0	0.3876177670337476	0.8413807850591939	0.767377149888281	0.6400990520648532	0.8491177552547791	0.9050524526530768	0.8785062818145412	0.8799261005633972	0.6678330865790433	0.8263281693127063	0.995455130284453	0.7280888532902283
LeChatelierE_2013__MH0253__bin.35	0.7249533599587998	0.7091179148917304	0.667922906655116	0.5072560649106592	0.7012138347834095	0.7026633424623895	0.721558101383683	0.6449695262326783	0.7294195489132104	0.7187699307305859	0.7271532010245462	0.7654986476946006	0.7331609840281307	0.548723921651552	0.7208026520874615	0.7145851167962128	0.45250219131455	0.5281528497320969	0.5216863401806939	0.6956920631780712	0.6282012803416063	0.7049484486857228	0.7755718734119363	0.5568752707168754	0.7413038065776952	0.784216055088113	0.7106765619724218	0.7229837348185387	0.6916044515233473	0.7448082045545238	0.7248902637421855	0.72952698301177	1.0	0.6839885676476707	0.7012905734252378	0.5349638305201515	0.6922746356619816	0.791584670006787	0.7355705773815412	0.7302517368512601	0.6837668782379444	0.7052860987097677	0.7397485701033073	0.6155803317155691
ZeeviD_2015__PNP_Validation_57__bin.41	0.6483886048230729	0.6065286290269204	0.5594495680024302	0.3046577426881598	0.6316207868828246	0.6921568805044768	0.6490936794794709	0.4815360316140984	0.6468516535463792	0.6799448759814088	0.6644032748348961	0.5917875523667726	0.6402279927179443	0.5024109790992741	0.6313044786871678	0.6466287050384272	0.38353622808747106	0.5335185663853568	0.47889130493851845	0.6288325371052506	0.5555639935372801	0.6944267750010624	0.6249525363527992	0.47651690332883023	0.6327536439888554	0.6342230139990761	0.5452818870361713	0.638723787003356	0.5142732331504923	0.48946185107179013	0.6452011378734474	0.6469687015130541	0.2794485368655809	1.0	0.5614379900077265	0.44769802181969176	0.6490288850693475	0.653194538597612	0.6444263918083144	0.6312933312617701	0.4880412510476838	0.5972003241113935	0.6476904973075485	0.5824432230272366
LeChatelierE_2013__MH0429__bin.10	0.6981216284234391	0.6661974939066774	0.6042782604958464	0.344902312611215	0.6810090823361002	0.6979364938992388	0.7016557142514738	0.5213735328708827	0.6997002308396099	0.6950140131957938	0.6899310787144061	0.6441590470861561	0.7020772258913938	0.5448864439377122	0.6952396458971627	0.6992729337458087	0.4039288190814187	0.521261129766904	0.5219479457919501	0.6563167651709065	0.5969819766581731	0.701185439500269	0.6775940115593369	0.5183477404909868	0.6786023335214983	0.684734914635628	0.5968290753770257	0.6812669482805218	0.5948909483268054	0.5705003012568485	0.6866242785745633	0.69997793262591	0.3398879770829907	0.6660189713297701	1.0	0.5083207224213613	0.6816322583684524	0.7034351545666654	0.6857134828349716	0.6835918742473744	0.5685497768054542	0.6447508163688673	0.7005473865865078	0.5747674867409794
XieH_2016__YSZC12003_37877__bin.22	0.8272631850193499	0.8006295523157265	0.7122120856077675	0.3414889869716004	0.8132572417428883	0.8279972293078707	0.8513459842694664	0.5814115399799998	0.8349310518464583	0.8147336045711691	0.8414724384691217	0.7941780004208048	0.8238849264419065	0.6512533126555855	0.8289747729900071	0.8239747611696482	0.4696925997460987	0.6148631557048598	0.6631304092917478	0.7708008765978169	0.7347665124503842	0.8320362459485721	0.8491698561935135	0.6113371426409991	0.820744257078622	0.8310338795127176	0.714415400509221	0.8669654065376041	0.6757155454268213	0.625283984122894	0.8354381452438422	0.835052801543266	0.3708117513280173	0.7595585332353031	0.726991080357164	1.0	0.7892879179383403	0.8364050506029566	0.8252525419681843	0.8256130629150424	0.6472627594864291	0.767182664734432	0.8334239560850026	0.7208397655786419
ZeeviD_2015__PNP_Main_506__bin.17	0.8828660812625831	0.8168346247197265	0.7521508610310766	0.3566533636930447	0.8386430783795092	0.8506011058039601	0.862877745397748	0.6571705591368906	0.8576673377664371	0.8571344863797875	0.8617983093412878	0.8040626713799294	0.8577561463308787	0.6907850585541416	0.8751333272906887	0.8544464250890603	0.5260250293663371	0.6693272613910718	0.6409607072457717	0.8833504083820636	0.7449738472511003	0.8542404258416442	0.8485090690024235	0.6642825687099045	0.8506651944587118	0.8759911997121503	0.7284142544154795	0.883506052257889	0.6873911065089353	0.6503387085403626	0.8808967284572854	0.857999683218935	0.37167208215799313	0.8528890707785948	0.7550815436576495	0.6113471709894465	1.0	0.8650485196894081	0.8902692364386118	0.8496315360127884	0.6684996021925644	0.8156288424581845	0.8624227159490111	0.7044954529099453
XieH_2016__YSZC12003_36005__bin.68	0.7967466975731438	0.7551939907311809	0.6755069812921052	0.34225122654874723	0.7670400852219034	0.7948285799525469	0.7986343564855961	0.6165514182043108	0.779545337396577	0.7853832564576366	0.8163535147006221	0.737109328018419	0.7726374585878719	0.6275056192411564	0.7885447141645489	0.7886821688474581	0.4685049147859065	0.5667467444326948	0.5763092168050846	0.7155031700486246	0.6959143157490265	0.7987288565800963	0.7797452714808087	0.5628847364384554	0.7795070687632671	0.812854668226569	0.7029276285474633	0.7547050894158331	0.6299587167355762	0.6155673676334834	0.7684896073325825	0.780111556971061	0.3625289162479245	0.732208599977195	0.6647089787585655	0.5526279617188709	0.737911407332895	1.0	0.7713113332948043	0.7632507095317013	0.5782031236576691	0.7300429077288582	0.7835947835947836	0.6503957289081257
KarlssonFH_2013__S54__bin.4	0.8001552516102542	0.7398300572249737	0.7046001308732582	0.3153820985911879	0.7522108919910698	0.780527470553517	0.7890189958685109	0.5858286394313428	0.7773638982267956	0.7763783391926916	0.8060790307680464	0.7448428558597859	0.7612260707228823	0.6350127665580333	0.8120485193358823	0.7904111280761631	0.4681662026225975	0.5766298211398804	0.5879433010854782	0.7395894813826375	0.6873388141856347	0.7810302740639996	0.7817848802894608	0.5891100939208088	0.7696726885473069	0.8048921899458544	0.6736291988503682	0.8621740999255819	0.6246255036054299	0.5877235751494778	0.859064256203649	0.7775202725243142	0.34590235186943463	0.7417362198157509	0.6653253226923966	0.5598697041237908	0.7797744681670046	0.7919788806487208	1.0	0.7814472721907156	0.6668192986733045	0.7558451910492956	0.7843526264466627	0.6370672842515845
ZeeviD_2015__PNP_Main_616__bin.34	0.8899375833792189	0.843720089726202	0.8388993388790137	0.3661451731516144	0.8782478630899369	0.8850808016230539	0.8846816900159274	0.6807005517348421	0.8967307955255155	0.8959843090010753	0.8917816268232563	0.81632551247039	0.9039683888825245	0.7355562248476539	0.9346870484588009	0.8865331244156525	0.5360724831024276	0.6524476997498161	0.6622998436812872	0.8406740921134808	0.8017339182042934	0.8891661523793334	0.8631509122287057	0.6905018828459615	0.8902738718630012	0.9341872350804321	0.753393372530035	0.9000299333705344	0.7237741176122778	0.6675040003547659	0.918622806271965	0.8972075121673607	0.3956230760418476	0.8371190424277811	0.7641315072745481	0.6452923307748308	0.8573499358834594	0.9028819183964583	0.900283997472293	1.0	0.6932023532802909	0.8705649646527545	0.8974643478775023	0.7265041518693575
LiJ_2014__MH0389__bin.18	0.7347239307342922	0.6990886402346707	0.6646558793843048	0.36903959279586174	0.7018751577088064	0.7306777141685592	0.7398918511859702	0.53518286336109	0.7271765786651526	0.7145519887080495	0.734581007128438	0.7180097542896795	0.7212073003406511	0.5750900911556901	0.7569184882033813	0.7425600870552611	0.41399350239717386	0.5566904018420389	0.5549388484102952	0.6937216124148373	0.640142016780217	0.7338023198965431	0.7573571158213476	0.5629573555387333	0.7176923653166792	0.7545952403482211	0.6348252586424425	0.8193810323618471	0.6356236594751451	0.6339756024476407	0.8223676428841787	0.7265073019177392	0.39522319738834216	0.6904590114812011	0.6780552138531416	0.5397416335478172	0.7197041382790815	0.7297423038102447	0.8196215382916983	0.7395803762932123	1.0	0.704885424552107	0.7277551728488518	0.6227250504668181
XieH_2016__YSZC12003_35550__bin.52	0.6972946628121659	0.6704227298124574	0.6491199834807112	0.2769159641920125	0.6745085207948692	0.7020758429695851	0.6967829899912544	0.5328670075794384	0.6925605504810028	0.6834339471382761	0.6980500255077252	0.684581794772131	0.6816089301331261	0.6018380745311437	0.738324142454572	0.6977364930521814	0.428693761539209	0.5064756219026334	0.5074025544164804	0.6499710001457584	0.6208253874744922	0.704143790690895	0.7010471832183461	0.5474451280244875	0.6905123408803809	0.7498641106306482	0.5857507470119523	0.7110992007579439	0.5756767138762025	0.5357821761733554	0.7096712236420173	0.692342671994947	0.3139758041006705	0.6507256036828297	0.5922225731221457	0.4927204292585754	0.6763039306189874	0.7096332657176174	0.7155410370712273	0.7153573207171314	0.542893972888932	1.0	0.6886486067923429	0.5755810599067146
LiJ_2014__MH0293__bin.70	0.8763098769394645	0.8505117822791417	0.7702808277399399	0.36092201933556484	0.8944947252212374	0.8659922262705497	0.8894897696450679	0.6631248699381699	0.9683451549984304	0.8701295151294974	0.8977008595543862	0.793247542492743	0.8704178555934522	0.6838448216874354	0.8647427509267456	0.8774094505130168	0.5172369400287106	0.6310150289751304	0.643160599465997	0.8017989975980446	0.7434334206878551	0.8683527382644549	0.8384676159269749	0.6269544545515467	0.8573102684476172	0.8516140011780516	0.7676945813155379	0.8447132290957573	0.7604093552813039	0.6621690257090354	0.8684947040586345	0.9687587075293014	0.38250787425181376	0.8197298946455087	0.7474049358244068	0.6217175921190468	0.8306057089648312	0.8847131938247526	0.8624589533682047	0.8565731044480264	0.651039260155404	0.799876727838346	1.0	0.7095706107879896
LeChatelierE_2013__MH0145__bin.8	0.7136615551405948	0.698194099540121	0.6002687467110647	0.36491033856453703	0.6973255566330454	0.7846171987335289	0.7318358374707187	0.4965029488219671	0.7072852006272516	0.769003666007853	0.7360148752272555	0.6556055776822312	0.7025306541967253	0.5648186443690788	0.7094992370550147	0.7257982762899227	0.4741540286487162	0.618673584503857	0.5722060989839719	0.6576374576948325	0.6167446624650428	0.7853634240478148	0.6949205639633012	0.5228513902846391	0.7041163829895828	0.7164159009350696	0.5963431439669267	0.6972824374816304	0.5731045613022335	0.549068714327702	0.6996275913290025	0.7071224038310925	0.317656148526997	0.7356532023449779	0.6119654765194221	0.5366389589452879	0.6771255541690939	0.7328328578493576	0.6990828820488812	0.6919928615804841	0.5559484189351154	0.6671879097419363	0.7081282240365511	1.0
