	HMP_2012__SRS049995__bin.33	XieH_2016__YSZC12003_37798__bin.54	NielsenHB_2014__V1_UC40_0__bin.36	RaymondF_2016__P13E7__bin.15	XieH_2016__YSZC12003_37126__bin.6	QinN_2014__HD-33__bin.90	NielsenHB_2014__V1_CD34_0__bin.57	XieH_2016__YSZC12003_35515__bin.86	LeChatelierE_2013__MH0149__bin.28	CosteaPI_2017__donald2-11-0-0__bin.26	XieH_2016__YSZC12003_37228__bin.59	NielsenHB_2014__MH0024__bin.6	RaymondF_2016__P15E90__bin.17	ZeeviD_2015__PNP_DietIntervention_28__bin.85	ZeeviD_2015__PNP_Main_252__bin.56	HeQ_2017__SZAXPI029560-51__bin.79	NielsenHB_2014__MH0145__bin.35	ZeeviD_2015__PNP_Main_162__bin.52	FengQ_2015__SID532915__bin.5	LiJ_2014__MH0376__bin.6	ZeeviD_2015__PNP_Main_259__bin.30	QinN_2014__HV-8__bin.27	LeChatelierE_2013__MH0024__bin.13	ZeeviD_2015__PNP_Main_27__bin.49	ZeeviD_2015__PNP_Main_536__bin.28	ZellerG_2014__CCIS21126322ST-4-0__bin.18	KarlssonFH_2013__S487__bin.24	XieH_2016__YSZC12003_37332__bin.97	RaymondF_2016__P3E90__bin.26	LeChatelierE_2013__MH0435__bin.9	XieH_2016__YSZC12003_35519__bin.35	NielsenHB_2014__MH0149__bin.40	LeChatelierE_2013__MH0253__bin.35	ZeeviD_2015__PNP_Validation_57__bin.41	LeChatelierE_2013__MH0429__bin.10	XieH_2016__YSZC12003_37877__bin.22	ZeeviD_2015__PNP_Main_506__bin.17	XieH_2016__YSZC12003_36005__bin.68	KarlssonFH_2013__S54__bin.4	ZeeviD_2015__PNP_Main_616__bin.34	LiJ_2014__MH0389__bin.18	XieH_2016__YSZC12003_35550__bin.52	LiJ_2014__MH0293__bin.70	LeChatelierE_2013__MH0145__bin.8
LeChatelierE_2013__MH0435__bin.9	0.6751672985646888	0.6513820393677219	0.5926885716729143	0.37031332402115197	0.6596169058852036	0.6549596274177226	0.6763040023375476	0.5283347467894354	0.6704663692469961	0.6481117889365584	0.6711496386778603	0.6701323066178252	0.6547734431790647	0.518067888652917	0.6570459598911045	0.6581327769780071	0.39401751735344004	0.4886062372610784	0.5030813936914722	0.622420145669123	0.5764905429096766	0.6574325817072649	0.6870171681466384	0.5038430564859818	0.6552527116977152	0.6996091021821862	0.6083654627346456	0.6567448581080118	0.6124811143260309	1.0	0.652572193161248	0.6702792941746604	0.39254853261876593	0.6319012885018316	0.6198296013341125	0.4751314870508417	0.6427516426973019	0.7083553072307188	0.6593843982953007	0.6493429210792628	0.5794828532333699	0.6341960760558161	0.6726587109280349	0.5604029775224847
XieH_2016__YSZC12003_35519__bin.35	0.8701562957923613	0.8253401781133085	0.7855018688784001	0.3500862051515389	0.8488835574784619	0.8698852270157	0.8759349892584597	0.6661356769634664	0.8738500479210873	0.8673399968140618	0.8737417964291089	0.8143539718176481	0.8581518213973596	0.6974406002941272	0.8870936938665409	0.8819574686048671	0.5190351007662973	0.6464655887869056	0.6494913500017162	0.8300187547910086	0.7627074490227883	0.8725598309516538	0.8601513936719523	0.6479362249096364	0.8583727248484699	0.8842782749816721	0.7478400306976588	0.9437039436106537	0.6977028681364814	0.6447045218320376	1.0	0.8731864574743254	0.3774474298191496	0.8240904454416881	0.7396155575875935	0.6283699877579004	0.8619177411874045	0.8749827281664222	0.9454465286034766	0.8822866235479558	0.7356577774296519	0.8306330600056502	0.8757202464613644	0.7073469319502959
NielsenHB_2014__MH0149__bin.40	0.9001234073475394	0.8727291507726097	0.8006989458729212	0.373164066534863	0.9219788304752723	0.89669753964529	0.9253467094092213	0.6900817460418135	1.0005508932988543	0.9003716717618256	0.92369040521464	0.8290463928267894	0.8998443364000935	0.7086037210667758	0.8960152655432551	0.9083324423600704	0.5384094043284992	0.6543425432786487	0.6658732474253893	0.8438199376258311	0.77597760908684	0.8992807580581736	0.875760876065317	0.6504092738537705	0.8809091914009906	0.8842236119391625	0.7955479123137338	0.8789375732787755	0.7818852148574473	0.68174676667313	0.8989636319815306	1.0	0.39046737135101145	0.8501814867232903	0.7737975938285453	0.6446339549608485	0.8630069713372391	0.9118335142462094	0.8876295460023087	0.8873812815880224	0.6754839796966825	0.833921073662045	0.9956145993972793	0.7343824467998354
LeChatelierE_2013__MH0253__bin.35	0.7304734262609864	0.7153456820018895	0.672615900928708	0.5132126888196915	0.7066469306248572	0.708723989863678	0.7267200540240039	0.6509534349921385	0.7347690849002227	0.7254990569673571	0.7334236007134989	0.7747158112297623	0.739474016295877	0.5532446803068182	0.7268343093351705	0.7208640430009243	0.45580024761001764	0.533451226624557	0.526319648843975	0.7104139452870537	0.6340555860615341	0.7110125066933148	0.784835080132195	0.5615802021125296	0.7467488395412052	0.7918370548732448	0.716851464684877	0.7297060398427029	0.6965958738484941	0.7514469497242525	0.7313567732935884	0.7348901614239963	1.0	0.6912889704402752	0.706773123058086	0.538882617162853	0.7037547364795039	0.7994512334457696	0.7424327172641481	0.7353352455466008	0.6907245150970488	0.7104361142280263	0.7452635204960386	0.6207917381472905
ZeeviD_2015__PNP_Validation_57__bin.41	0.6553780405473665	0.6132261415486143	0.5657555272070335	0.30828065594237897	0.638313422405907	0.7002812634770631	0.6560594269247946	0.4867955262595023	0.6536320750444677	0.6880560213863356	0.6719082789838285	0.5985045728829124	0.6474759093686446	0.5083135408473018	0.638735631142841	0.6542382163004621	0.3874587283992506	0.5360093192476324	0.4841556765825338	0.6414277343763608	0.5615215956982086	0.7025818133934922	0.632103609745358	0.48215610715183976	0.6404147120933541	0.641943999515087	0.5509336317127531	0.6460462520614028	0.5194156798292214	0.4942050805784678	0.6523800798295001	0.6537358854434829	0.2824311698735255	1.0	0.5677892356280076	0.4524461283249809	0.6582220274519285	0.6606486826181679	0.6516966033098099	0.6386360010283499	0.4940713114736966	0.60468582026588	0.6546081714808449	0.5886899615344152
LeChatelierE_2013__MH0429__bin.10	0.7039227856795139	0.6721325430954327	0.6104786140697279	0.34686110199672543	0.6866804801265527	0.7050526021731818	0.7073957109950898	0.5266804470668162	0.7054790727735714	0.7015300872529094	0.6959884489280793	0.6512999501624472	0.7088602573204588	0.5502842724089225	0.7023433567699315	0.7063435848821131	0.4073529812857097	0.5269317010639449	0.5266267249950617	0.6695530571578049	0.6029294232481026	0.7083932885429004	0.6849018663047728	0.5234215835448468	0.6850969187499122	0.6919427636782594	0.6020913589287323	0.6888343219572025	0.5997978397115208	0.5750625448889234	0.694571012727172	0.7058344649405627	0.34254515340130964	0.6735532852699865	1.0	0.513502836112142	0.6930601827707531	0.7099289133016676	0.6932180430123701	0.6904757378726556	0.5753551235566325	0.6513387953527928	0.70643449915739	0.5801892835211264
XieH_2016__YSZC12003_37877__bin.22	0.8336627273350528	0.8046768432076672	0.7179733285421479	0.3443045964647671	0.8195728595103061	0.8363802278492384	0.8567916236208596	0.5862732536010723	0.840832957051908	0.8219192007546117	0.8460930167683611	0.8030645462518824	0.8314676866848385	0.6574046274341074	0.8367372026884224	0.8318483022418492	0.4730436714980414	0.6218158908177088	0.6684058354747884	0.7877382688847964	0.7416282307996	0.8404251546693964	0.858483116981364	0.6178560705817271	0.8279192149390424	0.8391272792607075	0.7196199045387814	0.8762207475667791	0.6799271393076579	0.6304459348603662	0.8439511677332571	0.8409688911794118	0.3735280698063116	0.7676141078347702	0.734402445395852	1.0	0.8031567450514068	0.8433672420029362	0.8337407417038811	0.8334003153671758	0.6548195149397517	0.7748706261716931	0.8393707786543231	0.7262168468483376
ZeeviD_2015__PNP_Main_506__bin.17	0.8973025085215022	0.8310769549099691	0.7651764223332482	0.3624076093375339	0.8527572312602485	0.86591920984182	0.8777472288523461	0.6685078421624611	0.8716771176951522	0.872349133017834	0.877219870778961	0.8186739691110995	0.8725862610404153	0.7030855025054086	0.8910007626549915	0.8698689020789444	0.534591851402214	0.6787437158785136	0.6523556700606187	0.8927796806004558	0.7578529201995537	0.8696775516669001	0.863569902869066	0.6759219839650186	0.8654861536461409	0.8921351318440961	0.7407888580958162	0.8992599591480603	0.6986935985504977	0.6605864844351547	0.8966442264819815	0.8720341830573402	0.3778355796406824	0.8649697821992846	0.7677408840755258	0.6220893450780371	1.0	0.88057994739237	0.9061961826966125	0.8646420145078403	0.6807322952802368	0.8301256961630122	0.8764947534280564	0.7167281459976177
XieH_2016__YSZC12003_36005__bin.68	0.8036725392097293	0.7613794514620961	0.6812058836852225	0.34620929662251976	0.77327474848136	0.8024151412581164	0.805043181076239	0.6230071023459454	0.7852957852957853	0.7921193169127053	0.8213417139036974	0.7450699847394062	0.7795070687632671	0.6330904967268604	0.7956447171323204	0.7963155897040195	0.4726301172582164	0.57300874243023	0.5815160939127881	0.730921524309954	0.7021278922105368	0.8064856742542693	0.7880901765199286	0.5680556878903986	0.7867015718255388	0.8210480607174822	0.7085507746664772	0.7626259155184775	0.6342565185540392	0.6210140094437615	0.7764572929862186	0.7859565049647694	0.36613163472667604	0.7405644389115463	0.6708452369609395	0.5572280076412308	0.7511601643833049	1.0	0.7789150764357375	0.7702320016369603	0.5848212542427419	0.7363283355018893	0.7894116158578969	0.6560032551768089
KarlssonFH_2013__S54__bin.4	0.8079458993045754	0.7469214311375709	0.711219174215402	0.31872289512176344	0.7599614437116683	0.7884744925453566	0.7968272857912699	0.5918013356770766	0.7854175755087377	0.7840831815032462	0.8140156278067182	0.7516575675536965	0.7684810362082681	0.6405347840591239	0.8189474325746106	0.7989307205727629	0.47243401806564195	0.5827773358310452	0.5939849624060151	0.7554546562652364	0.6939642728835741	0.7890374400164233	0.788814506402525	0.5950202404475352	0.7776854679360518	0.8124069773409633	0.6799106340937668	0.8652622918217044	0.6308179257871641	0.5935711719571968	0.8614676088685879	0.785594799712592	0.34912927583463776	0.750104249531679	0.6726067515204394	0.5656282878698453	0.7937246593446072	0.7997863686520055	1.0	0.7882980702609766	0.6685779080807822	0.7630536452051631	0.7924111152454515	0.6436927429495239
ZeeviD_2015__PNP_Main_616__bin.34	0.8980971984582466	0.8510269732927817	0.8417300749073359	0.3697916859139471	0.8862818319222767	0.8938880491942011	0.892299917590844	0.6869625389410978	0.9042797328908615	0.9042132142896737	0.8998830381262449	0.8246412614883167	0.9113288568778386	0.7393357748123621	0.9393516653670902	0.8953385242478779	0.5405467829017632	0.6600483738049748	0.6685174851534178	0.8587135672078078	0.8079571028931896	0.89806116754927	0.8719138140657278	0.6940846486154892	0.8980630152881919	0.939107763829402	0.7597920924165099	0.9081729187992653	0.729857798012572	0.6734232319910126	0.926171743637311	0.9048091100919804	0.39837713090491167	0.8468557026766346	0.7718264160147228	0.6513787827835078	0.8724967756955814	0.9111403875078067	0.908176614277109	1.0	0.6996583530733441	0.8748785111658863	0.9051195302308565	0.7336068602850692
LiJ_2014__MH0389__bin.18	0.7427148388215998	0.7062624195685087	0.6713801886197325	0.3731212938430482	0.7100434882033813	0.7388913859449912	0.747819675750694	0.5411669268861973	0.735597243250063	0.7221752381402977	0.7422062279207671	0.7248750157708806	0.7287871798511228	0.5810485269997476	0.7642273057027504	0.751277441332324	0.41832950889477666	0.5627740190512238	0.5616828712465304	0.7090913212843806	0.6463242019934393	0.7421539868786273	0.7646343915594247	0.5692095240348221	0.7258547817310118	0.7625792486752461	0.6415564676381529	0.8216313398940197	0.642475121435781	0.6411799378627303	0.8239161462276053	0.7348303841786525	0.39924477195306585	0.6989900722306334	0.6861713033055766	0.5460430860459248	0.7328738092985112	0.7380949564723694	0.8217831346202372	0.746468308415342	1.0	0.7123756071789049	0.7361728803936411	0.6303946268609639
XieH_2016__YSZC12003_35550__bin.52	0.7039395770576231	0.6770653665824506	0.6524200454280439	0.27936045452336994	0.6811329377611505	0.708962928772714	0.7031394240112719	0.5383731840928967	0.6989405184141483	0.6899452494898455	0.7052741776795258	0.6915744036050918	0.6880223010397435	0.6045672492955009	0.7416401467301525	0.7047389709454863	0.4327127465746769	0.5121951219512195	0.5122960900301234	0.6642682319502478	0.6263300456709746	0.7110718710523759	0.7081825138470508	0.5499996963366048	0.6967852674667185	0.7534298780487805	0.590844700466427	0.7176097439510252	0.5809171849188611	0.5404547966669906	0.7164945401321543	0.6987044201243805	0.31626846273442816	0.6588820024778933	0.5982738254299874	0.4976579960645224	0.6883244461179672	0.7157429732290351	0.7223651127198523	0.7189018316975998	0.5486628182392381	1.0	0.6951060088912642	0.5816474953843164
LiJ_2014__MH0293__bin.70	0.8819699914291459	0.8576294710407415	0.7765952193680141	0.363524137712111	0.8990226404579588	0.8742041979549872	0.8959919793735164	0.6677012828064433	0.9684791848165378	0.8771969427093069	0.9045072816989338	0.8019206825644842	0.877155499278708	0.689981976516565	0.8724591649942331	0.8858101220729475	0.5212296177681214	0.6378170422440824	0.6484477230802874	0.8185245080576611	0.750055551832505	0.8765788183507983	0.8473488549268303	0.633040466423767	0.8640285130802521	0.8595288146473429	0.7734790260970165	0.8533537434880908	0.7622275755769454	0.6658186929271054	0.8773935785608724	0.9689138999502679	0.38535953498707315	0.8284850398033289	0.7536858199979543	0.6261538027433787	0.8441585925458258	0.8912806549120165	0.8713199115403201	0.8638794930851195	0.6585696196727556	0.8073771070016471	1.0	0.7157130562678339
LeChatelierE_2013__MH0145__bin.8	0.7198099941393153	0.7034757555971298	0.6057255193217798	0.3682507528251844	0.7034537560300813	0.7932075896746352	0.7378249996040078	0.5014370117196093	0.7133975603360125	0.7764421596182988	0.7424889078182941	0.6631065500630947	0.7090988449347316	0.5706080504335674	0.7166270967787354	0.7335333240641824	0.4743669844577459	0.6250288194328336	0.5751373212975168	0.6722654098167348	0.6214772093285205	0.7940154137766569	0.7027462499538009	0.5280036888874027	0.7112442427133034	0.7234496025118226	0.6008794546923316	0.7045818938283295	0.5776056727203609	0.5535768656072848	0.7072579211641115	0.7132347635398535	0.32034537560300813	0.7435431270712592	0.6177381629129539	0.5406420001654367	0.6888830027825052	0.7391511335056926	0.7063532989670763	0.6987581684392451	0.5627955641832969	0.6742198513533254	0.7142581833989508	1.0
