	HMP_2012__SRS049995__bin.33	XieH_2016__YSZC12003_37798__bin.54	NielsenHB_2014__V1_UC40_0__bin.36	RaymondF_2016__P13E7__bin.15	XieH_2016__YSZC12003_37126__bin.6	QinN_2014__HD-33__bin.90	NielsenHB_2014__V1_CD34_0__bin.57	XieH_2016__YSZC12003_35515__bin.86	LeChatelierE_2013__MH0149__bin.28	CosteaPI_2017__donald2-11-0-0__bin.26	XieH_2016__YSZC12003_37228__bin.59	NielsenHB_2014__MH0024__bin.6	RaymondF_2016__P15E90__bin.17	ZeeviD_2015__PNP_DietIntervention_28__bin.85	ZeeviD_2015__PNP_Main_252__bin.56	HeQ_2017__SZAXPI029560-51__bin.79	NielsenHB_2014__MH0145__bin.35	ZeeviD_2015__PNP_Main_162__bin.52	FengQ_2015__SID532915__bin.5	LiJ_2014__MH0376__bin.6	ZeeviD_2015__PNP_Main_259__bin.30	QinN_2014__HV-8__bin.27	LeChatelierE_2013__MH0024__bin.13	ZeeviD_2015__PNP_Main_27__bin.49	ZeeviD_2015__PNP_Main_536__bin.28	ZellerG_2014__CCIS21126322ST-4-0__bin.18	KarlssonFH_2013__S487__bin.24	XieH_2016__YSZC12003_37332__bin.97	RaymondF_2016__P3E90__bin.26	LeChatelierE_2013__MH0435__bin.9	XieH_2016__YSZC12003_35519__bin.35	NielsenHB_2014__MH0149__bin.40	LeChatelierE_2013__MH0253__bin.35	ZeeviD_2015__PNP_Validation_57__bin.41	LeChatelierE_2013__MH0429__bin.10	XieH_2016__YSZC12003_37877__bin.22	ZeeviD_2015__PNP_Main_506__bin.17	XieH_2016__YSZC12003_36005__bin.68	KarlssonFH_2013__S54__bin.4	ZeeviD_2015__PNP_Main_616__bin.34	LiJ_2014__MH0389__bin.18	XieH_2016__YSZC12003_35550__bin.52	LiJ_2014__MH0293__bin.70	LeChatelierE_2013__MH0145__bin.8
LeChatelierE_2013__MH0435__bin.9	0.994049386136785	0.992226530179635	0.9915469120827753	0.9889750368661488	0.9943736840754731	0.9915141161637113	0.9931676372301204	0.9923264860161969	0.9946866180902119	0.9919055329372923	0.9920081763218498	0.9886647178542326	0.9927905938950656	0.9911048673038101	0.991199395848219	0.9916849738015087	0.9936966145303435	0.9899176271965169	0.9927080326739633	0.9804220445574171	0.9907917346585571	0.9916774729436569	0.9888408689236483	0.9905779138804709	0.9920059819182925	0.9899597882196546	0.9919917061663424	0.9900451015632948	0.9940061407604245	1.0	0.9892360973651987	0.9947250065787899	0.9911653841004147	0.9904023052512416	0.9920665262020218	0.9918122229805233	0.984486852007645	0.9912294381005081	0.990148448772474	0.9912102354729488	0.988763941306236	0.9913542806494614	0.9945185269551007	0.9918563228348835
XieH_2016__YSZC12003_35519__bin.35	0.9901629296385489	0.9907569629350801	0.9913660294827796	0.9898864456248758	0.9890600474009319	0.9896509615024671	0.9900349149732486	0.9897052683870354	0.9898862530793449	0.9902172379957971	0.9905910959393947	0.9910072797696757	0.9907134777128593	0.9914708844083375	0.9915908860920241	0.9892457774433749	0.9901500635862653	0.9897854717633573	0.9892178649827909	0.9794550542199526	0.9908460561191109	0.9895979585249738	0.9912722376325152	0.9904592828434162	0.9898453840790715	0.9908146762145996	0.9907346821571138	0.9963647453036856	0.9901987991321459	0.9892360973651987	1.0	0.989943073238778	0.9911582010483314	0.9889957676851063	0.988558788076389	0.9899128968417927	0.9824372950166845	0.9897384109524006	0.9972101647929685	0.9918493115157029	0.9981205571094623	0.9904768060216084	0.989857602426457	0.9892113900646744
NielsenHB_2014__MH0149__bin.40	0.9935446009389671	0.9917213283250172	0.9918286841363765	0.9930726701906291	0.9949103388226461	0.9906047687518125	0.9927433489674621	0.9931894902556009	0.9999556267941717	0.9919614050835962	0.9925822165459144	0.9892533992286229	0.9923282490404018	0.9910710061517097	0.9911740139023438	0.990519625094265	0.9923328318372595	0.9895523648765601	0.9918533022905188	0.9795477680469713	0.9911258183805319	0.9906035453832839	0.989571090400437	0.9903668267784106	0.992383458167134	0.9909077308368618	0.9925798618703987	0.9898984588423277	0.9976348215454894	0.9947250065787899	0.989943073238778	1.0	0.9927020680181183	0.9896484435364319	0.9917026829865189	0.9929651504375522	0.9839060209896815	0.992563267869422	0.9897217659902638	0.991598672206288	0.9886734647340196	0.9908949364764273	0.9998398284708533	0.9914300872290286
LeChatelierE_2013__MH0253__bin.35	0.9924431661663017	0.991294045289082	0.9930227723324527	0.9883934594003675	0.992311442099319	0.9914485081809432	0.9928969173043485	0.9908074703384391	0.9927194324081574	0.9907248311735932	0.9914505073427516	0.9881025230135285	0.9914628071729024	0.9918286450531092	0.9917014687250716	0.9912897220139146	0.9927642507594918	0.9900677388521797	0.9911967780920629	0.9792770367098665	0.9907668888207545	0.9914712358073785	0.988197257035582	0.9916219778084139	0.9927083476060635	0.990375545400118	0.991386077846448	0.9907876533054143	0.9928345508313585	0.9911653841004147	0.9911582010483314	0.9927020680181183	1.0	0.9894394340069467	0.9922428436311695	0.9927279401526563	0.9836873555196929	0.9901600459041431	0.990757223216275	0.993086814856043	0.9899270451431322	0.9927509097368244	0.9925999995423623	0.9916052258567833
ZeeviD_2015__PNP_Validation_57__bin.41	0.9893352610373457	0.9890782338391831	0.9888539149838553	0.9882480032905591	0.9895151264439077	0.988398400191022	0.9893824443953579	0.9891956799894662	0.9896265471708571	0.9882115043647406	0.9888303145181025	0.9887769938268227	0.9888058898472875	0.9883879509914514	0.9883658401170179	0.9883688982507556	0.9898763403060115	0.9953531538112588	0.9891266964353811	0.9803638093645013	0.9893902528298656	0.9883927562072228	0.9886868651241535	0.9883041949705438	0.9880373327473121	0.9879724936725897	0.9897415144923871	0.9886657262778288	0.9900995544061745	0.9904023052512416	0.9889957676851063	0.9896484435364319	0.9894394340069467	1.0	0.9888140788487189	0.9895056975669849	0.9860333717208326	0.98871693198416	0.9888441776977632	0.9885025746203526	0.9877951617793258	0.9876208505249963	0.9894323436909633	0.9893887463429876
LeChatelierE_2013__MH0429__bin.10	0.9917588159183185	0.9911698231997187	0.9898434549041004	0.9943528133473758	0.991740848976212	0.9899069824690967	0.9918857343147564	0.9899238442864384	0.9918086274179018	0.9907116256657905	0.9912967374343604	0.9890359225814311	0.9904310738837224	0.9901908363697534	0.9898857007697223	0.9899897850173234	0.9915941152720094	0.9892385079781852	0.9911155682363909	0.9802311529379235	0.9901357499557918	0.9898250743489436	0.989330070328376	0.9903063931382086	0.9905201949524682	0.9895831715844305	0.9912599915715955	0.9890142325440763	0.9918190912673588	0.9920665262020218	0.988558788076389	0.9917026829865189	0.9922428436311695	0.9888140788487189	1.0	0.9899083056093404	0.9835109205716978	0.9908529451141781	0.9891743149892817	0.9900302599386183	0.9881719194414916	0.9898854804428513	0.9916664424261498	0.9906551242255933
XieH_2016__YSZC12003_37877__bin.22	0.9923235834998164	0.9949702903394025	0.9919756866928766	0.9918223296404503	0.992294013040901	0.9899770484018677	0.9936441496377152	0.9917074272257684	0.9929808826403015	0.9912575394554046	0.994538923962654	0.9889342072532606	0.9908802706775468	0.990643030910003	0.9907229776882457	0.9905348835226546	0.992915935771151	0.9888186596458545	0.9921074504394575	0.9784987057808455	0.9907477654379232	0.9900182560288496	0.9891514922033665	0.9894491156579716	0.9913337464199949	0.990354979574588	0.9927677041772545	0.9894372039752807	0.9938058158920894	0.9918122229805233	0.9899128968417927	0.9929651504375522	0.9927279401526563	0.9895056975669849	0.9899083056093404	1.0	0.9827321040400666	0.9917447690006965	0.989819137639418	0.990656048109722	0.98845978887172	0.9900783935051919	0.9929151422463689	0.9925957635201781
ZeeviD_2015__PNP_Main_506__bin.17	0.9839113040230923	0.9828628021675977	0.9829770482701847	0.98412217211717	0.9834488030551432	0.9823100078347284	0.9830594925670799	0.9830409124462967	0.9839277874291812	0.9825589937994064	0.9824199588365695	0.9821524828167741	0.9830044141517263	0.9825050525043754	0.9821914458108641	0.9822703433206715	0.9839750231631732	0.9861266421078332	0.9825325917474005	0.9894382988062068	0.9830058411003256	0.9822495983762398	0.9825597976300409	0.982779942757837	0.9828755675350888	0.981904162771199	0.9832953701380641	0.9824812539133887	0.9838233925929615	0.984486852007645	0.9824372950166845	0.9839060209896815	0.9836873555196929	0.9860333717208326	0.9835109205716978	0.9827321040400666	1.0	0.9823622741479016	0.9824243948913952	0.9826396609889516	0.9820300973341708	0.9825365558832417	0.983945097875363	0.9829325900538681
XieH_2016__YSZC12003_36005__bin.68	0.9913822591930342	0.9918759815240126	0.9916340969307442	0.9885674067323267	0.9919373246421134	0.9905453412884576	0.9920391542450244	0.9896378642918747	0.9926773478135473	0.9914961542898327	0.9939267674846719	0.9893155584253316	0.9911872381269174	0.9911783899543931	0.9910764153712205	0.9904140758321728	0.9912718163280819	0.989071723459267	0.991046030948742	0.9789055955413468	0.9911503637293942	0.9903819523126117	0.9894112307350796	0.9908971046991067	0.9908548510389056	0.9900208125651582	0.9920638769724572	0.9896137464758731	0.9932238744218806	0.9912294381005081	0.9897384109524006	0.992563267869422	0.9901600459041431	0.98871693198416	0.9908529451141781	0.9917447690006965	0.9823622741479016	1.0	0.9902380331682274	0.9909361178314822	0.9886834985270119	0.9914638246689952	0.9926314331506362	0.9914519840802133
KarlssonFH_2013__S54__bin.4	0.9903574636605906	0.9905058636464655	0.9906933845682019	0.9895181783872186	0.9898013882352444	0.9899210157500656	0.9902007749207468	0.9899075992471351	0.9897459930448775	0.9901734375990787	0.9902500679746701	0.990933754959603	0.990559343505492	0.9913790513200593	0.9915758778105703	0.9893362562269579	0.9909663248626362	0.9894513490604463	0.9898285954983367	0.97899916990249	0.990452738048878	0.9898519822427475	0.9910883660784541	0.990067318512928	0.9896966322258657	0.9907499718679115	0.9907613810868381	0.9964309182021318	0.9901835031494912	0.990148448772474	0.9972101647929685	0.9897217659902638	0.990757223216275	0.9888441776977632	0.9891743149892817	0.989819137639418	0.9824243948913952	0.9902380331682274	1.0	0.991309381148183	0.9973696268060577	0.9905531489153304	0.9898304192814198	0.9897071098431524
ZeeviD_2015__PNP_Main_616__bin.34	0.9909145523524232	0.9914140399824134	0.9966370026298113	0.990139008254552	0.9909351985531343	0.9901472588440057	0.9914622567763031	0.9908845288479513	0.9916519887698765	0.9908993751047281	0.9909972619109951	0.9899159193139105	0.9919233677944418	0.9948879114287856	0.9950342165982465	0.9901652843100633	0.9917226409612196	0.9884846711895627	0.9906993584906704	0.9789924419699293	0.9922976298288464	0.990095312556259	0.9899498073139125	0.9948381429027793	0.9913267295361328	0.9947604216060302	0.9915783278737162	0.991033661915952	0.9916645675132056	0.9912102354729488	0.9918493115157029	0.991598672206288	0.993086814856043	0.9885025746203526	0.9900302599386183	0.990656048109722	0.9826396609889516	0.9909361178314822	0.991309381148183	1.0	0.9907726395823128	0.9950695479908593	0.991542352034541	0.9903180997885548
LiJ_2014__MH0389__bin.18	0.9892409473062554	0.9898426149614179	0.9899843496287074	0.9890606590550057	0.9884960137931226	0.9888837900499716	0.9893987483590005	0.9889422963085739	0.9885526153582282	0.9894440448389241	0.989726277541903	0.9905290411011061	0.98959932375317	0.9897453731191369	0.9904363303367598	0.9883966244725738	0.9896349494706732	0.9891899465802609	0.9879931840875469	0.9783247821427231	0.99043485421998	0.9887467195086966	0.9904826727408433	0.9890160508001157	0.988754752851711	0.9895302575556642	0.9895080022800007	0.9972611712541748	0.9893358330431153	0.988763941306236	0.9981205571094623	0.9886734647340196	0.9899270451431322	0.9877951617793258	0.9881719194414916	0.98845978887172	0.9820300973341708	0.9886834985270119	0.9973696268060577	0.9907726395823128	1.0	0.9894856273132935	0.9885655832088134	0.9878336900929243
XieH_2016__YSZC12003_35550__bin.52	0.990560391172731	0.9901890761249206	0.9949418139886129	0.9912496908858194	0.9902744139961057	0.990285689810254	0.9909599237321166	0.9897725654320326	0.9908719443714307	0.990562581079609	0.989756959207596	0.9898888553472928	0.9906785421098626	0.9954857383235074	0.9955288231223719	0.9900637282994152	0.9907121177564518	0.9888333570479985	0.9904478372783301	0.9784767190167839	0.9912112499878792	0.990256849351631	0.9899244467503956	0.9953553277772104	0.9909973317760522	0.9952672869473044	0.9913785239159233	0.990927459879188	0.990978970533656	0.9913542806494614	0.9904768060216084	0.9908949364764273	0.9927509097368244	0.9876208505249963	0.9898854804428513	0.9900783935051919	0.9825365558832417	0.9914638246689952	0.9905531489153304	0.9950695479908593	0.9894856273132935	1.0	0.9907101909401973	0.9895702542764437
LiJ_2014__MH0293__bin.70	0.9935824182855589	0.9917007414018056	0.9918691340474477	0.9928419653425961	0.9949635136725646	0.9906063460875073	0.9927430045378365	0.9931460175588729	0.9998616079517157	0.9919431689331006	0.9924749946382265	0.9891845412391596	0.9923187579730206	0.9911053403740869	0.9911555584752915	0.9905163969674768	0.9923398870607023	0.9893354789564419	0.9918464921286557	0.9795662679675827	0.99117114575251	0.9906156983101416	0.98951879270478	0.9903860618791056	0.9922245104982885	0.9907916833799939	0.9925215234203998	0.9898746393763794	0.9976145965405866	0.9945185269551007	0.989857602426457	0.9998398284708533	0.9925999995423623	0.9894323436909633	0.9916664424261498	0.9929151422463689	0.983945097875363	0.9926314331506362	0.9898304192814198	0.991542352034541	0.9885655832088134	0.9907101909401973	1.0	0.9914177261039853
LeChatelierE_2013__MH0145__bin.8	0.9914582472474944	0.9924920567411373	0.9909913443686096	0.9909289682776748	0.9912884118614702	0.9891700595746569	0.9918826793121627	0.9901601541523202	0.9914320428767909	0.9904197711081241	0.9912806339288466	0.9886881340862191	0.9907372705724674	0.9898539705843798	0.9900536000442062	0.9894550833336333	0.9995510737129543	0.9898320929669395	0.9949034392222504	0.9782408080078224	0.9923850033558093	0.9891034990269398	0.988864136961223	0.9902419268819498	0.989978323484871	0.9902775513977312	0.9924505477929385	0.9896400171354991	0.9922072936075431	0.9918563228348835	0.9892113900646744	0.9914300872290286	0.9916052258567833	0.9893887463429876	0.9906551242255933	0.9925957635201781	0.9829325900538681	0.9914519840802133	0.9897071098431524	0.9903180997885548	0.9878336900929243	0.9895702542764437	0.9914177261039853	1.0
