	CM_madagascar__A09_02_1FE__bin.29	VatanenT_2016__G80310__bin.4	QinN_2014__LD-33__bin.41	VatanenT_2016__G78766__bin.2	GeversD_2014__SKBSTL023__bin.4	LoombaR_2017__SID1050_bax__bin.8	BackhedF_2015__SID608_B__bin.7	VincentC_2016__MM098.1__bin.2	VincentC_2016__MM019.2__bin.8	HeQ_2017__RSZAXPI003095-129__bin.6	QinN_2014__LD-5__bin.1	VatanenT_2016__G80539__bin.15	WenC_2017__RA039__bin.8	QinN_2014__LD-45__bin.19	VatanenT_2016__G78542__bin.1	QinN_2014__LD-85__bin.11	HeQ_2017__SZAXPI029473-40__bin.23	BackhedF_2015__SID103_B__bin.7	LoombaR_2017__SID5630_kod__bin.18	XieH_2016__YSZC12003_37270__bin.57	BackhedF_2015__SID12_B__bin.5	QinN_2014__LD-64__bin.31	BackhedF_2015__SID241_4M__bin.11	VincentC_2016__MM058.1__bin.43	VatanenT_2016__G78589__bin.3	QinN_2014__LD-91__bin.15	QinN_2014__LD-44__bin.14	LiuW_2016__SRR3993058__bin.16	LiJ_2014__V1.CD7-0-PN__bin.21	BackhedF_2015__SID582_4M__bin.1	WenC_2017__N227__bin.3	QinN_2014__LD-61__bin.27	VatanenT_2016__G78904__bin.6	BackhedF_2015__SID536_4M__bin.1	VatanenT_2016__G69157__bin.8	BackhedF_2015__SID532_4M__bin.3	LoombaR_2017__SID0017_mqf__bin.5	FerrettiP_2018__CA_C10034IS2595FE_t4M15__bin.6	NielsenHB_2014__V1_UC14_1__bin.19	QinN_2014__LD-38__bin.43	BackhedF_2015__SID577_4M__bin.10	BackhedF_2015__SID12_4M__bin.1	CM_periimplantitis__SP_123SPT_T016__bin.1	BackhedF_2015__SID546_4M__bin.20
WenC_2017__N227__bin.3	0.789259416553032	0.7639536717408024	0.8733676233757905	0.7200118413978657	0.7671830338903549	0.803880074387855	0.621370899926072	0.7449312081734684	0.7961480771642917	0.8353924701454403	0.8263593710991648	0.8690529341943353	0.5857478935742267	0.3977782052941857	0.7266052736972143	0.8427348627934487	0.851125477275688	0.6965008588643309	0.7805090429803218	0.5784910042078101	0.8290773268286309	0.8462267845482664	0.8312024060300786	0.8261258503442516	0.8417620613066595	0.6371164098946656	0.7803541691117782	0.811376130952309	0.8535332819507009	0.8076474619036499	1.0	0.8590506635175646	0.507496661540503	0.7614502808500478	0.6946274496992664	0.6540081478174279	0.8402185657469821	0.8524112530384922	0.6477075239257944	0.83548119996596	0.7267052964039821	0.6504710545176183	0.8390001439842997	0.7519001289405619
QinN_2014__LD-61__bin.27	0.7633997009034478	0.76945830245782	0.926050477742918	0.7262573249903856	0.773872974093932	0.8257858421378674	0.6275477141380827	0.7540842339739263	0.8278726665962495	0.8768406529880496	0.871572410198646	0.8848074530260586	0.5985279262136065	0.41303341569975505	0.738253812828526	0.8532962813579326	0.8210918125275535	0.7146058544459312	0.8133868341237601	0.6082092093516815	0.8402068309345931	0.8094750068412117	0.8522453244243289	0.8405326806008521	0.8602418954581287	0.670953418179312	0.808109211431573	0.8082723401756325	0.9032777050722028	0.8181995398953774	0.8686450648864971	1.0	0.5105844046473748	0.7787081100678575	0.6986021090099676	0.6630889814282003	0.8705748779287217	0.9008038576685395	0.6271896465448721	0.8461006724574652	0.7387325956923408	0.6509856442627009	0.828761718251374	0.7605755345219165
VatanenT_2016__G78904__bin.6	0.8059521974000822	0.8490043973815243	0.9136674636324758	0.7310969454140048	0.7943060781259048	0.8596549489204683	0.6041651986635532	0.8286876994013338	0.855296636627544	0.9027762177216638	0.8597002971354579	0.8693636529173204	0.6229170343941792	0.39709338871861993	0.7930460954140397	0.8635339654641948	0.8686101748836469	0.7171624854449672	0.8162929857474048	0.6199031222594853	0.8777747003006238	0.8651867334843545	0.8747579975065458	0.8699203894644236	0.9109472683979453	0.685220598135979	0.8252503047051215	0.8258719240829021	0.8973923381051283	0.8238947419093552	0.8778758617032929	0.8734617362226891	1.0	0.8565008061517295	0.7816957860345637	0.7653536846820008	0.8902308084610002	0.8963018879508398	0.6708961435180308	0.8602137784621094	0.7438900256949963	0.6449974291050425	0.8482830119307665	0.8348592426289965
BackhedF_2015__SID536_4M__bin.1	0.8088623756983156	0.8013037834861152	0.9043038760346674	0.7395614672030493	0.8102897414303954	0.8774316441457516	0.6274455724726533	0.7975903303799141	0.8940954484069448	0.9149045990184328	0.8543861337404856	0.9083985739235015	0.6247363402250541	0.41542558751064196	0.7703382350300414	0.8745736895976809	0.8751962052330912	0.7266525556983433	0.8238672126263852	0.6369255831364566	0.8827377611446184	0.8410757180685624	0.8548594666348656	0.8849400483370499	0.8797214150443428	0.6745712032186637	0.8131546025868471	0.8233556631656301	0.9381766461785966	0.826201185818615	0.869297040794573	0.8791799369472699	0.5652681398615823	1.0	0.7536679846010259	0.7363959383617433	0.9095726973482767	0.9372309012709541	0.6621397685733663	0.8688573200609807	0.7539378027684449	0.6664292328185455	0.8399310628395461	0.8421328895914189
VatanenT_2016__G69157__bin.8	0.8552395377387989	0.8567402186231386	0.938184068861837	0.7954386380811451	0.8364209565419335	0.9067486123528885	0.6853971092316546	0.8296705742652001	0.8977659806692135	0.9350153688387208	0.9082165764631236	0.9270072679509163	0.6668660065744626	0.44270354258302685	0.821799240219964	0.9216658523229178	0.9053981068250945	0.7608049828183302	0.8575034312387267	0.6670848335225722	0.9159532890280275	0.8903934433439332	0.9027153313485157	0.9191836682154394	0.9410207740788753	0.7113157667497816	0.850820627872439	0.881327678873599	0.9485268602033696	0.87536625355929	0.9237312998159816	0.9187556684492839	0.6009406340725357	0.877904217084914	1.0	0.7690201111619442	0.9432272791389803	0.9445504312982606	0.68817052626272	0.9125603986512107	0.7990991623969489	0.6974368821021546	0.9017547454071817	0.8621497495021418
BackhedF_2015__SID532_4M__bin.3	0.864069919764205	0.884944189727635	0.9583151392755126	0.8151233557120244	0.8366975283372451	0.9107410894601823	0.6705738405836654	0.88287802703637	0.9016696459436349	0.9394302758219165	0.9190762421992977	0.923135222786238	0.6811696050070047	0.45994805596492183	0.841090824736641	0.9284404963338974	0.9139000327493041	0.7974137146807853	0.8713077433910085	0.6777184196641377	0.9192831996070083	0.9012824536506377	0.9123035041755363	0.9284859814784492	0.9484204146425778	0.7178601968597056	0.8710467723741426	0.8882583510725397	0.9489679420701199	0.8818000291104925	0.9219679602641777	0.9244446263850227	0.6237275530811637	0.9093213843858596	0.8152234230300384	1.0	0.9466652566271856	0.9472992058293761	0.6850148054145516	0.9233740197951349	0.8258390872041191	0.7216849289522043	0.8956411585976021	0.8859238260284191
LoombaR_2017__SID0017_mqf__bin.5	0.7919740704317965	0.8061230257924055	0.8970199118667344	0.7445457046878884	0.8393654438127571	0.9148369301825261	0.6493390005079176	0.7849841764128381	0.8935817003352589	0.9442250764993753	0.8726589861099912	0.8869376225631801	0.6127639446660753	0.42384893482776936	0.7643756894503599	0.9063415716849648	0.8603517516507322	0.7240082929396127	0.8107528901842219	0.656736641808353	0.8823875619206435	0.8453889643052793	0.8575557109142434	0.8835135429456396	0.8824623779355933	0.6759901276111828	0.829560389409045	0.8223813771300743	0.9611314176554158	0.834472892079561	0.8658993591592675	0.8872738789859271	0.5303686517572204	0.8210808254035284	0.7309670136190086	0.6920522947318719	1.0	0.9686213320409559	0.6509616767432755	0.8775523691322423	0.7676754913541782	0.6749659794954241	0.8460523329711684	0.8284335770949939
FerrettiP_2018__CA_C10034IS2595FE_t4M15__bin.6	0.7584139541533622	0.7712946194538436	0.8754880935360371	0.7192568587269059	0.8074870132964781	0.8760393334286486	0.6241064194824382	0.7529150582217351	0.910602233554147	0.9299341530445281	0.8376459514845351	0.8734610557753102	0.5914891420038444	0.41237827447616326	0.7358770592066594	0.8780778884493796	0.8364247247772006	0.7009126435686032	0.7785099842729829	0.6725587380260211	0.8552248645729082	0.8075930515178954	0.8356566426789941	0.8568213950976187	0.8494523344294588	0.6534666952612432	0.8160431460388569	0.7908850815739725	0.9864795310489444	0.81421071025751	0.8393699661630843	0.8772248169152806	0.5102213696802174	0.808396082543011	0.6994161940618596	0.6616963732545393	0.9255143052312189	1.0	0.6226604076315748	0.8479570763634053	0.7369283070422088	0.6481318209979507	0.8158060493415304	0.8055481421468172
NielsenHB_2014__V1_UC14_1__bin.19	0.7778225923089895	0.7890896567758753	0.8660532473039875	0.7106420927791783	0.8024345024104336	0.8300814902826754	0.5478896631069132	0.7757977517174305	0.7996805008942591	0.8565157569165225	0.8328933443871801	0.9082719923066973	0.6093853271645737	0.26143475510617314	0.7362331306491552	0.8080429288036576	0.8635950580790867	0.6487818482592101	0.7971147931797257	0.6947424550127903	0.8337715030157026	0.8476430255157203	0.8017604651784725	0.8332977667263567	0.8437265144415889	0.674315579319992	0.7879004040402938	0.7932823320924135	0.8599765424127694	0.8068187462034239	0.8764940021601938	0.8393542777895727	0.5248381355529806	0.7848615058155496	0.7002810216767099	0.6575628887653002	0.8547719925795869	0.8556910846432487	1.0	0.857011324371276	0.6775858878980572	0.5769316624487035	0.8158377464124573	0.7612314523783145
QinN_2014__LD-38__bin.43	0.7807424088916954	0.795487792558666	0.8971538442355592	0.7407207342005746	0.7890263845406364	0.8494982655597696	0.6373614529482102	0.7741449000440849	0.8352765742153174	0.8839901043707387	0.8559765805131508	0.8833751145973212	0.6186095482762746	0.41047164854877205	0.7604363341875563	0.8604002801479188	0.8391630559792856	0.7119721813285723	0.8422654786163195	0.6339310357653537	0.8510055188463722	0.8401943790357383	0.8424772379815993	0.8543873285900926	0.8707794477603171	0.6673501295282585	0.8006524386352215	0.8248809223409512	0.9018188903724724	0.8549575149848282	0.8755776360131249	0.876912861232524	0.5211520554817991	0.7975901699696478	0.7191605875667243	0.6864405955806117	0.8923924285671414	0.9024592405489175	0.663704148919668	1.0	0.7464995247037799	0.6558567948761842	0.8471782113561349	0.788248665514459
BackhedF_2015__SID577_4M__bin.10	0.8118700368245697	0.8280447907011699	0.9414043437961873	0.8444946015681756	0.8125293719782559	0.8928159523034144	0.7614018387234149	0.8264931486259676	0.8584704025651945	0.9318514992860543	0.8869996743405396	0.9294170695658709	0.631378541546632	0.5210335930258774	0.7834479821638819	0.9205886921015055	0.9044845812770861	0.8298915303489567	0.8211979257997445	0.6786572809940129	0.93364212530374	0.8524872867556803	0.9434620105714071	0.9400771562413888	0.9027896490393046	0.6796011924146397	0.8112848518249455	0.8628307322327714	0.931184648914051	0.8894260878278514	0.9027380445401939	0.9075427741175881	0.5342102758085122	0.8203747588867457	0.7464665948545806	0.7277231393571983	0.9253498334126606	0.9296605626393447	0.6220105714070994	0.8848608432074951	1.0	0.8699441368771763	0.8837295523434956	0.8251424133871089
BackhedF_2015__SID12_4M__bin.1	0.793666194391842	0.7934106924268447	0.9137928660987988	0.8291727077646717	0.7871145513324923	0.8553897423670165	0.8127286233234748	0.7955863136848285	0.8268429042864309	0.9001135992572822	0.8605746701739451	0.9182096360583756	0.5989670892544353	0.5496084046930865	0.7534984221101709	0.8874332129427164	0.8817945488876028	0.8269221979997059	0.7932344841751223	0.6339515856815378	0.905034765337414	0.8255285008587399	0.9133749221517451	0.9291020592687468	0.8678966736837932	0.6515641510919681	0.7787534697882693	0.848116196126392	0.9006224005841303	0.8675569221484412	0.8880906899819552	0.8789763181616194	0.5090816080985312	0.7969970810001801	0.7160453582065964	0.6989471006308806	0.8942029137135724	0.8986455642601209	0.5820813828823596	0.8544376671569294	0.9561307531305874	1.0	0.8871386147718682	0.7946694801250859
CM_periimplantitis__SP_123SPT_T016__bin.1	0.771910481600194	0.7576428203592538	0.8559039661957786	0.7259950114598762	0.7592918170062799	0.8192722338595377	0.6486625667688354	0.7487246402236827	0.7986969191169033	0.8480425876782304	0.8301529256574897	0.8646697956612376	0.5866390560805754	0.39763566869143363	0.7345031458524733	0.8328385783793834	0.8419175031613814	0.7025267127803746	0.8046230663950935	0.5851260418498477	0.8366553194096852	0.8159490586365412	0.8267000635004308	0.8433469973277776	0.8421114040142513	0.6384580097630339	0.7800786599520452	0.8337497445083459	0.8655587177529661	0.8216494079518656	0.8730776220368739	0.8528976635786627	0.5103071733662489	0.7656103826771832	0.7056438158848447	0.6611381140665835	0.854304913707825	0.8621314572236671	0.6273712458465556	0.8412161864402867	0.740298347100154	0.6761654301640057	1.0	0.7558893187071094
BackhedF_2015__SID546_4M__bin.20	0.8219091042356715	0.8184186970812088	0.9053786207966047	0.7598095524501433	0.8410207920796746	0.8973264093962421	0.6389655762424176	0.8021408144786143	0.927678575216271	0.9433356791257625	0.873714193866782	0.8950266529470019	0.6404989043279634	0.43391252252502793	0.7827208583997673	0.8977958821208666	0.8797155259249343	0.7410716516248422	0.821413706812398	0.6615294912301458	0.8968904031007825	0.8627815127674427	0.8650888109471989	0.9017684886701997	0.8872638554551929	0.6964929539025863	0.8345221771656197	0.8335464657801048	0.9578869767983375	0.8464037022355103	0.8787478276280928	0.8790688225331824	0.5640497961611649	0.8621008715883686	0.7576926829659175	0.7344594393948892	0.9394780839667994	0.956073661967383	0.6574319747691405	0.8790414837600617	0.7763000175816592	0.6802386392078543	0.848929239242075	1.0
