	CM_madagascar__A09_02_1FE__bin.29	VatanenT_2016__G80310__bin.4	QinN_2014__LD-33__bin.41	VatanenT_2016__G78766__bin.2	GeversD_2014__SKBSTL023__bin.4	LoombaR_2017__SID1050_bax__bin.8	BackhedF_2015__SID608_B__bin.7	VincentC_2016__MM098.1__bin.2	VincentC_2016__MM019.2__bin.8	HeQ_2017__RSZAXPI003095-129__bin.6	QinN_2014__LD-5__bin.1	VatanenT_2016__G80539__bin.15	WenC_2017__RA039__bin.8	QinN_2014__LD-45__bin.19	VatanenT_2016__G78542__bin.1	QinN_2014__LD-85__bin.11	HeQ_2017__SZAXPI029473-40__bin.23	BackhedF_2015__SID103_B__bin.7	LoombaR_2017__SID5630_kod__bin.18	XieH_2016__YSZC12003_37270__bin.57	BackhedF_2015__SID12_B__bin.5	QinN_2014__LD-64__bin.31	BackhedF_2015__SID241_4M__bin.11	VincentC_2016__MM058.1__bin.43	VatanenT_2016__G78589__bin.3	QinN_2014__LD-91__bin.15	QinN_2014__LD-44__bin.14	LiuW_2016__SRR3993058__bin.16	LiJ_2014__V1.CD7-0-PN__bin.21	BackhedF_2015__SID582_4M__bin.1	WenC_2017__N227__bin.3	QinN_2014__LD-61__bin.27	VatanenT_2016__G78904__bin.6	BackhedF_2015__SID536_4M__bin.1	VatanenT_2016__G69157__bin.8	BackhedF_2015__SID532_4M__bin.3	LoombaR_2017__SID0017_mqf__bin.5	FerrettiP_2018__CA_C10034IS2595FE_t4M15__bin.6	NielsenHB_2014__V1_UC14_1__bin.19	QinN_2014__LD-38__bin.43	BackhedF_2015__SID577_4M__bin.10	BackhedF_2015__SID12_4M__bin.1	CM_periimplantitis__SP_123SPT_T016__bin.1	BackhedF_2015__SID546_4M__bin.20
WenC_2017__N227__bin.3	0.7840086277650935	0.7554888468632194	0.8631935395011044	0.714488813387878	0.7582636703412912	0.7952353699650364	0.6136989969900426	0.736543416912791	0.7862918073740127	0.8255325704988672	0.8169890987349144	0.8596084514347411	0.5791839034425961	0.3934816653942004	0.7186187832157057	0.8350093186477413	0.8435604534416482	0.6909891237405911	0.7718720015874572	0.5714115744824328	0.82189747107912	0.8417068068275178	0.8248727432880931	0.8197768283686983	0.8323869491340171	0.6293380311740124	0.7711992682209712	0.8030770695121514	0.8434313918845286	0.7962678624219933	1.0	0.8492298856554935	0.5016525929071802	0.7516573318862306	0.6868341482360714	0.6461829842823189	0.8309196805565134	0.8423892198107877	0.6398900234206395	0.8261210105358595	0.7214266787177896	0.6460160108927954	0.8295540479552415	0.7424100713186098
QinN_2014__LD-61__bin.27	0.7547787546017599	0.7635501871698427	0.9250504985418329	0.7187211848366939	0.7669306225686171	0.8188944683450711	0.6220086776335403	0.7479330568573003	0.8196163130375348	0.8687951433310318	0.868025991302791	0.8773581789285785	0.5913078480015301	0.4122157328701565	0.7323514070465909	0.846294795662896	0.811466808806179	0.7062247073980109	0.806695700864297	0.602221160979115	0.8302037763488607	0.8003442832143377	0.8425098009788541	0.8314468173785945	0.8530059121935065	0.6681047824861719	0.8027965160594132	0.7993218738109444	0.8939079978352816	0.8074114282288583	0.858714602591871	1.0	0.5065061860458856	0.7710622658337857	0.6931156815253843	0.6575116096688037	0.8624657480615208	0.8916747653291062	0.6228279917505795	0.8348003365345991	0.7310007010457776	0.6443234663553082	0.8185657639257911	0.7535401996124876
VatanenT_2016__G78904__bin.6	0.7973318505629806	0.8486325420186096	0.9066294206660885	0.7233765862282355	0.7890540571652622	0.85435688207999	0.5989424796264423	0.8279893368904939	0.849390903706205	0.8968090902938773	0.8530752717578991	0.863049088396229	0.6154596948553497	0.3943843561216253	0.7926574960948211	0.8576666041093856	0.8592572799582516	0.7097107272249056	0.8072833419262386	0.6158015506298867	0.8674143773376133	0.8561777873280343	0.865013014937702	0.8605374949506507	0.9105558784193427	0.6797160225010865	0.819291549255487	0.8168057694092105	0.8916833466703596	0.8136411616677818	0.8677666980848403	0.8664850877627494	1.0	0.8502797287200012	0.7804016177452449	0.7639820755947767	0.8844297252665604	0.8907924286620253	0.6650406424656033	0.8495367156590177	0.7360015292813424	0.6384449608714672	0.8382910560064408	0.8284002614847843
BackhedF_2015__SID536_4M__bin.1	0.7985913281546049	0.7952931924323832	0.895584513173895	0.7306095818601155	0.8035516542938614	0.8705632523310954	0.620791745958368	0.7913076189559695	0.8866823554113047	0.9076393074421467	0.84639610872475	0.9004205203622931	0.6164244672587624	0.4119128864880495	0.764547734563385	0.8672982683291026	0.8645641722913319	0.7180312666765815	0.8134962494814287	0.6314523262147689	0.8715136016443253	0.831376537698801	0.844231117217576	0.8740842412837451	0.8731578348795694	0.6676254573901401	0.8058695120665356	0.8130938244330941	0.9306134495608087	0.8147021433047569	0.8581170835879186	0.8705475973520985	0.5611623913993387	1.0	0.7487900773217829	0.7304811189442283	0.9021969000378942	0.9297450586670338	0.6555043596814304	0.8563084730732059	0.7448708072858272	0.6586321323969201	0.8288625322481057	0.8344858927919412
VatanenT_2016__G69157__bin.8	0.8462810413802831	0.855368259472981	0.9309692156609298	0.7871312591613672	0.8308344332784299	0.900760906351184	0.6793509421090091	0.8282117279444695	0.8918689162219956	0.9289627656293662	0.9011100640551529	0.9202896024482874	0.6587581463426669	0.43989794511841596	0.8205055867914337	0.9155209985373992	0.8957166233929225	0.7527850824382256	0.8482762282601057	0.6625919086590575	0.9052629490042032	0.8813791675672719	0.8928868906031525	0.9092817488134806	0.9395608550770266	0.7050572087657356	0.8446167766254203	0.8716896390267135	0.9425273547093651	0.8650813869981394	0.9133675911926444	0.9115402789078175	0.5999457223354198	0.872222225201892	1.0	0.7667835710305301	0.937019673508048	0.9386603392783108	0.6822557625770521	0.9011282996341621	0.7905772472535342	0.6903668408522022	0.8910917587518711	0.855583332037177
BackhedF_2015__SID532_4M__bin.3	0.853859641940942	0.8834687653512364	0.9504206238742426	0.8061588022851736	0.8304171670032567	0.9038915952549896	0.6642064889107218	0.8812581873260193	0.894799683423394	0.9324005467314375	0.9113568446045522	0.9157455924894929	0.6725325446209268	0.456362689445627	0.8395926577879664	0.921318091261394	0.903490757418627	0.7884463184324	0.8615176345905428	0.6727741844513582	0.9083030857122064	0.8911938485890509	0.9017037598020486	0.9179351336353547	0.9467721467168823	0.7112006031330167	0.8641461073813292	0.8777143260011281	0.942197478303586	0.8706681085457489	0.9109366755817551	0.9166689409238943	0.6226097556538035	0.902017607299456	0.8128525098702764	1.0	0.9395377344759201	0.9405133908265559	0.6786440423557666	0.9110117260702654	0.8164623246547678	0.7136482724742099	0.8840651893091717	0.8784039945053945
LoombaR_2017__SID0017_mqf__bin.5	0.7830547545161856	0.801032211619592	0.8888861641080975	0.7374294547325702	0.8377261417962992	0.9133543261529355	0.643275993785283	0.7799744129228872	0.8918580224797186	0.942860931160122	0.8667855132918963	0.8802532272719338	0.6060832901755766	0.42049094269010123	0.7593896176984765	0.9039969209053403	0.8515995248351761	0.7166006761705174	0.8017753840347611	0.6558704386130441	0.8726012115206687	0.8368059048124155	0.848303879376633	0.8745431027531463	0.8767007134953959	0.6710177721287068	0.8259359691292497	0.8134832590853659	0.9594434852292405	0.8236087754197802	0.85631625893324	0.879009203201128	0.5269125675110624	0.8144226157175146	0.7261563438577299	0.6868417749351386	1.0	0.967084278578263	0.6452478114237405	0.866696981007539	0.7601036949967206	0.6684894064679275	0.8361936604234088	0.8260930827606444
FerrettiP_2018__CA_C10034IS2595FE_t4M15__bin.6	0.7496810910419546	0.7666861268646047	0.8678585045036458	0.7116638072090105	0.8065048690209534	0.8745690956170868	0.6184168930403978	0.7483446917345788	0.9093158747557547	0.9291867225849497	0.8323770036060938	0.866897409013646	0.5850394764015314	0.4091665475225977	0.7313722219574577	0.8757228073519834	0.8269507855565618	0.6932723315700011	0.7695952278828894	0.6719082114092361	0.8448736278574719	0.7989535179272108	0.8259467982017189	0.8473343500293888	0.8441444661551415	0.6489757581534258	0.8126936091121384	0.7822050389998253	0.9847173902683124	0.8026001207326565	0.8295012629271314	0.8683346836327821	0.5070851006370237	0.8019392682965576	0.6950547268423645	0.6569564250424946	0.924045656007244	1.0	0.61719606347996	0.8371201289933121	0.7292991151567142	0.6415574512700758	0.8057943732227677	0.8034905240750448
NielsenHB_2014__V1_UC14_1__bin.19	0.7685203327287919	0.7824104117194063	0.8601593784230585	0.7029002157464922	0.7955276674545898	0.823104249818392	0.5428848684372105	0.7689962521346786	0.7921067238352117	0.8489408882992048	0.8263374454152642	0.9006076159112082	0.6020473266919291	0.25992076378515294	0.7299539416987813	0.8010618678854279	0.854055930354216	0.6415617360797667	0.7886393889893426	0.6883191803707259	0.8234448159987512	0.8380203935831656	0.7922322530363058	0.8239343798830177	0.8363071928778006	0.6690313457330714	0.7817789452599901	0.7836116715959619	0.8519126556903205	0.7962115287109843	0.8659151651827841	0.8335171699387036	0.5202574112713215	0.7769962826983102	0.6942621693738221	0.6514474335554836	0.8472691668081145	0.848181709522154	1.0	0.8454375320304129	0.6701130799790203	0.5708511371035392	0.8053435052010023	0.7539240155372404
QinN_2014__LD-38__bin.43	0.7720158942099241	0.7854121044358303	0.8859318658958795	0.7324507067732987	0.7789857783086556	0.8391791175678697	0.6296130044765338	0.7644593394544893	0.8241201102501254	0.8723357311594396	0.845140925646257	0.8720779003953265	0.6118662171112557	0.4056852951507105	0.7509244923586993	0.8502370986346381	0.8291579543115433	0.7040457873623195	0.8332287216708447	0.6251918408820686	0.8413068553818791	0.8304619017005418	0.8330127355717271	0.8454042511643595	0.8598601035634326	0.6581565607573969	0.7900636250244624	0.8148737073062899	0.8895123321299822	0.8418123727488944	0.8657682321220782	0.8652010044410292	0.514683462016245	0.7860706295677784	0.710151304391196	0.6772504081968204	0.8813534678026437	0.8909257519253829	0.6547409371429731	1.0	0.7383271348281599	0.6492766156373091	0.8362871862759643	0.7771243247264352
BackhedF_2015__SID577_4M__bin.10	0.8056885192514842	0.8196402715498885	0.931343470527819	0.843260602720509	0.8039740474460783	0.8841053132593502	0.7529306846363887	0.8180695909216162	0.8489140509531802	0.9216237881710464	0.8774037425787219	0.9200981988526767	0.624672962749568	0.5160520053107542	0.775366116385681	0.9118895763921941	0.9023898394248353	0.8280833688218644	0.8126786743154889	0.6712202209474186	0.9326155464816253	0.8448853929206643	0.9369362959993988	0.9396828577870187	0.8935980360229465	0.6715824544703024	0.8025687016207821	0.8550449660562639	0.9210856985395426	0.8780199904807234	0.8961807660512539	0.8980440391793381	0.5285453042410881	0.8105087802800672	0.7385059745985622	0.7194604073248329	0.9162228512738295	0.9200360730479221	0.6151506801272577	0.8751737267967634	1.0	0.8696615646684537	0.8749182093739823	0.8148771261805156
BackhedF_2015__SID12_4M__bin.1	0.7878871143861373	0.7856525734939839	0.9043949091233474	0.8284183161869856	0.7791306655771123	0.8476156545613434	0.803737046628558	0.7875352485334793	0.8177747871321722	0.8903753400956921	0.8516111766691464	0.9093584753140499	0.5930393335363399	0.5444058560609857	0.7461576964735773	0.8792141993014444	0.8805032727929504	0.8256199088893208	0.7858904546338089	0.6272534695129439	0.9041030642064324	0.8184526382505164	0.9072571919122615	0.9287105465594513	0.8594843816164133	0.6441287135200737	0.7707145189542262	0.8410673154067134	0.8909414091043499	0.8570631701075917	0.8820082013928161	0.8699808869111961	0.5039098959104817	0.7876723605793507	0.708786679537211	0.6911636517618347	0.8856226731562697	0.8895300911382118	0.5759465824684904	0.8458651357106396	0.9558201860869269	1.0	0.8789680583998198	0.784815584298303
CM_periimplantitis__SP_123SPT_T016__bin.1	0.7634841884766653	0.7487011370900015	0.8457867065436501	0.7186288775448962	0.7500987341464017	0.8099121108709968	0.6408733764475937	0.7399055090086252	0.78856832759675	0.8377221937992858	0.8203395279479541	0.8544396370276761	0.5793010419862499	0.39350960963393444	0.7259370930233046	0.8236182150964824	0.8324172007683847	0.6954119784560204	0.7948424051931853	0.5776818439551409	0.8270098012264439	0.8063434118407947	0.817951441686417	0.8343876867082644	0.8321276085855268	0.6303099769543381	0.7702971593525054	0.8275142792029584	0.8545252555860864	0.8092867596355503	0.8632478560735245	0.8424047734864506	0.50429624692728	0.7555212428457091	0.6972997837292002	0.6525930461782016	0.8443500774973863	0.8515512697777821	0.6193012770175866	0.830401807055221	0.7329171040278075	0.6699379391361171	1.0	0.7457544317047201
BackhedF_2015__SID546_4M__bin.20	0.8115769334286733	0.8122179805225381	0.8967607796075378	0.7506515348128637	0.8386347770876571	0.8944959036619344	0.6324382084807703	0.7958830635829159	0.9245558274244661	0.9411415069037472	0.8672914676160448	0.8873185330014344	0.632636650264974	0.43021047555795844	0.7767694903062838	0.8944629085909266	0.8692980392914733	0.732219074073463	0.8114751200667065	0.6596770536721392	0.8855702655961808	0.853091331770624	0.8544078351038331	0.8906604623363621	0.8806379738386795	0.6907777362458868	0.8300819833242912	0.8232642589377756	0.9556876196365923	0.8343807697184437	0.8676567701879164	0.8709374229624011	0.5596859623413114	0.8542725553127013	0.7519218450466622	0.7282252564070536	0.9368238661833046	0.9536315553546523	0.6511209604016726	0.8666358084193051	0.7666423602976908	0.6718036849838018	0.8375468824607158	1.0
