	CM_madagascar__A09_02_1FE__bin.29	VatanenT_2016__G80310__bin.4	QinN_2014__LD-33__bin.41	VatanenT_2016__G78766__bin.2	GeversD_2014__SKBSTL023__bin.4	LoombaR_2017__SID1050_bax__bin.8	BackhedF_2015__SID608_B__bin.7	VincentC_2016__MM098.1__bin.2	VincentC_2016__MM019.2__bin.8	HeQ_2017__RSZAXPI003095-129__bin.6	QinN_2014__LD-5__bin.1	VatanenT_2016__G80539__bin.15	WenC_2017__RA039__bin.8	QinN_2014__LD-45__bin.19	VatanenT_2016__G78542__bin.1	QinN_2014__LD-85__bin.11	HeQ_2017__SZAXPI029473-40__bin.23	BackhedF_2015__SID103_B__bin.7	LoombaR_2017__SID5630_kod__bin.18	XieH_2016__YSZC12003_37270__bin.57	BackhedF_2015__SID12_B__bin.5	QinN_2014__LD-64__bin.31	BackhedF_2015__SID241_4M__bin.11	VincentC_2016__MM058.1__bin.43	VatanenT_2016__G78589__bin.3	QinN_2014__LD-91__bin.15	QinN_2014__LD-44__bin.14	LiuW_2016__SRR3993058__bin.16	LiJ_2014__V1.CD7-0-PN__bin.21	BackhedF_2015__SID582_4M__bin.1	WenC_2017__N227__bin.3	QinN_2014__LD-61__bin.27	VatanenT_2016__G78904__bin.6	BackhedF_2015__SID536_4M__bin.1	VatanenT_2016__G69157__bin.8	BackhedF_2015__SID532_4M__bin.3	LoombaR_2017__SID0017_mqf__bin.5	FerrettiP_2018__CA_C10034IS2595FE_t4M15__bin.6	NielsenHB_2014__V1_UC14_1__bin.19	QinN_2014__LD-38__bin.43	BackhedF_2015__SID577_4M__bin.10	BackhedF_2015__SID12_4M__bin.1	CM_periimplantitis__SP_123SPT_T016__bin.1	BackhedF_2015__SID546_4M__bin.20
WenC_2017__N227__bin.3	0.993347195259487	0.9889197143875302	0.9883507430291947	0.9923292539199563	0.9883738779990558	0.9892462760326515	0.987653263233051	0.9887401800748237	0.9876200545187713	0.9881972845112472	0.9886607779956719	0.9891324424692843	0.9887938305819979	0.989198654318409	0.9890084881425777	0.9908327702023634	0.9911117408231579	0.9920865350651156	0.9889340918333442	0.987762247513128	0.9913399443970141	0.9946586685705516	0.9923849321223496	0.9923147036581561	0.9888625151885683	0.9877912755034216	0.9882682745179314	0.9897716224035121	0.9881646207830526	0.9859101897567604	1.0	0.9885678711638987	0.9884845180742999	0.9871390828658113	0.9887806025135213	0.9880350672063899	0.9889327782441922	0.9882427253371185	0.9879305084218064	0.988796648649327	0.992736233364043	0.993151050159908	0.9887412462360257	0.9873785663059751
QinN_2014__LD-61__bin.27	0.9887071657331207	0.9923217213082172	0.9989201677175067	0.9896233195943441	0.9910290813121583	0.9916547687776345	0.9911735213438707	0.9918428514488227	0.99002702481692	0.9908244335734199	0.9959310106029553	0.9915809094148073	0.9879369401228246	0.9980202986041378	0.9920049098570574	0.9917947776780482	0.9882777984452847	0.9882716507347696	0.9917737379328603	0.9901546239673855	0.98809453313465	0.9887201908030434	0.9885766185316993	0.9891903510333916	0.9915884319249895	0.9957543465522984	0.9934257705555065	0.9889264225437391	0.9896269915837541	0.9868148157747697	0.9885678711638987	1.0	0.9920126455795185	0.9901813733089212	0.9921465632384671	0.9915888034402507	0.9906853160218748	0.9898656158477592	0.9930457162066999	0.986644218246459	0.9895335677731711	0.9897660140955364	0.9876973633059504	0.9907499852544545
VatanenT_2016__G78904__bin.6	0.989304146244765	0.9995620100860942	0.9922969316009065	0.9894400335903504	0.993387912915089	0.9938369844236558	0.9913554785203388	0.9991572669518994	0.9930951056412131	0.9933902474271579	0.9922937965711615	0.9927365671432182	0.9880283583092534	0.9931778451267185	0.9995099915106249	0.9932054075583984	0.9892323447320335	0.989609386476151	0.9889627327706156	0.9933835280347536	0.9881970590409336	0.9895872812103365	0.9888597959702896	0.9892140767966714	0.9995703483701193	0.991966710210016	0.9927794568318715	0.989022323668698	0.9936382436172528	0.9875547448964038	0.9884845180742999	0.9920126455795185	1.0	0.9927366356376479	0.998344409279876	0.9982078755029525	0.9934836189229751	0.9938531209597133	0.9912721199711739	0.9875878960899926	0.9893956147532912	0.9898410940293713	0.9882209642492037	0.9922633890667932
BackhedF_2015__SID536_4M__bin.1	0.9873018601775816	0.9924989858058793	0.9903579282453079	0.9878956844834156	0.9916843484595531	0.992172163084746	0.9893953725929345	0.9921228841616573	0.9917088348801592	0.9920589626677134	0.9906482271888527	0.9912174525695807	0.9866953906294336	0.9915443315765848	0.9924831714130993	0.9916811798078158	0.9878518292490451	0.988135610403962	0.9874118511017145	0.9914067560377533	0.9872848313572322	0.9884681246154217	0.9875671384220289	0.9877327203422371	0.9925390242268429	0.9897034652600311	0.9910409527325604	0.9875365662840268	0.9919384087755814	0.9860820309735278	0.9871390828658113	0.9901813733089212	0.9927366356376479	1.0	0.9935277769801709	0.9919678815303168	0.9918909205037865	0.9920128085898908	0.9899788395035802	0.9855570682342941	0.9879738150158756	0.9883001824685137	0.9868220963825041	0.9909194891993972
VatanenT_2016__G69157__bin.8	0.9895251611236292	0.998398628755444	0.9923097679438748	0.9895562290765533	0.9933209190661598	0.9933965093300036	0.9911785926126484	0.9982416559463705	0.9934314013070287	0.9935267339863387	0.9921753108320863	0.9927533842129654	0.9878418450605334	0.993662581852765	0.998425827908792	0.9933328833112007	0.9893069321007071	0.9894586647548027	0.989239456493729	0.9932648373374199	0.988328727947286	0.9898760757460122	0.9891123586760391	0.9892274854913566	0.9984485794128426	0.991201435035465	0.9927083911181938	0.9890641811463319	0.9936749229297331	0.9882507847208735	0.9887806025135213	0.9921465632384671	0.998344409279876	0.9935277769801709	1.0	0.9970917013756183	0.993418759435585	0.9937641317765809	0.9914050900758719	0.9874725015090008	0.9893355974521951	0.9898628228139549	0.988175291885494	0.9923836694625768
BackhedF_2015__SID532_4M__bin.3	0.9881835050732362	0.9983327486710176	0.9917620884010679	0.9890022125313535	0.9924938689056855	0.9924792081037516	0.9905046226267915	0.998165273502402	0.9923808430824449	0.992517029447099	0.9916009170509364	0.9919950727538687	0.9873202498722927	0.9922048447149687	0.998218781010786	0.9923286359216047	0.988610050380059	0.9887543992744405	0.9887638909733959	0.992704587820957	0.9880557874880168	0.9888063891394723	0.9883813398447189	0.9886365028082663	0.9982620914730977	0.9907229934800378	0.9920777331233261	0.9881295514321029	0.9928654452206631	0.9873759126817304	0.9880350672063899	0.9915888034402507	0.9982078755029525	0.9919678815303168	0.9970917013756183	1.0	0.992470916090594	0.9928366719183734	0.9906998169843503	0.9866118241797487	0.988645775315508	0.9888640372611598	0.9870752151379956	0.9915118757368386
LoombaR_2017__SID0017_mqf__bin.5	0.9887378687653904	0.9936848173170476	0.9909324780297126	0.9904421583382832	0.9980469746180979	0.9983793789027573	0.9906628021451167	0.9936180070369772	0.9980710461562792	0.9985552752482378	0.9932694524303511	0.9924635113888518	0.9890975072070545	0.9920773845072122	0.9934769357258486	0.9974130605360344	0.989827152907211	0.9897686023194306	0.9889269514075727	0.998681049388498	0.9889092380465185	0.9898472066051665	0.9892113930093859	0.9898468560395964	0.9934709234248874	0.9926443371295268	0.9956309144866751	0.989180058921372	0.9982438068351851	0.9869808632935856	0.9889327782441922	0.9906853160218748	0.9934836189229751	0.9918909205037865	0.993418759435585	0.992470916090594	1.0	0.9984131534048973	0.9912224244165629	0.9876299255673624	0.9901367225569478	0.990404593380635	0.9883474435758153	0.9971747954222755
FerrettiP_2018__CA_C10034IS2595FE_t4M15__bin.6	0.988485360714181	0.9940249906157751	0.9912853309043006	0.9894431990105242	0.9987837026981832	0.9983217216905005	0.990883723889976	0.9939297714433408	0.9985873537852289	0.9991962544260458	0.99370981514433	0.9924854729146017	0.9890958850394737	0.9922116969967795	0.9938782746481344	0.9973179132188886	0.9886732912837285	0.9890994804149881	0.9885489504692497	0.9990327586573414	0.9878964736126964	0.9893021199545411	0.9883805812323266	0.9889276281818932	0.9937514230532047	0.9931275195195342	0.9958953923662279	0.9890249003598945	0.9982137077099226	0.9857400677999171	0.9882427253371185	0.9898656158477592	0.9938531209597133	0.9920128085898908	0.9937641317765809	0.9928366719183734	0.9984131534048973	1.0	0.9912241984801963	0.9872199340365563	0.9896473078689083	0.9898564311843968	0.9877278721739762	0.997445691990191
NielsenHB_2014__V1_UC14_1__bin.19	0.9880406410508293	0.9915355055042039	0.9931945652310911	0.9891058000766473	0.9913926495743935	0.9915945114474154	0.9908653237928928	0.9912328959864927	0.990528996204637	0.9911561829935419	0.9921287653262021	0.9915615845689305	0.9879583571419616	0.9942089133466385	0.991471194803693	0.9913605321334035	0.9889541659188177	0.988871278999534	0.9893673981929575	0.9907544521056423	0.9876144879267277	0.9886477778464582	0.988115886781664	0.9887634562131092	0.9912064852333121	0.9921635599873736	0.9922306693220192	0.9878093081047908	0.9906231317661006	0.986853035403115	0.9879305084218064	0.9930457162066999	0.9912721199711739	0.9899788395035802	0.9914050900758719	0.9906998169843503	0.9912224244165629	0.9912241984801963	1.0	0.9864951698866361	0.9889714233243281	0.989460579578253	0.9871368525695188	0.9904005058931243
QinN_2014__LD-38__bin.43	0.9888227991942194	0.9873339500403552	0.9874915786051814	0.9888351614239591	0.9872746888713659	0.9878526556083076	0.9878429289442673	0.9874886980602159	0.9866433893759409	0.986816172314966	0.9873411783528027	0.9872113058028078	0.9890992126070333	0.9883393812581606	0.9874916000180088	0.9881878449510344	0.9880772853422788	0.9888669892249696	0.9892708924028082	0.9862142813804121	0.9886032895795545	0.9884163979454776	0.9887658657312246	0.9894859425870033	0.9874602642207856	0.9862237701559144	0.9867747688012932	0.9878682913331762	0.9863536255739693	0.9846248006415067	0.988796648649327	0.986644218246459	0.9875878960899926	0.9855570682342941	0.9874725015090008	0.9866118241797487	0.9876299255673624	0.9872199340365563	0.9864951698866361	1.0	0.9890523843550164	0.9899670487669228	0.9871443517619078	0.9858872697478487
BackhedF_2015__SID577_4M__bin.10	0.992386074996359	0.9898501636074969	0.9893129096602654	0.998538772367076	0.9894707504402602	0.9902436341761242	0.9888742663122154	0.989808073160249	0.9888681641400111	0.9890243122183696	0.9891815836697437	0.989973424183454	0.98937946357721	0.9904390277674943	0.9896842343560848	0.9905504860270952	0.9976840491307291	0.9978212073976318	0.9896258244004222	0.9890415084979248	0.9989004579010605	0.9910826894979906	0.9930832248687406	0.9995805679866251	0.9898186548481817	0.988200818312507	0.9892563626886945	0.9909764848589016	0.9891547284566109	0.987175890719617	0.992736233364043	0.9895335677731711	0.9893956147532912	0.9879738150158756	0.9893355974521951	0.988645775315508	0.9901367225569478	0.9896473078689083	0.9889714233243281	0.9890523843550164	1.0	0.9996751835011648	0.9900293670771254	0.9875593751574887
BackhedF_2015__SID12_4M__bin.1	0.9927185004898275	0.9902218119734048	0.9897154406385622	0.999090187640498	0.9898567676815729	0.9909116424705294	0.9889365571275837	0.9898803372897909	0.9890328415382792	0.989181077622174	0.9895842931293959	0.9903604140092438	0.9901033699105672	0.9905340810153621	0.9902578088802948	0.9907384425989446	0.9985356270388818	0.9984251370763353	0.9907416663195746	0.9894343411707174	0.9989705355344728	0.991428687682057	0.9933020602042901	0.9995786117301219	0.9903072654586014	0.9885883261695212	0.9896771556777412	0.9916887794952237	0.9892507764924552	0.9879042495391974	0.993151050159908	0.9897660140955364	0.9898410940293713	0.9883001824685137	0.9898628228139549	0.9888640372611598	0.990404593380635	0.9898564311843968	0.989460579578253	0.9899670487669228	0.9996751835011648	1.0	0.9907899890321543	0.9876000072064781
CM_periimplantitis__SP_123SPT_T016__bin.1	0.9890838467356206	0.9881980228295275	0.9881794452979387	0.9898537403167996	0.9878925563874448	0.9885750760227208	0.9879919225799606	0.9882211286482802	0.987318604494741	0.987830335375963	0.988178807294134	0.9881687105472001	0.9874914327331835	0.9896235187575665	0.9883376226806668	0.9889289911367425	0.9887158749434198	0.9898726494026165	0.9878444185726268	0.9872776165094749	0.9884713358542357	0.9882276390982084	0.9894174172710594	0.9893764836444529	0.9881443293831044	0.9872379503677619	0.9874608791373154	0.9925211787512276	0.987252786043767	0.9849538645112254	0.9887412462360257	0.9876973633059504	0.9882209642492037	0.9868220963825041	0.988175291885494	0.9870752151379956	0.9883474435758153	0.9877278721739762	0.9871368525695188	0.9871443517619078	0.9900293670771254	0.9907899890321543	1.0	0.986592101844058
BackhedF_2015__SID546_4M__bin.20	0.9874290590604827	0.9924235399548119	0.9904815057577961	0.9879469564343488	0.99716295362197	0.996845623059047	0.9897844766536047	0.9921986878329264	0.9966338041265242	0.9976740281634966	0.9926489390972211	0.9913878319487052	0.987724797013917	0.9914682181894026	0.9923965638201455	0.9962876043471413	0.9881581189299711	0.9880543567791732	0.9879006319674657	0.9971997657208572	0.9873784606620106	0.9887686733507575	0.987653318701844	0.9876819533246076	0.9925322308851248	0.991794292211176	0.9946793578854797	0.9876645067018474	0.9977039491975386	0.9857952741873507	0.9873785663059751	0.9907499852544545	0.9922633890667932	0.9909194891993972	0.9923836694625768	0.9915118757368386	0.9971747954222755	0.997445691990191	0.9904005058931243	0.9858872697478487	0.9875593751574887	0.9876000072064781	0.986592101844058	1.0
