	BritoIL_2016__M1.57.ST__bin.49	CosteaPI_2017__SID713B002-11-90-0__bin.69	ZeeviD_2015__PNP_Main_415__bin.61	CosteaPI_2017__SID713A066-11-90-0__bin.37	CosteaPI_2017__SID713A078-11-0-0__bin.28	CosteaPI_2017__SID713B065-11-0-0__bin.55	CosteaPI_2017__SID713A066-11-0-0__bin.48	CM_madagascar__A46_01_1FE__bin.15	ZeeviD_2015__PNP_Main_51__bin.51	CosteaPI_2017__SID713B032-11-0-0__bin.37	Obregon-TitoAJ_2015__SM30__bin.13	CM_madagascar__A81_01_1FE__bin.24	CosteaPI_2017__SID713B042-11-0-0__bin.44	ZeeviD_2015__PNP_Main_587__bin.27	LiuW_2016__SRR3992983__bin.11	CosteaPI_2017__SID713A078-11-90-0__bin.4	CosteaPI_2017__SID713A073-11-90-0__bin.42	ZellerG_2014__CCIS74726977ST-3-0__bin.59	LiuW_2016__SRR3993058__bin.63	CosteaPI_2017__SID713A049-11-90-0__bin.34	CosteaPI_2017__SID713A073-11-0-0__bin.42	CosteaPI_2017__SID713B043-11-0-0__bin.37	ZeeviD_2015__PNP_Main_73__bin.17	HMP_2012__SRS017307__bin.40	CosteaPI_2017__SID713B042-11-90-0__bin.30	CosteaPI_2017__SID713B046-11-0-0__bin.20	CosteaPI_2017__SID713B037-11-90-0__bin.28	CM_madagascar__A62_01_1FE__bin.52	CosteaPI_2017__SID713B046-11-90-0__bin.62	LiuW_2016__SRR3993059__bin.71	RampelliS_2015__H9__bin.15	ZeeviD_2015__PNP_Main_293__bin.8	BritoIL_2016__M1.65.ST__bin.15	RampelliS_2015__H6__bin.15	ZeeviD_2015__PNP_Main_374__bin.24	CosteaPI_2017__SID713B032-11-90-0__bin.28	SchirmerM_2016__G88821__bin.15	HMP_2012__SRS049959__bin.25	CosteaPI_2017__SID713B065-11-90-0__bin.33	CosteaPI_2017__SID713B043-11-90-0__bin.27	CosteaPI_2017__SID713A049-11-0-0__bin.64
ZeeviD_2015__PNP_Main_293__bin.8	0.9833484737145624	0.9847043942805935	0.9837217378876039	0.9841576076034426	0.9846491077413485	0.9841636173720488	0.9836769725678269	0.9818151249360638	0.9838002778320155	0.983119131665416	0.9831133651965221	0.9828124281171458	0.983858412123739	0.9844294174320476	0.9862599611801832	0.9847173167293776	0.983307932726313	0.9836388022029665	0.9844951461350776	0.9833997948864363	0.9836581224408585	0.9846487886077233	0.9841044325794206	0.9912707119658998	0.9834293208743766	0.9837696509042296	0.9836672689952651	0.9836594682711834	0.9843396033970002	0.9840348172205273	0.9705147583501488	1.0	0.982956157107314	0.9790442552817947	0.9836993707762528	0.9832630271940096	0.9888927881486731	0.9868850418959653	0.9851036562464397	0.983998512680853	0.9830103019285567
BritoIL_2016__M1.65.ST__bin.15	0.9852220176415175	0.9853610752868492	0.9835991991597803	0.9844012367701273	0.98482443757191	0.9837145379585975	0.9839522652431996	0.983420802879689	0.9840704631889301	0.9835877204388535	0.9833781250370792	0.9833503625160531	0.9837894293589808	0.9839438409159041	0.9858667110569359	0.984533512335323	0.9836016320974028	0.9831165353466619	0.9842279453322362	0.9837419573411953	0.9842318689416483	0.9849575111916463	0.984498479791848	0.9832992864953385	0.9837611721946647	0.9834520078955292	0.9833293838862559	0.9846869206276078	0.9838111947026071	0.9837228939819241	0.9707812945359523	0.982956157107314	1.0	0.9797206215889146	0.983350234387856	0.9835486126083747	0.9849629120012497	0.9829469310523081	0.9847439394543702	0.9837409533490288	0.9831511412638778
RampelliS_2015__H6__bin.15	0.9797065356021475	0.9802483856428775	0.9796968263013027	0.9798270285560445	0.9803437821966642	0.9800242341241076	0.9794204045259102	0.9799498571762549	0.979740196542262	0.9792283498447889	0.9795188227571282	0.979721438580713	0.9793527824366363	0.9793436046808728	0.9818472564219379	0.9799229014073503	0.9795476894916099	0.9794905991210554	0.9807593514994514	0.9799825788622439	0.9799684414363524	0.9800553770769143	0.9802128478715213	0.9798881483844152	0.9793647906356704	0.9792707691663856	0.9796156926047924	0.9805395438963987	0.9795049977037786	0.9796011720908758	0.9719059980514343	0.9790442552817947	0.9797206215889146	1.0	0.9792199193287752	0.9794105081980108	0.980578603350178	0.9793238893239876	0.980576998263368	0.9793604111200545	0.9794513112471821
ZeeviD_2015__PNP_Main_374__bin.24	0.9841614163730548	0.9857115885325308	0.9839463675997248	0.9836982615835244	0.9851038106704756	0.9850229137761674	0.9836810483374663	0.9833167460349607	0.990818284493188	0.9834216015139721	0.9842075624226645	0.9834156890068685	0.9835257181522683	0.984065297434621	0.9857865473581847	0.9845990771916698	0.9831128375282814	0.983771714303407	0.9842603971950552	0.9838088746217329	0.9836979272347715	0.9850023457780691	0.9945423680847137	0.9829540603433712	0.984038303465771	0.9830516260430133	0.9832470531004615	0.9844910221604707	0.984080302257885	0.9839511529964258	0.9709716357880923	0.9836993707762528	0.983350234387856	0.9792199193287752	1.0	0.9833867061283716	0.9849776283502444	0.9834229972718728	0.9857115966694464	0.9836383216386729	0.9835602942812197
CosteaPI_2017__SID713B032-11-90-0__bin.28	0.9836642929130719	0.9981213600194337	0.9837211131660408	0.9875157164880022	0.9847332284247545	0.9880247233925781	0.9879637225257962	0.982860858937533	0.9837970436563256	0.9997510845312051	0.9829786569110526	0.9824617013027076	0.9929492189650048	0.9842406965435506	0.9865430893680355	0.9841774811822205	0.9924411851013254	0.9833287687586464	0.9849781368840634	0.9922096661311187	0.9927208745707626	0.9935400015426576	0.9846163584807125	0.9834318520056075	0.9929781235694848	0.9845930913880617	0.9848581307184385	0.9840106049362028	0.9851362517615811	0.9844797964780123	0.9703259565903258	0.9832630271940096	0.9835486126083747	0.9794105081980108	0.9833867061283716	1.0	0.9851267401783131	0.9838525479946787	0.9882737959502916	0.9925783359584196	0.9919828412429176
SchirmerM_2016__G88821__bin.15	0.9853260227149597	0.9857511682883562	0.9856367711535134	0.9856440751853072	0.9854632076177946	0.9860460058028852	0.9854010487681114	0.9839554461668509	0.9851746872361191	0.9851265511422674	0.9846186047292678	0.9841887095505047	0.9855610237964709	0.9855590365823355	0.9865298753526989	0.9850915254796704	0.9855662317449826	0.9854943276704029	0.9860645755219072	0.9859188408461881	0.9856716884108478	0.9859201923012525	0.9855003407348004	0.9882233754561904	0.9854927458063464	0.9854591881869958	0.9857517901842953	0.9842767044460401	0.9856671870300617	0.9852774073859354	0.9714768278823084	0.9888927881486731	0.9849629120012497	0.980578603350178	0.9849776283502444	0.9851267401783131	1.0	0.9886424192792247	0.9863907329630132	0.9856030323914542	0.9852591124103856
HMP_2012__SRS049959__bin.25	0.9827733710164269	0.9851133373374437	0.9835590303667251	0.983821202438084	0.9844443345480322	0.9841191670140207	0.98375917463276	0.9817530027376922	0.9833315435979538	0.9835827902609536	0.983082965618047	0.9822071924136829	0.9834929589226027	0.9844490496317952	0.9861088833419277	0.9835644727964772	0.9834599507742399	0.9832387762818453	0.9841966470937389	0.9833117611112983	0.9837059300605887	0.9846768540728015	0.9834786064065129	0.9876998945692083	0.9832029148126179	0.9836883681001946	0.9836404021802545	0.982910472566464	0.9837729126838654	0.9839313461684227	0.9706408526192407	0.9868850418959653	0.9829469310523081	0.9793238893239876	0.9834229972718728	0.9838525479946787	0.9886424192792247	1.0	0.9848887998100495	0.98337528112461	0.9833647416929924
CosteaPI_2017__SID713B065-11-90-0__bin.33	0.9851809656246989	0.9887124402974548	0.9851627251948931	0.9856111193116854	0.9858471561679717	0.9993786441321605	0.9855904206740256	0.9839383074965401	0.98575876990353	0.9884142243757787	0.984264319984224	0.983610404185253	0.9867268822535575	0.9852770142372953	0.9873042551447078	0.9856574785208009	0.986903942046289	0.9860551065349714	0.9863740764740926	0.9866827272789461	0.9871061880476187	0.9867680343894478	0.9859075506230957	0.985333022480974	0.9867512852732544	0.9867469899032655	0.9865535465924896	0.9836726737901582	0.9868701139067726	0.9859618619806922	0.9722506383324367	0.9851036562464397	0.9847439394543702	0.980576998263368	0.9857115966694464	0.9882737959502916	0.9863907329630132	0.9848887998100495	1.0	0.9867684227517911	0.9863758105714407
CosteaPI_2017__SID713B043-11-90-0__bin.27	0.9839337800325177	0.993707490395029	0.9838949525804023	0.9878703780182264	0.9848256117616678	0.9862297821834939	0.9883351145909645	0.9827493023143058	0.9836401568965873	0.9926160087229018	0.9828594351778482	0.9830656750685924	0.999551211869717	0.9838641158265005	0.9866504838921143	0.9844295177804511	0.9926893769414759	0.9836297524951517	0.9845174322781557	0.995119584787344	0.9939011997002517	0.999595597080667	0.9846905856640336	0.9835711136396904	0.9995195966398567	0.9845940957418101	0.9846698208182957	0.9845456241903343	0.9852441459598095	0.9843910631006819	0.9708487227105203	0.983998512680853	0.9837409533490288	0.9793604111200545	0.9836383216386729	0.9925783359584196	0.9856030323914542	0.98337528112461	0.9867684227517911	1.0	0.9947134042606568
CosteaPI_2017__SID713A049-11-0-0__bin.64	0.9834550532980529	0.9929275818603882	0.9834212464791844	0.988501922466361	0.984746205902156	0.9858312290013902	0.9886289265942783	0.9827340469058794	0.9839402869172449	0.9921845651528896	0.9829608577452016	0.9829126349203919	0.9943637466613867	0.9846205127363501	0.9867656210475526	0.9839758782877089	0.995731839578006	0.98316848426408	0.9851168042417057	0.9998282533008395	0.996282869479858	0.9948534694449109	0.9843725258705206	0.9833461412186613	0.9947039406727199	0.9846240689101187	0.9840974180055857	0.984148381753588	0.9850003782406961	0.9846261961459104	0.9705047577491063	0.9830103019285567	0.9831511412638778	0.9794513112471821	0.9835602942812197	0.9919828412429176	0.9852591124103856	0.9833647416929924	0.9863758105714407	0.9947134042606568	1.0
