	BritoIL_2016__M1.57.ST__bin.49	CosteaPI_2017__SID713B002-11-90-0__bin.69	ZeeviD_2015__PNP_Main_415__bin.61	CosteaPI_2017__SID713A066-11-90-0__bin.37	CosteaPI_2017__SID713A078-11-0-0__bin.28	CosteaPI_2017__SID713B065-11-0-0__bin.55	CosteaPI_2017__SID713A066-11-0-0__bin.48	CM_madagascar__A46_01_1FE__bin.15	ZeeviD_2015__PNP_Main_51__bin.51	CosteaPI_2017__SID713B032-11-0-0__bin.37	Obregon-TitoAJ_2015__SM30__bin.13	CM_madagascar__A81_01_1FE__bin.24	CosteaPI_2017__SID713B042-11-0-0__bin.44	ZeeviD_2015__PNP_Main_587__bin.27	LiuW_2016__SRR3992983__bin.11	CosteaPI_2017__SID713A078-11-90-0__bin.4	CosteaPI_2017__SID713A073-11-90-0__bin.42	ZellerG_2014__CCIS74726977ST-3-0__bin.59	LiuW_2016__SRR3993058__bin.63	CosteaPI_2017__SID713A049-11-90-0__bin.34	CosteaPI_2017__SID713A073-11-0-0__bin.42	CosteaPI_2017__SID713B043-11-0-0__bin.37	ZeeviD_2015__PNP_Main_73__bin.17	HMP_2012__SRS017307__bin.40	CosteaPI_2017__SID713B042-11-90-0__bin.30	CosteaPI_2017__SID713B046-11-0-0__bin.20	CosteaPI_2017__SID713B037-11-90-0__bin.28	CM_madagascar__A62_01_1FE__bin.52	CosteaPI_2017__SID713B046-11-90-0__bin.62	LiuW_2016__SRR3993059__bin.71	RampelliS_2015__H9__bin.15	ZeeviD_2015__PNP_Main_293__bin.8	BritoIL_2016__M1.65.ST__bin.15	RampelliS_2015__H6__bin.15	ZeeviD_2015__PNP_Main_374__bin.24	CosteaPI_2017__SID713B032-11-90-0__bin.28	SchirmerM_2016__G88821__bin.15	HMP_2012__SRS049959__bin.25	CosteaPI_2017__SID713B065-11-90-0__bin.33	CosteaPI_2017__SID713B043-11-90-0__bin.27	CosteaPI_2017__SID713A049-11-0-0__bin.64
ZeeviD_2015__PNP_Main_293__bin.8	0.7961678125274725	0.6121737521416509	0.8809996456654675	0.6781352559788674	0.7823238126242138	0.8210526154149725	0.8789127956994613	0.8105853506664215	0.8237993798569839	0.8742699768089393	0.807952986756027	0.8177726216494177	0.8728814307590782	0.68176305807209	0.6067973110500549	0.8320354503446028	0.8385524417027559	0.8724276675766244	0.7394957854153142	0.8175230902885081	0.8489575155582804	0.7834328835498562	0.8041328535677035	0.9003563691728189	0.882805101035248	0.8896318951753304	0.8627600548661879	0.6325358950862668	0.8581514025773902	0.8425622187253707	0.7687980611797152	1.0	0.8052757072006689	0.7434518172217331	0.8522597751991164	0.8465324546246414	0.6760449509632487	0.832920326939828	0.7042454497956339	0.8693200423972977	0.852943107233607
BritoIL_2016__M1.65.ST__bin.15	0.8611053847997439	0.6296313987339545	0.8980178862033885	0.704671496880138	0.8215653444753386	0.8537959578387058	0.9068352883798337	0.8865100953472742	0.8455701813927842	0.9086994122290547	0.8475063729655533	0.8459925317726481	0.9094607323086309	0.70443015380593	0.6242305094517657	0.8663885355335776	0.8716289484313539	0.8934399097645062	0.7969496079013041	0.8805695361352593	0.8773436675096914	0.8231789072857116	0.8465640455803212	0.8924284476444748	0.9164961343208288	0.9017281169709433	0.8840866086437692	0.6766379904166687	0.8802980251767755	0.8693445691942325	0.8055679858412063	0.8789115594952578	1.0	0.7842204367304048	0.8937248286715572	0.8978289179282708	0.6973327400316093	0.8591729642125093	0.724867638407739	0.9035536929680338	0.8935341844028686
RampelliS_2015__H6__bin.15	0.7876703614729391	0.6475789620116862	0.8475061488391054	0.70966781961527	0.8024337384721648	0.8228967052259519	0.8635034757944626	0.8191195769264125	0.8141846575513731	0.8593979398362452	0.8134662107699223	0.8086338637601268	0.8585645943967314	0.6891806405005884	0.6251944142523641	0.8338728287565368	0.826840238478548	0.8463465968646313	0.7635262354137035	0.8081210019339073	0.8447789565528994	0.8035439852753627	0.8004166286972826	0.8377727797595228	0.868835037663428	0.8625794440577804	0.8334211581696688	0.6561140393393635	0.8521822160649455	0.8276484911076802	0.8078986884384216	0.852541439455671	0.8239488423630031	1.0	0.8390718829776977	0.8563106437098268	0.678015220330283	0.8060523858640313	0.7262585695249139	0.8532083799421281	0.8313173241203099
ZeeviD_2015__PNP_Main_374__bin.24	0.7944936558646168	0.6119967084820606	0.8696864157743031	0.6870087315788981	0.782990518929351	0.8170490636037437	0.8848495707598285	0.8095588304181227	0.8644142097390207	0.8886145957272724	0.8117202553268564	0.816295277889681	0.8763170756081032	0.6822307216668696	0.6053371619870276	0.8451807680416717	0.8580123010333618	0.8762265120215353	0.7559639244637231	0.8275111096537661	0.8541816955377135	0.7896141522779865	0.8524418597388645	0.8595468073212853	0.8814210363597186	0.8837729570884744	0.8602260342205442	0.6405753754485239	0.8713879962650328	0.8465224363478516	0.779366023665202	0.8666142803161606	0.8326396631034579	0.7440298297716861	1.0	0.8683970557465719	0.6738758404456978	0.8173145085988563	0.6988749035810091	0.875763154360949	0.859829037808736
CosteaPI_2017__SID713B032-11-90-0__bin.28	0.8085787083074091	0.6314940690286726	0.8711468932580901	0.7094470370840474	0.8018943443771215	0.8342793244930077	0.918878889510984	0.8040688651454495	0.8308947033579895	0.9572820553951865	0.8222600843643975	0.8254402966536909	0.9195929577453821	0.6921894796023333	0.6042967907421871	0.8569507962600579	0.8969335558339842	0.8871016850297191	0.7654110642420013	0.8656298011744359	0.8831501700292246	0.812693361034301	0.8118990866623422	0.8834795602834781	0.9219921335689162	0.9003855345505458	0.8684471390937952	0.6505730066633391	0.8816060072060932	0.8484812617437749	0.7907966961300928	0.8585630953650976	0.8342987920021243	0.7573511261175324	0.8661499730180323	1.0	0.6757553977562528	0.8270958136289696	0.7188210320738894	0.9321849319922036	0.8982024480782065
SchirmerM_2016__G88821__bin.15	0.8582317500054157	0.6841547972991894	0.9191405339801978	0.7429812793608004	0.8610606372023499	0.8939563577839573	0.9381755526870994	0.8700793662954522	0.8753810200373345	0.9290316001599901	0.881004450451412	0.8796407302692515	0.9242720529298849	0.7590954746787121	0.6842451483844856	0.8964761491627731	0.8969310748027731	0.9181646365852151	0.8264825899799061	0.8735755834381705	0.9134521141889775	0.8678052664643718	0.8815587094483459	0.9194818603024278	0.9325965052622902	0.9257567695946934	0.908686226531834	0.7277663679444917	0.9223075772858428	0.9113835498677229	0.8368306952753779	0.9304671785152516	0.8793564677903665	0.8137710905058974	0.9121190394041689	0.9170360405723926	1.0	0.8903703179248628	0.7799781994983666	0.9199959632614523	0.9029761436148994
HMP_2012__SRS049959__bin.25	0.8421948031472035	0.6386230052368624	0.8952784318911193	0.7167686405349093	0.822751107471811	0.8683553810499833	0.9150277101060087	0.8575116511290024	0.8683121502330226	0.9118057427478186	0.8617664959473228	0.8646561793790698	0.9135964309993778	0.7278827749776641	0.6394490529060434	0.8763374004207799	0.8747713428848009	0.9113229986250905	0.8047336049245835	0.8808448488362434	0.8883932885428163	0.8368401154856177	0.8575451338205701	0.9197754710039892	0.9231542560315467	0.9148492770281611	0.8819332482279604	0.6745283178804354	0.9038661065309049	0.8946575186867326	0.8121315844348715	0.9195703365391951	0.8690835236336942	0.7760363952619025	0.8873947414373314	0.9003444902747615	0.7142112410296054	1.0	0.7443528685766211	0.9113615672951241	0.8978159113140982
CosteaPI_2017__SID713B065-11-90-0__bin.33	0.8604704805360033	0.7664552083767757	0.9366577645146525	0.8231808125414795	0.9277854751272637	0.9653516298558305	0.9589563938715712	0.8869241339966956	0.9004797070579289	0.9507956587978645	0.9190419039587031	0.9083850651854803	0.9553749381508958	0.7844623723179628	0.7535885352227109	0.9230543082760151	0.9263031561192384	0.9593065074267838	0.866854904189881	0.9031838193990712	0.9541299755383897	0.9119639465417791	0.8920476339789324	0.9407932234491643	0.9641298365227133	0.9536387868153413	0.9254839933746158	0.7263955243130695	0.9479154599333651	0.931625397031346	0.8747473904955497	0.9445224476850543	0.8907305891638825	0.8494089516827847	0.9217938994772495	0.9505619065124725	0.7600553385366386	0.9042439426493402	1.0	0.9505140233350684	0.9298496004843924
CosteaPI_2017__SID713B043-11-90-0__bin.27	0.8224165184551426	0.6247847763743277	0.8814377430810211	0.7156912161174269	0.8118757332578778	0.8460399838106907	0.9354926172729842	0.8290680073159283	0.8585319196981884	0.9465910429927049	0.8340501214395244	0.8396931282529851	0.972962907644089	0.7087410053371912	0.6192048243195899	0.8687984166950085	0.9045559821823016	0.8988152404928202	0.7873919645380036	0.9033473012760312	0.8919221730876773	0.8468439319844081	0.832516314433589	0.891145417278659	0.9704576632615783	0.9127668940447539	0.88077172719201	0.65678743097967	0.8938205154174796	0.868273879920882	0.7974779672879794	0.8924128179289901	0.8498445503151358	0.763798056100607	0.8841356985698786	0.9435384044860308	0.6861934118023533	0.8474133952741246	0.7275392052814665	1.0	0.9268249525020326
CosteaPI_2017__SID713A049-11-0-0__bin.64	0.8176662492259541	0.6243650845465822	0.8685770019843272	0.7003990416669139	0.7974633057743328	0.8296841892846333	0.9050680467929276	0.8200735566146548	0.8417555459273811	0.9321593555190213	0.8141771570902602	0.8271625308381854	0.939237646425738	0.6991752083741377	0.6084793881229215	0.8489094114085953	0.9157367235058689	0.8797703482563443	0.7695462162263755	0.8985009723796693	0.8956473397551937	0.8222588884206694	0.8221211923372921	0.8773709544356538	0.942788860070312	0.888118766828697	0.8686094476131689	0.6416324899448227	0.8734952845026619	0.8535736683938029	0.7907332118600644	0.879124996785113	0.8438031816500186	0.7471963217735889	0.8715430072745474	0.9128011854524879	0.676209638330158	0.8381782175083735	0.7145868820739879	0.9305552752833552	1.0
