	BritoIL_2016__M1.57.ST__bin.49	CosteaPI_2017__SID713B002-11-90-0__bin.69	ZeeviD_2015__PNP_Main_415__bin.61	CosteaPI_2017__SID713A066-11-90-0__bin.37	CosteaPI_2017__SID713A078-11-0-0__bin.28	CosteaPI_2017__SID713B065-11-0-0__bin.55	CosteaPI_2017__SID713A066-11-0-0__bin.48	CM_madagascar__A46_01_1FE__bin.15	ZeeviD_2015__PNP_Main_51__bin.51	CosteaPI_2017__SID713B032-11-0-0__bin.37	Obregon-TitoAJ_2015__SM30__bin.13	CM_madagascar__A81_01_1FE__bin.24	CosteaPI_2017__SID713B042-11-0-0__bin.44	ZeeviD_2015__PNP_Main_587__bin.27	LiuW_2016__SRR3992983__bin.11	CosteaPI_2017__SID713A078-11-90-0__bin.4	CosteaPI_2017__SID713A073-11-90-0__bin.42	ZellerG_2014__CCIS74726977ST-3-0__bin.59	LiuW_2016__SRR3993058__bin.63	CosteaPI_2017__SID713A049-11-90-0__bin.34	CosteaPI_2017__SID713A073-11-0-0__bin.42	CosteaPI_2017__SID713B043-11-0-0__bin.37	ZeeviD_2015__PNP_Main_73__bin.17	HMP_2012__SRS017307__bin.40	CosteaPI_2017__SID713B042-11-90-0__bin.30	CosteaPI_2017__SID713B046-11-0-0__bin.20	CosteaPI_2017__SID713B037-11-90-0__bin.28	CM_madagascar__A62_01_1FE__bin.52	CosteaPI_2017__SID713B046-11-90-0__bin.62	LiuW_2016__SRR3993059__bin.71	RampelliS_2015__H9__bin.15	ZeeviD_2015__PNP_Main_293__bin.8	BritoIL_2016__M1.65.ST__bin.15	RampelliS_2015__H6__bin.15	ZeeviD_2015__PNP_Main_374__bin.24	CosteaPI_2017__SID713B032-11-90-0__bin.28	SchirmerM_2016__G88821__bin.15	HMP_2012__SRS049959__bin.25	CosteaPI_2017__SID713B065-11-90-0__bin.33	CosteaPI_2017__SID713B043-11-90-0__bin.27	CosteaPI_2017__SID713A049-11-0-0__bin.64
ZeeviD_2015__PNP_Main_293__bin.8	0.7829104032695519	0.6028101837971226	0.866658502512397	0.6673919711557103	0.7703144440652421	0.808050112039581	0.8645662780247712	0.7958449573358957	0.8104540587811428	0.8595115404415478	0.7943093797302988	0.8037170959309882	0.8587917384389241	0.6711476100845988	0.5984598924404667	0.8193197160870566	0.824555267933339	0.8581537059437987	0.7280300113287238	0.8039520393046444	0.8350839557861139	0.7714062397428214	0.7913507055787151	0.8924968990929727	0.8681764209755294	0.875192858949903	0.8486688269684282	0.6221999222229944	0.8447124112676078	0.8291105589003421	0.7461298645658941	1.0	0.791550714561844	0.7278722307297487	0.8383674046012816	0.8323640639522005	0.66853597647188	0.8219966117480132	0.6937547674885974	0.855409628762597	0.8384518613695893
BritoIL_2016__M1.65.ST__bin.15	0.8483799846143789	0.6204142720908523	0.8832896737008117	0.6936794930454647	0.8090976283014978	0.8398914961762206	0.8922826362038075	0.871812469727366	0.8321006400619447	0.8937855834385019	0.8334192280038414	0.8319070628045071	0.8947178548623088	0.6931197111927879	0.6154080792946078	0.85298854793593	0.8573356562604226	0.8783555486281155	0.7843800751180319	0.8662531990527285	0.8635095975771836	0.8107962477855936	0.8334410159202629	0.8775242558169546	0.9016133114113374	0.8868063272109289	0.869348340179767	0.6662765791630423	0.8660470518435092	0.8551941554752195	0.7820303321316459	0.863931528958655	1.0	0.7683169337362422	0.8788445197524222	0.883058386588029	0.6868468862553443	0.8445214284158006	0.7138090138286229	0.8888627713224092	0.8784791531539685
RampelliS_2015__H6__bin.15	0.7716858010351444	0.6347882320882458	0.8302990842885111	0.6953517109554771	0.7866609261360109	0.806458713302315	0.845732923572142	0.8026961124193123	0.7976894364110766	0.8415468264858575	0.7968054651260562	0.7922359322881517	0.8408376244240209	0.6749446527441189	0.6138454203640042	0.81713108175986	0.8099294451803535	0.8289885352270041	0.7488354954971612	0.7919445035079309	0.8278567174113729	0.7875176034869321	0.7845786630990854	0.8209236179254232	0.8509064447581779	0.8446988356495758	0.8164324450918683	0.6433457608778433	0.8347167395898955	0.8107654319683284	0.7852015811111889	0.8346757986887466	0.807239671997348	1.0	0.8216359015604646	0.8386796427312072	0.6648472178016321	0.7893863575232427	0.7121524480677875	0.8355985097511982	0.8142348431721362
ZeeviD_2015__PNP_Main_374__bin.24	0.7819100016551277	0.6032522476945321	0.8557247897519494	0.6758092949468641	0.7713269439161569	0.8048120493290487	0.8704097533859851	0.796052754850617	0.8564774043851513	0.8738827888588051	0.7989012138643482	0.8027575831389339	0.8618803811165553	0.6713595780361442	0.5967332309027941	0.8321642042739767	0.8435229079030783	0.8620068578495207	0.7440653525577968	0.8141127735254531	0.8402567633823314	0.7777717922533781	0.8477895458392277	0.8448950243116388	0.8673520612584592	0.868794442518667	0.8458147131476468	0.6306407061461446	0.8575157627483863	0.832936727281812	0.7567423028758623	0.8524879222527224	0.8187764078734108	0.7285688298872328	1.0	0.8539701202621972	0.6637526271247312	0.8037658837600752	0.688889097081042	0.8614341993085939	0.8456937014586984
CosteaPI_2017__SID713B032-11-90-0__bin.28	0.7953700033717725	0.6303077190231048	0.8569655915669866	0.7005900991363434	0.7896520065940348	0.8242885988143508	0.9078190082316415	0.790287815441784	0.8174317527532897	0.9570437730835989	0.8082641133600842	0.8109634781741968	0.9131091091589958	0.6812810555439184	0.5961648228339865	0.843391676160322	0.8901538011090251	0.8723126077039942	0.7539131640075347	0.8588862560164338	0.8767216091687295	0.8074433631757271	0.7994091221632919	0.8688419401786805	0.9155180187370882	0.8865133769042144	0.8552972260356909	0.6401707378419565	0.8685020374695042	0.8353126598769186	0.7673305606409015	0.844193348185745	0.8205734193745323	0.7417576513151082	0.8517603689793808	1.0	0.6657047121495168	0.8137403236745936	0.7103919899765689	0.925266568602334	0.8910014164559634
SchirmerM_2016__G88821__bin.15	0.8456380768005359	0.6744063907277594	0.9059387081485584	0.7323150959755724	0.8485435774908499	0.8814820959549661	0.9244791735464704	0.8561193310638127	0.862403222627716	0.915213696167793	0.8674533727637446	0.8657324751917582	0.9109265107520433	0.7481334046983621	0.6750282809464355	0.8831110573348967	0.8839849795283462	0.9048460412222864	0.8149652042647826	0.8612746266148935	0.9003638876751081	0.8555867351925931	0.8687764085390758	0.9086534676588026	0.9190670907003371	0.9122955146234024	0.8957390745195674	0.7163234822470685	0.9090883152798479	0.8979656211478604	0.8129616293206707	0.9201322824427763	0.8661335072019325	0.7979665193750242	0.8984168482054214	0.9033967252751085	1.0	0.8802578651676488	0.7693632678983651	0.9067508111783843	0.8896654737857687
HMP_2012__SRS049959__bin.25	0.8276866257414933	0.6291160399893533	0.8805591863790715	0.7051721858009653	0.8099526664937435	0.8545651742710522	0.9001669048599915	0.8418646383784544	0.8538387270134965	0.8968364366278606	0.8471879625061668	0.849271518351058	0.8985156571847075	0.7165635060701153	0.6305663915152316	0.8619343332366997	0.860302581812202	0.8960481099656358	0.7920161157704325	0.8661450995749818	0.873917746165596	0.8240170922782979	0.8433772931405409	0.908462135737984	0.9076479553518905	0.8999265923774746	0.8675051749830892	0.6630009476873209	0.8891989922981333	0.8802815767211376	0.7882880935548786	0.9075102101017704	0.8542629823838659	0.7599909808648537	0.872684396387599	0.8858062208297943	0.7060995292079266	1.0	0.7331048033675959	0.8962104374450078	0.8828805117172467
CosteaPI_2017__SID713B065-11-90-0__bin.33	0.8477191389060084	0.7578037994528961	0.9227603158642116	0.8113361620449103	0.9146546721881634	0.9647518029560911	0.9451382356439284	0.8726786312825432	0.887655768352515	0.9397799536305489	0.9045801546369194	0.8934970011229377	0.9426941341048187	0.7729127439789478	0.7440211674536499	0.9098153820330991	0.9141722363039955	0.9459290803804087	0.8550432055573318	0.8911558741588907	0.9418276030556676	0.8998968709630749	0.879476497855297	0.9269946303907833	0.95135635535908	0.9410002023450399	0.9130395159783075	0.714535427630241	0.9354694379184307	0.9185471111255276	0.8504737087889316	0.9304525166213836	0.8771415493657538	0.8329108801391393	0.9086229364538748	0.9394154236348274	0.7497115424716061	0.8905797314114159	1.0	0.9379372236098046	0.9171811533873229
CosteaPI_2017__SID713B043-11-90-0__bin.27	0.8092033937647514	0.6208533121679526	0.8672421464312781	0.7070101522102467	0.7995560156801421	0.8343898289521442	0.924580203091496	0.8147660057608404	0.8444864721926544	0.9396014229882674	0.8197540312680667	0.825473491976479	0.9725262534399326	0.6973048425660606	0.610938739543255	0.8552708063954866	0.8979431143612338	0.884101412544823	0.775201115123408	0.8989385913645719	0.886482517871098	0.8465014658260942	0.8197709772344735	0.8765048904876773	0.9699914521392706	0.898704894665055	0.8672693387959773	0.6466371911942452	0.8806314303538515	0.8547210477178708	0.7742304659313168	0.8781328855394551	0.8360268881254884	0.748033578235389	0.869669754642111	0.9365357794376067	0.6763143074794372	0.8333253858064525	0.7179127140856844	1.0	0.9219252036570184
CosteaPI_2017__SID713A049-11-0-0__bin.64	0.8041380047125297	0.6199493135968948	0.8541770779545801	0.6923457991813413	0.7852989647074651	0.8179285840054921	0.8947764515956721	0.8059142050524175	0.8282371933739695	0.9248741248088379	0.8003042766899918	0.8130285026935807	0.9339438651053197	0.6884222521618879	0.6004265413157494	0.8353063836774747	0.9118282122656347	0.8649624797956718	0.7580929092452237	0.8983466578034706	0.8923181016933057	0.8180271079272189	0.8092735146727443	0.8627593424616341	0.937795794334281	0.8744631138703085	0.8547963146513776	0.6314615766597226	0.8603931856265864	0.8404509942409009	0.7674103442204245	0.8641889285226754	0.8295860610413069	0.731842417120213	0.857215096713693	0.9054831134350623	0.6662417080645193	0.8242349063528145	0.7048512150294484	0.925635805729819	1.0
