	BritoIL_2016__W1.44.ST__bin.70	BritoIL_2016__W2.69.ST__bin.3	BritoIL_2016__W2.13.ST__bin.34	BritoIL_2016__M2.36.ST__bin.3	BritoIL_2016__W1.38.ST__bin.17	BritoIL_2016__M1.57.ST__bin.54	BritoIL_2016__WL.7.ST__bin.78	BritoIL_2016__M2.41.ST__bin.40	BritoIL_2016__W2.11.ST__bin.63	BritoIL_2016__M1.59.ST__bin.21	BritoIL_2016__W1.18.ST__bin.19	BritoIL_2016__W1.26.ST__bin.53	BritoIL_2016__M2.39.ST__bin.25	BritoIL_2016__M2.37.ST__bin.25	LiuW_2016__SRR3993030__bin.56	BritoIL_2016__M1.27.ST__bin.96	BritoIL_2016__W2.21.ST__bin.22	BritoIL_2016__W2.15.ST__bin.65	BritoIL_2016__M1.22.ST__bin.51	Obregon-TitoAJ_2015__HCO74__bin.1	BritoIL_2016__W3.23.ST__bin.8	BritoIL_2016__M2.50.ST__bin.62	BritoIL_2016__W1.31.ST__bin.47	BritoIL_2016__W1.33.ST__bin.46	BritoIL_2016__M2.63.ST__bin.18	BritoIL_2016__M2.60.ST__bin.4	BritoIL_2016__M1.61.ST__bin.36	BritoIL_2016__W2.33.ST__bin.50	BritoIL_2016__W2.62.ST__bin.9	BritoIL_2016__W1.37.ST__bin.46	BritoIL_2016__M2.51.ST__bin.30	BritoIL_2016__W1.20.ST__bin.10	BritoIL_2016__W3.20.ST__bin.25	LiJ_2014__MH0245__bin.7	BritoIL_2016__W1.40.ST__bin.31	BritoIL_2016__W1.21.ST__bin.57	BritoIL_2016__W1.8.ST__bin.57	CM_madagascar__A13_03_1FE__bin.36	BritoIL_2016__W1.39.ST__bin.79	BritoIL_2016__M2.45.ST__bin.43	BritoIL_2016__M1.25.ST__bin.73
BritoIL_2016__W1.20.ST__bin.10	0.9914350236091152	0.9922472324856348	0.9915955678142522	0.9928377467150226	0.9917927001411575	0.9924680892956061	0.9920686111769821	0.9939177411903062	0.9924046151813133	0.992018919972377	0.9922658990369149	0.9921374005676841	0.9923659122895329	0.9962188452067607	0.9907089208531141	0.9921059558688885	0.9920724456862366	0.9922908113273247	0.9919625567772412	0.9863418011048173	0.9915971643557617	0.9921753682037828	0.9916019713527502	0.9917960995965683	0.9928114783273988	0.9917055702802078	0.9915083707114078	0.9923681117300782	0.9924084145961617	0.9928878530050688	0.9929805750341462	1.0	0.9924598431972463	0.987892802245539	0.9922686495965634	0.9915235636198856	0.9921774938245167	0.9914532529110944	0.9914824917886768	0.9923394014013032	0.9889272211430638
BritoIL_2016__W3.20.ST__bin.25	0.9928515071628472	0.9927198291358843	0.9916309161361749	0.9922032359689434	0.9925259323678804	0.9927336796566132	0.9929529171854979	0.9932742335707997	0.992388944030999	0.9923545146716612	0.9929731814461888	0.9930109676030674	0.9928219949054323	0.9925922698156783	0.9907845579078456	0.9929180069269569	0.9926324749595055	0.9999108217464974	0.9927914681138703	0.9855934141321747	0.9925149804494204	0.9925221010928413	0.9926176769387064	0.9929613490438138	0.9926939148233591	0.9920479455538588	0.9927292786773161	0.9998026820068757	0.9998432218617114	0.9943532605535597	0.9980016592629399	0.9924598431972463	1.0	0.9890254779540079	0.9923342719244114	0.9927735638347864	0.9927718339149182	0.9916965492339553	0.9986481149033241	0.992158732566834	0.9925848445093801
LiJ_2014__MH0245__bin.7	0.9893801712708612	0.988688098944201	0.9881983034098638	0.9892553413723709	0.9884051911922433	0.9894364786403995	0.9893352202396165	0.9896654580635965	0.9884082681303281	0.9891638404097084	0.9892319711667094	0.989278458060639	0.9895298385020295	0.9892440332768143	0.9901203867537376	0.9892624832806459	0.9892404214731291	0.9891630473728448	0.9892641210715933	0.9849872329838832	0.9896952802756416	0.9894957644500413	0.9893523401758799	0.989224587457078	0.9892506699184695	0.9887906779732334	0.9895480113824366	0.9889811752891141	0.9890144098730888	0.9899064196441771	0.9891558543079858	0.987892802245539	0.9890254779540079	1.0	0.9882247143461701	0.9893278287609869	0.9892109475805061	0.9880871898574335	0.989669717246449	0.9888061988355294	0.9887709683221898
BritoIL_2016__W1.40.ST__bin.31	0.9924438804252598	0.9929740047548087	0.9936425495079362	0.9924598414915584	0.9920334953861103	0.9925838377967869	0.9934426925562221	0.9935493842224283	0.9923482826046196	0.9919255144184915	0.9919681968073761	0.9958600793614976	0.9931170808681856	0.992264227382247	0.9907893447042102	0.9925733941666866	0.9923112837800213	0.9924596827266501	0.9932202413402051	0.9865436407266434	0.9926753754237251	0.9928669219119435	0.9925473914846346	0.9923281327372525	0.9922824300326868	0.9930433140266935	0.9919644695233691	0.9921203584624492	0.9921307512264598	0.9934897064277559	0.9918709804124035	0.9922686495965634	0.9923342719244114	0.9882247143461701	1.0	0.9933802487095164	0.9926748321003804	0.9915919738977953	0.9931314122451336	0.9929142466382037	0.9925415101787877
BritoIL_2016__W1.21.ST__bin.57	0.993138064614582	0.9935087386938132	0.9923486267275503	0.9932799476908417	0.9931217668310532	0.9929136051954196	0.9928254019552396	0.9932741830068681	0.99246785540734	0.9922147866309643	0.9929374023117808	0.9935127534633885	0.9931318090922667	0.9924412482035214	0.990832766679283	0.9929963559164378	0.9936644013772261	0.9927758457861809	0.9927768006224391	0.9859414973477235	0.9932035625667194	0.9931102531752851	0.9931707223988563	0.9927898216575278	0.9926172856870463	0.9922699749153108	0.9922557445053094	0.992698278495713	0.9927480112799361	0.9934819059148444	0.9925457761918443	0.9915235636198856	0.9927735638347864	0.9893278287609869	0.9933802487095164	1.0	0.9931873892894845	0.9914267920303984	0.9930886376363954	0.9930444906803506	0.9925812266153813
BritoIL_2016__W1.8.ST__bin.57	0.9931488755282553	0.9926493589190223	0.9923473521200836	0.992710016412005	0.9926774332884873	0.9928329709554603	0.9929088969322503	0.9938286845273318	0.9923114420463824	0.9926055353484775	0.9928542048764699	0.9933364819221016	0.9929610388551819	0.9926148586428282	0.9910586106245589	0.9930457682773205	0.9928116747099361	0.9927777075440536	0.9927150872655558	0.9861792392149406	0.9927796575337439	0.9927376457127376	0.9925263265903312	0.9928375622972472	0.9926022392776311	0.9924173147072799	0.9929692881892679	0.99277133456413	0.9927869772045278	0.9936331571943515	0.9928543351146458	0.9921774938245167	0.9927718339149182	0.9892109475805061	0.9926748321003804	0.9931873892894845	1.0	0.9916405596918726	0.9929171583055638	0.9926603442053636	0.9928415522120229
CM_madagascar__A13_03_1FE__bin.36	0.991650671177078	0.9914573653485829	0.9909761768460695	0.9912166079404988	0.9910481268775063	0.9920385232744783	0.9912956414749111	0.9928363200831619	0.9914467975050643	0.9910700946172477	0.991195372338035	0.9919768180728045	0.9916338128546544	0.9918555625584075	0.9899299300255973	0.9918747701114042	0.9913420584507943	0.9913502722593428	0.9908876973319923	0.986371504559654	0.9913497408677799	0.9915064394329183	0.9907756711679382	0.9916143820050115	0.9920724556154403	0.9899960783334533	0.9908747108285599	0.9911881791447967	0.9912395867216903	0.9920510500940612	0.9913162095710333	0.9914532529110944	0.9916965492339553	0.9880871898574335	0.9915919738977953	0.9914267920303984	0.9916405596918726	1.0	0.991284523633552	0.9916069153028088	0.9917519452688998
BritoIL_2016__W1.39.ST__bin.79	0.9932333932951487	0.9933884478750932	0.9914039983110899	0.992308237841385	0.9930021332165749	0.9930920973799441	0.9933022792856114	0.9933506583821277	0.9920830048025231	0.9929502640679083	0.9934939366098311	0.9933205342827721	0.9935094106564587	0.9930732626213502	0.990794282982004	0.9932036230525167	0.9930993414599972	0.9986014679861375	0.9939551250508288	0.9862242324764797	0.9933804835951895	0.9932468819429864	0.9930665872385491	0.9935423668484844	0.9928580933494747	0.9930197843857362	0.9935844445035373	0.9987718712263303	0.998695480688287	0.9944469294694047	0.9985686706547761	0.9914824917886768	0.9986481149033241	0.989669717246449	0.9931314122451336	0.9930886376363954	0.9929171583055638	0.991284523633552	1.0	0.9923948317802683	0.9928948921935176
BritoIL_2016__M2.45.ST__bin.43	0.9929798664305858	0.9926751641697228	0.9924660252022821	0.9926220966752234	0.9928768817901573	0.9927452012529121	0.9926374128399609	0.9932789128947112	0.9951285446383559	0.9928501859653185	0.9926363015702722	0.9935353665015743	0.9929348631983551	0.992461201379304	0.9908273400068893	0.992975260260746	0.9932396016142108	0.9921646860502042	0.9924564906092064	0.9861834888228095	0.9928524881345767	0.9997439788576089	0.992828952235078	0.9925948345733481	0.9928012792488538	0.9926597594164881	0.9920887303187776	0.992172828470983	0.9921103548598189	0.9931264440781278	0.9924830842316986	0.9923394014013032	0.992158732566834	0.9888061988355294	0.9929142466382037	0.9930444906803506	0.9926603442053636	0.9916069153028088	0.9923948317802683	1.0	0.992824493076377
BritoIL_2016__M1.25.ST__bin.73	0.9928093499054811	0.9927648257991133	0.9924981927861006	0.9931247194052445	0.9921951157149204	0.9930843575881608	0.9929793092202229	0.993398107044141	0.9929540139571429	0.9948174211660606	0.9925675152486986	0.9929895963741181	0.9930618416881882	0.9912821723922283	0.990993049176602	0.9967771273364708	0.9923663651062045	0.9926341005379905	0.9928094962807202	0.9869013033747313	0.9927584005912539	0.9929077805847678	0.9927137370211885	0.9926103403149883	0.9955854856117842	0.9926838779494888	0.9927353844610405	0.9925234730461113	0.9924803688195338	0.9934988152546859	0.9927149339444885	0.9889272211430638	0.9925848445093801	0.9887709683221898	0.9925415101787877	0.9925812266153813	0.9928415522120229	0.9917519452688998	0.9928948921935176	0.992824493076377	1.0
