	BritoIL_2016__W1.44.ST__bin.70	BritoIL_2016__W2.69.ST__bin.3	BritoIL_2016__W2.13.ST__bin.34	BritoIL_2016__M2.36.ST__bin.3	BritoIL_2016__W1.38.ST__bin.17	BritoIL_2016__M1.57.ST__bin.54	BritoIL_2016__WL.7.ST__bin.78	BritoIL_2016__M2.41.ST__bin.40	BritoIL_2016__W2.11.ST__bin.63	BritoIL_2016__M1.59.ST__bin.21	BritoIL_2016__W1.18.ST__bin.19	BritoIL_2016__W1.26.ST__bin.53	BritoIL_2016__M2.39.ST__bin.25	BritoIL_2016__M2.37.ST__bin.25	LiuW_2016__SRR3993030__bin.56	BritoIL_2016__M1.27.ST__bin.96	BritoIL_2016__W2.21.ST__bin.22	BritoIL_2016__W2.15.ST__bin.65	BritoIL_2016__M1.22.ST__bin.51	Obregon-TitoAJ_2015__HCO74__bin.1	BritoIL_2016__W3.23.ST__bin.8	BritoIL_2016__M2.50.ST__bin.62	BritoIL_2016__W1.31.ST__bin.47	BritoIL_2016__W1.33.ST__bin.46	BritoIL_2016__M2.63.ST__bin.18	BritoIL_2016__M2.60.ST__bin.4	BritoIL_2016__M1.61.ST__bin.36	BritoIL_2016__W2.33.ST__bin.50	BritoIL_2016__W2.62.ST__bin.9	BritoIL_2016__W1.37.ST__bin.46	BritoIL_2016__M2.51.ST__bin.30	BritoIL_2016__W1.20.ST__bin.10	BritoIL_2016__W3.20.ST__bin.25	LiJ_2014__MH0245__bin.7	BritoIL_2016__W1.40.ST__bin.31	BritoIL_2016__W1.21.ST__bin.57	BritoIL_2016__W1.8.ST__bin.57	CM_madagascar__A13_03_1FE__bin.36	BritoIL_2016__W1.39.ST__bin.79	BritoIL_2016__M2.45.ST__bin.43	BritoIL_2016__M1.25.ST__bin.73
BritoIL_2016__W1.20.ST__bin.10	0.3665349318099045	0.8344575443539123	0.8424569503932481	0.38536910341035757	0.8458220586154898	0.682825005342636	0.6346449630229387	0.38220566088658664	0.8275748244956602	0.8005295480380736	0.8389363288214395	0.4581042019707053	0.7813231477105926	0.9342810617849521	0.6796675826904612	0.7013230674456381	0.8564320823036845	0.743387923535591	0.7839307554236534	0.42899812280337396	0.8019010754500606	0.8321790229547738	0.8521790430210123	0.593384763103003	0.7920676151977678	0.6900889837353102	0.2198828332325005	0.8382089276702395	0.8375046026934913	0.44338360929428045	0.8440231203201769	1.0	0.8394911603202171	0.3753139112209403	0.8118529265104109	0.8502145582568057	0.7355691136441393	0.7543551262718233	0.19824741471597745	0.7562232930904917	0.81866742115724
BritoIL_2016__W3.20.ST__bin.25	0.6291303410898482	0.7293073445863213	0.5400537363183522	0.6490329580261307	0.6423900329966405	0.8087814162521845	0.7592627885337608	0.6224643719739066	0.5747743236560626	0.8915152919312066	0.9269315615544917	0.6278896973003542	0.8848487000021176	0.8861622129298501	0.7776849786188247	0.827545530755136	0.9043545849635467	0.9009247529611651	0.8988134163916947	0.5828422451666586	0.897397762107799	0.9306510016703848	0.8644085953196837	0.7377856999610118	0.881185935882632	0.5020378446180848	0.4008051728368765	0.9847946398209287	0.9653360886586971	0.6533938956837804	0.9826801891857216	0.5211202166393252	1.0	0.5299959268020165	0.6095920698447576	0.9012405192268647	0.8649217933530889	0.47606653637415625	0.5408615249704475	0.5747382004935171	0.6347269400318133
LiJ_2014__MH0245__bin.7	0.8301795345424332	0.4898088142952758	0.31006496477990525	0.8419405233632067	0.40736649510913814	0.9137105688934659	0.8750365093627117	0.5248108476777658	0.3407407879018915	0.9454369066482455	0.9667177864064999	0.7720510581945315	0.9550745825597062	0.6420936438293805	0.8986627426231191	0.9216586671038506	0.7538628298476674	0.9506552585022049	0.9576037761225983	0.7165520518062883	0.8998963014722325	0.8885618852599267	0.6375629015532496	0.8661262352500185	0.9352309978217739	0.2837097810074913	0.6013002506114075	0.7116416917423979	0.6621417605829402	0.6513517019530818	0.9722616386277414	0.29770550095620707	0.677240520896089	1.0	0.3761160723167907	0.657351573026286	0.9227147526475754	0.26722306802798507	0.7394293954686211	0.36358948116514805	0.41588760130104646
BritoIL_2016__W1.40.ST__bin.31	0.44388726282825386	0.8545711486316322	0.7525262278290414	0.46890348141114574	0.8389140980198645	0.7288546610293928	0.6706911296587824	0.43760005908992616	0.7973651588353233	0.8192088535219465	0.8678815104595399	0.5126745221858645	0.8369091341101048	0.8347163995012953	0.7262721464860628	0.7450848127320993	0.8310286185682974	0.7978154525496324	0.8341548672211984	0.46689851750138606	0.8180288348160693	0.869064198890996	0.8691781071823628	0.6379798720489521	0.8083190428855818	0.7067653515895101	0.26368790552019156	0.8718789795596911	0.8672630240337595	0.48949596470978746	0.8790685505436896	0.7200899519538386	0.8710175481062301	0.42057076953059996	1.0	0.858888094892726	0.7727752064365304	0.6556810425456367	0.30835775390647596	0.7912247900038355	0.8070455837844428
BritoIL_2016__W1.21.ST__bin.57	0.6133344042072698	0.7444182277078513	0.5409612442711933	0.6344713055323498	0.6809303702167192	0.7967548725291113	0.7435923056442856	0.6221741734297204	0.5778191230680791	0.8752712230666246	0.9253368984160131	0.6251679828086789	0.86810669698842	0.8989845458978045	0.7802946125976513	0.8090583286904203	0.9178251815162942	0.8557956519566954	0.8794602795360418	0.5720149020118728	0.8838782669296632	0.9178024149050474	0.8616631135996985	0.7309764409842006	0.87227931090527	0.5006871089755468	0.38478798277073456	0.917032144557863	0.9015198610224865	0.6498609023293406	0.9201593915749625	0.5359057917626606	0.9151216464307329	0.5223545988238516	0.6103614642219543	1.0	0.8482687573161454	0.481319046863172	0.5126876427260993	0.5866260071853955	0.639244705023769
BritoIL_2016__W1.8.ST__bin.57	0.7263259656600469	0.566333241162945	0.3958115392419809	0.7437509002383463	0.48802801278890423	0.8421073935721142	0.8031597971690724	0.5152675166668944	0.43136267435711156	0.8986728515450456	0.93553715185089	0.7045688476002931	0.9029104114338944	0.6913162877692698	0.8052220658012463	0.8571415053772485	0.7737218718228814	0.9023363616387544	0.908146250224731	0.657908902713279	0.8594787081146039	0.8692733013225225	0.6916380079841284	0.7904634137879191	0.8932982314850542	0.3661864694570814	0.5112775551786967	0.7542777749157061	0.7159751960022583	0.6103300576047405	0.9441615666302541	0.38540241836875233	0.7300388902965609	0.6094894846904284	0.4564936491798763	0.7051223956170352	1.0	0.33643681194191793	0.6486804740011166	0.44427616631463185	0.48746710515940395
CM_madagascar__A13_03_1FE__bin.36	0.3644820647449374	0.852746308873596	0.8853150373066697	0.38432392556444883	0.9019740267536674	0.7012534071269997	0.6549326424990101	0.3576048921783562	0.8793625945077286	0.8422671926427991	0.8990947807605412	0.4669285002637962	0.8131884243689961	0.8499294042131196	0.724776869980224	0.7313088562789843	0.8936595401287695	0.7749200818749502	0.8172994889165192	0.4575184224410326	0.8299917224563871	0.8750714327769946	0.9039931932500499	0.5943322492868267	0.7983304067541062	0.7860006765189061	0.19811960069221968	0.8923342095753978	0.8837334146079596	0.4492131715691198	0.8996408446557893	0.8680049272742176	0.8824542628195138	0.38763956088612433	0.8506082320575296	0.8786572138734864	0.7388544664678671	1.0	0.2030641919466543	0.7863735700456823	0.8059395127447618
BritoIL_2016__W1.39.ST__bin.79	0.9183226498975242	0.41600325976561314	0.16564292186901336	0.889702394346496	0.29863497314950527	0.8882040272701287	0.870675945240803	0.585931465860645	0.2121128268127885	0.9272710409964179	0.9556822397508955	0.8164907041945155	0.9256343163310609	0.6174511491281951	0.8490032171940473	0.9040094812958784	0.7161784113507957	0.9653885567631014	0.9609360270998425	0.7581775416745221	0.847428069257856	0.8653347341405713	0.5972304155592991	0.869260440676523	0.9369119802467935	0.1604225836075145	0.6575246763040583	0.7396999616855907	0.6456852197605045	0.7256984777624385	0.997441905016755	0.1502114894574558	0.6601762766908513	0.706317772412409	0.26341536468627796	0.6162948749916377	0.9380705350029496	0.13371576789982303	1.0	0.2768869846559913	0.3245139239428568
BritoIL_2016__M2.45.ST__bin.43	0.5425210090918214	0.9254015947042546	0.7974944750645685	0.5641005159337295	0.923860347656178	0.7859765976228953	0.7330201683185148	0.5447186942514045	0.8917593975106556	0.8758656073537454	0.9449943777765488	0.5744069015097053	0.8770863159791988	0.8992731048805815	0.7848664901145131	0.8124461075575382	0.9196523847853826	0.8577915414723466	0.8889370208565033	0.5162481233653052	0.8878965510884993	0.9919998525318439	0.9413916487963936	0.7037743655284993	0.8690615904850268	0.7292525617471699	0.29047744863704605	0.9417654396087178	0.9405385864767605	0.6001278057352823	0.945486962381283	0.7718800756183933	0.945035341153242	0.46786320689987115	0.9105216481204979	0.9499509463564101	0.8654895840373914	0.6975612453685782	0.37299817098523064	1.0	0.8842897257706748
BritoIL_2016__M1.25.ST__bin.73	0.5273301794970461	0.9042594898028475	0.7264446909164988	0.5586301183820367	0.8498544557368886	0.7653681613436248	0.7218044772403178	0.5404830349260961	0.7789655718780416	0.9217284230064058	0.9237429547975282	0.5619402883723036	0.8711967224246814	0.8932741800402907	0.7648810520835692	0.8093646302541931	0.8803060277507413	0.8379374816089092	0.8723538332692004	0.5157880440933476	0.8624477693021572	0.9246565110120193	0.9089784739355803	0.6953213065030897	0.8934063695420902	0.6710002489870753	0.3068453337558569	0.919754634554879	0.9140007695964146	0.5918893591978089	0.924041739287897	0.738780868738541	0.9227270875302745	0.4731424432422644	0.8211014282804047	0.9151986237805292	0.8395807963059372	0.6320686298920302	0.3864967518504267	0.7818130786120102	1.0
