	BritoIL_2016__W1.44.ST__bin.70	BritoIL_2016__W2.69.ST__bin.3	BritoIL_2016__W2.13.ST__bin.34	BritoIL_2016__M2.36.ST__bin.3	BritoIL_2016__W1.38.ST__bin.17	BritoIL_2016__M1.57.ST__bin.54	BritoIL_2016__WL.7.ST__bin.78	BritoIL_2016__M2.41.ST__bin.40	BritoIL_2016__W2.11.ST__bin.63	BritoIL_2016__M1.59.ST__bin.21	BritoIL_2016__W1.18.ST__bin.19	BritoIL_2016__W1.26.ST__bin.53	BritoIL_2016__M2.39.ST__bin.25	BritoIL_2016__M2.37.ST__bin.25	LiuW_2016__SRR3993030__bin.56	BritoIL_2016__M1.27.ST__bin.96	BritoIL_2016__W2.21.ST__bin.22	BritoIL_2016__W2.15.ST__bin.65	BritoIL_2016__M1.22.ST__bin.51	Obregon-TitoAJ_2015__HCO74__bin.1	BritoIL_2016__W3.23.ST__bin.8	BritoIL_2016__M2.50.ST__bin.62	BritoIL_2016__W1.31.ST__bin.47	BritoIL_2016__W1.33.ST__bin.46	BritoIL_2016__M2.63.ST__bin.18	BritoIL_2016__M2.60.ST__bin.4	BritoIL_2016__M1.61.ST__bin.36	BritoIL_2016__W2.33.ST__bin.50	BritoIL_2016__W2.62.ST__bin.9	BritoIL_2016__W1.37.ST__bin.46	BritoIL_2016__M2.51.ST__bin.30	BritoIL_2016__W1.20.ST__bin.10	BritoIL_2016__W3.20.ST__bin.25	LiJ_2014__MH0245__bin.7	BritoIL_2016__W1.40.ST__bin.31	BritoIL_2016__W1.21.ST__bin.57	BritoIL_2016__W1.8.ST__bin.57	CM_madagascar__A13_03_1FE__bin.36	BritoIL_2016__W1.39.ST__bin.79	BritoIL_2016__M2.45.ST__bin.43	BritoIL_2016__M1.25.ST__bin.73
BritoIL_2016__W1.20.ST__bin.10	0.36339556877251805	0.8279881890119284	0.8353765780842561	0.3826089922835279	0.8388801433532089	0.677682028375668	0.6296113470566339	0.37988098713854435	0.8212890752373586	0.794140457650705	0.8324479105527345	0.4545023121323489	0.7753584582707517	0.9307484004699512	0.6733527373861116	0.6957867922010558	0.8496426704551726	0.7376570057760669	0.7776299564863614	0.42313878111646547	0.7951628325101159	0.8256675285116168	0.845022419005136	0.5885166936055921	0.7863738199797531	0.6843650891593149	0.21801566972576478	0.8318118107874093	0.8311466149760359	0.44023019988983636	0.8380985633576435	1.0	0.8331612653368771	0.37076991147778815	0.8055762070595034	0.8430077686442948	0.7298151197101633	0.7479078437923586	0.19655884073326052	0.7504301699911409	0.8096024978453876
BritoIL_2016__W3.20.ST__bin.25	0.6246330073529319	0.7239978625052784	0.5355339813081318	0.6439726012040223	0.6375887664438241	0.802904551393918	0.7539122007849937	0.6182778219975112	0.5703996841091716	0.8846992248467569	0.9204181816596475	0.6235013558642217	0.8784972515255808	0.8795977623569243	0.7705182677324246	0.8216848590387004	0.8976917299133417	0.9008444100651588	0.892334291219954	0.5744454783142691	0.8906807223137757	0.9236916875620478	0.8580272518120748	0.7325926839385208	0.8747479163786155	0.49804561234365835	0.39789103012048943	0.9846003221189598	0.9651847450638944	0.6497043505989595	0.9807164593321699	0.5171908884927797	1.0	0.5241794748190417	0.6049191028002924	0.8947277621451678	0.858669994980126	0.47211354132801203	0.5401303423354745	0.5702315245593909	0.630020341077392
LiJ_2014__MH0245__bin.7	0.8213631700711564	0.4842681454517094	0.30640567214234155	0.8328941598549017	0.4026431584836617	0.9040585677824671	0.8657044377080636	0.5193871679637604	0.33679101205147205	0.9351920014452535	0.9563081414088198	0.7637734803947708	0.9450747974376993	0.6351873059631826	0.8897843022871772	0.9117623417562853	0.7457515835314322	0.9403530525010605	0.947323057920761	0.7057946227976001	0.8906231223045744	0.8792282219164411	0.6307743486610317	0.8567933677509516	0.9251778911237085	0.28052958671003486	0.5950154672362791	0.7038002366841302	0.6548677425952646	0.6447772312095164	0.9617182917677057	0.2941011215835394	0.6698081298690757	1.0	0.37168719812626394	0.6503362044747149	0.9127595348130204	0.2640396903528536	0.7317908807371429	0.3595195328074924	0.4112175862516285
BritoIL_2016__W1.40.ST__bin.31	0.44053319759261944	0.8485669358046687	0.7477420795916387	0.4653678748361456	0.8322308849873321	0.7234493566406309	0.6662932017217951	0.4347772692444944	0.7912639459789929	0.8125941634459395	0.8609108569730117	0.5105520903506329	0.8311487562193481	0.8282592232344438	0.7195827040938463	0.7395513615155498	0.8246390753494448	0.7917996709118269	0.8284994985365454	0.4606157633056898	0.8120370807084739	0.8628650960967722	0.8627004630194063	0.633085375154288	0.8020807841162007	0.7018486069816884	0.2615690333190651	0.8650088857366351	0.8604383155455451	0.4863092022770979	0.8719225850774799	0.7145226842132897	0.8643405644333818	0.4156184285817261	1.0	0.8532024693181788	0.7671144983007196	0.6501680592251923	0.30623977161387583	0.7856183662881293	0.8010262425125322
BritoIL_2016__W1.21.ST__bin.57	0.6091257431559457	0.7395860144707112	0.5368221478653455	0.6302076251705124	0.6762467723585514	0.7911087529398968	0.7382573297421112	0.6179895438013789	0.5734669058847264	0.8684570498392741	0.9188016161764363	0.6211123639774029	0.8621443744652217	0.892189344846493	0.7731414698250701	0.8033919721134308	0.9120102095603324	0.8496132521914443	0.8731077625923075	0.5639732289947972	0.8778710435898393	0.9114789886312398	0.8557785769982603	0.7257059704805588	0.8658395219517563	0.4968167850635853	0.3818080863208714	0.9103362312278224	0.8949820491594378	0.6456250478256939	0.9133003175309863	0.5313632204130496	0.9085085782693961	0.5167799410977175	0.6063210231315095	1.0	0.8424898324946577	0.4771925985746836	0.509144272647877	0.5825457245252688	0.6345022934198802
BritoIL_2016__W1.8.ST__bin.57	0.7213498160622498	0.5621703287749295	0.39278253290535436	0.7383289683820523	0.4844543951081705	0.8360719854237612	0.7974645082674735	0.5120876382687246	0.42804611743628945	0.8920276469110129	0.9288519950333127	0.6998739403471845	0.8965548601305595	0.6862108192615785	0.7980222617772204	0.8511807447297288	0.7681601073241815	0.8958194245413647	0.9015304840417312	0.6488161011505178	0.8532729774995611	0.8629603306358601	0.6864689313947412	0.7848017688303578	0.8866898249148124	0.3634097927007361	0.5076829100329395	0.7488253532351281	0.7108108505925014	0.6064441820684087	0.9374149044774833	0.3823876055710166	0.7247620479489285	0.602913670690973	0.45314975655452366	0.7003186712324302	1.0	0.3336243884950328	0.6440859728934949	0.4410153321761218	0.483977597338764
CM_madagascar__A13_03_1FE__bin.36	0.36143888413632436	0.8454616087065444	0.877326110974499	0.3809482578483697	0.8938996697063839	0.6956703944474653	0.6492318739689148	0.3550431251940951	0.8718412281704319	0.8347458263055025	0.8911785859831286	0.46318224795918717	0.8063851378262963	0.8430072073507358	0.7174783161836945	0.7253668037021516	0.8859222880654445	0.7682172341459641	0.8098520086031039	0.4512831347069207	0.8228120789795417	0.8676389605621803	0.8956544627735659	0.5893484060822051	0.7920016070210194	0.7781375873211582	0.19631170204537293	0.88447112037765	0.8759915446681421	0.44564239857122895	0.8918285520994599	0.860586308688881	0.8751268472949058	0.38302168439354006	0.8434562958396397	0.8711243028449582	0.7326780566590356	1.0	0.20129439078087136	0.7797734700686563	0.7992920795336868
BritoIL_2016__W1.39.ST__bin.79	0.9121087216975108	0.41325283252954165	0.16421905503287132	0.8828590151372324	0.2965451653905333	0.8820684003430052	0.8648444009268439	0.5820354073794769	0.21043353058158842	0.9207340250199174	0.9494645105182176	0.811036982527413	0.9196264041014663	0.6131742271740386	0.8411875338291906	0.8978654920968928	0.7112363086803423	0.9640384299606517	0.9551272889818706	0.7477330641188598	0.8418185052515067	0.8594910265220855	0.5930895705745337	0.8636470756375092	0.9302206423441121	0.1593027993845368	0.653306290252936	0.7387915148787623	0.6448429109220393	0.721668622931478	0.9960142371479485	0.14893206186256683	0.659283794221214	0.6990213101095306	0.26160607313795015	0.6120354377877382	0.9314263299053086	0.13255037128487068	1.0	0.27478121255982824	0.3222082175285381
BritoIL_2016__M2.45.ST__bin.43	0.5387124391437834	0.9186231799459692	0.7914861717881128	0.5599386368617137	0.9172795811904366	0.7802744955872203	0.7276232434392031	0.5410575924594616	0.8874152314123558	0.8696033311417928	0.938035724160814	0.5706935714124787	0.8708895811699551	0.8924936660378788	0.7776671766607065	0.8067388850997765	0.9134351682877923	0.8510704754414316	0.8822313160918481	0.5091153753986248	0.8815502999543259	0.9917458795963469	0.934640884317376	0.6985627999287237	0.8628054587795781	0.7238996724978033	0.288179403204565	0.9343940799728003	0.9331180707888113	0.5960027937022904	0.9383798165250358	0.7659670121927491	0.9376250663094661	0.46262603918966244	0.9040699162913397	0.9433435536958183	0.8591371883967139	0.6917065547547215	0.3701614571492357	1.0	0.8779444987209186
BritoIL_2016__M1.25.ST__bin.73	0.523538332692003	0.897717014871319	0.7209950428936824	0.5547893795694787	0.8432214400507028	0.7600751488263655	0.7167369112021549	0.5369148237850562	0.7734769913307227	0.9169514927906924	0.9168772493718734	0.5580008601371693	0.8651522216437674	0.8854867697322257	0.7579918060617036	0.8067561511125195	0.8735860929400847	0.8317653183639285	0.8660811697865503	0.5090318929808281	0.8562022680459043	0.918098644152199	0.9023554177324069	0.6901831186762941	0.889462414269223	0.6660911292695625	0.30461622037619684	0.9128780642386655	0.9071278209103874	0.5880413771248784	0.9173100341791349	0.7306005115552638	0.9158849227008308	0.4678295117589805	0.8149772516353924	0.9084089725887865	0.8335707010117929	0.6268552932388691	0.38375065076167414	0.7762031734534507	1.0
