	LouisS_2016__AS60_3__bin.21	RaymondF_2016__P23C7__bin.76	QinN_2014__LD-35__bin.22	Obregon-TitoAJ_2015__NO11__bin.44	LeChatelierE_2013__MH0239__bin.22	XieH_2016__YSZC12003_37190R1__bin.70	ZellerG_2014__CCIS76845094ST-20-0__bin.31	IjazUZ_2017__S58_a_WGS__bin.10	RaymondF_2016__P22E7__bin.1	LouisS_2016__AS63_3__bin.7	LoombaR_2017__SID0017_mqf__bin.7	HMP_2012__SRS022713__bin.4	LiJ_2014__O2.UC15-0__bin.4	HeQ_2017__RSZAXPI003105-143__bin.26	Obregon-TitoAJ_2015__NO21__bin.51	FengQ_2015__SID530227__bin.11	ZeeviD_2015__PNP_Validation_10__bin.24	LiJ_2014__V1.FI34__bin.1	LoombaR_2017__SID1035_bai__bin.9	XieH_2016__YSZC12003_36389__bin.67	RaymondF_2016__P21E7__bin.46	VincentC_2016__MM055.6__bin.16	WenC_2017__RA082__bin.3	VogtmannE_2016__MMRS97327636ST-27-0-0__bin.1	LeChatelierE_2013__MH0233__bin.12	BackhedF_2015__SID622_4M__bin.2	VincentC_2016__MM055.4__bin.8	XieH_2016__YSZC12003_37097__bin.2	LoombaR_2017__SID1050_bax__bin.20	VincentC_2016__MM090.2__bin.22	RaymondF_2016__P21E90__bin.7	IjazUZ_2017__S56_a_WGS__bin.10	FengQ_2015__SID530185__bin.46	XieH_2016__YSZC12003_37297R1__bin.4	XieH_2016__YSZC12003_37179__bin.27	ZeeviD_2015__PNP_Main_222__bin.11	LiuW_2016__SRR3992999__bin.29	HeQ_2017__SZAXPI029464-140__bin.27	HanniganGD_2017__MG100158__bin.1	RaymondF_2016__P19E7__bin.8	LouisS_2016__AS68_3__bin.12	CosteaPI_2017__SID713A089-11-90-0__bin.16	GeversD_2014__SKBSTL024__bin.3
RaymondF_2016__P21E90__bin.7	0.7953803340418677	0.6744260088790748	0.8226931754591308	0.7769611374540573	0.5958143046244687	0.6354830580410021	0.7587766799901355	0.6889021278157228	0.7039578095547997	0.8360225802848276	0.6827719290861202	0.5921588498538412	0.6426196670373926	0.8090772270132387	0.8339914123254769	0.7427458865341227	0.7859967050181829	0.5679834182441406	0.8219797843745767	0.549994306901708	0.9865480991257451	0.8266734875920136	0.7735323273547707	0.5215320532226444	0.7072393006177147	0.6852196915366023	0.5165496478643327	0.47361775081065943	0.7661733907283982	0.5696514150991759	1.0	0.8338926600043925	0.6815696330676734	0.7754879470903411	0.6991092324786131	0.7295708159370057	0.8301260414187741	0.6090363230463635	0.7630775324439149	0.7924193832998493	0.4785213701641717	0.5467754129384967	0.8322743091249842
IjazUZ_2017__S56_a_WGS__bin.10	0.8635624988850785	0.7312992635997054	0.8811982198633552	0.7967712724884961	0.6806512500286694	0.7153679920286303	0.7835612586677178	0.7509363216342327	0.7941740364742829	0.9058755722201505	0.7240945351435977	0.5508493365261852	0.6146784821438431	0.8711108355072531	0.8728309999974516	0.7652901386579999	0.8397256911026297	0.5255263915705993	0.8818896835152177	0.6667986167329107	0.7595401172090352	0.8801410619828357	0.8073326577263418	0.5008537112655059	0.6955223905954148	0.6761703277146957	0.5706996100111025	0.5061428985238865	0.7980386726955955	0.5872484418707574	0.6563400166325041	1.0	0.6841794985274543	0.8210536241105051	0.7793670304354438	0.733384272854615	0.877713294025805	0.7111538013936306	0.80568257401167	0.8375841924953258	0.4981328782471821	0.5468250010830665	0.8707536359180539
FengQ_2015__SID530185__bin.46	0.8700828520823372	0.7880483669791036	0.9325568667578452	0.8529617975323834	0.7260441781169292	0.7764465117523333	0.8432425895149146	0.7608090589996445	0.8267390521668277	0.9287096454180558	0.7645052449949339	0.6501748331644636	0.6984922102545754	0.9148400307198088	0.9066289468433613	0.8618656376199505	0.889825010784258	0.5855595720182223	0.9126971122710923	0.7049454879444814	0.807546416895449	0.9049268732562663	0.8748452027050374	0.5654479061819714	0.7909793443839932	0.7849474051459023	0.6002724209460943	0.5697643960091	0.8333026804036378	0.6420350870153075	0.7039200081146665	0.8977685781833625	1.0	0.8876235731061227	0.8120953116622693	0.8203576695302076	0.9294860005283451	0.7389401443028465	0.8531384698726288	0.8964716805942433	0.5608003647141308	0.6294317169764841	0.9091792705940315
XieH_2016__YSZC12003_37297R1__bin.4	0.8651188070504708	0.7782044068246523	0.9322596052289683	0.8369779583993061	0.7379314244695229	0.7827679771489673	0.8167159865630543	0.7497392245528963	0.8355787439035561	0.9274918075383732	0.7429987867866296	0.5854506928775589	0.6644754674797128	0.931083311679936	0.910602624952565	0.8279204513378061	0.8868206519199242	0.5433382622073754	0.8938601869731916	0.7058368835558181	0.7752914796529724	0.9191077367121356	0.8703932007709233	0.5313150186094593	0.7430548675279423	0.7375084822121235	0.6111394111148291	0.55435999723335	0.8116687198449181	0.6253418588522516	0.6716009930029928	0.9034186819904176	0.7443068700777467	1.0	0.8319732195766651	0.7911034446660672	0.9157709326040344	0.7632855276169611	0.8420598082412518	0.8887451560259692	0.5479018325316903	0.5955541057645394	0.9170425634132983
XieH_2016__YSZC12003_37179__bin.27	0.8873534682723623	0.7480376876854228	0.8968225892547373	0.8221172584705083	0.7333668758859053	0.7909898345628755	0.7950378107937274	0.7332841548906842	0.8676931206787404	0.9171262142347262	0.7175180197956208	0.5512021063684948	0.6348758528169661	0.8960581499400759	0.9195022531739316	0.7902472919822432	0.8540339379913688	0.49592550439126837	0.8635682625817417	0.7608964230955072	0.743877308219888	0.9083023170150761	0.8389300574521642	0.4968660907663419	0.7127839458985228	0.6945172037773326	0.602889590341302	0.5354787915533106	0.7853891365923135	0.5882810625852452	0.6303991871932328	0.8928816637235835	0.7090298724977507	0.866250855797355	1.0	0.7611178234062462	0.8934962320586677	0.7848543696879131	0.8300784243694106	0.850659407980435	0.5244515962962404	0.5674207739668269	0.8870459408077754
ZeeviD_2015__PNP_Main_222__bin.11	0.8754961414545017	0.7656255610620224	0.9355431132417663	0.8567089877647497	0.7183358061261077	0.7719734655718032	0.8345313931927857	0.7536125238670905	0.8302755182066415	0.9309984132840752	0.7507607025264119	0.6199729493296919	0.6825980092413583	0.9232766386393689	0.9125849106385946	0.8355612753886257	0.8800668616798997	0.5597974374199551	0.8904390607932331	0.6957960094276634	0.8118011281347267	0.9112531933373543	0.8510974568310749	0.5514839618875935	0.7776890775763058	0.7695135094627907	0.5953484087825689	0.5491306888761794	0.8209758745281875	0.6372046114159241	0.703579191904158	0.8985834045854998	0.7660122222401473	0.8809322957838319	0.8140045244041488	1.0	0.9181402377940225	0.7456206588435864	0.8474119461130664	0.878019066611365	0.5497312366548552	0.6203294269972767	0.8977653273687941
LiuW_2016__SRR3992999__bin.29	0.8685958169252402	0.7629576399097276	0.920060513790229	0.8293484014594297	0.7105959891473824	0.7430297021999411	0.8082017953939756	0.744508889328915	0.8185185136617181	0.9114476582378352	0.7361355711721116	0.5864142082392996	0.6427037477548833	0.9052424157783457	0.8970797856227732	0.8143550215212111	0.8803432028859886	0.5361450127920837	0.8836044957847101	0.6868516262534734	0.7724333546206895	0.8895955533466827	0.8387047845846322	0.5200404940589918	0.7308613773487669	0.7270558799655381	0.5911485686984945	0.5318586921695313	0.8182413846310534	0.6162322428699377	0.672419935281192	0.9032968301072279	0.7289979687403699	0.8565389556431819	0.8026360478427865	0.7711875853188055	1.0	0.7450662071744947	0.8316873879627213	0.8655819294387526	0.5320112442700076	0.5878230203305179	0.8991862285230465
HeQ_2017__SZAXPI029464-140__bin.27	0.8367814653100465	0.7257365606473322	0.8838477407466752	0.7527094015382151	0.6794148573946482	0.841503765422208	0.73175222320141	0.7127293302355392	0.8460803557122256	0.8540167841692037	0.6718184185226727	0.49061849062650215	0.5800042060567216	0.865192377022913	0.8325043062009293	0.7346904542541259	0.8208425132190355	0.4365050672969075	0.8193478609197244	0.7300898293542701	0.6839498878384874	0.8416359557763179	0.7990055680179459	0.4677085002403461	0.6553582158307963	0.6497922007691075	0.5724478248678097	0.5183524274955936	0.7342378024355072	0.567737041339529	0.56512277679859	0.8383867769588207	0.6638895008812691	0.8178061408428137	0.8076405023233456	0.7174175813170967	0.8534890241948405	1.0	0.7670170044864605	0.8095407386636757	0.5073981533408107	0.53715049671527	0.8532566896330717
HanniganGD_2017__MG100158__bin.1	0.8671691546410132	0.7764597077023772	0.9192855679078197	0.8676628253369824	0.7204380152597052	0.757380473797907	0.8188485312691213	0.757099483607856	0.8329673193874996	0.9292907565370188	0.7440126077391481	0.5981535068786883	0.6674078994093877	0.9166888309790716	0.9238167769553163	0.8119749298614573	0.8783414214906142	0.5552734349451997	0.8958146511191888	0.7023218994549275	0.7854397666037346	0.9183461886345282	0.8550865764688157	0.5421865590764918	0.7448163365758632	0.7301258787604844	0.6111929050945943	0.5435837585732287	0.815108939412217	0.613643333338178	0.6850710396491693	0.9189929505374906	0.7416062658874518	0.8729183108226278	0.8264478625124689	0.7888891634195343	0.9217868650651195	0.742116892887993	1.0	0.8882143509441512	0.5476687745775579	0.5810426577021107	0.912393556798049
RaymondF_2016__P19E7__bin.8	0.8695199205856484	0.7871901238368705	0.9157479011623297	0.8413085378310071	0.712736850939058	0.7617305169861308	0.811487354581278	0.7652255273928048	0.8207107881206739	0.9233712709031806	0.7628047991713608	0.5839226739379698	0.6530708381765671	0.9221611386185667	0.9096434560821666	0.816957987081722	0.8792788724349021	0.5414247754416404	0.9014780769004292	0.6989334608067826	0.7850911702535575	0.914852588732602	0.8629504323325091	0.5385339038728406	0.7436652356813763	0.7228194320353081	0.6116462945610349	0.5450834550806778	0.8396848277694294	0.628891838747323	0.6808496334133751	0.9143360801636136	0.7457952539631832	0.8817329836159217	0.8105526317131625	0.7822661372994762	0.9181375646852798	0.7496097207469067	0.8500548732398023	1.0	0.543246928651806	0.5944638070761674	0.922167166097379
LouisS_2016__AS68_3__bin.12	0.9027136020746227	0.8301724483012222	0.9619343784412545	0.8696963964890276	0.7484355169249872	0.8170969567438973	0.8483858333536096	0.7960964253729996	0.8683353962873107	0.9526169428042413	0.8001448907942543	0.6287318601984361	0.6854519752947853	0.944917166576535	0.9265860479426842	0.8765775318802916	0.9179090829888318	0.5653119194262765	0.9330480517839385	0.7554147636341374	0.8117385090062266	0.9205070706864574	0.8959917994636059	0.5491863432185065	0.7788068564898282	0.7769042818133797	0.6428944251579396	0.573902546420389	0.861148938474785	0.665123310228772	0.6960079682087934	0.9205329720743793	0.7897835507349322	0.9201938993597648	0.8459558122322052	0.8291206949734825	0.9552942044467189	0.7953570584814095	0.8872865784502022	0.9196319177309128	1.0	0.6334600408300061	0.9433921242513126
CosteaPI_2017__SID713A089-11-90-0__bin.16	0.8914622530429189	0.8023352184258716	0.950124598875974	0.8619029710417451	0.7245025710600219	0.7956564374914328	0.8414244691806702	0.7749248716227378	0.8397422964855736	0.9376949383683698	0.7703549574184659	0.6280352743108399	0.7056422729365618	0.934737604257099	0.9238326543954055	0.8554252354022488	0.8954409816071673	0.5837954680453968	0.9085574297132293	0.7011300010895811	0.815149395633943	0.9042251144938895	0.8679708835800122	0.5652184610193559	0.7970813284454489	0.7811896117224872	0.6027344971934498	0.5766653896307022	0.8472006551545975	0.6617363705700618	0.7122634115137094	0.905026483851353	0.7939025633275105	0.8958114391961	0.819721418704945	0.8379314829199369	0.9453262241092674	0.7540984067511853	0.8430876620751951	0.9012825424497299	0.5673329513941366	1.0	0.9143954757779083
GeversD_2014__SKBSTL024__bin.3	0.8576867930540067	0.7592900890375799	0.9033061618253589	0.83213805250208	0.7148673286955906	0.7484002442780522	0.8044965747968775	0.7465491299807056	0.8171468146496026	0.9159705627245853	0.7312649354787318	0.585611934221939	0.6398814897420919	0.9178455737879029	0.913453879241676	0.8060777441452923	0.8870001593117731	0.5276370523781707	0.8888353424318057	0.6922636432832386	0.7830465721416813	0.8862806011364239	0.8511948382985502	0.5251424955304197	0.7273764006160055	0.7079262032464199	0.587060786292107	0.5323916237409945	0.8196997858141717	0.6084687483405024	0.682520400757616	0.9072473580797621	0.7219142194608181	0.8683651071814207	0.8067233993592127	0.7634251146159701	0.9103371214132724	0.7541005080275432	0.8334209548085604	0.8801621439824403	0.5318981997769635	0.5756407873541854	1.0
