	LouisS_2016__AS60_3__bin.21	RaymondF_2016__P23C7__bin.76	QinN_2014__LD-35__bin.22	Obregon-TitoAJ_2015__NO11__bin.44	LeChatelierE_2013__MH0239__bin.22	XieH_2016__YSZC12003_37190R1__bin.70	ZellerG_2014__CCIS76845094ST-20-0__bin.31	IjazUZ_2017__S58_a_WGS__bin.10	RaymondF_2016__P22E7__bin.1	LouisS_2016__AS63_3__bin.7	LoombaR_2017__SID0017_mqf__bin.7	HMP_2012__SRS022713__bin.4	LiJ_2014__O2.UC15-0__bin.4	HeQ_2017__RSZAXPI003105-143__bin.26	Obregon-TitoAJ_2015__NO21__bin.51	FengQ_2015__SID530227__bin.11	ZeeviD_2015__PNP_Validation_10__bin.24	LiJ_2014__V1.FI34__bin.1	LoombaR_2017__SID1035_bai__bin.9	XieH_2016__YSZC12003_36389__bin.67	RaymondF_2016__P21E7__bin.46	VincentC_2016__MM055.6__bin.16	WenC_2017__RA082__bin.3	VogtmannE_2016__MMRS97327636ST-27-0-0__bin.1	LeChatelierE_2013__MH0233__bin.12	BackhedF_2015__SID622_4M__bin.2	VincentC_2016__MM055.4__bin.8	XieH_2016__YSZC12003_37097__bin.2	LoombaR_2017__SID1050_bax__bin.20	VincentC_2016__MM090.2__bin.22	RaymondF_2016__P21E90__bin.7	IjazUZ_2017__S56_a_WGS__bin.10	FengQ_2015__SID530185__bin.46	XieH_2016__YSZC12003_37297R1__bin.4	XieH_2016__YSZC12003_37179__bin.27	ZeeviD_2015__PNP_Main_222__bin.11	LiuW_2016__SRR3992999__bin.29	HeQ_2017__SZAXPI029464-140__bin.27	HanniganGD_2017__MG100158__bin.1	RaymondF_2016__P19E7__bin.8	LouisS_2016__AS68_3__bin.12	CosteaPI_2017__SID713A089-11-90-0__bin.16	GeversD_2014__SKBSTL024__bin.3
RaymondF_2016__P21E90__bin.7	0.7878508742818197	0.6687728432196278	0.812775852197455	0.7695503963313783	0.5908097744291927	0.6285315421928735	0.7517399025751691	0.6825625525802147	0.6970057540765011	0.8277867446324336	0.6767847323515302	0.5863168136349435	0.6360102767169548	0.8009779177938191	0.8259174657240407	0.7344641823172907	0.7785800279636353	0.5627905571195837	0.8144956535487969	0.5444285613297783	0.9860807793986469	0.8189368098467397	0.765805902582724	0.5158788875631974	0.7001528772271212	0.6774403830079093	0.5117555734353019	0.4684232707955929	0.7592952645833704	0.5640943036099639	1.0	0.8258187134029563	0.6742538668548896	0.7672666814525333	0.6924453395110195	0.7222037848580852	0.8219457876738756	0.6021619743125247	0.7563936731600365	0.7854462822449263	0.47346989214411794	0.5405162425982977	0.8236666682855571
IjazUZ_2017__S56_a_WGS__bin.10	0.8564087382657174	0.7263744963740631	0.8716421752053367	0.7903140723046721	0.6755175146723661	0.707483267683928	0.7781607916324403	0.7508641171988417	0.7871392008073306	0.8987897687164514	0.7182808038986997	0.5448245134907617	0.6085984439519441	0.8629993042890284	0.8644242800580694	0.7568141874070368	0.832600812257425	0.5227384509005591	0.8775281108856255	0.6635782989144701	0.7527240185081205	0.8733083987349782	0.7988303730930596	0.49491893140833476	0.6896997399790862	0.6691274221402584	0.56619830056243	0.5004192104572409	0.7922355597500198	0.5832440688303646	0.6499851768541461	1.0	0.676671936174677	0.8122833336023303	0.7729306421182913	0.7261752970787784	0.8703526889356472	0.7048958005050913	0.7989259377869596	0.829880403971074	0.493173282999763	0.5405270753890757	0.8626688628141211
FengQ_2015__SID530185__bin.46	0.8605626094448922	0.7794081420869183	0.9210570021880619	0.8438567627608147	0.718380388367046	0.7689984071623078	0.8342975073037572	0.7526275134009035	0.8176457212411427	0.9188823161576608	0.7559235393321674	0.642176090491907	0.6902170338887644	0.9047685926738382	0.8964839417661215	0.8505207096766284	0.8802445769394108	0.5789390965299769	0.9030213756811918	0.6967728595616519	0.799106829361271	0.8951268529696	0.8642013908627517	0.5582216173377429	0.7827247890799774	0.7756227839325145	0.5938849077235351	0.5637943199563947	0.8242104641299416	0.634785947805306	0.6963643396077094	0.8879172839052055	1.0	0.8783234742364914	0.8032644812799772	0.8127100422341639	0.9194112185264078	0.7306081206856001	0.8434800103885566	0.8872451487558812	0.5552711335230471	0.622837993135973	0.899224313680904
XieH_2016__YSZC12003_37297R1__bin.4	0.8555827443297698	0.7703175852380534	0.9218762559749357	0.827868109312581	0.7304222132077622	0.7750844482496265	0.8087894411180256	0.7417159398291033	0.8270913910454012	0.9175954260547385	0.7349427882970708	0.578149447698166	0.6571246843121603	0.9207420229818877	0.9004926693124314	0.8168145951998624	0.8773743183853233	0.5376054084266921	0.8843937578396204	0.69777621167115	0.7669247003886396	0.9097188859373802	0.8598832025094263	0.5244642887186112	0.7351301914409573	0.729078144774303	0.6050471732502342	0.548108863935036	0.8030822910104441	0.6183672839910047	0.6644810755538441	0.8937685884290475	0.7365083756587151	1.0	0.8229703912379449	0.7832156884004463	0.9063334785201415	0.7550080101992176	0.832863968684514	0.8797535438355115	0.5422404816961808	0.5889678900368824	0.9074691135317221
XieH_2016__YSZC12003_37179__bin.27	0.8789772376150856	0.7413898392341788	0.8869564074953007	0.8161068482765568	0.7271379849457521	0.7826710220081641	0.7889427332281965	0.7276362572934372	0.8605898201596904	0.9103119506048608	0.7113509263048386	0.5453118849146587	0.6289598418763845	0.8873393570437657	0.9104000241350668	0.7811309517147819	0.8461292170068527	0.4918512520795815	0.8561691128562537	0.7538738971953203	0.737101485523096	0.9005498999805849	0.8305085735445606	0.4913919072590593	0.7068280342425993	0.6871886101948274	0.5980007795237314	0.5296513407370247	0.7789617152636295	0.5827995801666195	0.6243902367815499	0.8855078168907514	0.7013197891490491	0.8568771072565289	1.0	0.7538096667755015	0.8854406669063953	0.7771146040997499	0.8238996526204795	0.8432125720341725	0.5194177804399881	0.5612351899006424	0.8791256488123942
ZeeviD_2015__PNP_Main_222__bin.11	0.866896963382718	0.7582847231365455	0.9249736804992146	0.8484459915517394	0.7116631686753445	0.7655688368784215	0.8271780655388095	0.7463096755324657	0.8218007170144969	0.9220646145695804	0.743367303660167	0.6129126098900957	0.6756589242492762	0.9141180248118864	0.9034044397862383	0.8256782573081825	0.8717070700710197	0.5545486290181149	0.881939800549444	0.6884775489324144	0.8037301614973935	0.902072722484998	0.8413731623836439	0.5450548741425671	0.7700895981898221	0.7615159199803911	0.5894490936880555	0.5439011354724422	0.8133363239294351	0.6304794130243929	0.6964746180094599	0.889750564509708	0.7588712199706595	0.8721488942166832	0.8061885563903435	1.0	0.9096186001200055	0.7382397497058408	0.8392113985425528	0.8699756814578011	0.5448389059205997	0.6146778248513332	0.8889881706658951
LiuW_2016__SRR3992999__bin.29	0.8609843850467469	0.7561601106417986	0.9102176249692382	0.8221561600232195	0.7044423259081113	0.7353124892087965	0.8018396297136522	0.738391506388611	0.8112602683081098	0.9032714776091545	0.7296239131755622	0.5802045946594525	0.6365444020591473	0.8975772191194553	0.8880132077772722	0.8053505135847864	0.8723654711215377	0.5315535879685785	0.8765272148139017	0.6807102021512031	0.765403281749742	0.8815496321046551	0.8297383053953176	0.5138273835828587	0.723951947399686	0.71954673230341	0.5858166760864311	0.5261071720031489	0.8109678403561938	0.6104011683130491	0.6657937539312764	0.8957216785277018	0.7210962944701395	0.8477119151932713	0.7953996580909657	0.7640298757334194	1.0	0.7388023917022147	0.8244641115719729	0.8576028863381945	0.5269529837923228	0.5811998987648526	0.8909676480268982
HeQ_2017__SZAXPI029464-140__bin.27	0.8285611280243551	0.7189618049991988	0.874597921006249	0.7458605391764142	0.6732675052074988	0.8325013018746995	0.7251772552475564	0.7065178857554879	0.8380167441115206	0.8455866447684667	0.6655594055439834	0.48487972680660146	0.5741052115045665	0.8572669644287774	0.8241387598141323	0.7257646010254767	0.8131439272552475	0.4323085242749559	0.8120298229450409	0.7230346699246916	0.6769953733376062	0.8334651898734178	0.7901543222240026	0.4622095817977888	0.6488002723922449	0.6432367609357474	0.5670660751482134	0.5124038615606473	0.7275106152860119	0.5621274635475084	0.5587440914917482	0.83100915318058	0.6564037213587567	0.8089373698125301	0.799676033488223	0.7103158548309566	0.8463136917160711	1.0	0.7594856593494632	0.8020809966351546	0.5023649054638679	0.5310066495753886	0.8449672528440956
HanniganGD_2017__MG100158__bin.1	0.8592941623319085	0.7698167120368931	0.9097604849309321	0.8639721645304145	0.7136908594375643	0.7493712844497606	0.8120432395455904	0.7509835867816401	0.826418794561774	0.9210068750548053	0.7374892751373582	0.5921417702091294	0.6624111186849272	0.9094019802056945	0.9153865867879382	0.8025971245014241	0.8702707049801636	0.5501007931190347	0.8884415654254167	0.696019967744264	0.7790453019166923	0.9110922815386054	0.8467566707313351	0.5364684087089518	0.7375294858024861	0.7224829455910943	0.6064543446654739	0.5378011742483149	0.8082193506316708	0.6075598957235715	0.6790704456940434	0.9112860678765717	0.7332104727950627	0.8633854763922216	0.8202961152137294	0.7812549506353527	0.9137810669778875	0.7348300421146159	1.0	0.8800123441897284	0.542134236765241	0.5744074134901452	0.9040999859989372
RaymondF_2016__P19E7__bin.8	0.8618260757079158	0.7797522149825504	0.9054376668278631	0.8335618366006132	0.7064325717536579	0.7547924252210114	0.8042358339179214	0.758477996688596	0.8130206524606719	0.9147496579405774	0.7554086190165102	0.5776536323210105	0.6465500334061421	0.91378108846067	0.9009861418989061	0.807591285007481	0.8709739339360504	0.536364475152646	0.8937007746237577	0.6921914939291697	0.7789505603005208	0.9059435113958759	0.8546510576602533	0.5326538664653798	0.7365384374642118	0.7150718035004815	0.6055900693113698	0.5394115975183479	0.83195018149666	0.6225690134732698	0.6748583194739958	0.9059263562638719	0.7381194915218874	0.8728123149737875	0.803456898194492	0.775099928643924	0.9096740571284443	0.7427022300280649	0.8422052412173838	1.0	0.5380943615717625	0.5881080624947549	0.91401337822105
LouisS_2016__AS68_3__bin.12	0.8935790459341493	0.8222678156417697	0.9508948929527034	0.8612964978968858	0.7414076070021656	0.8095934031519635	0.8404694273360108	0.7881509784053066	0.8593586031459982	0.9435310498774394	0.7918030741023011	0.6214983089533249	0.6784170013570758	0.9353226645778112	0.9170103833169946	0.8659924980161892	0.9091449951846965	0.559762743286635	0.9242211727363561	0.7477809182120507	0.8037035845166213	0.9109086442350183	0.8854460101266578	0.5426160244823058	0.7711000162472342	0.7688583688561711	0.6361592794076902	0.5679664192430045	0.852624242286292	0.6581621160021129	0.6886606078349343	0.9113678052027254	0.7819966516569432	0.9106857353207809	0.8378361195639462	0.8217419389778998	0.9462114510820894	0.7874673387422757	0.8783199888859499	0.9109094291255613	1.0	0.6263968108327453	0.9339082918191645
CosteaPI_2017__SID713A089-11-90-0__bin.16	0.8812729119583288	0.7936150544966312	0.9376949383683697	0.8524559510461737	0.7161978538766244	0.7881973758668321	0.8325095865566775	0.7660704431783434	0.8304042346043942	0.9271639608734926	0.7619005106972264	0.620176933918661	0.6971864203041689	0.9239141972423053	0.9132208370092052	0.8437624994288486	0.88520173067663	0.5772600900486093	0.8981768847117706	0.6929574395546073	0.806131881495749	0.8940491295652571	0.8565330933911631	0.5582472505650006	0.7882978985143033	0.7719021626428318	0.5960437660142067	0.5701461796121793	0.8376102322213748	0.6538794360890363	0.7041098297793071	0.8946030585597143	0.7855858958993087	0.8859046862533522	0.8107854474136508	0.8302973853567325	0.9346750412107706	0.7454731418248023	0.8334599824964061	0.8916464274040202	0.5610070541592124	1.0	0.9040859292896986
GeversD_2014__SKBSTL024__bin.3	0.8492419414794754	0.7528556635335352	0.8933292620324642	0.8251694900253129	0.7085550422176198	0.7410183562565273	0.7973638326872355	0.739977076805976	0.8101419644911758	0.9072411626219178	0.724660134883968	0.5789907599171579	0.6337174517196821	0.90937815304551	0.906750836386809	0.7965447046536739	0.8785548652045386	0.5225010178252172	0.8805290035933655	0.6856561874922557	0.7754549236188554	0.877810082665109	0.8425530596711097	0.5197958154107588	0.7199657479687749	0.7002898589205742	0.5815109836616926	0.526377161772255	0.8125440320039651	0.6025060626980334	0.675461561609403	0.8988237480749828	0.7140097003168534	0.8592998247570496	0.7995202945497673	0.7559613580443594	0.902016621528331	0.7467743791266175	0.8258452374630485	0.8723797638645496	0.5265510771245995	0.5691506027295417	1.0
