	LouisS_2016__AS60_3__bin.21	RaymondF_2016__P23C7__bin.76	QinN_2014__LD-35__bin.22	Obregon-TitoAJ_2015__NO11__bin.44	LeChatelierE_2013__MH0239__bin.22	XieH_2016__YSZC12003_37190R1__bin.70	ZellerG_2014__CCIS76845094ST-20-0__bin.31	IjazUZ_2017__S58_a_WGS__bin.10	RaymondF_2016__P22E7__bin.1	LouisS_2016__AS63_3__bin.7	LoombaR_2017__SID0017_mqf__bin.7	HMP_2012__SRS022713__bin.4	LiJ_2014__O2.UC15-0__bin.4	HeQ_2017__RSZAXPI003105-143__bin.26	Obregon-TitoAJ_2015__NO21__bin.51	FengQ_2015__SID530227__bin.11	ZeeviD_2015__PNP_Validation_10__bin.24	LiJ_2014__V1.FI34__bin.1	LoombaR_2017__SID1035_bai__bin.9	XieH_2016__YSZC12003_36389__bin.67	RaymondF_2016__P21E7__bin.46	VincentC_2016__MM055.6__bin.16	WenC_2017__RA082__bin.3	VogtmannE_2016__MMRS97327636ST-27-0-0__bin.1	LeChatelierE_2013__MH0233__bin.12	BackhedF_2015__SID622_4M__bin.2	VincentC_2016__MM055.4__bin.8	XieH_2016__YSZC12003_37097__bin.2	LoombaR_2017__SID1050_bax__bin.20	VincentC_2016__MM090.2__bin.22	RaymondF_2016__P21E90__bin.7	IjazUZ_2017__S56_a_WGS__bin.10	FengQ_2015__SID530185__bin.46	XieH_2016__YSZC12003_37297R1__bin.4	XieH_2016__YSZC12003_37179__bin.27	ZeeviD_2015__PNP_Main_222__bin.11	LiuW_2016__SRR3992999__bin.29	HeQ_2017__SZAXPI029464-140__bin.27	HanniganGD_2017__MG100158__bin.1	RaymondF_2016__P19E7__bin.8	LouisS_2016__AS68_3__bin.12	CosteaPI_2017__SID713A089-11-90-0__bin.16	GeversD_2014__SKBSTL024__bin.3
RaymondF_2016__P21E90__bin.7	0.9905335102745303	0.9916178119096523	0.9879452953330491	0.9904618895779492	0.9916005202351926	0.9890610524385056	0.990726154874636	0.9907975676376428	0.9901243293505115	0.9901487880272467	0.991231044394863	0.9901343428028819	0.9897149267919103	0.9899894485359343	0.99031890918526	0.9888498820835253	0.9905639845470142	0.990857371962354	0.9908949940521051	0.989880357847187	0.9995263082180055	0.9906411928513519	0.9900115037228391	0.989160463629196	0.9899801617579734	0.9886469863245642	0.9907190442412421	0.9890323367184286	0.9910227551253264	0.9902447157298038	1.0	0.990317762718533	0.989266296710057	0.989398590050749	0.9904680232244001	0.9899022398950282	0.9901457690317514	0.9887127442589078	0.9912409172073617	0.991200239163907	0.989443568594814	0.9885525753497933	0.9896576876817491
IjazUZ_2017__S56_a_WGS__bin.10	0.9917159897186397	0.99326572927012	0.9891556241914556	0.9918957919207394	0.9924576126818438	0.9889780861982056	0.9931077921789296	0.9999038474590842	0.9911419470495619	0.9921779505695988	0.9919710328379361	0.9890626662574965	0.990108587873951	0.9906882902983277	0.9903684448198944	0.988924525715402	0.9915152306036401	0.9946949559246528	0.9950542877288157	0.995170479155732	0.9910260188415579	0.9922368543600677	0.9894686724835005	0.9881506720950999	0.9916283778997481	0.9895841250558263	0.9921126467064085	0.9886915571010912	0.9927282810418522	0.9931811261556754	0.990317762718533	1.0	0.9890269112580314	0.9893182488321927	0.9917415183529686	0.9901702612904739	0.9916138844651686	0.9912002145298588	0.9916137739071759	0.9908023711606821	0.9900436299951314	0.9884827400328865	0.9907152002926651
FengQ_2015__SID530185__bin.46	0.9890582343800243	0.9890359205675324	0.9876684575711033	0.9893253897209586	0.9894444580910213	0.9904074466466259	0.9893920417180266	0.9892462563346729	0.9890009660220452	0.9894182974098743	0.9887748243469234	0.987697551082336	0.9881528007838556	0.9889910391896098	0.9888101906380091	0.9868367789036685	0.9892333506827333	0.9886937626765677	0.9893987430662248	0.988406722899015	0.9895490991507047	0.989170373235351	0.9878334912172179	0.9872202394504881	0.9895641329162087	0.9881207057284881	0.9893589760254322	0.9895218513221913	0.9890889391243863	0.9887091229800207	0.989266296710057	0.9890269112580314	1.0	0.98952247422059	0.9891258695186697	0.9906776914752033	0.9891609104427496	0.9887243592306015	0.9886789075570415	0.9897079494666846	0.9901404643452716	0.9895243222375503	0.989050611650414
XieH_2016__YSZC12003_37297R1__bin.4	0.9889771640114804	0.9898653599010317	0.9888621697263367	0.9891157837607248	0.989823971425043	0.9901841553006218	0.9902946121106486	0.98929856614001	0.9898425457563643	0.9893299526710642	0.9891574540459214	0.9875288469751288	0.9889374649218681	0.9888932724189958	0.9888975109854748	0.986585841526202	0.9893480902658841	0.9894488310884038	0.9894094968413051	0.9885799792098415	0.9892082146084233	0.9897848202123273	0.9879249995838799	0.9871060865006646	0.9893350054843871	0.9885691654521259	0.9900313451337043	0.9887236933950653	0.9894212643353874	0.9888467807447786	0.989398590050749	0.9893182488321927	0.98952247422059	1.0	0.989178944553887	0.990029424952194	0.989694525401612	0.9891554115488255	0.9890793510547137	0.9898828003399043	0.9896672168272368	0.9889410287597599	0.9895605174028749
XieH_2016__YSZC12003_37179__bin.27	0.9905604350951771	0.9911129498410518	0.9889987363413365	0.9926891083576892	0.9915064463027066	0.9894830348113024	0.992333600386319	0.9922978049374475	0.9918135797671261	0.9925699827089215	0.9914049636097797	0.9893138625818344	0.9906816255267357	0.990269835839456	0.990100917091344	0.98846393988318	0.9907442542586686	0.991784547728216	0.991431887847097	0.9907707203148391	0.9908912093137957	0.9914649375111496	0.9899616376445258	0.9889825777830008	0.9916441557218078	0.989447930817773	0.9918910346174613	0.9891173078967671	0.9918162589355747	0.9906822048723838	0.9904680232244001	0.9917415183529686	0.9891258695186697	0.989178944553887	1.0	0.9903981270625902	0.9909842203433675	0.9901385965510507	0.9925564000128965	0.9912458078093298	0.9904017531993383	0.9890987705244888	0.991071159191407
ZeeviD_2015__PNP_Main_222__bin.11	0.9901779372122674	0.9904119738174699	0.9887023563180029	0.9903549556138435	0.9907109775207394	0.991703563685783	0.9911886746095392	0.9903095448876686	0.9897927844356416	0.9904040666589528	0.9901521232513035	0.988611858876698	0.9898343023300139	0.9900803145620802	0.9899401461219295	0.9881720008196329	0.9905009585374882	0.9906237362821246	0.9904549782034295	0.9894818878003212	0.9900579509468312	0.9899254445202722	0.9885744054698062	0.9883422036009512	0.9902281263738875	0.9896069537648756	0.9900909870464306	0.9904766688337165	0.9906945492117624	0.9894457788423923	0.9899022398950282	0.9901702612904739	0.9906776914752033	0.990029424952194	0.9903981270625902	1.0	0.9907185881598092	0.9901009862720369	0.9903228322327433	0.990839168009635	0.9911005043773288	0.9908893534628846	0.9902233284853811
LiuW_2016__SRR3992999__bin.29	0.9912370843490391	0.9910905548193562	0.9893019114792324	0.9913278407198304	0.9913401379500401	0.9896138566623977	0.9921279985808222	0.991783331229506	0.9911324603751015	0.9910294567605908	0.9911542679751486	0.9894108746128588	0.9904165088234634	0.9915324375821478	0.9898932313593414	0.9889427734852002	0.9909379299592502	0.9914362258083977	0.9919904425514232	0.9910585869385365	0.9908987968620288	0.9909555289347405	0.989309135521678	0.9880526410017828	0.9905461826781091	0.9896718424689942	0.9909804524710218	0.9891859994937358	0.9911107597202026	0.9905375373905593	0.9901457690317514	0.9916138844651686	0.9891609104427496	0.989694525401612	0.9909842203433675	0.9907185881598092	1.0	0.9915929411212541	0.9913149141188224	0.9907818742175779	0.9904921925388525	0.9887327965448829	0.9908599795732551
HeQ_2017__SZAXPI029464-140__bin.27	0.9901762435875111	0.9906649933109468	0.9895346004588845	0.9909010537827682	0.9909519903483966	0.9893019331375283	0.991014761902481	0.9912849882605526	0.990469449448549	0.9901288363917368	0.9906834751681074	0.9883030013553454	0.989829393493091	0.9908397105607812	0.9899513476092724	0.9878508653855984	0.990621116913649	0.9903860382470723	0.991068460267329	0.9903365871624064	0.9898318361848704	0.9902918050888599	0.9889221725752173	0.9882428511781772	0.989993345196355	0.9899114827392498	0.9905987070160691	0.9885240897516644	0.9908378632546828	0.9901194084874484	0.9887127442589078	0.9912002145298588	0.9887243592306015	0.9891554115488255	0.9901385965510507	0.9901009862720369	0.9915929411212541	1.0	0.9901809932596739	0.9907852172568424	0.9900802794732245	0.9885621493837357	0.9902849436872967
HanniganGD_2017__MG100158__bin.1	0.9909187356734745	0.9914445069079741	0.9896386027265004	0.9957464343304849	0.9906346477014977	0.9894251441313452	0.9916891934666068	0.9919219376599343	0.9921383172264899	0.9910858023455617	0.9912322284139612	0.9899495086120457	0.9925131531573385	0.9920509004504895	0.9908746080633413	0.9884506220387453	0.9908114130644619	0.9906845141499063	0.9917694071150093	0.9910270038346314	0.9918587459421717	0.9921011191795672	0.9902584066143572	0.9894535372155301	0.990216580362782	0.9895320335962269	0.9922470297190589	0.9893621098244516	0.9915476466427735	0.9900863624126527	0.9912409172073617	0.9916137739071759	0.9886789075570415	0.9890793510547137	0.9925564000128965	0.9903228322327433	0.9913149141188224	0.9901809932596739	1.0	0.9907657349313211	0.9898943703398354	0.9885804525295848	0.9909100949504539
RaymondF_2016__P19E7__bin.8	0.991151617466624	0.9905513183802832	0.98874118704353	0.9907920805720505	0.9911548291952437	0.9908916715158391	0.9910639141541543	0.9911822979465957	0.9906299079148071	0.9906628966762523	0.9903039674594535	0.989263918157723	0.9900151646816269	0.9909125967176947	0.9904827390057337	0.9885346587923083	0.9905548299189156	0.9906537334113188	0.9913727216712664	0.9903539217169104	0.9921784753342042	0.9902617345718305	0.9903825592278538	0.9890813979116732	0.990416658093968	0.9892813776284198	0.9900984845268922	0.9895945152811684	0.9907886316187039	0.9899460847088626	0.991200239163907	0.9908023711606821	0.9897079494666846	0.9898828003399043	0.9912458078093298	0.990839168009635	0.9907818742175779	0.9907852172568424	0.9907657349313211	1.0	0.9905152393722118	0.98930844147994	0.9911580154053456
LouisS_2016__AS68_3__bin.12	0.9898810031005622	0.9904783245027853	0.9885236605157621	0.990341573650239	0.9906098658282594	0.9908168136841004	0.9906688611403307	0.9900194917167598	0.9896620670081008	0.9904621758037858	0.9895746173125309	0.9884950140067212	0.9897367369396171	0.9898461978064331	0.989665649890854	0.9879245891217435	0.9904521177897072	0.9901838684999368	0.9905397379795114	0.9898944979770293	0.9901015851774211	0.9895726749341738	0.9882300381060838	0.9880362670752239	0.9901042984170304	0.9896436238729068	0.989523714179673	0.9896565589150806	0.9901007876714202	0.9895339794597414	0.989443568594814	0.9900436299951314	0.9901404643452716	0.9896672168272368	0.9904017531993383	0.9911005043773288	0.9904921925388525	0.9900802794732245	0.9898943703398354	0.9905152393722118	1.0	0.988849762349641	0.9899470939089356
CosteaPI_2017__SID713A089-11-90-0__bin.16	0.988570081290812	0.9891315204306389	0.9869178626442164	0.9890393462918997	0.9885373530541832	0.9906252733301351	0.9894050114412843	0.9885738233877398	0.9888798481149986	0.9887692925876281	0.9890252582399532	0.9874874219432944	0.988016799791198	0.9884209140987799	0.9885132687876842	0.9863661539422367	0.9885651303203036	0.9888053635999119	0.9885746958178141	0.9883437286633386	0.9889375932970164	0.9887461819346522	0.9868223803295417	0.9876663433077133	0.9889805097451274	0.9881111462053662	0.9888993724261718	0.988694986493471	0.9886798683701765	0.9881267906216836	0.9885525753497933	0.9884827400328865	0.9895243222375503	0.9889410287597599	0.9890987705244888	0.9908893534628846	0.9887327965448829	0.9885621493837357	0.9885804525295848	0.98930844147994	0.988849762349641	1.0	0.9887252870762084
GeversD_2014__SKBSTL024__bin.3	0.990153921404734	0.9915257348977115	0.988955129263445	0.9916257134788946	0.9911699888572489	0.9901364435969074	0.9911339061804672	0.9911967573053103	0.9914276724416646	0.9904697809537659	0.9909679785337444	0.9886935803083006	0.9903669068081743	0.9907746782419528	0.9926618705035971	0.9881735483198006	0.9904788133140954	0.990265970651977	0.9906548058544629	0.9904552898955585	0.9903049846676907	0.9904426222796101	0.9898474729420181	0.9898186108243622	0.9898118049458923	0.989213078579622	0.990546459991874	0.9887029365216582	0.9912702748810662	0.9902005063386884	0.9896576876817491	0.9907152002926651	0.989050611650414	0.9895605174028749	0.991071159191407	0.9902233284853811	0.9908599795732551	0.9902849436872967	0.9909100949504539	0.9911580154053456	0.9899470939089356	0.9887252870762084	1.0
