	YuJ_2015__SZAXPI015257-56__bin.40	YuJ_2015__SZAXPI003412-1__bin.83	QinJ_2012__NOM028__bin.3	DavidLA_2015__LD-Run1-10__bin.2	LiJ_2014__O2.CD3-0-PT__bin.22	XieH_2016__YSZC12003_37276__bin.66	HeQ_2017__RSZAXPI003093-124__bin.8	YuJ_2015__SZAXPI017452-17__bin.9	HeQ_2017__SZAXPI029500-102__bin.41	QinN_2014__LD-69__bin.10	CM_madagascar__A69_02_1FE__bin.22	FerrettiP_2018__CA_C10026IS2449FE_t2M15__bin.2	CM_madagascar__A53_01_1FE__bin.2	CM_madagascar__A20_03_1FE__bin.9	ZellerG_2014__CCIS59903910ST-4-0__bin.16	HeQ_2017__SZAXPI029553-32__bin.14	ZeeviD_2015__PNP_Main_99__bin.11	BackhedF_2015__SID203_B__bin.2	ZeeviD_2015__PNP_Main_226__bin.19	HeQ_2017__SZAXPI029502-105__bin.12	BritoIL_2016__W2.39.ST__bin.55	HeQ_2017__SZAXPI029564-74__bin.65	QinJ_2012__T2D-052__bin.31	XieH_2016__YSZC12003_37277__bin.37	YuJ_2015__SZAXPI003434-7__bin.5	ChengpingW_2017__AS37raw__bin.3	YuJ_2015__SZAXPI015219-129__bin.21	FerrettiP_2018__CA_C10042IS2731FE_t2M16__bin.6	YuJ_2015__SZAXPI017451-16__bin.7	ZeeviD_2015__PNP_Main_40__bin.41	ChengpingW_2017__AS10raw__bin.39	YuJ_2015__SZAXPI015214-19__bin.22	BritoIL_2016__M1.1.ST__bin.108	QinN_2014__LD-62__bin.17	DavidLA_2015__LD-Run1-07__bin.4	QinJ_2012__DOF010__bin.10	XieH_2016__YSZC12003_36697__bin.20	ZellerG_2014__CCIS93040568ST-20-0__bin.13	FerrettiP_2018__CA_C10023IS2397FE_t3M15__bin.1	FerrettiP_2018__CA_C10026IS2444FE_t1M15__bin.4	QinJ_2012__NLM002__bin.2	CM_madagascar__A13_03_1FE__bin.27	HeQ_2017__SZAXPI029486-84__bin.3	CM_madagascar__A68_01_1FE__bin.24	VogtmannE_2016__MMRS51728985ST-27-0-0__bin.2	HeQ_2017__RSZAXPI003108-148__bin.2
FerrettiP_2018__CA_C10042IS2731FE_t2M16__bin.6	0.9948294486452777	0.9955736960347779	0.9951660100659404	0.9924754659774271	0.9979770204487637	0.9966277977643043	0.9974612277763739	0.9932373687377964	0.9957169970604465	0.9970620949112748	0.9577917293476008	0.9956394395576095	0.9567776350139325	0.9569462208946357	0.9960606422978546	0.997314485507297	0.9918777704724382	0.9936630060374676	0.9964431925903309	0.9962062756153802	0.995848780036574	0.9933280501241474	0.9931407872571322	0.9975045754910973	0.9966851293774179	0.9958104989565904	0.9960518231689052	1.0	0.9975988428312617	0.9545224675765817	0.9954110745936595	0.9923892311936051	0.9580745915427785	0.9957471565226763	0.9986487932902055	0.9967313602167711	0.9668943326123808	0.9953669379696543	0.9968358480675996	0.995580754481552	0.9951637549963607	0.9570388962180132	0.9927331387046507	0.9567594593343008	0.9951857762770883	0.9940695650649048
YuJ_2015__SZAXPI017451-16__bin.7	0.9950814698131902	0.9948085375789435	0.9954293190140743	0.9925546965009876	0.9990142165059812	0.9971778092784749	0.9969244750767539	0.9930641362640877	0.9951017653996959	0.9996505391792175	0.9578593498710087	0.9959911231625981	0.956840244149643	0.9568050300063617	0.9958246845051871	0.9977900516165932	0.9917356208201236	0.9922036844690936	0.9960468890497182	0.9968422074874158	0.9952545588186832	0.9932245490652494	0.9933421583834187	0.9974542393387283	0.99573194037457	0.9961349627929538	0.9953844837450275	0.9975988428312617	1.0	0.9546861507616351	0.9950771638907232	0.991923365890308	0.9578285394940241	0.9948231068892371	0.9982401471454847	0.9967085557728562	0.9670376091306423	0.9958118202099789	0.9970894253069191	0.9961289652987023	0.9949650886041949	0.9568789199325687	0.9922226272937174	0.9570617673083399	0.9956737762226552	0.9936775754202982
ZeeviD_2015__PNP_Main_40__bin.41	0.9545126667102976	0.954705755781371	0.9548003088540178	0.9537208028178934	0.9549167942586136	0.9547226787567689	0.9557404714211234	0.9554542006841839	0.9558217370898489	0.9545070398083366	0.9593154555319835	0.9542058890612812	0.9591261170503437	0.9585730417788362	0.9542603972035597	0.9538747136536451	0.9535168456510749	0.9553560729110269	0.9548296756668111	0.9545230472765365	0.9584388048722442	0.9550838508601336	0.9544245852612572	0.9558389887006615	0.954153363098947	0.955020961795056	0.9549337852167878	0.9545224675765817	0.9546861507616351	1.0	0.9551054215414886	0.9543091217192899	0.959213953668968	0.9544857907255371	0.9561085762122363	0.9543468390982871	0.971896853117902	0.9539348516243643	0.9545673901664244	0.9546781991995462	0.9570654162093851	0.9585403314728855	0.9555825738329711	0.9589737351127116	0.9546221864951768	0.9545935592303936
ChengpingW_2017__AS10raw__bin.39	0.9956565132183902	0.9942389858707851	0.9942536525451098	0.9927213111008288	0.9956560740296009	0.9948137533591189	0.9950521332311426	0.9980248189506343	0.9950786915271453	0.9952115984856924	0.9583342839313154	0.9952530411922873	0.9581059856434536	0.9575507861236193	0.9951370672682279	0.9951764760918778	0.9921263850665686	0.9933044467004278	0.9949416466888531	0.9943911869233842	0.9947352340301339	0.9975670901122676	0.9936974581598879	0.9961006932532414	0.9949795130782791	0.9946232276153182	0.9946883241963208	0.9954110745936595	0.9950771638907232	0.9551054215414886	1.0	0.9972063194817752	0.9579418987302682	0.9952135900304616	0.9963753476101063	0.9955211690280859	0.966972852635668	0.9938210922597119	0.9947348201268765	0.9958402221869347	0.9956276602755665	0.9575187939568648	0.9973375850915818	0.9580362686535209	0.9942747269108405	0.9937680855924459
YuJ_2015__SZAXPI015214-19__bin.22	0.993683505522536	0.990672900182834	0.9909612074520276	0.9917815990072683	0.9920076447295616	0.9927450257921886	0.9908784270995241	0.9972888524127275	0.9921360599798145	0.9919901426253701	0.9582972336453159	0.9916856750551646	0.9579283804057139	0.957500397794907	0.9921032727447355	0.9924601800231639	0.9901860735590369	0.9908073541167066	0.9922637138580366	0.9917069075683821	0.9918243664268094	0.9973748088061938	0.9914871423075785	0.9929184804217723	0.9920865062259636	0.9921163915533091	0.9919157555921337	0.9923892311936051	0.991923365890308	0.9543091217192899	0.9972063194817752	1.0	0.9578254851235685	0.9920822991327677	0.9926946323919568	0.9923019415670311	0.9662174222069234	0.9906263952189176	0.9920204585338744	0.9916326189864453	0.9948968876075344	0.9574817143337155	0.9971170780445987	0.9578284427412835	0.9919709906312213	0.9915827856503417
BritoIL_2016__M1.1.ST__bin.108	0.9588205615979488	0.9584174097329471	0.9582321960802023	0.9563432863358745	0.9589332105735144	0.9582136328022982	0.9571454509494953	0.9587586353640855	0.9585311344737357	0.9578823241214176	0.9924261481553476	0.9572991863275525	0.9965097854630479	0.9913037143876978	0.9579413127693295	0.9584424051117105	0.9569716575377716	0.9566705018010092	0.9576226920356339	0.9568704765696745	0.963065520714167	0.9574881268445269	0.9580539343981807	0.958969888187756	0.9578395523294126	0.9590932768815728	0.9588781552187975	0.9580745915427785	0.9578285394940241	0.959213953668968	0.9579418987302682	0.9578254851235685	1.0	0.9580843125406034	0.9590694656591735	0.9585000405753337	0.9719803714381794	0.9576319411804204	0.9582973547587983	0.9579409053056134	0.9598572205930694	0.9916405878450184	0.957959238237005	0.9969818055776848	0.9579990167316288	0.9580400833319875
QinN_2014__LD-62__bin.17	0.9946764501820544	0.9931362704208107	0.9956752538515674	0.9923267604138403	0.994187673747345	0.9963150387267652	0.9947674656878003	0.993065654264613	0.9957498396165894	0.9949933224038462	0.9588790036296122	0.9943708716276396	0.9582476075125301	0.9574289355098206	0.9945511283986577	0.994820898837415	0.9934380303045517	0.9916376499698618	0.9942821227042953	0.9950358937905922	0.9950834584729121	0.9922539000106645	0.9934682664745612	0.9969240859708721	0.9943623533384354	0.9952478261899685	0.9973468929621141	0.9957471565226763	0.9948231068892371	0.9544857907255371	0.9952135900304616	0.9920822991327677	0.9580843125406034	1.0	0.9949103295543666	0.9943632183960721	0.965177846333637	0.9945892366265834	0.9957431560128337	0.9945938557380771	0.9940948065537695	0.9573740500872855	0.9925485828947527	0.9582442502098609	0.9951380565289554	0.9939944350138393
DavidLA_2015__LD-Run1-07__bin.4	0.9955235173151417	0.9955758129102295	0.9953505464076906	0.9944838328715303	0.9975346189370766	0.9971423783372377	0.9955183917574006	0.993745644740467	0.9957140396003109	0.9967657741895657	0.9585734875006998	0.9977416278037352	0.9590814026307533	0.9585660772396947	0.9970147073103591	0.9981245484170636	0.9927499092244405	0.9926425318187546	0.9977317914895942	0.9968748303917054	0.996536523929471	0.9929647902045132	0.9932426310209381	0.9974849883041406	0.9963049717039328	0.995546841184425	0.9960322111986132	0.9986487932902055	0.9982401471454847	0.9561085762122363	0.9963753476101063	0.9926946323919568	0.9590694656591735	0.9949103295543666	1.0	0.9959835714553601	0.9682052558371987	0.9969243038014316	0.99795524391829	0.9977228740326157	0.9955520640173304	0.9584125654284216	0.9928280722962282	0.9590821580891497	0.9959780844629177	0.9942464762643992
QinJ_2012__DOF010__bin.10	0.9952627164092903	0.9956741461942883	0.9940477484668993	0.9926350208693149	0.9975307105630971	0.9964142869191944	0.9949670327039495	0.9932802787172508	0.9956421315381833	0.9971711244753432	0.9572758786367481	0.9958561150113953	0.9575775070260475	0.957150673797955	0.9976527337296086	0.9968176868200084	0.9915419188528497	0.992002217070523	0.9952724022975982	0.9952806490636217	0.9951196539103792	0.9934980850066083	0.9927297019515073	0.9970303853837226	0.9963238563602732	0.9946130576086449	0.9948312024597651	0.9967313602167711	0.9967085557728562	0.9543468390982871	0.9955211690280859	0.9923019415670311	0.9585000405753337	0.9943632183960721	0.9959835714553601	1.0	0.9670908254114361	0.9955902702187288	0.996146012812259	0.9960362139429724	0.9955318333697268	0.9571634980866374	0.9926444355106779	0.9574306143154467	0.9947564582782052	0.9937304021880902
XieH_2016__YSZC12003_36697__bin.20	0.9666617052322778	0.966812780147037	0.9661369736690434	0.9659063581189842	0.9661795335270652	0.9668805053509429	0.9682597749931717	0.9669928371675445	0.9678763139005949	0.9669052143118511	0.9724790801014557	0.9667672655591387	0.9721084688269024	0.9717567932295722	0.9670466387494805	0.9666120180084407	0.9650812635294566	0.9657057000657339	0.9654576536992515	0.967381518985575	0.9712437259383566	0.9662645097276109	0.9652368417878957	0.968884038304592	0.9661111389958569	0.9669218378321294	0.9656172248862863	0.9668943326123808	0.9670376091306423	0.971896853117902	0.966972852635668	0.9662174222069234	0.9719803714381794	0.965177846333637	0.9682052558371987	0.9670908254114361	1.0	0.9665932991897342	0.9663108983634068	0.9673083099233405	0.9687502299075514	0.9720590499217372	0.9672191393875643	0.9724750206086351	0.9671053787405349	0.9642840422472441
ZellerG_2014__CCIS93040568ST-20-0__bin.13	0.9944193846532791	0.993297979702212	0.9934423791501065	0.9921317124393949	0.9956218008563242	0.9951012043849188	0.995542004788628	0.991990970211513	0.9952996301796401	0.9955575881034386	0.9573983694383146	0.995849155276786	0.9566430338871557	0.9559491197408523	0.9948539824680506	0.9962080761029125	0.9916287225029825	0.9933404599141442	0.9956113849578629	0.9960492472455164	0.995178588274138	0.9921516835357458	0.9927245038918491	0.9957601654972688	0.9946983727375281	0.9944263483909956	0.9955316035184171	0.9953669379696543	0.9958118202099789	0.9539348516243643	0.9938210922597119	0.9906263952189176	0.9576319411804204	0.9945892366265834	0.9969243038014316	0.9955902702187288	0.9665932991897342	1.0	0.9967690597958612	0.9954955503341815	0.9939432258758064	0.956188583850565	0.9918099241864604	0.9564665253092911	0.9960158319661907	0.9939366936905182
FerrettiP_2018__CA_C10023IS2397FE_t3M15__bin.1	0.9952515679830732	0.9941934307616039	0.9940049816588156	0.9928703193400173	0.996815095280741	0.9961960230608999	0.9965373524816546	0.9932519647938605	0.9958917597760585	0.9971730575594838	0.9582391741766134	0.9976732599424251	0.9575745967466105	0.9572489768660833	0.9953984104205027	0.9963083374845564	0.9918441621739312	0.9925481612856443	0.9966607679756244	0.9987321414198068	0.9956138789908933	0.9933476694670724	0.9931064437856049	0.9966301782984521	0.9953476930079842	0.9952182727251766	0.9961639410458308	0.9968358480675996	0.9970894253069191	0.9545673901664244	0.9947348201268765	0.9920204585338744	0.9582973547587983	0.9957431560128337	0.99795524391829	0.996146012812259	0.9663108983634068	0.9967690597958612	1.0	0.9978602654896304	0.9950684029997772	0.9573145325407614	0.9923767652198043	0.9572431054357005	0.9978069535544092	0.9929830409279525
FerrettiP_2018__CA_C10026IS2444FE_t1M15__bin.4	0.9947187555890025	0.9940812578367664	0.9944409568227683	0.9918040464944445	0.9956658945915037	0.9950965748360417	0.9967178304266282	0.9929236781200859	0.9960834972629687	0.9960245074374435	0.9577338115092173	0.9999547692208925	0.956910295345048	0.9570117564400556	0.9939258080024673	0.9962401399154555	0.9914155390770328	0.9940735988822293	0.9959866132501123	0.9976418560247645	0.9950093237231761	0.9931009928993257	0.9923968694797896	0.9962108845300097	0.994794793282337	0.9948419404266379	0.9949857408074293	0.995580754481552	0.9961289652987023	0.9546781991995462	0.9958402221869347	0.9916326189864453	0.9579409053056134	0.9945938557380771	0.9977228740326157	0.9960362139429724	0.9673083099233405	0.9954955503341815	0.9978602654896304	1.0	0.994177183310036	0.9571018581966222	0.9921492246610233	0.9571297302480184	0.9968110336775277	0.992942232049156
QinJ_2012__NLM002__bin.2	0.9954400881315896	0.9936403145577175	0.9922530702656224	0.9926057232931185	0.995070222480894	0.9946469171282943	0.9938958549677873	0.9955202179828528	0.994338755306919	0.9948481354376147	0.9603047861143685	0.9942369779743848	0.9598770690776517	0.9590846917505484	0.9965162279157432	0.9948273319439381	0.9921952234767678	0.993053807108039	0.9952248257092157	0.9950978222073427	0.9943603884047436	0.9960314058755312	0.9932316175708452	0.9949012841099503	0.9953428254461225	0.9944536452764792	0.9943967294214648	0.9951637549963607	0.9949650886041949	0.9570654162093851	0.9956276602755665	0.9948968876075344	0.9598572205930694	0.9940948065537695	0.9955520640173304	0.9955318333697268	0.9687502299075514	0.9939432258758064	0.9950684029997772	0.994177183310036	1.0	0.9589882878366678	0.995522822412751	0.9597466432699606	0.9947667106099679	0.9933281580669008
CM_madagascar__A13_03_1FE__bin.27	0.9579037828626435	0.9563635617618699	0.9574304669487936	0.9554437965127324	0.9580967946229749	0.9577926742630803	0.9559369897375625	0.9581052523065822	0.9576254689520607	0.9571227225987288	0.9911941685476724	0.9566811932849184	0.9921986431256806	0.9998768689867076	0.9566658260713738	0.9569591705588021	0.9553310474324435	0.9568461860020703	0.9575638000812267	0.9570291456358733	0.9616727461226793	0.957587102067662	0.9568244847628262	0.9578456846328662	0.9562200215428117	0.9575503344775701	0.9575705915389732	0.9570388962180132	0.9568789199325687	0.9585403314728855	0.9575187939568648	0.9574817143337155	0.9916405878450184	0.9573740500872855	0.9584125654284216	0.9571634980866374	0.9720590499217372	0.956188583850565	0.9573145325407614	0.9571018581966222	0.9589882878366678	1.0	0.95817164761099	0.9918360362704559	0.9568533185490258	0.9565608530554225
HeQ_2017__SZAXPI029486-84__bin.3	0.9942825702940858	0.9901464259845763	0.9902651151988662	0.9929641909893443	0.9923791839622766	0.993161883675381	0.9911710900749172	0.9977445872831948	0.9921511318050006	0.9923884624574271	0.9588413666654914	0.9921931304802429	0.9582398480933735	0.9581953894349412	0.9925808355742113	0.9926886973380478	0.9904232568310977	0.991522553341688	0.9927217287437694	0.9923274958709405	0.9923101962738511	0.9978782660569391	0.9915302750497512	0.9929171495971454	0.9925068953590465	0.9924591120248707	0.9924629479441961	0.9927331387046507	0.9922226272937174	0.9555825738329711	0.9973375850915818	0.9971170780445987	0.957959238237005	0.9925485828947527	0.9928280722962282	0.9926444355106779	0.9672191393875643	0.9918099241864604	0.9923767652198043	0.9921492246610233	0.995522822412751	0.95817164761099	1.0	0.9581370601589103	0.9922102562388649	0.991771004378763
CM_madagascar__A68_01_1FE__bin.24	0.9585241574569294	0.9577985492993055	0.9584158082258702	0.9558823377878622	0.9583717570953177	0.9577225166889972	0.956889247209839	0.9588398596554267	0.9582170151557741	0.9567205468624665	0.9927540192981668	0.9567057603098184	0.9988643606461455	0.991777862793878	0.9569454456318931	0.9572901014122254	0.9562260751466296	0.9577424230318525	0.9581575743849616	0.957114617911164	0.9629098514279563	0.9581073882681681	0.9578188636622514	0.9580303312062013	0.9566598327312962	0.9580134521114604	0.958375123779321	0.9567594593343008	0.9570617673083399	0.9589737351127116	0.9580362686535209	0.9578284427412835	0.9969818055776848	0.9582442502098609	0.9590821580891497	0.9574306143154467	0.9724750206086351	0.9564665253092911	0.9572431054357005	0.9571297302480184	0.9597466432699606	0.9918360362704559	0.9581370601589103	1.0	0.956974995218482	0.9577858857630333
VogtmannE_2016__MMRS51728985ST-27-0-0__bin.2	0.9950256774925101	0.9936911643607489	0.9935452727541907	0.9924550252660652	0.9955662374081425	0.9945239176031881	0.9958794385612889	0.9929163146486637	0.9950062099472001	0.9958676428778999	0.957680780158762	0.9967466481162666	0.957019867862422	0.9567939719484368	0.994565975725616	0.9945452377096892	0.9914074749442245	0.9929726316170008	0.9960839435778501	0.997080349620893	0.9957253706330131	0.9930024155256019	0.9928754411997422	0.9941965267091668	0.9941144891946095	0.9947759723957167	0.994781955359361	0.9951857762770883	0.9956737762226552	0.9546221864951768	0.9942747269108405	0.9919709906312213	0.9579990167316288	0.9951380565289554	0.9959780844629177	0.9947564582782052	0.9671053787405349	0.9960158319661907	0.9978069535544092	0.9968110336775277	0.9947667106099679	0.9568533185490258	0.9922102562388649	0.956974995218482	1.0	0.9936434562840554
HeQ_2017__RSZAXPI003108-148__bin.2	0.9934094723484383	0.9928355826588767	0.992878778615196	0.991778428577549	0.992920400038165	0.9933735014476591	0.9933398686855269	0.9921651685671051	0.9933858424030411	0.9935696989659885	0.9584706835990273	0.9927251194856829	0.9579816757907542	0.9566344211924277	0.9940546073541221	0.9934052213329038	0.9934923439340401	0.9916995098044616	0.9928875371830272	0.9935376673097878	0.9968575563365722	0.9916237922502392	0.9932414383826254	0.9947155029421383	0.993404245072224	0.9938169252630474	0.9938179491512633	0.9940695650649048	0.9936775754202982	0.9545935592303936	0.9937680855924459	0.9915827856503417	0.9580400833319875	0.9939944350138393	0.9942464762643992	0.9937304021880902	0.9642840422472441	0.9939366936905182	0.9929830409279525	0.992942232049156	0.9933281580669008	0.9565608530554225	0.991771004378763	0.9577858857630333	0.9936434562840554	1.0
