	YuJ_2015__SZAXPI015257-56__bin.40	YuJ_2015__SZAXPI003412-1__bin.83	QinJ_2012__NOM028__bin.3	DavidLA_2015__LD-Run1-10__bin.2	LiJ_2014__O2.CD3-0-PT__bin.22	XieH_2016__YSZC12003_37276__bin.66	HeQ_2017__RSZAXPI003093-124__bin.8	YuJ_2015__SZAXPI017452-17__bin.9	HeQ_2017__SZAXPI029500-102__bin.41	QinN_2014__LD-69__bin.10	CM_madagascar__A69_02_1FE__bin.22	FerrettiP_2018__CA_C10026IS2449FE_t2M15__bin.2	CM_madagascar__A53_01_1FE__bin.2	CM_madagascar__A20_03_1FE__bin.9	ZellerG_2014__CCIS59903910ST-4-0__bin.16	HeQ_2017__SZAXPI029553-32__bin.14	ZeeviD_2015__PNP_Main_99__bin.11	BackhedF_2015__SID203_B__bin.2	ZeeviD_2015__PNP_Main_226__bin.19	HeQ_2017__SZAXPI029502-105__bin.12	BritoIL_2016__W2.39.ST__bin.55	HeQ_2017__SZAXPI029564-74__bin.65	QinJ_2012__T2D-052__bin.31	XieH_2016__YSZC12003_37277__bin.37	YuJ_2015__SZAXPI003434-7__bin.5	ChengpingW_2017__AS37raw__bin.3	YuJ_2015__SZAXPI015219-129__bin.21	FerrettiP_2018__CA_C10042IS2731FE_t2M16__bin.6	YuJ_2015__SZAXPI017451-16__bin.7	ZeeviD_2015__PNP_Main_40__bin.41	ChengpingW_2017__AS10raw__bin.39	YuJ_2015__SZAXPI015214-19__bin.22	BritoIL_2016__M1.1.ST__bin.108	QinN_2014__LD-62__bin.17	DavidLA_2015__LD-Run1-07__bin.4	QinJ_2012__DOF010__bin.10	XieH_2016__YSZC12003_36697__bin.20	ZellerG_2014__CCIS93040568ST-20-0__bin.13	FerrettiP_2018__CA_C10023IS2397FE_t3M15__bin.1	FerrettiP_2018__CA_C10026IS2444FE_t1M15__bin.4	QinJ_2012__NLM002__bin.2	CM_madagascar__A13_03_1FE__bin.27	HeQ_2017__SZAXPI029486-84__bin.3	CM_madagascar__A68_01_1FE__bin.24	VogtmannE_2016__MMRS51728985ST-27-0-0__bin.2	HeQ_2017__RSZAXPI003108-148__bin.2
FerrettiP_2018__CA_C10042IS2731FE_t2M16__bin.6	0.8759477964494641	0.4810928447891558	0.47553019535849217	0.6782081684373173	0.8865200006633234	0.9305802811515684	0.45550612062145596	0.7691141999003064	0.7239194413256322	0.9414739045653232	0.6189358341925647	0.9147263644708387	0.6210248151229928	0.6173731223314647	0.9217766141438105	0.9082716426325744	0.4888649463829854	0.8728028632158893	0.9153292083723117	0.8978935580568916	0.3427260250053407	0.8136334416436373	0.8593276437094994	0.5953493226785389	0.8807578664788551	0.8301843356182222	0.8922928650790477	1.0	0.913458246231494	0.7050166757548474	0.5007125849029548	0.6612953730267349	0.6071389204021691	0.88697457227835	0.5696021327797834	0.8856050045798578	0.7800258696120826	0.8979813508580771	0.9183951280848196	0.8904389737606827	0.7143241758938527	0.6144588890698938	0.5690270899320191	0.6214067138081493	0.924470389926849	0.8900356146130142
YuJ_2015__SZAXPI017451-16__bin.7	0.8750236778681455	0.48539881590507894	0.4867353559942286	0.6830077542499254	0.9020028453744529	0.9393106012364885	0.4689719170408106	0.7811862712697786	0.7376416641813301	0.9730833017628425	0.6243052812729222	0.9300631342645956	0.6262906957061446	0.6248120884081219	0.9072260823304664	0.9195990278975665	0.49784833670533046	0.8798423759279709	0.9188423436857674	0.9337694763060107	0.3516077776255229	0.8319511167893214	0.8642779560055134	0.5954555621831196	0.8857416915872031	0.8516677279725297	0.9008164330450343	0.9435111558023875	1.0	0.7105970046993012	0.514955848332675	0.6705370745036716	0.6165978832993447	0.8960677610207881	0.5642284843746221	0.9149853701001927	0.788298196048718	0.9016728665737016	0.9353654653759038	0.9125561215853492	0.7277236601349336	0.622190898025971	0.5803898888450036	0.6268584607572082	0.9427710964767332	0.8980179105440066
ZeeviD_2015__PNP_Main_40__bin.41	0.8005991400176553	0.4684904746988638	0.46837429165361505	0.6226608195460888	0.7934123074294501	0.8181490446222627	0.4151037958823362	0.7403496881852094	0.702600449924538	0.8201298516388074	0.6990597146681095	0.809028106045505	0.6993188484209927	0.7040601418116582	0.8022598741350343	0.80502206908335	0.4674858330723012	0.7889341344647891	0.8126354756955321	0.8133428254121935	0.34221203405757894	0.7663883589144859	0.807449383489478	0.5330660363926304	0.7951943503146625	0.7934897627929492	0.808295127715921	0.8232383176239428	0.8033248853831477	1.0	0.47238203718996497	0.6402511604066407	0.6893886152006151	0.8057322664236695	0.5013964746419113	0.8078457727026797	0.8597847196514509	0.7995574792835379	0.8084078936127801	0.8001554802517299	0.7021266053478372	0.7019386621864054	0.5494655010393826	0.702232536947917	0.821846968704616	0.8152957257168892
ChengpingW_2017__AS10raw__bin.39	0.9265318963408702	0.5339376266711039	0.5433702765146659	0.7958696013900747	0.8950406302253961	0.9365655661908516	0.4555604352439587	0.8516326194743211	0.791325126364229	0.9304498921164542	0.6775295804589393	0.9096496898973174	0.6790680461939794	0.6843235615299914	0.9060926698290684	0.8940795437703504	0.5537349165345968	0.925208015661072	0.9379558227563815	0.9079921112714437	0.39877904740602127	0.8842522756472331	0.9169710410193881	0.7023523432051552	0.916052689723649	0.8788576437287973	0.938414998404251	0.9334468088201732	0.9294215205169681	0.7541682692351407	1.0	0.7729908337629581	0.67721861398058	0.9378658061442248	0.6885943496845327	0.9228948615062598	0.8262497533635753	0.9008844359459064	0.9230430706757702	0.8760825861499895	0.8002185857935601	0.6756319575339813	0.6581023588898679	0.6794999440805894	0.9282731267679399	0.9552308289620721
YuJ_2015__SZAXPI015214-19__bin.22	0.8958479393963265	0.5382048656242204	0.5144833064187903	0.648033269001011	0.8648817729462891	0.8908057295154069	0.4916066012840206	0.8462470623760946	0.7648929326348681	0.8865131881260914	0.6455472842569617	0.8820781965943256	0.6441004634553021	0.6518400357110035	0.8748565651791458	0.8813560990980346	0.5204031929838382	0.8622828784119106	0.8937637034411228	0.8773707773707774	0.3845267635590216	0.8759561227303163	0.8873396615332099	0.6356394501555792	0.8729200309845471	0.86806884871401	0.8957330602491893	0.8900455577874933	0.8737379705121641	0.7379737944254073	0.5580717371039952	1.0	0.6331121089185605	0.8994846849685559	0.6074461380912994	0.871937321937322	0.823844972232069	0.868957028634448	0.8835466803208739	0.861029711029711	0.7782576443866767	0.6486201373298147	0.647817296204393	0.6447844867199706	0.8883230270327045	0.9019457245263697
BritoIL_2016__M1.1.ST__bin.108	0.7650196119125522	0.4490409809562919	0.4483677409190106	0.6001523648505426	0.7669640354412791	0.7946712797951426	0.3903109116138336	0.7196385510912626	0.679497879357157	0.7903882329790176	0.8853916403075897	0.7914044204788989	0.9100806938928143	0.8686125244160243	0.7673506422671991	0.760920693715646	0.44752619087240897	0.7572868426497563	0.793444388411413	0.7882324728220463	0.3235633380304059	0.7516838910236981	0.7729105672743333	0.5029710513111413	0.7556682824849391	0.7603904539118473	0.7818012587817013	0.7876440205338211	0.7744361140129472	0.7659136797440169	0.4712699243300977	0.6102471689433865	1.0	0.7811242222780443	0.4680979766732451	0.7719184240614977	0.794034738932826	0.7538769831000299	0.7657542281562397	0.7803263315947626	0.6814062364553153	0.8621370182679634	0.5253910834925213	0.9054496376589216	0.7876579409105319	0.7836033148213415
QinN_2014__LD-62__bin.17	0.8787326347448322	0.4808599282315686	0.48685223421014945	0.6744561671520186	0.8688341409271018	0.9179322615808151	0.4489569906589647	0.7738613126780287	0.73794576789039	0.899981202558839	0.6240725601120287	0.877144797982209	0.6240800194140768	0.6286893707929536	0.8754972868032017	0.8799087180344043	0.49524295444057226	0.8794626517719324	0.927279761620598	0.8898678808421253	0.34440094842539104	0.8300204086504034	0.8877220882863099	0.591393357839627	0.8954016883881543	0.839559364109419	0.9525478986648844	0.9043399213889022	0.8845106101112331	0.7035340183956335	0.5129324406040642	0.6813928207698795	0.6139015531261438	1.0	0.5541833755032542	0.8681021347527887	0.8033926894861635	0.8739432655431963	0.8978826522493276	0.8585925192151621	0.7195053786540634	0.6235633384255502	0.5769431979121911	0.6249825949618879	0.8907694618163301	0.9515045909517672
DavidLA_2015__LD-Run1-07__bin.4	0.8841604238560524	0.5467169235848538	0.5476177749129413	0.586409407843538	0.895326735475148	0.900621791798008	0.6182921556759137	0.7761093598924638	0.7848065842327435	0.9104706280018552	0.6037771296958644	0.8942049947725468	0.5987461973226007	0.5947143766753398	0.8823807315290104	0.8529568518940674	0.5260728070244394	0.8733226950075857	0.9350341553143153	0.8979726914702114	0.39945603043714084	0.838575460055183	0.8415295606581088	0.7823288500389112	0.8792576230416703	0.8190648754451196	0.885183118077555	0.9180233152272174	0.8803974436574878	0.6920495546838766	0.5953117998946649	0.7273997154378876	0.5815364781901221	0.876022104659115	1.0	0.9012765990897157	0.7832957323543978	0.853633669514908	0.9011240989521511	0.8971968273682721	0.7634730727205553	0.5948629463969878	0.6294647559604757	0.59735483008812	0.8762021177080959	0.8912139482600049
QinJ_2012__DOF010__bin.10	0.8717157772552279	0.4900127263319195	0.48240839338550395	0.6662924019602946	0.8669299172688533	0.9001092826304549	0.4589775581025978	0.7747209497000221	0.7235449127636918	0.9325849038133045	0.6289220377314764	0.8934908907832987	0.6229035016392395	0.6243684283079972	0.9205088734698933	0.8906903985119982	0.4872941460871025	0.8686830344210318	0.9076262094510495	0.9066722340206618	0.34785989846904425	0.8211835488685152	0.8441069291580842	0.5848014232714065	0.898618883319315	0.8351060960528393	0.8984705426372076	0.9068959937027632	0.907137734073605	0.708467106327804	0.5069540313703083	0.6634159912254239	0.6093220880774048	0.8719020771691204	0.5726554680273387	1.0	0.7867924848712483	0.8695276273282495	0.9108047956494725	0.8761245422416325	0.727369804829613	0.6215354709042489	0.5739825427490874	0.6227486679306425	0.9116673692454305	0.8803709815657983
XieH_2016__YSZC12003_36697__bin.20	0.7219518691406385	0.41769145460264834	0.41830589110513616	0.5480420002709399	0.7207565192034368	0.7383129630947761	0.37156922398690306	0.6588100229380444	0.6257085192218056	0.7291510627501314	0.5809974719933138	0.732660422803952	0.5794186732671903	0.5921055471492764	0.7182891295712491	0.7170676040879774	0.4100647270740102	0.7335352371068214	0.7443540035956935	0.7238332939169408	0.3023803674220072	0.6914541434282159	0.7234833681957931	0.47546960996140253	0.7227844351937105	0.7044450210208004	0.7443760461608051	0.7344183173716078	0.7185660392954645	0.6932630114276923	0.4172965253110642	0.5763193967684681	0.5762780669588837	0.7418939614852097	0.457591711995518	0.7233979532559853	1.0	0.7122944703010876	0.7267975597043541	0.7235187281439931	0.6241912559899523	0.5876469791353345	0.48983125957186907	0.5854831339935388	0.7318848000440852	0.7552788499291653
ZellerG_2014__CCIS93040568ST-20-0__bin.13	0.8251921672322695	0.45080395380578026	0.44067059311835677	0.6521452540178695	0.8113455837866229	0.8509539264042004	0.4280259749881038	0.7257738215658507	0.6776353718779058	0.8639722887870076	0.5776025089779353	0.8663111584742117	0.5782630912591334	0.5823063677092564	0.8296372068814533	0.8404800642821119	0.4669395427117971	0.8178640254772956	0.8511894755138152	0.8794145274913355	0.32218559180289097	0.7698618713426965	0.815788723846213	0.5286800036852038	0.8213203287429751	0.7858364700306498	0.8401367134630563	0.8743407236866475	0.849970888789477	0.6667098823299226	0.47052359337765076	0.6286297595404513	0.5658117563700362	0.8345956106183259	0.5157067565552462	0.8267598035444442	0.7366114550951267	1.0	0.8802888136018213	0.8581880384742876	0.6714830760814126	0.5793539305832974	0.540647418125314	0.5785147868802946	0.8889647141735029	0.8420524495682707
FerrettiP_2018__CA_C10023IS2397FE_t3M15__bin.1	0.8224007592368361	0.4564341114264209	0.4502746623406374	0.6548716917797652	0.8248098401582055	0.8638670587520278	0.4302937367636127	0.7312605482026564	0.6832444284452007	0.8854267668385546	0.5813313760232633	0.9214619984198149	0.580919499389899	0.5838545294741911	0.8424471362652467	0.8521573265887171	0.468092884959724	0.8445733734145555	0.8813337135750985	0.9118943987582925	0.328399384756357	0.7696108911215106	0.8094133212403986	0.5400932215671882	0.8380866670718423	0.7907652677198117	0.8498174372016699	0.8803075283194405	0.868016213259529	0.66360431792575	0.4745978242067518	0.6292418384377674	0.5657861888087369	0.8441194208481573	0.5359291067279417	0.8525360099860214	0.7399183726899144	0.8665959167644542	1.0	0.8973379959700606	0.6734519562971308	0.5812135634107687	0.5391259426177776	0.5824075848881949	0.913256723967854	0.8499450675318725
FerrettiP_2018__CA_C10026IS2444FE_t1M15__bin.4	0.8279667857879481	0.4620368825641733	0.4495548697494607	0.6415717085914923	0.8315274431681869	0.8706826548484509	0.446038924918015	0.73622048190512	0.7019273993210423	0.8903306949724344	0.6003183725786112	0.9885425295667739	0.6025357303746768	0.5994395065657734	0.8480268544529612	0.8497081424436033	0.4716813312608506	0.8588718110457304	0.8747365926056982	0.9095118976246098	0.3289862799784418	0.7724251461451292	0.8143337854268823	0.5566423856692916	0.8273153287598326	0.7991781545063759	0.8424243240111675	0.8777366603956916	0.8708860248284457	0.675473436178606	0.46323787124035976	0.6306108839959365	0.5929177245831997	0.8300927953660492	0.5487388416949807	0.8433512680334604	0.7574873086074541	0.8688186704218798	0.9228078711393959	1.0	0.6834178464609537	0.5963836682848122	0.5455243459828178	0.601705903931483	0.9223718035936389	0.8402007160738728
QinJ_2012__NLM002__bin.2	0.9595574663470429	0.5802504809932286	0.5672850376145652	0.7223328652085652	0.9565319973993559	0.9704054128389901	0.5131221845410135	0.904820668890425	0.8318886415346186	0.9702284577001001	0.7279311425801119	0.9510583176536942	0.7235079268611936	0.7287397016417063	0.9599518045779023	0.9527450248764462	0.5477106180373621	0.9344696018244274	0.9691806446866734	0.958131883935986	0.41942013060217104	0.9355313326577668	0.959116735383141	0.6640901026406081	0.9444983852015134	0.9484198966502458	0.9645711952822567	0.9706459922974808	0.9573564625408505	0.8170615240543007	0.5832746244342571	0.7857278721575338	0.7137230367092442	0.958912607357755	0.6436905551685812	0.9651689987851731	0.9008421606553835	0.9371027208012422	0.9547008099508436	0.9420886140966308	1.0	0.7271398151050762	0.6809346412549366	0.725543242335092	0.9632377355839553	0.9664388341638737
CM_madagascar__A13_03_1FE__bin.27	0.782304449011186	0.46504121198012766	0.4596037365867868	0.6160343510552162	0.7783336736128205	0.8012818678100058	0.40316122823721867	0.7403845603430017	0.6959478755429366	0.8010147325117015	0.8870443832577404	0.7967265749374935	0.9012209991241779	1.0072775287695175	0.78439382866578	0.7828978709952762	0.4674486098469887	0.7668462197493126	0.8049638826716329	0.799299978311158	0.33373976060861055	0.7658908930396626	0.7974262150044809	0.5155215148861145	0.7859368530316995	0.7811697600298174	0.7984069831711123	0.8012875921378265	0.785526609537875	0.7839142572016814	0.47261195354135543	0.6284478739528455	0.866622525738804	0.7975457898522933	0.48131611201110264	0.7914875429086073	0.8139122791284011	0.775936452328752	0.7907268433448646	0.7889713828131509	0.6978273631774344	1.0	0.5382725377916943	0.8995234179070967	0.8030595896165782	0.803158175262381
HeQ_2017__SZAXPI029486-84__bin.3	0.8731104081465944	0.5276805393491508	0.5033975369262464	0.6281272740489932	0.848376998821148	0.880054618394438	0.5161768023208321	0.8213968009868483	0.7523061807668009	0.8751091356159445	0.6376367801826959	0.8558053402820401	0.6346435602679659	0.6401713494745378	0.8569909371536232	0.859691130281508	0.5277524845448979	0.8407980221066602	0.8739924862236191	0.8689368373641378	0.3729698901861507	0.8643181056829959	0.8574915558073637	0.6407791364927766	0.8450337955062731	0.8427600275490146	0.8787858348902723	0.8743334764742957	0.8633873147130173	0.7230334792471834	0.5424210607569684	0.7395711316904348	0.6222787291780486	0.8694741780448744	0.6001136134549507	0.8612424485648058	0.7993853182338354	0.853188333786738	0.8642304224756792	0.8503509951294601	0.7699882114799051	0.6342358708253988	1.0	0.6338371745323	0.8745230820422543	0.8762924842001605
CM_madagascar__A68_01_1FE__bin.24	0.7917191527295983	0.46897928334722194	0.46015774888083566	0.6269083932481929	0.7964709986240577	0.8220415625020187	0.4086354915602411	0.7478679353759294	0.7055360684224465	0.8254588089378113	0.933583328488466	0.8170003165313334	0.9891901319741866	0.9168678901571675	0.8011433886940176	0.7944497199666674	0.47183323320607484	0.7761710044378984	0.8214491967209938	0.8130553025458163	0.3360522728887683	0.7749145688391051	0.8109784694095076	0.5280104390741781	0.7940156198523285	0.7933050393080238	0.8115269083932481	0.8230195797239072	0.8037951460889001	0.7965058816689599	0.48275033429584696	0.634500623372932	0.9243929381213543	0.8118608812490714	0.4908903574220138	0.8054333572346789	0.823595795947107	0.7869285478963586	0.8047415101774513	0.8084597843711039	0.7071833233206075	0.9135895299186708	0.5463460010464913	1.0	0.820731510371246	0.8147826592507897
VogtmannE_2016__MMRS51728985ST-27-0-0__bin.2	0.8445265941793509	0.4691190806898277	0.4597039733823356	0.6739892083813819	0.8453365886483828	0.8795250652548798	0.44141870770894265	0.7522509698365728	0.7050436294653941	0.9137207311613978	0.6087913636376708	0.9315099351333423	0.6089308360580781	0.6080877708089496	0.8621653021375227	0.8761091891715722	0.4857278015983252	0.8485118628243213	0.8923464629123183	0.9102612399912962	0.3386131552687504	0.7988357168259336	0.8359277120675755	0.5559701385234328	0.8517288349403815	0.8199391881075557	0.87011187509406	0.9084519328193463	0.8969265263123588	0.6916298334862258	0.48930951086878377	0.6485793463871851	0.5966294644354914	0.8585265577535642	0.5342335295532953	0.8748386002145287	0.7638660029504887	0.8971810275331019	0.9362611038738824	0.9195066798182928	0.6965894919273746	0.6051473471003636	0.5592887194131231	0.6089418596514435	1.0	0.8717807512722665
HeQ_2017__RSZAXPI003108-148__bin.2	0.8207094031608493	0.44978201912009635	0.44410894763994796	0.6337663497165306	0.7958660718846775	0.853410446974707	0.41922971958634025	0.7259630806246223	0.6862009566030971	0.827131704816197	0.5791070630591326	0.8160649124187663	0.5810638976444811	0.5856375152618831	0.8137799444704465	0.8057349243889609	0.46886713912348355	0.8353796797547237	0.8625236262924566	0.8231743152114436	0.3227787603370063	0.7806320317990222	0.8338747763929906	0.5432535458422557	0.8218033344424517	0.7763198163557684	0.8660042330584469	0.8398115511227637	0.8203536568921582	0.6588149369252201	0.4834835705512042	0.6323217345322857	0.569939578360134	0.8805718816860625	0.5217642621808581	0.8111903141290177	0.7569153070762212	0.8160188909092332	0.8366820884745112	0.8042617758688055	0.6710939358837533	0.58113891270502	0.538120306668931	0.5804729814620757	0.8370912196942607	1.0
