	YuJ_2015__SZAXPI015257-56__bin.40	YuJ_2015__SZAXPI003412-1__bin.83	QinJ_2012__NOM028__bin.3	DavidLA_2015__LD-Run1-10__bin.2	LiJ_2014__O2.CD3-0-PT__bin.22	XieH_2016__YSZC12003_37276__bin.66	HeQ_2017__RSZAXPI003093-124__bin.8	YuJ_2015__SZAXPI017452-17__bin.9	HeQ_2017__SZAXPI029500-102__bin.41	QinN_2014__LD-69__bin.10	CM_madagascar__A69_02_1FE__bin.22	FerrettiP_2018__CA_C10026IS2449FE_t2M15__bin.2	CM_madagascar__A53_01_1FE__bin.2	CM_madagascar__A20_03_1FE__bin.9	ZellerG_2014__CCIS59903910ST-4-0__bin.16	HeQ_2017__SZAXPI029553-32__bin.14	ZeeviD_2015__PNP_Main_99__bin.11	BackhedF_2015__SID203_B__bin.2	ZeeviD_2015__PNP_Main_226__bin.19	HeQ_2017__SZAXPI029502-105__bin.12	BritoIL_2016__W2.39.ST__bin.55	HeQ_2017__SZAXPI029564-74__bin.65	QinJ_2012__T2D-052__bin.31	XieH_2016__YSZC12003_37277__bin.37	YuJ_2015__SZAXPI003434-7__bin.5	ChengpingW_2017__AS37raw__bin.3	YuJ_2015__SZAXPI015219-129__bin.21	FerrettiP_2018__CA_C10042IS2731FE_t2M16__bin.6	YuJ_2015__SZAXPI017451-16__bin.7	ZeeviD_2015__PNP_Main_40__bin.41	ChengpingW_2017__AS10raw__bin.39	YuJ_2015__SZAXPI015214-19__bin.22	BritoIL_2016__M1.1.ST__bin.108	QinN_2014__LD-62__bin.17	DavidLA_2015__LD-Run1-07__bin.4	QinJ_2012__DOF010__bin.10	XieH_2016__YSZC12003_36697__bin.20	ZellerG_2014__CCIS93040568ST-20-0__bin.13	FerrettiP_2018__CA_C10023IS2397FE_t3M15__bin.1	FerrettiP_2018__CA_C10026IS2444FE_t1M15__bin.4	QinJ_2012__NLM002__bin.2	CM_madagascar__A13_03_1FE__bin.27	HeQ_2017__SZAXPI029486-84__bin.3	CM_madagascar__A68_01_1FE__bin.24	VogtmannE_2016__MMRS51728985ST-27-0-0__bin.2	HeQ_2017__RSZAXPI003108-148__bin.2
FerrettiP_2018__CA_C10042IS2731FE_t2M16__bin.6	0.8714186633838663	0.4789633816226256	0.47323148718078784	0.6731049679995239	0.8847265888302195	0.9274421762469748	0.45434969433473055	0.7639129641678559	0.7208188922304346	0.9387079435901988	0.5928116229864965	0.9107376448703154	0.5941826538983417	0.5907928762970167	0.9181454063392256	0.9058324659729734	0.4848942730804836	0.8672719167412092	0.9120735586616865	0.8944871973708982	0.3413032938883529	0.8082049201036735	0.8534333325854686	0.5938636733873682	0.8778382681016563	0.8267062774779274	0.8887699350625914	1.0	0.9112648894152121	0.6729542570241557	0.4984148522008192	0.6562624068298898	0.5816843731740317	0.883202408254084	0.5688324825560581	0.8827102808296615	0.7542025926189666	0.8938209475574579	0.915489186365583	0.8865039053164394	0.7108695291672072	0.5880610569667978	0.564892048996187	0.5945367515297895	0.9200197826445338	0.8847573163106343
YuJ_2015__SZAXPI017451-16__bin.7	0.8707198474943777	0.4828788861930824	0.484510643957408	0.6779225542273558	0.9011136658579247	0.9366596875730486	0.46752958222164903	0.775768069739886	0.7340285222592112	0.9727432472735188	0.5979966508411185	0.9263346257083208	0.5992601421881172	0.5978233489976705	0.9034381272116137	0.9175667615124818	0.4937339292767268	0.8729828471477741	0.9152100579553606	0.930820826045252	0.34993924359790746	0.8263142728174044	0.858523730261726	0.5939396748373784	0.8819612932347797	0.8483760005158753	0.8966587001555687	0.9412456372268481	1.0	0.6783971191591234	0.5124208050878197	0.6651213918959222	0.5905950500157181	0.8914289140019829	0.5632355252657967	0.9119737467858554	0.7623140027889506	0.8978964984967073	0.9326430143235989	0.9090235851718106	0.7240596359855233	0.5953613544949662	0.575875980364498	0.5999422663044793	0.938692457742562	0.8923402600333707
ZeeviD_2015__PNP_Main_40__bin.41	0.7641820201042231	0.447270552723752	0.44720391833015344	0.5938445767007432	0.7576427371358602	0.7811054475040579	0.39673149756528175	0.707370219551784	0.6715607825269813	0.7828197169462083	0.6706187886208959	0.7719793832047156	0.6707349716661446	0.6748930717316399	0.7655648261525756	0.7678901956317453	0.4457556169376656	0.7537130164877409	0.7759284676937096	0.776354472192955	0.3279892929350457	0.7319651450864254	0.7706495429564029	0.5095253011362019	0.7587373636700174	0.7577993564370532	0.7718683258820515	0.7857994703419996	0.766923142637469	1.0	0.45117464475894864	0.6109975225674175	0.6612711792009568	0.7690599994304752	0.47938946948771244	0.7709650596577157	0.8356220633881026	0.7627257453654925	0.771679813195888	0.7638909929663695	0.6719810917789105	0.6728365179257909	0.5250596577156363	0.6734225588746192	0.7845533502292338	0.7782760486374121
ChengpingW_2017__AS10raw__bin.39	0.9225075172963738	0.5308616044597322	0.5402478821091528	0.790076714157249	0.8911526399871976	0.9317083061692294	0.45330638290520886	0.8499504908633138	0.78743077131507	0.9259945244440565	0.6492998253314021	0.9053316202899262	0.6506191597176569	0.6552745643059582	0.901686402126938	0.8897669297152111	0.5493750210266076	0.919013236079022	0.9332113108146322	0.9028993532442805	0.39667956904774243	0.8821009695425611	0.9111917926671922	0.6996136559746936	0.9114536591752842	0.8741322262199297	0.9334304421634175	0.9291632910437109	0.9248461306950283	0.720310202701044	1.0	0.7708313443299082	0.6487360849320374	0.9333767958996069	0.6860984345292813	0.9187613714167251	0.7989610809994936	0.8953179541315351	0.9181830828780221	0.8724382772457099	0.796719758282665	0.6469302971366535	0.6563502173582944	0.650985590977244	0.9229585096158656	0.9492779121965236
YuJ_2015__SZAXPI015214-19__bin.22	0.8901893208344821	0.5331849751204589	0.5098329985426759	0.6427074717397299	0.8579693305499757	0.884342956923602	0.48712237583205326	0.8439527616946971	0.7588778604907637	0.8794123439284729	0.6186261766906929	0.874744311841086	0.6170021137763073	0.6241370934919322	0.8679480614964485	0.8747108327753489	0.5152959943282525	0.854356217259443	0.8868492916880013	0.870094660417241	0.38138301364107813	0.8736565704307641	0.8797858652697362	0.6311381569446086	0.8660121837541193	0.861225333805979	0.8884917352659288	0.8832716268200139	0.8666811086165925	0.7042551236099623	0.5565126629642758	1.0	0.6064109128625257	0.8923628342983182	0.6030085207504563	0.8652250974831621	0.7960133653682041	0.860811768876285	0.8764963829479959	0.8538251473735345	0.7742861081570759	0.621041921041921	0.6459496894980766	0.6175929208187272	0.8811906731261571	0.8943538540312734
BritoIL_2016__M1.1.ST__bin.108	0.7335165339274381	0.43036869383207094	0.4296404050323427	0.5739516849034146	0.7354672849001245	0.7614648538961551	0.37358431350713134	0.6899596751996466	0.6513198731727133	0.7570989175641619	0.8786858151994061	0.7576108077804782	0.9069043170251901	0.8610588218172798	0.7350768816078288	0.7292986597840949	0.42826988067073435	0.7244739837650442	0.7598203512111044	0.7542363819169244	0.3116126946242669	0.7197284007954862	0.7404900099151047	0.4823340928375232	0.7238089694049102	0.7292853721517802	0.7496521487683314	0.7546217232540525	0.7417770120164487	0.7346750889164062	0.4514492061272436	0.5845102906384834	1.0	0.7483828635100737	0.44893847636414946	0.7398838407837931	0.7717861804827459	0.7219366787373206	0.7338202512374898	0.7475065125216952	0.6540526962187828	0.8549300595981946	0.5033032421190103	0.9027168146128521	0.7545755329131489	0.7507233850306597
QinN_2014__LD-62__bin.17	0.8740546577871136	0.47755943571871873	0.4847467218853933	0.6692809033910981	0.8637841934405882	0.914549716745437	0.44660780780063974	0.7684950907846788	0.7348093800225968	0.8954752868350281	0.5984100746328034	0.872207237313219	0.5980231854999124	0.6019253950446365	0.8707268145000875	0.8753515817698636	0.4919931851816489	0.872108277239382	0.921977689724861	0.8854504821692843	0.34270768686048914	0.8235909875718083	0.8819237241609778	0.5895742827135151	0.8903537300488534	0.8355696320873316	0.9500206871310132	0.9004939052529399	0.8799315932273516	0.6715132238506707	0.5104773356566572	0.6759977562419439	0.5881694474944702	1.0	0.551362764755494	0.8632088326092837	0.7754168257984436	0.8692145653315511	0.8940605058799191	0.8539508441940772	0.7152565602075078	0.5969833587944177	0.572644153498512	0.5988859781034674	0.8864385910472462	0.9457902682961762
DavidLA_2015__LD-Run1-07__bin.4	0.8802024950280238	0.5442981456297706	0.5450716514821599	0.5831746755441661	0.8931194138963785	0.8980481554558103	0.6155212124547019	0.7712552962354475	0.7814429342913067	0.9075259603971293	0.578764748885727	0.8921855470745914	0.5742463427479897	0.5700730271277307	0.8797465667816969	0.8513571726160062	0.5222587314189588	0.866897251067108	0.9329133028857113	0.8951663745057502	0.3980725240344933	0.832675905764348	0.8358430349099542	0.7803612838310551	0.8760087412449986	0.8154174494745035	0.8816708984144702	0.9167828759639346	0.8788480737031592	0.6616745143971134	0.5931540015564447	0.7220857931186279	0.557733879399118	0.8715634408433099	1.0	0.8976566860305157	0.7583910449403757	0.851008151682611	0.8992815199704433	0.895153797174817	0.7600771933686022	0.5701241225346467	0.6249502802386547	0.5729123595858914	0.8726781067972612	0.8860863276551925
QinJ_2012__DOF010__bin.10	0.8675862124078739	0.4878930029148694	0.47953697728639444	0.661385172324923	0.8647892163816061	0.8968817490015724	0.4566675390630463	0.7695150408461312	0.720391799207651	0.9299467372042426	0.602051896263413	0.8897883672935267	0.5964783822174984	0.5976146618531697	0.9183481940396014	0.8878559427175214	0.48317257265696645	0.861735496077213	0.9033353178686091	0.9023933295640482	0.34616222177381495	0.8158442832398004	0.837970020198307	0.5830647884172399	0.8953154312268624	0.8306074276227332	0.8938265303064509	0.9039316773784954	0.9041519408155642	0.6761233435290498	0.5046834699532702	0.6583089761596046	0.5840352461456396	0.866987355580107	0.5703554382593096	1.0	0.7608997936216504	0.8656932454543821	0.9072945656365063	0.8726517719968754	0.724119795339805	0.5949110655156363	0.5697605771401515	0.5962386397009612	0.9068870033583932	0.8748514095861044
XieH_2016__YSZC12003_36697__bin.20	0.6978832249191198	0.4038294364680463	0.4041407877002487	0.5293572525779469	0.6963801975105678	0.7138604108642292	0.35977553321194616	0.6370645732352745	0.6056084551606007	0.7050199645941297	0.565007887105329	0.7083121135375792	0.5632577992794836	0.5753825877512221	0.6946190884021666	0.6931261638359574	0.39574578493344753	0.708379159673127	0.7186422698331425	0.7002229513617024	0.2936850347055595	0.6681275988987901	0.6983328014033766	0.46067491579051295	0.6982900939334727	0.6811432743771253	0.7187823319656228	0.7101049088333283	0.6948803846427611	0.6737801391896143	0.403514411474992	0.5568498419134784	0.5601309695743718	0.716059615954225	0.4430427005816023	0.6995915237152743	1.0	0.6884990620429324	0.7023124028462462	0.6998656781188508	0.6046854227465496	0.5712275642276722	0.47377416932822985	0.5693677227963749	0.7078097267410757	0.7283033424335451
ZellerG_2014__CCIS93040568ST-20-0__bin.13	0.8205870871598192	0.44778265655705085	0.4377808424489889	0.647013987627973	0.8077933512464632	0.8467852770408953	0.426117837241264	0.7199610774092257	0.6744502350267225	0.8601341680130008	0.5529957002789547	0.8627152353733976	0.5531913580071026	0.5566552596311567	0.8253678792696837	0.8372930278413349	0.4630306622254262	0.8124174272148502	0.8474539325778665	0.8759401781245162	0.3206322024126687	0.763819751742636	0.8098534561607965	0.5264384879646753	0.816965994496889	0.7814564913250492	0.8363826495285693	0.8702898488781499	0.8464110578909427	0.635997792676892	0.46761627150454144	0.6227372326208922	0.5418394105953409	0.830079811256778	0.5141205992445332	0.8231140162167964	0.7120036966013493	1.0	0.8774446530827015	0.8543223736511726	0.6674160547613688	0.5539716144327017	0.5362194747824732	0.5533300280474404	0.8854229293761083	0.8369468276378889
FerrettiP_2018__CA_C10023IS2397FE_t3M15__bin.1	0.818495645140931	0.4537837951556576	0.44757525748133464	0.6502026657441129	0.8221828994057944	0.8605809283820869	0.42880378122384866	0.726325976278524	0.6804374962014782	0.8829237163334097	0.5570544976834862	0.9193179958765585	0.5562737553705254	0.5588941509777979	0.8385705403017312	0.849011449328889	0.4642751953024558	0.8382797488534309	0.8783907358145666	0.9107382456205967	0.3269589853154994	0.7644911850920294	0.8038335850097476	0.5382732037082922	0.8341876306107088	0.7869840438711728	0.8465574874122833	0.8775221015526019	0.865489787236032	0.6334550418655533	0.4720989812949102	0.6242207770957321	0.5421914080944745	0.8405261361670695	0.5348332624275943	0.8492503471264474	0.7149911874295812	0.8637959971762375	1.0	0.8954179308926176	0.6701307626496618	0.5564041907629302	0.5350160589811079	0.557505645187682	0.9112539095554444	0.8439810377795127
FerrettiP_2018__CA_C10026IS2444FE_t1M15__bin.4	0.8235940908280139	0.45930220538637173	0.4470557748179887	0.6363134166973966	0.8279235155794386	0.866413327608845	0.4445749495301096	0.7310107488005739	0.6991782987404043	0.8867911919163558	0.5749452030887238	0.9884978170179808	0.5765726437087761	0.573670655058071	0.8428757765199503	0.8465133587153171	0.4676322013045487	0.8537817921847273	0.8712259363552927	0.9073671376228214	0.32734441595555286	0.7670961795771346	0.8081422993692646	0.5545332033944997	0.8230089814529463	0.7950559459757024	0.8382001901004493	0.8738577265928605	0.8675147948054596	0.6448597636581211	0.4613109046214025	0.6253343224582479	0.5679801418589746	0.8256051939635175	0.5474892942292446	0.8400084040360528	0.7327237682774562	0.864905120452241	0.9208333072910782	1.0	0.6794384296183617	0.5707999171135116	0.5412415569005645	0.5759106095185804	0.9194303909751808	0.8342707743876905
QinJ_2012__NLM002__bin.2	0.9551819688678251	0.5765602704563786	0.5628903202888014	0.7169917361287386	0.9518165074622711	0.9652107522449113	0.5099900123073294	0.9007672695291866	0.8271791163774963	0.9652299720914573	0.6990357601813822	0.9455773476214114	0.6944786682899705	0.6989230921154226	0.9566075512788819	0.947816791120696	0.5434358590641791	0.927978595718481	0.9645526381890398	0.9534349510921181	0.4170547639703431	0.9318185885077247	0.9526250665238655	0.6607040958818496	0.9400996913557745	0.9431596234765787	0.9591664418828291	0.9659517104669296	0.9525362575777558	0.7819813275877038	0.5807243496235892	0.7817182145160211	0.6850722102889804	0.9532500429132781	0.6408274607865423	0.960856462872227	0.8726910502453181	0.9314269012901819	0.9499926103003797	0.9366030047910439	1.0	0.6973185663054882	0.6778859759407286	0.6963376913783081	0.9581968337622453	0.9599909070243237
CM_madagascar__A13_03_1FE__bin.27	0.7493723910580912	0.44474846985537164	0.44003862013169764	0.5885861991544531	0.745718997835568	0.7674619030082614	0.38539673089998516	0.7093663359913296	0.666457410682995	0.7666694016232922	0.8792332199280388	0.7622133304330073	0.8941902524873795	1.0071535016667335	0.7504027700658361	0.7492012972598915	0.44656817006596333	0.7337538806172351	0.7708042744191874	0.7649533753498995	0.3209484320748081	0.7334072407658642	0.762996927308033	0.4937900583690627	0.7515285545372613	0.7480093650003148	0.764531047164009	0.766863392732775	0.7516538537128944	0.7514134319444206	0.4525348277645165	0.6017273477217493	0.8593780708633623	0.7635496429609531	0.4612994096945944	0.7575829852624001	0.7911707967691893	0.7419415775102608	0.756974298404121	0.7551259765544253	0.6692082682191044	1.0	0.5157574843996166	0.8921797413494276	0.7684102333172416	0.7682696692674197
HeQ_2017__SZAXPI029486-84__bin.3	0.8681184607625142	0.5224810000981752	0.49849701989509493	0.6237078905144007	0.8419116737824962	0.8740367025418387	0.5116195238277241	0.8195442121963594	0.7464014287116789	0.8684482095763552	0.6113925217465596	0.849124179656147	0.6081407487846133	0.6134092355148466	0.8506327804794697	0.8534056682322241	0.5226983345436613	0.8336702017238368	0.8676313318329762	0.8622699158915695	0.3701018249348559	0.8624842526205662	0.8502288381825144	0.6362405937277279	0.8387018688514025	0.8364048685913505	0.8721623803068012	0.8679798163748765	0.8566724297766176	0.6909181930664317	0.540976910838169	0.7374390058373034	0.596117657374495	0.86299536328202	0.5958096420052026	0.8549075241934457	0.7731807795411845	0.846200656649797	0.8576421910609594	0.8436750805074235	0.7665408375170214	0.6077068293227634	1.0	0.6073028870258081	0.867710771319947	0.8690814771847545
CM_madagascar__A68_01_1FE__bin.24	0.7588819338126522	0.44918767724139713	0.44102246080502316	0.5992506605169151	0.7633153104268006	0.787287714062389	0.39101890790230165	0.71708558619665	0.6760566655684968	0.7897334030994231	0.9268186017066854	0.7816289090004716	0.9880667687318722	0.9093292765644078	0.7666505171088416	0.7605188529938051	0.45117924071238935	0.7433718984774196	0.7870777698106626	0.7781871152367849	0.32358804415935094	0.7424513736813886	0.7767704760243664	0.5058500158265666	0.759602850073965	0.7599968992848977	0.7777472012816289	0.7874317681181889	0.769281603069708	0.7638282203833259	0.46249232896003306	0.6077427440036691	0.9216029405114888	0.7779610214272333	0.470804183381459	0.7711465540073513	0.800926338636848	0.7526708138731162	0.7703332622752789	0.7738008953314858	0.6787168207334483	0.9061310181327236	0.5234743512722622	1.0	0.7854195332131806	0.7803873309948773
VogtmannE_2016__MMRS51728985ST-27-0-0__bin.2	0.8403256465337509	0.466159485514519	0.45673670962033786	0.6689039768331997	0.8415885669041052	0.8747087135274828	0.4395998148036315	0.746922260661013	0.7015227896017799	0.9099449107903725	0.5830277880824412	0.9284794055311599	0.582758908261656	0.5818147135255656	0.8574802749571758	0.8713302218042843	0.48155417329280487	0.8425490573869099	0.8888519838154478	0.9076035954168692	0.3371657095311905	0.7932457964162777	0.8299720959301852	0.5527435806740112	0.8467159756790773	0.8156558031550483	0.8655715924874691	0.9040784419732424	0.893046221447695	0.6602451838879159	0.48650808029393694	0.643371896738646	0.5715704402823191	0.8543524501613758	0.5320848874203545	0.8702513475144673	0.738738920090451	0.8936065075626644	0.9342078397878868	0.9165744039830639	0.6929440375300633	0.5790372472841221	0.5549320036004015	0.5827421332282737	1.0	0.8662392388160853
HeQ_2017__RSZAXPI003108-148__bin.2	0.815300495145421	0.4465595930225869	0.4409463495048316	0.6285557944071901	0.790231658472537	0.8477553238832766	0.4164375946029655	0.7202752822614233	0.6816623153329402	0.8218129989594537	0.5550571426073119	0.8101281376889932	0.5566485664069672	0.5602410054411231	0.808941703173229	0.8004212808982661	0.4658159130414373	0.8284456189133677	0.856388959071691	0.8178546889245096	0.3217644462668962	0.7740932957245558	0.828238982335564	0.5403827240775794	0.8163829210496402	0.7715197729114635	0.8606505508544583	0.8348311033610889	0.815167032767775	0.6289004955135931	0.4804705423220705	0.6269993469547798	0.5460249611463406	0.8752835500256111	0.5187622791140123	0.8061044771105119	0.7298813519462727	0.8110711184193269	0.8308111245033704	0.7985854828829898	0.6666165032212755	0.5558947340808147	0.5336921170216536	0.5559688287111629	0.8317702127620408	1.0
