	HMP_2012__SRS022536__bin.14	HMP_2012__SRS023538__bin.30	HMP_2012__SRS019077__bin.45	HMP_2012__SRS017511__bin.59	HMP_2012__SRS019129__bin.12	HMP_2012__SRS042984__bin.59	HMP_2012__SRS012285__bin.8	HMP_2012__SRS054430__bin.36	HMP_2012__SRS018975__bin.20	HMP_2012__SRS055378__bin.72	HMP_2012__SRS024381__bin.2	HMP_2012__SRS049268__bin.25	HMP_2012__SRS015803__bin.25	HMP_2012__SRS075410__bin.23	CM_periimplantitis__SP_101SPI_T016__bin.18	HMP_2012__SRS021477__bin.32	HMP_2012__SRS064449__bin.24	HMP_2012__SRS014894__bin.34	HMP_2012__SRS011098__bin.12	HMP_2012__SRS017304__bin.16	HMP_2012__SRS014578__bin.38	HMP_2012__SRS013252__bin.52	HMP_2012__SRS015063__bin.7	HMP_2012__SRS018394__bin.26	HMP_2012__SRS019980__bin.39	HMP_2012__SRS015158__bin.12	HMP_2012__SRS053917__bin.6	HMP_2012__SRS018665__bin.47	HMP_2012__SRS015989__bin.7	HMP_2012__SRS018157__bin.65	HMP_2012__SRS013949__bin.40	HMP_2012__SRS014476__bin.56	HMP_2012__SRS019225__bin.21	HMP_2012__SRS058808__bin.45	HMP_2012__SRS047113__bin.61	HMP_2012__SRS023964__bin.14	HMP_2012__SRS024649__bin.4	HMP_2012__SRS019906__bin.8	HMP_2012__SRS015899__bin.3	HMP_2012__SRS017445__bin.50	HMP_2012__SRS016043__bin.28	HMP_2012__SRS051244__bin.4
HMP_2012__SRS019225__bin.21	0.9823573953931639	0.970880641699147	0.9757854801078774	0.9750430675042283	0.9690465518686051	0.9773823064072524	0.9703765530413202	0.9731487778672413	0.9721037215105259	0.9753279590499389	0.9489221240518512	0.9710201426554217	0.975545257379327	0.9731254888491877	0.9540648121825965	0.9765832444886597	0.9711582747983301	0.9754575699066486	0.9706025914979639	0.9694441515968117	0.9722703212249275	0.9703331064380529	0.9734302445323124	0.9763121835290591	0.9760896947631141	0.9722062640530214	0.9714066297000947	0.9727169993094997	0.9733741375559929	0.9750651956682455	0.9743048880166751	0.9707266009707448	1.0	0.9736758080850916	0.9728005911892645	0.9726052900962084	0.9713446230935151	0.9726896649076341	0.97485175258894	0.9747231218263964	0.9712551769625095	0.9492141381345927
HMP_2012__SRS058808__bin.45	0.9780286713766376	0.9741109048191801	0.9760320090441067	0.9760703326097288	0.9711580882972024	0.9784785123440003	0.9824961269728054	0.9752683848730297	0.9722157165362527	0.9751969097553795	0.9490507074854961	0.9729699857201811	0.9752544351826727	0.9737790150706493	0.9543158033947862	0.9749614331140005	0.9714866576837828	0.9762336145293589	0.9731355816016024	0.9690612534336446	0.9734745795946044	0.9722176679446334	0.9795342025626482	0.977318194507394	0.9780429023730566	0.9730888492657047	0.9714702294510601	0.9746737845399206	0.9743208096406464	0.9751212774229597	0.9760382938692876	0.9773935370438758	0.9736758080850916	1.0	0.9737764476579048	0.9732685374278295	0.9735583334018125	0.9769156976813127	0.9759991267539422	0.9755930494398776	0.9717731041550214	0.9491688606020329
HMP_2012__SRS047113__bin.61	0.9765304081545712	0.9728487501581418	0.9761698661550513	0.9830815976777434	0.9704535542188624	0.9780795747155079	0.9687086108408683	0.9736685494360601	0.9722158223215396	0.9748081172784141	0.9495353242361736	0.9725341214560468	0.9753894287904864	0.9739059613699235	0.954218032940083	0.9732437159264855	0.9720421870655015	0.9756201944678133	0.9712879260340161	0.9687758798480469	0.9852720469053289	0.9710553199605637	0.9738804613580797	0.9765521720129121	0.9808251029383535	0.9734743185872093	0.9718171251074471	0.9728226710200709	0.9728243363108587	0.974601610056253	0.975639840291731	0.971484622664343	0.9728005911892645	0.9737764476579048	1.0	0.9720300690834639	0.9834000608915077	0.9781772857991836	0.9750850257900855	0.9761781951008979	0.9705808398290169	0.949389236093177
HMP_2012__SRS023964__bin.14	0.9767852072561564	0.9724921559569732	0.9745488304369971	0.9750088128992437	0.9704288538138868	0.979022334475726	0.9685573228579532	0.9748634998516585	0.972735674676525	0.9743529856571372	0.9475997499569216	0.9722789731302841	0.9863467120728997	0.972783588079214	0.9542393532456921	0.9739754383613201	0.9712508181684847	0.9746299341312012	0.972020728348931	0.9695280405621267	0.9714619652698534	0.9714091889816935	0.972507016650482	0.9768424070011236	0.9805062185331147	0.9713488778712337	0.9705616176087053	0.973545139574677	0.9833475755797978	0.9739470987390608	0.9743956272877875	0.970998046195434	0.9726052900962084	0.9732685374278295	0.9720300690834639	1.0	0.9720444192352005	0.9733105671271759	0.9751409298620548	0.975488156632379	0.9889382002665253	0.948082750218668
HMP_2012__SRS024649__bin.4	0.976088157599406	0.9713242860770358	0.9726088070047613	0.9810604233449248	0.9694227018136781	0.9769940471622437	0.9676381092570826	0.9725625360732683	0.9703864266341998	0.9730986998099848	0.9484792869397858	0.9715553522415371	0.975905271534229	0.9722083667977061	0.9536359656180188	0.9728408520652719	0.9715791735551687	0.975007759608128	0.9706541496112665	0.9671992350598783	0.9822931141530911	0.9706111034883796	0.9722761433690091	0.9743293268926797	0.9799305025569033	0.9713320490873084	0.9691756584290521	0.9721117438450784	0.9726313099202825	0.9735620518513259	0.9735182556488958	0.9705043643230218	0.9713446230935151	0.9735583334018125	0.9834000608915077	0.9720444192352005	1.0	0.9767275594244836	0.9731139480748593	0.9742212091101419	0.9702166751140395	0.949131622348389
HMP_2012__SRS019906__bin.8	0.9768605403466938	0.9730299391134157	0.9736449842377656	0.9782213203549363	0.9710791968585224	0.9785552910812865	0.9683974173606437	0.9740410605470081	0.972502531545174	0.9747718165466058	0.9476146202740812	0.9738211644420167	0.9768908654813226	0.973467425156306	0.9548885439177409	0.9742351352543586	0.9717166063806649	0.975531386126693	0.9717615048869959	0.9689000295241378	0.977676141398139	0.9727793497733555	0.9746310617968337	0.9764638937331466	0.9787779900958122	0.972495527592618	0.9713113243067202	0.9731884951183095	0.9744842986404367	0.9752945611857088	0.9754186487366796	0.9721041043819698	0.9726896649076341	0.9769156976813127	0.9781772857991836	0.9733105671271759	0.9767275594244836	1.0	0.9747943190871761	0.9757234394067962	0.971305370783927	0.9489172631801888
HMP_2012__SRS015899__bin.3	0.9792329385879388	0.9754441637504401	0.976291120366162	0.9769390765956417	0.9739291592930331	0.9836904838811633	0.9713534433272225	0.977022840569377	0.9833272242142274	0.977446460760048	0.9491971943244616	0.9738814245965363	0.9764288739213819	0.9753761042074911	0.9554434609514623	0.9767869093121823	0.9740413570797877	0.9778317957381791	0.9747164978170566	0.9725544188870474	0.9738866233707724	0.9736249826162723	0.9763239870434448	0.9789824401081282	0.9785266871324781	0.974699727641987	0.9734312814798418	0.976032414146821	0.976602159064835	0.9776189737312437	0.9774583556402222	0.9735830585789614	0.97485175258894	0.9759991267539422	0.9750850257900855	0.9751409298620548	0.9731139480748593	0.9747943190871761	1.0	0.9817083190913154	0.9733638608092072	0.9498055823612451
HMP_2012__SRS017445__bin.50	0.979494842736763	0.977203147143323	0.9776767431663282	0.9769575064668827	0.9734710609424884	0.9830442130626696	0.9704004643064422	0.9768158789813044	0.9744514247475605	0.9779931095492093	0.9501550274309684	0.9739428460886888	0.9767065233246208	0.9757938065622063	0.9565730881367938	0.9759228078753632	0.974187831988765	0.9787003112861905	0.9745177838178339	0.9714318033400855	0.9737329385263653	0.973443875583128	0.976047679873107	0.978906665186043	0.9790455227955228	0.9774218028345987	0.9758474919540738	0.9761689639688199	0.9761435851623251	0.9771860318659361	0.9771467125072224	0.9743488723805566	0.9747231218263964	0.9755930494398776	0.9761781951008979	0.975488156632379	0.9742212091101419	0.9757234394067962	0.9817083190913154	1.0	0.973487712974979	0.9513859655204862
HMP_2012__SRS016043__bin.28	0.975670028437035	0.9712353868506202	0.9730316671386304	0.9715541718102195	0.9694673313823342	0.9786065898230379	0.9668657135112304	0.973778151126045	0.9705933786093948	0.972457494373695	0.9476394975082693	0.9714757748318668	0.9899385990862946	0.9711323260395885	0.9540112629844375	0.9723026818009946	0.969273699397437	0.9729745819277326	0.9711431069000315	0.9683120601348868	0.969699693927341	0.9701400669280755	0.9718407465771876	0.9741356029973969	0.9794998282072017	0.9704145160432076	0.9688181447975689	0.9721260131386162	0.9840227913501202	0.972284559796299	0.9721736172090863	0.9700179033701885	0.9712551769625095	0.9717731041550214	0.9705808398290169	0.9889382002665253	0.9702166751140395	0.971305370783927	0.9733638608092072	0.973487712974979	1.0	0.9477432045753424
HMP_2012__SRS051244__bin.4	0.9525412368634352	0.9477453117358668	0.9519401449503436	0.9503773405661639	0.9488473433707758	0.9528853281394583	0.9453195778975935	0.9514596845339734	0.9489891766575221	0.9487618462099981	0.986548172472055	0.94748916248842	0.94947025924517	0.9483003266276232	0.9479455619637079	0.9512478230947434	0.9475265938736229	0.9498508925758188	0.9501116849029134	0.9488667335975083	0.949053933644321	0.9486369077695749	0.9501624850462059	0.9514607526498203	0.9515715332627637	0.9501312959047471	0.9488110292327648	0.9489519669807968	0.9496814748776808	0.9491565808534878	0.9511297919203774	0.9473241643222893	0.9492141381345927	0.9491688606020329	0.949389236093177	0.948082750218668	0.949131622348389	0.9489172631801888	0.9498055823612451	0.9513859655204862	0.9477432045753424	1.0
