	HMP_2012__SRS022536__bin.14	HMP_2012__SRS023538__bin.30	HMP_2012__SRS019077__bin.45	HMP_2012__SRS017511__bin.59	HMP_2012__SRS019129__bin.12	HMP_2012__SRS042984__bin.59	HMP_2012__SRS012285__bin.8	HMP_2012__SRS054430__bin.36	HMP_2012__SRS018975__bin.20	HMP_2012__SRS055378__bin.72	HMP_2012__SRS024381__bin.2	HMP_2012__SRS049268__bin.25	HMP_2012__SRS015803__bin.25	HMP_2012__SRS075410__bin.23	CM_periimplantitis__SP_101SPI_T016__bin.18	HMP_2012__SRS021477__bin.32	HMP_2012__SRS064449__bin.24	HMP_2012__SRS014894__bin.34	HMP_2012__SRS011098__bin.12	HMP_2012__SRS017304__bin.16	HMP_2012__SRS014578__bin.38	HMP_2012__SRS013252__bin.52	HMP_2012__SRS015063__bin.7	HMP_2012__SRS018394__bin.26	HMP_2012__SRS019980__bin.39	HMP_2012__SRS015158__bin.12	HMP_2012__SRS053917__bin.6	HMP_2012__SRS018665__bin.47	HMP_2012__SRS015989__bin.7	HMP_2012__SRS018157__bin.65	HMP_2012__SRS013949__bin.40	HMP_2012__SRS014476__bin.56	HMP_2012__SRS019225__bin.21	HMP_2012__SRS058808__bin.45	HMP_2012__SRS047113__bin.61	HMP_2012__SRS023964__bin.14	HMP_2012__SRS024649__bin.4	HMP_2012__SRS019906__bin.8	HMP_2012__SRS015899__bin.3	HMP_2012__SRS017445__bin.50	HMP_2012__SRS016043__bin.28	HMP_2012__SRS051244__bin.4
HMP_2012__SRS019225__bin.21	0.7220818160407269	0.41517956893792535	0.7126675564090641	0.7508298558899135	0.7333309177431141	0.7343072187900711	0.5926821707298907	0.5638354942800836	0.7069753187069345	0.7939597160071099	0.7700936846406709	0.8623999291426869	0.7483543791631186	0.8483895058708908	0.8090023008496838	0.7583061076185703	0.6600217805718105	0.7573947255587562	0.8556005459233896	0.6432434935070948	0.7541870230467437	0.7274348646162332	0.6707520336250158	0.7343414396515109	0.6945541525002366	0.7809517626763129	0.8173521910409786	0.8018023322523566	0.7521438363196067	0.7248084135007338	0.4906964549200541	0.8311487339287763	1.0	0.7857371475502896	0.7287221729039219	0.7703005195531963	0.6257178832182908	0.8045082965459074	0.7224985053535519	0.6134290712256906	0.8359255635873931	0.6214709736640276
HMP_2012__SRS058808__bin.45	0.7012218421809724	0.39271222407734807	0.6929224625689423	0.7666347825445496	0.7090692705093182	0.7396180298563247	0.6340650288555404	0.541572387202746	0.716556219739796	0.8015471585837548	0.7585586737516627	0.861499307811282	0.7582980272006805	0.8470314570879879	0.7878145278486087	0.7614739808351016	0.6641156090400092	0.748840491687588	0.8412510050875256	0.6330760473196436	0.756877257604855	0.7290505334648041	0.6887885099131752	0.7454914294004392	0.692135605056543	0.7662541402229266	0.8224559298319813	0.783320587880919	0.7417095954814708	0.7363643740425542	0.49647414066553386	0.8551537937597281	0.7678411334682467	1.0	0.7479124916089024	0.7593715959191603	0.6409013452804533	0.8103201280610601	0.7167480162584433	0.6261939948018226	0.8207720547554471	0.6026507262448947
HMP_2012__SRS047113__bin.61	0.6911317407008427	0.40475275494622975	0.7030739292452541	0.7850298746348713	0.7038491571121662	0.722087197548706	0.5744791102407755	0.5585033860644998	0.7310219925553595	0.7831237441512966	0.7487801786959001	0.8365976030792439	0.7729951902144473	0.8274067835760031	0.7722731091492219	0.7521754416805836	0.6627268193070066	0.7478991682525536	0.8197638646718901	0.6486122552436475	0.8051658691239567	0.7232824895597197	0.6570738393045128	0.7330993170635983	0.6971485718841155	0.7630577603528947	0.8134792553724263	0.779878212059827	0.7392607688706917	0.724587652362682	0.4826312163872031	0.7979036652896194	0.7399864271244923	0.7771743685240111	1.0	0.758652708136162	0.6817063598324649	0.8470245967486423	0.7368129498314633	0.6160644384529375	0.8225591820298399	0.6011680031724553
HMP_2012__SRS023964__bin.14	0.6826640351723905	0.39712943041835563	0.6768813460994778	0.7399401936088595	0.7014315609781672	0.7300755199005938	0.5739625139459235	0.5506195983280081	0.6982565207144429	0.7828742835947923	0.7382963263118233	0.8382792261721314	0.7845039416066978	0.815368468812334	0.7805258317454049	0.740502685309902	0.652176788985746	0.7426110492381128	0.8335896721035966	0.6319545263677784	0.7395736920475531	0.7191569092158974	0.6437918408324877	0.7280004742961381	0.6852290561261862	0.7599909648545581	0.7913582067686175	0.7752698661730328	0.7662508899177283	0.7283008291852837	0.4812826966675306	0.7999205259983371	0.7499846882703332	0.7565758366696572	0.7274002544931965	1.0	0.6188501356496755	0.7940550310913858	0.7035727532547839	0.6157701506037231	0.8741165131982209	0.5948305640743214
HMP_2012__SRS024649__bin.4	0.6858102759845913	0.39675158111433456	0.697937560919985	0.8141863880112502	0.7035851126871878	0.7335679049711921	0.5877171966162	0.5416912570609561	0.7285359976077818	0.7970563099305565	0.7407063473241304	0.8373267324931052	0.783289530587822	0.8370167873794717	0.7728702797815705	0.7501939431508499	0.6719197612148877	0.7507034419677815	0.81754058855605	0.6374673299047298	0.8060780782675099	0.7208340738251655	0.6601636825604014	0.7477592666613695	0.7180633707349945	0.76367867850564	0.8106684199895795	0.7663141217908398	0.7478896740966555	0.7319635902440681	0.5074972144365276	0.7992932523553706	0.7541546899062825	0.7904583002512922	0.8091283991607827	0.7660818145921674	1.0	0.8385816766029045	0.7414081212898327	0.6309603021570602	0.8359729213509726	0.5979490246433661
HMP_2012__SRS019906__bin.8	0.661011731214302	0.37745698132205246	0.6615273939609057	0.7509978232603286	0.6728638251944035	0.6955439313874271	0.5412584525228087	0.5238640026656912	0.7161115859775952	0.7593444065758546	0.7230696375601682	0.8280946103056491	0.7233720631218287	0.8070402678729884	0.7599814017334237	0.7199045820188988	0.6351126942676775	0.7152980249980986	0.8149449839008189	0.6032117775741486	0.7538015979659617	0.6991531178807755	0.6122587386499867	0.6960958127641697	0.6585900630566351	0.7267612214370828	0.7871929112897093	0.7577765926237139	0.6948562301476634	0.695686994976476	0.45961668012792417	0.7863865940362404	0.7237532642040413	0.7459720355956697	0.7504024795274193	0.7336998055059561	0.6259267441986809	1.0	0.6973933451888982	0.5893033708679071	0.8089086964552826	0.572014860503946
HMP_2012__SRS015899__bin.3	0.7209764402295175	0.40376836329799287	0.7053718890940639	0.7790040065377438	0.717302575294678	0.7586172168089231	0.5901197782824118	0.540294391329293	0.7717350253040259	0.8034900109765957	0.7668461814143576	0.8585765567989269	0.7756804926771803	0.855136259246938	0.8001847110862543	0.7670593920069598	0.6766452438234553	0.7652262094745859	0.8377987024153332	0.631567810343285	0.7642919399431831	0.7350901243317749	0.6576646797367974	0.7667229692628538	0.697200244924329	0.7772131447008865	0.8269174623225275	0.7941505298926073	0.7547097844912329	0.7290495146780493	0.5115350680532855	0.8108704188516735	0.7690961424418185	0.7807573690241437	0.7723944781670746	0.7692375685635445	0.6548158005120268	0.8252042777116182	1.0	0.6400571275818971	0.834457510289554	0.610575673957076
HMP_2012__SRS017445__bin.50	0.730980957999917	0.39771702307255885	0.7222650633328594	0.7865432926545457	0.7117345366304076	0.770872042338479	0.5899862503097768	0.5594394202234922	0.7364072424260342	0.8240102550297072	0.7565512304903469	0.8613526776672574	0.7791608537639305	0.8521518328098052	0.7967788237158884	0.7783576353551961	0.691562244080274	0.7821303088208099	0.8407268843554188	0.6427980179312063	0.7607610510147473	0.7540321312523037	0.6719176729435533	0.7762580714958731	0.7218260293083516	0.7906826664586811	0.833431874876561	0.7916972250282102	0.7560128162711796	0.7680975737394754	0.5137811396518172	0.8197790488937978	0.7666993321399324	0.8008949249427936	0.7582721432282461	0.7904732132636079	0.6543059928773334	0.8187280089869887	0.7515117740371128	1.0	0.8412741044146191	0.6041466700715915
HMP_2012__SRS016043__bin.28	0.6529133135059483	0.38505379636109166	0.6537386284114766	0.723901766969909	0.6656158152554233	0.6898517319804058	0.536651067179846	0.5323539188243527	0.6821334849545136	0.7534967634709587	0.7098447340797761	0.8144913400979706	0.7405480230930721	0.7896706613016095	0.7411533414975507	0.7152803533939819	0.6243959937018895	0.7076832575227431	0.8119353568929321	0.6118098320503849	0.7170853743876837	0.6865977081875438	0.60905222183345	0.695757522743177	0.6558476207137859	0.7258428096571029	0.7741528166550036	0.7463720258922323	0.7437084499650105	0.6869051784464661	0.46243089573128066	0.7715732155353394	0.7264962386284115	0.72995188943317	0.7039975507347797	0.7802663575927222	0.6028039713086074	0.7814573128061582	0.6812810531840449	0.5849820678796361	1.0	0.5645293911826452
HMP_2012__SRS051244__bin.4	0.6623754267855745	0.42127575014903623	0.6775090776614258	0.7108438160501485	0.6951850759030994	0.6858316221765913	0.5548067948478627	0.5539655681140744	0.6588647955343324	0.7638627782762379	0.9335069580350099	0.8067924391962281	0.7063895897438985	0.8024580440424648	0.8115935134614343	0.7091360715855649	0.6325976864759404	0.7188568469352731	0.7973444453142406	0.6226179794902058	0.7305298463873016	0.6737882902683857	0.6308381556841516	0.698761343313241	0.647410382556438	0.7471135144249008	0.7721479884624881	0.7556450107486737	0.7043187388222826	0.6908392395840233	0.4792372957902533	0.7733697844845755	0.7436275720040707	0.7379148175134133	0.7083839655078975	0.7310308489946828	0.5936314860869408	0.7608200304696298	0.6863260009514232	0.5783840257245569	0.7772405113598728	1.0
