	HMP_2012__SRS022536__bin.14	HMP_2012__SRS023538__bin.30	HMP_2012__SRS019077__bin.45	HMP_2012__SRS017511__bin.59	HMP_2012__SRS019129__bin.12	HMP_2012__SRS042984__bin.59	HMP_2012__SRS012285__bin.8	HMP_2012__SRS054430__bin.36	HMP_2012__SRS018975__bin.20	HMP_2012__SRS055378__bin.72	HMP_2012__SRS024381__bin.2	HMP_2012__SRS049268__bin.25	HMP_2012__SRS015803__bin.25	HMP_2012__SRS075410__bin.23	CM_periimplantitis__SP_101SPI_T016__bin.18	HMP_2012__SRS021477__bin.32	HMP_2012__SRS064449__bin.24	HMP_2012__SRS014894__bin.34	HMP_2012__SRS011098__bin.12	HMP_2012__SRS017304__bin.16	HMP_2012__SRS014578__bin.38	HMP_2012__SRS013252__bin.52	HMP_2012__SRS015063__bin.7	HMP_2012__SRS018394__bin.26	HMP_2012__SRS019980__bin.39	HMP_2012__SRS015158__bin.12	HMP_2012__SRS053917__bin.6	HMP_2012__SRS018665__bin.47	HMP_2012__SRS015989__bin.7	HMP_2012__SRS018157__bin.65	HMP_2012__SRS013949__bin.40	HMP_2012__SRS014476__bin.56	HMP_2012__SRS019225__bin.21	HMP_2012__SRS058808__bin.45	HMP_2012__SRS047113__bin.61	HMP_2012__SRS023964__bin.14	HMP_2012__SRS024649__bin.4	HMP_2012__SRS019906__bin.8	HMP_2012__SRS015899__bin.3	HMP_2012__SRS017445__bin.50	HMP_2012__SRS016043__bin.28	HMP_2012__SRS051244__bin.4
HMP_2012__SRS019225__bin.21	0.7350500127824983	0.427631936518289	0.7303526963019327	0.7700478890760971	0.7567550973986107	0.7512998894867474	0.6107754447202244	0.5793929017881406	0.7272632570610722	0.8140438389364961	0.8115457160513957	0.8881380429290642	0.7671139534556024	0.8718192212539732	0.8479531898875341	0.776488959746202	0.6796232887053041	0.7764507129010635	0.881514796496589	0.6635178441662489	0.7756968474534647	0.7496754050642849	0.6890601944952724	0.7521584305105149	0.7115679596113316	0.803277855277964	0.8414109663769972	0.8242914771938088	0.772718122764321	0.7433435392020098	0.5036374762718586	0.8562129986935683	1.0	0.8069802505369655	0.7490971731555459	0.7919970489539487	0.6441770184772522	0.8270965813359422	0.7411367968871094	0.6293367393155425	0.8606652334164699	0.6547215730323508
HMP_2012__SRS058808__bin.45	0.7169747295792034	0.4031493971933776	0.709938256274574	0.7854298578000939	0.7301275446849005	0.755885817139232	0.6453613520179207	0.5553060015097828	0.737034186499984	0.8219336531581264	0.7992815007339905	0.8854325626227928	0.7775386605226209	0.8698395056567678	0.8255281166319548	0.7810298489479469	0.683607544979972	0.767070996677986	0.8644746127800413	0.6532879578834516	0.7775007930048368	0.7498840614634075	0.7031796420290104	0.7627929507402608	0.7076740737826454	0.7874451966037262	0.8466095047469638	0.8036746245829041	0.7612580868051372	0.7551515807229745	0.5086625635325968	0.8749329326917166	0.7886004017891173	1.0	0.7680535849965944	0.7802282378571903	0.6583081088125583	0.8294678138393483	0.7343736245361844	0.6418598360877444	0.844612853809251	0.6349246706878364
HMP_2012__SRS047113__bin.61	0.7077421603357242	0.41604900543937073	0.720237280028454	0.7985398938290431	0.7252785607846103	0.7382703986623359	0.5930360314874359	0.5736072982823363	0.7519132848607247	0.8033619440282413	0.7885753795397078	0.8602244225906613	0.7924990443796235	0.8495756432296085	0.8093256284098272	0.7728541467792016	0.6817881241427524	0.7665884454764917	0.8439967621333127	0.6695173452763736	0.8172015755982592	0.7448416940747449	0.6746966033061399	0.7507016399876536	0.7107776603551433	0.7838499134320365	0.8370703029980928	0.8016653345897783	0.7599118785145877	0.7434706087966133	0.49468174264274517	0.8213240299175611	0.7606763748157748	0.7981034768228842	1.0	0.7804827569290143	0.6932136644515352	0.8659213509099346	0.7556396933020721	0.6310983399800904	0.8474916753711589	0.6332155245895943
HMP_2012__SRS023964__bin.14	0.6988885889150916	0.4083626052773285	0.6945586767529726	0.758906159431119	0.7228057556424337	0.7457189628789775	0.5925952965306316	0.564817124050489	0.7178276060931374	0.803481176861992	0.7791225423448946	0.8621797337375957	0.795363265274124	0.8381807411269139	0.8179560286321995	0.760288869866957	0.6714813277743996	0.7619415567202814	0.8575842549361342	0.6518166571039811	0.7612996890126458	0.7403233543320435	0.6619919751837285	0.7452588760259471	0.6988523307392405	0.7824078270622205	0.815361119182094	0.796336846293263	0.7792269070943041	0.7477827390503984	0.4939294504093499	0.8238127039828627	0.7711089955064361	0.777355691235174	0.74833102146631	1.0	0.636648000239108	0.8158290456407138	0.7215087908927302	0.6312430821605365	0.8838939712943041	0.627403635323107
HMP_2012__SRS024649__bin.4	0.7026109994729114	0.408464594987866	0.717593297421754	0.8299044265135905	0.7257774254418234	0.7508417345038058	0.607372933117969	0.5569731888378514	0.7507689489585299	0.8190909206704277	0.7809409836602517	0.8618415106882541	0.8026286499676407	0.8609438222965174	0.8104458175302772	0.7711373772577924	0.6915748911704461	0.7699461205001095	0.8422573466393397	0.6590858499441068	0.8206084992894311	0.7426600326685789	0.6789878442073927	0.7674604941289359	0.7327696901579992	0.7862179356927577	0.8364514863111618	0.7882983891952284	0.7689344014207738	0.7518407161127181	0.5213022061905319	0.8235854280912173	0.7764028049122964	0.8119270033766428	0.8227866067318138	0.788113999147196	1.0	0.8585625218735727	0.7618923999153262	0.6476560931509409	0.8616352849766389	0.629995893682154
HMP_2012__SRS019906__bin.8	0.6766694977562558	0.3879191853705709	0.6794338847016128	0.7677177011311078	0.6929031405174193	0.710786541881413	0.5589218257087081	0.537825379118511	0.7363596111567868	0.7789970880221369	0.7630418759801667	0.8503559385876908	0.7404840076638621	0.829036747422139	0.7958849297901854	0.7389433576843256	0.6535986830906082	0.7332393761703145	0.838626535217185	0.6225738045135657	0.7710135964737541	0.7187170636832174	0.6281953886440107	0.7128740931760479	0.6728697107218011	0.7473157467738255	0.8104434609074216	0.7786534637686934	0.7130502062650986	0.713309622203469	0.47119939804636707	0.8089530642772029	0.7440741793763876	0.7635991901514301	0.7671436358434052	0.7538188018152777	0.6408406706241556	1.0	0.7154261484022151	0.6039655778139159	0.8328057486209757	0.6028079398480991
HMP_2012__SRS015899__bin.3	0.736266532526133	0.4139328300920502	0.7225015923831319	0.7973926165921769	0.7365038498440295	0.7711950346574354	0.607523226829821	0.5530007783793744	0.78482015579373	0.8220296898428724	0.8078892204902879	0.8816027650949617	0.7944055254757194	0.8767246353054242	0.8375008504316979	0.7852883619694444	0.6946781457535468	0.7825744804063215	0.8595306474155715	0.6493907159108137	0.784785334968305	0.7550033508348158	0.6736131534864486	0.7831835769987555	0.7124999799110623	0.7973872595421115	0.8494872499529919	0.8136517992456203	0.7727914355769194	0.745739939861756	0.523331828002265	0.8328723591752072	0.7889365130639702	0.7999570364584756	0.7921303863129514	0.7888475860328847	0.6729076299928376	0.8465419438270444	1.0	0.6519829924374524	0.8572924718982546	0.6428427936158962
HMP_2012__SRS017445__bin.50	0.7462836210117407	0.4069952335245878	0.738756514749153	0.8050946816500132	0.7311306572804799	0.7841682317999011	0.6079822423945846	0.5727173690162745	0.7557146756872015	0.8425522091965677	0.7962397805081473	0.8843975610339062	0.7977430631995139	0.8732908807978594	0.8329513276061827	0.7975606565131138	0.7098859392120282	0.7991519976048115	0.8627106639980778	0.6617016405279982	0.78128306121191	0.7746025735696486	0.6884066084055517	0.7929847646387655	0.7372752466578693	0.8089472366644987	0.854059555154121	0.811024785923739	0.7744893556263657	0.78603003797833	0.5257973373655694	0.8413609048378027	0.786581660957547	0.8209313559609877	0.7767763580806791	0.810336043435435	0.6716195323595752	0.8390984329378672	0.7655143176669053	1.0	0.8641856422036237	0.6350174292733798
HMP_2012__SRS016043__bin.28	0.6691948040587824	0.3964577501749475	0.6718575052484255	0.7450966585024492	0.6865789013296011	0.7049326452064381	0.5550419874037789	0.5466891182645206	0.7028004723582925	0.7748377361791463	0.7490662176347096	0.8384062281315605	0.7480747025892233	0.8131442442267319	0.7768811231630511	0.7356560531840448	0.64418955563331	0.727339923023093	0.8360614940517844	0.6318312631210636	0.7394922148355494	0.7077304933519944	0.6266996151154653	0.7142306682995101	0.6695740027991602	0.7479719209237229	0.7990692792162352	0.7677729181245626	0.7557837648705389	0.7064857417774668	0.4756669874037789	0.7954216235129461	0.747997288313506	0.7511546536039189	0.7253363365990203	0.7889940517844647	0.6213086074177747	0.8045433869839048	0.6999243351994402	0.6009136634009797	1.0	0.5956564905528341
HMP_2012__SRS051244__bin.4	0.6953771670470352	0.4445031222337972	0.7117139467805162	0.7479595584914522	0.7326627204682448	0.7197420318305262	0.5868986613836584	0.5822270529364654	0.694280621676793	0.8051154052280104	0.9462355555287926	0.8515057175718235	0.7439828502953627	0.8462066515322129	0.856160465354345	0.7454798364515527	0.66763053466372	0.7568102031107926	0.8392112821933316	0.6561701000198715	0.769745343746801	0.7102699512847225	0.6639266079353514	0.7344090035949346	0.6803591321575027	0.7863266031180186	0.8138058735329716	0.7962942667718451	0.7416368092396443	0.7278453877049624	0.5038610922097707	0.8163729097292057	0.7834139232960191	0.7774326025038087	0.7461470370392673	0.7710622820909633	0.6254469581554433	0.8017769936230558	0.722596301492771	0.6079383622272938	0.8200961057886275	1.0
