	BritoIL_2016__M2.31.ST__bin.51	BritoIL_2016__W2.65.ST__bin.29	BritoIL_2016__W2.4.ST__bin.28	BritoIL_2016__M1.7.ST__bin.4	BritoIL_2016__WL.26.ST__bin.2	BritoIL_2016__M1.63.ST__bin.17	BritoIL_2016__M1.22.ST__bin.19	BritoIL_2016__M2.51.ST__bin.51	BritoIL_2016__M2.58.ST__bin.42	BritoIL_2016__M1.62.ST__bin.5	BritoIL_2016__W1.20.ST__bin.32	BritoIL_2016__M1.25.ST__bin.54	BritoIL_2016__M2.11.ST__bin.81	BritoIL_2016__WL.20.ST__bin.78	BritoIL_2016__WL.15.ST__bin.42	BritoIL_2016__W3.23.ST__bin.68	BritoIL_2016__W3.1.ST__bin.28	BritoIL_2016__M1.15.ST__bin.10	BritoIL_2016__W1.8.ST__bin.52	BritoIL_2016__M1.37.ST__bin.8	BritoIL_2016__W2.13.ST__bin.17	BritoIL_2016__WL.13.ST__bin.55	BritoIL_2016__WL.17.ST__bin.1	BritoIL_2016__M2.32.ST__bin.1	BritoIL_2016__W1.37.ST__bin.26	BritoIL_2016__M2.5.ST__bin.36	BritoIL_2016__W2.46.ST__bin.8	BritoIL_2016__M1.64.ST__bin.18	BritoIL_2016__W2.53.ST__bin.13	BritoIL_2016__W1.14.ST__bin.49	BritoIL_2016__WL.9.ST__bin.11	BritoIL_2016__M1.52.ST__bin.64	BritoIL_2016__W1.6.ST__bin.25	BritoIL_2016__W1.2.ST__bin.40	BritoIL_2016__M1.6.ST__bin.26	BritoIL_2016__WL.1.ST__bin.13	BritoIL_2016__M2.57.ST__bin.48	BritoIL_2016__W1.18.ST__bin.39	BritoIL_2016__M1.48.ST__bin.68	BritoIL_2016__W3.17.ST__bin.69	BritoIL_2016__W2.36.ST__bin.37
BritoIL_2016__M1.52.ST__bin.64	0.7700565876063612	0.7405556976820014	0.7389103750633299	0.50306331892764	0.5122617120931668	0.756388279721262	0.7246255272169103	0.7084258485290824	0.588555340161787	0.6363390112468381	0.7612211869032685	0.5085360231257209	0.5855775251119189	0.6751746445204783	0.5854680801483709	0.6402972707618235	0.548807665525247	0.42710121789443395	0.7555514817708012	0.6145248059289985	0.4750910103275004	0.7424531997375146	0.8041227005727163	0.6864702767999935	0.7123553787411366	0.6955966186978512	0.4480845535306717	0.5938260271979855	0.5111002274175138	0.7794706785542138	0.6322895475955626	1.0	0.8114185754552341	0.43602371854768357	0.5137510756387824	0.6021187632901527	0.8023501481839205	0.5876683799363669	0.5289306360622067	0.7347332256212484	0.44318871549462513
BritoIL_2016__W1.6.ST__bin.25	0.7790534376047449	0.7359043597184457	0.7375507032584517	0.5020379886826205	0.5041422971376744	0.763547157839266	0.7242123630810374	0.7088131807859072	0.6031666795123883	0.6258847864234464	0.7720369849239026	0.5048951161761095	0.5846087940018246	0.6803225650337066	0.5785382942913015	0.6452205849403928	0.5503909281721016	0.4176510074331918	0.7638594881189024	0.6204555272153045	0.4691536880066965	0.738942970372986	0.8075301620532602	0.6915866198962902	0.7211172909986144	0.7006047646275427	0.45172458294721485	0.5897328926354581	0.5108571740965723	0.7749823894117794	0.6315528864336631	0.7973366337875939	1.0	0.44662154532239473	0.5098413165012556	0.5999286614339768	0.8138238188358908	0.5804207899939595	0.5286299768956253	0.7291370542907997	0.448696278743796
BritoIL_2016__W1.2.ST__bin.40	0.8434181114236516	0.8038463869488801	0.8144721690428062	0.5798261656987419	0.556570123744639	0.8267049201952248	0.7929897645964128	0.7692622380988032	0.6843130229556822	0.6897899086264738	0.8371907720938192	0.6065742236102347	0.6666934049205517	0.7390756407376906	0.5699704453167058	0.7129425626655543	0.6293097608887083	0.4865515495709402	0.845967158294028	0.7046127053052261	0.5162862704413951	0.8092501880590524	0.8830272694538622	0.768182903916976	0.7767890565674499	0.761713137751919	0.48343386916794123	0.6869244590851239	0.555202016420853	0.8376863210658224	0.701670606102739	0.852191823798472	0.8883214437231057	1.0	0.5903191477983721	0.6437092018809469	0.8767919086478644	0.5721166358285472	0.6316181634741191	0.8204347996591764	0.4724061219906095
BritoIL_2016__M1.6.ST__bin.26	0.881036817733124	0.8367444570374214	0.8292402701102797	0.6792195396674884	0.5762790838777829	0.8644999140445055	0.8237297839288896	0.774993407485829	0.6863697922055091	0.7181531003485669	0.8607536546642718	0.6127654410683684	0.7053150054957065	0.7729234747178054	0.6879053229398491	0.736086294649212	0.6572771632975484	0.5479682221370014	0.8490893773788475	0.7113062201440785	0.57351372837597	0.8076992786739362	0.896341563020935	0.802115671981387	0.822117243294499	0.7955177126659505	0.5510455066279075	0.7047798255842446	0.6288706225900373	0.8729297755278095	0.7325236144246544	0.876353993507832	0.8850444440468624	0.5152125667710838	1.0	0.6580091462869171	0.906358295171946	0.6592988676433181	0.6223317819857508	0.8108520173093364	0.537344745318926
BritoIL_2016__WL.1.ST__bin.13	0.798876967354721	0.7713236839381824	0.7803248337641212	0.5293777035353814	0.5422822933789454	0.7827940071910152	0.74533164954626	0.7142825397248671	0.6184044530199915	0.63670389156716	0.7921030894191252	0.5334652680821398	0.6108191573318705	0.7035506193250757	0.643938080825589	0.6798760143515546	0.5832093667322531	0.4514682661374039	0.7772410653572238	0.6480573909808186	0.5078992597559017	0.773081120823151	0.8251915371287114	0.7275706165187639	0.756448326720723	0.7317242119311425	0.5094662229900426	0.6284341605603989	0.5479507892275722	0.8056667180945524	0.65512332851435	0.8383227906167601	0.8500254917236024	0.4585551557725262	0.5370741088531518	1.0	0.8310111420736612	0.6421273113183887	0.5531570690168576	0.7644526644406646	0.48980997713681274
BritoIL_2016__M2.57.ST__bin.48	0.7519772816426694	0.7133360061830193	0.7095862316236178	0.49678890412730375	0.4960367867156775	0.73927259563547	0.6995033603083551	0.6849038920237928	0.5784154845361805	0.6046522289533631	0.7374050608549054	0.48835688511806596	0.5768433472209068	0.6424060145172932	0.5690215856399636	0.6268472613454468	0.5372423543740233	0.41295008647836484	0.7163994033230702	0.5969788148549893	0.4533987792256434	0.708482059253358	0.7796092708959107	0.6778113253571693	0.7069410619344252	0.6664110591967005	0.44292968545576195	0.5758299998399751	0.4939936569557453	0.7675537673124323	0.6140418028500881	0.7609663605864526	0.7854800252060969	0.4254718250070606	0.5039351007876256	0.5660818834853787	1.0	0.5523097876035999	0.5075849678587663	0.7111886439353343	0.4327477716521368
BritoIL_2016__W1.18.ST__bin.39	0.7975382106464529	0.7610925580141072	0.7661523773738272	0.5103899473313575	0.5404689694659903	0.7914476400077194	0.7463936485783557	0.7061515338575916	0.6084314559984868	0.644512862983568	0.7890615115044112	0.5094505769778859	0.6113722603295593	0.6915305857709035	0.7221662008156546	0.6482141099817366	0.5906997222786697	0.4485161143552404	0.7843282351723265	0.6366745522654162	0.538371042343237	0.7693213145050286	0.8167569612455412	0.7164245391653535	0.7539252261198637	0.7280324728189673	0.4951932355110111	0.6219226035512033	0.5475589790386215	0.8108772696657502	0.6500711237553344	0.8235070082140589	0.8277156430085925	0.4101968332355621	0.5416147456862452	0.6462893592982968	0.8160489188294551	1.0	0.543481344871613	0.7444759271968805	0.47530542317036856
BritoIL_2016__M1.48.ST__bin.68	0.778995291559014	0.7558702550567766	0.767541932379779	0.5430003309536192	0.5344539404339107	0.775135093042465	0.7921082857993086	0.7410663381233539	0.6303143781270251	0.653771758809902	0.8075066677420342	0.5452280103569015	0.639476787358128	0.7217243239785631	0.582682087065832	0.6794192737375788	0.589201039027497	0.4791457503052282	0.7956646466444363	0.6708506342350661	0.4994152689206741	0.7406707233978647	0.8202275236604026	0.7194312881882932	0.7522235077190064	0.6991735893449621	0.46717927396006864	0.6415431616360789	0.5239517252695604	0.8108579207769345	0.676547069113684	0.806444278813128	0.8202205708532763	0.49272319206156295	0.5562509907750155	0.6057521963917711	0.8159863113133297	0.5913237310431714	1.0	0.7653733518370707	0.4657344806392133
BritoIL_2016__W3.17.ST__bin.69	0.7562588484250589	0.7194982190769749	0.7204499458883613	0.506866788697797	0.5207424725852893	0.7420946013550386	0.7222001758446999	0.6956223950164123	0.5806287583904457	0.6137922567429289	0.7498877407049546	0.4979145630636226	0.5784754100183143	0.6732875080176579	0.5598836273503762	0.6513663732538182	0.5597410375030633	0.4217686844660687	0.7401747136481686	0.6132629825639201	0.460949957730569	0.7175821982134217	0.7921847229720944	0.6734397649732632	0.7171979306587989	0.6912630125319559	0.4573542768012119	0.5883754956205582	0.5267911822438422	0.773725379687762	0.6258249064344755	0.7787745103488811	0.7864922462541164	0.4449373595550424	0.5038448506455936	0.5819739365093328	0.7948136930722118	0.5631158250079391	0.5320834406785151	1.0	0.43906990817697183
BritoIL_2016__W2.36.ST__bin.37	0.8328832429736368	0.7944214417239742	0.8067276124884275	0.546675309768071	0.571671978928597	0.811514626655598	0.7753528127658267	0.7433554022800024	0.6681031979475196	0.65212883345461	0.8203097509898571	0.5657951824104346	0.6380581718303219	0.7219457910145908	0.6541461264899101	0.7035441840126538	0.6208727482671094	0.5060313816322138	0.8134072267259727	0.6618950256047609	0.5509029137158845	0.7759916506957184	0.861660841967894	0.7686988203703893	0.7624599018171011	0.7565685862550773	0.514043331659373	0.6630761925259379	0.5857033537283196	0.8393647149655472	0.6862520027739915	0.83002896976281	0.8551853484058091	0.4526815819950191	0.5899710985621023	0.6588750644816359	0.8545507807829351	0.6352466016896752	0.5720938852619748	0.775811443739559	1.0
