	BritoIL_2016__M2.31.ST__bin.51	BritoIL_2016__W2.65.ST__bin.29	BritoIL_2016__W2.4.ST__bin.28	BritoIL_2016__M1.7.ST__bin.4	BritoIL_2016__WL.26.ST__bin.2	BritoIL_2016__M1.63.ST__bin.17	BritoIL_2016__M1.22.ST__bin.19	BritoIL_2016__M2.51.ST__bin.51	BritoIL_2016__M2.58.ST__bin.42	BritoIL_2016__M1.62.ST__bin.5	BritoIL_2016__W1.20.ST__bin.32	BritoIL_2016__M1.25.ST__bin.54	BritoIL_2016__M2.11.ST__bin.81	BritoIL_2016__WL.20.ST__bin.78	BritoIL_2016__WL.15.ST__bin.42	BritoIL_2016__W3.23.ST__bin.68	BritoIL_2016__W3.1.ST__bin.28	BritoIL_2016__M1.15.ST__bin.10	BritoIL_2016__W1.8.ST__bin.52	BritoIL_2016__M1.37.ST__bin.8	BritoIL_2016__W2.13.ST__bin.17	BritoIL_2016__WL.13.ST__bin.55	BritoIL_2016__WL.17.ST__bin.1	BritoIL_2016__M2.32.ST__bin.1	BritoIL_2016__W1.37.ST__bin.26	BritoIL_2016__M2.5.ST__bin.36	BritoIL_2016__W2.46.ST__bin.8	BritoIL_2016__M1.64.ST__bin.18	BritoIL_2016__W2.53.ST__bin.13	BritoIL_2016__W1.14.ST__bin.49	BritoIL_2016__WL.9.ST__bin.11	BritoIL_2016__M1.52.ST__bin.64	BritoIL_2016__W1.6.ST__bin.25	BritoIL_2016__W1.2.ST__bin.40	BritoIL_2016__M1.6.ST__bin.26	BritoIL_2016__WL.1.ST__bin.13	BritoIL_2016__M2.57.ST__bin.48	BritoIL_2016__W1.18.ST__bin.39	BritoIL_2016__M1.48.ST__bin.68	BritoIL_2016__W3.17.ST__bin.69	BritoIL_2016__W2.36.ST__bin.37
BritoIL_2016__M1.52.ST__bin.64	0.9539450753007199	0.9553232017450459	0.9558987670343932	0.9589726649599472	0.9554587619088932	0.9545165240650328	0.9528177945140177	0.9524970094501987	0.9575607975462854	0.9561337693918956	0.9508502729053051	0.9564118859365874	0.9636014491883584	0.9570807266314754	0.953589265182553	0.9564419819051498	0.9574906854239117	0.964182730665294	0.9530826387758378	0.9546972888226721	0.9594784761350429	0.9552686037089778	0.9540274162631017	0.9556388027637904	0.9543251901793416	0.9565095248874879	0.9608867253279405	0.9594991589035019	0.9600627373852798	0.9529795804585686	0.9579190118878274	1.0	0.9515834981835724	0.9600053414566313	0.9610847175385361	0.9573783424379223	0.953012362089016	0.9500088831486302	0.9560265835169337	0.9542916304381304	0.9532628419534874
BritoIL_2016__W1.6.ST__bin.25	0.9531381748685048	0.9527675315287301	0.9534702120030193	0.9574095897001605	0.9531268796944707	0.9537648709070372	0.9519484726754391	0.9513984413578483	0.955897046949267	0.9547471041072256	0.952315860166763	0.955965013647189	0.9571314960837884	0.9564686004155447	0.950735397537359	0.9539015784389976	0.9589383012726675	0.9593417022117554	0.9519867799315429	0.9533703586906078	0.9581056582984747	0.9528309300223959	0.9510458583902198	0.954157145824678	0.9532077872306902	0.9546324903222655	0.9585349944184649	0.9586968968948552	0.958067351747831	0.9509675404369878	0.9572921322213905	0.9515834981835724	1.0	0.9595338103953042	0.9600340214980091	0.9534386040625585	0.9532912538547339	0.9478278113614295	0.9543261899580717	0.9537064497864763	0.9546152665453357
BritoIL_2016__W1.2.ST__bin.40	0.9630358213238595	0.9614710547861091	0.9615841134083103	0.9707690999138995	0.9642549419870479	0.9628351305228804	0.9614542978944126	0.9607208887889571	0.9639016000351518	0.9623113297283049	0.9591954064069717	0.9653885490000269	0.9657766203718647	0.9649302048472606	0.9564890942295066	0.9650505138246457	0.9675150900607713	0.9708136158074538	0.9618635222203531	0.9619709912146213	0.9662324794707686	0.9606998958853554	0.9612537729908672	0.9630368737380904	0.9619915605480456	0.9623270164059949	0.968575280577852	0.9666346428804351	0.9677529606780936	0.9587792084318594	0.9654445921485718	0.9600053414566313	0.9595338103953042	1.0	0.9713464023148142	0.9607049981709953	0.9599565177510232	0.9544518475453541	0.9633222320396928	0.9618858236162647	0.9631518120629752
BritoIL_2016__M1.6.ST__bin.26	0.962446752191732	0.9611132257205606	0.96209225004332	0.9849400070613105	0.9632429902289025	0.9630051011610405	0.9626335166583337	0.9620256098043779	0.9663927486755884	0.9656446671624478	0.9618407202107714	0.9690359707274228	0.9679143528748663	0.9657207058793801	0.963174742170916	0.9676395128031814	0.9707130179044293	0.972319991607936	0.9635040233314385	0.9643430391360746	0.9696650862437446	0.9647945691704158	0.9617693087776846	0.9658239099627499	0.9627628902417583	0.9661385708347504	0.9698846646732165	0.9692782852240074	0.9704091725323372	0.9615119002942301	0.966502212282659	0.9610847175385361	0.9600340214980091	0.9713464023148142	1.0	0.9621094678560583	0.9629463728602325	0.9588130352987492	0.9648439619917775	0.9640708151211852	0.9646567759449903
BritoIL_2016__WL.1.ST__bin.13	0.9559949124958402	0.9569621429758635	0.9576366471169871	0.9606413792626696	0.9552689855720836	0.9572641675705515	0.9539819916459441	0.95459154451539	0.9578986810698962	0.9547475943801751	0.9527860449167215	0.9577077085634367	0.9623907991705088	0.95716826481632	0.9541970081851538	0.9604670937326777	0.9606260921945542	0.9631154646324549	0.955272343344344	0.9562821410067952	0.960453361188152	0.9551765903802918	0.9538758495163445	0.9574785057192751	0.9567080343843223	0.9578489640516058	0.9657006691378232	0.9620935171730034	0.9638454914915787	0.9532846627591979	0.9597955453441916	0.9573783424379223	0.9534386040625585	0.9607049981709953	0.9621094678560583	1.0	0.9568844195389064	0.9527041029718192	0.9590419641540131	0.9580680275573196	0.9569256264365463
BritoIL_2016__M2.57.ST__bin.48	0.9563942662857979	0.95468945266035	0.9549058865982981	0.9609518789947462	0.9568003043324832	0.9569605923713047	0.9551213456923106	0.9546036803884017	0.9605909596306395	0.9569815557008252	0.9534931191223973	0.9584467572020443	0.961739311019165	0.9559677347727783	0.9526849766002727	0.9565961772004857	0.9606351032920598	0.9652038628453355	0.9521372021652246	0.9548191354249965	0.9592015810999991	0.9544849358154506	0.9523418311037098	0.95693997853105	0.9556306370828039	0.9565941601153748	0.960837147947614	0.962227101377213	0.9598748831862096	0.9526041216561129	0.9585017195308185	0.953012362089016	0.9532912538547339	0.9599565177510232	0.9629463728602325	0.9568844195389064	1.0	0.9499487094036232	0.9579847503712006	0.9552353688163185	0.9564591892723793
BritoIL_2016__W1.18.ST__bin.39	0.9527462880262605	0.9501129988121763	0.9508512523128193	0.9553163902896457	0.9527654675351301	0.9530514878456057	0.9510686356574504	0.9513929425621052	0.953317413353759	0.9553870913656682	0.9511105667911414	0.9534999706975303	0.9570723314009614	0.9526677330497471	0.9520552849884543	0.9542640450125259	0.955946972556571	0.9577660635651446	0.9514949063798745	0.9516349333399557	0.9568408810588698	0.9511317014668785	0.95061240822058	0.9546344753123739	0.9526332236005436	0.9537268177853231	0.9592503924063795	0.9573731562928526	0.9579111291967016	0.9510555550142517	0.9554868438601863	0.9500088831486302	0.9478278113614295	0.9544518475453541	0.9588130352987492	0.9527041029718192	0.9499487094036232	1.0	0.9518278727511821	0.9530897325245121	0.9509110295170495
BritoIL_2016__M1.48.ST__bin.68	0.9581851675107629	0.9577711468032565	0.9585505185092565	0.964501484456432	0.9585654339923807	0.9582096376885088	0.9633202919224144	0.9547710694652092	0.9610944608002681	0.9599677798411657	0.9574028200826817	0.9645571519768167	0.9621143650963015	0.9618684116888315	0.9535693438879274	0.9579710585368101	0.9624975012720797	0.9665845680847841	0.9575199410282734	0.9588672033772818	0.9618767425230529	0.9578754661096579	0.9562015752065057	0.961402129749126	0.9581772385977777	0.9585623456966647	0.963575299464098	0.9642156632234535	0.961833395874336	0.9551277168861142	0.9616223107254741	0.9560265835169337	0.9543261899580717	0.9633222320396928	0.9648439619917775	0.9590419641540131	0.9579847503712006	0.9518278727511821	1.0	0.9582026931747952	0.9594258778909134
BritoIL_2016__W3.17.ST__bin.69	0.9546496246326868	0.9570545165571089	0.9577736481450067	0.9614747033906075	0.9625168854931279	0.9558953911748445	0.9530011321416613	0.9537535057815574	0.9579734358365	0.9554463565555515	0.9540436846963355	0.9580159309565549	0.9608287531451161	0.9568290272037302	0.9548951766675653	0.9611151447029271	0.9623321366839516	0.9637457063650722	0.954284485740192	0.9560770129234015	0.9612998695614483	0.9555103304415434	0.954413263374893	0.9555200302856355	0.9556309377135419	0.9574907255961496	0.9701214642143479	0.9617739129335505	0.9689359212805075	0.954841318886882	0.9592176316621956	0.9542916304381304	0.9537064497864763	0.9618858236162647	0.9640708151211852	0.9580680275573196	0.9552353688163185	0.9530897325245121	0.9582026931747952	1.0	0.9554682996815032
BritoIL_2016__W2.36.ST__bin.37	0.9566365969268438	0.9612719140510353	0.9607473783781035	0.9620132739372734	0.9562611700737028	0.9571365973799655	0.9543644014788916	0.9531797224929638	0.9576453363105731	0.9573508797885598	0.9556131068337886	0.9596053090910144	0.95961850936065	0.9595033292243009	0.9556311097525219	0.9621421296555849	0.9660420534232358	0.9668055276800094	0.9550511771188591	0.9572189409041616	0.978011981059555	0.9579048578941043	0.9551751299889041	0.957768016191747	0.9566953435438448	0.9553115702042625	0.9637343282148175	0.9631263459801713	0.9644653774050598	0.9526953996302798	0.961180332261522	0.9532628419534874	0.9546152665453357	0.9631518120629752	0.9646567759449903	0.9569256264365463	0.9564591892723793	0.9509110295170495	0.9594258778909134	0.9554682996815032	1.0
