	BritoIL_2016__M2.31.ST__bin.51	BritoIL_2016__W2.65.ST__bin.29	BritoIL_2016__W2.4.ST__bin.28	BritoIL_2016__M1.7.ST__bin.4	BritoIL_2016__WL.26.ST__bin.2	BritoIL_2016__M1.63.ST__bin.17	BritoIL_2016__M1.22.ST__bin.19	BritoIL_2016__M2.51.ST__bin.51	BritoIL_2016__M2.58.ST__bin.42	BritoIL_2016__M1.62.ST__bin.5	BritoIL_2016__W1.20.ST__bin.32	BritoIL_2016__M1.25.ST__bin.54	BritoIL_2016__M2.11.ST__bin.81	BritoIL_2016__WL.20.ST__bin.78	BritoIL_2016__WL.15.ST__bin.42	BritoIL_2016__W3.23.ST__bin.68	BritoIL_2016__W3.1.ST__bin.28	BritoIL_2016__M1.15.ST__bin.10	BritoIL_2016__W1.8.ST__bin.52	BritoIL_2016__M1.37.ST__bin.8	BritoIL_2016__W2.13.ST__bin.17	BritoIL_2016__WL.13.ST__bin.55	BritoIL_2016__WL.17.ST__bin.1	BritoIL_2016__M2.32.ST__bin.1	BritoIL_2016__W1.37.ST__bin.26	BritoIL_2016__M2.5.ST__bin.36	BritoIL_2016__W2.46.ST__bin.8	BritoIL_2016__M1.64.ST__bin.18	BritoIL_2016__W2.53.ST__bin.13	BritoIL_2016__W1.14.ST__bin.49	BritoIL_2016__WL.9.ST__bin.11	BritoIL_2016__M1.52.ST__bin.64	BritoIL_2016__W1.6.ST__bin.25	BritoIL_2016__W1.2.ST__bin.40	BritoIL_2016__M1.6.ST__bin.26	BritoIL_2016__WL.1.ST__bin.13	BritoIL_2016__M2.57.ST__bin.48	BritoIL_2016__W1.18.ST__bin.39	BritoIL_2016__M1.48.ST__bin.68	BritoIL_2016__W3.17.ST__bin.69	BritoIL_2016__W2.36.ST__bin.37
BritoIL_2016__M1.52.ST__bin.64	0.807233673661568	0.7751886443553988	0.773000657125802	0.5245856710093516	0.5361421471186562	0.7924307863210213	0.7605079705574808	0.7437565068450984	0.6146401791614053	0.6655334552732636	0.800568931402177	0.5317123622190514	0.6076968082656484	0.7054521376653474	0.6139625324287707	0.6694575132371403	0.5731728505351175	0.44296708944344043	0.7927449845705402	0.6436855044249967	0.4951554642906165	0.7772193044498954	0.8428716899168811	0.7183365459990342	0.7464493089690604	0.7272239330598121	0.46632401272662516	0.6188916599745632	0.5323612796487547	0.8179300947656578	0.6600657673026787	1.0	0.8527034958089419	0.4541888463725607	0.5345533710644845	0.6289245709871434	0.8419094862790217	0.618592510407532	0.5532593394175612	0.7699252536501036	0.46491764494503357
BritoIL_2016__W1.6.ST__bin.25	0.8173562429311189	0.7723860599423197	0.7735435192139135	0.5243711720496216	0.5289351374701337	0.8005612086688905	0.7607684489956139	0.745022432214919	0.6309954418599649	0.6555503376034902	0.8106942425475396	0.5281522952914754	0.6107925571291066	0.7112858328419098	0.6085166238575523	0.6764016325418576	0.573958645140822	0.43535166507439466	0.8023845543042428	0.6508022003825038	0.48966800680405015	0.7755237021489398	0.8490969756391344	0.7248141702052149	0.7565163657481677	0.7338999790286125	0.471265614273449	0.6151400870760688	0.5332163476446622	0.8149409485161399	0.6597284832668044	0.8379050659344007	1.0	0.4654568088000961	0.5310658842128471	0.6292263171196426	0.8536990301181389	0.6123694441506857	0.5539300738658871	0.7645298555483659	0.4700283920323067
BritoIL_2016__W1.2.ST__bin.40	0.8757910066774333	0.8360588526793513	0.8470108414706753	0.597285354210562	0.5772022517174872	0.8586152436567949	0.824781548465759	0.8007135548686796	0.7099407480293907	0.7168053490768173	0.8728052349936006	0.6283213367700903	0.6903184347782686	0.7659368905906302	0.5958985301090565	0.7387619118921058	0.6504392203838187	0.5011791569963315	0.8795085152425872	0.7324677269275607	0.5343292441630392	0.8423548201941554	0.9186203417505356	0.7976671764760408	0.8074801156518608	0.7915325297596766	0.49911852889692226	0.7106350513552729	0.5737022142839318	0.8737009664987504	0.7267849567018542	0.8876948773070656	0.9257844112414749	1.0	0.6077328812785876	0.6700383604815737	0.9133662748621197	0.5994190668705904	0.6556665490183495	0.8529440600077719	0.49047939906665666
BritoIL_2016__M1.6.ST__bin.26	0.9154135703889933	0.8705992537040596	0.8619134704316989	0.6896049858854078	0.5982696886699768	0.8977106279107214	0.8557044500054063	0.8055850068725502	0.7102389718322678	0.7437032738542054	0.8949024891311027	0.6323454026256486	0.7286956778777005	0.8003592239580133	0.7142061485015352	0.7607030148209053	0.6771076014994372	0.5635677831027833	0.8812515119999316	0.7376070457057646	0.5914554793321763	0.8371722898154796	0.9319714767776257	0.8304988763555493	0.8539145532375662	0.8233991858731172	0.5681557062391243	0.727118141743333	0.6480468655803863	0.9078720453284939	0.757911989352409	0.9118384441199829	0.9218886250154603	0.5304107428032693	1.0	0.6839233665927942	0.9412344453614759	0.6876198417952174	0.6450076971006161	0.8410710132402577	0.5570320540096099
BritoIL_2016__WL.1.ST__bin.13	0.8356498103834806	0.806012745226889	0.8148443735035914	0.5510669381551103	0.5676749706829306	0.8177408428205084	0.7812848209642919	0.7482598644716483	0.6455844080809081	0.6668819018921017	0.8313546295573202	0.5570230492164866	0.6346893152535744	0.7350333741581858	0.6748481448818777	0.7078597682189635	0.607113809911106	0.4687581943351866	0.8136329610843284	0.6776842975426994	0.5288119967924237	0.8093593672719285	0.8650932273283976	0.7598819317329737	0.7906783465109354	0.763924417515703	0.5275612198186563	0.6531944653436367	0.5685048008883691	0.8451480964380792	0.6825655023012391	0.8756441977599029	0.8915366842727811	0.4773110961695114	0.5582255728653777	1.0	0.8684550872655031	0.6740049815208813	0.5767808810168246	0.7979106310328561	0.5118579371322668
BritoIL_2016__M2.57.ST__bin.48	0.7862628501141151	0.7471916697049789	0.7430954626862831	0.5169758392553389	0.5184329315841305	0.7725214617287283	0.7323711939463847	0.7174745981967348	0.6021454592479085	0.6318326882596591	0.7733721891287678	0.5095294876302852	0.5997917945244642	0.6719954985405289	0.5972819973193653	0.6552893230035045	0.5592574667872476	0.42783716722913284	0.7524119440915966	0.6252271165358138	0.47268351945968645	0.7422663602837026	0.8186233613117551	0.7083112217734314	0.7397639155777399	0.6966497256436572	0.4609830983344859	0.5984346096839334	0.5146437995293536	0.8057426478252389	0.6406267097263616	0.7984852986779774	0.8239664656839403	0.4432198929216626	0.5233262360091673	0.5915885679883433	1.0	0.5814101141843115	0.5298466052430238	0.7445166575192927	0.45244771183739385
BritoIL_2016__W1.18.ST__bin.39	0.8370940098844766	0.8010547787111839	0.8057541865883474	0.534262734858564	0.5672633905007292	0.8304353438415008	0.7847947252118056	0.7422291066779647	0.6382254718898215	0.6746091388593871	0.8296212228684919	0.5342953252585825	0.6387942063215152	0.7258885357197175	0.7585338920989367	0.6792817075835944	0.6179210136509045	0.4682940139742523	0.8243115437752975	0.669032346291532	0.562654724521656	0.8088483575077419	0.8591903010969545	0.7504700046904615	0.7914118544704444	0.7633553542193066	0.5162293801817138	0.6496135801001739	0.5716177235541684	0.8526076793206883	0.6803559127292991	0.8668413767718633	0.8732763832068698	0.4297721611524988	0.5648804571346776	0.6783736495752385	0.8590452418655	1.0	0.5709870034596947	0.7811184002842394	0.4998421602195187
BritoIL_2016__M1.48.ST__bin.68	0.8129903467225857	0.7891971454555062	0.8007318524781195	0.5629854797575974	0.5575560326726312	0.8089410318522	0.8222688678326988	0.7761717565850036	0.6558297897193013	0.6810351061137424	0.843434603286731	0.5652625240914767	0.6646577689276268	0.7503358205842027	0.6110537118256125	0.7092273484496631	0.6121585128779894	0.49571011800304254	0.8309640484249111	0.6996283029310254	0.5192092155286776	0.7732432342233854	0.8577977122483431	0.7483146395525729	0.7850567488117652	0.7293981372039147	0.48483940406099557	0.6653523543595491	0.5447427044194824	0.8489523510222017	0.7035476003081484	0.8435375048322009	0.8594761198886438	0.5114832562498783	0.5765191188290361	0.6316222011474912	0.8517738001540742	0.6212506987571162	1.0	0.7987593410963743	0.48543039266673527
BritoIL_2016__W3.17.ST__bin.69	0.7921847229720944	0.7517839439965083	0.7522131636046907	0.5271764165092943	0.5410216490056654	0.7763345322158801	0.7578167029263787	0.7293523859148299	0.6061011053854977	0.6424141476196438	0.7860098575503257	0.5197351599012214	0.6020588040530318	0.7036654291156867	0.5863299355058871	0.6777193938143075	0.5816505717369522	0.43763482595096553	0.7756331835092667	0.6414368029712824	0.4795069388086546	0.7509936578936047	0.8300227515393661	0.7047887470992633	0.7504967685273756	0.7219526978724145	0.4714402202940638	0.6117607139352816	0.5436801037860747	0.810318284706973	0.6524326552984695	0.8160760144059248	0.8246691069670367	0.46256774830330166	0.5226222417927459	0.6074453167935555	0.8320605779674035	0.5908319078376564	0.5552932009777314	1.0	0.4595337263657328
BritoIL_2016__W2.36.ST__bin.37	0.8706370273197162	0.8264273928238345	0.8396875501761074	0.5682617117440275	0.597819922861174	0.8478566475015288	0.8124284723574486	0.7798690894680564	0.6976520143892265	0.6811805861594226	0.8584119923886048	0.5896123927725908	0.664908154236657	0.7524161397107807	0.6845174040632825	0.7312268762874976	0.6426974333746699	0.5234055527656216	0.8516896750808796	0.6914771504412082	0.5632885121908725	0.8100926144186062	0.9020972331826769	0.8025939552950099	0.7969725231365234	0.7919600367588028	0.5333869683894793	0.6884623136865048	0.6072829232130473	0.8810420573997588	0.7139680034435756	0.8707241415828832	0.8958429415241238	0.470000239137193	0.611586538625781	0.6885332007830035	0.8934524236554511	0.6680399974036534	0.596287736703118	0.8119698413837161	1.0
