	HMP_2012__SRS063932__bin.66	HMP_2012__SRS078182__bin.26	HMP_2012__SRS020226__bin.2	HMP_2012__SRS042643__bin.14	HMP_2012__SRS015762__bin.18	HMP_2012__SRS017511__bin.3	HMP_2012__SRS014271__bin.2	HMP_2012__SRS021496__bin.61	CM_cf__CF_TNFC002SA_t1M15__bin.5	HMP_2012__SRS024289__bin.40	CM_periimplantitis__SP_344SPT_T016__bin.26	CM_periimplantitis__SP_282SPT_T016_R__bin.15	HMP_2012__SRS018300__bin.10	HMP_2012__SRS013252__bin.53	HMP_2012__SRS018443__bin.5	HMP_2012__SRS011115__bin.26	CM_periimplantitis__SP_283SPT_T016__bin.9	HMP_2012__SRS058808__bin.22	HMP_2012__SRS017304__bin.36	HMP_2012__SRS022602__bin.56	HMP_2012__SRS022536__bin.33	HMP_2012__SRS018665__bin.34	CM_cf__CF_TNFC022IS_t3M16__bin.14	HMP_2012__SRS049318__bin.75	HMP_2012__SRS024355__bin.9	HMP_2012__SRS015893__bin.10	HMP_2012__SRS063603__bin.69	HMP_2012__SRS022143__bin.95	HMP_2012__SRS022725__bin.68	HMP_2012__SRS012279__bin.14	HMP_2012__SRS056622__bin.20	HMP_2012__SRS047824__bin.23	HMP_2012__SRS013723__bin.46	HMP_2012__SRS018439__bin.57	HMP_2012__SRS062544__bin.37	HMP_2012__SRS018739__bin.85	HMP_2012__SRS063999__bin.35	HMP_2012__SRS019980__bin.38	HMP_2012__SRS052604__bin.10	HMP_2012__SRS016575__bin.43	HMP_2012__SRS055378__bin.27	HMP_2012__SRS024087__bin.39	HMP_2012__SRS015574__bin.56	HMP_2012__SRS023595__bin.81
HMP_2012__SRS056622__bin.20	0.9617210040445648	0.9836865387162003	0.9594868960384391	0.9820075526309838	0.9650465149809873	0.957833446201689	0.986215922604944	0.9646211834315697	0.9603325256123835	0.9562801870004294	0.9606531886224992	0.9581528236893934	0.964066580784607	0.9581814920971575	0.9563665409519017	0.962691411137184	0.9590842548579375	0.9629003552856891	0.9599401001686256	0.9668196385078835	0.9608741375572037	0.9620057492618765	0.9587517511108857	0.9692671651268788	0.9597748668187864	0.9607654444461629	0.9629825031052542	0.9586147045649517	0.9601902320888883	0.9570970793244882	1.0	0.9836649280220389	0.9627852146905925	0.9648222794454403	0.9858137755611827	0.9599182855225392	0.9583329216163285	0.9582861028107492	0.9632140213806786	0.9684584523592856	0.9577082587413586	0.9569280354410767	0.968493158150993	0.9612504049238744
HMP_2012__SRS047824__bin.23	0.9630048121152617	0.9842002809246084	0.9602066024424439	0.9819085453294149	0.9650729764327951	0.9587530072962891	0.9831632824190166	0.9649490858822842	0.9613366529521576	0.9577471705336624	0.9609395419833646	0.9593660118386049	0.9653059954897742	0.9592414421408072	0.9579889676100346	0.9637360389171611	0.9601358962485673	0.9634890283616644	0.9609491166416952	0.967342255351171	0.9617490310340302	0.96243637417013	0.9590966571236502	0.9697756422960441	0.9601318503436097	0.961422981255029	0.9636427738892384	0.9598247591231607	0.9607582012695877	0.9580335161009974	0.9836649280220389	1.0	0.9631094372592367	0.9661282555019608	0.9829325713503425	0.960578727039856	0.9596077965924246	0.9594745538922078	0.9632995244529454	0.9690383872360735	0.9589924573406974	0.9586276974035762	0.9693279576412378	0.9610954711259746
HMP_2012__SRS013723__bin.46	0.9698662849490284	0.9628322484024814	0.9673503869832601	0.9636500737284482	0.9659312049153381	0.968196757872375	0.9638256047741621	0.965193222920236	0.9664636156072655	0.9652372309021702	0.9654356095174821	0.9663638099232269	0.9628482492382728	0.9667205894168308	0.9644519636566835	0.9633370929549967	0.9656614506738653	0.9691795440963032	0.9656415345552096	0.9727249416305653	0.96834577863813	0.9666241059090852	0.9646417529669518	0.9742991148684839	0.9663970819107499	0.9667924814494296	0.9676214937520113	0.9628630769512163	0.9661237719031702	0.963370340369435	0.9627852146905925	0.9631094372592367	1.0	0.9654953009078195	0.9634965872785362	0.9649314431593152	0.9656490886118103	0.9678951411866297	0.969762742389184	0.9728797642895367	0.9660597857994822	0.9678193149960819	0.9733808678791606	0.966263882175814
HMP_2012__SRS018439__bin.57	0.9643954686705756	0.9660845218304314	0.962513514665592	0.9660581634030819	0.9903682325136061	0.9622781337314081	0.9665860296341094	0.9670408835517753	0.9629164061445974	0.9603760224754612	0.9642423109282976	0.9624274466689242	0.9649469223493164	0.9616855916568503	0.958875277827069	0.9655542160911315	0.961696628853325	0.9653806470020337	0.963498737302604	0.969780879242594	0.9647506019143067	0.9645945920519103	0.9599783538153319	0.9719659593569383	0.9641768206004289	0.9641660358885059	0.9646380786479374	0.9610015833119769	0.9636375185546744	0.9607947588192594	0.9648222794454403	0.9661282555019608	0.9654953009078195	1.0	0.9661530220397576	0.9620688543800684	0.9634197126866741	0.9621820563990571	0.9655027107582415	0.9705890845655921	0.9616214140101043	0.9622174356208185	0.9695103604394983	0.9640743180035322
HMP_2012__SRS062544__bin.37	0.9630089604111328	0.9856696640203263	0.9616891991012763	0.9821754867243866	0.9658042015385483	0.9593269604883118	0.9989027311289826	0.9664067760106198	0.9621015380754893	0.9570278820884743	0.9618137662829882	0.9604747801213978	0.964761733251463	0.9603054643812523	0.9578728692659538	0.9641824558908915	0.9590762396121517	0.9639218230834442	0.9614369292500862	0.9673859191296144	0.9622649506128507	0.963287594395846	0.9601376011265672	0.9701432800817913	0.9606988769905825	0.9608971714023611	0.9636833721335382	0.9603811478673238	0.9607353425455651	0.9590809432354682	0.9858137755611827	0.9829325713503425	0.9634965872785362	0.9661530220397576	1.0	0.9618354225993013	0.9603606909941023	0.9594042158567645	0.9623353213055573	0.9695751754162975	0.9593018447138	0.9590069024683969	0.9688669529751517	0.9627305508856565
HMP_2012__SRS018739__bin.85	0.9640072763833284	0.9608294955174803	0.9636919626385261	0.9609018525319326	0.9630956804139317	0.9616202146081443	0.9613698186552222	0.961879965855321	0.9623301802668158	0.9625009432771316	0.9605897004435406	0.9634165977145157	0.9603763951441726	0.9614973898588247	0.9608897083855797	0.9593520855691922	0.9634118835522086	0.9643650406536838	0.9614832275398528	0.9685107247227143	0.9628439943103754	0.96561318041246	0.9669516278347599	0.9700496138900124	0.9614405815499215	0.9622978128433037	0.9643901805246838	0.963942691869798	0.9618817311718564	0.9899810192647767	0.9599182855225392	0.960578727039856	0.9649314431593152	0.9620688543800684	0.9618354225993013	1.0	0.9607815492429556	0.9613396604765285	0.9651727823113401	0.9695749279538904	0.9613870873282557	0.9613587160018355	0.9694849493847714	0.9619511584752605
HMP_2012__SRS063999__bin.35	0.9649625704456072	0.9612151173974364	0.9639832831166575	0.9594094748535535	0.9625379769373986	0.9618684373175088	0.9607542088342789	0.963495065847732	0.9628980036331662	0.9595403812746245	0.9613155217212161	0.9615772913126146	0.9591468305693144	0.9613107179211511	0.9592852983368131	0.9606731855020801	0.9613177119695864	0.9663629843405795	0.9631060395108008	0.9712316000996645	0.967000087327169	0.9643558571892873	0.9603623381725315	0.9732799023153976	0.9634904882865378	0.9651897726549067	0.965628134679044	0.9576279743858541	0.9633501990887777	0.9583904546884093	0.9583329216163285	0.9596077965924246	0.9656490886118103	0.9634197126866741	0.9603606909941023	0.9607815492429556	1.0	0.961306327832907	0.965537677692604	0.9717523258404942	0.960355640884551	0.96094257610293	0.9732712987754027	0.9649206067242353
HMP_2012__SRS019980__bin.38	0.9875188098755128	0.9594405188981171	0.9635478970505134	0.9586785270828668	0.9614483534054132	0.964754633295764	0.9599285053039928	0.9625596896847689	0.9635621667873363	0.9601707323011787	0.9602498438302346	0.9645458991884972	0.9593254503714906	0.9618885564287202	0.9599515402428235	0.9592624503860837	0.9623969145466046	0.9653265367762733	0.962577640642116	0.9781609756097561	0.9642974452102033	0.9639215547759546	0.9609197694313052	0.9730058831101509	0.9623982946136947	0.9638163074815594	0.9653298984559032	0.9582229741784084	0.9625710630771979	0.9578702009115045	0.9582861028107492	0.9594745538922078	0.9678951411866297	0.9621820563990571	0.9594042158567645	0.9613396604765285	0.961306327832907	1.0	0.965616176857218	0.9707990259003478	0.9613585013926911	0.9904581569122264	0.9739661458472346	0.964193715979052
HMP_2012__SRS052604__bin.10	0.9689549398374302	0.9627112279384153	0.9665804449042938	0.9631517634836335	0.9639006214350428	0.9661306844345873	0.9628172108012379	0.9652760996756076	0.9654592598112555	0.9641685812864667	0.9658497059420251	0.9661868775680011	0.9629879359189403	0.9661187112980024	0.965209912899756	0.9634005776513888	0.9662031876174555	0.9675607610916311	0.9664395268512864	0.971671984843197	0.967263519327373	0.967612449452845	0.965889689588072	0.9754100074578492	0.9663281147551386	0.9660578918759747	0.9689954814765502	0.9630924299360619	0.9659991504678016	0.9630862546767506	0.9632140213806786	0.9632995244529454	0.969762742389184	0.9655027107582415	0.9623353213055573	0.9651727823113401	0.965537677692604	0.965616176857218	1.0	0.9739161297295278	0.9666984985029218	0.9656670180582987	0.9735360520906506	0.9647986198993886
HMP_2012__SRS016575__bin.43	0.9729358382238891	0.9690861717155862	0.9714757348051483	0.9691977016674941	0.9700210028409876	0.9697295008186515	0.9692706281308043	0.9708614770656984	0.9717634401558618	0.9694859683475395	0.9714119475211626	0.9702651113095562	0.9699120596335641	0.9706847659798151	0.970028728740477	0.9698980165021034	0.9711194848155754	0.9734096967695307	0.9734201263530347	0.9811529470945071	0.972678606627958	0.9734942716471315	0.9677433477495395	0.9798941980400059	0.9720508078560456	0.9726597464118949	0.9730598534664007	0.9676018921635767	0.9718322759835574	0.9670612816999016	0.9684584523592856	0.9690383872360735	0.9728797642895367	0.9705890845655921	0.9695751754162975	0.9695749279538904	0.9717523258404942	0.9707990259003478	0.9739161297295278	1.0	0.9712265539771229	0.9712910785374432	0.9773029241699555	0.9726759777248587
HMP_2012__SRS055378__bin.27	0.9643945079371886	0.9596210687264792	0.9621476085716953	0.9586131828260431	0.9625060385431583	0.9603888726386757	0.9591669921987633	0.9631092866488149	0.9618435773029186	0.9594260337183289	0.960077754996205	0.961385408769601	0.957558525764593	0.9609327427842551	0.9597808053660803	0.9593485597861892	0.9614113609566284	0.9651511953847484	0.9619125898577191	0.970293322543858	0.9637149314382724	0.9631379292903748	0.960147074254026	0.9720629873423365	0.9615944332083675	0.962762835369973	0.9660155204709661	0.957845696806067	0.9619575117967556	0.957993232767823	0.9577082587413586	0.9589924573406974	0.9660597857994822	0.9616214140101043	0.9593018447138	0.9613870873282557	0.960355640884551	0.9613585013926911	0.9666984985029218	0.9712265539771229	1.0	0.9600905858371649	0.9715495327772009	0.9633592865334266
HMP_2012__SRS024087__bin.39	0.9944090753818073	0.959182921012062	0.962843562655726	0.957952715296502	0.960962898467205	0.9640118827643587	0.9593330079002523	0.9623021616141291	0.9624501609171145	0.959306180275183	0.9605303396104942	0.9635831399059043	0.9585580394478974	0.9610528073354924	0.9593326768757144	0.9584921605560961	0.9616587708858216	0.965247895457934	0.9621797739929151	0.9779546787497729	0.9638429086186049	0.9636777413690599	0.9604799200789368	0.9733355688833427	0.9621930100457382	0.9636004116459654	0.9654656330980141	0.9571380431270919	0.9624779751229995	0.9577681244764216	0.9569280354410767	0.9586276974035762	0.9678193149960819	0.9622174356208185	0.9590069024683969	0.9613587160018355	0.96094257610293	0.9904581569122264	0.9656670180582987	0.9712910785374432	0.9600905858371649	1.0	0.9742883058584635	0.9639873134439481
HMP_2012__SRS015574__bin.56	0.975564988227676	0.9695660722844187	0.9718825055903708	0.9690890977377321	0.9699491057192429	0.9712106104347701	0.9691767380925619	0.9703895454837689	0.971833340512688	0.9690057148858335	0.9727193521555735	0.971346647031027	0.969874178055912	0.9711899202577373	0.9692309461711863	0.9694350749169147	0.970839733719648	0.9731429014157156	0.972497076033708	0.9774090344647031	0.9740227818713859	0.9728883871532665	0.9686573508202823	0.9799162937989806	0.972035780014079	0.9728160902489857	0.9726184605172965	0.9682302451254794	0.97180091667828	0.9681573971300169	0.968493158150993	0.9693279576412378	0.9733808678791606	0.9695103604394983	0.9688669529751517	0.9694849493847714	0.9732712987754027	0.9739661458472346	0.9735360520906506	0.9773029241699555	0.9715495327772009	0.9742883058584635	1.0	0.9716133016640983
HMP_2012__SRS023595__bin.81	0.965087662822379	0.9614088626943108	0.964175967046041	0.9621775514865499	0.9650587487139874	0.9621778264761596	0.9615582550973792	0.9644583833259927	0.9642473914686605	0.9616937625715662	0.9646366710326716	0.9638900607531607	0.9627307399074474	0.9641173641173642	0.9610295794303019	0.9618656981884437	0.963004859440588	0.9671015055079855	0.9652775492085971	0.9714978423427875	0.9659506354643532	0.9657330462634757	0.9609079153203269	0.9729343106208378	0.979176341548475	0.9812701451537764	0.9671069950500818	0.9597584690316953	0.9802454035651246	0.9596337613211303	0.9612504049238744	0.9610954711259746	0.966263882175814	0.9640743180035322	0.9627305508856565	0.9619511584752605	0.9649206067242353	0.964193715979052	0.9647986198993886	0.9726759777248587	0.9633592865334266	0.9639873134439481	0.9716133016640983	1.0
