	HMP_2012__SRS063932__bin.66	HMP_2012__SRS078182__bin.26	HMP_2012__SRS020226__bin.2	HMP_2012__SRS042643__bin.14	HMP_2012__SRS015762__bin.18	HMP_2012__SRS017511__bin.3	HMP_2012__SRS014271__bin.2	HMP_2012__SRS021496__bin.61	CM_cf__CF_TNFC002SA_t1M15__bin.5	HMP_2012__SRS024289__bin.40	CM_periimplantitis__SP_344SPT_T016__bin.26	CM_periimplantitis__SP_282SPT_T016_R__bin.15	HMP_2012__SRS018300__bin.10	HMP_2012__SRS013252__bin.53	HMP_2012__SRS018443__bin.5	HMP_2012__SRS011115__bin.26	CM_periimplantitis__SP_283SPT_T016__bin.9	HMP_2012__SRS058808__bin.22	HMP_2012__SRS017304__bin.36	HMP_2012__SRS022602__bin.56	HMP_2012__SRS022536__bin.33	HMP_2012__SRS018665__bin.34	CM_cf__CF_TNFC022IS_t3M16__bin.14	HMP_2012__SRS049318__bin.75	HMP_2012__SRS024355__bin.9	HMP_2012__SRS015893__bin.10	HMP_2012__SRS063603__bin.69	HMP_2012__SRS022143__bin.95	HMP_2012__SRS022725__bin.68	HMP_2012__SRS012279__bin.14	HMP_2012__SRS056622__bin.20	HMP_2012__SRS047824__bin.23	HMP_2012__SRS013723__bin.46	HMP_2012__SRS018439__bin.57	HMP_2012__SRS062544__bin.37	HMP_2012__SRS018739__bin.85	HMP_2012__SRS063999__bin.35	HMP_2012__SRS019980__bin.38	HMP_2012__SRS052604__bin.10	HMP_2012__SRS016575__bin.43	HMP_2012__SRS055378__bin.27	HMP_2012__SRS024087__bin.39	HMP_2012__SRS015574__bin.56	HMP_2012__SRS023595__bin.81
HMP_2012__SRS056622__bin.20	0.5722852054611581	0.5680603557207686	0.7722426907183471	0.9344579877425686	0.3927660700233873	0.8474574408829543	0.8873448063973277	0.5222619195533162	0.679481945603105	0.8839119310906173	0.5946688372006536	0.8027438490971746	0.8634431532246545	0.8930745766064107	0.8666389433353703	0.8171067322898203	0.8016721056799866	0.5772635719652883	0.8395816481689501	0.4945191481161236	0.8069357351204739	0.738158629858873	0.6666996303837568	0.5843275274930079	0.8295560294442064	0.7377774340535483	0.6488362540031899	0.8906694930941013	0.7657268626401909	0.8573706448801853	1.0	0.8774814705874895	0.6603524243968696	0.696681821524293	0.5921416188904075	0.5868970069790106	0.8553847922313816	0.8422166324773754	0.48248950443700084	0.4806604407502542	0.8581093702324111	0.8913689155528733	0.4652414507754503	0.4566108734624328
HMP_2012__SRS047824__bin.23	0.5956495205040891	0.5957136412584767	0.8070192671498007	0.9634093323437818	0.41421188771500916	0.8774420457522046	0.9083950893506796	0.5605627346546757	0.7154571036700719	0.9075160438313106	0.6089552591751797	0.8338708562530923	0.8772037530195873	0.9044809947903024	0.8841729059343986	0.851341260659507	0.8308330786693443	0.6047946862539655	0.8811142095229779	0.5239397792427021	0.8384438938851538	0.7692353168020024	0.6771547302016939	0.6195511001484327	0.8585350635932362	0.7680543125527518	0.6745953571116738	0.8881265643645042	0.7990564699205448	0.8890233454116825	0.9442258578538374	1.0	0.687056157047644	0.7138795512092901	0.6244993124072296	0.6004053704997235	0.8774115770249425	0.8765466289763962	0.5183048837276987	0.5002214667190547	0.8826653860706074	0.9165643463139207	0.48749326959457495	0.4796018692336797
HMP_2012__SRS013723__bin.46	0.6632309374238828	0.6066920815466447	0.8515467012580932	0.9119685958184404	0.44972045520202564	0.8991265287163598	0.8846530755592312	0.5951160379977002	0.7561972844219625	0.9387289916561401	0.6206925460385075	0.9049462718863468	0.8773135376719895	0.9447413290131814	0.9174025841608274	0.8588058027495652	0.8997819154058356	0.6435823651699077	0.9155655754884245	0.5876150608654277	0.874351552365793	0.8092048692342115	0.7231611503537502	0.6958983102692353	0.8857990109722041	0.8365237882143687	0.7427915960960025	0.8981182415017815	0.8388892979941882	0.8916119567002951	0.8851124693407048	0.8558092637803973	1.0	0.7647394030713108	0.6240957986144547	0.6627794739912879	0.9253312336790588	0.9275551300860443	0.5334400154075349	0.5525379948679313	0.9165840588658468	0.9462282694279386	0.5305301438225415	0.5097996454001145
HMP_2012__SRS018439__bin.57	0.6258389117239864	0.6152019309234111	0.8334309417127256	0.9049744746910803	0.47167831866695664	0.8628916267082364	0.8758076913967544	0.6029861704715992	0.7420974892397527	0.8924631976935714	0.6103477083203248	0.8377108179510422	0.8581649768215984	0.8974681391177781	0.8948687777349545	0.8604338333609651	0.8564387080382654	0.6489973968706466	0.8790201554126358	0.5695761140812289	0.8471092130109099	0.8010199357937822	0.7012569949681445	0.6667353872720109	0.8519930410967163	0.8092707146871185	0.7261686629733378	0.8842667852321393	0.80504305175469	0.883157925333896	0.8873651335691723	0.8449964581077036	0.7267058679143314	1.0	0.6491443477212391	0.6513534550136616	0.882830650179463	0.8693391625631673	0.5237344463559419	0.5406074183803755	0.8745222751651986	0.8861523853406569	0.5331150781261775	0.5132643328216071
HMP_2012__SRS062544__bin.37	0.6772937725709174	0.7041835941674837	0.8544588983347166	0.9600264682559055	0.5149012586275826	0.8969802965869672	0.9367394169858647	0.6555201355343593	0.7676994916142074	0.9235725812091217	0.6405634598206333	0.8787467557914154	0.9121870089155536	0.9083051739766641	0.897136651937157	0.8908217430256937	0.8734940076976971	0.6568164995137811	0.893434922528233	0.5978876853998408	0.8561319665544691	0.7997971998538045	0.7458308538585465	0.6807692155447566	0.8625728833641866	0.8234352260027524	0.7251860100885485	0.8948038565014138	0.8333990861458604	0.8927804731299702	0.9243754692309823	0.9059763369042169	0.726861057489949	0.7956026542145354	1.0	0.6741686447487693	0.8988024631575336	0.8835574866504198	0.5456874291617901	0.5346152272958177	0.8853875699475781	0.9104802946077856	0.5496411743672226	0.5415436825181524
HMP_2012__SRS018739__bin.85	0.6736532371659761	0.6093391750033416	0.8411959829736482	0.8941450067344567	0.46697160218381467	0.8776288800238533	0.8771302217744008	0.6014853075744646	0.7350453933231202	0.9111623620978604	0.5789396572110096	0.8620554487410165	0.8722001881535251	0.9285202959048334	0.911694435590833	0.8574300079168423	0.8746600641572676	0.6376425288656296	0.8734564727897102	0.5695178437400397	0.8484245997881987	0.8199291082756707	0.7697978891847709	0.6847740872497712	0.8585249997429597	0.8042952725141629	0.7320020357594513	0.9087082695016502	0.8394481086972168	0.9117265656326791	0.8924042010672315	0.8484111051706233	0.7518757518429792	0.7775862113282817	0.6566673692435817	1.0	0.8978907270128829	0.8770942361275331	0.4936594575420775	0.5351579769897492	0.8865758114763369	0.9130149803107104	0.5372862709616393	0.5443780137979252
HMP_2012__SRS063999__bin.35	0.5958143951089337	0.5321657979293701	0.7825270868241349	0.8849358590469765	0.3875466297869483	0.8509222761594089	0.8365212821642438	0.5265186255977793	0.7074718314849958	0.9125264361518495	0.5914420431275538	0.8374417555055371	0.8266770663714742	0.9058953810142116	0.8753863107668857	0.8122035452107411	0.8304721021149336	0.5824619367074076	0.8796123650942915	0.5123103466425517	0.849505717005631	0.7434187813861309	0.650911417806621	0.6021159696944203	0.8327411662948441	0.7809559411974608	0.6499026685438078	0.8495877763129592	0.7735556836638569	0.8552357775264424	0.8388467103128242	0.7996252624965342	0.6770108363874178	0.6797208657339812	0.5646281283556766	0.5790883874061343	1.0	0.8845744665419752	0.501396458767892	0.4947438527010567	0.8669163811513916	0.9089440086137406	0.4721104037525141	0.4689478048928069
HMP_2012__SRS019980__bin.38	0.6089154417564832	0.5369833195693522	0.8025546734360492	0.8887174760210133	0.3936209731941033	0.8760593813065923	0.8398196532822993	0.5323122604888478	0.7030905221211649	0.9157602282226542	0.6054492744355541	0.8506817693229678	0.8340084906164427	0.9212272563007551	0.8820384042420267	0.8217719397369011	0.8387178336180787	0.5877961797695139	0.8802491568071547	0.5174639889237465	0.84789629853381	0.7384648652469081	0.6582533192369973	0.6046188078386959	0.8403261790080425	0.7720810929176009	0.6581237428885512	0.8583625335878302	0.779754705241153	0.8712166756346401	0.8384115622490247	0.8109060373743625	0.6888909737031532	0.6794457834467897	0.5634370883689661	0.574222215864941	0.8979388525846064	1.0	0.5152603495953053	0.4968445214236402	0.8798044743386242	0.9749240316586992	0.47286868993683995	0.46480634856794995
HMP_2012__SRS052604__bin.10	0.5803817402408786	0.5859980308910183	0.7958351996331523	0.8786698079657344	0.44502714800757265	0.8308724203359127	0.8337089594458669	0.5816310667757935	0.7429986250309669	0.8990679030267065	0.5632979097205413	0.8275297620103935	0.8095728226048601	0.8929916330614391	0.8658287187517524	0.7975210806106652	0.841182203627448	0.6674534111228393	0.8787904815514932	0.5694941434269453	0.8662162939154249	0.740779650742249	0.6307175322393681	0.6110612248085017	0.8390327941116968	0.7979086557743376	0.6824275834262639	0.8067873923076978	0.7620409168637077	0.841439167380652	0.8104189573944159	0.8090383096044107	0.6684741676894345	0.6906610711981255	0.5871415905772386	0.5453175454424781	0.8587799616541936	0.8693907190655038	1.0	0.5320051193994146	0.8674634909164733	0.8787415022725675	0.5477004938389036	0.45097564594086
HMP_2012__SRS016575__bin.43	0.6610866366238829	0.6094070797205088	0.8446276906312581	0.9032225974381755	0.47109702074451926	0.8781882196474908	0.8701296216797788	0.6174381295420962	0.7710106266973675	0.9242441286100507	0.6470738129618618	0.8723380647274303	0.8635517365662613	0.9258602865160243	0.8997729573623569	0.8582425966270356	0.8730260031542627	0.7136178903782743	0.913525604088757	0.6419567448192268	0.8851188740766588	0.8105315032181591	0.7341098849635331	0.7140050948765805	0.879693419742685	0.8361153134787722	0.7417598520970644	0.8693383777049792	0.8270925303967009	0.881159593297536	0.8703354675494317	0.8417297787042117	0.7464277324126131	0.7685328239987206	0.6201072388110527	0.6372804470145844	0.9134980559426326	0.9037230554261048	0.5735118453202204	1.0	0.8992526034911154	0.9159337711958114	0.6202840060820185	0.5401724666992653
HMP_2012__SRS055378__bin.27	0.5614764344916068	0.5217760683767544	0.7692573482818527	0.8461314345497967	0.3721649976864495	0.8410243671245476	0.8002801944425828	0.4993593090409862	0.6783253827190419	0.8795212054059629	0.5842487542343191	0.8035528751633833	0.8113001591995637	0.8765334545823751	0.8662057490827063	0.7827582096931546	0.8073275943368778	0.5666549350460162	0.8476018333432992	0.4919599605271765	0.7992335787074697	0.7140864926775023	0.6387153112899258	0.5760142802048767	0.8093682542345197	0.7336314796971396	0.6343707323220061	0.8237576153534676	0.7467944383289303	0.8327172560368017	0.8148557632690048	0.778926103230503	0.6493632619416728	0.6519902353320296	0.5385781034985779	0.5536741710245557	0.8394488251858766	0.8392489729481135	0.4904193325336568	0.4715975056193393	1.0	0.878057628877605	0.4483592652982273	0.4451231037614358
HMP_2012__SRS024087__bin.39	0.5813779312424963	0.509955207539705	0.7607522469676464	0.8658596058968578	0.3752060903644308	0.8483836913922875	0.8064581835844544	0.5061293399428489	0.6756281618639304	0.8980365351357386	0.5840921153910184	0.8206797407638808	0.8116899116098062	0.900875675950934	0.8652269882897192	0.7898287623610151	0.8109664164269053	0.5606633279603273	0.8474615973692509	0.4895594592000815	0.8082561494152694	0.7082868989398269	0.6367713390928302	0.5700499630809849	0.8269640034705833	0.7410897866531395	0.6315513624781375	0.8450795864286875	0.7491955180119747	0.8421331160628074	0.8261989866366876	0.7895001145762539	0.6543353891773425	0.6448633604725634	0.5405985776875966	0.5565515093707707	0.8590990193447805	0.9077463340495165	0.4849160851350531	0.4688597410380804	0.8570617164502122	1.0	0.44869667062950347	0.4472120757495931
HMP_2012__SRS015574__bin.56	0.6842758586985738	0.6627923077549625	0.8851213214631881	0.9238676256180105	0.5215698891450075	0.9050915103483665	0.8840820050010996	0.6714595228592606	0.794163211781092	0.9306850854829645	0.6600131950836096	0.8876992498350614	0.8618849421289697	0.9359362400527803	0.9206617090076809	0.8864644506528309	0.8945297418813583	0.7674399094263397	0.9234391926563658	0.6782256685101773	0.907973251447794	0.8650851571599619	0.7703420133091152	0.732519365006964	0.900196297231476	0.878544956953076	0.787812466910477	0.8992253997214371	0.8416313032995855	0.90113298526549	0.8966727212009155	0.8731447468091519	0.7628566541503425	0.8066936541421974	0.6785970856784472	0.6810227004308765	0.9278505860409048	0.91550911030927	0.6284590260073469	0.6602339276551034	0.9100046427146034	0.932999112182646	1.0	0.5565661831184381
HMP_2012__SRS023595__bin.81	0.6986212965679085	0.6178555131840553	0.8636476972719273	0.9061292004823832	0.4894674228349793	0.8938773182099671	0.874001825233858	0.643815390632639	0.778357126560412	0.9280817118086112	0.6214847951500929	0.8768928652912226	0.8731845441804374	0.9317248459958932	0.8933623415142923	0.8635694729637234	0.8766370066164727	0.6762214399791402	0.9159927968449529	0.6183998239953066	0.89085671914214	0.8443474788957335	0.7391292656693067	0.7222702975783057	0.901875753723803	0.86230647632085	0.7552589550536163	0.8967113197092663	0.8553999217756918	0.8883494670969003	0.8803901437371663	0.8593535086861576	0.7333406668622274	0.7769662005801636	0.6688667253348978	0.6902871483980314	0.9220030311919429	0.900259118020925	0.517678693654053	0.5751923014243343	0.9037971382940582	0.9302834001499299	0.5567884032463087	1.0
