	SchirmerM_2016__G88826__bin.15	LeChatelierE_2013__MH0125__bin.25	CM_madagascar__A27_02_1FE__bin.18	LeChatelierE_2013__MH0077__bin.23	XieH_2016__YSZC12003_37583__bin.34	SchirmerM_2016__G88820__bin.25	SchirmerM_2016__G88863__bin.21	LeChatelierE_2013__MH0431__bin.18	ZeeviD_2015__PNP_Main_640__bin.3	LeChatelierE_2013__MH0111__bin.22	VatanenT_2016__G69170__bin.2	KarlssonFH_2013__S198__bin.15	LiJ_2014__MH0364__bin.50	BritoIL_2016__W1.9.ST__bin.62	ZeeviD_2015__PNP_Main_749__bin.39	VatanenT_2016__G80409__bin.3	ZeeviD_2015__PNP_Main_82__bin.1	Bengtsson-PalmeJ_2015__TRAVELRES7__bin.47	FengQ_2015__SID532779__bin.88	SchirmerM_2016__G89093__bin.27	ZeeviD_2015__PNP_Main_25__bin.9	NielsenHB_2014__O2_UC57_2__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES4__bin.85	ZeeviD_2015__PNP_DietIntervention_35__bin.69	ZeeviD_2015__PNP_Validation_33__bin.5	NielsenHB_2014__O2_UC57_0__bin.17	ZeeviD_2015__PNP_Main_409__bin.44	CosteaPI_2017__SID713B040-11-0-0__bin.75	ChengpingW_2017__AS9raw__bin.10	ZeeviD_2015__PNP_Main_359__bin.26	CM_madagascar__V30_01_1FE__bin.40	NielsenHB_2014__MH0111__bin.30	NielsenHB_2014__V1_UC43_0__bin.58	CM_madagascar__A42_02_1FE__bin.10	NielsenHB_2014__MH0060__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES20__bin.85	LiJ_2017__H2M514903__bin.46	ZeeviD_2015__PNP_Main_40__bin.3	LeChatelierE_2013__MH0161__bin.61	LeChatelierE_2013__MH0060__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES19__bin.62	CosteaPI_2017__SID713A057-11-0-0__bin.57	SchirmerM_2016__G89251__bin.2	LiJ_2017__H1M513730__bin.47
ZeeviD_2015__PNP_Main_359__bin.26	0.6961541580722689	0.6648955091437813	0.8656935384002771	0.7606126777576055	0.8730520735759116	0.8348862964928849	0.41964761932142197	0.6582973287603342	0.6294870909177508	0.7415634731050238	0.8617415814950583	0.8218572824353323	0.8103481197739018	0.6830268814597439	0.8825668067372927	0.8945621330440667	0.7452944465350864	0.7978627679746457	0.8951529956562801	0.6217565311344262	0.8799506198479204	0.6893654598966484	0.8296436244551041	0.7984935363406253	0.8859643740310518	0.7076624625454464	0.8396732705683051	0.855624844721563	0.8395196548710122	1.0	0.7478625748822888	0.6837949599462088	0.7860905706136604	0.5592220695123903	0.7132119368836868	0.8429730044012185	0.6190197687955028	0.8668958601427768	0.7950856707878297	0.8634536670598599	0.866063846631461	0.8599904483647437	0.6470070041034272	0.8062464090185287
CM_madagascar__V30_01_1FE__bin.40	0.6232173681730636	0.5905363582951749	0.8209634349810396	0.6852789127972015	0.8007937660455183	0.7553358495459405	0.37269389736286174	0.605391605015905	0.5714413865903543	0.6771462969352922	0.7717529599693045	0.750482836596727	0.7496568296342876	0.6510693459490353	0.7600409806034913	0.8004220629124206	0.6620863248330111	0.7172489349617217	0.7962409577772774	0.5648106823128373	0.7906463149209276	0.6134567192335721	0.7458856193520108	0.7201470647664954	0.7954677974968436	0.6296242512091454	0.7552661274528744	0.7654593198232346	0.780461116166333	0.7739982778198923	1.0	0.6282870969274762	0.7039968522917475	0.5276119472581232	0.6664770403371174	0.7604326677760029	0.562514294139303	0.7839223517928126	0.7218168422819642	0.8060331370900663	0.7703594062875118	0.7697745400673329	0.6015120368310287	0.760739089713682
NielsenHB_2014__MH0111__bin.30	0.7437539686311379	0.7303449338079563	0.9080250946316337	0.8254718412558997	0.9232308565257894	0.8954462874225098	0.4487798230641812	0.7309215125716501	0.6686143615635534	0.9007168013448542	0.8918007293406447	0.8633731632645466	0.8828966813225698	0.7459778334952755	0.8906939500454908	0.9169503277681363	0.7807907087796284	0.8513085246053699	0.9276087326203301	0.6626086667746917	0.9142357697555523	0.7767082792015386	0.8721867451012276	0.8422939704290101	0.9284710241974132	0.7736312838926109	0.8879879805944315	0.9009275073875943	0.8764489619005685	0.9124361798307367	0.8100588087436137	1.0	0.828375920192796	0.6162315796826698	0.7725382462958965	0.8813089425820307	0.6418953466601088	0.9135916276411974	0.8476102900128198	0.9031822910732209	0.9010712226504415	0.906720778421411	0.7133716459520105	0.8687559010574809
NielsenHB_2014__V1_UC43_0__bin.58	0.6696704002580388	0.6307799306978732	0.8427722316833416	0.7322388673780146	0.8481735457938796	0.8089999299006652	0.39547982994726055	0.6320577545212925	0.5966667537181283	0.7339592791589179	0.8332410129674607	0.7995731729387244	0.7804383453441442	0.6823973239464368	0.8260313192832275	0.8597614698318579	0.7130504344097017	0.7945012798855685	0.8535340831671338	0.6039694550166154	0.8455496314745097	0.6916408146733943	0.8054738875395913	0.7706505538992869	0.8558725603255175	0.68998546240591	0.811277471035917	0.8240859481988824	0.8388375056182555	0.8393488184138582	0.7263106628419004	0.6628583943037188	1.0	0.5426682739115475	0.6861808553676618	0.8105205814854369	0.5916136454540581	0.8321313359146383	0.778143393916569	0.8259483913118976	0.8340409700831616	0.8244625603117726	0.6279360968965237	0.7977647933650293
CM_madagascar__A42_02_1FE__bin.10	0.5330962205975123	0.5183281780668095	0.6777917416665272	0.5809319435928878	0.6638306959954257	0.6286781096196978	0.3144915968991638	0.5132578758464855	0.47390742958706367	0.5758060373206523	0.643634123370137	0.6101673731169663	0.6072301997907713	0.49917282821890874	0.6183018030474957	0.668277543934582	0.5490319482183577	0.5968455280072197	0.6682937822860253	0.488801934430521	0.6458607458028782	0.5300995066493589	0.6233548827738647	0.5773919829782711	0.650002017492149	0.542101616650904	0.6206785072132726	0.6205746801782872	0.635201006187304	0.6412977690473403	0.5846175572992374	0.5295936573983405	0.582827402070439	1.0	0.5641498534119729	0.629184450941972	0.4677112683333448	0.6358146190433545	0.5885211585719304	0.656843284162293	0.6473778014846774	0.6388674291146752	0.5076832005889109	0.6137752395648909
NielsenHB_2014__MH0060__bin.19	0.6897896460884236	0.659267115921581	0.851289552356615	0.746210274979527	0.8411374108314504	0.8034665969433564	0.4082089331346877	0.6779828914782986	0.6113420421694474	0.7346477163971467	0.8362663167345811	0.7808639112803765	0.7757629275897112	0.6495347942340138	0.7900205223328367	0.8831850068572218	0.7297371562755912	0.7663310410150661	0.8489117243692836	0.6033314258088068	0.8377497459374661	0.6813513166852486	0.8152235256973154	0.7638358016042939	0.8547892020956459	0.7033107061458467	0.7951792250846053	0.8063446567935828	0.8349027655816799	0.8199727684429666	0.740368316675382	0.6656167059682496	0.7388385148934911	0.5655875997750437	1.0	0.8086396061290736	0.6003033950647736	0.8325732834745888	0.7530092843823074	0.9273687014691228	0.8254851854409835	0.8161445640484248	0.6399179106686531	0.8066085858336705
Bengtsson-PalmeJ_2015__TRAVELRES20__bin.85	0.6961502535098413	0.6547659280318721	0.8807747621934354	0.751871133629734	0.8811512901671845	0.8356926602468427	0.4150065903353729	0.6594394335686743	0.6369621600344705	0.7581800592713768	0.8611050109780478	0.8338442103454458	0.8114103317697998	0.6910892616764218	0.8417074645027047	0.8942469243275206	0.7373114675342152	0.8146443520146438	0.8917010867587954	0.6201889127195883	0.8741090335592063	0.692155287325034	0.8375888884359449	0.7940488416833562	0.8898026669051198	0.7060868223537513	0.8443023953578791	0.8467465396903879	0.8353209539351557	0.8611229826275516	0.750574983200891	0.6746881590061414	0.7754354727924568	0.5604721897490588	0.7184982188342011	1.0	0.5974148878021155	0.8607753846261743	0.803366484451674	0.8622985915048451	0.9297356721024331	0.8618260686227711	0.6525904817760899	0.8169876797767658
LiJ_2017__H2M514903__bin.46	0.6626554259302705	0.6687557699163038	0.8850142134175881	0.7674258327722105	0.867492558140952	0.8572783971286764	0.38372632239626336	0.6518702907580795	0.578775239099238	0.7332661001611768	0.8583758618693462	0.7973480474450887	0.8244909524665536	0.6843487878224679	0.8541292034697192	0.8905228648643708	0.7259269189637154	0.803601341819744	0.8693736651117726	0.5859827976515107	0.8713845666354876	0.6749883459116239	0.8306345613035517	0.7505208539628471	0.8747775059336829	0.7047222670781905	0.824040023033963	0.850258522718617	0.8940017245003976	0.8790808351944328	0.7718620034063453	0.6831434656364351	0.7868511414912968	0.5791975284192181	0.7415053121315252	0.8305175633967173	1.0	0.8430150116845566	0.7738034374228774	0.9082407353805936	0.8681153282492056	0.8562455249824046	0.6530896283183684	0.8404227768112587
ZeeviD_2015__PNP_Main_40__bin.3	0.6914833656036011	0.6415615018110113	0.8490095248928121	0.7369004075306157	0.8698533450021264	0.8334200570254254	0.4143557561471253	0.6582514975752735	0.6349035839096285	0.7360893358719466	0.848794767038659	0.8349946650074571	0.8184205366230048	0.6788741934908846	0.846851760208001	0.8805080508729949	0.7495482021032688	0.7862280796318728	0.8839734617013746	0.6112891328281572	0.8825745646909227	0.6852426551540611	0.816230940240444	0.8563006813681009	0.8762481208687761	0.7015179900023004	0.8427200058400555	0.8389502839811862	0.8453824090398626	0.8574580818982896	0.7492052686128425	0.6772070613740598	0.7708465788564526	0.548404552866508	0.7162878977582845	0.8334591039079987	0.5871607059336831	1.0	0.7933660195353252	0.8673242105102325	0.8589282819117015	0.8560719175669378	0.674555693162806	0.8203966484193228
LeChatelierE_2013__MH0161__bin.61	0.7080743251250208	0.6610480411442656	0.8743620979783376	0.7627208304695091	0.9023420946602517	0.8523868888204205	0.4197672599720333	0.6577636100775011	0.6465247789917759	0.7595786030858199	0.8784817386770317	0.8476771028369635	0.83335434787761	0.7061616855876567	0.8699831725641695	0.9048538857156401	0.7487170857725215	0.8122939824141445	0.9134553124925936	0.6237044059441139	0.8857535610172304	0.7065679141089755	0.8426246059772948	0.8338568008911431	0.9024805062451118	0.714584883748489	0.8572848576778138	0.8627634915744318	0.8504775673689948	0.8783163083923874	0.7704524447183182	0.7017083402460124	0.8050572369824378	0.56692247529211	0.7235299694262082	0.8687587988528903	0.6019263858933946	0.8860630910340578	1.0	0.8780783542293745	0.8940373995686488	0.8764264214443154	0.6641130045268172	0.8231346431872586
LeChatelierE_2013__MH0060__bin.19	0.6779966162612605	0.6349963405157304	0.8576717461102826	0.7380294180618664	0.8385027058814344	0.8109055507862857	0.398823787099794	0.6335481627991747	0.6091732442180765	0.7134062874090317	0.8313242812637281	0.7836622211775033	0.7933823538476775	0.6558576610614847	0.7989613722018095	0.8713895725451148	0.7213848261056636	0.7648548144306554	0.8630867965560985	0.6060315533431988	0.8378805319135384	0.6560019035071462	0.8150478979437438	0.775222599791321	0.8619846363302749	0.6734404453351952	0.8010765171243728	0.8218063345857632	0.8516279465423524	0.8269370096116426	0.7458785084098277	0.6482345916397736	0.7408263242874279	0.5485544317977745	0.7725115815177346	0.8084246629103359	0.6125056145652816	0.8397865047425355	0.7612540956019205	1.0	0.8253228092510776	0.8235820371718124	0.6288444618503388	0.8233872482280987
Bengtsson-PalmeJ_2015__TRAVELRES19__bin.62	0.6737970052825161	0.6363972531246161	0.8561019368126319	0.7279825768487775	0.8519481493879388	0.8128190266220012	0.3965176783312955	0.6383496486430109	0.6129474823744362	0.7347965856164186	0.8337771845104459	0.823099609273549	0.7850967416926313	0.6519150048356418	0.8138760245335647	0.8639477965056408	0.709690823988411	0.7905660050673239	0.8610257991588539	0.5991797135552149	0.8451592876064934	0.6730735141223001	0.8045959621360592	0.7682342445886572	0.8544694439382984	0.6794134403633039	0.8042270022566328	0.8166257031880607	0.8100314213653742	0.8320577077986163	0.7151196872869205	0.648762974402017	0.7504487294176041	0.542357830895175	0.6898139865063746	0.8744027590778559	0.5872954952266073	0.8342850711824608	0.7775390417266828	0.8279307163428202	1.0	0.8361236868944626	0.6289446758058784	0.7813032569881826
CosteaPI_2017__SID713A057-11-0-0__bin.57	0.6985566541358728	0.6583431008050464	0.8621711743494778	0.7597947172516165	0.8860085436839673	0.8301067292818679	0.40908583787676916	0.6535737315963387	0.6349864590750474	0.7452600301273196	0.8475667041858194	0.8308683120818133	0.81481132087663	0.6845686008199077	0.8401326566963072	0.8849419831564419	0.7423114813345446	0.7932048550041978	0.8908511420080544	0.6200851956143514	0.8700760419749289	0.6891217287584951	0.8283186465881047	0.7971402738165851	0.8876122613107753	0.7010533362108068	0.8409015624077906	0.8586837454194112	0.8398832469445152	0.8633281943724717	0.7466681829401145	0.682149024695873	0.7751456936326423	0.5592649692157722	0.7126373207448177	0.8469356415150501	0.605279991522653	0.8688535465075958	0.7964540739295304	0.8632881337387642	0.8736737453375668	1.0	0.6570275612852313	0.8168712128163014
SchirmerM_2016__G89251__bin.2	0.684917957044176	0.6431285974119783	0.8226496908408413	0.735487523548915	0.8509018814186723	0.8057232133463916	0.4105135805522024	0.6450222718236215	0.6186740591550915	0.7248234034730379	0.82960238260249	0.8018312026784755	0.7997461001261364	0.6624547052820068	0.8185890281849467	0.8580270211937524	0.7268982025277191	0.7626464587963129	0.842368416200569	0.6093841002931616	0.8395246508470018	0.6818594451078451	0.7993659552914968	0.7787784823924071	0.8345225738787897	0.6899162379869351	0.8098196670994136	0.8099818116151871	0.8072752454672745	0.8176877432845598	0.734521706215829	0.675643724573408	0.7432314154728167	0.5594945646338408	0.7034317154672853	0.8073609271846398	0.5812018650415339	0.8618870367899941	0.7597723252391225	0.8298285172616123	0.8273464589047708	0.8271414735303145	1.0	0.7991327708708191
LiJ_2017__H1M513730__bin.47	0.6961898163257663	0.6440377656624239	0.8723473884516542	0.7447402540657475	0.866032304836095	0.8353535002256024	0.4152956639754887	0.6375965052138229	0.6209277876163012	0.7390533794881947	0.8465453407309518	0.8249994203891061	0.8139622914069564	0.6821752707674583	0.823394344067727	0.8890446407393339	0.7330370184102254	0.7758684800462262	0.8815993158808034	0.629046798675277	0.8619036918538809	0.6812050913020914	0.8428411812648358	0.7864178441684903	0.8865393841143813	0.6951754972615615	0.8229003372443693	0.835281717645674	0.8684519573905739	0.8377383761264515	0.7637621918922245	0.6764906254625741	0.7763286019250215	0.5561277355404917	0.7289917802258165	0.8310068643764011	0.6149136558110004	0.8618238838923458	0.7742379900164252	0.8933288569538148	0.8450000089170907	0.8454966908676508	0.6570237248114481	1.0
