	SchirmerM_2016__G88826__bin.15	LeChatelierE_2013__MH0125__bin.25	CM_madagascar__A27_02_1FE__bin.18	LeChatelierE_2013__MH0077__bin.23	XieH_2016__YSZC12003_37583__bin.34	SchirmerM_2016__G88820__bin.25	SchirmerM_2016__G88863__bin.21	LeChatelierE_2013__MH0431__bin.18	ZeeviD_2015__PNP_Main_640__bin.3	LeChatelierE_2013__MH0111__bin.22	VatanenT_2016__G69170__bin.2	KarlssonFH_2013__S198__bin.15	LiJ_2014__MH0364__bin.50	BritoIL_2016__W1.9.ST__bin.62	ZeeviD_2015__PNP_Main_749__bin.39	VatanenT_2016__G80409__bin.3	ZeeviD_2015__PNP_Main_82__bin.1	Bengtsson-PalmeJ_2015__TRAVELRES7__bin.47	FengQ_2015__SID532779__bin.88	SchirmerM_2016__G89093__bin.27	ZeeviD_2015__PNP_Main_25__bin.9	NielsenHB_2014__O2_UC57_2__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES4__bin.85	ZeeviD_2015__PNP_DietIntervention_35__bin.69	ZeeviD_2015__PNP_Validation_33__bin.5	NielsenHB_2014__O2_UC57_0__bin.17	ZeeviD_2015__PNP_Main_409__bin.44	CosteaPI_2017__SID713B040-11-0-0__bin.75	ChengpingW_2017__AS9raw__bin.10	ZeeviD_2015__PNP_Main_359__bin.26	CM_madagascar__V30_01_1FE__bin.40	NielsenHB_2014__MH0111__bin.30	NielsenHB_2014__V1_UC43_0__bin.58	CM_madagascar__A42_02_1FE__bin.10	NielsenHB_2014__MH0060__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES20__bin.85	LiJ_2017__H2M514903__bin.46	ZeeviD_2015__PNP_Main_40__bin.3	LeChatelierE_2013__MH0161__bin.61	LeChatelierE_2013__MH0060__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES19__bin.62	CosteaPI_2017__SID713A057-11-0-0__bin.57	SchirmerM_2016__G89251__bin.2	LiJ_2017__H1M513730__bin.47
ZeeviD_2015__PNP_Main_359__bin.26	0.9813280604247707	0.9796435442162251	0.9737758433618787	0.9793100647015318	0.9822337121063186	0.9822289721667579	0.9795150232365527	0.9808487533210443	0.9779906667557365	0.980145318240234	0.9815777772134477	0.9821310259166692	0.9826318010663438	0.9812908502891089	0.9951940233779039	0.9830806194835016	0.9808716899399045	0.9796172123230354	0.9823746755979686	0.9810827896242783	0.9826675255532578	0.9791685340105567	0.9802930161569028	0.9828737125728553	0.9821216506549034	0.9799266432654358	0.982615436739946	0.9819420609360159	0.9753196152503485	1.0	0.9728421865559844	0.979305688206037	0.9784249474747773	0.9701211268340518	0.9785384331227206	0.9819158775510411	0.9734975253358473	0.9825084777307054	0.9808957656481052	0.9780953956996846	0.9818996073037732	0.9824338888334497	0.9812580081228562	0.9755006785704782
CM_madagascar__V30_01_1FE__bin.40	0.9702670521227996	0.9713310893328762	0.9789429327349846	0.9697299413068033	0.9727166604278445	0.9713657125823772	0.9679945092590717	0.9695793559215358	0.9704399387613948	0.9702104412655856	0.972550265244434	0.972465213159086	0.9721345319372658	0.9737987662304001	0.973243281459434	0.9722523674147853	0.9713378103192468	0.9693876350613801	0.9723291984876515	0.9720428450456386	0.9734123429052868	0.9700212830647613	0.9715512719526216	0.9712837431588685	0.9725228222809775	0.9703784633223914	0.9732716883458987	0.9731251947165884	0.976946012381646	0.9728421865559844	1.0	0.9696347475747027	0.9700818415677448	0.9757540559308124	0.9760503101405877	0.9722566779961923	0.9752042366271193	0.9722201135940051	0.9711539112271862	0.9749545873523365	0.9724262448744533	0.9730427789469798	0.9712318279373016	0.9773448217485975
NielsenHB_2014__MH0111__bin.30	0.9786015567683085	0.9790193123928896	0.9705745853705906	0.9763659972227117	0.9792660895256914	0.9797142409545336	0.9765781489618499	0.9838331266582638	0.9748565820674276	0.996655669342894	0.9800402943619995	0.9809913063892634	0.9809252607187998	0.9788771906663586	0.9797307157022509	0.9800732081060931	0.976971498718887	0.9762546592790778	0.9787405166544553	0.9782484713787489	0.979201751589664	0.9776200712406968	0.9776778035846284	0.979154005848788	0.9786548082953509	0.9786419608719658	0.9798714148557044	0.9798592671775519	0.9724699260350971	0.979305688206037	0.9696347475747027	1.0	0.9763085391832542	0.9691216014063595	0.976254868463474	0.9801814432561035	0.9724140022621125	0.9794283766066096	0.9803223407295122	0.9756037722452415	0.9798338849954471	0.9792604932066007	0.9787930107311122	0.9738692010096949
NielsenHB_2014__V1_UC43_0__bin.58	0.9780800118223851	0.9781006151439149	0.9708793231016462	0.9761362335181457	0.9787434138668286	0.9784203423273115	0.9756957115599162	0.977767226756745	0.9741095527511048	0.9766809492419248	0.9781914677182915	0.9782472916554452	0.9783697057293715	0.9775636291368675	0.9787709869045044	0.9786430272897316	0.9760363576548722	0.9808366568786431	0.9778892265872509	0.97786887608725	0.9784455362227589	0.9800528223944694	0.9771461530191844	0.9782507498357644	0.9776685963163569	0.9809830714208877	0.9780664005584208	0.978249967753844	0.9718307397448522	0.9784249474747773	0.9700818415677448	0.9763085391832542	1.0	0.9690680044611912	0.9757416520328244	0.9788169509614167	0.9718230016123711	0.9786292880173371	0.9785361304153525	0.9746096057699188	0.9783645500529556	0.9784138359509327	0.9777570074364632	0.972214804030519
CM_madagascar__A42_02_1FE__bin.10	0.9689100327496003	0.9685017467912205	0.9776263842848908	0.9684080349995976	0.9701961522666995	0.9706054088239345	0.9690135467941757	0.9685961252320106	0.9677775735733116	0.9688335350137758	0.9676898494659827	0.9706685010782276	0.9717064996041422	0.9729346077410808	0.9699744295595247	0.969385703903494	0.9700364864392516	0.9684399282725642	0.9701823986616833	0.9706963062587833	0.971561901206444	0.9677744545996313	0.9695136872650573	0.9696614342533734	0.9712858387631336	0.9684162178795341	0.9699966464741601	0.9715465591667275	0.9749905490242254	0.9701211268340518	0.9757540559308124	0.9691216014063595	0.9690680044611912	1.0	0.9740501360686623	0.9697085586695291	0.9722050089690109	0.9694316080794416	0.9693756229055324	0.9745260530365119	0.9695945175575281	0.9704626660699995	0.9688764566595621	0.976098546495314
NielsenHB_2014__MH0060__bin.19	0.9765985217182969	0.9761062397203178	0.9766390533230181	0.9757287554714921	0.9779418147182816	0.9777911492470873	0.9747421035839625	0.9756183457613701	0.9736577721434411	0.9761780851813924	0.9762695246825968	0.978173658028705	0.9780861013991573	0.9775680023332012	0.9790398390427489	0.9766454091535964	0.9760022336080951	0.9759385708372414	0.9772523746291685	0.976420065920462	0.978317823491066	0.9752378469959598	0.9757955639522253	0.9785932168688939	0.9771473455727419	0.9758117858974098	0.9785268842020106	0.9776630168448139	0.9812473188930736	0.9785384331227206	0.9760503101405877	0.976254868463474	0.9757416520328244	0.9740501360686623	1.0	0.9776733341020193	0.9796811606351148	0.9784312865739633	0.9768814756337645	0.9989280957021691	0.9772881023696773	0.9777595634360792	0.9767984014209592	0.9813460677510819
Bengtsson-PalmeJ_2015__TRAVELRES20__bin.85	0.9800154516782449	0.979526216992778	0.9735843103374484	0.9789086088298411	0.9826980255522618	0.9806066010149356	0.9796004157231216	0.9809256154839121	0.9778907433315418	0.9801715914412409	0.9827248663782133	0.9811592024004525	0.9816479465493472	0.9800555741958644	0.9822554077678549	0.9832160928656263	0.9788755713904383	0.9790589860888261	0.9813572327792199	0.9799933704671983	0.9818184735781907	0.9778590214576619	0.9812371555919326	0.9818522566684331	0.9811484898791608	0.978471560906505	0.9835860545840521	0.9816404148999116	0.9750235742993173	0.9819158775510411	0.9722566779961923	0.9801814432561035	0.9788169509614167	0.9697085586695291	0.9776733341020193	1.0	0.9743918410770952	0.9817318719102451	0.983525546206658	0.97720288955548	0.9976092277867041	0.9825267210709281	0.9813057621535719	0.9757899232342482
LiJ_2017__H2M514903__bin.46	0.9721247979224868	0.9712528417762754	0.976156000212069	0.9709350891067725	0.9738656071952644	0.973374389856423	0.9690495397925414	0.9713439058476007	0.9712424273690727	0.9724522782611587	0.9731855219424098	0.9744247576599627	0.9739496760985488	0.9751694931855458	0.9741287732588129	0.973702559947776	0.9723500486029384	0.9719280472324634	0.9731511400514478	0.9736343500098791	0.9743620584759334	0.9710686986376189	0.972511530558272	0.9735256721493026	0.9733037606282714	0.9706023754677956	0.9746453251694341	0.9741314005881084	0.9823741433815961	0.9734975253358473	0.9752042366271193	0.9724140022621125	0.9718230016123711	0.9722050089690109	0.9796811606351148	0.9743918410770952	1.0	0.9733012200076042	0.9732835428324831	0.978981839993076	0.9740717732736686	0.973509514313815	0.9730470368255462	0.9821546136109862
ZeeviD_2015__PNP_Main_40__bin.3	0.9807338790707039	0.9792750775663035	0.9736056073149846	0.9789292045694091	0.9828567776109076	0.9815262958481527	0.9794925846144706	0.9804846627902928	0.9762073315270906	0.9801952453136108	0.9814023934424099	0.9820551946104589	0.9822191913665558	0.9807405203047906	0.9827244283199094	0.9819184595406734	0.9799851872152531	0.9785091756119548	0.9813541313070545	0.9804163623285408	0.9826792487127736	0.9787845247747176	0.9798497885766937	0.9988758732056349	0.9816305129652009	0.9791285008675787	0.9828426928717626	0.9813941111537189	0.9748137527041566	0.9825084777307054	0.9722201135940051	0.9794283766066096	0.9786292880173371	0.9694316080794416	0.9784312865739633	0.9817318719102451	0.9733012200076042	1.0	0.980518198689016	0.9783571539373607	0.9811345927401363	0.9809962881012501	0.9808128988661395	0.9750679135900124
LeChatelierE_2013__MH0161__bin.61	0.9804597570339586	0.9791887163160234	0.9725295159162051	0.9777213478062537	0.9812552465662898	0.9803257410865525	0.979678441486875	0.9796886969418103	0.9771412399803218	0.9803781097011129	0.9841292966180666	0.9809103831455761	0.9807256300317504	0.9802168680198208	0.9816112370325167	0.9824031850386998	0.9783556004915384	0.9783077817251538	0.9800438074155026	0.9802340480833684	0.9813365941893258	0.9774340857540968	0.9802170627060665	0.979413874686922	0.9798431445051731	0.9792043111751455	0.9827217178645461	0.9808002619594545	0.9744589540800687	0.9808957656481052	0.9711539112271862	0.9803223407295122	0.9785361304153525	0.9693756229055324	0.9768814756337645	0.983525546206658	0.9732835428324831	0.980518198689016	1.0	0.9761568268411682	0.9839680272476733	0.9813975801440058	0.9805202684280173	0.9756617522570926
LeChatelierE_2013__MH0060__bin.19	0.9766128694981753	0.9755734201741908	0.9763269976296811	0.9749293260345794	0.9775707392858806	0.9773714563716895	0.9740700402576407	0.9752185605554468	0.9728804800980057	0.9755478814865165	0.9763973055151717	0.977695984092008	0.9775087679132962	0.9774537803436916	0.978407515707015	0.9767241924089411	0.9752845472878285	0.9751413066838599	0.9763403004802312	0.9764097431442872	0.9781043807423705	0.9746391224299434	0.9754247884881059	0.978444987858011	0.9771410155438043	0.9751908769600282	0.9780690099531021	0.977004539485725	0.9808826098243832	0.9780953956996846	0.9749545873523365	0.9756037722452415	0.9746096057699188	0.9745260530365119	0.9989280957021691	0.97720288955548	0.978981839993076	0.9783571539373607	0.9761568268411682	1.0	0.9770153803409078	0.9770945363695651	0.976342149425708	0.9809051857301212
Bengtsson-PalmeJ_2015__TRAVELRES19__bin.62	0.9794408533731427	0.9789238164889913	0.972973675758266	0.9781940602357445	0.9819481535640856	0.9803198886638136	0.9791547105155908	0.9808378469313883	0.977140262972055	0.9795015103028236	0.9826340836330824	0.980569701656396	0.9813635406542294	0.980579558928148	0.9822084335823731	0.9829318069142167	0.9785893196958044	0.9784779314451746	0.9810588124328804	0.9801424607469247	0.9815197535772034	0.9777387150119434	0.9808555344746404	0.9817277378745234	0.9809236080722954	0.9783772501196848	0.9839869307848296	0.9814353936554732	0.9745929104637125	0.9818996073037732	0.9724262448744533	0.9798338849954471	0.9783645500529556	0.9695945175575281	0.9772881023696773	0.9976092277867041	0.9740717732736686	0.9811345927401363	0.9839680272476733	0.9770153803409078	1.0	0.9823830487566173	0.9813371961550941	0.9754389556556778
CosteaPI_2017__SID713A057-11-0-0__bin.57	0.9803864619907923	0.9797269047084696	0.9738293112114129	0.9787181329013992	0.9816749090357497	0.9816084152319808	0.978791915213992	0.9798610520682363	0.9784147576603901	0.9796550155568413	0.9819278210621007	0.9815744655480352	0.9816517399048091	0.9807187582784687	0.9823149872433283	0.982203355179383	0.9796560244466599	0.9787347738960905	0.9807972945136924	0.9804670458681946	0.9819042361741998	0.9783070578947269	0.9800709959717638	0.9812541811984139	0.9809786103393471	0.9783954599805098	0.9817656240315101	0.9822661378596963	0.9747083378424053	0.9824338888334497	0.9730427789469798	0.9792604932066007	0.9784138359509327	0.9704626660699995	0.9777595634360792	0.9825267210709281	0.973509514313815	0.9809962881012501	0.9813975801440058	0.9770945363695651	0.9823830487566173	1.0	0.9809667358781389	0.9750040999793814
SchirmerM_2016__G89251__bin.2	0.9788473902069023	0.9790058779831544	0.9724323233974558	0.978153958226422	0.9806850076349889	0.9792789112258132	0.9777635696650334	0.9784008144988873	0.9763659918517323	0.9791246290024158	0.9816154240872262	0.9800960906368439	0.9817258277454147	0.9800554851099674	0.9809752329570072	0.9810008778743432	0.9794550235932633	0.9789120173840576	0.9805955621248446	0.9796382566909164	0.9810743667124859	0.9777488285089854	0.9791717829284872	0.9801760887518505	0.9801135625204693	0.9785250925737426	0.9815848419812031	0.9801236447483118	0.973863444761437	0.9812580081228562	0.9712318279373016	0.9787930107311122	0.9777570074364632	0.9688764566595621	0.9767984014209592	0.9813057621535719	0.9730470368255462	0.9808128988661395	0.9805202684280173	0.976342149425708	0.9813371961550941	0.9809667358781389	1.0	0.9743490215983952
LiJ_2017__H1M513730__bin.47	0.974276852689736	0.9733887526635477	0.9785155072080075	0.9727957824812047	0.9756997750217513	0.9756911957241696	0.9724593648680566	0.9735464719888396	0.9733044966176457	0.9745024616752664	0.9758435100171011	0.9760427328902527	0.9755168509599189	0.9761143499516353	0.9761297784573999	0.9757726085543604	0.9738278966764531	0.9737355209193516	0.9750218097682475	0.9752756969236909	0.9760675581305124	0.9721257913007963	0.9744894585523132	0.9749484648302231	0.9749844724791982	0.9729341623065191	0.9758889725682273	0.9752786318216756	0.9842574096292451	0.9755006785704782	0.9773448217485975	0.9738692010096949	0.972214804030519	0.976098546495314	0.9813460677510819	0.9757899232342482	0.9821546136109862	0.9750679135900124	0.9756617522570926	0.9809051857301212	0.9754389556556778	0.9750040999793814	0.9743490215983952	1.0
