	SchirmerM_2016__G88826__bin.15	LeChatelierE_2013__MH0125__bin.25	CM_madagascar__A27_02_1FE__bin.18	LeChatelierE_2013__MH0077__bin.23	XieH_2016__YSZC12003_37583__bin.34	SchirmerM_2016__G88820__bin.25	SchirmerM_2016__G88863__bin.21	LeChatelierE_2013__MH0431__bin.18	ZeeviD_2015__PNP_Main_640__bin.3	LeChatelierE_2013__MH0111__bin.22	VatanenT_2016__G69170__bin.2	KarlssonFH_2013__S198__bin.15	LiJ_2014__MH0364__bin.50	BritoIL_2016__W1.9.ST__bin.62	ZeeviD_2015__PNP_Main_749__bin.39	VatanenT_2016__G80409__bin.3	ZeeviD_2015__PNP_Main_82__bin.1	Bengtsson-PalmeJ_2015__TRAVELRES7__bin.47	FengQ_2015__SID532779__bin.88	SchirmerM_2016__G89093__bin.27	ZeeviD_2015__PNP_Main_25__bin.9	NielsenHB_2014__O2_UC57_2__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES4__bin.85	ZeeviD_2015__PNP_DietIntervention_35__bin.69	ZeeviD_2015__PNP_Validation_33__bin.5	NielsenHB_2014__O2_UC57_0__bin.17	ZeeviD_2015__PNP_Main_409__bin.44	CosteaPI_2017__SID713B040-11-0-0__bin.75	ChengpingW_2017__AS9raw__bin.10	ZeeviD_2015__PNP_Main_359__bin.26	CM_madagascar__V30_01_1FE__bin.40	NielsenHB_2014__MH0111__bin.30	NielsenHB_2014__V1_UC43_0__bin.58	CM_madagascar__A42_02_1FE__bin.10	NielsenHB_2014__MH0060__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES20__bin.85	LiJ_2017__H2M514903__bin.46	ZeeviD_2015__PNP_Main_40__bin.3	LeChatelierE_2013__MH0161__bin.61	LeChatelierE_2013__MH0060__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES19__bin.62	CosteaPI_2017__SID713A057-11-0-0__bin.57	SchirmerM_2016__G89251__bin.2	LiJ_2017__H1M513730__bin.47
ZeeviD_2015__PNP_Main_359__bin.26	0.6831556096976988	0.6513605931110654	0.8429914554486587	0.7448756506676061	0.8575411790905865	0.8200495088803175	0.41105114759078665	0.6456901142291475	0.61563249976078	0.7268399663418568	0.8458663860963205	0.8071715359552987	0.7962738324241544	0.6702480292779505	0.8783252112966753	0.8794266959194437	0.7310382232756959	0.7816001005796633	0.879375633718388	0.6099946320324773	0.8646988982150113	0.6750049667645145	0.8132938509524388	0.7848183065285385	0.8701247934448149	0.6934573014871115	0.825075917478334	0.8401740234139501	0.818799986783901	1.0	0.7275522625918744	0.6696442938419415	0.7691306252630884	0.5425131442258305	0.6979052912025836	0.8277285773684601	0.6026142130563903	0.85173253189993	0.7798961678032655	0.8445400561512575	0.8503877509074268	0.8448837605465972	0.6348808040880656	0.786493919092586
CM_madagascar__V30_01_1FE__bin.40	0.604687278649008	0.5736063241935219	0.8036763527085258	0.6645354798856202	0.7789454377992332	0.7337073457332077	0.36076564628161417	0.586975202471626	0.5545495442084699	0.656974407550947	0.7505685459213242	0.7298184516632716	0.7287672911901029	0.6340105258156041	0.739704778006188	0.7782122455976271	0.6431094810056146	0.695292248812837	0.7742083322786202	0.5490201825475387	0.7696248818166114	0.5950660738956487	0.7246661222126151	0.6994671366912737	0.7736105874552635	0.6109738133588419	0.7350791390165278	0.7448877496506124	0.7624683752576276	0.7529781769848704	1.0	0.6092090006337162	0.682934562929074	0.5148194974946676	0.6505151219226245	0.7393357394116787	0.5485663228079618	0.7621450779088879	0.7009952495717865	0.7858457045639549	0.7491177046598784	0.7490235576297508	0.5842076350576895	0.7435044100334088
NielsenHB_2014__MH0111__bin.30	0.7278387915550392	0.7150217949062959	0.8813060797281892	0.8059626374670844	0.9040886705994644	0.8772814797976993	0.4382685688994446	0.719104797055154	0.6518031112350409	0.8977045065327461	0.8740006492952512	0.8469615673323183	0.8660556573141049	0.7302206859512319	0.8726402211497336	0.898678449409651	0.7628102689422156	0.8310939136299899	0.9078882502180063	0.6481959153946529	0.8952212671105616	0.7593256032462472	0.8527176212661944	0.8247355152478458	0.9086526321937075	0.7571080366605611	0.8701140389199253	0.8827821671689067	0.8523202571529835	0.8935539410332269	0.7854611685367783	1.0	0.8087504845380127	0.5972033353392396	0.7541942240206033	0.8638426712945653	0.6241880230791825	0.8947975647420081	0.8309313035317882	0.8811480501961341	0.8829001167471796	0.8879158366776237	0.6982431811115775	0.8460546152353065
NielsenHB_2014__V1_UC43_0__bin.58	0.654991233001484	0.6169662382360258	0.8182301338255864	0.7147648900379682	0.8301442717618346	0.7915419883561797	0.38586797408798706	0.6180053577883797	0.5812187846058195	0.7168440454738508	0.8150692494377163	0.7821802909076581	0.763557234274268	0.6670868045103654	0.8084954895888743	0.8413995675833187	0.6959631488254696	0.7792759792487641	0.8346617844541667	0.5906029321681265	0.8273242625710328	0.6778445325038703	0.7870657105667188	0.7538894822133246	0.8367597246791352	0.676864058146711	0.7934832359502377	0.8061620522519526	0.8152080736107159	0.8212398235695956	0.7045807853599602	0.6471543106280213	1.0	0.5258824612838624	0.6695352414097389	0.79335128426105	0.5749437487199999	0.814348096803058	0.7614414255913887	0.8049772360427871	0.8159961184211431	0.8066655762325686	0.6139689189628781	0.7755987422438294
CM_madagascar__A42_02_1FE__bin.10	0.5165222765578238	0.5020017458688159	0.6626270897036057	0.5625791619632855	0.6440459870112871	0.6101983736060852	0.30474661774822287	0.49713958978971823	0.4586369823041335	0.5578601986196416	0.6228382079552176	0.5922702494702853	0.5900495318926143	0.4856625198181699	0.5997369387066203	0.6478186973299229	0.5325810219926328	0.5780090403331125	0.6483668647089448	0.47447823224385477	0.6274936941068562	0.5130167609311169	0.6043510908727672	0.5598747383411097	0.631337754757591	0.5249799973034495	0.6020560705354622	0.6029171952332073	0.6193149777632999	0.6221365143443692	0.570442952703095	0.5132406533525307	0.5647993874697007	1.0	0.549510241479048	0.6101255470602187	0.45471123782492695	0.6163787885796167	0.5704980646837506	0.6401108931782193	0.627693967107989	0.6199969885239142	0.49188230049216974	0.5991051192141031
NielsenHB_2014__MH0060__bin.19	0.6736475486665418	0.6435147454934733	0.8314026225173403	0.7280988229258137	0.8225834459759453	0.7856225272068907	0.3978984341854706	0.6614525470385682	0.5952379307963258	0.7171470010754493	0.8164213195465354	0.763820508519728	0.7587629374562174	0.6349644312452518	0.7734615650252089	0.8625585823803933	0.7122250944717966	0.7478920209564591	0.8296009984904246	0.5891049105601215	0.8195855080757354	0.6644795911319843	0.7954915000049333	0.7474845342515761	0.8352549998520024	0.686298876204947	0.7781042495042081	0.7883333497775102	0.8192461002634357	0.80237486803548	0.7226367251092716	0.6498115497321244	0.7209155131076534	0.5509106785196294	1.0	0.7905853798111551	0.5881059268102572	0.8146157489171509	0.7356008208933135	0.9263746509723442	0.8067368504139	0.797993152644717	0.6250707921817805	0.7915621639221335
Bengtsson-PalmeJ_2015__TRAVELRES20__bin.85	0.6822380051293718	0.6413603925008251	0.857508489412726	0.7360131254407984	0.8659056330601204	0.8194857390577859	0.40654062842036653	0.6468610322477142	0.6228794001501728	0.7431465552950397	0.8462293068510119	0.8181339203487727	0.7965192859907485	0.6773058831728815	0.8267717087663515	0.8792379669944081	0.7217361840752775	0.7975848733064459	0.8750773109678346	0.6077810229024564	0.8582163970700074	0.6768302919604046	0.8218733384442951	0.7796386471117587	0.8730285429244082	0.6908858752039891	0.8304440619259208	0.8312006245367369	0.8144576221929709	0.8455503291661023	0.7297515397539461	0.6613168134424431	0.7590093851460372	0.5434946792959146	0.7024565491539956	1.0	0.5821161924123696	0.8450506296433153	0.7901314604244554	0.8426406752781551	0.9275128858918607	0.84676714133738	0.6403908000934526	0.7972083453326968
LiJ_2017__H2M514903__bin.46	0.6441837720247037	0.649530941985491	0.8639119347005433	0.7451206693255253	0.8448211668713115	0.8344528367422176	0.3718498161243834	0.633190234330964	0.5621310681238594	0.7130662896734113	0.8353589611560855	0.776955677902325	0.8030126961009838	0.6673560605829786	0.8320318331804846	0.8671043932104653	0.70585507493655	0.7810426829082511	0.8460319733342271	0.5705329803083992	0.8490440600711128	0.6554600546599596	0.8078016885479159	0.7306513188162493	0.8514242362382736	0.684005106471142	0.8031467562025648	0.8282635255978624	0.8782441782877478	0.8557830176319502	0.7527230958133638	0.6642982715387358	0.7646800381461926	0.5630987383116349	0.7264387848061157	0.8092495376449905	1.0	0.8205075393573037	0.7531301510308918	0.8891511862795579	0.8456066371937565	0.8335631651589983	0.6354869276166857	0.8254251076289338
ZeeviD_2015__PNP_Main_40__bin.3	0.6781611634612854	0.6282651894495322	0.8266004340994728	0.721373329790819	0.8549412556628591	0.818023701457722	0.4058583905384311	0.6454054976312972	0.6197975334254048	0.7215112671477355	0.8330092159131326	0.8200108482425932	0.8038683576796305	0.6657994297457454	0.8322219119221168	0.864587108926372	0.7345461351650282	0.7693313900435542	0.8674910086064422	0.5993178679383501	0.867287710163479	0.6707049065803334	0.7997837142243549	0.8553380908281419	0.86015189237321	0.6868762578825895	0.8282611998767476	0.8233408682498763	0.8240903986262288	0.8424598347637791	0.7283924313560048	0.6632758127481281	0.7543730386368902	0.531640707563466	0.7008384893609978	0.8182333662402351	0.5714842314257799	1.0	0.7779098203758517	0.8485528461357593	0.8427242500664222	0.8398033734808853	0.6616129248576699	0.799942448290468
LeChatelierE_2013__MH0161__bin.61	0.6942383807740621	0.6472907828312753	0.8503429478823502	0.7457284383665537	0.8854279145829878	0.8356168084753395	0.41123693503661746	0.644403574052568	0.6317460242220273	0.744674235062688	0.8645396155760434	0.8314952717275378	0.8172919678619676	0.6921915957623302	0.8539852582181878	0.8889313393216886	0.73251155404925	0.7946735240442728	0.8952262223591592	0.6113762946460313	0.8692223828597161	0.6906235631502856	0.8259550162349205	0.8166909202948357	0.8842893370938308	0.6997245988671107	0.8424724480364041	0.8461986585452562	0.8287554807669518	0.8615367478017681	0.7482279051027422	0.6879003626193918	0.7877775934396701	0.5495608276254355	0.7068030241983267	0.8544464721636291	0.5858450453866755	0.868800985945536	1.0	0.8571421799824616	0.8797042163392031	0.8601227691797217	0.6511762614651719	0.8031009883155974
LeChatelierE_2013__MH0060__bin.19	0.6621402209169628	0.6194855517150262	0.8373680808316584	0.7195265231447482	0.819695710081725	0.792555939151879	0.38848230235600106	0.617847927367559	0.5926527582977419	0.6959619923210417	0.8117027882352409	0.7661834065298679	0.7755382071937941	0.6410705501719197	0.7817098113218403	0.8511072765176997	0.703555473548771	0.7458415231673505	0.8426664222901015	0.5917351133371661	0.8195346188033795	0.6393651195465774	0.7950179234594515	0.7585126672400748	0.8422805429269217	0.6567329784667809	0.7835081160005145	0.8029085194684152	0.835347042803843	0.8088232816348135	0.7271976733816798	0.6324201129036168	0.7220164518577481	0.5345805852955716	0.7716835230333816	0.7899949165838951	0.5996318735532092	0.8216111346949109	0.743103382382614	1.0	0.8063530783844681	0.804717508772694	0.6139673535374124	0.8076648216509966
Bengtsson-PalmeJ_2015__TRAVELRES19__bin.62	0.6599443138541755	0.6229844278318599	0.8329646482843572	0.7121082326285856	0.8365689122238263	0.7968226576819096	0.38825215254079376	0.626117494964419	0.5989356641154157	0.71973436537664	0.8192978796555934	0.80710653829886	0.7704653181835797	0.6392545279003751	0.7993958951873616	0.8492017686988454	0.694495860641174	0.7735513893091505	0.844716947996857	0.5872814788736458	0.8295405357050102	0.6580900328065109	0.7891924024771019	0.7541968670977657	0.8381692499354836	0.6647226534770037	0.7913488596047883	0.801465368477552	0.7894508805155379	0.816997136541539	0.6954011521442135	0.6356799456495301	0.7342124334944665	0.5258671793903547	0.6741470018608771	0.8723122612582234	0.5720679644710187	0.8185459435437792	0.7650735569958503	0.8089010437236008	1.0	0.8213937366690055	0.6172068046920154	0.7621136330469325
CosteaPI_2017__SID713A057-11-0-0__bin.57	0.6848554866483938	0.6449964483879042	0.839607560863087	0.7436248670568486	0.8697723565258557	0.8148397510037773	0.4004099107423235	0.6404114442461515	0.6212801224735417	0.7300977264082713	0.8322493270459678	0.815559119372504	0.7998609508326796	0.6713692681525285	0.8252748999453365	0.8691929849953542	0.7272099147053109	0.7763371744158148	0.8737443898959328	0.6079730999306047	0.8543313514088635	0.6741726509930513	0.8118110809435872	0.7821972266841727	0.8707286426208097	0.6859074013528433	0.8255682471663564	0.8434559662560237	0.8186412036109708	0.8481628753369077	0.7265400836793409	0.6680015903640822	0.75841327152796	0.5427457730646945	0.6967879556197101	0.8321368988158852	0.589245830571088	0.8523421040275584	0.7816381008502762	0.843514118788825	0.8582822775633313	1.0	0.6445221821759473	0.7964527816510236
SchirmerM_2016__G89251__bin.2	0.6704301547585348	0.6296266771653884	0.799971150206558	0.71942003238552	0.8344667180756971	0.7890277511152181	0.4013852239166956	0.6310903161221539	0.6040523113998982	0.7096924460178066	0.8143504946221165	0.7858716270958127	0.7851314021324987	0.6492423675485377	0.8030155626197782	0.8417252610309788	0.7119640961066878	0.7465637835311062	0.826022730600412	0.5969759776663554	0.8236361151692432	0.6666872736619824	0.7827165876551083	0.7633400468754914	0.8179268928880922	0.675100350644294	0.7949067099630484	0.7938823253801177	0.7861758514213946	0.8023626462418806	0.7133908593876253	0.6613153553567884	0.726699724625468	0.5420811113027201	0.6871109751772473	0.7922679299839375	0.5655367525761456	0.8453499230491411	0.7449721642876433	0.8101965581979508	0.8119058542304535	0.8113982713984667	1.0	0.7786342334251971
LiJ_2017__H1M513730__bin.47	0.6782816231245129	0.6268991173863651	0.8536054472723511	0.72448017819914	0.8449875249901466	0.8150470554874883	0.4038581576220616	0.6207298282033311	0.6043518077617924	0.7202093376206706	0.8260957766875148	0.8052346889094576	0.794033931313434	0.6658810709782583	0.8037397386579065	0.867505408215494	0.7138518978244082	0.7554906985827176	0.8595785604605498	0.6134940549756475	0.8412762318514911	0.6622170384201769	0.8213398463763618	0.7667168698871633	0.8643621337527932	0.6763599900841951	0.8030593646394553	0.8146324107711321	0.8547802739686938	0.817214354375884	0.7464590232932242	0.6588133849097858	0.7547581595838215	0.5428354743268043	0.7153932169474659	0.8108881243969818	0.6039402840271721	0.8403368163489507	0.7553943940034348	0.8762709083483586	0.8242459262271254	0.8243627401149591	0.6401704234369677	1.0
