	CM_madagascar__V12_01_2FE__bin.49	ZeeviD_2015__PNP_Main_698__bin.3	XieH_2016__YSZC12003_37100__bin.68	BritoIL_2016__W3.17.ST__bin.75	Obregon-TitoAJ_2015__HCO67__bin.11	LeChatelierE_2013__MH0175__bin.63	BritoIL_2016__W1.33.ST__bin.25	BritoIL_2016__M1.15.ST__bin.41	XieH_2016__YSZC12003_36244__bin.14	BritoIL_2016__W3.18.ST__bin.62	LeChatelierE_2013__MH0189__bin.81	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.45	Obregon-TitoAJ_2015__HCO12__bin.13	CM_madagascar__A81_03_1FE__bin.52	LeChatelierE_2013__MH0407__bin.67	CosteaPI_2017__SID713B076-11-0-0__bin.33	CM_madagascar__A39_02_1FE__bin.21	FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.17	ZeeviD_2015__PNP_Main_257__bin.39	XieH_2016__YSZC12003_37315__bin.79	CosteaPI_2017__SID713B046-11-0-0__bin.22	Obregon-TitoAJ_2015__HCO11__bin.22	BritoIL_2016__W1.5.ST__bin.29	RampelliS_2015__H10__bin.58	CM_madagascar__A32_01_1FE__bin.4	CosteaPI_2017__SID713B041-11-0-0__bin.41	RampelliS_2015__H14__bin.94	CosteaPI_2017__SID713A028-11-0-0__bin.67	ZellerG_2014__CCMD86114146ST-21-0__bin.29	LiuW_2016__SRR3993051__bin.74	RampelliS_2015__H13__bin.18	ZeeviD_2015__PNP_Main_438__bin.9	ZellerG_2014__CCMD87156761ST-21-0__bin.33	LeChatelierE_2013__MH0430__bin.47	BritoIL_2016__M1.29.ST__bin.68	NielsenHB_2014__MH0175__bin.23	BritoIL_2016__W2.61.ST__bin.52	CM_madagascar__A90_04_1FE__bin.83	BritoIL_2016__W3.22.ST__bin.21	BritoIL_2016__WL.14.ST__bin.43	CosteaPI_2017__SID713A028-11-90-0__bin.78	BritoIL_2016__W2.35.ST__bin.34	XieH_2016__YSZC12003_35520__bin.2	BritoIL_2016__W1.2.ST__bin.41	LeChatelierE_2013__MH0257__bin.12	CM_madagascar__A08_01_1FE__bin.2	LiJ_2014__MH0252__bin.12	ZellerG_2014__CCMD18872694ST-21-0__bin.35
RampelliS_2015__H14__bin.94	0.767864590845128	0.7354753561159165	0.7336874677601891	0.518927773728176	0.7019998752636031	0.6439406046856708	0.6100262726035994	0.7650271626497649	0.5993190821999862	0.6543346547595381	0.6969340833109198	0.5608093183285843	0.6387250640898205	0.7660214806470181	0.6609697215389873	0.7551824074904206	0.7763252267668715	0.40397311410911574	0.7395997780731605	0.596348147079804	0.661596002198479	0.4310880132220581	0.7349971999277568	0.6886881629057343	0.7697729927509963	0.7286356436852849	1.0	0.6931309225425956	0.6652169308869408	0.6391544951229368	0.6359737170017008	0.7325050706644682	0.7261266230349145	0.7337865422421107	0.7711616596697344	0.6286074480622331	0.7610531390044216	0.7798681952072638	0.7205638345007881	0.748766603908667	0.7037604775325061	0.7687958909751917	0.5990959209898873	0.7345102732116894	0.640007835004931	0.750601593247603	0.6535573261194118	0.39905674596523233
CosteaPI_2017__SID713A028-11-0-0__bin.67	0.855411796486314	0.8577594491521138	0.8333159113976552	0.5878082418119712	0.7942952714618577	0.7228095100539556	0.6972700763455448	0.8446176896714898	0.6974386757230759	0.7520378981427467	0.8023520737161438	0.6399987411246477	0.6742978491590076	0.8309180535838795	0.76445280697357	0.8525085152052285	0.8781625964903604	0.4673065200376614	0.8421868613127746	0.6644621361391267	0.7409654150223544	0.4500854049513516	0.829339588744905	0.6967447956182146	0.8471212030951848	0.9122402773422293	0.7994600323935604	1.0	0.751253349039302	0.7178155964914844	0.5589290417673112	0.8093332119417815	0.809406271672045	0.8438140326385914	0.8463351553306065	0.7011220101242053	0.8453033271401162	0.8558535268554455	0.7977223348091399	0.8591093681682127	0.9883145644759613	0.845628911271393	0.7030268084250233	0.8627672253300708	0.7259570730998195	0.8388006364813835	0.7435299988872441	0.4610391191769053
ZellerG_2014__CCMD86114146ST-21-0__bin.29	0.8043582357894916	0.7586966259305908	0.7863294207582777	0.5199822683865971	0.731446444382522	0.8412854414874149	0.6494118383640538	0.8034175481909155	0.7556554300747178	0.7097105317976756	0.7551642164601778	0.6844016295460931	0.6669189080139704	0.7786690391266523	0.8907928945235672	0.80319725569659	0.7969073252665057	0.4941048569084306	0.7753457142868185	0.6135791385326742	0.7628597675952833	0.4580839422617237	0.7733070425191567	0.6826821886561732	0.7751180787093488	0.7832059050755777	0.7914548927929185	0.774939525845527	1.0	0.6953667850706617	0.5624028732324909	0.7981900459483766	0.7619163746502856	0.8165299758180677	0.7900944900209432	0.8147572009558376	0.7826169125118021	0.7870799611512254	0.7392332043398394	0.7924048558649398	0.7810358307674411	0.7913169201254199	0.8066848337120174	0.7680246603920665	0.8396347936922143	0.7727802729230766	0.8628907244879069	0.5299731127213505
LiuW_2016__SRR3993051__bin.74	0.8604539173401449	0.8283974707926803	0.8406289518864369	0.5779536032829447	0.8123529165445333	0.741756626606926	0.7133704618734559	0.8637389556551234	0.7090452661111344	0.757170972739835	0.8413336962438759	0.6527285289560739	0.7537318370252502	0.8584158954817638	0.7740178384489762	0.8642234412294293	0.8550278464050919	0.482627611909049	0.8332800133997739	0.6792383066035761	0.768093044679871	0.514805912650224	0.8197910472760772	0.778447719944726	0.8523797160922909	0.8405058414639253	0.823931996147565	0.8022633055567188	0.7534190360537666	1.0	0.6040789749172982	0.8373292575687785	0.8157468280222772	0.8877693563921109	0.8717633264938655	0.7194472593274989	0.8269490389849671	0.8437385369121896	0.8136602319835853	0.8637163435367028	0.8074536242200913	0.8594305096101503	0.7092877182697542	0.8156023617101461	0.7539734516980026	0.8367710732381392	0.7322402746953646	0.47362170763368366
RampelliS_2015__H13__bin.18	0.7291251909888822	0.7108744667734508	0.7161372715282127	0.5120460904074835	0.6896305139103851	0.6373586637240232	0.5949198420843355	0.7410611799364069	0.5749385660872193	0.6318729541730255	0.6664506666654658	0.5499975457956778	0.63164959906407	0.7293850214281308	0.6491892794951454	0.7231905196563754	0.7349126100620575	0.41110038866490833	0.7192894605658899	0.5961915252046784	0.6427484566657315	0.4375657175125266	0.6935572408258915	0.6802059190004499	0.7292873035679628	0.6981981637147917	0.8816402550751369	0.6717805680154584	0.6552950696611262	0.6496215797060269	1.0	0.712711742669697	0.6924039899508213	0.6995256856123735	0.7375478400975557	0.6244716143125594	0.7243883514906927	0.7380909172374756	0.691617293629561	0.7201527100494939	0.6781065611013568	0.7377464280069295	0.5954417545264309	0.7087458385475793	0.6265655684590163	0.7219481068628109	0.6406319868832911	0.39952600083127726
ZeeviD_2015__PNP_Main_438__bin.9	0.8152731841798627	0.808588875244774	0.8296066358889663	0.5466999545037702	0.7622518922295577	0.720771881333282	0.6877204392168944	0.8221707121229624	0.6705267151294217	0.7176431241505112	0.7788348401285304	0.6332568882575514	0.6939526382821536	0.8069562166533316	0.7462918433389384	0.8146317443882041	0.8215866774488453	0.46231764069958653	0.8336125147434883	0.6240210822968323	0.7231386836329096	0.45733480518628494	0.8042981101236956	0.7008637152592073	0.8107506592674679	0.804963082448011	0.8040321211939694	0.7702090972492609	0.7363871429651276	0.7129736991857744	0.5643186903931644	1.0	0.7704276645601484	0.8351471211155276	0.8329478989726979	0.6958149173437618	0.8056701280882883	0.8184482933208967	0.7807153034199188	0.8135356988520402	0.7793796539148864	0.8311237711382757	0.6815845096034127	0.7860864257220566	0.7164615057683229	0.7802311037328301	0.7205233635262859	0.4555987460725629
ZellerG_2014__CCMD87156761ST-21-0__bin.33	0.7958001565167421	0.7563493243738826	0.7658533762464648	0.5317165095555287	0.7072891313724553	0.6605945213757054	0.6434402595244071	0.803990369442764	0.6386195976994865	0.6953151968605137	0.7535372716426789	0.58124638736346	0.6187717136699139	0.8140391345687344	0.6733358993286468	0.7773222986562842	0.8078794000146693	0.4243114373633591	0.7629393790336202	0.5962396280742317	0.6646635529300459	0.41302386173771266	0.7483781406806931	0.672233014804492	0.7996289624608792	0.755827826200472	0.7520928899275487	0.7268490138301316	0.6632901622565865	0.6554340446119818	0.5173285431763478	0.7269896501117352	1.0	0.7383710954085955	0.7986576300565977	0.6447069954101432	0.7800263507980267	0.7793282161465255	0.7391863148112883	0.7913082067662874	0.739233081421678	0.7951531623312785	0.6274834247693464	0.7676671805386303	0.6497335649009524	0.7672345052799167	0.6785454978558014	0.4214852537139081
LeChatelierE_2013__MH0430__bin.47	0.8109940179498729	0.7886045616812414	0.7753206675990953	0.5455472694311723	0.7375952070502709	0.6994030809402482	0.665749015146157	0.8050752502447541	0.6704126250800759	0.7024795541939495	0.7922546376370682	0.6163508242112455	0.6658075598467279	0.7777548411898855	0.7443430760062497	0.7874285915397155	0.8037693311724812	0.4443488627945721	0.7817951023466273	0.6086005887634107	0.7247982830497525	0.4445123141840273	0.768647248551357	0.6785923011349888	0.7936986274482598	0.8019859174614477	0.7644503041786365	0.7621575854135032	0.7149715719793557	0.7174541380105022	0.525691478903434	0.792646853290026	0.7426686298881864	1.0	0.7943666461703813	0.6775351124379739	0.7979453178960321	0.8047591765434058	0.7469190428313707	0.8080698285993908	0.7728052759265883	0.8169300444973565	0.6680146612173846	0.7890786722332638	0.7072561926249245	0.7855331645576474	0.7003337047932543	0.44601721755650664
BritoIL_2016__M1.29.ST__bin.68	0.7981562907344737	0.7738146047548663	0.7533542261805817	0.5377544189783898	0.715029243782046	0.654582895034943	0.6539635545395092	0.8201730430926206	0.6101376732950006	0.695190131114062	0.7706184227162541	0.5806914022061358	0.6515680225196055	0.8004802616505007	0.6709280287836088	0.7872051955286825	0.7985940008048218	0.4097851947456821	0.7590409271751848	0.6187461852797205	0.6557330071259456	0.4233500352029287	0.7619973955609011	0.6708246984004328	0.813649109272843	0.7592071543133375	0.7618257130919596	0.7248883101246447	0.6560340130247627	0.6680720026647686	0.5255912776320527	0.7496616090401891	0.7617486966572942	0.7532717544151276	1.0	0.6407844380592115	0.7892994007479579	0.787437528439923	0.7432679613557203	0.8042097824991705	0.7337817829176264	0.8045502593207535	0.6155076442020423	0.7549805565592651	0.6479017193277236	0.7743960788365898	0.6558992342640984	0.40957981758657447
NielsenHB_2014__MH0175__bin.23	0.8168249252658188	0.7805726152533957	0.7842962419677495	0.5491296635468194	0.7459256222354533	0.960764503375657	0.6694699281192121	0.8224064509350271	0.7652998535189447	0.7349698281989423	0.7706378621594727	0.7031469734459308	0.6659082340482955	0.7951234787911502	0.887396242585813	0.8175183925403853	0.8130296031826151	0.5009965244227802	0.7905914249866601	0.6332612945958586	0.7817708344063603	0.45256300642580044	0.781926174372202	0.7048870282887675	0.7894335859839674	0.7952730501640959	0.7973691095970844	0.7710667982455237	0.8686507879279832	0.7079349055495924	0.5714001405064413	0.8041014695490403	0.7895563746041818	0.8249586412491476	0.8227760529227194	1.0	0.7979509133948788	0.7962232198225334	0.7671313817634177	0.8165331992822222	0.7820217681973354	0.8195341037151799	0.8069231355598728	0.7802182588326428	0.8499580746909168	0.7890128907449108	0.8683776038501237	0.5361309635404327
BritoIL_2016__W2.61.ST__bin.52	0.8117714255609946	0.8008868014429696	0.7674280190710991	0.5662485291386429	0.7218625764522807	0.66580762917322	0.6847760306199241	0.8257543197226628	0.6338676393162866	0.7182078048263258	0.7545758000835586	0.5845800713749123	0.6601015707082107	0.7890578918359651	0.684616315666103	0.7884397049374594	0.8227424091216912	0.4186298991061631	0.8009228123302612	0.6126508914528492	0.6802860064692892	0.4517799214629223	0.7993860143716783	0.6762351150831268	0.8180703299297487	0.7773646899245872	0.7812015165918496	0.7522794391504365	0.6752031364149095	0.6584780798728149	0.536373496920569	0.7534294535047763	0.7730333804253486	0.7862156992130621	0.8201242842419358	0.645720222747344	1.0	0.8226867256200457	0.7780465627441363	0.8287598950749443	0.7599277514902005	0.8293053933305836	0.6339283243300557	0.8041391180600268	0.6636859877302904	0.7834148524237161	0.6857396552891157	0.41782999060049153
CM_madagascar__A90_04_1FE__bin.83	0.8105153177119202	0.7528907996714282	0.7455215502358019	0.5322875373137662	0.7198344886745499	0.635836788932212	0.6428814875850549	0.7933603994431896	0.6015467381848516	0.6777414967375786	0.7088045489446195	0.552604990742165	0.6221970396628501	0.7903162598984798	0.6606695511370128	0.7774969826670096	0.8044988418930278	0.4085449721435223	0.7497646448354939	0.5978866861418412	0.6629812973223443	0.42903602992377365	0.7570400713309645	0.6569147187769063	0.7982739770267829	0.7569749696990198	0.7661625970700436	0.7289835018423123	0.6499137403376732	0.6430164777336462	0.5230670400011234	0.7325347320397682	0.7391983946703464	0.7589028077312656	0.7830791284806237	0.6166726555913047	0.7873831760788521	1.0	0.7241624706962875	0.7918624236571672	0.7414641867625406	0.8044315063815556	0.6071189911034153	0.7643531546527562	0.6386719011782757	0.7765600297680403	0.6500621337634296	0.4128672099036177
BritoIL_2016__W3.22.ST__bin.21	0.8376903919728579	0.7971605428427055	0.7922691835703458	0.5743409369811593	0.7542907673428139	0.689510936259294	0.7051194687071393	0.8497451815491229	0.645299213166823	0.7176062946654155	0.7672063812892514	0.6019093337183281	0.6933689453547968	0.8192019779109219	0.7073796289612359	0.8199588536779037	0.8408193171154262	0.44064498664549195	0.8273381217064896	0.6369295459467263	0.6897293005125243	0.46870605644986646	0.8089500469212445	0.7050743521258933	0.8259019706922688	0.7950458384465459	0.8006388507904425	0.7684833610048365	0.6903713996968166	0.7013289540171804	0.5543420197791092	0.7903039052912727	0.7929740850357323	0.7966328593084531	0.8359867898650112	0.6719764671912222	0.8422125171443009	0.8190312567674872	1.0	0.8355468129647008	0.7727864000577492	0.8637912365552588	0.6524987367357251	0.8236941456724175	0.6811463220962969	0.7971796722731538	0.6962751750523353	0.43646719122211797
BritoIL_2016__WL.14.ST__bin.43	0.8171522504681424	0.7689046285546182	0.7539734760468602	0.5470473102142467	0.7135869894745352	0.649108612569283	0.6564278993310143	0.8076164854141997	0.6137174630193959	0.7084177732750271	0.7500477205306074	0.5703150389126841	0.6403219395420177	0.8041924771911905	0.6860297063912146	0.789101881969403	0.8266485558564399	0.40152968762381275	0.762762394746154	0.6052166319603401	0.6717866919550725	0.431434339597582	0.7674596990093699	0.6699445992710549	0.810934626241576	0.7783540956406052	0.7394908163242391	0.735619598557252	0.6577647158086007	0.661716456958327	0.5130487981323708	0.7319816098709476	0.754523665693863	0.7660474921136811	0.8039804215896342	0.6357410894139983	0.7973829579799474	0.7960426125891732	0.7426649133314962	1.0	0.7478748724378085	0.8085060923478083	0.6209283159031757	0.7890855206446233	0.6606937137544524	0.7712831160431772	0.6480345397190408	0.4138404616845043
CosteaPI_2017__SID713A028-11-90-0__bin.78	0.8429663877907178	0.8328277004265767	0.8141999734865063	0.5737185901358908	0.7779992481790133	0.7105463777301181	0.684485429382399	0.8269871046356846	0.6906688845991106	0.7477095791800067	0.7927483778645015	0.6328879913849306	0.6615646956486998	0.8190911682825975	0.7507041511777621	0.8373880213488104	0.8636683416172868	0.46097921959528787	0.8359363167672424	0.6500444010220408	0.7268627091342618	0.4379389935405139	0.8296824010329367	0.6846459631389797	0.8322756386392404	0.9052709188741571	0.7868772733958882	0.9580669120678165	0.7339901173676096	0.7003484890032561	0.5469250703243181	0.7939048020295535	0.798002771204893	0.8294165396985089	0.8304985081619792	0.6893203284041237	0.8277636231233986	0.8438642145922279	0.7776378656274345	0.8466906256639724	1.0	0.8329490087403729	0.6933845201148434	0.8510689841155117	0.7141166194205893	0.8265294744698664	0.7283609031295003	0.44804354024149073
BritoIL_2016__W2.35.ST__bin.34	0.7888137626835368	0.7593945380132352	0.7472131677504348	0.547002078943636	0.733128867672107	0.6540165651046691	0.6810508184802373	0.8098239350684697	0.613806830741788	0.7041741150433997	0.7523127768783645	0.5636151002607943	0.6558664671630405	0.785032819709459	0.6697808228630133	0.7845466254540902	0.8003332443148494	0.42400196011034885	0.7692551452896658	0.6054629450977436	0.6639155056995255	0.44306831380676687	0.7593351213696751	0.6635324919595864	0.7921334280592224	0.7500686805288465	0.7560390948736854	0.7209938168357379	0.6540648011970217	0.6556294394774402	0.5233449909213924	0.7446224743134822	0.7549616091815964	0.7711494501085472	0.8008961052070702	0.6353606973597288	0.7945104132459504	0.8052347979642452	0.7645005360275693	0.8050635758086094	0.7326043400983122	1.0	0.6035194458535489	0.7947292326052985	0.6434918330865094	0.7515869993828336	0.6506956219517026	0.41587433827109066
XieH_2016__YSZC12003_35520__bin.2	0.8107644250357818	0.7746215484908953	0.7890107502167804	0.5327059413491574	0.7525711718676543	0.8412152237277866	0.6673358476373552	0.8147978980139784	0.771636979074165	0.7286824977277239	0.7765609753549452	0.7236761771435138	0.6733237915147463	0.7801690364504434	0.8889929898975125	0.7942761625173685	0.8023180350818542	0.5150747500496244	0.8157954011220343	0.6179412655794565	0.7759241112004931	0.470100189095164	0.7810198602158401	0.683699996865826	0.7920237361443392	0.7823245123747636	0.7707192929303482	0.7841339754907594	0.8722498145613724	0.707842748043753	0.5525695003081937	0.7988345051661635	0.7793687773587271	0.8249095790804334	0.8015361631442034	0.8183746173695923	0.79449639047629	0.7950124844597206	0.7554667307431127	0.8088258339514621	0.7977960488513253	0.7895105464954711	1.0	0.7895339483279181	0.8435946886198142	0.787285282963675	0.860412666241812	0.5413575152268619
BritoIL_2016__W1.2.ST__bin.41	0.7434220039908981	0.7127779359041109	0.6768036006741787	0.5004244953213798	0.687395653180138	0.5892224352426808	0.6311785316955997	0.7233617339097624	0.5764854355456515	0.6440283428968343	0.6875231393515571	0.5346638568755249	0.5934985721243079	0.7187123101808867	0.6330293740979284	0.7128057566273701	0.7526205745560225	0.38865061237692006	0.7232718515730785	0.5626667905860787	0.6162128169154889	0.4064225515394185	0.7186157019550631	0.6090454648705281	0.7287650686667423	0.7027609469195887	0.6912942231032457	0.7040073764660527	0.6075434515367587	0.5954674233088134	0.48117530632603506	0.6740196940148453	0.6975557201699938	0.7128626209628233	0.7192678074793721	0.5788969725244372	0.7373066421518198	0.7322499964077638	0.6976969638419257	0.7519739720319186	0.7163869868719815	0.7605907531864664	0.5776117162543034	1.0	0.5924331301401461	0.7225861166030714	0.614299607177502	0.39099061035303884
LeChatelierE_2013__MH0257__bin.12	0.826570588581785	0.780388273964391	0.7989076013109425	0.5383263163420231	0.7470457110869532	0.8537395080719776	0.6696722122736374	0.8242204608173797	0.785558555046083	0.7161506469963844	0.7793063737147926	0.7063694673324227	0.6671786325502111	0.802420170787972	0.9122759214283969	0.785906365941139	0.8104326438957384	0.5097413096362451	0.7927383656654549	0.6145586107439106	0.7758715407742158	0.4447383384175967	0.7982360217485992	0.6844649943160167	0.7972727298226605	0.8069449180540702	0.7894902606938827	0.776409685972442	0.8705406175406484	0.7214928300066237	0.5575396626635022	0.8051774136092633	0.7738159302999789	0.8374496966471912	0.8090221665332991	0.8265689857666004	0.7975832752646749	0.8019357198984296	0.7562017928289247	0.8252306350874676	0.787858995539766	0.8071817339975934	0.8089011539868626	0.7764898267316716	1.0	0.7916356288184567	0.853512309019562	0.5252549578078938
CM_madagascar__A08_01_1FE__bin.2	0.8164379450307926	0.7478735506396386	0.7237263911696978	0.5391646756460278	0.7099136445310605	0.6436686854283501	0.6414059336128407	0.7798522035782016	0.6166306688387686	0.6869283324312033	0.7485291785549056	0.5628858899436311	0.6341871458921192	0.8061212253066478	0.6725028800446653	0.7792290130260586	0.8118773828355891	0.4088359377150204	0.7316958253441309	0.6222095676459911	0.6589194884988251	0.423510076552177	0.7586706054581269	0.6641625459201661	0.7973700179159092	0.7607406989956869	0.7571080419759137	0.733543116791545	0.6551511843241692	0.654740966358195	0.5252936072837935	0.7169830237913314	0.7471664816535585	0.7605598361225097	0.790681040459549	0.6274116688007612	0.7698251265712462	0.7973035049389982	0.7236697076967638	0.7877272745144552	0.745632096082746	0.770893593653548	0.6172777778505889	0.7744135390277179	0.6473098613515699	1.0	0.6483059177545744	0.41304329306731635
LiJ_2014__MH0252__bin.12	0.7873342736897684	0.7654161153967762	0.7669479038442057	0.518677305280219	0.7321872035805171	0.8328750502666049	0.6392177748854229	0.7962759736372762	0.780025279113957	0.7145689504332905	0.7348175667586558	0.6753329874786271	0.6379004828663783	0.7671251799621197	0.8754988289032211	0.77978545752587	0.7748973179888446	0.49582441836549884	0.7928117987616764	0.5937088466154843	0.7445224749280919	0.44486866218692733	0.7546529225234296	0.6574284832838597	0.7608921209591022	0.7549483827199529	0.7720225286481276	0.7614884133557218	0.856720606698735	0.6709874203024898	0.5458868870927638	0.7754103443300805	0.7738666607318818	0.7940937890429546	0.7842837430893012	0.8086768601713515	0.7891461737520836	0.7816303570387061	0.7402237209259492	0.7751006866955424	0.7695038264014022	0.7816115550262001	0.7900475192087499	0.7710125919763755	0.8173246347804999	0.7592379275731129	1.0	0.5082725017881098
ZellerG_2014__CCMD18872694ST-21-0__bin.35	0.8012195954317746	0.7497086904629409	0.7732809355355822	0.5627214797971072	0.7121455938932912	0.8034307808571357	0.6661872485437598	0.788058860821373	0.7089561003445293	0.7134983769677613	0.7738115954416129	0.6604348459702745	0.6523329051569936	0.7639830115041902	0.8443549284654459	0.7848318582873643	0.799366897521148	0.4718003144605747	0.7880514820046032	0.597647879174335	0.7641883885709507	0.4512896634460181	0.7635913193139914	0.6820117360080724	0.7762435304686717	0.766029403355025	0.7554020625022675	0.7566583060573322	0.8432075224577363	0.6954879150353845	0.5455522029764917	0.7857117821871674	0.7703121915885178	0.8104302034647234	0.7848232496677995	0.8000820278464247	0.7705397051055878	0.7955256084910504	0.7435855023467712	0.7932135792365015	0.7585454384462179	0.8005204525428324	0.7965770898807522	0.7864023164565446	0.8060318137685032	0.7751588444035057	0.8145051550258658	1.0
