	CM_madagascar__V12_01_2FE__bin.49	ZeeviD_2015__PNP_Main_698__bin.3	XieH_2016__YSZC12003_37100__bin.68	BritoIL_2016__W3.17.ST__bin.75	Obregon-TitoAJ_2015__HCO67__bin.11	LeChatelierE_2013__MH0175__bin.63	BritoIL_2016__W1.33.ST__bin.25	BritoIL_2016__M1.15.ST__bin.41	XieH_2016__YSZC12003_36244__bin.14	BritoIL_2016__W3.18.ST__bin.62	LeChatelierE_2013__MH0189__bin.81	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.45	Obregon-TitoAJ_2015__HCO12__bin.13	CM_madagascar__A81_03_1FE__bin.52	LeChatelierE_2013__MH0407__bin.67	CosteaPI_2017__SID713B076-11-0-0__bin.33	CM_madagascar__A39_02_1FE__bin.21	FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.17	ZeeviD_2015__PNP_Main_257__bin.39	XieH_2016__YSZC12003_37315__bin.79	CosteaPI_2017__SID713B046-11-0-0__bin.22	Obregon-TitoAJ_2015__HCO11__bin.22	BritoIL_2016__W1.5.ST__bin.29	RampelliS_2015__H10__bin.58	CM_madagascar__A32_01_1FE__bin.4	CosteaPI_2017__SID713B041-11-0-0__bin.41	RampelliS_2015__H14__bin.94	CosteaPI_2017__SID713A028-11-0-0__bin.67	ZellerG_2014__CCMD86114146ST-21-0__bin.29	LiuW_2016__SRR3993051__bin.74	RampelliS_2015__H13__bin.18	ZeeviD_2015__PNP_Main_438__bin.9	ZellerG_2014__CCMD87156761ST-21-0__bin.33	LeChatelierE_2013__MH0430__bin.47	BritoIL_2016__M1.29.ST__bin.68	NielsenHB_2014__MH0175__bin.23	BritoIL_2016__W2.61.ST__bin.52	CM_madagascar__A90_04_1FE__bin.83	BritoIL_2016__W3.22.ST__bin.21	BritoIL_2016__WL.14.ST__bin.43	CosteaPI_2017__SID713A028-11-90-0__bin.78	BritoIL_2016__W2.35.ST__bin.34	XieH_2016__YSZC12003_35520__bin.2	BritoIL_2016__W1.2.ST__bin.41	LeChatelierE_2013__MH0257__bin.12	CM_madagascar__A08_01_1FE__bin.2	LiJ_2014__MH0252__bin.12	ZellerG_2014__CCMD18872694ST-21-0__bin.35
RampelliS_2015__H14__bin.94	0.9560368295143759	0.9562022034710521	0.9555668405610251	0.9551929089867701	0.9582347146200015	0.9548413360600414	0.9538904162546507	0.9552500286608383	0.9547246367071202	0.9548641655629271	0.9551140849757587	0.9556725459860627	0.9599981691594917	0.9570721794799488	0.9548690528260901	0.9548911895658293	0.9573247706713764	0.9544719160392015	0.9564284371579708	0.9547147838089433	0.9548842795124313	0.9576656185173548	0.9525068248623426	0.9653373557452617	0.9579076185573101	0.9554977288117912	1.0	0.9558355570677262	0.9553896375005189	0.9561442383535133	0.9985361418706329	0.9558924546266071	0.9543673880221439	0.9551000550696871	0.9556502380987483	0.9548849373411955	0.9533333959339211	0.9585137232393293	0.9529453397948834	0.9545471898491674	0.9558074904420497	0.9541012670636134	0.9544800445911538	0.9527694340664006	0.9552251759794017	0.9559302053341793	0.95525979251192	0.9547274587645188
CosteaPI_2017__SID713A028-11-0-0__bin.67	0.9754815306665919	0.9793103177161547	0.9799398514765792	0.9759479478790405	0.9718883799297457	0.9791313975536151	0.9750361086871483	0.9769106154123228	0.9796851782811478	0.9754596642331257	0.9800496563884387	0.9800806468608841	0.9676085465963303	0.9752051731453479	0.9787738646377456	0.9792558364796845	0.972846489485929	0.9804211458039357	0.9795834931164968	0.9782738138870313	0.9799916366355813	0.967424456838425	0.9739422863204231	0.9643432137084155	0.9749669174102878	0.98425711368507	0.9558355570677262	1.0	0.9795409977996461	0.9804038342593632	0.9549365904080214	0.978426035229035	0.9760297545068033	0.9791211274759888	0.9788397944141201	0.9793606575861327	0.975058462269453	0.9741025208870056	0.9749304890191437	0.9766441852503592	0.9998335772178963	0.9751730707457826	0.979332908053824	0.974734754000403	0.9794107704574955	0.9752858674289798	0.9792821229134732	0.9789612006475227
ZellerG_2014__CCMD86114146ST-21-0__bin.29	0.9759865696225157	0.9786221208861069	0.9796884207877409	0.9758153107017937	0.9724880389095395	0.9875633958103638	0.9749990031737756	0.9771273868130832	0.9857720427467798	0.9744967473591694	0.9794643094755072	0.9855884233042779	0.9679786883877907	0.9745783911112964	0.9882281175877988	0.9792450179189394	0.9729914019242735	0.9861499701599007	0.9791026042988102	0.9773679672112354	0.9827187726078032	0.967115731499277	0.9739293360814191	0.9642327216815489	0.9746184920776588	0.9797016660572478	0.9553896375005189	0.9795409977996461	1.0	0.9799287476934706	0.9549037932930181	0.9791772785639997	0.9773251464035081	0.9803644167353767	0.977919088999166	0.987554069688292	0.9745461351300767	0.973833625085623	0.9742260199096272	0.9764422483676962	0.9794597076756663	0.9758613885757711	0.987901912160945	0.9739382258811216	0.987653559515201	0.9758740113375793	0.9877923754301401	0.9858636655001244
LiuW_2016__SRR3993051__bin.74	0.9771516169063436	0.9798745991499755	0.9805963220035208	0.9769940972793291	0.9725425004381488	0.9799513263320478	0.9763354073726227	0.9783104142881036	0.9802559661152881	0.9762023006304612	0.9806508994425114	0.9808356658183542	0.9682225482739597	0.9758788243609825	0.9798867364339072	0.9802132129629451	0.9746299020712164	0.9801772224164753	0.979422158077867	0.9792761063048945	0.9808568252554268	0.967867461412322	0.9752745891570037	0.965339634891886	0.9760199610133388	0.9807663565183947	0.9561442383535133	0.9804038342593632	0.9799287476934706	1.0	0.9555698353182897	0.9788335418723302	0.9772499659922437	0.9805248098894288	0.9795543211880926	0.9799297135460319	0.9755838076762791	0.9745609281107254	0.9755900616642873	0.9777421276896949	0.9803353247453689	0.9766391250074303	0.9802945951530537	0.9747091500919014	0.9803500458745149	0.9766000281240038	0.9800750630624654	0.979605784328981
RampelliS_2015__H13__bin.18	0.9557861425078421	0.9554314390253791	0.9552370574057527	0.954766992938114	0.9586025774299878	0.9542691693826839	0.9534821054161374	0.9540172052654894	0.9540976570271172	0.9541565023051097	0.9547356607181348	0.9545771626569551	0.960011862912074	0.9564143406617153	0.953440558363698	0.9543361225026059	0.9560902080569607	0.9545919585682019	0.9553631071219068	0.954437101098984	0.9548242952965591	0.9582296054412247	0.9521104191231087	0.9653423757000077	0.9576100963684762	0.9550040826224755	0.9985361418706329	0.9549365904080214	0.9549037932930181	0.9555698353182897	1.0	0.9555551764575057	0.9540701882860835	0.9547186791483576	0.954855033131708	0.9542910010520995	0.9530639039085336	0.9582639593475053	0.9530165509877202	0.9540465774736311	0.9547354098031885	0.9536299256911747	0.953789841070571	0.9511009932670308	0.9546421197052467	0.9557289571267734	0.9540768628421284	0.9545388455387002
ZeeviD_2015__PNP_Main_438__bin.9	0.9747574717761087	0.9778004234076244	0.9795894509824484	0.9763769410874655	0.9716348283518872	0.9775418909847504	0.9750871007880547	0.977179241097662	0.9789676365457853	0.9750626266319938	0.9781732897137903	0.9796616086258833	0.9686899976827578	0.9747823005533728	0.9785888773003878	0.9767216299104624	0.9720368276810842	0.9802472411152303	0.9805690655965659	0.9773607588391147	0.9787109832432259	0.9673754574499436	0.9739573012518635	0.9636946738554237	0.9743681872275001	0.9785916331431923	0.9558924546266071	0.978426035229035	0.9791772785639997	0.9788335418723302	0.9555551764575057	1.0	0.9754818089721085	0.9792343091786326	0.9776808359541442	0.9779662024430413	0.9744061462069697	0.9733776878798559	0.9741721836157573	0.9764119623169922	0.9784497705719004	0.9752646189842697	0.979017478111165	0.9734569189179382	0.9791849141637736	0.9756207906014739	0.9786693388756929	0.9779149074374797
ZellerG_2014__CCMD87156761ST-21-0__bin.33	0.9755191981336686	0.975893517245797	0.9757432541073702	0.974858435139597	0.9693712661300565	0.9774618103180007	0.9741941826057539	0.976757859496783	0.9774380712593429	0.9739627991599811	0.9759352725493243	0.9774818474818012	0.965318139085224	0.9749001029968274	0.9775375219920321	0.9760859986443683	0.972705548596026	0.977910479478504	0.9761952326080332	0.9769494291387791	0.9765185518525024	0.9656734485073216	0.9734810509572753	0.9631414178572233	0.9743522638052866	0.9751664384573884	0.9543673880221439	0.9760297545068033	0.9773251464035081	0.9772499659922437	0.9540701882860835	0.9754818089721085	1.0	0.9764849122228242	0.9769826542111194	0.9777236429144736	0.9742990744906291	0.9722456789291999	0.9744475911396104	0.9762845933830542	0.9757886683357964	0.9742409003456521	0.9777320228845958	0.973048628961745	0.9778509296571666	0.9745116930124335	0.9773068613932031	0.9767757261876158
LeChatelierE_2013__MH0430__bin.47	0.9750464532965463	0.9791115600695524	0.9799483038115682	0.9769492635674302	0.9721967205894295	0.9797555668562243	0.9759552847491452	0.9777272243876952	0.9792355055893924	0.9753607228330616	0.9791168151284985	0.9804757096634805	0.9681631092989663	0.9753506005166492	0.9795266189869787	0.9771726410346661	0.973471082174386	0.9802270127504277	0.9793672436704888	0.9781152223147108	0.980613357836271	0.9670576466441372	0.9741229696067286	0.9635835022653092	0.9750556944808635	0.9790676635129125	0.9551000550696871	0.9791211274759888	0.9803644167353767	0.9805248098894288	0.9547186791483576	0.9792343091786326	0.9764849122228242	1.0	0.9783982765311995	0.9798908257792611	0.9749310201218524	0.9737942843542386	0.974531873895352	0.9774847854892179	0.9790729294614531	0.9756668713033868	0.9799704962745468	0.9739138228948169	0.9801530852217784	0.9749135812680721	0.9799090694281831	0.9787212894845461
BritoIL_2016__M1.29.ST__bin.68	0.9772164123206991	0.9795427919755326	0.9787993436746044	0.9770241562037524	0.9711267501336288	0.9780824120524183	0.9762951244250803	0.9787682161388945	0.9778596155727436	0.9763073056974728	0.979221417372674	0.9787351738902419	0.9674364222715605	0.9765589577910507	0.9777587841347493	0.978815402369978	0.9743099815839713	0.9792173722376232	0.9786170004527897	0.9789782734520379	0.9787056616719039	0.9679727360449225	0.9753654376618728	0.9644810938962015	0.9759389439907111	0.978352434954805	0.9556502380987483	0.9788397944141201	0.977919088999166	0.9795543211880926	0.954855033131708	0.9776808359541442	0.9769826542111194	0.9783982765311995	1.0	0.9781157478075183	0.9762480439123136	0.9747402730510342	0.9762294462661661	0.978290909395621	0.9787621401682131	0.9762663163092494	0.9777535171027332	0.9748763539854907	0.9782501561414223	0.976436969037211	0.9777222745452989	0.9771236504379711
NielsenHB_2014__MH0175__bin.23	0.9759551771329528	0.9782273956014546	0.9795233462012907	0.9745787130206153	0.9722097780880986	0.999692500749449	0.975461606637288	0.9771960597757333	0.9853268100012221	0.9749815554424339	0.9795539510492501	0.9857362355053525	0.9681173876132654	0.9753206824019945	0.9894862357120668	0.9789462436695591	0.9728330554387103	0.9860430994353089	0.9789338067059499	0.9776782112378033	0.982687040104738	0.9660870349008186	0.9734086391622631	0.9638969670576338	0.9746422576496526	0.979193565434729	0.9548849373411955	0.9793606575861327	0.987554069688292	0.9799297135460319	0.9542910010520995	0.9779662024430413	0.9777236429144736	0.9798908257792611	0.9781157478075183	1.0	0.9733059654286562	0.9734276142087848	0.9741574989069588	0.9761181587476844	0.9791971825939609	0.975927069276545	0.9873138100952332	0.9734454901641846	0.9894676780462218	0.9745326476865689	0.9891615452650918	0.98619303618708
BritoIL_2016__W2.61.ST__bin.52	0.9724757226919819	0.9750180479563552	0.9747526490405755	0.9759502824113548	0.9682609115386018	0.9731953672315818	0.9751644221887543	0.9761959754719739	0.9736232185954126	0.9753850096472935	0.9748586306137356	0.974505050735508	0.9643174289515716	0.972570398460484	0.9742118264508374	0.9741136359407325	0.9696394825329961	0.9742853501764224	0.9741965377791063	0.9746940916960243	0.974584865219354	0.964374543334342	0.9748122262436532	0.9596177096502525	0.9717396062473176	0.9747841308335932	0.9533333959339211	0.975058462269453	0.9745461351300767	0.9755838076762791	0.9530639039085336	0.9744061462069697	0.9742990744906291	0.9749310201218524	0.9762480439123136	0.9733059654286562	1.0	0.9706012287045751	0.9752574960337426	0.9757616892668278	0.975031745070629	0.9752211756040213	0.9739955081237738	0.9744896520611289	0.9747796484825588	0.972971661614601	0.9736744729278513	0.974442008728676
CM_madagascar__A90_04_1FE__bin.83	0.9711930073234113	0.9737236301674699	0.9730944832882304	0.9720700066428611	0.9679284781388569	0.9731700021180124	0.9705729783287144	0.9731247717256815	0.9734963267592722	0.9714278314957775	0.9730897044369796	0.9735715993444297	0.9650734756702722	0.9723420707812017	0.9731075827110652	0.9728949426084672	0.9717844127623468	0.9726043019807046	0.9736787668859819	0.9735603931647198	0.9728210877244833	0.9649214414342042	0.9697339889184532	0.9634298655854822	0.9719873464934812	0.9728822762631807	0.9585137232393293	0.9741025208870056	0.973833625085623	0.9745609281107254	0.9582639593475053	0.9733776878798559	0.9722456789291999	0.9737942843542386	0.9747402730510342	0.9734276142087848	0.9706012287045751	1.0	0.9705311280411492	0.97278416990751	0.973926842453207	0.971536487755957	0.9740512866337792	0.9696457170913865	0.9738957027318996	0.9733841429210746	0.9735764674694773	0.9733788343143355
BritoIL_2016__W3.22.ST__bin.21	0.9726869475484778	0.9749385700437333	0.9746913639302052	0.9761391694301843	0.9678061170291669	0.9738834428502705	0.9750742729846991	0.9768436871364106	0.9742100358751719	0.9752208027361432	0.9739920832584533	0.9752454052109255	0.9645271747504487	0.9732570347991634	0.9737609612085725	0.9739741295144155	0.9696940298955946	0.974495659175444	0.9740797470403185	0.9745307498199387	0.9740973665647286	0.9646248990256407	0.9752266230367777	0.9603164405657804	0.9722512109722564	0.9748310524007674	0.9529453397948834	0.9749304890191437	0.9742260199096272	0.9755900616642873	0.9530165509877202	0.9741721836157573	0.9744475911396104	0.974531873895352	0.9762294462661661	0.9741574989069588	0.9752574960337426	0.9705311280411492	1.0	0.976259262555044	0.9746880315653488	0.9754481409983202	0.9739093589879042	0.975422051445866	0.9742770180332178	0.971802436402788	0.9736509253019543	0.9739058742586473
BritoIL_2016__WL.14.ST__bin.43	0.9755495453547905	0.977340223752252	0.9772271995425101	0.9766409317354805	0.9696676792575911	0.9763317206541062	0.9755869053972425	0.9779175324646951	0.9767885697140076	0.9761150866718533	0.9771293925223452	0.9770724850132163	0.9664150240085934	0.9756761134120061	0.9764817894266256	0.9767538109089874	0.9725798214185921	0.9772141663823664	0.9767581926739939	0.9773355773180848	0.9768647169024718	0.9659844723522059	0.9755314444034789	0.9629222775200176	0.9744869984215336	0.9759023630654028	0.9545471898491674	0.9766441852503592	0.9764422483676962	0.9777421276896949	0.9540465774736311	0.9764119623169922	0.9762845933830542	0.9774847854892179	0.978290909395621	0.9761181587476844	0.9757616892668278	0.97278416990751	0.976259262555044	1.0	0.97642293302265	0.9752610903896516	0.9763337638853009	0.9750657000305732	0.9762980752656166	0.9751473688238612	0.9762553632611598	0.975933053485118
CosteaPI_2017__SID713A028-11-90-0__bin.78	0.9753954411810326	0.9793544543764449	0.9799785792254173	0.9758493771951371	0.9716373407678622	0.9790069097782717	0.9750573595301718	0.9769775964050249	0.9795017850485032	0.9752899916451319	0.9800511846413089	0.9799815212276333	0.9674953993859992	0.9750715674241403	0.9787476565429322	0.9791611095280043	0.9728139898593369	0.9803430608223469	0.9796250080379006	0.9782347186269574	0.9800068156311804	0.9674900313820718	0.9740756451321301	0.9642804472675999	0.9749956033492224	0.9843430039606884	0.9558074904420497	0.9998335772178963	0.9794597076756663	0.9803353247453689	0.9547354098031885	0.9784497705719004	0.9757886683357964	0.9790729294614531	0.9787621401682131	0.9791971825939609	0.975031745070629	0.973926842453207	0.9746880315653488	0.97642293302265	1.0	0.9751710473359958	0.9792667353200922	0.9746251057820704	0.979224265431383	0.9752031905843311	0.9792939787285074	0.9787363053813822
BritoIL_2016__W2.35.ST__bin.34	0.9733377177867204	0.9754811890784088	0.9756115912809312	0.9764161053052667	0.9692786053935206	0.9757472683073836	0.9750640951676043	0.9770908626161787	0.9754559368987391	0.9770791862716456	0.9748474247229484	0.9760564873061692	0.9655723795849106	0.9734103222997402	0.9753747068020028	0.9744683675268417	0.9700757406425821	0.9758052182193925	0.9749379594901217	0.9750343337925241	0.9754674993805167	0.9653863706987109	0.9744372226078543	0.9614085865894838	0.9724186935395607	0.9757683210095901	0.9541012670636134	0.9751730707457826	0.9758613885757711	0.9766391250074303	0.9536299256911747	0.9752646189842697	0.9742409003456521	0.9756668713033868	0.9762663163092494	0.975927069276545	0.9752211756040213	0.971536487755957	0.9754481409983202	0.9752610903896516	0.9751710473359958	1.0	0.9757203673994154	0.9742279374672659	0.9759661637898938	0.9725781464173462	0.9753858812220755	0.9753408179631115
XieH_2016__YSZC12003_35520__bin.2	0.9755429894456016	0.9779985434143447	0.9794442299411625	0.9753889383974295	0.9714740094309239	0.9873179775331133	0.9753306055789965	0.9768975238884577	0.9859637759489804	0.9749191240102333	0.9791760278664644	0.9857137825041764	0.9677715458896122	0.9747049292285442	0.9876399519023306	0.9785177223135052	0.9725749989452724	0.9858984666884641	0.9791233176482882	0.9771099019556129	0.982141539568508	0.9668950644391069	0.9736163568956228	0.9635756752279997	0.9743337837474206	0.9791766711198168	0.9544800445911538	0.979332908053824	0.987901912160945	0.9802945951530537	0.953789841070571	0.979017478111165	0.9777320228845958	0.9799704962745468	0.9777535171027332	0.9873138100952332	0.9739955081237738	0.9740512866337792	0.9739093589879042	0.9763337638853009	0.9792667353200922	0.9757203673994154	1.0	0.9738119497071721	0.9876410622474552	0.9753868725032564	0.9880137701523012	0.9858682856602506
BritoIL_2016__W1.2.ST__bin.41	0.9714754053866219	0.9736220627796536	0.9738579067714765	0.975006414720868	0.9668506763824746	0.9733904145304888	0.9751379114760658	0.9755962934395571	0.9741389048132448	0.9755855462408264	0.973450418414042	0.975082554013912	0.9634760212228919	0.9720932745238247	0.9740099864628806	0.9729428572531457	0.9695549438028352	0.9742459020777909	0.9730478011278305	0.9732820922697751	0.9737889072071451	0.9627752682631442	0.9757103759926927	0.9599453455633177	0.9708614455632703	0.9740526238628855	0.9527694340664006	0.974734754000403	0.9739382258811216	0.9747091500919014	0.9511009932670308	0.9734569189179382	0.973048628961745	0.9739138228948169	0.9748763539854907	0.9734454901641846	0.9744896520611289	0.9696457170913865	0.975422051445866	0.9750657000305732	0.9746251057820704	0.9742279374672659	0.9738119497071721	1.0	0.9742302541780304	0.9714440808652114	0.9737406181833926	0.9735086495666616
LeChatelierE_2013__MH0257__bin.12	0.9763403766827274	0.9783968937287167	0.97969967313033	0.9751654692538326	0.9722935911698226	0.9895419130761288	0.9755098011057658	0.9773799036623476	0.9853732337574033	0.9751358525362124	0.9793335609437055	0.9860212772475043	0.968141466423466	0.9755608788295989	0.9899551277208432	0.9791124832064202	0.9729120509383576	0.9861191794766982	0.9793935901615728	0.9776546621303542	0.9827369295222985	0.966966185028647	0.9742531066696452	0.9638030930412135	0.9743908696921768	0.9795522834971763	0.9552251759794017	0.9794107704574955	0.987653559515201	0.9803500458745149	0.9546421197052467	0.9791849141637736	0.9778509296571666	0.9801530852217784	0.9782501561414223	0.9894676780462218	0.9747796484825588	0.9738957027318996	0.9742770180332178	0.9762980752656166	0.979224265431383	0.9759661637898938	0.9876410622474552	0.9742302541780304	1.0	0.9763703721325988	0.9900057886427112	0.9864009929579023
CM_madagascar__A08_01_1FE__bin.2	0.9750409142314104	0.9753756456083735	0.9760955868671279	0.9743222630731366	0.9689963732564354	0.97466581827437	0.9730919690191122	0.9763849727977844	0.9755273571065352	0.974667665141925	0.9745283291413844	0.9757280197072321	0.9654172793224913	0.9755860133129511	0.9752424235189912	0.9751761285154747	0.9734526988605982	0.9758235012205658	0.9750739086550819	0.9763054987714626	0.9750607395355452	0.9645024478402684	0.9724006581760232	0.9628642242314933	0.9735774378883647	0.9747334835610869	0.9559302053341793	0.9752858674289798	0.9758740113375793	0.9766000281240038	0.9557289571267734	0.9756207906014739	0.9745116930124335	0.9749135812680721	0.976436969037211	0.9745326476865689	0.972971661614601	0.9733841429210746	0.971802436402788	0.9751473688238612	0.9752031905843311	0.9725781464173462	0.9753868725032564	0.9714440808652114	0.9763703721325988	1.0	0.9759103794348984	0.9752027370593747
LiJ_2014__MH0252__bin.12	0.9759171489491318	0.9778905067993346	0.979465124633145	0.9741079374755406	0.9716920419504484	0.989094053651617	0.9753539896318316	0.9771397923455241	0.985710540050875	0.9748475089958818	0.9785902013095487	0.9861601329099972	0.96779543260338	0.9747469998119255	0.9891275621361993	0.978746207316005	0.9727110622972542	0.9852264020987951	0.9791404302688576	0.9771849331757221	0.9828712319673782	0.9661317228090331	0.9737230411897265	0.9635720443324596	0.9741114816002711	0.9794665647424058	0.95525979251192	0.9792821229134732	0.9877923754301401	0.9800750630624654	0.9540768628421284	0.9786693388756929	0.9773068613932031	0.9799090694281831	0.9777222745452989	0.9891615452650918	0.9736744729278513	0.9735764674694773	0.9736509253019543	0.9762553632611598	0.9792939787285074	0.9753858812220755	0.9880137701523012	0.9737406181833926	0.9900057886427112	0.9759103794348984	1.0	0.985701462542588
ZellerG_2014__CCMD18872694ST-21-0__bin.35	0.9765618704456238	0.9774284509782372	0.9788782961412058	0.9750530246158788	0.9723160983157564	0.9860171544335263	0.9757385280666048	0.9762937323755737	0.9828779687742583	0.9735527161725899	0.9782189264100086	0.9848824542619059	0.9664107141847194	0.9741421773788521	0.9857263018377387	0.9777647893922846	0.9726236776841704	0.9850106480310917	0.9782660601284342	0.9770593070978588	0.9813764602319635	0.9663738108409341	0.9735225408697459	0.9631227798113854	0.9744658333775618	0.9789576938390209	0.9547274587645188	0.9789612006475227	0.9858636655001244	0.979605784328981	0.9545388455387002	0.9779149074374797	0.9767757261876158	0.9787212894845461	0.9771236504379711	0.98619303618708	0.974442008728676	0.9733788343143355	0.9739058742586473	0.975933053485118	0.9787363053813822	0.9753408179631115	0.9858682856602506	0.9735086495666616	0.9864009929579023	0.9752027370593747	0.985701462542588	1.0
