	CosteaPI_2017__SID713A058-11-90-0__bin.61	BritoIL_2016__M1.22.ST__bin.46	HeQ_2017__SZAXPI029560-51__bin.83	CosteaPI_2017__SID713A013-11-90-0__bin.5	CosteaPI_2017__SID713A013-11-0-0__bin.41	HeQ_2017__SZAXPI029554-33__bin.69	BritoIL_2016__W2.39.ST__bin.18	ZellerG_2014__CCIS74726977ST-3-0__bin.74	LiuW_2016__SRR3993041__bin.74	LiuW_2016__SRR3992994__bin.9	CosteaPI_2017__SID713B056-11-0-0__bin.21	Obregon-TitoAJ_2015__SM03__bin.28	BritoIL_2016__M1.59.ST__bin.32	CM_madagascar__A32_01_1FE__bin.62	CosteaPI_2017__SID713B040-11-90-0__bin.55	CosteaPI_2017__SID713A004-11-90-0__bin.40	BritoIL_2016__M1.44.ST__bin.2	LiuW_2016__SRR3992981__bin.32	CosteaPI_2017__SID713B029-11-0-0__bin.23	CosteaPI_2017__SID713A021-11-90-0__bin.15	BritoIL_2016__W2.19.ST__bin.52	BritoIL_2016__M1.48.ST__bin.39	BritoIL_2016__W3.22.ST__bin.109	ZeeviD_2015__PNP_Main_671__bin.34	XieH_2016__YSZC12003_37315__bin.111	VogtmannE_2016__MMRS65205033ST-27-0-0__bin.9	LiuW_2016__SRR3992961__bin.32	BritoIL_2016__M2.39.ST__bin.45	FengQ_2015__SID530840__bin.40	LeChatelierE_2013__MH0189__bin.38	FengQ_2015__SID31188__bin.43	CM_madagascar__A81_03_1FE__bin.25	LiuW_2016__SRR3992995__bin.67	CosteaPI_2017__SID713A084-11-90-0__bin.9	CosteaPI_2017__SID713B007-11-0-0__bin.56	ZellerG_2014__CCMD86114146ST-21-0__bin.68	CosteaPI_2017__SID713A004-11-0-0__bin.7	ZeeviD_2015__PNP_Main_362__bin.25	VogtmannE_2016__MMRS93508324ST-27-0-0__bin.39	LiuW_2016__SRR3992978__bin.107	CosteaPI_2017__SID713A084-11-0-0__bin.19	CM_madagascar__A70_03_1FE__bin.24	ZeeviD_2015__PNP_Main_377__bin.14	BritoIL_2016__W1.41.ST__bin.58	CosteaPI_2017__SID713B041-11-0-0__bin.48	CosteaPI_2017__SID713A040-11-0-0__bin.30	QinJ_2012__CON-110__bin.27	RampelliS_2015__H4__bin.33	CosteaPI_2017__SID713A057-11-90-0__bin.64
VogtmannE_2016__MMRS65205033ST-27-0-0__bin.9	0.9918637535249392	0.9915146109633093	0.9914316785802242	0.9930759277516997	0.9930489128139786	0.990974494641683	0.9903538753824982	0.9913003418593155	0.9918557521118224	0.9916592082515823	0.9917420031764729	0.9899256034402728	0.9909781392754786	0.9914466667950026	0.9919294357862752	0.9922619357550637	0.9904475004644154	0.9922493220655498	0.992488745120262	0.9966388748388781	0.990965606986157	0.9908635636520692	0.9912871681441844	0.9907947912838889	0.9913291243970338	1.0	0.9916470793410329	0.9917215986555378	0.9916138756905878	0.9913377574883073	0.9908887190268175	0.9903322595659485	0.9923040459840862	0.9915462752544553	0.991966778133988	0.991738698734252	0.9921515578743286	0.9912854541097169	0.9902813813157133	0.9923006410445319	0.9916930999653403	0.9908969911941047	0.9921372358495464	0.9912131592884906	0.9922183204544793	0.9918897120669193	0.9913088797462153	0.989711417816813	0.9924675700438829
LiuW_2016__SRR3992961__bin.32	0.9917088846039515	0.9912725349482475	0.9915378460047032	0.9925543361146797	0.9926260602393487	0.9912718348558132	0.9907300316423548	0.9907946399536111	0.9927126731318081	0.9929217995961599	0.9909301928719404	0.989510816649425	0.991743092561668	0.9910128648540772	0.991636836695385	0.9930066755459165	0.9905875722136114	0.9930153151101145	0.9930923909053273	0.9913257502575992	0.9911926981531096	0.9909428576999395	0.991280484580181	0.9900818427285176	0.9911394472213758	0.9916470793410329	1.0	0.9919395074940123	0.9916869308604707	0.9909933340516857	0.9900880721418361	0.9902443312648865	0.9933283594777675	0.9909531101452342	0.9915526815335214	0.9914290439268627	0.9927555591541946	0.9911235657720934	0.9898529231815877	0.9930478005051983	0.9908574414618659	0.9907882743793902	0.9917941764495352	0.9911307854022714	0.9917888014437917	0.9928145374365602	0.9911739093771993	0.9884773117650737	0.9929776260042259
BritoIL_2016__M2.39.ST__bin.45	0.9923312475680169	0.9939863928311748	0.9946571562359191	0.9916442342670062	0.9919004458426711	0.9926415929573112	0.9928167599553716	0.99283028262364	0.9917758791051863	0.9915167414510547	0.9942116235978377	0.9906740943756654	0.9936483399893273	0.9914252633342383	0.9923546103083148	0.9918628987880812	0.9913058081028168	0.9922135697887116	0.9921726967175295	0.9915208409132821	0.9939826998087492	0.9927150782204797	0.9949346411103641	0.9925273155954287	0.9946603462433664	0.9917215986555378	0.9919395074940123	1.0	0.9919032175342797	0.992322609463659	0.9937930777328098	0.9923837870962094	0.9905307797147836	0.9925556417307104	0.9939781984041091	0.992870306539685	0.9915647351660447	0.9942730313909978	0.9916753723547145	0.9909131510863491	0.992481464373418	0.993839999512899	0.9915839465227133	0.9922252912804617	0.9924538717766384	0.9918179238082581	0.9929911629020903	0.9903897275188582	0.9918776451206696
FengQ_2015__SID530840__bin.40	0.9912973612639359	0.9916256617827155	0.991663300216503	0.9916960265410794	0.9916667889785975	0.991143841276574	0.9910313455961225	0.9911870153902186	0.9919130942036177	0.9916301806106992	0.9916926598581275	0.9901326879282377	0.991396355952516	0.991042181640346	0.9915592232724825	0.9913884901896337	0.9904242844277458	0.991689862307193	0.9918723078912859	0.9912187399510228	0.9918142861677477	0.9911737878241439	0.9914713253128551	0.9907365726951637	0.9917912677732447	0.9916138756905878	0.9916869308604707	0.9919032175342797	1.0	0.9912717730204534	0.9907241939436197	0.9910407476737584	0.9917797459204741	0.9912492982690119	0.9919690207783928	0.9916396242014882	0.9913822915243653	0.9911797155027805	0.9906293414753756	0.9918914349693297	0.9912758663750532	0.9914645225726744	0.9914314320227977	0.9910926501806825	0.9917588073985547	0.9913635033406799	0.9914236419510734	0.9897019819560814	0.9917337527269038
LeChatelierE_2013__MH0189__bin.38	0.9922461388513719	0.9923716352776782	0.9918339105048231	0.9907656152397926	0.9912772008628641	0.9917770111182771	0.9914070788664315	0.9917963708146685	0.9911868341449616	0.9907985430841022	0.9920331396364338	0.9902623759299416	0.9919553592441186	0.9913142681388211	0.991178725624596	0.9910107071420167	0.9908642399001063	0.991728295557274	0.9913807584724069	0.991056083206074	0.9921003721268418	0.9919154623527852	0.9922762302525727	0.9919922625485231	0.9917300707129786	0.9913377574883073	0.9909933340516857	0.992322609463659	0.9912717730204534	1.0	0.9908568857709615	0.9907082073964488	0.9910599672232624	0.9923024453199744	0.9920119236738548	0.9922923202035836	0.9907341192351298	0.9920024719494627	0.9906665929227668	0.9913356144096784	0.9922774530459785	0.9915563761967123	0.9910836174885933	0.9920044127564525	0.9916848728794477	0.9909558828418759	0.9920547814953167	0.9901830476592264	0.9900388563475033
FengQ_2015__SID31188__bin.43	0.9911801390251873	0.9928626885965252	0.9935471572317367	0.9907231309762786	0.9907778643222123	0.9912923218254467	0.9911598178333422	0.99111184083162	0.9902205668671669	0.9899719655376693	0.994220104214288	0.9899299910985245	0.9928099596430869	0.9900142562312102	0.9909519968272548	0.9900833602495996	0.989537551276402	0.9909028060714385	0.9909146964421129	0.9904846859826744	0.99345265199752	0.9908491966809493	0.995094152117928	0.9909679466254442	0.9953459710015791	0.9908887190268175	0.9900880721418361	0.9937930777328098	0.9907241939436197	0.9908568857709615	1.0	0.9915925582384262	0.9902924566173064	0.9913309638735772	0.9928493125282924	0.9916584455844564	0.99036448237634	0.9935358374856267	0.9902710276710825	0.9905377640263922	0.9914293424624483	0.9932660995977366	0.9906288631788844	0.9914427910727789	0.9909682091460066	0.9902473784168143	0.9912431867782646	0.9895446911348118	0.9907608468701716
CM_madagascar__A81_03_1FE__bin.25	0.9912134469151209	0.9921627287265005	0.9923079353573653	0.9897309043547339	0.9902847349986644	0.9910847215265857	0.9908386417261226	0.9909177933567656	0.9904503526017695	0.9903540443354666	0.9923387165739984	0.9902116342321573	0.9921042968291243	0.9908434108503568	0.9907412377220761	0.9906805273942147	0.9911091007193559	0.9908879910599158	0.9910256815363104	0.9905392601196238	0.9926526656700145	0.9910922839686729	0.9930373270538391	0.9908198979139403	0.9923455915068651	0.9903322595659485	0.9902443312648865	0.9923837870962094	0.9910407476737584	0.9907082073964488	0.9915925582384262	1.0	0.9895746941558503	0.9911122330904787	0.9924284506491147	0.9910428091736406	0.9905812200178296	0.9917156692357	0.990923050528906	0.9906848954747868	0.9914175975098187	0.993853133642715	0.9905804301191758	0.9911411995388253	0.9912690938334073	0.9900130766277905	0.9910600383032737	0.990198689508895	0.9907298674837309
LiuW_2016__SRR3992995__bin.67	0.9911608849415723	0.9912677437123206	0.9911409078627398	0.9926037041731774	0.9926901345028528	0.9908964488243251	0.9905919061499828	0.9910988178099885	0.9923474971517087	0.9923078546138946	0.9912063753778511	0.989564978974963	0.9912271727063523	0.9910917601937629	0.9918657537468044	0.9927040896487473	0.9899531408316727	0.9929955563638406	0.9927993717179295	0.99201661176773	0.9903425706087802	0.9909970748071343	0.9910719319137461	0.9909157932356769	0.9909557337201412	0.9923040459840862	0.9933283594777675	0.9905307797147836	0.9917797459204741	0.9910599672232624	0.9902924566173064	0.9895746941558503	1.0	0.9911859915787448	0.9912397894354692	0.9912890647509652	0.9929825582448764	0.9909413884070742	0.9900214907712749	0.9926040095446292	0.9910953401178361	0.9909142089184121	0.992768504822736	0.9909016880142506	0.9921354793282585	0.9930894636493962	0.9910724416851728	0.9897029296608891	0.9925408705529187
CosteaPI_2017__SID713A084-11-90-0__bin.9	0.9920501121577089	0.9919844904332424	0.9919639350682453	0.9910304303836874	0.9912820734631891	0.9918559633189552	0.9917485367504332	0.9918818140583869	0.9910197036532448	0.990984072104062	0.9925969860022407	0.990453669256765	0.9920445296996392	0.990963640462319	0.9913129200938671	0.9913030865995013	0.9907159698170976	0.9916596160636576	0.9913517961238184	0.9912930232406895	0.9922675789206818	0.9919369528174393	0.9921619714046509	0.9921325181789109	0.9922782770048135	0.9915462752544553	0.9909531101452342	0.9925556417307104	0.9912492982690119	0.9923024453199744	0.9913309638735772	0.9911122330904787	0.9911859915787448	1.0	0.9921299471805604	0.9927180128163273	0.990784425993814	0.992107387700015	0.9906420322352164	0.991667063083468	0.9997553877006575	0.9918528472011239	0.990994262894019	0.9916735186472297	0.9917337939667479	0.9909584443786398	0.9919943165243482	0.9904312807751823	0.9911806502373652
CosteaPI_2017__SID713B007-11-0-0__bin.56	0.9923267461840111	0.9930673960379804	0.9934147389262343	0.9915646679233184	0.9917091819884752	0.9917216860898302	0.9919003446736067	0.9924532441275119	0.9916254094160112	0.990513692637809	0.9936347329113756	0.9907953332243264	0.9934296746768004	0.9915241794292656	0.9920792627022924	0.9918599486938134	0.9911791779825663	0.9912720357472029	0.9919949672357625	0.9917464339822333	0.9933205315533635	0.9921327841991993	0.9934118477704715	0.9924562644206502	0.9936952988859084	0.991966778133988	0.9915526815335214	0.9939781984041091	0.9919690207783928	0.9920119236738548	0.9928493125282924	0.9924284506491147	0.9912397894354692	0.9921299471805604	1.0	0.9924830977861869	0.9918160951732861	0.993798372563226	0.9914362715652845	0.9914611011044665	0.9920926371353677	0.9930981257295559	0.9918530814290402	0.9920430419392747	0.9924187940154306	0.9914622238245308	0.9917492062974614	0.9905611142281464	0.9918501849367364
ZellerG_2014__CCMD86114146ST-21-0__bin.68	0.9922196172728184	0.9922780793865781	0.9921651709035104	0.9917929782585022	0.9917123233587127	0.991899430951761	0.9916399318175393	0.992473094298384	0.9915281092697152	0.9910899399592438	0.9928909038258453	0.9904347018483534	0.9924011120063604	0.9912874042494842	0.9918280778540279	0.9914285954563108	0.9910826850492129	0.9916174080545729	0.9913677810103084	0.9913462606210894	0.9922601585164563	0.992116905014111	0.9924412949196342	0.9924768769770992	0.9921564441318799	0.991738698734252	0.9914290439268627	0.992870306539685	0.9916396242014882	0.9922923202035836	0.9916584455844564	0.9910428091736406	0.9912890647509652	0.9927180128163273	0.9924830977861869	1.0	0.9914426295654253	0.9922638085350042	0.9909447494715313	0.9914702355626039	0.9927753782299771	0.9917692516319659	0.9913809693746952	0.9917242561438016	0.9918879603686153	0.9914454751493131	0.992166341335063	0.9903794622822558	0.9916597499524903
CosteaPI_2017__SID713A004-11-0-0__bin.7	0.991395991196585	0.9915853272822225	0.9914536549015346	0.9927179126067892	0.992929756474993	0.9913238824167555	0.9910304104036669	0.9908082869148542	0.9927287564171039	0.9926613492657366	0.9912971100308428	0.989844768594091	0.9920391189397281	0.9905544357391757	0.9917806963925916	0.9996338852928969	0.9904458268581774	0.993567250556829	0.992953885546966	0.9915059736858564	0.9912908435830537	0.9910011294054712	0.9912089885546659	0.9906486228526173	0.9911422456949369	0.9921515578743286	0.9927555591541946	0.9915647351660447	0.9913822915243653	0.9907341192351298	0.99036448237634	0.9905812200178296	0.9929825582448764	0.990784425993814	0.9918160951732861	0.9914426295654253	1.0	0.9910217430937548	0.9897789852522042	0.9928326351165181	0.9907126021910057	0.9913458840440352	0.9922525583129636	0.9912183171723116	0.9919303474432741	0.9926565393153859	0.9912311179957249	0.9882754073222709	0.9930231177882479
ZeeviD_2015__PNP_Main_362__bin.25	0.9918973706487362	0.9925927222867248	0.993986352198544	0.991054283135744	0.9907852225185475	0.9914765600665111	0.9913094444865003	0.9918345389504618	0.9908727099391668	0.9910540662931425	0.9936313540036592	0.9903332070802149	0.9931976159425848	0.9914277082271191	0.990524615825362	0.9908820327332623	0.9905676984358578	0.9912910187070214	0.9911005470835446	0.991106926939754	0.9934892784730086	0.9918235875253059	0.9941800167560184	0.9918528010711556	0.9941409603653201	0.9912854541097169	0.9911235657720934	0.9942730313909978	0.9911797155027805	0.9920024719494627	0.9935358374856267	0.9917156692357	0.9909413884070742	0.992107387700015	0.993798372563226	0.9922638085350042	0.9910217430937548	1.0	0.9906148509368482	0.9912054041321309	0.9921937875147425	0.9930577669954048	0.9909814590523386	0.9914679876073641	0.9915398107070119	0.9906238014303154	0.9918620399217072	0.9894641797495989	0.9913972747298329
VogtmannE_2016__MMRS93508324ST-27-0-0__bin.39	0.9909039028056313	0.9910789588319248	0.9908076157956113	0.9898217514242446	0.9899852069767034	0.9907166470107119	0.9910240098146921	0.9906954903696115	0.9899552105059017	0.9903124207006703	0.9911562171740215	0.9907604588077239	0.9910939607610229	0.9904636999727933	0.9902103671625633	0.9898832211653562	0.9912854654869385	0.9905474718276952	0.9904209774319944	0.9901263933682672	0.9910009034841455	0.9909355292332938	0.9913063865451106	0.9908717613993385	0.990990262223774	0.9902813813157133	0.9898529231815877	0.9916753723547145	0.9906293414753756	0.9906665929227668	0.9902710276710825	0.990923050528906	0.9900214907712749	0.9906420322352164	0.9914362715652845	0.9909447494715313	0.9897789852522042	0.9906148509368482	1.0	0.9900677540463352	0.9905232005865167	0.9915061521802501	0.9899096329814014	0.990579386997162	0.9907027970088671	0.9898667537531453	0.9904927714613623	0.9903230974116748	0.9901667980181976
LiuW_2016__SRR3992978__bin.107	0.9913782510644505	0.9912343077101716	0.9908951708735538	0.9931864134450261	0.9929684195149564	0.9910106011503543	0.9912438029069789	0.991474578542576	0.9926817365353611	0.9923002763879955	0.9916371490721403	0.9900410103361733	0.9913978389505629	0.9913482214598186	0.9921557347453348	0.9926593176771442	0.9902251210544916	0.993045879877083	0.9931651128247434	0.9917706367728223	0.9910287558434328	0.99090715246193	0.9914880776241419	0.991238972384264	0.991144472219066	0.9923006410445319	0.9930478005051983	0.9909131510863491	0.9918914349693297	0.9913356144096784	0.9905377640263922	0.9906848954747868	0.9926040095446292	0.991667063083468	0.9914611011044665	0.9914702355626039	0.9928326351165181	0.9912054041321309	0.9900677540463352	1.0	0.9917231669169041	0.9911163187162009	0.9925981810386361	0.9911760415276865	0.9922863769071628	0.9929613741176571	0.9910247931439583	0.9896509964230966	0.9949640468919176
CosteaPI_2017__SID713A084-11-0-0__bin.19	0.9920725617899201	0.9920717221927913	0.9920439272371826	0.990927099201714	0.9913161397738661	0.9919492294294991	0.9917629198847552	0.9919650635512766	0.9911781077910976	0.990974588202687	0.992612332232478	0.9904237781678579	0.9921864660126938	0.9911387709524441	0.9913585960935793	0.9912089181539884	0.9909528739467678	0.9918283621518664	0.9913203550495409	0.991192700182577	0.9923750339337815	0.991987075640129	0.9922627101772524	0.9921663982237734	0.992336946416858	0.9916930999653403	0.9908574414618659	0.992481464373418	0.9912758663750532	0.9922774530459785	0.9914293424624483	0.9914175975098187	0.9910953401178361	0.9997553877006575	0.9920926371353677	0.9927753782299771	0.9907126021910057	0.9921937875147425	0.9905232005865167	0.9917231669169041	1.0	0.9919145464902258	0.9908598365222502	0.9917476390518246	0.9918038138472542	0.9910995728086992	0.9920133042086551	0.9904270237817066	0.9911519589882631
CM_madagascar__A70_03_1FE__bin.24	0.991640431625308	0.9932686022623521	0.993173002201327	0.9910588400025812	0.9910573852630957	0.991530002859632	0.9913495582770449	0.9917083928936083	0.9915169582429728	0.9903211992079339	0.9935643105641336	0.9907563285199524	0.9926778981894133	0.991799698676155	0.9916242277281699	0.9913199963833318	0.9910952262466837	0.9911912082778386	0.9913502981511417	0.9910272134564133	0.993336894903986	0.9916715562708764	0.9941856526511388	0.9913700399876961	0.9939971359342819	0.9908969911941047	0.9907882743793902	0.993839999512899	0.9914645225726744	0.9915563761967123	0.9932660995977366	0.993853133642715	0.9909142089184121	0.9918528472011239	0.9930981257295559	0.9917692516319659	0.9913458840440352	0.9930577669954048	0.9915061521802501	0.9911163187162009	0.9919145464902258	1.0	0.9911516376588119	0.9919459059121314	0.991913908249127	0.9907594471445152	0.9916771880381221	0.9910624066672032	0.9911667956980599
ZeeviD_2015__PNP_Main_377__bin.14	0.9911033401542481	0.9910777245213368	0.9908670023297317	0.9918271544882905	0.9922168958530287	0.9906122301214143	0.9908754203071407	0.9905523538312474	0.9942189899398695	0.9924368235239467	0.9912841350198408	0.9901338177455387	0.9916539854684184	0.990955152678913	0.9925947135025665	0.9925292493813261	0.9899753486047628	0.9927978861396022	0.9926414847334403	0.9914776680806455	0.9913683366174342	0.9910716000786083	0.9912093304701394	0.9901372337002369	0.9913386914816167	0.9921372358495464	0.9917941764495352	0.9915839465227133	0.9914314320227977	0.9910836174885933	0.9906288631788844	0.9905804301191758	0.992768504822736	0.990994262894019	0.9918530814290402	0.9913809693746952	0.9922525583129636	0.9909814590523386	0.9899096329814014	0.9925981810386361	0.9908598365222502	0.9911516376588119	1.0	0.9907560377633131	0.9929390000262638	0.9921274352982803	0.9909842455439817	0.9890774566108343	0.9926128551329771
BritoIL_2016__W1.41.ST__bin.58	0.9917608080537224	0.9920373346407722	0.9923056248416311	0.9912957360405689	0.9913319665397938	0.9923434163019154	0.992153227476241	0.9912585692010075	0.9911286971504527	0.9911347465186506	0.9920733615659901	0.9903632647576427	0.9919278988045123	0.9908208713778961	0.9913727782870506	0.991268710447535	0.991107552560938	0.991410578223501	0.9911954234666148	0.9910850247570819	0.9924521166987781	0.9918456680442701	0.9922637776745579	0.9911783771702471	0.9918165863139244	0.9912131592884906	0.9911307854022714	0.9922252912804617	0.9910926501806825	0.9920044127564525	0.9914427910727789	0.9911411995388253	0.9909016880142506	0.9916735186472297	0.9920430419392747	0.9917242561438016	0.9912183171723116	0.9914679876073641	0.990579386997162	0.9911760415276865	0.9917476390518246	0.9919459059121314	0.9907560377633131	1.0	0.9914332511773802	0.990888151844453	0.9918862857478362	0.9900983916509203	0.9911536331361683
CosteaPI_2017__SID713B041-11-0-0__bin.48	0.9920461989164229	0.9920884947816481	0.991897345438462	0.9917682444198196	0.9919451674513554	0.9909742569718502	0.990940993039609	0.99113053569242	0.9927956772556826	0.9915767408237975	0.9921572973595453	0.9900562032488073	0.9920138007363041	0.991130715035968	0.9961704830162245	0.9918374299813874	0.9909446210694678	0.9921220318479096	0.9920812677722869	0.9915928558653597	0.9920926847578101	0.9915630740870583	0.9921737487482759	0.9915712314792893	0.9921196955025035	0.9922183204544793	0.9917888014437917	0.9924538717766384	0.9917588073985547	0.9916848728794477	0.9909682091460066	0.9912690938334073	0.9921354793282585	0.9917337939667479	0.9924187940154306	0.9918879603686153	0.9919303474432741	0.9915398107070119	0.9907027970088671	0.9922863769071628	0.9918038138472542	0.991913908249127	0.9929390000262638	0.9914332511773802	1.0	0.9915205241124755	0.9915023859156877	0.9900154506236776	0.9922540446478606
CosteaPI_2017__SID713A040-11-0-0__bin.30	0.991190484031431	0.9913264140474558	0.9913376766809948	0.9926641802613888	0.9925632041058432	0.9908591037510561	0.9909113052712162	0.9906470978118258	0.9924213617793277	0.9924968992171893	0.9912650030971925	0.9895878809646094	0.9916483195638114	0.991229568814487	0.991543638402439	0.9926289101965344	0.9899640083405912	0.9935091854960434	0.992878685857532	0.9915499325191307	0.9909787841714303	0.9905476802241279	0.9910745504422245	0.9909952256901072	0.9911290725157952	0.9918897120669193	0.9928145374365602	0.9918179238082581	0.9913635033406799	0.9909558828418759	0.9902473784168143	0.9900130766277905	0.9930894636493962	0.9909584443786398	0.9914622238245308	0.9914454751493131	0.9926565393153859	0.9906238014303154	0.9898667537531453	0.9929613741176571	0.9910995728086992	0.9907594471445152	0.9921274352982803	0.990888151844453	0.9915205241124755	1.0	0.9910209508359847	0.9892965430928603	0.9931671637041982
QinJ_2012__CON-110__bin.27	0.9918302588268725	0.9922903014157767	0.9924641400997182	0.9912096322211054	0.9912897817028824	0.9922880382455257	0.9920648453917742	0.9919709792702238	0.9915872553936714	0.9906185362831832	0.9923416037001347	0.9904800588967023	0.9920200413301951	0.9914838252059089	0.9914350839133211	0.9912388764862476	0.9911869182169688	0.9915492849140718	0.991566802994733	0.9912039715401227	0.9920400289223391	0.9921492272836382	0.992263546616846	0.9921163831903177	0.9922254809022032	0.9913088797462153	0.9911739093771993	0.9929911629020903	0.9914236419510734	0.9920547814953167	0.9912431867782646	0.9910600383032737	0.9910724416851728	0.9919943165243482	0.9917492062974614	0.992166341335063	0.9912311179957249	0.9918620399217072	0.9904927714613623	0.9910247931439583	0.9920133042086551	0.9916771880381221	0.9909842455439817	0.9918862857478362	0.9915023859156877	0.9910209508359847	1.0	0.9904910498133068	0.9909807019302961
RampelliS_2015__H4__bin.33	0.9903261638521447	0.9901100636716154	0.9902395925676922	0.9892198386825183	0.9895777949834321	0.9902470809594808	0.99002753827347	0.9902398335469729	0.9891497122942736	0.9896343997131458	0.9907705538217101	0.9904147994178176	0.9904405214356876	0.9895312815143665	0.9890382331853254	0.9897213933222385	0.9909641112267324	0.9896103008084325	0.9897629322975149	0.98932765290984	0.9907800026491692	0.9905487796007553	0.9904664771072806	0.9902472231805087	0.9905348083529293	0.989711417816813	0.9884773117650737	0.9903897275188582	0.9897019819560814	0.9901830476592264	0.9895446911348118	0.990198689508895	0.9897029296608891	0.9904312807751823	0.9905611142281464	0.9903794622822558	0.9882754073222709	0.9894641797495989	0.9903230974116748	0.9896509964230966	0.9904270237817066	0.9910624066672032	0.9890774566108343	0.9900983916509203	0.9900154506236776	0.9892965430928603	0.9904910498133068	1.0	0.9887337016374956
CosteaPI_2017__SID713A057-11-90-0__bin.64	0.9914708201180796	0.991562729553483	0.9915121147952567	0.9930074514429916	0.9933588377778486	0.9911019562824623	0.9910532808801554	0.9908448951431387	0.993144183712754	0.9923468840938036	0.9912140766235729	0.9898364581086676	0.9917998236711058	0.991066454106601	0.9918787158496601	0.9931187605575246	0.9906069409803359	0.9933996107448996	0.9932076916465468	0.9919176874912572	0.9911594872576345	0.9911867574669677	0.9912255022441111	0.9907767763037094	0.9908963743901652	0.9924675700438829	0.9929776260042259	0.9918776451206696	0.9917337527269038	0.9900388563475033	0.9907608468701716	0.9907298674837309	0.9925408705529187	0.9911806502373652	0.9918501849367364	0.9916597499524903	0.9930231177882479	0.9913972747298329	0.9901667980181976	0.9949640468919176	0.9911519589882631	0.9911667956980599	0.9926128551329771	0.9911536331361683	0.9922540446478606	0.9931671637041982	0.9909807019302961	0.9887337016374956	1.0
