	ZeeviD_2015__PNP_Main_107__bin.35	BritoIL_2016__M1.52.ST__bin.86	RampelliS_2015__H11__bin.13	BritoIL_2016__W1.2.ST__bin.60	LeChatelierE_2013__MH0454__bin.26	ZeeviD_2015__PNP_Main_133__bin.40	ZeeviD_2015__PNP_Main_93__bin.29	ZellerG_2014__CCIS90164298ST-4-0__bin.73	ZeeviD_2015__PNP_Main_310__bin.41	HMP_2012__SRS011529__bin.49	CM_madagascar__A07_01_1FE__bin.9	LiJ_2014__MH0340__bin.28	ZeeviD_2015__PNP_Validation_93__bin.6	BritoIL_2016__W2.61.ST__bin.7	KarlssonFH_2013__S60__bin.4	NielsenHB_2014__MH0115__bin.39	RampelliS_2015__H10__bin.44	ZeeviD_2015__PNP_Main_137__bin.17	ZeeviD_2015__PNP_Main_325__bin.40	ZeeviD_2015__PNP_Main_25__bin.85	FengQ_2015__SID530867__bin.63	ZeeviD_2015__PNP_Main_438__bin.40	XieH_2016__YSZC12003_37255__bin.30	BritoIL_2016__M1.1.ST__bin.103	BritoIL_2016__W2.39.ST__bin.75	ZeeviD_2015__PNP_Validation_18__bin.12	XieH_2016__YSZC12003_37315__bin.109	WenC_2017__N277__bin.7	BritoIL_2016__M2.36.ST__bin.40	LiJ_2014__O2.UC28-0__bin.26	BritoIL_2016__M2.46.ST__bin.6	LiJ_2014__V1.FI26__bin.8	QinN_2014__HD-60__bin.82	NielsenHB_2014__V1_CD22_0__bin.3	CosteaPI_2017__SID713A084-11-90-0__bin.44	BritoIL_2016__M1.44.ST__bin.14	CosteaPI_2017__SID713B040-11-90-0__bin.4	RaymondF_2016__P19E0__bin.81	LeChatelierE_2013__MH0177__bin.3	CosteaPI_2017__SID713A063-11-90-0__bin.85	CosteaPI_2017__SID713A084-11-0-0__bin.26	XieH_2016__YSZC12003_37797__bin.39	KarlssonFH_2013__S378__bin.20
BritoIL_2016__M2.46.ST__bin.6	0.8239066662803045	0.9055361711629556	0.5524137119909183	0.8935242871193126	0.81678169461826	0.6681322858374995	0.8041774833850093	0.8644346300895395	0.9410289277258557	0.9018228336591844	0.7203065101445619	0.8084107051846953	0.578037189624814	0.590337140704554	0.8473525957567214	0.814518067257687	0.7376305889692484	0.9154591430602265	0.8381608709510815	0.8186941870117562	0.8907083892279974	0.8359799137162522	0.7716506241168359	0.9287971581931208	0.9147415322779966	0.7615682778534404	0.5922061673618344	0.7198871936304799	0.8838033030550446	0.8427384095631438	1.0	0.883257850679003	0.9007378947924639	0.8850629571359659	0.8899353809388258	0.9160352771324205	0.8252234224068427	0.9063458270336425	0.8577809633711684	0.8981035302700501	0.8118513165004457	0.5792465598148189	0.8333864581220416
LiJ_2014__V1.FI26__bin.8	0.807404622127343	0.8218289586466774	0.5253214303042065	0.8389605873886112	0.7991760063396568	0.6528722526806074	0.776845697281387	0.8750796500250675	0.8810311645884884	0.8571523296621545	0.6811492245241214	0.7755535070269921	0.532113919751589	0.5767672602008637	0.8613531609334821	0.7666375559976064	0.6982574030048679	0.8858788996167095	0.7940905341807772	0.8046067633787783	0.8754896252809988	0.8114914366115181	0.7583248427215241	0.8695389193472741	0.8737632008797891	0.7307756376045154	0.5842786214480941	0.7043827729529539	0.7967015994695389	0.8258721071272621	0.8380314718677728	1.0	0.8575647308071742	0.8790847929099348	0.8671639739297786	0.8799734769459674	0.8367966943218023	0.9007204890592402	0.8186785373506057	0.876299872236508	0.7920269111962868	0.5810287386994	0.8153494088916922
QinN_2014__HD-60__bin.82	0.846754039465997	0.8988829884636513	0.5666579468264141	0.9149179027040225	0.8413887217586173	0.693936223088393	0.8187790479678412	0.9014352857055659	0.9445862871792189	0.9149117988158457	0.7378615463764704	0.8245568141191654	0.5914231651276148	0.6083693026743751	0.8912592321308673	0.8347006042849295	0.7565786834785186	0.9420366058893801	0.8660623817371665	0.8484273768104569	0.9322189377490604	0.8770964675927136	0.7911711617443169	0.946757527402098	0.9457329461724261	0.803754763212738	0.6142804823815627	0.7578927634045745	0.8717939327351523	0.8727356754824251	0.921573756768776	0.9247530105248472	1.0	0.9239089299884026	0.9242734193109582	0.9563458637437762	0.8591048211996756	0.9400223227910465	0.8811102100609517	0.9326322581770302	0.843778829971835	0.5988367733103129	0.8564487578587561
NielsenHB_2014__V1_CD22_0__bin.3	0.836425308911896	0.8510985717188118	0.5388933433551858	0.8661957287845939	0.8077986510631218	0.6703582533549934	0.7929205478352548	0.8846623017541865	0.930351748626524	0.8799049874880126	0.704966251495544	0.7981067728604	0.5576249547469886	0.6020736539267073	0.8587019137111817	0.7851591860895797	0.7202674128989267	0.9184852176283158	0.8279206690673406	0.8538359086094011	0.9036229999841144	0.8417737341071007	0.7854735534294885	0.9253829052725925	0.9026916031312994	0.7582155640260089	0.604415523392358	0.7292787192540798	0.8221065454457286	0.8531770749289538	0.8682541659943163	0.9089304570951288	0.8858704421961234	1.0	0.8954385800629237	0.9363130229178808	0.8357907216486226	0.9029641663036672	0.8389377393811144	0.931896830658842	0.8127967573343322	0.6113934750383135	0.8347748803773746
CosteaPI_2017__SID713A084-11-90-0__bin.44	0.8048371906753069	0.8358915543298742	0.5311931481950277	0.8510691293528896	0.7913657294165433	0.6460400008791044	0.7666059162099529	0.8635328764703631	0.897551775587433	0.8671510423492275	0.6832562353329974	0.7701923366514098	0.550527747547258	0.5801796140568797	0.821528778866981	0.7697063872634049	0.7162169532031554	0.8823066397617302	0.8024465150428605	0.7959403283455011	0.8828145667602478	0.8193049702773167	0.737046030070255	0.8949486497200296	0.8998211673692719	0.746585127018379	0.5724744266082117	0.6938217680906259	0.8091228247253002	0.8281472955736279	0.8499596670147812	0.8729075483324285	0.8627970335109721	0.8717720384559345	1.0	0.9013083190139705	0.8096120300556033	0.8994776654568127	0.8251575265583143	0.8967166263879471	0.875805336977818	0.5663296495059514	0.8072506579038407
BritoIL_2016__M1.44.ST__bin.14	0.7520333563515177	0.7938046056384543	0.4993154592127781	0.8095460413726844	0.734777974599934	0.6047204791785511	0.7266640646110427	0.807666556579698	0.8504713723841835	0.8149337977001831	0.6434255561893896	0.7243544900471373	0.519643768577176	0.5752919806647251	0.7764591527306572	0.7278184765965112	0.6661895397363917	0.8496712402798211	0.7588982796409163	0.7642147296364128	0.8275827904044195	0.7891614375356532	0.6901589755907167	0.8650306241931126	0.9036448794547692	0.7024364247755727	0.5402873269883208	0.6518111808328579	0.7652700633500465	0.7779348185066203	0.8067515837511634	0.8168162848650434	0.823210586363227	0.8405740535022668	0.8311150809139219	1.0	0.7567478307863212	0.8258624313207434	0.7710338667547363	0.8595542978953373	0.7514058606298977	0.5452772690425436	0.7540456960999189
CosteaPI_2017__SID713B040-11-90-0__bin.4	0.8639097107525515	0.8719717767847115	0.5520080132719817	0.8908311376010635	0.8393930020125244	0.6957193808127063	0.8252777117984014	0.9217398669487515	0.9288232900447249	0.8889106774271357	0.7239057704028179	0.832997298835019	0.5710073117424264	0.6116140887757112	0.8937302407111779	0.8088000530290058	0.7408087659892579	0.9279164572205068	0.8353569054629082	0.8591628782229391	0.9214940554116284	0.8482201219298876	0.810587020046069	0.9183040292837954	0.9241850933255262	0.7771281110810367	0.6267678636859947	0.7633902842759791	0.8466752838801029	0.8772535025842434	0.8914267932734179	0.9527111999837967	0.9070445719841134	0.9203202362736812	0.9156958491913997	0.9281917293163862	1.0	0.94298092981206	0.867831647636987	0.9242808401414844	0.8436555766075798	0.6028283977690991	0.8870647892925599
RaymondF_2016__P19E0__bin.81	0.8199489652666524	0.8577171453581515	0.5402026524848464	0.8697326044230103	0.8114952020744215	0.6657968190001156	0.795098848828183	0.8743356400812592	0.9019728475399277	0.8792789072951591	0.7045328422547773	0.7966513617520273	0.5653335425372025	0.584920805324789	0.8481617586337886	0.7964853749979355	0.7213966009876625	0.9022453631063472	0.8170437841676714	0.8151873750970321	0.9053908533866253	0.8311204518803574	0.7668877070705402	0.8987753315606059	0.9047558095363932	0.7590111813962707	0.5949840619683882	0.7179348274893884	0.8325201909260574	0.8367953820998563	0.8782020579054288	0.9198515203065387	0.8902398136984492	0.8918633458305119	0.912538193469536	0.9086164467273358	0.8458420731002362	1.0	0.8427824665136175	0.9003171090227426	0.8329314416899268	0.5854146365633309	0.83885246172395
LeChatelierE_2013__MH0177__bin.3	0.8198148614950113	0.8585172347323533	0.5561900508768916	0.8708539868974342	0.8388363470165103	0.6661235611556285	0.7740605481237129	0.8756948363400388	0.9012300990934964	0.8693834153370321	0.6960138439571807	0.810362557817623	0.5586540868544335	0.5734775528503009	0.8298611504823841	0.7830435946839623	0.7497987340524539	0.8987285574355883	0.8204088468049957	0.7998252060849914	0.8863063272082777	0.8303260464738991	0.7589719256899082	0.892597687033414	0.9017176729382561	0.7634080626746086	0.5811958729795995	0.7311749831878607	0.8246260552833728	0.8333029508248196	0.87786580467565	0.8830642664194199	0.8813538329496996	0.8752029013696551	0.884196414631402	0.8959784316171141	0.822191674960074	0.8901572011342416	1.0	0.8955728469340851	0.811038532289338	0.5528947843554213	0.8257433756682335
CosteaPI_2017__SID713A063-11-90-0__bin.85	0.7824443844335917	0.7916786815513924	0.5055504953183906	0.8104013047783387	0.7563366120618763	0.6070095218915014	0.727510805767755	0.8172974671860148	0.895797765460296	0.8233102494976634	0.6527766970738607	0.7285559100264404	0.5189263041299164	0.5550129150475179	0.7820530424739525	0.726806695380334	0.6810883425867017	0.8521482613889665	0.7587472175052675	0.7767985328872188	0.8411945007681898	0.7830394072962008	0.7051478631813584	0.8661564727044705	0.8581991861918079	0.7077102757396974	0.5464873054160811	0.6545381173171487	0.76590961450147	0.783188925861677	0.8038751245352338	0.8266889113675303	0.8159075548069455	0.850270887972452	0.8403835914054287	0.8735904442379664	0.7658646063618624	0.8316817634646808	0.783269787943006	1.0	0.7631213983952692	0.5434328547213538	0.7612600448250556
CosteaPI_2017__SID713A084-11-0-0__bin.26	0.7783720096394846	0.8147993325449825	0.5371806231189042	0.8284044170628532	0.7712044529178748	0.6326989177989154	0.7478400797084711	0.8383421189628245	0.8616418497054027	0.8326165202012018	0.6814436472831202	0.7543241500808462	0.5385837955987961	0.5700991529251147	0.7980465908424896	0.7549119655791793	0.7058905663369613	0.8500536101524873	0.7694073923401262	0.7750062918667711	0.8490925921456817	0.7937629500408541	0.7206997245369013	0.8575452411077823	0.8621943273218712	0.7251816022368017	0.5620628014493703	0.6780313869342922	0.790569612179675	0.7991627507696764	0.8210248330500557	0.8442030359550019	0.8340205545806514	0.8378939311928345	0.9273582433797495	0.862832994894107	0.7898249309618455	0.8693377508558663	0.8014373037023758	0.8622063939156787	1.0	0.5467494320081915	0.7810482077660598
XieH_2016__YSZC12003_37797__bin.39	0.9535128858042486	0.908059511971446	0.5580692117661902	0.9283910957240863	0.8613010748457869	0.7122945915843767	0.8383824269564757	0.9740452485250207	0.9748090225727112	0.9328299388573777	0.813194162758486	0.8334660554665465	0.5668994165200393	0.7733802360238168	0.9512541224127663	0.8398190818703375	0.7405488048903245	0.9711353101017597	0.886941091722073	0.8920216135845964	0.9611072146123677	0.8970817862273768	0.8973137673324479	0.9655162122233694	0.9563373575045887	0.813073424054677	0.704802008874973	0.7656421060628466	0.8781800743153505	0.8930024459762131	0.9220258597884495	0.9747751072064726	0.9316578238001761	0.9920366720072064	0.943863285802078	0.9855289915333679	0.8882990629862616	0.961706838287464	0.8599444601962479	0.9664142911213641	0.860573929393634	1.0	0.9092886048439283
KarlssonFH_2013__S378__bin.20	0.8584379428709626	0.8696444390293505	0.5533039147159351	0.8840389190536085	0.8371828849238594	0.7031638907694125	0.8123468416515589	0.9185424317904285	0.9199907658398367	0.8900722701284995	0.7237108132198729	0.8268026995261081	0.567300812844277	0.6144380857805842	0.8998258518008903	0.8136449373808514	0.7455384257405879	0.9174715257159451	0.8384223510648141	0.8550191050010123	0.9096939443880033	0.8482849471280205	0.827738940764878	0.9135506719958519	0.9154194901241207	0.7839728691579967	0.6279494576305035	0.7582445568381796	0.8440736937281914	0.8647790992846274	0.8957904871660747	0.9237000033895231	0.8997663061252347	0.9146536411264576	0.9085076113114797	0.9203013194405638	0.8826757811247536	0.9305614973996862	0.8672681085270324	0.9141781918085304	0.830152830847225	0.6140194338763594	1.0
