	ZeeviD_2015__PNP_Main_107__bin.35	BritoIL_2016__M1.52.ST__bin.86	RampelliS_2015__H11__bin.13	BritoIL_2016__W1.2.ST__bin.60	LeChatelierE_2013__MH0454__bin.26	ZeeviD_2015__PNP_Main_133__bin.40	ZeeviD_2015__PNP_Main_93__bin.29	ZellerG_2014__CCIS90164298ST-4-0__bin.73	ZeeviD_2015__PNP_Main_310__bin.41	HMP_2012__SRS011529__bin.49	CM_madagascar__A07_01_1FE__bin.9	LiJ_2014__MH0340__bin.28	ZeeviD_2015__PNP_Validation_93__bin.6	BritoIL_2016__W2.61.ST__bin.7	KarlssonFH_2013__S60__bin.4	NielsenHB_2014__MH0115__bin.39	RampelliS_2015__H10__bin.44	ZeeviD_2015__PNP_Main_137__bin.17	ZeeviD_2015__PNP_Main_325__bin.40	ZeeviD_2015__PNP_Main_25__bin.85	FengQ_2015__SID530867__bin.63	ZeeviD_2015__PNP_Main_438__bin.40	XieH_2016__YSZC12003_37255__bin.30	BritoIL_2016__M1.1.ST__bin.103	BritoIL_2016__W2.39.ST__bin.75	ZeeviD_2015__PNP_Validation_18__bin.12	XieH_2016__YSZC12003_37315__bin.109	WenC_2017__N277__bin.7	BritoIL_2016__M2.36.ST__bin.40	LiJ_2014__O2.UC28-0__bin.26	BritoIL_2016__M2.46.ST__bin.6	LiJ_2014__V1.FI26__bin.8	QinN_2014__HD-60__bin.82	NielsenHB_2014__V1_CD22_0__bin.3	CosteaPI_2017__SID713A084-11-90-0__bin.44	BritoIL_2016__M1.44.ST__bin.14	CosteaPI_2017__SID713B040-11-90-0__bin.4	RaymondF_2016__P19E0__bin.81	LeChatelierE_2013__MH0177__bin.3	CosteaPI_2017__SID713A063-11-90-0__bin.85	CosteaPI_2017__SID713A084-11-0-0__bin.26	XieH_2016__YSZC12003_37797__bin.39	KarlssonFH_2013__S378__bin.20
BritoIL_2016__M2.46.ST__bin.6	0.9895078311115617	0.9979934117647059	0.9630095901062687	0.9895012046859709	0.9888131925234854	0.9693651978136222	0.989500536260084	0.9886578971757138	0.9889244619139697	0.9895911989211288	0.9863765924442978	0.989611391835233	0.9897675282683089	0.988962918582576	0.9877805057376002	0.9850864021847746	0.9622133126899213	0.9890359104886407	0.9885199594080407	0.9889985998407254	0.9891991403709877	0.972990772637419	0.9891794518929056	0.9898815646641151	0.9893142743741038	0.973396808557069	0.9697319452319755	0.988371803933129	0.999397299903568	0.9890798803014107	1.0	0.9888629433787487	0.9888245479576485	0.9881191512964165	0.9883853111727215	0.9883524574835391	0.9887685821871263	0.9892529032864733	0.9886056870220286	0.9892406282531726	0.9884702113007257	0.987189032034041	0.9884255566327553
LiJ_2014__V1.FI26__bin.8	0.9920759951326259	0.9888490174875507	0.9627873112042904	0.9894747900982064	0.9930608746859535	0.9701838413338931	0.9922066755907708	0.9940416346324442	0.9910659216400376	0.9905028839459399	0.9847676144120615	0.9899144611175523	0.9919564649172395	0.9920548463754706	0.9886434579013726	0.983435822249412	0.962150856912567	0.9910153158605279	0.9906101708722836	0.991834376020703	0.9912199600437063	0.9738027122015188	0.9920856481728318	0.9911542939616339	0.9914265724428716	0.9740782830099113	0.9708741491985374	0.9889574115869688	0.9887784712291005	0.9913269357490235	0.9888629433787487	1.0	0.9897436719483723	0.991119729121383	0.9910209653791029	0.9906710726061083	0.9914527271550095	0.9911346323902378	0.9916744614673453	0.9918112735711946	0.9910900611352285	0.9915216377768654	0.9914391407404469
QinN_2014__HD-60__bin.82	0.990255039307318	0.9886704926429503	0.9637608121271249	0.9893770425556857	0.9892560261909623	0.9706840677395318	0.9893682959454049	0.9895160939275954	0.9895242236173923	0.988582103066058	0.9854181167992417	0.9885914912067343	0.9901953556948028	0.9893003136090265	0.990738720581545	0.9842391116989103	0.9626901107817419	0.9895282675683607	0.9889610343845052	0.9891673561257368	0.9891813319514572	0.9744070514573058	0.9897125940817108	0.9889265586676872	0.9891782595226153	0.9752352579972531	0.9717359179971127	0.9909107539587119	0.9887825545969021	0.989878724539447	0.9888245479576485	0.9897436719483723	1.0	0.9898258502682276	0.9895024934762059	0.9892108207271139	0.9890786922850502	0.9884028878683001	0.9893148309789741	0.9895414154711505	0.9893794682810177	0.9897954428964167	0.9892515048096894
NielsenHB_2014__V1_CD22_0__bin.3	0.992642009418148	0.9880692640862746	0.9639280422623712	0.9896671479977143	0.9908504714491239	0.9710021651716672	0.991110056675893	0.9905992138761538	0.9896562570208942	0.9900998942430396	0.9849616391338948	0.9897315881991833	0.9918329587419727	0.9904653720532361	0.9888603606629843	0.9826279001418391	0.962582909836351	0.98968100881429	0.9902387004323208	0.9914162585815381	0.9908288543192376	0.9743207728201858	0.9914738979933324	0.9902991217077594	0.9907239917493079	0.9748926522771831	0.9717974362060164	0.9885056680607528	0.9881051538570279	0.9913488723057098	0.9881191512964165	0.991119729121383	0.9898258502682276	1.0	0.991097972720618	0.9899649962495982	0.9911439003651278	0.9895628953150623	0.9905153804910037	0.991128640101633	0.9914478042437983	0.9970584977415663	0.9904210088788955
CosteaPI_2017__SID713A084-11-90-0__bin.44	0.9915429512288612	0.9884790517590601	0.9628782852142945	0.989547208284954	0.9912477846887147	0.9707386524710996	0.9916149302447566	0.9913438969902062	0.9912031146415541	0.990731379920493	0.984828376594599	0.9903138768905907	0.9927743015306002	0.9908847809373088	0.989716299056642	0.9846394148912545	0.9621077204056421	0.9914395156900697	0.9909446310903366	0.9916376142707687	0.9913467052937694	0.9738955923042915	0.9907573679316339	0.9910101731296586	0.9914107454785422	0.9740851747225514	0.9706426010027044	0.989375580729631	0.9884520123216093	0.9913799712600182	0.9883853111727215	0.9910209653791029	0.9895024934762059	0.991097972720618	1.0	0.9908279582905106	0.9918793678434227	0.9914264693505781	0.9905171520875977	0.9910632994352949	0.9995083400948188	0.9918735061063688	0.991364550289092
BritoIL_2016__M1.44.ST__bin.14	0.991047180460696	0.9886418865890674	0.9631404571064357	0.9907838544998712	0.9907735997466621	0.9712110736951333	0.9923645829029459	0.989972473091099	0.9896457929193886	0.9897386066389124	0.9851427224887807	0.9899963006829747	0.9907960439744565	0.9927105486333094	0.9906753372045926	0.9840593281342493	0.961995423361587	0.9885088339222615	0.9894052311176829	0.9906162954698138	0.9900732106383983	0.9740133005638283	0.9906012604882081	0.9907094631237618	0.9950178917325908	0.9746677323736271	0.971210618298616	0.9900068517207031	0.9883537311412637	0.9899481584327695	0.9883524574835391	0.9906710726061083	0.9892108207271139	0.9899649962495982	0.9908279582905106	1.0	0.9913142233683793	0.9907032755298651	0.9899166011995331	0.9921260392589029	0.9906291486320316	0.9904427210232607	0.9899701373681067
CosteaPI_2017__SID713B040-11-90-0__bin.4	0.991433080734076	0.9885728946484869	0.9625610834069948	0.9890897140300056	0.9915831913897166	0.9704190480475434	0.9921219524439016	0.991851712758392	0.9902605447989168	0.9900407339780204	0.9845123711536872	0.99032824933687	0.9932121626436773	0.9920612222165357	0.9891642493366077	0.9842211363012896	0.961760484176645	0.990907837178453	0.9902266237437497	0.9918958103171703	0.9910223043684592	0.9736219724638704	0.9911534678542304	0.9909399875684238	0.9919200914879543	0.9742665395117964	0.9706666039947474	0.9883682086076462	0.9886196701596356	0.9904656558967583	0.9887685821871263	0.9914527271550095	0.9890786922850502	0.9911439003651278	0.9918793678434227	0.9913142233683793	1.0	0.9951506642818648	0.9909063616217059	0.991109136691794	0.9918450594024075	0.9912430073107297	0.9908565189594906
RaymondF_2016__P19E0__bin.81	0.9909649323351888	0.9891329464185996	0.9630438139089785	0.9895612774094801	0.9904566325284531	0.9706960706489383	0.9919548574651258	0.9913182113550844	0.9900094759827327	0.9901479590590878	0.984470437099351	0.9899647246752089	0.9927211376235238	0.9916871851634327	0.9890728312398437	0.9836837063087872	0.9619434319938459	0.9905287099623363	0.9901575817851588	0.9912565859252408	0.9905442850706054	0.9744772896862893	0.9913875443517776	0.9908532355473312	0.9919806864700326	0.9748454222911773	0.9714236144845869	0.9889173384128387	0.989144278725405	0.9909139265515258	0.9892529032864733	0.9911346323902378	0.9884028878683001	0.9895628953150623	0.9914264693505781	0.9907032755298651	0.9951506642818648	1.0	0.9905904509195451	0.9905735487007329	0.9913407295043772	0.9901819997686563	0.9905562118527269
LeChatelierE_2013__MH0177__bin.3	0.9908853169232864	0.988524653453678	0.9639389149212443	0.9901615339313401	0.990566900969097	0.9708408733203615	0.9911589883430709	0.9914769048724176	0.9910699595646375	0.9902191339383712	0.9844130455214762	0.9891257433468773	0.9914690714808749	0.9906401333560461	0.9892992653164184	0.9837761792205882	0.962684336099223	0.9903046042939248	0.990490041920363	0.990913790057514	0.9903242060180447	0.9740000399175178	0.9913739605312151	0.9911047659809822	0.9910215870761927	0.9745316152561234	0.9711107142481957	0.9882832490543215	0.9887648768600041	0.9913939642611914	0.9886056870220286	0.9916744614673453	0.9893148309789741	0.9905153804910037	0.9905171520875977	0.9899166011995331	0.9909063616217059	0.9905904509195451	1.0	0.9911761955962788	0.990670538258859	0.9911041347867927	0.9901881148272594
CosteaPI_2017__SID713A063-11-90-0__bin.85	0.9879193047384872	0.9889197343203014	0.9634532595557956	0.9892434959250104	0.9916285243408219	0.9708249079756143	0.9915463863475502	0.9909882076660438	0.9902995713110524	0.9898309576226586	0.9850322773656435	0.9903376280698816	0.9923586579580652	0.9928926042399718	0.9889374768941437	0.9843967790148958	0.9624157585899077	0.989783887869844	0.9909865255343235	0.9917655666144547	0.991156252833953	0.974408309676112	0.9913377904712449	0.9908800428386979	0.9937288387195986	0.9744890424794577	0.9707793114230516	0.9888953249178046	0.9891485252651614	0.9915366498419149	0.9892406282531726	0.9918112735711946	0.9895414154711505	0.991128640101633	0.9910632994352949	0.9921260392589029	0.991109136691794	0.9905735487007329	0.9911761955962788	1.0	0.9913430818628568	0.9907857130824906	0.9909591588871207
CosteaPI_2017__SID713A084-11-0-0__bin.26	0.9915678299702466	0.9883387475366344	0.963071117300867	0.9894291974721632	0.9915755169188163	0.9708721860845282	0.9915497340563466	0.9913218076465968	0.9911123425904346	0.9907548976475764	0.9852826227185915	0.9901461171771093	0.9924945589553195	0.9904859814497048	0.9897496101158204	0.9844839987669403	0.9622903220292212	0.9912629175386513	0.9911727277615472	0.9915123044894038	0.9911545656916116	0.9743253133191305	0.9906562733204493	0.9914377434800613	0.9917038372876477	0.9744073993078005	0.97068642169168	0.9893449739471775	0.9882746192113087	0.9914884530058422	0.9884702113007257	0.9910900611352285	0.9893794682810177	0.9914478042437983	0.9995083400948188	0.9906291486320316	0.9918450594024075	0.9913407295043772	0.990670538258859	0.9913430818628568	1.0	0.9920218048597471	0.9915437533243433
XieH_2016__YSZC12003_37797__bin.39	0.99201692508629	0.9875044258893236	0.9653474131497513	0.9900021042049028	0.9913670084581581	0.9732617469093596	0.991090557220435	0.9906879833759751	0.9897085838343354	0.9900685847915115	0.9839680762859321	0.989623550552434	0.9925719946970168	0.9912451037659561	0.9883456432357811	0.9829401264831074	0.9643108375467135	0.9914353804976448	0.9895302773061686	0.99120046841613	0.9909183298986535	0.9773101555352242	0.9912357355813715	0.9900886597069031	0.991119862003223	0.9774485267127173	0.9750235790040999	0.9885059100565756	0.9875257209592605	0.9915094081651875	0.987189032034041	0.9915216377768654	0.9897954428964167	0.9970584977415663	0.9918735061063688	0.9904427210232607	0.9912430073107297	0.9901819997686563	0.9911041347867927	0.9907857130824906	0.9920218048597471	1.0	0.9896935978862029
KarlssonFH_2013__S378__bin.20	0.9914851611939343	0.988128131903091	0.9630339113820519	0.9889887836056604	0.99063322055264	0.9698947201113118	0.9916425807746654	0.990765747795907	0.9907693318768727	0.9903273150940406	0.9850266201857717	0.9895838065364633	0.9928140618313646	0.9907129651717558	0.9882595960901971	0.984200167985102	0.9616553354574486	0.9904334550494204	0.9904121518190688	0.9917875410622947	0.9909719935429362	0.9734078340192681	0.9908229567742671	0.991027154189952	0.9909934342135417	0.974085750609967	0.9702977085761719	0.9895433001610489	0.9886204538794647	0.9909744997838965	0.9884255566327553	0.9914391407404469	0.9892515048096894	0.9904210088788955	0.991364550289092	0.9899701373681067	0.9908565189594906	0.9905562118527269	0.9901881148272594	0.9909591588871207	0.9915437533243433	0.9896935978862029	1.0
