	ZeeviD_2015__PNP_Main_107__bin.35	BritoIL_2016__M1.52.ST__bin.86	RampelliS_2015__H11__bin.13	BritoIL_2016__W1.2.ST__bin.60	LeChatelierE_2013__MH0454__bin.26	ZeeviD_2015__PNP_Main_133__bin.40	ZeeviD_2015__PNP_Main_93__bin.29	ZellerG_2014__CCIS90164298ST-4-0__bin.73	ZeeviD_2015__PNP_Main_310__bin.41	HMP_2012__SRS011529__bin.49	CM_madagascar__A07_01_1FE__bin.9	LiJ_2014__MH0340__bin.28	ZeeviD_2015__PNP_Validation_93__bin.6	BritoIL_2016__W2.61.ST__bin.7	KarlssonFH_2013__S60__bin.4	NielsenHB_2014__MH0115__bin.39	RampelliS_2015__H10__bin.44	ZeeviD_2015__PNP_Main_137__bin.17	ZeeviD_2015__PNP_Main_325__bin.40	ZeeviD_2015__PNP_Main_25__bin.85	FengQ_2015__SID530867__bin.63	ZeeviD_2015__PNP_Main_438__bin.40	XieH_2016__YSZC12003_37255__bin.30	BritoIL_2016__M1.1.ST__bin.103	BritoIL_2016__W2.39.ST__bin.75	ZeeviD_2015__PNP_Validation_18__bin.12	XieH_2016__YSZC12003_37315__bin.109	WenC_2017__N277__bin.7	BritoIL_2016__M2.36.ST__bin.40	LiJ_2014__O2.UC28-0__bin.26	BritoIL_2016__M2.46.ST__bin.6	LiJ_2014__V1.FI26__bin.8	QinN_2014__HD-60__bin.82	NielsenHB_2014__V1_CD22_0__bin.3	CosteaPI_2017__SID713A084-11-90-0__bin.44	BritoIL_2016__M1.44.ST__bin.14	CosteaPI_2017__SID713B040-11-90-0__bin.4	RaymondF_2016__P19E0__bin.81	LeChatelierE_2013__MH0177__bin.3	CosteaPI_2017__SID713A063-11-90-0__bin.85	CosteaPI_2017__SID713A084-11-0-0__bin.26	XieH_2016__YSZC12003_37797__bin.39	KarlssonFH_2013__S378__bin.20
BritoIL_2016__M2.46.ST__bin.6	0.8152620983893814	0.9037191329352667	0.5319797023534566	0.8841433585207332	0.8076445150502242	0.6476641854265353	0.7957340510577515	0.8546301236301901	0.9306065259967716	0.892435939175242	0.710493480991837	0.8000124431323284	0.5721224404221119	0.5838215416188686	0.8369983755746426	0.8023706723893712	0.7097579725535181	0.9054219670717218	0.8285387501299711	0.8096874046523679	0.8810879729455622	0.8134007421561391	0.7633009414167102	0.9193991842077901	0.904966855245462	0.741308131160842	0.5742812386541645	0.7115162041969152	0.8832706347190664	0.8335356052561155	1.0	0.8734209579848262	0.8906717416464821	0.8745476580490873	0.8795990584128359	0.9053657172954426	0.8159549933608218	0.8966052407746107	0.8480071386079714	0.8884405005207365	0.8024908423659679	0.5718258506926392	0.8237404737594795
LiJ_2014__V1.FI26__bin.8	0.8010067439716656	0.8126647583005838	0.5057728074005791	0.830130351107014	0.7936304238836867	0.6334061100059838	0.7707914867465593	0.8698656057445053	0.8731599631264859	0.849011854511345	0.6707736968932447	0.7677316319764527	0.5278338427700419	0.5721847557129689	0.8515711674995553	0.7539388352497857	0.6718289586466772	0.8779195575178304	0.7866341597528828	0.7980366470978281	0.8678027913897111	0.7902325619006032	0.7523231931169441	0.8618472336778096	0.8662720553749615	0.7118326783432795	0.5672610094933126	0.6966045639060049	0.7877613895492698	0.8187092652790581	0.8286982679151909	1.0	0.8487692656025101	0.8712782818236217	0.8593776785858684	0.8717642682709881	0.8296443646596477	0.8927352708100852	0.8118625976420358	0.869124092313166	0.784969999838274	0.5761025665906554	0.8083693173548105
QinN_2014__HD-60__bin.82	0.8385024546350311	0.8886990870327255	0.546122723031714	0.9051987687585564	0.8323488633688231	0.6735928357792484	0.8100740314437439	0.8919847228398775	0.9346910124606518	0.9044654301933189	0.7271021354888778	0.8151498504547398	0.5856244713596847	0.601859941925864	0.8830050313478257	0.8215449812959427	0.7283508166130396	0.9321718506116968	0.8565019488842964	0.8392366651842939	0.9221335705129882	0.8546489828306344	0.7830320628526086	0.9362736634664853	0.9354984696680356	0.7838499838682956	0.5969184084547571	0.7510040896050785	0.8620146318919437	0.8639024773066157	0.9112747534465168	0.915268440282174	1.0	0.914508942196179	0.914570853061972	0.9460276767729614	0.849722273087957	0.9291207785073378	0.8716953985402988	0.9228782448705539	0.8348174501443133	0.5927259092613423	0.8472432225041637
NielsenHB_2014__V1_CD22_0__bin.3	0.8302708993664997	0.8409443394230858	0.519454405448588	0.8572454565140507	0.8004076742418605	0.6509193154483957	0.7858715291044795	0.8763457806635658	0.9207284292585697	0.8711938350558043	0.6943647146071286	0.7899114838556485	0.5530708087350643	0.5963331056399674	0.849136284094434	0.7715193223042792	0.6933171021685494	0.9090073767634043	0.8198390873983009	0.8465068019561005	0.8953357418107726	0.8201576351549639	0.778776525789409	0.916405878334823	0.8943182283728229	0.7391787822111562	0.5873694560358111	0.7208961475787443	0.8123277145745214	0.8457961311079024	0.8579385696118818	0.9008589084262989	0.8768574636742686	1.0	0.8874673613961924	0.9269171182213498	0.8283888757438006	0.8935398347732082	0.830980734131347	0.9236296384859198	0.8058455603556031	0.6095950597506967	0.8267785792101187
CosteaPI_2017__SID713A084-11-90-0__bin.44	0.7980306433009394	0.8262612909974009	0.5114743476516109	0.8421730810086583	0.7844395261627173	0.6271359998958098	0.7601778721277501	0.8560580469392921	0.8896561155143208	0.859113748786144	0.6728901290411331	0.7627321588606807	0.5465498000444436	0.5748911497790435	0.8130804225887509	0.7578832467931004	0.6890778601621622	0.8747536676155026	0.7951800658188736	0.789284368302425	0.8751753121431182	0.7979174993060772	0.7302337847968658	0.8869032163012007	0.892092374338942	0.727237503896956	0.5556680664505264	0.6864503147275224	0.7997790843150677	0.821008642084845	0.8400876499666673	0.8650696812351092	0.8537398160229805	0.8640114999881973	1.0	0.8930414815188645	0.8030374685699819	0.8917659661235483	0.8173326832301878	0.8887029384065256	0.8753747386088824	0.5617273750674591	0.8002796854434147
BritoIL_2016__M1.44.ST__bin.14	0.7453005374245654	0.7847884829014922	0.48091091962650495	0.8020851472663404	0.727998618908938	0.5873112258684361	0.7211156813882967	0.7995676584501756	0.8416654156783858	0.8065714414387366	0.6338660041432731	0.7171082655297685	0.514860990182244	0.5710984177500225	0.7692189329570361	0.7162165610832557	0.640871288317771	0.8399075269462877	0.7508579277629327	0.7570435644158886	0.8193675503647883	0.7686537364517969	0.6836723511574144	0.8569940252799711	0.8991428228300357	0.6846421172726453	0.5247327889032336	0.6452975350526916	0.7563575224427297	0.7701151409613595	0.7973549103791995	0.8091962650493891	0.8143288197676164	0.8321388897228811	0.8234920587263939	1.0	0.7501748881616477	0.8181846158465188	0.7632592247875822	0.8527862010988682	0.7443645479929145	0.5400659020626295	0.7464827213498664
CosteaPI_2017__SID713B040-11-90-0__bin.4	0.8565086660074867	0.8620076634278465	0.5313414313044215	0.8811119151388604	0.8323279917657738	0.6751393392364928	0.8187761347378655	0.9142292657508115	0.9197770572216115	0.8800577795208607	0.7126941865111149	0.824940756657626	0.5671314069810477	0.6067586204356848	0.884046002662498	0.7960381072327514	0.7124805974601316	0.9194796897066648	0.8271926481175623	0.8522000592893746	0.9132211622558686	0.8258457481969218	0.8034161359162878	0.9099841833625177	0.9167177623232596	0.7571299155402607	0.6083826337371272	0.7545106877383312	0.8370398398818631	0.8688894658248312	0.881414806508574	0.944568117415057	0.8971384591023	0.9121697885652523	0.9082598200328116	0.9201296632842263	1.0	0.9384080987076021	0.859939900460137	0.9160631855333926	0.8367756154955174	0.5975494338969506	0.87895392920996
RaymondF_2016__P19E0__bin.81	0.8125406708837762	0.8483962871818587	0.520238822732753	0.8606537070375081	0.803750805159628	0.6462863560539746	0.7887021652600459	0.8667448428493567	0.892961666143657	0.8706162155020066	0.6935917551654087	0.788656745998976	0.5612185574842684	0.5800584669760681	0.8388937519612862	0.7834896856987134	0.6939427221827671	0.8936999355872298	0.8090020975440567	0.8080598543280427	0.89682973557732	0.8099080053512148	0.7602829207062282	0.8905544453069517	0.8975002890316613	0.7399185756519728	0.5779815680380531	0.7099781987546865	0.8234825837778915	0.8291921977967529	0.868763935455101	0.9116966984326226	0.8799156027548847	0.8825548747254199	0.9047145192990569	0.9001692899730788	0.8417403009232497	1.0	0.8348522635308109	0.8918303136406428	0.8257188630320247	0.5796670355261202	0.8309305167886105
LeChatelierE_2013__MH0177__bin.3	0.8123425088509044	0.8486654519478095	0.5361332341322625	0.8622861194965866	0.8309235206843827	0.6466999798515997	0.7672170697945823	0.8682312059471798	0.8931820778670257	0.8608800925954192	0.6851651078549977	0.8015504673818332	0.5538882487725613	0.568109879432321	0.8209810264868603	0.7703396357413433	0.7218194964993244	0.8900150284389001	0.8126067930637169	0.7925578263452111	0.877730609781307	0.8087376024101325	0.7524250039032074	0.8846578217224178	0.8936216793299219	0.7439652924178342	0.5644055393273225	0.7226079880121379	0.8153612800078152	0.8261315158487667	0.867863126944517	0.8757122808425346	0.8719364182773031	0.8669019348569943	0.875811714506761	0.8869439237745018	0.814714961190343	0.8817812232608486	1.0	0.887670487303455	0.8034719793317534	0.5479763068767102	0.8176412764840256
CosteaPI_2017__SID713A063-11-90-0__bin.85	0.7729919122661675	0.7829066714268496	0.4870742725845504	0.8016842198411136	0.7500049585238551	0.5892999632306384	0.7213607104878119	0.809932152136666	0.8871081431167298	0.8149379726808221	0.6430061165298877	0.721516331851879	0.5149610107455026	0.5510682186083483	0.7734015626215791	0.7154661698988614	0.6554901538973235	0.8434426191990992	0.7519082688343808	0.7704020371141697	0.8337551892859268	0.7630001052732757	0.6990397246417275	0.8582571627784212	0.8528172806844898	0.6896559089584506	0.5305185700532622	0.64726968419543	0.7575983656705373	0.7765605237421751	0.795225933232332	0.8199193820306147	0.8073743166772702	0.8427278289141443	0.832873334889547	0.8667118273762391	0.759055408834106	0.8238419558248924	0.7763583685388527	1.0	0.756515118920659	0.5384255084775501	0.7543776137142089
CosteaPI_2017__SID713A084-11-0-0__bin.26	0.7718086445078036	0.8052977518211937	0.5173431428994991	0.819647517556894	0.7647074540521346	0.6142697814567482	0.7415206321516116	0.8310668247965055	0.8539838721354768	0.8249188952516229	0.6714145840300355	0.7468911282954729	0.534541486673309	0.5646752190086776	0.7898663021406138	0.7431987505904012	0.6792716603977839	0.8426266216640178	0.7626156238256618	0.7684282744426096	0.8415819994001179	0.7733833349996725	0.7139657032928011	0.8502027187759648	0.8550414228927418	0.7066223190614258	0.5455867295048904	0.670806944841876	0.7812998824369003	0.7923606394605198	0.8115585902081316	0.8366812385151883	0.8251628128264444	0.83072809827034	0.9269022985137404	0.8547475151435753	0.7833839555673541	0.861809920119149	0.7939603250395613	0.8547423437462291	1.0	0.5423873583468077	0.7744434714556104
XieH_2016__YSZC12003_37797__bin.39	0.9459009210056856	0.8967127870427022	0.5387306699370125	0.9191091382919407	0.8538654699516638	0.6932490785194994	0.8309129066961142	0.9649749229782032	0.9647768572393707	0.9235656174156762	0.8001570959764166	0.8248176370757356	0.5626884846478704	0.7666093723079679	0.940167867496734	0.8254918745565566	0.7141192382880066	0.9628179056854363	0.8776550644459788	0.884172241222364	0.9523787559572341	0.8767271400256943	0.8894494722090707	0.9559466524855216	0.9478449497984749	0.7947374204515084	0.6871985771825555	0.7568417468312874	0.8672254110203235	0.88542032669994	0.9102138160349139	0.9665106107614814	0.9221506683362072	0.9891185938960481	0.9361929865735847	0.976110016021619	0.8805202345858052	0.9522648003266728	0.8522945101874978	0.9575094725617904	0.8537081026523173	1.0	0.8999171108449132
KarlssonFH_2013__S378__bin.20	0.8511284821624058	0.8593201349579837	0.5328504331718882	0.8743045752148912	0.8293411774836731	0.6819949450301804	0.8055577185395003	0.9100603793151147	0.9114986364040275	0.8814628815160146	0.7128744163378676	0.8181905626516697	0.5632242242801614	0.6087317778781403	0.8892615328522654	0.8007894840504618	0.7169510049019833	0.9086944931243067	0.8303836848513053	0.847997295710238	0.9014812215841166	0.8257272130150358	0.8201427447258564	0.9053535226763675	0.9071747042641117	0.7636568007116167	0.6092979198405275	0.7503158211028043	0.8344685182012809	0.8569740353371522	0.8854222109034544	0.9157923376624567	0.8900951723114441	0.9058921820192214	0.9006622395220223	0.9110708236266248	0.8746050518551226	0.9217734717602344	0.8587585734321852	0.9059132520275303	0.8231328537310861	0.6076911026851436	1.0
