	QinN_2014__HD-35__bin.38	NielsenHB_2014__MH0063__bin.7	ZeeviD_2015__PNP_Main_643__bin.11	CosteaPI_2017__SID713B014-11-0-0__bin.75	ZeeviD_2015__PNP_Main_393__bin.10	ZeeviD_2015__PNP_Main_256__bin.32	LoombaR_2017__SID0012_qdz__bin.20	LiuW_2016__SRR3993048__bin.89	ChengpingW_2017__AS78raw__bin.26	LiJ_2014__O2.UC24-1__bin.30	ZeeviD_2015__PNP_Main_313__bin.25	WenC_2017__N041__bin.34	CM_madagascar__A91_01_1FE__bin.7	LiJ_2014__MH0402__bin.26	ZeeviD_2015__PNP_Validation_66__bin.3	SchirmerM_2016__G88801__bin.13	BritoIL_2016__M1.3.ST__bin.37	ZeeviD_2015__PNP_Main_597__bin.40	LiJ_2017__H2M614904__bin.68	CosteaPI_2017__SID713B066-11-90-0__bin.49	CosteaPI_2017__SID713A056-11-90-0__bin.34	ZeeviD_2015__PNP_Main_46__bin.29	LiJ_2017__H3M516751__bin.20	CosteaPI_2017__SID713B066-11-0-0__bin.59	ChengpingW_2017__AS67raw__bin.51	CM_madagascar__A39_01_1FE__bin.25	LiuW_2016__SRR3992978__bin.28	ZeeviD_2015__PNP_Main_650__bin.39	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.68	LeChatelierE_2013__MH0063__bin.4	XieH_2016__YSZC12003_37100__bin.78	XieH_2016__YSZC12003_37652__bin.105	CosteaPI_2017__SID713A055-11-90-0__bin.41	LiuW_2016__SRR3993017__bin.46	BackhedF_2015__SID335_M__bin.68	CM_madagascar__A08_01_1FE__bin.70	LeChatelierE_2013__MH0430__bin.16	ZeeviD_2015__PNP_Main_634__bin.3	ZeeviD_2015__PNP_Main_107__bin.49	ZeeviD_2015__PNP_Main_438__bin.46	XieH_2016__YSZC12003_35989__bin.106	NielsenHB_2014__O2_UC24_2__bin.22	BritoIL_2016__M2.49.ST__bin.75	CosteaPI_2017__SID713B014-11-90-0__bin.30	BritoIL_2016__M1.15.ST__bin.73	LiuW_2016__SRR3992961__bin.139	CosteaPI_2017__SID713A014-11-0-0__bin.30	LiJ_2017__H1M513729__bin.50	LiJ_2014__MH0357__bin.7
LiuW_2016__SRR3992978__bin.28	0.8436255212249527	0.7112708465006251	0.5809021712128649	0.9360124567851984	0.9386671159918243	0.9299585550821805	0.9585637401257799	0.8958422549018955	0.9240631603764474	0.9321490152253297	0.9142204086416948	0.8974819365292696	0.8964256672112292	0.9081418650945615	0.9205720104614618	0.6443828916338276	0.6337522668831597	0.9482161635845492	0.9205979842971513	0.9359518511685895	0.9453337338187998	0.9375462450824537	0.9153938932182315	0.8638997649700868	0.9349555214713712	0.5269844842961524	1.0	0.693411503478829	0.9169363394607166	0.8788726822514121	0.9058794774064259	0.8232946678379313	0.9001539116263552	0.9694647591659334	0.7828387537620436	0.9387770052966644	0.8667255850939487	0.9271327349583187	0.9155350843250566	0.9458159147685231	0.8844963506760857	0.9591131866499812	0.9426670866880096	0.9343201614906584	0.9343687791831029	0.6771279064888636	0.8170323094536105	0.49183189467143434	0.9383774078245182
ZeeviD_2015__PNP_Main_650__bin.39	0.8199010474690684	0.6777501468249257	0.6179981020863684	0.9195674580929821	0.9013580224589066	0.8831957594917303	0.8757975128997589	0.827252121394141	0.9076272698897654	0.8749727774401438	0.8720834515925886	0.8773369142628917	0.8440738944102748	0.8565062507714696	0.87864359713599	0.6215250451481732	0.6201397411635767	0.9029068583554194	0.8875600173909899	0.899815476251314	0.9094103966985423	0.8898683332245741	0.9676387642962664	0.8183813013838102	0.916425758477518	0.5112738742832703	0.8185754955292105	1.0	0.8650091239799894	0.8360561134596983	0.8820298084082133	0.7800865303953148	0.861005736982506	0.9016457757269897	0.7577180379629899	0.8969788265484624	0.8085009863018437	0.8788700259371046	0.8554943970664891	0.9030161417004017	0.8686767988313757	0.8902111212707058	0.8956068881528205	0.9165955800783537	0.8976927062408653	0.625637715490639	0.7742284713775912	0.4938860292643501	0.8912324095090662
Bengtsson-PalmeJ_2015__TRAVELRES11__bin.68	0.7244414462424712	0.6446137820332211	0.5007838079919972	0.8110418984414537	0.8137257901004594	0.801090408132927	0.791396519903249	0.7428277946203026	0.7974190418383343	0.7896426790830868	0.791236055274966	0.7681044619363412	0.7640799661253267	0.8139656820363874	0.858057497857341	0.5645376391520812	0.5285742422608017	0.8153374131062571	0.7996827201062179	0.8120669400468729	0.814948326632996	0.8125558473256879	0.7946197659148442	0.7542438600812842	0.8077064881913597	0.42851032474498735	0.7388832627879306	0.5904588483362393	1.0	0.7921779128757569	0.7803625641925597	0.693196460762105	0.7888473326646414	0.8173756895551479	0.6579688398085373	0.8091023694561215	0.7325564483972054	0.8052662451652651	0.8232162800220465	0.8149209564121183	0.7714382621734424	0.8124216795762875	0.8150717609624443	0.811340824187118	0.8102529920749794	0.5455958362917323	0.6640214153194882	0.39769843275968575	0.8071730372197436
LeChatelierE_2013__MH0063__bin.4	0.84797200360383	0.765060596030994	0.5857001009771924	0.9508003365474609	0.9456394239830871	0.9297259625380446	0.9180685699258961	0.8662657805200165	0.9333809612329192	0.9162096568912885	0.9278249486855801	0.9072460689170958	0.9003240467565207	0.9434579539132063	0.9297499276189786	0.6413023272684407	0.6199714621225418	0.9455001674317142	0.9497581793792785	0.9189248357906178	0.945524132512648	0.9485573345130198	0.929117767646234	0.8676253130843512	0.9454742592361098	0.4974036749480055	0.8547353380663288	0.688768732435053	0.9560745974676034	1.0	0.9173444358587562	0.81019137736388	0.9098828755247219	0.9408049546833274	0.7741148626898018	0.9418749631617844	0.8534030091073784	0.9302959428413389	0.9474186693162114	0.9467327498375879	0.901015147874265	0.9349924509995058	0.9432189508087566	0.9507880301545488	0.940295210934813	0.6393624511225697	0.7800588504663152	0.47237311946981464	0.9405089535485484
XieH_2016__YSZC12003_37100__bin.78	0.8491633558293139	0.72575951286147	0.5814759822324473	0.9392533501714551	0.942239199272293	0.9402261268048101	0.9225160905132397	0.8747312516997021	0.9274656230365511	0.9209118843171027	0.9339549684441512	0.9015426261843211	0.8962692515684149	0.9011393865130397	0.9358705131771847	0.6295727847606662	0.6278160351850058	0.9490430091057145	0.9271580355663641	0.9418903500683007	0.9460021443598022	0.9388926225895489	0.9253118855674582	0.8741273299594572	0.9319906598438932	0.49524020893441567	0.85035932093189	0.7013707022934647	0.9090585135147808	0.8854392968000275	1.0	0.8159570377826194	0.9017283039864461	0.9390845521695232	0.7863786264218887	0.94444795238646	0.8591243134766449	0.92844777733668	0.9069841736243744	0.9479033100037824	0.9020877812127823	0.938641301120006	0.9503271242759659	0.9395171751966966	0.9481258732952184	0.6399732423908049	0.7709654933121607	0.46508663401154704	0.9429750335251587
XieH_2016__YSZC12003_37652__bin.105	0.8578761934836062	0.7369947098207158	0.5996451925362702	0.9462282192568203	0.9466412151446018	0.936630677362929	0.9333919948340034	0.8944625199135688	0.9377007766735381	0.935180934066129	0.9262660417324537	0.912639306280447	0.9005389525374056	0.9099555426247947	0.9326142568735075	0.6483815457541965	0.6404501797099804	0.9470833052444091	0.9300915758063887	0.943519619078707	0.9452943660122834	0.9493256884151815	0.9286602824977026	0.8797841351390668	0.943967386097934	0.5189222368481744	0.8772160387165904	0.7040870271747036	0.9165812172024851	0.8876324762367701	0.9261610187231898	1.0	0.9074456346263701	0.952514697899185	0.7944855823987113	0.9446542933477149	0.8774828539293152	0.9351227456420772	0.917978448994653	0.9478511085959204	0.9066494466777604	0.9378682457964185	0.9458954098558418	0.945434160152993	0.9405995536522106	0.6741980464301047	0.8066185784284158	0.4883775719106027	0.9478078220853454
CosteaPI_2017__SID713A055-11-90-0__bin.41	0.7639638315752736	0.6526349083160743	0.5249691172351085	0.8781531417760001	0.8849949944663595	0.8638936852208174	0.83693440914038	0.7921176621861783	0.8553670571595204	0.842592039823842	0.8464627179588443	0.822449359153927	0.8033347645791907	0.8289450723047038	0.8573905096919071	0.5671901046569832	0.5592501343228065	0.8845971923089286	0.8537557575117447	0.8762680302536291	0.8836448780532608	0.8743283859679738	0.8646382009469185	0.8143727698969963	0.8629591658668527	0.45345485146423337	0.7758525480003123	0.6286381963546858	0.8437596149872106	0.8063845811194946	0.8279537240711061	0.7340603603065775	1.0	0.868950307449979	0.699556045903958	0.8771135750990773	0.7740650214227655	0.8693762370326829	0.8328226387887527	0.8881056580899067	0.8232524258469225	0.8554876032678328	0.8759333712957902	0.8691701605903774	0.8726464807424722	0.5756977897584027	0.6977300593775688	0.41777951772372207	0.8711614674938808
LiuW_2016__SRR3993017__bin.46	0.7859672423920924	0.6621176879131485	0.5324678472814929	0.8991999449793052	0.8768878130288554	0.8765106732255544	0.8949944697436915	0.827029254548509	0.8709826718635667	0.88622949267086	0.8718542086885345	0.8495071250672256	0.8186245051801758	0.8453946663750269	0.8790108451652257	0.5790370025447071	0.5756619113603078	0.8962656958370305	0.8703529780514783	0.887070023981356	0.9049618970413975	0.8899428258313142	0.8694369060329967	0.8194526342848832	0.8904699195773329	0.46223133721710286	0.8206099855796172	0.6465066932449695	0.858597941910323	0.8188392888349706	0.8467932969460132	0.7567025466238376	0.8533698484337705	1.0	0.7215738624640476	0.8835697832658165	0.8029114741825537	0.8792504332315977	0.8544922480576455	0.8952380039664509	0.8392600844026477	0.9050825366795237	0.8930552157476445	0.8967200675581973	0.8879347959668027	0.5902407042648931	0.7189536146228771	0.42889589926702965	0.8870159052651874
BackhedF_2015__SID335_M__bin.68	0.8324605261834964	0.7224293722826517	0.5821951650409856	0.9289097858294996	0.92049866349909	0.9194523003471599	0.8978456553307068	0.8652008485811259	0.91231232611484	0.898171701227053	0.9040261641059376	0.8919114763846536	0.87465187059856	0.873025950093433	0.9127776955880389	0.6225630941899196	0.6363733642047569	0.9330270129743286	0.9087918922296224	0.924383924070087	0.935223872879445	0.9182091605969944	0.9089692784331412	0.8558898683033117	0.9200218034216147	0.5057345296967486	0.8441579613369892	0.6921358304331526	0.8804811977805898	0.8583237219216312	0.9033396005004158	0.8040557524119497	0.8752084467432036	0.9192368515169752	1.0	0.9288918317603174	0.8547716888746534	0.907973904837688	0.8814119367269876	0.9335225452837533	0.8865941992556962	0.9165523590928742	0.9353682235956686	0.9292437315162858	0.92158739825429	0.638089055055794	0.7767440223722065	0.4718149840352417	0.9198128180563355
CM_madagascar__A08_01_1FE__bin.70	0.7712176634198872	0.6532930624037913	0.5287596539019712	0.8980507211109667	0.8725519774670716	0.8740241493445147	0.838220202558518	0.7847634064537725	0.8701157917686103	0.8569614900977998	0.847800881321145	0.8301584924607623	0.8235557410298817	0.8168208574933219	0.8698058318707044	0.5631184057821009	0.5702750109559538	0.8865117344320852	0.8531258051800189	0.8688115377754679	0.8877857081510094	0.8766833079713098	0.8668884650873945	0.8100298178118482	0.8715521778674318	0.45216927884498925	0.7760470918824641	0.6281163907674894	0.8300274614559636	0.8005955854663493	0.8317093930511726	0.7329043077268653	0.8412383200724083	0.8629024798994034	0.7120973549354644	1.0	0.7713431889202825	0.8633588862144372	0.8277663507975273	0.8825015250247197	0.828717701958418	0.8559925213228187	0.8854640369441368	0.8853968697904164	0.8836015248044995	0.5708899757978027	0.706346855586215	0.41941317929666083	0.8695311072009795
LeChatelierE_2013__MH0430__bin.16	0.8687920267905522	0.7533667554719813	0.6023808661558824	0.9536706842017874	0.9615743344213635	0.9476966534358364	0.9488117876243337	0.911262786974522	0.9413044473491989	0.9535107936379954	0.9340656412260737	0.9166485024608798	0.9142337449718175	0.9275524922770808	0.942563756362312	0.6551789168575901	0.6466316046248004	0.9643409878093696	0.9327537186513709	0.9534889282617504	0.962701084590991	0.9539405849398122	0.9420663190527373	0.8828883615385298	0.9415688817431623	0.5222668108870442	0.8892361535796696	0.7026650477177673	0.9326956387457201	0.9002932010295859	0.9389867174672242	0.8449341681351772	0.9214049050871848	0.9731916821375591	0.8132690035743058	0.9573208354486946	1.0	0.9497424327007635	0.9381073193663688	0.9646006391522793	0.9136324471250789	0.967842864473615	0.960401803620223	0.9481640258530744	0.9515470095339874	0.6700849538196421	0.8002584214154962	0.4738151870070468	0.9582261986838411
ZeeviD_2015__PNP_Main_634__bin.3	0.8103035371765799	0.6898627305456465	0.5658458436306514	0.9263225052337548	0.9300551420279484	0.9151463715085985	0.8898713234969545	0.8352107362452452	0.9064898559032692	0.8911626204263869	0.9008420503723514	0.872309332121688	0.8428143210361922	0.8663201627716859	0.9139680777744491	0.5950860089684515	0.597410814288077	0.9494587323513434	0.8935144994282156	0.9266968283181299	0.9457790658049389	0.9285566725738302	0.9039531695924881	0.8592898337734769	0.9143212127597087	0.47929304730184275	0.8193320216330493	0.657922848245537	0.8831223253703355	0.8453439446472681	0.8740644129984279	0.7755956651503443	0.891380975558939	0.9179643886909699	0.7441148583310723	0.9229618372907012	0.8180660327108936	1.0	0.8770931340553374	0.9464806273089879	0.8666797718983419	0.9033875650577641	0.9256003441888989	0.9203145020178721	0.9190179080636609	0.6033611387897004	0.7382451663177497	0.44412080276999083	0.930986241272416
ZeeviD_2015__PNP_Main_107__bin.49	0.8395260339778918	0.7367711857922171	0.5766897652627723	0.9370552369363536	0.9407654450476747	0.9243979776752971	0.9158565361312931	0.8573933859506039	0.9299751097541022	0.9192612928370711	0.9188737241493863	0.8912232177905848	0.8885954647620434	0.941418028600454	0.9223344699111703	0.6468452966393502	0.6104051305882522	0.9433938201768383	0.9231649742419237	0.9401769378589909	0.9391834431651982	0.9366608251418234	0.9118010621746024	0.8689209104815867	0.9324436050233381	0.49723134118051066	0.8551930160495741	0.676921995425072	0.9542594296457074	0.9099664874394774	0.902519942990699	0.8047674059088361	0.9025666005373706	0.9429583497412372	0.7635134252424793	0.9353438381244412	0.8540950084512369	0.9270792313573551	1.0	0.9423853950681107	0.8913009803683706	0.9363161813970763	0.9357892621699989	0.936400164981085	0.9323384700181716	0.6311776924670458	0.7704877953189417	0.46440433554365684	0.9333891979692148
ZeeviD_2015__PNP_Main_438__bin.46	0.8060871729473187	0.6776248414471664	0.5549925732768118	0.9162801079129709	0.9166888345695983	0.915958150043784	0.877971117410728	0.8232171582993775	0.8961914210786501	0.8786595592373937	0.8876504039886242	0.863872901993513	0.8348424632745398	0.8513473708486559	0.8996307759755494	0.5863475021435316	0.5906733828752665	0.9729572515301561	0.8857774540439393	0.9175462471928585	0.9600526777875329	0.9177386227281705	0.890579421412025	0.8424027647275746	0.9116893540406285	0.47023887675521264	0.8106904854599487	0.6556563545007312	0.8668167614463443	0.8343920647660497	0.8655266465804535	0.762495561662353	0.8831829531300128	0.9065300362716365	0.7420306864666951	0.9150362316772293	0.8058616882694307	0.9179989290904919	0.8647445857989179	1.0	0.8627237864072128	0.8943144752029648	0.9322535566640141	0.9157720538286156	0.9249604117407303	0.5929893103137263	0.729441791273115	0.43542004655830463	0.9303132467396057
XieH_2016__YSZC12003_35989__bin.106	0.8689504560870146	0.7157859734960754	0.5812618678253956	0.9837697526242035	0.9319138403689199	0.9456252023546265	0.9013796991588298	0.866824091794934	0.9437050991490792	0.9090338605700057	0.9149248022081188	0.9235571411963392	0.8672166128929429	0.8873801966855719	0.9417987466826342	0.6132435868427929	0.6191151524394437	0.936971612224157	0.9539131478316959	0.9349215020307342	0.939733635682918	0.935089011034343	0.9361153161982456	0.8632107725790261	0.9707184261154037	0.4856029761599686	0.8300952426192908	0.6905933693936049	0.8984551669652243	0.8694773594080683	0.9018797260352744	0.7985829238321559	0.8964013065702281	0.9305156402156616	0.7716233497550493	0.9408336948110961	0.8357336706847992	0.9203913460348493	0.8955031332934146	0.9446157730978041	1.0	0.9152810713575854	0.944598897190724	0.9830934662738122	0.935015882103663	0.6245798211653877	0.7666905846189234	0.4607085130825782	0.9331326558802535
NielsenHB_2014__O2_UC24_2__bin.22	0.7868962266491355	0.6739472458975346	0.5433520242175705	0.8963356905117271	0.8968058953883574	0.8898601327997037	0.8892826173622718	0.8248593568174226	0.8733146905273045	0.9293665734526365	0.8733037286958247	0.8477078521906642	0.8375058487140329	0.8599770263089725	0.8881241248564145	0.5880561038073902	0.5825642262360475	0.9055724758796437	0.8767786292748979	0.8931106043026918	0.9114976342636851	0.8927702105883215	0.8722629316437496	0.8298960299131073	0.8879764286006876	0.47110201599619683	0.8308600941448243	0.6532559235718031	0.8733793076391849	0.8328378393191663	0.8662148853594355	0.7625153826227278	0.8598235606682564	0.9262782216678485	0.7363154515091845	0.8970205165099606	0.8171981904900919	0.8855521330281713	0.8683432114819992	0.9038572377223161	0.8448520066209463	1.0	0.9067442379709765	0.8954570131778522	0.8926582845195286	0.592550454714078	0.7294706531578441	0.43148249539747313	0.8920230752322034
BritoIL_2016__M2.49.ST__bin.75	0.7933617214998723	0.664380808563085	0.5339858540322671	0.9002609342556712	0.8796598971807996	0.9169185329943039	0.8510470680982889	0.7989590388736524	0.8929708752956329	0.8547106960837654	0.8682809429164677	0.8457223437447952	0.8184003064589556	0.8235201696627842	0.8799719079290703	0.570426155605645	0.5896137062657533	0.8984899123927116	0.8658753511508867	0.8905353038496131	0.9042243590455358	0.8861010870410055	0.8656366240659109	0.820259046646162	0.8868644585336605	0.4568337016022474	0.7858146145390347	0.6324285761872508	0.843181288237972	0.8084786977715104	0.843923007739199	0.7400373080467683	0.8471696960948689	0.8794988951932579	0.7230910160890952	0.8929086952176858	0.780331664094336	0.8731065611085819	0.8351234163511397	0.9066660374634969	0.8390296576764638	0.87254638522779	1.0	0.8997845904442544	0.9318822797881435	0.5770688755399118	0.7103812971208403	0.4224925328388537	0.8838659353105117
CosteaPI_2017__SID713B014-11-90-0__bin.30	0.808700309969742	0.6618850279801145	0.5370844261753719	0.9983992172956174	0.8780231564972188	0.8883213386573352	0.8549243098443658	0.8046149557881728	0.9177712627041138	0.8601990567695758	0.868249426572769	0.8921044471534613	0.8151532553539464	0.8323448779990889	0.8798707731780462	0.5731664041606918	0.5816315222100205	0.895613855389992	0.9248443714577085	0.8888771348900106	0.9101026180073502	0.888183648956189	0.8806868365287418	0.8243594350468425	0.9437705485087534	0.45653091357676423	0.7852186187819947	0.6525366808722138	0.8461776555361895	0.8216235518793524	0.8411385483027786	0.7457184659800092	0.8474952228390272	0.890321757323581	0.7242243200311649	0.9001341075300594	0.7766812975966991	0.8752117119083681	0.8424947358876452	0.8979120420278223	0.880354925988987	0.8687235045275284	0.907134453433455	1.0	0.8931147313427656	0.577699529728102	0.7272534934563809	0.43287739011970044	0.8801383165810864
BritoIL_2016__M1.15.ST__bin.73	0.815519364992473	0.6817162785626971	0.5514633054442802	0.9255937538418002	0.913534270597268	0.9536409247691441	0.8829547009716711	0.8247420049963698	0.9065900355591225	0.8831170713942748	0.8936143192156116	0.8717372243472129	0.8537477413114427	0.8579067437075663	0.9085500785176972	0.5934650544056894	0.6065120977562727	0.931130005358224	0.8977072136539608	0.920543453804455	0.9286532765191492	0.9168831605634717	0.9014602899935747	0.8510558716624179	0.9188611802474062	0.47469862889776	0.8135714998155936	0.6621210680262483	0.8755105969896524	0.8418523681726137	0.8794503993152608	0.768654041979713	0.8815629544922097	0.9133846578507259	0.7441535049975296	0.9306968242664916	0.8075550957637557	0.9054893960516152	0.8690842076207398	0.9396196588829379	0.8674900780073902	0.8972317002734782	0.9733671914324086	0.925315404545908	1.0	0.5984121332458079	0.7367505735155283	0.4386071633191298	0.9151255007387854
LiuW_2016__SRR3992961__bin.139	0.8533026411607778	0.718823670471156	0.5831712619702117	0.9099908840368377	0.916097874058649	0.9013589309108734	0.9141027652930421	0.8986558803252124	0.9012363855646872	0.8924466222447134	0.8990455568936607	0.881336431937962	0.8883488469276383	0.8852781603034188	0.8955984180189267	0.6499170394454955	0.6338574277467349	0.9160758335287594	0.8982935340138273	0.9147146104027775	0.9122381364643816	0.9136496119985119	0.9063392090447282	0.8485656904769041	0.9080812925272025	0.5560666999331731	0.8963574938683245	0.7015615274616187	0.8962825560667	0.8702659145850121	0.9024856427988299	0.8376194817125315	0.8841840683996988	0.923070616094524	0.7833221955188958	0.914191809033796	0.8645794578734944	0.9037948502742723	0.8944849304489039	0.9158175185184533	0.8809811385961417	0.9054778651366424	0.916381756083627	0.9099503294618408	0.909774005222724	1.0	0.831315890164105	0.5289242281847243	0.9171478849025897
CosteaPI_2017__SID713A014-11-0-0__bin.30	0.8663971728573971	0.7352268189710481	0.5977161820414231	0.9714414329533202	0.9523046805481402	0.949356998538871	0.9372051009405363	0.8977912574533283	0.9596178033413045	0.931898974218625	0.935203339210751	0.9265958385489808	0.9164232697884279	0.9183412820547332	0.9431303754817464	0.6571311920390153	0.655513032762491	0.955529782655187	0.953352296604707	0.9523450597537466	0.9572952512558681	0.9526449127435277	0.9361380430442332	0.8853552098896152	0.9646749249619762	0.5638544793250989	0.9173430183605744	0.7363664098848296	0.9252049992447593	0.900563215141903	0.9221369273817375	0.8499815302522504	0.908903016625764	0.9536491585422209	0.8087588479064877	0.9593673027139313	0.8757644007950217	0.9379401520351867	0.926124000053839	0.955508845289317	0.9172353404789573	0.9454581619086503	0.9568024753948562	0.9715909855666773	0.9500262464836442	0.7050957061949179	1.0	0.5441531658044958	0.9527458607575437
LiJ_2017__H1M513729__bin.50	0.8784732630509335	0.6954655150514416	0.6396456242855328	0.9823371014860917	0.96379906007875	0.9616943985774165	0.9519979677378382	0.914150895465515	0.9689470341674077	0.9324437952495871	0.9619560523307507	0.9398170964054363	0.9386409246792836	0.9386561666454972	0.9609399212498413	0.6816359710402642	0.6528616791566112	0.9691896354629747	0.9700546170455989	0.967345357551124	0.9692112282484441	0.9693064905372794	0.9554007366950337	0.8991769338244634	0.9864194081036454	0.6365019687539692	0.938004572589864	0.7978978788263685	0.9412511113933698	0.9263343071256191	0.9449091832846437	0.8741635971040265	0.9244277911850629	0.9663520894195351	0.834465896100597	0.9676197129429697	0.8807684491299378	0.9584542105931666	0.94819001651213	0.9688314492569542	0.936230153689826	0.9499339514797409	0.9665972310428045	0.9823320208306872	0.9606973199542741	0.7620284516702654	0.924308395783056	1.0	0.9680807824209323
LiJ_2014__MH0357__bin.7	0.8419194628445371	0.7146361603510315	0.5835942161761426	0.9484615245523201	0.9489943403390975	0.949996082236862	0.9193236132625323	0.865685216772848	0.935905997793998	0.9213289052564327	0.9258168536142872	0.9039358451217822	0.8737714798898205	0.890054908957212	0.9376575392831097	0.6180699290583506	0.6190722736889055	0.9859882708198974	0.9262918070531792	0.9468257077589791	0.9749679044789074	0.9548987107545611	0.9277112427747407	0.8747876873745561	0.9444376804431291	0.49628897420906387	0.8492408580504005	0.6832452338904594	0.9065324179831356	0.8752065866639342	0.9091205525854222	0.8050490925857839	0.9147229538728595	0.9483747310304923	0.771971719777471	0.9519471282796197	0.8452513697102663	0.9534075498309335	0.9043300323667508	0.9822772450289613	0.8998390703449439	0.9319044547980544	0.9595729035446716	0.9477840528958298	0.9511665893159585	0.6270211137296503	0.7679587248585086	0.4593848509140443	1.0
