	QinN_2014__HD-35__bin.38	NielsenHB_2014__MH0063__bin.7	ZeeviD_2015__PNP_Main_643__bin.11	CosteaPI_2017__SID713B014-11-0-0__bin.75	ZeeviD_2015__PNP_Main_393__bin.10	ZeeviD_2015__PNP_Main_256__bin.32	LoombaR_2017__SID0012_qdz__bin.20	LiuW_2016__SRR3993048__bin.89	ChengpingW_2017__AS78raw__bin.26	LiJ_2014__O2.UC24-1__bin.30	ZeeviD_2015__PNP_Main_313__bin.25	WenC_2017__N041__bin.34	CM_madagascar__A91_01_1FE__bin.7	LiJ_2014__MH0402__bin.26	ZeeviD_2015__PNP_Validation_66__bin.3	SchirmerM_2016__G88801__bin.13	BritoIL_2016__M1.3.ST__bin.37	ZeeviD_2015__PNP_Main_597__bin.40	LiJ_2017__H2M614904__bin.68	CosteaPI_2017__SID713B066-11-90-0__bin.49	CosteaPI_2017__SID713A056-11-90-0__bin.34	ZeeviD_2015__PNP_Main_46__bin.29	LiJ_2017__H3M516751__bin.20	CosteaPI_2017__SID713B066-11-0-0__bin.59	ChengpingW_2017__AS67raw__bin.51	CM_madagascar__A39_01_1FE__bin.25	LiuW_2016__SRR3992978__bin.28	ZeeviD_2015__PNP_Main_650__bin.39	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.68	LeChatelierE_2013__MH0063__bin.4	XieH_2016__YSZC12003_37100__bin.78	XieH_2016__YSZC12003_37652__bin.105	CosteaPI_2017__SID713A055-11-90-0__bin.41	LiuW_2016__SRR3993017__bin.46	BackhedF_2015__SID335_M__bin.68	CM_madagascar__A08_01_1FE__bin.70	LeChatelierE_2013__MH0430__bin.16	ZeeviD_2015__PNP_Main_634__bin.3	ZeeviD_2015__PNP_Main_107__bin.49	ZeeviD_2015__PNP_Main_438__bin.46	XieH_2016__YSZC12003_35989__bin.106	NielsenHB_2014__O2_UC24_2__bin.22	BritoIL_2016__M2.49.ST__bin.75	CosteaPI_2017__SID713B014-11-90-0__bin.30	BritoIL_2016__M1.15.ST__bin.73	LiuW_2016__SRR3992961__bin.139	CosteaPI_2017__SID713A014-11-0-0__bin.30	LiJ_2017__H1M513729__bin.50	LiJ_2014__MH0357__bin.7
CM_madagascar__A39_01_1FE__bin.25	0.9932050313726851	0.992923560343722	0.9932760852454369	0.9932449376596247	0.9939895277365652	0.9934714838540574	0.9936287765901998	0.9933922469720389	0.9929907918245539	0.9936522760151404	0.9939263728145777	0.9932967409688164	0.9934694737886227	0.9919816166935983	0.994044738989976	0.9930918281381634	0.9933489524159004	0.9936009630520451	0.9932676076527825	0.9934853655976634	0.9937959169854759	0.9954871324421664	0.9931615756479124	0.9934171116283462	0.9932971047639959	1.0	0.9936895483851523	0.9930518545440108	0.9924971659274875	0.9924001297444267	0.9937576445645969	0.9933169698706725	0.9939241047837137	0.993747432132551	0.9927524892612501	0.9937108440148965	0.9935112370504205	0.9935556523468431	0.9930066454882366	0.9938649270487343	0.9931254082507884	0.9936950553462426	0.9935870577140656	0.9932887704116489	0.9937721933897842	0.9928831504927957	0.9930988614438393	0.9933554026998632	0.9936391973152127
LiuW_2016__SRR3992978__bin.28	0.99222722843473	0.9926581031341786	0.9934757773426778	0.9919027797186264	0.9929114937079115	0.9924955629429505	0.998795306135195	0.9974580010307406	0.9921336696956435	0.9937533281739241	0.9928906267517563	0.9920150232695781	0.9926297228513252	0.9926019910493046	0.9928230816360099	0.9931249396969554	0.9926779017426365	0.993296199295923	0.9920437728850976	0.9923554267572774	0.9934907179738075	0.9934194787662635	0.9920275420058895	0.9926079820020431	0.9919259393770672	0.9936895483851523	1.0	0.9918898938531626	0.9924756420718152	0.9921881285116768	0.9927923022517943	0.9939847242067209	0.9932757225658667	0.9978817509761769	0.9917425170515715	0.9923950250143271	0.993751436528172	0.9937800405907141	0.9925738517268593	0.993664323177592	0.992190710135118	0.9936281957340994	0.9925110703629817	0.9920039598359497	0.9928011277030269	0.9967999341162906	0.9919297456911748	0.9923873488892114	0.993560470370548
ZeeviD_2015__PNP_Main_650__bin.39	0.993920303460633	0.992612227132563	0.9920589445413447	0.9929283865430507	0.9916135739702496	0.992618256781104	0.9917389732787525	0.9919162952404654	0.9938950842988042	0.9914087847047148	0.9926794540555198	0.9936307830940165	0.992771501016262	0.9915671149338976	0.9927187225741807	0.9921273084380745	0.9924718749095631	0.9914309442536565	0.9935803668713837	0.9925246029020498	0.9910813814305262	0.9916677910621946	0.9990389189136537	0.9923484952485547	0.9935458299771138	0.9930518545440108	0.9918898938531626	1.0	0.9918638719855758	0.9916408902582428	0.9924794868959416	0.9919768854319235	0.9915183417670062	0.9912459635317628	0.9915613898088503	0.9927576398067892	0.9921092491293064	0.9917843343403291	0.9919739417481747	0.9916091535251225	0.993894809373586	0.9913228172871262	0.9927241322815322	0.9929538238260064	0.9925924766825145	0.9919127554842562	0.9945121809586616	0.9948435404099512	0.9915980279640023
Bengtsson-PalmeJ_2015__TRAVELRES11__bin.68	0.9918798234443921	0.9965022607541378	0.9925109368402131	0.991627329551196	0.9923108437456643	0.9917751989592594	0.9923900432585797	0.9926654890713851	0.9918177449069501	0.992312366508382	0.9922783067059537	0.991723162119314	0.991816714466937	0.9960341044687414	0.9910819165666092	0.9957686282119851	0.9921857213374031	0.9917960174093903	0.9916750355552982	0.9912571355949746	0.9918199874726413	0.992374002262565	0.9917287063921848	0.991446431380627	0.9917296067032951	0.9924971659274875	0.9924756420718152	0.9918638719855758	1.0	0.9960706354395888	0.9916884169117903	0.9925279548542167	0.9919905949554516	0.9916070885627619	0.9914130084956148	0.9918866499469724	0.9920764763213686	0.9921729579897389	0.9959950626550631	0.991951241021822	0.9919824383794008	0.9917746132659666	0.9913343790040802	0.9916446983059164	0.9918974265312143	0.992166159017115	0.9923430677775247	0.9926181221016988	0.9920126478501096
LeChatelierE_2013__MH0063__bin.4	0.9918429469939286	0.9993324737558124	0.9925732901883131	0.9913497239934574	0.9922387106201216	0.9917306038130836	0.9920678970653389	0.9923752425401513	0.9918084518441995	0.9927244783022146	0.9922310567937732	0.9913625255058167	0.9916347303509618	0.9961954068582527	0.9921510026548079	0.9963331149705311	0.9920649891484373	0.9916962920339975	0.9914421964555805	0.9911465104760122	0.9917962173598155	0.9921938304024629	0.991503826803035	0.9912818512875198	0.9914448294739072	0.9924001297444267	0.9921881285116768	0.9916408902582428	0.9960706354395888	1.0	0.9917754692604225	0.9921633637254164	0.9920216259273854	0.991735091415829	0.991268099534376	0.9919114943681273	0.9919840509190071	0.9923324264160277	0.995798905713992	0.9920233523773844	0.9919189801643158	0.9925480529570918	0.9917209489207678	0.9913402401609447	0.9916351316274813	0.9917275662729039	0.9919358159807732	0.992107249984696	0.9921275551966198
XieH_2016__YSZC12003_37100__bin.78	0.9925225135695225	0.9920271061300702	0.992290811171816	0.9924514716228312	0.9924255444119376	0.9926714661094086	0.9925839027976681	0.992452894428477	0.9925893165993019	0.9924252989490548	0.9964986872578631	0.9926627140730094	0.9925270887839177	0.9913738733317056	0.9965622172766556	0.9924773052727851	0.9927968791089722	0.9925222658247215	0.9924088665830196	0.9933420980105413	0.9927015583566993	0.9922984267144689	0.9924277728345261	0.9933438715521375	0.9926256928186566	0.9937576445645969	0.9927923022517943	0.9924794868959416	0.9916884169117903	0.9917754692604225	1.0	0.9920931130573853	0.9926676297256245	0.9927059204504526	0.9921118366619369	0.99253310662185	0.9926143049176088	0.9926388954800692	0.9922447218078642	0.992884459229379	0.9922513990529488	0.9924419945889599	0.9928629186593495	0.9923382349348225	0.9929153700656872	0.9922619030309727	0.9925693763652724	0.9931261981427786	0.9925365522714426
XieH_2016__YSZC12003_37652__bin.105	0.9922951213926731	0.9925599860087598	0.9931796171277056	0.9919649764922931	0.9926933265864983	0.9922658363165895	0.9941207546656449	0.9940780710394882	0.991854528422832	0.9938320576147204	0.9923745835671135	0.992159800288212	0.991808736618175	0.991992567344899	0.9925265264509308	0.9928673339324309	0.9924313982065394	0.9935117913292044	0.9919520665873024	0.9920827199449648	0.9936781943580402	0.9929112965773682	0.9917668652703279	0.9919884335159199	0.991941449301299	0.9933169698706725	0.9939847242067209	0.9919768854319235	0.9925279548542167	0.9921633637254164	0.9920931130573853	1.0	0.9930297679229547	0.9939517174071765	0.9916652716404003	0.9917654666632894	0.993518550507822	0.9935207251600782	0.9925064984087721	0.9936500473865958	0.9920953158922975	0.993983415284231	0.9923343609274999	0.9919213562532246	0.9924691048357811	0.9935664821248178	0.992096907364059	0.992485290724504	0.9935388897691153
CosteaPI_2017__SID713A055-11-90-0__bin.41	0.992445992199909	0.9928661626085271	0.9929491828695761	0.9910817247268026	0.9951620815636255	0.992205893114854	0.9931122421177676	0.9929003815676147	0.9918923830336466	0.9928444605275173	0.9927278896405751	0.9920738838384643	0.9924551771285279	0.9916749358778468	0.9924953320087978	0.9928886021686899	0.9928015179585007	0.9927308614998492	0.9918395028878837	0.9918109368563718	0.9924043696471339	0.9928719400186953	0.9908894810971041	0.9917303145835867	0.9917857906250742	0.9939241047837137	0.9932757225658667	0.9915183417670062	0.9919905949554516	0.9920216259273854	0.9926676297256245	0.9930297679229547	1.0	0.9924206813585212	0.9918119241042436	0.991925002953713	0.9932902961580334	0.9924243665293428	0.9927516199886413	0.9925791246741699	0.9920499869263685	0.9928324939376982	0.9921928338186126	0.9917368200773788	0.9922400727888874	0.9927098840708245	0.992378540386388	0.9927135733225669	0.9928299748918281
LiuW_2016__SRR3993017__bin.46	0.9923160470489094	0.9928594554521147	0.9933909469435233	0.9910307939014866	0.9928397725169303	0.9923088901851712	0.9975889881416169	0.9973384800715721	0.9918037469869077	0.9933890459866352	0.9928624667053139	0.9915780593937966	0.9924690344658372	0.9920569397089507	0.9926489920773107	0.9931264201111917	0.9928189472456103	0.9932323316251213	0.9916067639155076	0.9919311830776737	0.9929418081119414	0.9928678796721992	0.9911844019763598	0.9920600200785809	0.9913479032817843	0.993747432132551	0.9978817509761769	0.9912459635317628	0.9916070885627619	0.991735091415829	0.9927059204504526	0.9939517174071765	0.9924206813585212	1.0	0.991705980294246	0.9922536419468201	0.9935889252345902	0.9933369211123814	0.9921590266432072	0.9933563275334905	0.9919808366316182	0.993423197938291	0.9922128467672635	0.9912229702067042	0.992080178274721	0.9967366149329379	0.9922909579815195	0.993015819150047	0.993874261285685
BackhedF_2015__SID335_M__bin.68	0.9920738710765191	0.9921080376313067	0.9920930961139789	0.9916114367197053	0.9917341367848322	0.9922259293273348	0.9918514457713756	0.9920070748133516	0.9916745185623498	0.9916679882013385	0.9923876196332561	0.9919347173756602	0.9926806326932827	0.991419546730889	0.9921563607012438	0.9922793225491857	0.992514527394836	0.9917480664063096	0.9919246995082077	0.9923244574271822	0.9916079453819714	0.9916736989718357	0.9917241854841806	0.9923255236912091	0.9915963199358481	0.9927524892612501	0.9917425170515715	0.9915613898088503	0.9914130084956148	0.991268099534376	0.9921118366619369	0.9916652716404003	0.9918119241042436	0.991705980294246	1.0	0.9920889255696296	0.9918979417338505	0.9918513393081287	0.9913875621275678	0.991797812648307	0.9921458100271316	0.9916718727174963	0.9924827270365028	0.9915931482242154	0.9924747889963318	0.9918342697224991	0.9921895998935862	0.9922714668052174	0.9916427940971523
CM_madagascar__A08_01_1FE__bin.70	0.9928091410233331	0.9923994694347942	0.9919378326960854	0.9917145697236467	0.9923541857248496	0.9927827566605194	0.9924405681470038	0.9922460330443318	0.9925180282611795	0.9918102824824918	0.9933711394273351	0.9926538598012283	0.9989989154360694	0.991610724798088	0.993215463111281	0.9922122973528795	0.9931436712950801	0.9918543942167677	0.9927249105188338	0.9933703048577058	0.9915366480846778	0.9923392300842105	0.9918314538160301	0.9932934704164003	0.9925974786533255	0.9937108440148965	0.9923950250143271	0.9927576398067892	0.9918866499469724	0.9919114943681273	0.99253310662185	0.9917654666632894	0.991925002953713	0.9922536419468201	0.9920889255696296	1.0	0.9920876014541705	0.9922074799587469	0.9923956104303103	0.9918581871688792	0.9926621295453646	0.9922384546853901	0.9928183367603748	0.9918540086381553	0.9931663969653184	0.9920241542704784	0.9926851366836449	0.9931375322492964	0.9921595159391556
LeChatelierE_2013__MH0430__bin.16	0.992261552652814	0.9928571750181228	0.9933978932755193	0.9922550391300391	0.9928159622081374	0.9923045608140739	0.9936861765695107	0.9941104779226781	0.9921105033650089	0.9938699681141481	0.9928575578861741	0.9922815249960982	0.9919898338209323	0.9918342892631425	0.9927807213377149	0.9923898373849109	0.9924096880820148	0.9935549455848738	0.9922002708209013	0.9924391723557194	0.9938152561716943	0.9929947323573803	0.9920268873993018	0.9923201454871639	0.9923449014379054	0.9935112370504205	0.993751436528172	0.9921092491293064	0.9920764763213686	0.9919840509190071	0.9926143049176088	0.993518550507822	0.9932902961580334	0.9935889252345902	0.9918979417338505	0.9920876014541705	1.0	0.9935836445842343	0.9924832956100509	0.99380147398907	0.9923298825844918	0.9936150556174813	0.9922108340986726	0.9922536883112426	0.9924486133698598	0.9935393147438775	0.9923479719710899	0.9927998533913277	0.993587291060892
ZeeviD_2015__PNP_Main_634__bin.3	0.9924203924960805	0.9929391812330468	0.9970940000746724	0.9918484716908482	0.9929198602068245	0.9922383217468658	0.9933700909698944	0.993480081098186	0.9923092484878785	0.9936756045156065	0.9926616797651737	0.992176323588381	0.9924072423653145	0.9920771912750027	0.9923552071244894	0.9927782130814987	0.992935281820823	0.9939464664307688	0.9922016792662833	0.9917480305438137	0.9939685518524544	0.9929397607650082	0.9916535597790295	0.9920162582954474	0.9920317809205917	0.9935556523468431	0.9937800405907141	0.9917843343403291	0.9921729579897389	0.9923324264160277	0.9926388954800692	0.9935207251600782	0.9924243665293428	0.9933369211123814	0.9918513393081287	0.9922074799587469	0.9935836445842343	1.0	0.9928552583539645	0.9940774487471526	0.9922215012421745	0.9935593119403237	0.9923804151111986	0.9919108262476941	0.9923924794225149	0.9934413456870161	0.9922405562055379	0.9929416873367503	0.9942624970457643
ZeeviD_2015__PNP_Main_107__bin.49	0.9926348734659052	0.9967916238827075	0.9926052831643306	0.9920949918262664	0.9927981040040441	0.9922578870188391	0.9924752016028454	0.9924955568165779	0.9922308509226072	0.9927168975233017	0.9926738178878203	0.9922303388023862	0.9924598622458799	0.9961504459439801	0.9926472705117518	0.9965525272361849	0.9923851732881305	0.9920509794480759	0.9922967258410076	0.9916842031356322	0.9922849152280577	0.9928250346351489	0.9923102910620505	0.9917521615428911	0.9921593054382448	0.9930066454882366	0.9925738517268593	0.9919739417481747	0.9959950626550631	0.995798905713992	0.9922447218078642	0.9925064984087721	0.9927516199886413	0.9921590266432072	0.9913875621275678	0.9923956104303103	0.9924832956100509	0.9928552583539645	1.0	0.9923804844494669	0.9925582104234933	0.9924328943585632	0.9920719506259472	0.9921012755675396	0.9921275584442064	0.9919167744527838	0.9927777635274654	0.9926281889332415	0.9924316637176922
ZeeviD_2015__PNP_Main_438__bin.46	0.991992901937285	0.9927499749105142	0.9939507822475855	0.9914635660427822	0.9925477286549939	0.9919300846370547	0.9934894092279986	0.9936005952934611	0.9917811265352742	0.9937298732287796	0.9928012539545218	0.9918304187623134	0.992277337357278	0.9919783695337677	0.9924931213185908	0.992708976637605	0.9925429614246455	0.9987934142333756	0.9917765754479708	0.9919935271805341	0.9987843335213944	0.9928731029422845	0.9911211459159875	0.9920679258220981	0.9914394138326409	0.9938649270487343	0.993664323177592	0.9916091535251225	0.991951241021822	0.9920233523773844	0.992884459229379	0.9936500473865958	0.9925791246741699	0.9933563275334905	0.991797812648307	0.9918581871688792	0.99380147398907	0.9940774487471526	0.9923804844494669	1.0	0.9916699420406444	0.9936498513309181	0.9923021022327488	0.9914159801201763	0.9921428444593031	0.9935687012678955	0.992372121198001	0.9930296895647136	0.9979394649712107
XieH_2016__YSZC12003_35989__bin.106	0.9987872988230764	0.9923915228739593	0.992214590095021	0.9994805574165034	0.9923030693881789	0.992315537817248	0.992053965072117	0.9921768748850855	0.9977142758966131	0.9920276331729038	0.9924014022965284	0.9994216982861301	0.9927767327076269	0.9917182876637692	0.9922211759437907	0.9922301328856618	0.992957788835915	0.9918859923365867	0.9995467855503183	0.9928769851147509	0.9919737830038174	0.9918671589553738	0.993582892667196	0.9929347396271452	0.9995018792153633	0.9931254082507884	0.992190710135118	0.993894809373586	0.9919824383794008	0.9919189801643158	0.9922513990529488	0.9920953158922975	0.9920499869263685	0.9919808366316182	0.9921458100271316	0.9926621295453646	0.9923298825844918	0.9922215012421745	0.9925582104234933	0.9916699420406444	1.0	0.9921763946235496	0.9925646822076477	0.999346842510895	0.9925930988356508	0.9921345994225553	0.9945329184307863	0.999129769999024	0.992095436884107
NielsenHB_2014__O2_UC24_2__bin.22	0.9920666208911104	0.9931803786033422	0.9932932128453063	0.9916334496063419	0.992886881227013	0.9922920242620132	0.9935560556124583	0.9935994017768783	0.9920574063587937	0.9998057314799413	0.9924970281202442	0.992056504483872	0.9922988794890164	0.9921273416466156	0.9919062331863125	0.9930737086397909	0.9926711010355818	0.9935221739265285	0.9920289571256985	0.9923402176714108	0.9932685525030271	0.9930282598051327	0.9914656474933372	0.9923540786640644	0.991832668295751	0.9936950553462426	0.9936281957340994	0.9913228172871262	0.9917746132659666	0.9925480529570918	0.9924419945889599	0.993983415284231	0.9928324939376982	0.993423197938291	0.9916718727174963	0.9922384546853901	0.9936150556174813	0.9935593119403237	0.9924328943585632	0.9936498513309181	0.9921763946235496	1.0	0.9918050477271092	0.9916474832876191	0.9923866479636048	0.9934947788950313	0.9923415009339633	0.9925085730059136	0.99386249100072
BritoIL_2016__M2.49.ST__bin.75	0.9928666019123371	0.9922334073758999	0.992451054644211	0.9923115146144865	0.9923323295989739	0.9986624613613386	0.9922506060282414	0.992293201717188	0.9924910804970486	0.9919089222205041	0.9932446421381403	0.9927615239185136	0.9931850368607645	0.9915009865940847	0.9927831661494039	0.9922078699644241	0.9997138360280441	0.9920714124581932	0.9927436232998437	0.9932591755958131	0.9922252567669569	0.9920823022859881	0.9920499943691437	0.9933158936109705	0.9922782536964188	0.9935870577140656	0.9925110703629817	0.9927241322815322	0.9913343790040802	0.9917209489207678	0.9928629186593495	0.9923343609274999	0.9921928338186126	0.9922128467672635	0.9924827270365028	0.9928183367603748	0.9922108340986726	0.9923804151111986	0.9920719506259472	0.9923021022327488	0.9925646822076477	0.9918050477271092	1.0	0.9923190193815418	0.9997605613585343	0.9924266727772686	0.9929583968052819	0.9934323978209816	0.9923301889497377
CosteaPI_2017__SID713B014-11-90-0__bin.30	0.999078260075869	0.9923351584953951	0.9922599978905005	0.9998940556236003	0.9920243392982152	0.9921836758041537	0.9918924096459869	0.9920206140462864	0.9975537419352877	0.991794492533085	0.9923693276141674	0.9996857669356568	0.9928473357484596	0.9915142924198702	0.9921711886614778	0.992281007751938	0.9925460522922513	0.9915323660050366	0.9996491081599898	0.9922815168790661	0.9909988042287153	0.991676514572505	0.9929071659079521	0.9922931344285136	0.9996134731864809	0.9932887704116489	0.9920039598359497	0.9929538238260064	0.9916446983059164	0.9913402401609447	0.9923382349348225	0.9919213562532246	0.9917368200773788	0.9912229702067042	0.9915931482242154	0.9918540086381553	0.9922536883112426	0.9919108262476941	0.9921012755675396	0.9914159801201763	0.999346842510895	0.9916474832876191	0.9923190193815418	1.0	0.9920229680825469	0.9919129151178033	0.9947549382512837	0.9995179402478537	0.9919839009326987
BritoIL_2016__M1.15.ST__bin.73	0.993019396840864	0.9925901096201081	0.9926949695710722	0.9921314071783893	0.9924933580551655	0.9989509395681662	0.9925173979135541	0.9926145127406983	0.9927406793103646	0.9922090157285626	0.9933142834674193	0.9927069238658058	0.9933392662802379	0.991543769721374	0.9934020519200054	0.9921473734418353	0.9996520957883519	0.9921349119943056	0.9924918128639973	0.9931642390726989	0.9923544823380982	0.9923106516804289	0.9921744258628811	0.9932410300001624	0.992357529583807	0.9937721933897842	0.9928011277030269	0.9925924766825145	0.9918974265312143	0.9916351316274813	0.9929153700656872	0.9924691048357811	0.9922400727888874	0.992080178274721	0.9924747889963318	0.9931663969653184	0.9924486133698598	0.9923924794225149	0.9921275584442064	0.9921428444593031	0.9925930988356508	0.9923866479636048	0.9997605613585343	0.9920229680825469	1.0	0.992458938192338	0.9929046476550716	0.9933727605486188	0.9924800965002921
LiuW_2016__SRR3992961__bin.139	0.9918327528131914	0.992222544034931	0.9929507694709474	0.9918227251369045	0.9926850681577396	0.9924642115573348	0.99666829759235	0.9983868266323463	0.9920355648373147	0.9934949902199122	0.9923483910017935	0.9918129153938422	0.9920225177064074	0.9921342464102186	0.9928098896513036	0.9925917547927388	0.9922561929065016	0.9934479613436412	0.9919227653990234	0.9920078095718886	0.9936075514819207	0.9928073061215497	0.9918627728127464	0.9920032156163522	0.9918496028318393	0.9928831504927957	0.9967999341162906	0.9919127554842562	0.992166159017115	0.9917275662729039	0.9922619030309727	0.9935664821248178	0.9927098840708245	0.9967366149329379	0.9918342697224991	0.9920241542704784	0.9935393147438775	0.9934413456870161	0.9919167744527838	0.9935687012678955	0.9921345994225553	0.9934947788950313	0.9924266727772686	0.9919129151178033	0.992458938192338	1.0	0.9920212430196397	0.9923236727281147	0.9934337497242576
CosteaPI_2017__SID713A014-11-0-0__bin.30	0.9949695580115242	0.9923817828929241	0.9925719061094893	0.9946581711911812	0.9923064456308652	0.9928957987925048	0.9921575425964099	0.9925786181200102	0.9944008108208632	0.9924324229624958	0.9928387086018851	0.994918449504852	0.9927605731921684	0.99199934088462	0.9928937822365811	0.9930156376945389	0.9930255134579158	0.9922574703646933	0.9947373923681656	0.9930294136910424	0.9921924286553524	0.9922048408024287	0.9941009110276993	0.9929254361431719	0.9947804295022554	0.9930988614438393	0.9919297456911748	0.9945121809586616	0.9923430677775247	0.9919358159807732	0.9925693763652724	0.992096907364059	0.992378540386388	0.9922909579815195	0.9921895998935862	0.9926851366836449	0.9923479719710899	0.9922405562055379	0.9927777635274654	0.992372121198001	0.9945329184307863	0.9923415009339633	0.9929583968052819	0.9947549382512837	0.9929046476550716	0.9920212430196397	1.0	0.9949194994968719	0.9921137218747664
LiJ_2017__H1M513729__bin.50	0.999017769701662	0.9925316318021971	0.992894279737459	0.9994959833752055	0.9928922014417106	0.9931255025361269	0.9927705353618573	0.9928034232365145	0.9979174406496748	0.9927448822006875	0.9933461958681621	0.9995704072755175	0.9929565163644768	0.9925232113525775	0.9932505261333694	0.993047858196292	0.9931503276056289	0.9929417919051826	0.9994516733124559	0.9932210816795755	0.9929716667469136	0.992630082427052	0.9942934868817613	0.9932527138569811	0.9995135047478333	0.9933554026998632	0.9923873488892114	0.9948435404099512	0.9926181221016988	0.992107249984696	0.9931261981427786	0.992485290724504	0.9927135733225669	0.993015819150047	0.9922714668052174	0.9931375322492964	0.9927998533913277	0.9929416873367503	0.9926281889332415	0.9930296895647136	0.999129769999024	0.9925085730059136	0.9934323978209816	0.9995179402478537	0.9933727605486188	0.9923236727281147	0.9949194994968719	1.0	0.9928173571417406
LiJ_2014__MH0357__bin.7	0.9921478352032684	0.9927406998065861	0.9938352768736662	0.9920439887985414	0.9929067548529577	0.99202739148359	0.9935958152290745	0.9934730715783255	0.9919831088850842	0.9937588822158049	0.9928453281330696	0.9921126026360565	0.9923103092099004	0.992009238247635	0.9928380833735934	0.9924759489750489	0.992520647939941	0.997712874928413	0.9919927705788378	0.9922396401153631	0.9977535450132955	0.9930000940173619	0.9915971854468896	0.9921848563133331	0.9919488188477911	0.9936391973152127	0.993560470370548	0.9915980279640023	0.9920126478501096	0.9921275551966198	0.9925365522714426	0.9935388897691153	0.9928299748918281	0.993874261285685	0.9916427940971523	0.9921595159391556	0.993587291060892	0.9942624970457643	0.9924316637176922	0.9979394649712107	0.992095436884107	0.99386249100072	0.9923301889497377	0.9919839009326987	0.9924800965002921	0.9934337497242576	0.9921137218747664	0.9928173571417406	1.0
