	QinN_2014__HD-35__bin.38	NielsenHB_2014__MH0063__bin.7	ZeeviD_2015__PNP_Main_643__bin.11	CosteaPI_2017__SID713B014-11-0-0__bin.75	ZeeviD_2015__PNP_Main_393__bin.10	ZeeviD_2015__PNP_Main_256__bin.32	LoombaR_2017__SID0012_qdz__bin.20	LiuW_2016__SRR3993048__bin.89	ChengpingW_2017__AS78raw__bin.26	LiJ_2014__O2.UC24-1__bin.30	ZeeviD_2015__PNP_Main_313__bin.25	WenC_2017__N041__bin.34	CM_madagascar__A91_01_1FE__bin.7	LiJ_2014__MH0402__bin.26	ZeeviD_2015__PNP_Validation_66__bin.3	SchirmerM_2016__G88801__bin.13	BritoIL_2016__M1.3.ST__bin.37	ZeeviD_2015__PNP_Main_597__bin.40	LiJ_2017__H2M614904__bin.68	CosteaPI_2017__SID713B066-11-90-0__bin.49	CosteaPI_2017__SID713A056-11-90-0__bin.34	ZeeviD_2015__PNP_Main_46__bin.29	LiJ_2017__H3M516751__bin.20	CosteaPI_2017__SID713B066-11-0-0__bin.59	ChengpingW_2017__AS67raw__bin.51	CM_madagascar__A39_01_1FE__bin.25	LiuW_2016__SRR3992978__bin.28	ZeeviD_2015__PNP_Main_650__bin.39	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.68	LeChatelierE_2013__MH0063__bin.4	XieH_2016__YSZC12003_37100__bin.78	XieH_2016__YSZC12003_37652__bin.105	CosteaPI_2017__SID713A055-11-90-0__bin.41	LiuW_2016__SRR3993017__bin.46	BackhedF_2015__SID335_M__bin.68	CM_madagascar__A08_01_1FE__bin.70	LeChatelierE_2013__MH0430__bin.16	ZeeviD_2015__PNP_Main_634__bin.3	ZeeviD_2015__PNP_Main_107__bin.49	ZeeviD_2015__PNP_Main_438__bin.46	XieH_2016__YSZC12003_35989__bin.106	NielsenHB_2014__O2_UC24_2__bin.22	BritoIL_2016__M2.49.ST__bin.75	CosteaPI_2017__SID713B014-11-90-0__bin.30	BritoIL_2016__M1.15.ST__bin.73	LiuW_2016__SRR3992961__bin.139	CosteaPI_2017__SID713A014-11-0-0__bin.30	LiJ_2017__H1M513729__bin.50	LiJ_2014__MH0357__bin.7
LiuW_2016__SRR3992978__bin.28	0.8502341974184672	0.7165315472214323	0.5847169950802891	0.9436534264484243	0.9453683655997193	0.9369901386003832	0.9597199088118569	0.8981252884594252	0.9313897800282516	0.9380084461585696	0.9207664812312397	0.9047059928298894	0.9030816291056143	0.9149103802769344	0.927226640364273	0.6488437314145551	0.6384268913114856	0.9546157171009736	0.9279812135908428	0.9431619215576842	0.9515274946370689	0.9437566557953955	0.9227504826804466	0.8703332842716437	0.9425658553283992	0.5303311131253784	1.0	0.6990811256127993	0.92388800348449	0.8857923784774138	0.9124561858021686	0.8282769823198098	0.9062477730765875	0.9715226861474874	0.7893568545285382	0.9459710917868733	0.8721754286182386	0.9329355562496712	0.9223848509934326	0.9518465066189992	0.8914580046366627	0.9652636577421011	0.9497799216922154	0.941851241849044	0.941143954323345	0.67930171673734	0.8236796134027656	0.4956047608042832	0.9444592813505862
ZeeviD_2015__PNP_Main_650__bin.39	0.8249162881715324	0.682794477338644	0.622944942421829	0.926116596680774	0.9089811254297626	0.8897637671462817	0.8830927658356678	0.8339938817051032	0.9132022929060958	0.8825549974330207	0.8785146585131333	0.8829606823683509	0.8502197066960815	0.8637904967517688	0.8850881696454895	0.6264569474724492	0.6248436422645082	0.9107107898827209	0.8932946412636614	0.9065926160624503	0.9175940681943797	0.8973452009280436	0.9685696382564039	0.8246914317926478	0.9223789490401542	0.514851134856434	0.8252685107510439	1.0	0.8721046792926931	0.8431037098943882	0.888713389096667	0.7863958745930375	0.8683709627076481	0.9096085218995175	0.7641665415280642	0.9035224616584494	0.8149314070112735	0.8861503408618289	0.8624161997227819	0.9106573275269022	0.8740128136687519	0.8980032596312827	0.902170964751797	0.9230999046325917	0.9043920111516185	0.6307386532046358	0.7785007425763981	0.4964459326547283	0.8987839672684589
Bengtsson-PalmeJ_2015__TRAVELRES11__bin.68	0.7303721974369667	0.6468763869591094	0.5045625084861102	0.8178898203708503	0.8200311376512809	0.8077338584122374	0.7974651955441281	0.7483163289127743	0.8039975549269349	0.7957601917847477	0.7973932816304494	0.7745149970026924	0.7703842403341529	0.8172066381909036	0.8657785834998355	0.5669365585113605	0.5327371991891975	0.8220817575331166	0.8063959376152166	0.819229351180864	0.8216695942069586	0.8188000143827827	0.8012471160642266	0.7607509959272039	0.8144422458822576	0.43174967088651073	0.7444850346608963	0.595302304089594	1.0	0.7953029480947911	0.7869029736403306	0.6984150495427831	0.7952165440641773	0.8242939153852304	0.6636677491320688	0.8157205961985446	0.7384072356130581	0.8116188197638755	0.8265264667352532	0.8215332797735678	0.777673305823578	0.8191595839511758	0.8221966051266034	0.8181769393545673	0.8168717554884001	0.5499036943894804	0.6691450133335909	0.40065602662746824	0.8136721230006992
LeChatelierE_2013__MH0063__bin.4	0.8549458421556136	0.7655716351892885	0.5900824722636574	0.9590967884848434	0.9530362138281108	0.9374783423677371	0.9254090094454804	0.8729215959707575	0.9410899448349745	0.9229244134870294	0.9350896067330219	0.9151506593959634	0.9079190342979171	0.9470611362168724	0.9371052643510354	0.6436625638879911	0.6249302907612022	0.9534170643034938	0.9579561801733647	0.9271331998629456	0.9533451690606919	0.9560201902568344	0.937079356155431	0.8752559243947036	0.9536327500318995	0.5012128274067257	0.8614649918745422	0.6945747590699735	0.9598461830426973	1.0	0.9249517297930647	0.8165907016781386	0.9172006453731525	0.9486454223780744	0.7809338997728499	0.949555447748675	0.8602991230723492	0.937484171711748	0.9514156561930627	0.9543452254110173	0.9083555873938493	0.9420122765984871	0.9510930991577893	0.9590935499603929	0.9482270050190652	0.644695653187712	0.7864005290453543	0.47613110324221636	0.947971809292363
XieH_2016__YSZC12003_37100__bin.78	0.8555608001025291	0.731592421594891	0.5859935169063702	0.9463972567198797	0.9494306193323726	0.9471674757509166	0.9294086755921215	0.8813831433313849	0.9343900921824644	0.9279407581530998	0.9372365266372624	0.9082063961939176	0.9030174205789772	0.9089803662916642	0.9390989312585767	0.6343447667930567	0.6323710805260246	0.9561931674319885	0.9342500523586394	0.94820339534055	0.9529572472171773	0.9461796948507232	0.932372018292702	0.8799846206264906	0.9389145038120216	0.4983510935922403	0.8565329515580994	0.7066853386431766	0.9166775551797542	0.8927820098840608	1.0	0.8224601371014882	0.908388948107118	0.9459846393818242	0.7926310294489995	0.9515530979122188	0.8655167563275806	0.9353328602821427	0.9140730645277251	0.9546964918148598	0.9091322844934028	0.9457895839129252	0.9571584419319243	0.9467711130352694	0.9548909221059739	0.6449640366479218	0.7767371346226584	0.46830567442616494	0.9500657999618641
XieH_2016__YSZC12003_37652__bin.105	0.8645373488076695	0.7425190620309888	0.6037630879603183	0.9538927700883115	0.9536089241173278	0.9439311957366335	0.9389120893547117	0.8997910184038631	0.9454015178663299	0.9409848745578212	0.9333834794548738	0.919851122788219	0.9079764265921098	0.9173007667389291	0.9396366061956479	0.6530394581380414	0.6453344592556849	0.9532683089521471	0.9376376209449941	0.9510493430739809	0.9513083525225037	0.9561032205873483	0.9363695390696238	0.8868895094077199	0.95163619461899	0.5224135422912757	0.8825246679889158	0.709781686967567	0.9234815127571023	0.8946434717200711	0.9335424331986247	1.0	0.9138151382152475	0.9583108326266752	0.8011630588661063	0.952497667140926	0.883207317549132	0.9412211763286652	0.9249092579911511	0.9539083816167157	0.9138733266392992	0.9435451652160954	0.9532023147638934	0.9531341917308572	0.9477368605925994	0.6785635974638362	0.8130441415965626	0.49207537529759476	0.9539715373452596
CosteaPI_2017__SID713A055-11-90-0__bin.41	0.7697787462286289	0.6573241519294266	0.5286968621273977	0.8860552261904215	0.8892973424749379	0.8706798570897184	0.8427389912701656	0.7977816071895996	0.8623587314416397	0.848664693537351	0.8526633801587994	0.8290202701151272	0.8094418600379318	0.8359040269288526	0.8638735942027654	0.5712525085071111	0.5633050757948007	0.891074536528915	0.8607801514518344	0.8835030928687219	0.8904080887586736	0.8806053940365266	0.8725879297755776	0.8211635339985948	0.8701064020316037	0.4562268379263314	0.7811049141482097	0.6340157008435932	0.8505721921941228	0.8128699617467017	0.8340694299661553	0.7392128453933018	1.0	0.8755866577271203	0.7053313525502964	0.8842539229147819	0.7792938523780877	0.8760125873098241	0.8389033289094825	0.8947454525415712	0.829849742146134	0.8616635822170381	0.8828257385458236	0.8764121115545167	0.8794711125602157	0.5799255139856447	0.7030886209065986	0.42084598110755467	0.8774528262896137
LiuW_2016__SRR3993017__bin.46	0.7920533430145703	0.6668795711993722	0.5360103682440394	0.9073380469231819	0.8832118105078253	0.8833042633146135	0.8971575271805614	0.8292362834422661	0.8781804611140113	0.892127305260001	0.8781218325048284	0.8567223901530996	0.8248363190704209	0.8521634520525087	0.8855203119943987	0.5830446062243289	0.5798256700855414	0.9023726547146985	0.8777198882899501	0.8942858528038569	0.9113946956893315	0.8963355991787485	0.8771696813422344	0.8260111462005842	0.8982415927138169	0.46513965447454675	0.822351931756299	0.6522162178007732	0.8658650707658587	0.8256633207018746	0.8530152580955398	0.761307147391196	0.8598872075757182	1.0	0.7276086630534907	0.8904676646308258	0.8080922137824585	0.8851482458207385	0.861245249109578	0.9012254506792463	0.8460446547056787	0.9110744932853331	0.900064153228125	0.9046602979460819	0.8950232203116562	0.592173193421419	0.7245391171207941	0.431912453956811	0.8924830230714852
BackhedF_2015__SID335_M__bin.68	0.8391114315712971	0.7281761107464441	0.586835214680396	0.9367679228291017	0.9281707963419661	0.9266561910657679	0.9052219051134626	0.8721720545631344	0.9199715320279049	0.9057181555856546	0.9109607437868148	0.8991634840086696	0.8811009722487544	0.8805817405680093	0.9199937950736907	0.6274071020552382	0.641172845978504	0.9407903524886494	0.916190405058164	0.9315339525811488	0.9431387447376623	0.925918637903769	0.9165545135811761	0.862509174529352	0.9278188965859978	0.5094266044833465	0.8511866203403804	0.6980262014504015	0.8881073682063597	0.8658845395355785	0.9105219463360054	0.8108136640520754	0.8824338823448301	0.9269247839407314	1.0	0.9362989625420663	0.8617536672981712	0.9154334615014486	0.8890689881517506	0.9412427950320372	0.8936128039803454	0.9242496276326052	0.9424528992949078	0.9371219770733719	0.9285751219799461	0.6433424156984635	0.7828584601728474	0.47548982291542485	0.92756466696638
CM_madagascar__A08_01_1FE__bin.70	0.7768035481874779	0.6582964648055125	0.5330572506391891	0.9055536225117873	0.8792747488939442	0.880378051976366	0.8446049360150278	0.790895987808611	0.8766750497147048	0.8640377149073644	0.8534583376459784	0.8363020848244075	0.8243810161399368	0.8237313666203471	0.8757473722227483	0.5675382247170722	0.5742119971547553	0.8937922134550124	0.8593778559804092	0.874609935013026	0.8953634844117149	0.8834512245342894	0.874028003197597	0.8154989858860889	0.8780519763659707	0.45503104003382583	0.7819941377389114	0.6326986220823579	0.8368168494861162	0.8071240125877853	0.8379663988055258	0.7389895417438355	0.8480866169996762	0.8696390150872843	0.7177757321770306	1.0	0.7774950395405327	0.8701394654375445	0.834109242420572	0.889745667718585	0.8348436767079727	0.862688315778115	0.8918691407669388	0.8926685400062983	0.8896812533170664	0.5754799148188359	0.7115517594490972	0.4223112768145592	0.8764025272467413
LeChatelierE_2013__MH0430__bin.16	0.8755675602544857	0.7587866356087218	0.6063842798877487	0.96111447822721	0.9685323071183416	0.9550461530262022	0.9548404818308973	0.9166614850280252	0.9487899222480887	0.959391896554905	0.9407851446633791	0.9237786649957875	0.921616042626551	0.9351889749306629	0.9494178685221261	0.6602031703428969	0.6515772794142266	0.9705965352944754	0.9400861359165453	0.960753016226159	0.9686921976821334	0.9606703377722324	0.9496378888705919	0.8897212916151065	0.9488322864145634	0.5256778095812712	0.8948275402613323	0.7082537012273993	0.9401448991152039	0.907568221682117	0.9459733884705238	0.8504462928279516	0.9276290210939384	0.9794711448779331	0.8199119781947536	0.9649559515162613	1.0	0.9558756707374987	0.9452122000599932	0.9706170340847051	0.9206942803592209	0.9740621974293151	0.9679412586667177	0.9555661390050297	0.958787182243128	0.674442313329475	0.8064292405676525	0.4772514675425572	0.9644106836961506
ZeeviD_2015__PNP_Main_634__bin.3	0.8164922277932536	0.6947683640492105	0.5674949840118135	0.933935506957642	0.9366870170511228	0.9223050062181185	0.8958104653907115	0.8406919797747823	0.9135154764350082	0.8968345568479642	0.9075015876360379	0.8791878130762354	0.8492625658670317	0.8732386656912293	0.9210090008222159	0.599414855329425	0.6016613823939845	0.9552413177349687	0.9005371771684106	0.9344075307212724	0.9515180978737154	0.9351591196815664	0.9115614628499052	0.8662053939014766	0.9216652433364899	0.48240181228874435	0.8244601301773268	0.6633728981847096	0.8900890900711979	0.8518757647579525	0.8805462056528671	0.7806537352558787	0.898185298166582	0.9241218857172789	0.750228213484224	0.9302105214214624	0.8233489320903766	1.0	0.8834048333585433	0.9521196044652742	0.8734740890147358	0.909243720229985	0.9327071857672475	0.9278197975712553	0.926062951019589	0.6073445014234282	0.7440183347684347	0.44727782953821127	0.9363586015148314
ZeeviD_2015__PNP_Main_107__bin.49	0.8457551275088541	0.7391426333643761	0.580985992160288	0.9445216886050452	0.9475898888741658	0.9316106122900955	0.9228004232772634	0.8638762965354594	0.9372567975379745	0.9260054856832873	0.9256552430329396	0.8982019425714032	0.8953465007151047	0.9450560730395898	0.9291663789451289	0.6490829925777175	0.6150889261734529	0.9509529648382508	0.9303315734106729	0.9480608190452373	0.946485660269606	0.943429902012931	0.9188668810425411	0.8761472313100754	0.9398123868943307	0.5007331455833656	0.8615913209497984	0.682398969303689	0.9580965462839752	0.913805470379612	0.9095739419468142	0.8108434626867157	0.9091565124292594	0.9504104930956162	0.770146262077306	0.9425110593938127	0.8605636107217798	0.9337506384307637	1.0	0.9496210474059337	0.8979835852529803	0.9434554081384448	0.943267533750514	0.9438554188385755	0.9397364906184116	0.6363212204121168	0.7760929219257499	0.4678532613936174	0.9405072732894255
ZeeviD_2015__PNP_Main_438__bin.46	0.8125936903107807	0.6825735165677008	0.5583702766668456	0.924169217402622	0.9235715402943974	0.9234099905125182	0.8837246872042297	0.8285191878898174	0.9036181442668094	0.8842036280770096	0.8940867071359336	0.8709885134109153	0.8413398470814291	0.8582317891153123	0.906435275622195	0.5906539740675495	0.5951111496750167	0.9741326260916027	0.8931219752229445	0.9249518490314435	0.9612212021815499	0.9243262004062149	0.8985575830782597	0.8491381918526392	0.9195613381117057	0.4731416352034671	0.815859507632799	0.6612044192713477	0.8738501708545926	0.8411012329159678	0.8717294731878739	0.767368314093877	0.8897859436847736	0.9125930052940378	0.7481672947889635	0.9225474402636857	0.8108879986208329	0.9234682169356689	0.8713841105799695	1.0	0.8699706927003474	0.9000297982283184	0.9394856209277181	0.9237011226282722	0.9322855241120185	0.5968276874633944	0.7350486533141681	0.4384763629264372	0.9322341478562972
XieH_2016__YSZC12003_35989__bin.106	0.8700055127963128	0.721273768465055	0.585822737972166	0.9842810301053682	0.9391423539015222	0.9529480959601578	0.9085994622210943	0.8736588341623363	0.9458670903561066	0.9163392532348614	0.9219301787471077	0.9240915449205395	0.8735263270400784	0.894790594994481	0.9491822685469344	0.6180457199574477	0.6235060134482229	0.9446363992064574	0.9543456710798205	0.941628737544643	0.9473371693728538	0.9427562981510256	0.9421612661680565	0.8693529777225526	0.9712022021183638	0.4889644068368675	0.8366287187936352	0.6948354724066419	0.9057168072783912	0.8765608651465017	0.9089226045899967	0.8049457658349136	0.9035848176839505	0.9380379195381752	0.7777318030844158	0.9477884436288451	0.842193392894868	0.927606733861945	0.9022172441768745	0.9525505745933844	1.0	0.9224983342854678	0.9516749025260107	0.9837360008100435	0.941993132130852	0.6295313373093804	0.7709051861537558	0.461109784650925	0.9405674304993893
NielsenHB_2014__O2_UC24_2__bin.22	0.7931888948569972	0.6785748695974758	0.5470207761322851	0.9038982003557403	0.9032306825124748	0.8967724329554194	0.8950502715361045	0.8301729603925951	0.8803066081958729	0.9295471552028025	0.8799056359391145	0.8544955336306105	0.8440056378430115	0.8668010548743514	0.8953710493415112	0.5921575595963046	0.5868653027455927	0.9114768644777236	0.8838236252853682	0.9000044424264417	0.9176749147717602	0.8990380704407291	0.8797712092688631	0.8362902392967813	0.8952885471361638	0.47409113435916844	0.8361881211824701	0.6589739610347276	0.8806227704932882	0.8390906987706017	0.8728116001562349	0.7671308906141914	0.866030841978276	0.9324105009730068	0.7424990783407479	0.9040372425339831	0.8224494847073797	0.8912926710925542	0.8749641576957538	0.9096335459736328	0.851513915468125	1.0	0.9142363613181198	0.9029993301744027	0.8995065445018626	0.596430366119402	0.7351004190304318	0.43473931322394965	0.8975316840200152
BritoIL_2016__M2.49.ST__bin.75	0.7990617470381186	0.6695811727606844	0.5380475455524589	0.9072362065711018	0.8864569569513996	0.9181465895337605	0.8576936742874274	0.8051642775452194	0.8997268518004463	0.8616826373235917	0.8741863847836466	0.8518887198676452	0.8240159447485593	0.83057927404759	0.8863686834478853	0.5749058971141782	0.5897824807630384	0.9056706010370749	0.8722043947990806	0.896578985354371	0.9113095568559088	0.8931729605489612	0.872573589011892	0.825778638922508	0.8937658920065289	0.45978225869133144	0.7917439291147111	0.6370637678906519	0.8505518481917811	0.8152280121251152	0.8499894515939197	0.7457539889630361	0.853835733558366	0.8864014390246611	0.7285678595618525	0.899367650814448	0.786457512130667	0.8798103507622611	0.8417972263243801	0.9136996036020031	0.8453148421625343	0.8797559431940574	1.0	0.9067493143536047	0.9321054618536325	0.5814725574888131	0.7154189937930958	0.4252856397330698	0.8906974161956895
CosteaPI_2017__SID713B014-11-90-0__bin.30	0.8094464090413999	0.6669974577779569	0.541273887204149	0.9985050032855225	0.885082272395006	0.8953194457038015	0.8619123420346508	0.8110869314562756	0.9200218736321983	0.86731582323329	0.874925697935662	0.8923848639838444	0.8210257770792544	0.8394683610335907	0.8868134685155147	0.5776250877352059	0.5859995320789018	0.9032623503743928	0.9251690057124434	0.8957912848016317	0.9183690375042118	0.8956384828162134	0.8869780244998113	0.83076200615014	0.944135482188214	0.4596154987109781	0.7915478673208607	0.6571671967160446	0.8533072954272467	0.8288007674801553	0.8476329125401735	0.7517919251147134	0.8545565775937437	0.8982053322855483	0.730364385159513	0.9075268131102984	0.7827446818752218	0.8823491877986775	0.8492023512475471	0.9056864727144909	0.880930312219793	0.8760406486864066	0.914156068477678	1.0	0.9002964246574269	0.5824095249929196	0.7310880956618788	0.43308616352834894	0.8872506053309422
BritoIL_2016__M1.15.ST__bin.73	0.8212522006991206	0.6868054315225939	0.5555214062206428	0.9329346366265922	0.9204437119734269	0.9546424023399898	0.8896113084040611	0.8308784471820613	0.9132193879562899	0.8900514482281907	0.8996289835843503	0.8781415777302006	0.8594724584969602	0.8652232709289676	0.9145844592948948	0.5981621987738713	0.6067231793056577	0.9385114807486669	0.9044983565793655	0.9268793796522026	0.9358080132123132	0.9239880263411216	0.9085703748205227	0.8568472767000763	0.9259376312011004	0.47767348699760853	0.8194707652054102	0.6670623479227024	0.8826624342109841	0.848953754584065	0.8857254362545319	0.7744866195173887	0.8884573186148411	0.9206762496143702	0.7497958771830123	0.9371005977551129	0.8136996564705773	0.9124307316179284	0.8759803114264706	0.9470608633931243	0.8739634388199845	0.9041150464031472	0.9736003089677184	0.932756029161728	1.0	0.6029590849730813	0.7420154344684572	0.44153331029219717	0.9220592976783349
LiuW_2016__SRR3992961__bin.139	0.8603291620895833	0.7244581115321342	0.5873113551046749	0.9174934804112587	0.9228484475532367	0.908202956252193	0.9171584643569367	0.9001079104343395	0.9084718507168462	0.898290007529045	0.9059777443545387	0.8886115700439223	0.8954926234754566	0.8922967466414641	0.9020845051548392	0.6547677192635994	0.6388042042751575	0.9221175835820975	0.9056083450735889	0.9220840819766652	0.9181070887633852	0.9202688239349576	0.9137748022082848	0.8554061893334415	0.9155433343266266	0.560052509358409	0.8992351054507112	0.7072814857785685	0.9033593294036538	0.8775251835094519	0.909523624803178	0.8430432153077652	0.890677208505176	0.9260928135529863	0.7897712545645937	0.921541884941381	0.8702015562377344	0.9097616625259858	0.9017741744939936	0.921745539437561	0.8879653417075591	0.9114067676769457	0.9233747754070004	0.9173691718226813	0.9166867970172992	1.0	0.8380021053114151	0.5330158321534303	0.9232099122434262
CosteaPI_2017__SID713A014-11-0-0__bin.30	0.8707775689026278	0.7408709345991467	0.6021893007069352	0.976658575870284	0.9596880930695824	0.9561496782375524	0.9446131896431824	0.9045039265038637	0.965021139261898	0.9390049666422896	0.9419489098362249	0.9313284309986675	0.9231060283162918	0.9257478752312457	0.949880432685621	0.6617531155548178	0.6601170099646906	0.9629857281941073	0.9583959584901767	0.9590300615708109	0.9648282163906673	0.9601292732789859	0.9416931748673842	0.8916633391210195	0.9697365331610487	0.5677727577950561	0.9248064415301626	0.7404297543897431	0.9323438932433625	0.9078845633288019	0.9290402760143032	0.856752524821995	0.9158833848542086	0.9610579950079338	0.8151253026571013	0.9664366547473234	0.8825174490511635	0.9452749599572877	0.9328613452855782	0.9628533741312862	0.9222775068382932	0.9527548339143452	0.9635876774628698	0.9767139103372262	0.9568151873669917	0.7107667412934208	1.0	0.5469318533606715	0.9603192050979494
LiJ_2017__H1M513729__bin.50	0.8793369744697066	0.7006985901181252	0.6442232948050298	0.982832465388035	0.9706985901181252	0.9683513273212244	0.9589305220373429	0.9207773402768957	0.9709691350184174	0.9392582243109361	0.9683995935475677	0.9402210085100978	0.9452991235869427	0.9457271688047758	0.9674698336085356	0.6864079766289851	0.6573644100088911	0.9760790041915407	0.9705868156992252	0.9739476692493332	0.9760713832084339	0.9765032389178204	0.9608840340403912	0.9052851517845802	0.986899530039375	0.6407595579829798	0.945200050806554	0.80203353232567	0.9482509843769846	0.9337037977899149	0.9514492569541471	0.8807824209323003	0.9312130064778357	0.9731487361869681	0.840965324526864	0.9743058554553538	0.8871561031373048	0.9652673694906643	0.9552318049028324	0.9756319065159406	0.9370455988822558	0.9571040264194081	0.9729874253778737	0.9828057919471612	0.9671065667471104	0.7679232821033913	0.9290283246538803	1.0	0.9750844658961006
LiJ_2014__MH0357__bin.7	0.8485826738432051	0.7198618536444238	0.5872142293157174	0.9560680123680768	0.9557738787663266	0.9576308984937708	0.9252490793256626	0.8713726033837419	0.9434696915816311	0.9271151400449639	0.9324885028720218	0.9111222281825798	0.8805425800579829	0.8972244154998764	0.9444214066577864	0.6227555737714799	0.6237374254871588	0.9882485187841674	0.9337687073189843	0.9542308828227182	0.9771630573018064	0.9616300305585525	0.935572686560867	0.8816781286352321	0.952103236072352	0.4994659787476418	0.8547450138929908	0.689034482342943	0.9138315120757514	0.8821512738757527	0.9159567478949557	0.8102844296038237	0.9213289052564326	0.9542200336324898	0.7784776175178258	0.9594698362375008	0.8507067041968284	0.9589092947423619	0.9112265009553314	0.9843054408688996	0.9070085768876084	0.937659347481481	0.9669895305314296	0.9554429784643574	0.9583734652916323	0.6311655043969358	0.774063202560409	0.4627083195207069	1.0
