	NielsenHB_2014__O2_UC16_2__bin.27	QinN_2014__LV-11__bin.12	ZeeviD_2015__PNP_Main_232__bin.44	Obregon-TitoAJ_2015__SM25__bin.23	CosteaPI_2017__SID713B003-11-90-0__bin.22	SchirmerM_2016__G88842__bin.7	ZellerG_2014__CCIS87116798ST-4-0__bin.37	ZellerG_2014__CCIS74726977ST-3-0__bin.91	ZeeviD_2015__PNP_Main_151__bin.1	CM_madagascar__A81_03_1FE__bin.28	LeChatelierE_2013__MH0152__bin.35	BackhedF_2015__SID39_M__bin.33	CosteaPI_2017__SID713A066-11-90-0__bin.18	NielsenHB_2014__O2_UC16_0__bin.5	LiJ_2014__MH0394__bin.43	CM_madagascar__V53_02_1FE__bin.39	LeChatelierE_2013__MH0046__bin.14	KarlssonFH_2013__S587__bin.28	ZeeviD_2015__PNP_Main_342__bin.22	ZeeviD_2015__PNP_Main_311__bin.11	ZeeviD_2015__PNP_Main_500__bin.44	Obregon-TitoAJ_2015__SM41__bin.13	LiuW_2016__SRR3993044__bin.61	CosteaPI_2017__SID713A089-11-0-0__bin.31	ZeeviD_2015__PNP_Main_126__bin.9	LiJ_2014__MH0400__bin.70	ZellerG_2014__CCIS77252613ST-4-0__bin.9	ZeeviD_2015__PNP_Main_744__bin.10	LiJ_2014__O2.UC16-1__bin.11	Obregon-TitoAJ_2015__SM24__bin.26	Obregon-TitoAJ_2015__SM40__bin.38	ZellerG_2014__CCIS19142497ST-3-0__bin.15	BritoIL_2016__W2.15.ST__bin.7	CM_madagascar__V36_02_2FE__bin.25	QinN_2014__HV-21__bin.18	ZellerG_2014__CCMD34381688ST-21-0__bin.4	CosteaPI_2017__SID713A066-11-0-0__bin.30	LiJ_2014__MH0389__bin.49	ChengpingW_2017__AS38raw__bin.17	LiJ_2017__H2M513938__bin.67	XieH_2016__YSZC12003_37315__bin.53	LeChatelierE_2013__MH0288__bin.38	ZellerG_2014__CCIS48174381ST-4-0__bin.65	Obregon-TitoAJ_2015__SM23__bin.16
Obregon-TitoAJ_2015__SM24__bin.26	0.9646479487476084	0.9661935439444258	0.9693389654934725	0.9986893792434529	0.966287876143179	0.9646759632094265	0.9672067817315063	0.9679568724154711	0.9660328978908191	0.9667432032070018	0.96357125143436	0.9654341183369857	0.9680247857836778	0.9657531090793047	0.9637579593730333	0.9686184747298373	0.9657129458457739	0.9626942433623817	0.9637426150239751	0.9691788716471829	0.9724322608558524	0.9671967837858548	0.9637268631039364	0.9667426096969244	0.9670884760050655	0.9685721572329858	0.9689015994571616	0.9707321134911218	0.9651733100094384	1.0	0.9930668526471793	0.9668791076108283	0.9666900628374934	0.9664637499091348	0.9663839480311496	0.9677987780245809	0.9675595953124583	0.9685252746048626	0.9657566749126346	0.9685702978944064	0.9704082255515691	0.9615759834758563	0.964101554981658	0.9974429855684056
Obregon-TitoAJ_2015__SM40__bin.38	0.9611983314185408	0.961129535492187	0.9629418408537234	0.9936367915192701	0.9628393835101952	0.959267802469028	0.9618939903767761	0.9637001824001965	0.9605483298417132	0.9625137551541458	0.9587342943289059	0.9623056118999324	0.9624683883602585	0.9614654283286219	0.9578776679082683	0.9640604246848493	0.9608523140881385	0.957760562439667	0.9583321532174365	0.9644315141066394	0.9655782366173983	0.964607630245708	0.9607736467252188	0.9620232985998983	0.9636150921857106	0.9645521715091612	0.9637190360450608	0.966250453849083	0.9606335417618395	0.9930668526471793	1.0	0.9621227467241473	0.9618681175912983	0.9624676648241972	0.9615848072524125	0.9617568759090149	0.9612389086437805	0.9642246209941061	0.9603534723799201	0.963787096524564	0.9646249610066128	0.9593391708404223	0.9590733557043634	0.9935146385944548
ZellerG_2014__CCIS19142497ST-3-0__bin.15	0.9733942858800114	0.9658438222704187	0.9694432717156223	0.9663078077961453	0.9735020915450534	0.9692042822663371	0.973891903890472	0.9764332294374249	0.9669779997333899	0.9672356165493945	0.9681026194770085	0.9693542318340849	0.975638088699093	0.9744362027749528	0.9674783855601155	0.9681538760020564	0.9686341709932818	0.9666948018062843	0.9679053705335356	0.9745868170040209	0.9706305747396156	0.9649198057281355	0.9699138852890347	0.9741119848426004	0.9754255398241223	0.9735135725187184	0.9739191617967123	0.9786266054890213	0.9737504095637343	0.9668791076108283	0.9621227467241473	1.0	0.9665680975215009	0.9670661157492699	0.9665022621418774	0.969623738222063	0.9751211343122341	0.9726439135140967	0.9648781001527039	0.969279228534153	0.9697134904920385	0.9653096109663731	0.9688140514569621	0.9660951827037425
BritoIL_2016__W2.15.ST__bin.7	0.9649912858794342	0.9691096187302604	0.9735972416282609	0.9655405229946247	0.967000852778058	0.9640392813983398	0.9671045825451509	0.9680042569567877	0.966131650135257	0.969876354043669	0.9634737584793653	0.965200864284493	0.9675733906477052	0.9658660779511793	0.9633115608188191	0.9710794858199501	0.9646114541746174	0.9622082790045369	0.9635413931147893	0.9700613686322725	0.9727308441571592	0.9651665852692165	0.964203621685261	0.9669103524918626	0.9676412955776693	0.9687888762152084	0.9688693998372977	0.9695848842471307	0.9656211450180995	0.9666900628374934	0.9618681175912983	0.9665680975215009	1.0	0.9683533244261631	0.9687445765702769	0.9646595073723685	0.9667641875483151	0.9696500563175752	0.967802511054841	0.9710456646362784	0.9712733818250718	0.9617940931124207	0.9639671938839166	0.9655579563628984
CM_madagascar__V36_02_2FE__bin.25	0.9664074605001444	0.9713724355436028	0.9708311233642457	0.9664119945728674	0.9671611609412212	0.9639960846566213	0.9677967633375867	0.9679292215137804	0.9679242810614721	0.974043950620548	0.9636663728055475	0.966512829705363	0.9681022207617952	0.9666403193224195	0.964131140414007	0.9747026812752562	0.9649978514963719	0.9640861878638858	0.9635864915499478	0.9695606905059803	0.9746225987203053	0.9689232584163977	0.9649902095873523	0.9670972282861707	0.9690465301252734	0.9708054388121831	0.969582604618324	0.9700315264847829	0.9661527161194221	0.9664637499091348	0.9624676648241972	0.9670661157492699	0.9683533244261631	1.0	0.9709832341806381	0.9676985063278241	0.9671235533923217	0.9701083911136267	0.9674270491526725	0.9713833692579974	0.9722996305532724	0.962222452637348	0.9641139088480118	0.9660714133258962
QinN_2014__HV-21__bin.18	0.9659032008633069	0.9748468943973082	0.9720458032053867	0.9657878755195302	0.9655323502174302	0.9635921731571842	0.966948014541222	0.9680956570899839	0.9675089485017866	0.9722300818989152	0.9638607271840093	0.9652245001841351	0.9671091871979374	0.9663959437325793	0.9637698727704833	0.9724600828666652	0.9650177879370927	0.9634487209789329	0.9644226087386597	0.9686813238002271	0.9724755206921559	0.9661102665584889	0.9639033127397751	0.9652501918244704	0.9685273864308044	0.9686986180010515	0.9685236193851914	0.9703619591251673	0.9665425413015354	0.9663839480311496	0.9615848072524125	0.9665022621418774	0.9687445765702769	0.9709832341806381	1.0	0.9654023343354537	0.9661251729790575	0.9682140380491445	0.9696341046929282	0.9706566930370353	0.9706775739021374	0.9608261034089414	0.9640654856242522	0.9653591856241179
ZellerG_2014__CCMD34381688ST-21-0__bin.4	0.9668860841033073	0.9665800235526693	0.9674111048955061	0.9670309443208844	0.9708144625537587	0.9878929109807716	0.9689685813016545	0.9706025795457884	0.9657888529592337	0.9663330747967869	0.9885768377649926	0.9873656459616587	0.9711915308716997	0.9679080385650016	0.9882827142321652	0.9671231548400143	0.9875800043164297	0.9882277088785224	0.9878679955703211	0.9694786043351328	0.9675031819569476	0.9628806326826134	0.967260386930395	0.9704103480644067	0.971466395717511	0.9686650005930786	0.9696770422329388	0.9741929361618402	0.9676613899208488	0.9677987780245809	0.9617568759090149	0.969623738222063	0.9646595073723685	0.9676985063278241	0.9654023343354537	1.0	0.9705977482281812	0.9693115737414794	0.9647931647486856	0.966431463655797	0.9680562808848113	0.9825620469381942	0.9883687250968878	0.9649349938794115
CosteaPI_2017__SID713A066-11-0-0__bin.30	0.9723404854027435	0.9660474407856966	0.9714671137416702	0.964773522327869	0.9913131290254464	0.9683158760889499	0.9755347152044224	0.9778553211650634	0.9654200998146066	0.9656323559874207	0.9686086752235219	0.9693141962779468	0.9997946469577169	0.9732562840590797	0.9681783710849069	0.9684260631124179	0.9691986490954669	0.9675173213811892	0.9679704145733582	0.9734824789269999	0.9713717686221407	0.9636145288747463	0.970390751668063	0.9922768741516014	0.976924258305177	0.9727633533452993	0.973366001187593	0.977605070748514	0.9726167937115272	0.9675595953124583	0.9612389086437805	0.9751211343122341	0.9667641875483151	0.9671235533923217	0.9661251729790575	0.9705977482281812	1.0	0.972761871335801	0.9646095658780542	0.9709739067314023	0.9708574477324452	0.9650195702714987	0.9692549696041507	0.9657321345822013
LiJ_2014__MH0389__bin.49	0.9721491572076963	0.9694572778465455	0.9753563604802097	0.9685074867768549	0.9710831568777398	0.9681978081661573	0.9727548311162205	0.9734712633890847	0.9711753602765272	0.9697202925266866	0.9678766936306556	0.9696975747239555	0.9737638028875718	0.972808134640355	0.9671842295826761	0.9717432674461276	0.9677953595692576	0.9665798086127709	0.9670950411285093	0.9757096584384943	0.9752427964605385	0.9679937831887061	0.9684966001797685	0.9720619413128933	0.9748473369088093	0.9763182769967096	0.9772595313282287	0.9760057897980249	0.972296783310206	0.9685252746048626	0.9642246209941061	0.9726439135140967	0.9696500563175752	0.9701083911136267	0.9682140380491445	0.9693115737414794	0.972761871335801	1.0	0.9680485967149571	0.9731131911592398	0.9735660610105658	0.9658710245170431	0.9673552015585902	0.9684841619022126
ChengpingW_2017__AS38raw__bin.17	0.96430838809678	0.9693747309733639	0.9690484386700216	0.9647831431265961	0.9672136664347569	0.9636298363831649	0.9656980831691913	0.9672386022198746	0.9648276670824405	0.9685660732135728	0.9633051558979471	0.9654280538978258	0.9661558980125636	0.9648209560534539	0.9623404726627031	0.9697886100124424	0.9636638842684754	0.9618239682864606	0.9630744369570918	0.9690159388799974	0.9718917744428478	0.9643116737509425	0.9624468863668636	0.9660080670062047	0.9682696156404331	0.9670503535136477	0.9682887108843671	0.9690949610278599	0.9651257226220755	0.9657566749126346	0.9603534723799201	0.9648781001527039	0.967802511054841	0.9674270491526725	0.9696341046929282	0.9647931647486856	0.9646095658780542	0.9680485967149571	1.0	0.970432053205649	0.9706077237610613	0.9609049568573627	0.9620374209863656	0.9633811082889404
LiJ_2017__H2M513938__bin.67	0.9679465216049319	0.9690431435865509	0.9774717098440315	0.9678006676035427	0.9692098765592998	0.9663925551673136	0.9688973837309544	0.9713287507913633	0.9697247106519322	0.9712138320337416	0.9658725228477247	0.966834710342932	0.9717902284774758	0.9686025568131302	0.9650016505785947	0.9723557060858582	0.9652351454669297	0.9643568493924657	0.9652305674934929	0.9723151663342128	0.9771410891793464	0.9663159158614631	0.966266362792838	0.9695880662573713	0.969316728383221	0.9724970726113437	0.9724034923047126	0.9725577904034107	0.9682942130266614	0.9685702978944064	0.963787096524564	0.969279228534153	0.9710456646362784	0.9713833692579974	0.9706566930370353	0.966431463655797	0.9709739067314023	0.9731131911592398	0.970432053205649	1.0	0.975716016689586	0.9635475517812401	0.9663490753704741	0.9678151148890954
XieH_2016__YSZC12003_37315__bin.53	0.9680813613841294	0.9700980022020205	0.980638368384878	0.9697078419450668	0.9701733694781799	0.9664200881151978	0.9703127903314113	0.9718001337360788	0.9700914221390651	0.9727168428765832	0.9668726735896433	0.967834677144073	0.9714633748506477	0.9690288637232822	0.966233579386121	0.9739193173383296	0.9670782902475874	0.9661180442774726	0.9664517745604715	0.9743082753077223	0.97987365561988	0.9675266824378355	0.96658670057035	0.9700695013780801	0.9695589251813588	0.9731960805146176	0.9737909398464588	0.9728300913298035	0.9686556295303814	0.9704082255515691	0.9646249610066128	0.9697134904920385	0.9712733818250718	0.9722996305532724	0.9706775739021374	0.9680562808848113	0.9708574477324452	0.9735660610105658	0.9706077237610613	0.975716016689586	1.0	0.9638577077977001	0.9666485449927368	0.9691826426809761
LeChatelierE_2013__MH0288__bin.38	0.9618636506421931	0.9616693001342779	0.962929215059335	0.9606254647548611	0.9677285091105402	0.9822723027622651	0.9648517003939265	0.9682160690937773	0.9584476498167475	0.9635056953960304	0.980971856422045	0.9821991200188765	0.9666131387562896	0.9633184518675435	0.9821570813077611	0.962834161920751	0.9812026109367047	0.9821796649429881	0.9822154266558296	0.9655605427420287	0.9640151093084929	0.9623332343068659	0.9619112793739445	0.9676407754164805	0.9671844376706056	0.9649353464854923	0.9655957813139385	0.9699149386361765	0.9629626716078377	0.9615759834758563	0.9593391708404223	0.9653096109663731	0.9617940931124207	0.962222452637348	0.9608261034089414	0.9825620469381942	0.9650195702714987	0.9658710245170431	0.9609049568573627	0.9635475517812401	0.9638577077977001	1.0	0.9827361218523248	0.95994631671046
ZellerG_2014__CCIS48174381ST-4-0__bin.65	0.9663660691374317	0.9642334426609603	0.9673607400900013	0.9634354258217668	0.968907672185501	0.9870227125873525	0.9686113790030513	0.9697958384894262	0.9644148453125221	0.9647930880614913	0.9880242392331451	0.9866150637857468	0.9698688098119517	0.9675416513970966	0.9874337469577879	0.9657362491605804	0.9867097873344716	0.9875278509196094	0.9884830679436708	0.9687982647186872	0.9682605136035802	0.9620103449252594	0.9651814227039638	0.9681217392176379	0.9694305897538424	0.9678277252414195	0.968562960011602	0.9721120225927918	0.9667310467690753	0.964101554981658	0.9590733557043634	0.9688140514569621	0.9639671938839166	0.9641139088480118	0.9640654856242522	0.9883687250968878	0.9692549696041507	0.9673552015585902	0.9620374209863656	0.9663490753704741	0.9666485449927368	0.9827361218523248	1.0	0.961401963311322
Obregon-TitoAJ_2015__SM23__bin.16	0.9639488428371268	0.9652817370828927	0.9675347911514741	0.9985395027397578	0.9657335492444914	0.9631751361785095	0.9657224804308462	0.9671979627248932	0.9643341645568817	0.9666915959581941	0.9623107257894579	0.963594736966192	0.966687674807049	0.964607406298466	0.9617818181509636	0.9675401376420258	0.9636706707917606	0.9605047564215243	0.961833331718689	0.9686197684586754	0.9691234948555808	0.9670001796866653	0.9632133737033327	0.9661695315634752	0.9675818404800789	0.9672485573394802	0.9682258046591007	0.9692809420468963	0.9636562625413071	0.9974429855684056	0.9935146385944548	0.9660951827037425	0.9655579563628984	0.9660714133258962	0.9653591856241179	0.9649349938794115	0.9657321345822013	0.9684841619022126	0.9633811082889404	0.9678151148890954	0.9691826426809761	0.95994631671046	0.961401963311322	1.0
