	NielsenHB_2014__O2_UC16_2__bin.27	QinN_2014__LV-11__bin.12	ZeeviD_2015__PNP_Main_232__bin.44	Obregon-TitoAJ_2015__SM25__bin.23	CosteaPI_2017__SID713B003-11-90-0__bin.22	SchirmerM_2016__G88842__bin.7	ZellerG_2014__CCIS87116798ST-4-0__bin.37	ZellerG_2014__CCIS74726977ST-3-0__bin.91	ZeeviD_2015__PNP_Main_151__bin.1	CM_madagascar__A81_03_1FE__bin.28	LeChatelierE_2013__MH0152__bin.35	BackhedF_2015__SID39_M__bin.33	CosteaPI_2017__SID713A066-11-90-0__bin.18	NielsenHB_2014__O2_UC16_0__bin.5	LiJ_2014__MH0394__bin.43	CM_madagascar__V53_02_1FE__bin.39	LeChatelierE_2013__MH0046__bin.14	KarlssonFH_2013__S587__bin.28	ZeeviD_2015__PNP_Main_342__bin.22	ZeeviD_2015__PNP_Main_311__bin.11	ZeeviD_2015__PNP_Main_500__bin.44	Obregon-TitoAJ_2015__SM41__bin.13	LiuW_2016__SRR3993044__bin.61	CosteaPI_2017__SID713A089-11-0-0__bin.31	ZeeviD_2015__PNP_Main_126__bin.9	LiJ_2014__MH0400__bin.70	ZellerG_2014__CCIS77252613ST-4-0__bin.9	ZeeviD_2015__PNP_Main_744__bin.10	LiJ_2014__O2.UC16-1__bin.11	Obregon-TitoAJ_2015__SM24__bin.26	Obregon-TitoAJ_2015__SM40__bin.38	ZellerG_2014__CCIS19142497ST-3-0__bin.15	BritoIL_2016__W2.15.ST__bin.7	CM_madagascar__V36_02_2FE__bin.25	QinN_2014__HV-21__bin.18	ZellerG_2014__CCMD34381688ST-21-0__bin.4	CosteaPI_2017__SID713A066-11-0-0__bin.30	LiJ_2014__MH0389__bin.49	ChengpingW_2017__AS38raw__bin.17	LiJ_2017__H2M513938__bin.67	XieH_2016__YSZC12003_37315__bin.53	LeChatelierE_2013__MH0288__bin.38	ZellerG_2014__CCIS48174381ST-4-0__bin.65	Obregon-TitoAJ_2015__SM23__bin.16
Obregon-TitoAJ_2015__SM24__bin.26	0.740389244315785	0.7106855208710681	0.5479214574825563	0.8774939504728712	0.5333142897570561	0.6275071160737891	0.6113748664156957	0.7138037735005976	0.5348234133855063	0.7485354266372821	0.6327760161583149	0.517033095926962	0.7671247231899161	0.704263899283951	0.7590482254631765	0.8143187479752901	0.5875773113342792	0.7426239388392675	0.7379524112731588	0.6738106674879873	0.5262176319046927	0.569221006022132	0.6981832534620211	0.5830084488581567	0.45029653188814933	0.7488003344860549	0.6718398169263349	0.5366346809057295	0.7687412993995955	1.0	0.6467890030262264	0.7753927205663709	0.7366576608636953	0.5707849198281397	0.7785769341863579	0.44375947856773157	0.7173768377982008	0.7573183452940823	0.6524063260845396	0.779626990598963	0.7843134125822717	0.47437974061372445	0.7406929840379722	0.905567799121123
Obregon-TitoAJ_2015__SM40__bin.38	0.6230493418538842	0.6298007301683488	0.3791026847722611	0.69269105860586	0.4498887697158703	0.5279112553987874	0.5181284434250095	0.5817080808907025	0.42233176923546606	0.6539787723540613	0.5370923140315285	0.44300873598388973	0.6690475669311386	0.6091310597271873	0.6377579292619171	0.6782869960219765	0.4964058006410766	0.6325168765507053	0.610135262016154	0.5345793122039956	0.4513464951036018	0.5027681805736203	0.5915358227565679	0.46734115267062126	0.41981723134324633	0.6494116680241638	0.574632966943504	0.4336425815563945	0.645589555067343	0.4669244951243387	1.0	0.6654059415750117	0.638454534597361	0.4732630660542377	0.6832684538011264	0.4063470960889105	0.5777715311147184	0.6692061656100462	0.5512882398503566	0.6848110467628012	0.6450596127504121	0.4340446464881529	0.6161370507634818	0.7675158416271226
ZellerG_2014__CCIS19142497ST-3-0__bin.15	0.746021209398486	0.6999759598770348	0.4405926491314003	0.6577068126703468	0.4803754466204095	0.6102005246756838	0.6484561733533267	0.6920388127785274	0.4869158625746371	0.726619327657861	0.6116886082872314	0.4815846648055605	0.786929084642268	0.7307238781526367	0.7561045384747143	0.796119323150338	0.5583537924796486	0.718095601559002	0.7278129197630846	0.6078097344467916	0.5609062525354818	0.4813051983760897	0.6896047503282979	0.5284659096031277	0.47290137239051977	0.7405202282609675	0.6594229769485271	0.4959104745820775	0.7850710836385928	0.4380290705186957	0.5206955408576915	1.0	0.7033205419845723	0.5307656478662889	0.753000057095292	0.48482857889818104	0.6931780141055421	0.7687283075452931	0.6049234171832789	0.767697587273159	0.7650525727439096	0.4373811892047828	0.7157567980960222	0.7398732484516658
BritoIL_2016__W2.15.ST__bin.7	0.709984508209339	0.7231053671030352	0.42099547037072216	0.681077416375445	0.4965957363185872	0.5986902395168395	0.6110181676454116	0.6782859463584466	0.49943011171775464	0.7464249335949142	0.5923261595097651	0.4961234495927264	0.7485210744031731	0.6922269203433741	0.7289794741961791	0.813524365999286	0.5581800257432293	0.6978006897613347	0.70465736285835	0.6153516112444853	0.566076908716343	0.5116853299620402	0.6893571725680673	0.5346118700523708	0.46884283201724075	0.7284767279241983	0.6530218817449062	0.5044562643495577	0.744999230323297	0.4535662233110509	0.5445289087294439	0.7665616412782529	1.0	0.5454305767989964	0.7756366208900083	0.46113787693688324	0.6588219688657586	0.7609747709802406	0.658238324659459	0.7802566462402112	0.7778565650147549	0.46094594904412706	0.6851521175934994	0.7456198845157423
CM_madagascar__V36_02_2FE__bin.25	0.675683218181833	0.6711568543770762	0.4507767116256639	0.6423209711730928	0.4382314949077387	0.5631275566366677	0.5643531918331243	0.6347843755176513	0.4732706262897934	0.7407226678047176	0.5794316871578401	0.43928699366047946	0.7151899612154189	0.6622620231793565	0.6944769711959409	0.790460853521906	0.5193767865346592	0.6793274836860774	0.6733665881400619	0.5595799873846071	0.49564826065066375	0.4641301784515054	0.6301037873106773	0.47939186625398716	0.4103674702383624	0.6915928116740528	0.6056155634453895	0.43444728503851937	0.6954414857113947	0.4377924857628029	0.5028221433601499	0.7206384074249665	0.6794543720170022	1.0	0.7543939674594672	0.4163944619567568	0.639419675606514	0.7208358799399749	0.5683564982737475	0.7236384392490496	0.7272190565872996	0.4131683975431808	0.6879244741070285	0.7168395095174408
QinN_2014__HV-21__bin.18	0.682793869493061	0.734716593288677	0.4432349670850619	0.6481952553638165	0.44888154770555627	0.5646673448945367	0.5901835653609475	0.6326714374688698	0.46381474458106664	0.7432962628716075	0.5790496629311918	0.4513560061023103	0.7232110869660442	0.6592079006294639	0.7155234407793645	0.8188768975803394	0.5292004946596083	0.6836255543961669	0.6803727874556272	0.560473239443157	0.5276081966361871	0.4812569204335437	0.6322911309087123	0.4952658940438655	0.43482993102556	0.7023641375845283	0.6113580251211194	0.45575549450150976	0.715063649858045	0.42458747181423634	0.516146493738866	0.7269079800267985	0.6869876848555314	0.5363743933878294	1.0	0.4378793456406454	0.6337029936305179	0.7245295410590392	0.6158224934360133	0.7573887820878221	0.7385179183567971	0.4231677766918783	0.687116774420192	0.7271815338683153
ZellerG_2014__CCMD34381688ST-21-0__bin.4	0.6875433373608534	0.6730331931313484	0.32163414894073455	0.634115724074743	0.5254165115402519	0.7008300012871456	0.7242731202945949	0.6281085834155676	0.5515561774452421	0.6751124637673136	0.6574531956502784	0.5841292644770429	0.7212282598114862	0.6753675861683983	0.8073788964410655	0.7231760478356809	0.6519715240956879	0.7906741459512352	0.7811105159792894	0.6178713933973584	0.705724383842494	0.4673782413347192	0.6540318796892581	0.5632373694804407	0.5276069657181004	0.6767534590307102	0.6566490756772393	0.5299159849177911	0.7381369236851855	0.38486252224247514	0.4881700250093768	0.7443290626858345	0.6495517826966115	0.47083323529805265	0.6963808142418274	1.0	0.5848088219757731	0.7205219444479045	0.6347731371335961	0.726003616002495	0.703183770709088	0.5004195910014223	0.778881309031656	0.6998616433850176
CosteaPI_2017__SID713A066-11-0-0__bin.30	0.7142665724249053	0.6569899136749933	0.48373257671938175	0.6492350673147462	0.5028862097727813	0.5837855039645187	0.6105881288878914	0.6702622578494789	0.49038566542611456	0.7115431641783045	0.5931683655865713	0.4398270820003819	0.9037136167062504	0.6918545639699454	0.714259537791058	0.7558288641076232	0.5156765140374443	0.6994040660183637	0.6817082770841778	0.5686898496933235	0.5246902248737954	0.4499304911179373	0.6669275064232907	0.5586999996650175	0.42314595525302906	0.6927761010039427	0.6171658465176888	0.45852145395832145	0.7434690124379026	0.4517561460925959	0.5039980169032202	0.7727166750970612	0.6738291521926284	0.524985009530254	0.7317737661754705	0.42463193790763193	1.0	0.7387340338935359	0.5639166831366428	0.7439044897713074	0.7490354177065084	0.40977881101288677	0.6859263775320494	0.7272223580762621
LiJ_2014__MH0389__bin.49	0.7048465711634544	0.7007763530283511	0.43319662091870986	0.6585372260330248	0.4700949228869899	0.5871138469883868	0.6248893564070658	0.6600136956762103	0.4852890600135735	0.7321820290981196	0.5952219072175969	0.4742320311445297	0.7663857892393036	0.684984175446377	0.7389727509799862	0.7798664396678585	0.5501388809985015	0.7070463093451305	0.7098468368913381	0.5881257509867057	0.5682633552696282	0.4716517217639689	0.6677237749486412	0.5154699443437529	0.4561115275199403	0.7658002715922232	0.657032961864078	0.48027138452779544	0.7444125367361163	0.43484138488820795	0.5322654737622731	0.7813471853919303	0.7096556349888485	0.5396261361394198	0.7628564953363229	0.47702553370070977	0.6735716209950685	1.0	0.6064350130389924	0.8000171654104152	0.7688103271018617	0.443219754516305	0.6979608591990412	0.7371224296935943
ChengpingW_2017__AS38raw__bin.17	0.7032175339643102	0.7484048579368886	0.42073600692817803	0.7045464301778892	0.5102479921908684	0.6373946168504786	0.6424503950293309	0.6801914207804279	0.5252182320081078	0.753590912738926	0.612660722717966	0.5259173956620498	0.742256099950913	0.701823312796412	0.7364104497529783	0.7986285492447502	0.5884240448091858	0.7130121709722033	0.7174755451367438	0.6469955187081337	0.6047313931199758	0.5500178243803928	0.6834781991963165	0.5742492762928275	0.5017352174294444	0.7278521341662576	0.6649531620077531	0.5380110977765252	0.7468967847057484	0.4578189304251908	0.5358833706929857	0.7514407885281914	0.7502115595306309	0.5199967150880114	0.7924383565734635	0.5136131605519398	0.6283965709998264	0.7411522948656453	1.0	0.7844336233139163	0.7841943473383814	0.4906318416224479	0.6940612150814789	0.7352681962660256
LiJ_2017__H2M513938__bin.67	0.680368743715845	0.6623752365322824	0.44249584157009236	0.62160134152175	0.43256775753161353	0.5589710602593914	0.5722129217589405	0.6251223005440559	0.45694330244026055	0.6885085830951685	0.554038165944256	0.4358494007097167	0.7101107138800089	0.649947161654893	0.6950594667456681	0.7565213567545276	0.5081963562541912	0.6610458919842722	0.6702554647307922	0.5607285800339552	0.5448207005668319	0.460141227354844	0.6346162898828029	0.47437305027352195	0.42468527429570246	0.6985874727598529	0.6054234213258324	0.44086375825097046	0.7139766936246992	0.41312848949420355	0.5026723602602652	0.7201239255803832	0.6715227957502693	0.49994714756090924	0.7359554156555408	0.4435872796722754	0.6259775234784628	0.7383209498894046	0.5923506876313736	1.0	0.7448969208309926	0.42334014448588386	0.6545124848736319	0.6897384241178505
XieH_2016__YSZC12003_37315__bin.53	0.7095515120695788	0.6797890957186479	0.46284644382530804	0.6537734294984279	0.4602677367062739	0.5885549093617722	0.6006695506645371	0.6600663582125897	0.4904572019968343	0.7127181202445668	0.5912807409582608	0.46772721629745284	0.7428091046475817	0.6741965750137873	0.7176881223693666	0.7900211405638597	0.5352913721192848	0.6933093278709268	0.6931610096857445	0.5877187170984307	0.5810076922525981	0.48403266700567965	0.6558224288132396	0.5070580953676977	0.45633984142786543	0.7050196006808909	0.6238268837304799	0.47428843082344346	0.7474866483790643	0.4400096212842863	0.5012892043460511	0.7597707961791803	0.7087565027228473	0.5319146713841996	0.759745131463032	0.4548659108109334	0.6672954522122986	0.7511719225617923	0.6269323143844169	0.7886248009492364	1.0	0.4262181190508591	0.6828712490718922	0.7195882066451322
LeChatelierE_2013__MH0288__bin.38	0.7542697404756435	0.7687718687411114	0.44009737794802173	0.7733938172678444	0.5893078924081575	0.7926675094816688	0.6818141620729912	0.7291187762904608	0.5891143378850163	0.7878419949909424	0.7471460441181951	0.641150470287434	0.8101263499454655	0.7254440213065709	0.881188113305038	0.8209414870215574	0.7223204517607066	0.8524046646640077	0.8410149821212353	0.7117711740583544	0.5989911804768004	0.6515245477748739	0.7558554414683891	0.6610170622761679	0.628587780591487	0.7953144232047401	0.7203732265149674	0.6145728757808229	0.7777326644949256	0.4960034884309458	0.6286500740012336	0.8095384558909821	0.7827689754347051	0.5632353194734204	0.8113449647736329	0.603302218145959	0.6803797450753445	0.8070962205142209	0.7310359672136436	0.835314022747106	0.794361111559154	1.0	0.834969184228866	0.7965230265920554
ZellerG_2014__CCIS48174381ST-4-0__bin.65	0.7019358733898449	0.6496414659931647	0.4375727823563173	0.6351799197107252	0.45656782021177217	0.6721303707534407	0.5996782906097698	0.6349762624787125	0.46614567234658005	0.6884810026086327	0.6674967764731651	0.5063518148871867	0.727849294903517	0.6816009027444145	0.826740414224375	0.7523361743883301	0.5956704167002695	0.7933509836267745	0.8010883894353046	0.5686935215975514	0.5228034908544096	0.45421932911102836	0.6455997015119275	0.5006629058592091	0.44732730478638427	0.6895538902453834	0.6080178816698135	0.4666857248832423	0.7327549551624598	0.4369461205807714	0.5034808441388295	0.74743584875642	0.6564500190948268	0.5290961541418515	0.743283626115447	0.5297890280529207	0.6425551984842128	0.7170811933372391	0.5834610244303952	0.7286337988789124	0.7180520954571885	0.471087419788391	1.0	0.7316826951288893
Obregon-TitoAJ_2015__SM23__bin.16	0.6653287249093341	0.6357970196637698	0.39108425513167844	0.7228271977254611	0.44577844365770186	0.55353716223121	0.5463188055946026	0.6010342838586316	0.4473655226602294	0.6790288132475537	0.5469197439327085	0.4454837936837038	0.6954204921960336	0.6484743489881981	0.669093318315079	0.714225859708007	0.5139010634649929	0.6591952933214943	0.6446197709564826	0.543081062238704	0.4830633037585755	0.467611211914078	0.6094936902893815	0.4768214364384937	0.415933069605521	0.6587155645584338	0.5874664757592204	0.4490479796890222	0.6945887730979464	0.4832418536946495	0.567344550848978	0.698907467418185	0.6462284235601892	0.49873482183611784	0.7115751453947174	0.43062355655576323	0.616245943595252	0.6850634604510473	0.5591312537895734	0.694591895592854	0.6844710380081435	0.40652130222798527	0.6618760971311652	1.0
