	NielsenHB_2014__O2_UC16_2__bin.27	QinN_2014__LV-11__bin.12	ZeeviD_2015__PNP_Main_232__bin.44	Obregon-TitoAJ_2015__SM25__bin.23	CosteaPI_2017__SID713B003-11-90-0__bin.22	SchirmerM_2016__G88842__bin.7	ZellerG_2014__CCIS87116798ST-4-0__bin.37	ZellerG_2014__CCIS74726977ST-3-0__bin.91	ZeeviD_2015__PNP_Main_151__bin.1	CM_madagascar__A81_03_1FE__bin.28	LeChatelierE_2013__MH0152__bin.35	BackhedF_2015__SID39_M__bin.33	CosteaPI_2017__SID713A066-11-90-0__bin.18	NielsenHB_2014__O2_UC16_0__bin.5	LiJ_2014__MH0394__bin.43	CM_madagascar__V53_02_1FE__bin.39	LeChatelierE_2013__MH0046__bin.14	KarlssonFH_2013__S587__bin.28	ZeeviD_2015__PNP_Main_342__bin.22	ZeeviD_2015__PNP_Main_311__bin.11	ZeeviD_2015__PNP_Main_500__bin.44	Obregon-TitoAJ_2015__SM41__bin.13	LiuW_2016__SRR3993044__bin.61	CosteaPI_2017__SID713A089-11-0-0__bin.31	ZeeviD_2015__PNP_Main_126__bin.9	LiJ_2014__MH0400__bin.70	ZellerG_2014__CCIS77252613ST-4-0__bin.9	ZeeviD_2015__PNP_Main_744__bin.10	LiJ_2014__O2.UC16-1__bin.11	Obregon-TitoAJ_2015__SM24__bin.26	Obregon-TitoAJ_2015__SM40__bin.38	ZellerG_2014__CCIS19142497ST-3-0__bin.15	BritoIL_2016__W2.15.ST__bin.7	CM_madagascar__V36_02_2FE__bin.25	QinN_2014__HV-21__bin.18	ZellerG_2014__CCMD34381688ST-21-0__bin.4	CosteaPI_2017__SID713A066-11-0-0__bin.30	LiJ_2014__MH0389__bin.49	ChengpingW_2017__AS38raw__bin.17	LiJ_2017__H2M513938__bin.67	XieH_2016__YSZC12003_37315__bin.53	LeChatelierE_2013__MH0288__bin.38	ZellerG_2014__CCIS48174381ST-4-0__bin.65	Obregon-TitoAJ_2015__SM23__bin.16
Obregon-TitoAJ_2015__SM24__bin.26	0.7142149658040139	0.6866597620404075	0.5311216187678168	0.8763438886876369	0.5153351323661537	0.6053410316192519	0.5913259169774546	0.6909312681159998	0.5166570118926602	0.7236415360612458	0.6097247777673163	0.4991613911172887	0.7425957458352817	0.6801450503457899	0.7315387688381131	0.7887641836077364	0.5674310162407662	0.7149197909036602	0.711196186603642	0.6530430624198427	0.5117110014952931	0.5505487262879548	0.6728579567306542	0.5636191093244903	0.43547658677407675	0.7252671553099396	0.6509466731989325	0.5209285179682526	0.7419685844824643	1.0	0.6423047195620616	0.749711021709145	0.7121196404700465	0.5516429340086888	0.752404251505001	0.4294698810946758	0.6941048428665583	0.7334819583392512	0.630065764171373	0.7551235465309571	0.7611041869802581	0.45615216562166366	0.7141032576750134	0.903252249189983
Obregon-TitoAJ_2015__SM40__bin.38	0.5988739877813735	0.6053200832393453	0.3650538371471899	0.6882833209872135	0.4331706256813887	0.5064082698650605	0.4983846359737901	0.5605921836580382	0.40567007557822277	0.6294635639696059	0.5149288206824966	0.4263097927579926	0.6439371334805651	0.5856584552488675	0.6108940779714115	0.6539096494431573	0.4769726622727536	0.605799719437785	0.5847122394018256	0.5155651354789853	0.435810352845579	0.48497402322606603	0.5683320295984304	0.44959307726366976	0.4045422200819721	0.6263914345960937	0.553784728982507	0.4190073412371542	0.6201749808087917	0.46368723879700025	1.0	0.6402021921947177	0.6141090613607921	0.45550039803276193	0.6570205644500101	0.39080711366917087	0.555376476014158	0.6452650614022658	0.5294315754225042	0.6600120504274676	0.6222406037963071	0.4163960312696688	0.5909206288495221	0.7625382240096895
ZellerG_2014__CCIS19142497ST-3-0__bin.15	0.7261727823737818	0.6760674565850404	0.42712957926779793	0.6355472283240728	0.4676465020118578	0.5914089615568384	0.6315262172566013	0.675729692857379	0.47083692683088074	0.7028120933838576	0.5921773439871144	0.46682613281566937	0.767757988082109	0.7120438011040426	0.7315147981981928	0.7707660084681334	0.5408405628994792	0.694179285227044	0.7044540337823828	0.5923633544385579	0.5444327582735586	0.4644209185129982	0.6688572227046942	0.514784976125153	0.461280076447591	0.7209064929367113	0.6422246729792023	0.48531118436670806	0.7644632892297244	0.4235211568107171	0.5009730239770177	1.0	0.6798071982138189	0.5132854734551968	0.7277762585755626	0.47010129906814474	0.6759325313948981	0.747698909479922	0.5836773575096836	0.7441133251396581	0.7418818007254108	0.4222082655952785	0.69343524342127	0.7147879811405236
BritoIL_2016__W2.15.ST__bin.7	0.6851288635314078	0.7007683666150274	0.4098800286909273	0.657607844806975	0.4802085005060215	0.5771609082840139	0.5909184699482188	0.6565836835089397	0.48251523796111007	0.7239398931623232	0.5706907111485214	0.47885878233870366	0.7242490739315414	0.6685985006042782	0.7022343550928034	0.7899968230365876	0.5384268463234018	0.6714296007834326	0.6789665370771282	0.5969288261938995	0.5506404692735234	0.4938615826518146	0.6646806824248419	0.5169217517186717	0.45367168539546643	0.7057401505946161	0.63269291864681	0.4891131686771059	0.7193870098223848	0.43845796091352435	0.5237649964136342	0.7409340272432801	1.0	0.5281695122869878	0.7513937698764914	0.44484103719667367	0.6369254854694865	0.7378792295372442	0.637044703477956	0.7576648336351994	0.7555113764767148	0.4433350910347403	0.6604641641802288	0.7199392119165605
CM_madagascar__V36_02_2FE__bin.25	0.6529853029856701	0.6519432682680436	0.4376280613339839	0.6207466909073699	0.4238404813759754	0.5428527597599975	0.5461791924353339	0.6144263464239115	0.4580901306990609	0.721496433662699	0.5583788322519945	0.42457651529555185	0.6923769897191892	0.6401691735612046	0.669566874230408	0.7704643133709292	0.5011974831230359	0.6549302440580764	0.6488469481928409	0.5425467589619474	0.48306999584654914	0.44970652483461676	0.6080439857787149	0.46361854511716566	0.3976651731107715	0.6714020630165803	0.5871943154027746	0.4214275630830845	0.6719026803221904	0.42311056747236	0.48395005414174114	0.6969049855282022	0.6579518999385551	1.0	0.7325038943701565	0.4029442988787315	0.6183978287815375	0.6992889357455444	0.5498434499917175	0.7029303452423404	0.7070748200511306	0.39755990883624226	0.6632375537235402	0.6925181580873563
QinN_2014__HV-21__bin.18	0.6595127840731907	0.7162361892296369	0.4308446895889121	0.6260191185996596	0.43340965572538326	0.5441090339778238	0.5706768267406277	0.6124864709784902	0.4487449158292525	0.7226549865268206	0.558123229188514	0.4356598753952099	0.6994240864882678	0.6370558412447831	0.6895999354842266	0.7963250956785746	0.5106878907316305	0.6586381660115009	0.6561668985927497	0.5429199595383989	0.5130860557452254	0.46494725168316836	0.6094675156988866	0.478055499229959	0.4211446966380726	0.680379169411633	0.5921146872304893	0.44224779452654445	0.6911394373261461	0.41031451729640617	0.496318626695896	0.7025582070648834	0.6655155938743667	0.5208105432233925	1.0	0.42272974243876005	0.6122364143386306	0.7014996726346658	0.5971224920725954	0.7351644905647131	0.7168627812738326	0.40659064596708244	0.6624255668119722	0.7019913733360138
ZellerG_2014__CCMD34381688ST-21-0__bin.4	0.6647760851121547	0.6505404396686268	0.31115244739888176	0.6132095274607201	0.5100819482678204	0.6923449900742161	0.7017978978467762	0.6096438112980009	0.53268680795742	0.6523835029459025	0.6499430011344411	0.5767491685454841	0.7004507777542492	0.6536937156386341	0.7979186071885465	0.6994003008875769	0.6438740405806087	0.7813660997228716	0.7716340797393599	0.5990130961294748	0.6827905869522193	0.4500294567184616	0.6326191290130453	0.5465713717603953	0.5125524373416154	0.6555473897933508	0.6367375334876986	0.5162404092661563	0.7142666015251061	0.37246947873372555	0.4695008781654439	0.7217191282287632	0.626596302708957	0.4556246185274225	0.6722876636554842	1.0	0.5676141257536607	0.698410259888069	0.6124247838725736	0.7016327372326925	0.6807214658511976	0.49169329766233144	0.7698219264094129	0.6753209905761568
CosteaPI_2017__SID713A066-11-0-0__bin.30	0.6945103057385863	0.634683424727743	0.4699302901283988	0.6263648027120188	0.49851770215360286	0.565288771719432	0.5956499164218503	0.6554195154142227	0.4734281780633318	0.6870891020122403	0.5745480247753105	0.42633063449047476	0.9035280363657071	0.6733518020387039	0.6915306358304051	0.7319643712544762	0.4997929807753506	0.6766855485171996	0.6598734435872613	0.5536096046200795	0.5096692717144073	0.43355955822499437	0.647180284266204	0.5543850892561043	0.41338154849040104	0.6739072031300771	0.6007282520944786	0.44825289843663635	0.7231104471012284	0.43710099389326784	0.48446250372668104	0.7534923607226244	0.6514338928658764	0.5077253678946011	0.7069850564278128	0.4121468027589164	1.0	0.7186123012297211	0.5439594269118293	0.7223118486682768	0.7272066138957467	0.39544457211002165	0.6648375502055117	0.7023020001808905
LiJ_2014__MH0389__bin.49	0.6852160001172868	0.679372735586095	0.4225210795515979	0.6377982337342465	0.45650126174929584	0.5684423397981567	0.607864140358079	0.6425043661840193	0.4713007776969395	0.7100117714398114	0.5761014115343006	0.4598616504572658	0.7462787406086573	0.6663581779741516	0.7147227908391687	0.7578299622544231	0.5324218561489737	0.6834166863671822	0.6864893559183709	0.5738399756141216	0.5541947437192007	0.45655593449777127	0.6466882058969599	0.5010687147872375	0.44463910793622285	0.7476648016845316	0.6420917243784868	0.46874765197344187	0.7237899149243164	0.42115487170841037	0.5132234747066761	0.7599725842128315	0.6881176264330215	0.5234958427330754	0.7386083678015997	0.46238637078630407	0.6552247905178518	1.0	0.5870585633712133	0.7785072568146986	0.7484876418208041	0.42809311838085584	0.6751760676304953	0.7138913985411234
ChengpingW_2017__AS38raw__bin.17	0.6781185666585166	0.72548475782173	0.40771357060601027	0.6797345193856468	0.49351883131790303	0.6142124703471368	0.6204131150111145	0.6579073990776116	0.5067450814975466	0.7299025911609738	0.5901792330103792	0.5077354078050256	0.7171351088033776	0.6771338396328364	0.7086775802890349	0.7745008706883197	0.5670430006177873	0.6857921957210288	0.6909823566630521	0.626948970012113	0.5877334667206686	0.5303886088211085	0.6578114647161257	0.5547294333713463	0.48581496613367725	0.7038696636511423	0.643866640038971	0.5213838438322979	0.7208492990632401	0.44214168795949105	0.5146374558356648	0.7250487604123311	0.726056631136113	0.5030588876466778	0.7683752564004457	0.4955304666254808	0.6061573435514004	0.717471438996758	1.0	0.7612395316760704	0.7611450904563974	0.4714505686070667	0.6677128613636492	0.7083434898083739
LiJ_2017__H2M513938__bin.67	0.6585605588884695	0.6418701814431281	0.4325271668583919	0.6015861933080073	0.41924894288074827	0.5401854711886557	0.5544156028292827	0.607199263279281	0.44310921174322	0.6686890593759803	0.5351302410945049	0.4213943290883194	0.6900786528857573	0.6295404825723662	0.6707335326598476	0.7356078580160801	0.4905289838547779	0.6374841336977849	0.6469510625877174	0.5452049025640621	0.5323666927593286	0.4446417915370138	0.6132083741941413	0.45994644849931493	0.41165454067284113	0.6793742722219137	0.5887158492203068	0.4287654825935073	0.6913395006727059	0.4001439841380669	0.4844691345983906	0.6980011630355396	0.652079299517732	0.4856403446486412	0.7143600499829039	0.4286967039527705	0.6078078414979311	0.7184698556465996	0.5748360940158919	1.0	0.726807856437554	0.4079083597900898	0.6324875345760655	0.6675392721810411
XieH_2016__YSZC12003_37315__bin.53	0.6869035937764854	0.6594620436753784	0.45388498148559314	0.6339692214399457	0.4465395009824215	0.5687912873660361	0.582837347772422	0.6414525751856812	0.47578832458345566	0.6932729197852281	0.5716931908523789	0.45268261937674126	0.7216118396707276	0.6533159410117388	0.6934543633598576	0.7694168499008028	0.517668664933403	0.6698186519219889	0.6699066878669159	0.5726192096222392	0.5693141313508235	0.46831452049954275	0.6339092376266225	0.49188159374306156	0.44244836617223293	0.6861223120686238	0.6074769674093916	0.4614020574746397	0.7240571499511774	0.4269889558161022	0.48355607919534543	0.7367599907368281	0.6883963252901306	0.5171804384727225	0.7374675609924963	0.4403358019209145	0.6478487596183	0.7313154897902179	0.6085053466169129	0.7694738494448066	1.0	0.4108136192502083	0.6600964993327174	0.6974123997583935
LeChatelierE_2013__MH0288__bin.38	0.725504646142842	0.7393043049751855	0.42378262269716005	0.7429417951514592	0.570290048127221	0.7786153398633884	0.6578495536287857	0.7059445154824152	0.5646352526192432	0.7590902492459438	0.7329292419170129	0.6297374277160065	0.7830787739099627	0.6988336115216112	0.8654651454467688	0.7904305086423763	0.7087427132005854	0.8372145279355352	0.8260578894881541	0.6872581611319157	0.577436548322166	0.6269837252905126	0.7270658747246158	0.639627062704435	0.6079603190979914	0.7674269985199753	0.6955893484943627	0.5960834131004153	0.7489275243987157	0.4769450421954422	0.6030886407411136	0.7814552519184423	0.752862576844761	0.5419576705156949	0.7795614210239146	0.5927818623838463	0.6565797692140407	0.7795508533919039	0.7024560845366066	0.8048647815865131	0.7656510801510393	1.0	0.8205543779752751	0.7646193455521114
ZellerG_2014__CCIS48174381ST-4-0__bin.65	0.6783270107542944	0.6264060272499025	0.4232907305834482	0.6119548364199382	0.4423720638761965	0.663407941753404	0.5808552160257217	0.615797336891425	0.4495578064892286	0.6642417125784543	0.6595029947654756	0.4995743281429504	0.7059183293705422	0.6594772630350827	0.8163513849790083	0.7265583151616063	0.587753830183759	0.7834561918859068	0.791862308883064	0.550949296880467	0.5062099765684352	0.4369636934698203	0.6231208384025365	0.48470264318217404	0.43365277289206133	0.6673693730275608	0.5889035992100986	0.45367080393143183	0.7083769648294316	0.4212604342951247	0.4828750627210928	0.7241263528378804	0.6327962828318837	0.5101089613261507	0.7165740899675435	0.5236269062269846	0.6227998193758048	0.6936722223146193	0.5613113391890802	0.704114597830313	0.694104013302677	0.4629546239762615	1.0	0.7034411796178336
Obregon-TitoAJ_2015__SM23__bin.16	0.6413428544826537	0.6137232515731698	0.3783876231114583	0.7217715105835545	0.43050319857023794	0.5331532316119113	0.5275923520448368	0.5813191348758836	0.43140985754610506	0.6564114471798762	0.5263067357324691	0.4292658389973499	0.6722544186141574	0.6255231598285921	0.6435217882017381	0.6910421866093793	0.49523138254990884	0.6331602146459772	0.6200167819908119	0.5260390527599449	0.46814799717499367	0.45218012594441276	0.5870724736745293	0.4606903438832028	0.4024492850054388	0.6371416795162064	0.5688002012022172	0.435253648777231	0.669344821086719	0.48200619730080185	0.5636651163952556	0.6752111374283813	0.6239709959963938	0.48181345420605737	0.6869256028686077	0.4155237389094658	0.5951285105358655	0.6634731113447622	0.5386564869547841	0.6722365352342325	0.6633774494553233	0.3902386267380942	0.6363289792507375	1.0
