	XieH_2016__YSZC12003_37584__bin.36	RaymondF_2016__P1E0__bin.6	FengQ_2015__SID530623__bin.65	LiJ_2014__MH0339__bin.38	HMP_2012__SRS042628__bin.32	XieH_2016__YSZC12003_36453__bin.3	LiJ_2017__H3M517925__bin.17	ZeeviD_2015__PNP_Main_750__bin.36	XieH_2016__YSZC12003_37265R1__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.81	XieH_2016__YSZC12003_35733__bin.124	LiJ_2017__H1M513729__bin.13	QinJ_2012__NOF008__bin.29	YuJ_2015__SZAXPI015264-87__bin.26	Bengtsson-PalmeJ_2015__TRAVELRES6__bin.52	ZeeviD_2015__PNP_Main_527__bin.29	ZeeviD_2015__PNP_Main_632__bin.39	LeChatelierE_2013__MH0197__bin.43	HMP_2012__SRS011134__bin.14	LiuW_2016__SRR3993016__bin.24	ZeeviD_2015__PNP_Main_701__bin.12	CosteaPI_2017__SID713B061-11-0-0__bin.34	VincentC_2016__MM037.1__bin.8	XieH_2016__YSZC12003_37314__bin.79	ZellerG_2014__CCIS20795251ST-4-0__bin.46	KarlssonFH_2013__S195__bin.33	XieH_2016__YSZC12003_36011__bin.52	RaymondF_2016__P13E90__bin.36	ZellerG_2014__CCMD72895164ST-21-0__bin.36	LiJ_2014__V1.FI28__bin.87	XieH_2016__YSZC12003_35999__bin.12	ZeeviD_2015__PNP_Validation_13__bin.40	XieH_2016__YSZC12003_35549__bin.24	KarlssonFH_2013__S488__bin.33	ZellerG_2014__CCMD87156761ST-21-0__bin.36	XieH_2016__YSZC12003_37330__bin.31	BackhedF_2015__SID105_M__bin.46	VincentC_2016__MM050.3__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.107	LiJ_2014__MH0399__bin.56	KarlssonFH_2013__S424__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.2	LouisS_2016__AS50_6__bin.20	ZeeviD_2015__PNP_Main_58__bin.47	BritoIL_2016__WL.11.ST__bin.9	NielsenHB_2014__O2_UC44_2__bin.7	VincentC_2016__MM050.4__bin.29	RaymondF_2016__P13E0__bin.35	XieH_2016__YSZC12003_35837__bin.36
XieH_2016__YSZC12003_36011__bin.52	0.8341756574772069	0.8035835216630807	0.7356464676563008	0.5293837940962494	0.8490840208659041	0.7847990805380555	0.7976085669396158	0.8441689046948284	0.8888625528226244	0.8481180247047351	0.8025570600436512	0.8588068665541848	0.7446964537250592	0.7856344713093819	0.8707175943841617	0.8913730786495984	0.8809154567125366	0.8298787401513862	0.7228060229401111	0.7929130613129421	0.8008219432534093	0.5977755483491479	0.7715750429546615	0.8684619909292138	0.7877139993498754	0.8486273857251211	1.0	0.9218080042722474	0.7406718728232435	0.7932918169434856	0.8579090754299336	0.865964041917558	0.7323566630032661	0.7729681671129823	0.5606110590839435	0.825220964970667	0.4026859240282959	0.5665627950714364	0.7411454382923394	0.7854912891042212	0.8849792192313051	0.7129835301766172	0.7989034951937216	0.5606120265312756	0.7093909145086141	0.6976543271984273	0.8094931736916242	0.9345855649118462	0.8875482756218751
RaymondF_2016__P13E90__bin.36	0.8100213639781555	0.78482785484254	0.6982451772576296	0.5090561494587348	0.8248893331232611	0.7527552457959907	0.7670026444296333	0.8091210544278464	0.8566174359643349	0.822749719916455	0.7709355272713408	0.8227855485618244	0.7138145610370831	0.7540165978496381	0.8396971285178103	0.8575218795891097	0.8518141007767925	0.7873055434723194	0.6909214346708289	0.7650421744496743	0.7765183651664723	0.5768457838641562	0.7397012166581153	0.8280946188590046	0.7553803830817136	0.8216518934750066	0.8753443339523727	1.0	0.7174282014617168	0.7724848865127658	0.8142992123669459	0.8269692319211182	0.7040135891621104	0.7426341128207296	0.5360649766264023	0.7853055701141326	0.3835052266184787	0.5474359781151285	0.7034568671340621	0.7642755333070896	0.8483878717279375	0.6781760830930594	0.7655428568016319	0.5409349163470032	0.6781861886084201	0.6628910317685249	0.7812771442181065	0.9434522920916534	0.8514819967947143
ZellerG_2014__CCMD72895164ST-21-0__bin.36	0.8564325536072452	0.8205102586320254	0.7284234534532983	0.5314362429364419	0.8732036412100082	0.8025913159219964	0.82898107331056	0.8458652812015327	0.8770698285222758	0.8725633918630338	0.8277166526271182	0.8690624050751389	0.7486765787601443	0.8025482498224241	0.8855814124417387	0.8960711658682212	0.8870341755339766	0.8261243553722663	0.7299657940326464	0.8133687508936216	0.7991575122494342	0.6127777691645578	0.7865029695511192	0.8720569345320639	0.7931833829167693	0.8534219461398133	0.8792305982914816	0.8968440588018781	1.0	0.7980039149955584	0.8512583052973025	0.8711760892421457	0.7460679215553867	0.7772288285618966	0.5824856489400859	0.8327209333974157	0.398271843556364	0.5826079566628711	0.7356711909039804	0.812164622749581	0.8843784327270201	0.7137809795987273	0.8026280656602981	0.5697461224719482	0.7204912521267476	0.691058731249738	0.8322058628465314	0.8962675472822708	0.8869928320783872
LiJ_2014__V1.FI28__bin.87	0.8407536276813995	0.8257989214092614	0.7145886916839084	0.5275978900395887	0.8522473377840899	0.7699553914908666	0.7884809342379931	0.8358133802943413	0.8525399030838949	0.8360546183485664	0.7835463328479487	0.8556108121869359	0.7428171369354452	0.7770606220964819	0.8446970999592975	0.8656699257756701	0.8613543309673184	0.8253020736720487	0.7293406553360061	0.792025593817736	0.7977947762209083	0.5899358563411989	0.7598049154050002	0.8415907750568065	0.7828893441045269	0.8450168686992598	0.8417509160630154	0.8631815809099602	0.7133106432689706	1.0	0.8162135582972289	0.846840525734711	0.716945638800934	0.7705405220904766	0.5501685330108613	0.8102980932441539	0.4020663322525526	0.5583290517855979	0.7318659558185335	0.7940047724072941	0.8785268875209608	0.706554951205754	0.7941433559703596	0.5618870564491915	0.6797903589981538	0.6855718599402654	0.79167451545797	0.8637061453597861	0.8710084725884278
XieH_2016__YSZC12003_35999__bin.12	0.8563832477809319	0.8304787764623998	0.7721911868549427	0.5503683440602624	0.8660177565914466	0.8130621015338733	0.8042328711412899	0.8901321020801677	0.9246447568888736	0.8657122363876586	0.8231938394177716	0.8657901339230615	0.7674667519155712	0.8030871703770848	0.9198120747249813	0.9008440248543721	0.9327815085414142	0.8395214663351132	0.7550021345948013	0.8001528612675244	0.8342401146004261	0.6216739269867413	0.8001983858012014	0.9114770384368696	0.8602305767047926	0.9294506301607117	0.8971125305773118	0.8967083738838901	0.749877083759072	0.8043755146801447	1.0	0.8823934371832252	0.7770016125801484	0.7983222691855559	0.5720870874212679	0.8828168153464214	0.42646776154856253	0.5973066674220368	0.7450428841107237	0.8398143408351021	0.9528173616408256	0.7319389000058676	0.8540630140478594	0.5779875728139625	0.7075984493332174	0.7127988685635896	0.8557838414208511	0.9078330524300996	0.9471187016807657
ZeeviD_2015__PNP_Validation_13__bin.40	0.8867133252873346	0.8752551829528339	0.7755758822294601	0.5691607730492071	0.8947892879597571	0.8449601079519018	0.8404364043476995	0.90018279705543	0.9163638350914164	0.8895219338590302	0.8571378955814596	0.9091648283960082	0.8018957980171704	0.8440652757610287	0.9022722710810359	0.9356640170712734	0.9321934778378361	0.8826084358363948	0.7630635540262597	0.8446102449092373	0.8627653277041987	0.6273059677441597	0.8211816790259404	0.9022784000686447	0.8495466336790933	0.9141395233384186	0.9143448444233108	0.9195197529609395	0.7748884141193487	0.8426770600676539	0.8909775684161011	1.0	0.7912487250428901	0.8351756899835487	0.5993547197545953	0.8800919756740482	0.4237622892585917	0.6056343783086957	0.7783431201347969	0.8465321932735382	0.9376830077393791	0.7774753576391957	0.8377651872482327	0.5935526114850077	0.7466986463620117	0.7482957583830505	0.8620400641705003	0.9289650336149433	0.9294446268953256
XieH_2016__YSZC12003_35549__bin.24	0.8692337552605307	0.8343146404592192	0.7684779589431636	0.5685214262386726	0.8688554503223437	0.8659986959811348	0.8286551753393994	0.8973654634903774	0.9100511728615311	0.87073883942321	0.8492544893929339	0.8915212042532865	0.7966044371508234	0.8486257245033513	0.9072717066259732	0.9044864292546521	0.9233644848951148	0.8571570529173644	0.7636320528301974	0.8353827272125027	0.8530003475059187	0.6225347709308393	0.8252963388682465	0.8940473049695671	0.8554479978893955	0.9285276790207538	0.8798047923274412	0.8906483716616478	0.7550315719006017	0.8117069978859088	0.8926474023642025	0.9002570846461657	1.0	0.8305240366008575	0.6316791741678744	0.886344644515392	0.42067741571819245	0.6237388382609828	0.7987818697213096	0.856567803750972	0.9331626409055144	0.7567731692888449	0.8578177790536449	0.5818550772474277	0.7369333706795659	0.7276256745275838	0.8826847912117032	0.9007086098949695	0.914035868654385
KarlssonFH_2013__S488__bin.33	0.8971945640358339	0.8910905002007841	0.7941503578411744	0.5939455181171197	0.9284409046535632	0.8734546339418167	0.8505361191383479	0.9336590052649407	0.9333122743321431	0.9184759604646766	0.8739521671254521	0.9213474866577137	0.8219819414304622	0.8748872553247761	0.9249587435887623	0.9371485921981542	0.9450331507902552	0.8888404620718059	0.8017555895368371	0.8787504205612015	0.8819178390494431	0.6415973157199351	0.8535327426531029	0.9138907723303004	0.8985420735423735	0.9216011086250319	0.9127843179368424	0.9235129841309192	0.7731762781204784	0.8575341432861295	0.9015278438648332	0.9340588597179198	0.8163851215300488	1.0	0.6372788876277606	0.9008926465052435	0.43450583987428576	0.6272259754592185	0.7992684948393071	0.8700210266320202	0.9472472020184652	0.7875641837799613	0.8738042209778498	0.6099037093355162	0.7723263017975742	0.7648375991139226	0.889346563565148	0.9368070022511805	0.9428430908292239
ZellerG_2014__CCMD87156761ST-21-0__bin.36	0.8100010929225459	0.782015178848968	0.7038399904617668	0.545426544959569	0.8167168890598453	0.7984615340942156	0.7850178770902144	0.8159944246756362	0.8237768848300931	0.8162747522117487	0.8016239125775514	0.8434977495731215	0.7757677780884643	0.8052802352764171	0.8219366587512579	0.8415304889905796	0.8264069958397974	0.8008077691179831	0.723225171851425	0.7858553112487279	0.7721334557785086	0.5966533860017913	0.7716771251311152	0.8071467198839515	0.8045968038402743	0.8143302017080818	0.8224944750636237	0.8282287699795468	0.7199123390955428	0.7607053182746585	0.8026529630265722	0.8328083993226719	0.7714436371326823	0.7917613511361427	1.0	0.8028204498582749	0.3812092549248935	0.5930509997402534	0.7702896812498492	0.7703705859058412	0.8360211657935115	0.7300381955139078	0.7903788750846306	0.5484370497904285	0.7253329510470056	0.7299949044260524	0.7963317545097249	0.8325451043457155	0.8298880251173473
XieH_2016__YSZC12003_37330__bin.31	0.7823309705127112	0.7495858579513867	0.718887314925145	0.5125925432868675	0.8006150958643921	0.7400523876800826	0.7354694031760735	0.8166628072784	0.837029127287625	0.7782331439264323	0.7529857133883898	0.789334119586036	0.7018346000564377	0.7344943998244994	0.8355614659925393	0.8233903304042608	0.8655662566340072	0.7575443228086096	0.6940186356890602	0.7311536070905243	0.7851978553676279	0.5664755410096722	0.726014214423862	0.8360250613361483	0.7767186074702132	0.8682250157734918	0.7996789988965587	0.801393223539206	0.6797793679915775	0.7400134812963419	0.8181074997445303	0.8077246515534897	0.7149643326898936	0.7392850412923294	0.5302644790341466	1.0	0.3852069491488877	0.5396202924447553	0.688147521757106	0.776058136449844	0.9015907554682219	0.6747576319793599	0.7671326370184397	0.5242935210089784	0.6528922443170898	0.6580035118870721	0.7793881478967584	0.8123231048606729	0.8705289299431966
BackhedF_2015__SID105_M__bin.46	0.8776985609486025	0.8744994615646248	0.8324221768002269	0.6933156861274924	0.8909882978596243	0.8454076515415769	0.8362613133911214	0.89953045827316	0.9153988170721503	0.8910132908235616	0.8484046339128442	0.8850812651655675	0.8359537912696317	0.8476711447538139	0.9196921736163406	0.9178850736586113	0.9305575930254417	0.8725880431487223	0.8248645218357006	0.8163680007476156	0.8701311261286225	0.6797412467577063	0.8377554579743312	0.9073847688531164	0.8708754817937124	0.9281658750417002	0.9046051166030433	0.907246764226158	0.7536943403976489	0.8512157990304904	0.9161638190987538	0.9015809679666268	0.7866437600718929	0.8265738232388925	0.5836932863465611	0.8929790417697626	1.0	0.6276015773820196	0.7753838864928243	0.8443731601646928	0.936670002684027	0.8042181603222571	0.8735312558747048	0.6574040569013724	0.7478372936314668	0.8004311829604491	0.8626310636462127	0.917010319920805	0.9262674964330694
VincentC_2016__MM050.3__bin.10	0.8892525977173851	0.8807164108830767	0.7877081387658887	0.5797985946228915	0.9132628011826603	0.875576732753774	0.8644114654239131	0.9192992319522724	0.9343651409481417	0.9023337251786149	0.8703317365250912	0.9153273456896245	0.820955359065023	0.8641714021091498	0.9231139154636397	0.9341304984179053	0.9470048616693229	0.8746311930527225	0.8224561419811883	0.8629494023972258	0.8678242364824994	0.656779155689578	0.8676128258859498	0.920226960504164	0.8775336359679895	0.9306038908842539	0.9070157342142883	0.9229148952317231	0.7857171620489326	0.8423767507198028	0.9144468554028959	0.9182630877098424	0.8312006418208879	0.8503236208362567	0.647123964049357	0.8914758937712088	0.4472580897465086	1.0	0.8014986146023545	0.8712586906791934	0.9520539352572472	0.7785717936446722	0.8763294474052253	0.6441518253330297	0.7854166957065838	0.7583538161548672	0.9029137491229945	0.9261201276827076	0.9413099403249063
Bengtsson-PalmeJ_2015__TRAVELRES63__bin.107	0.8451726993754576	0.8204727820800285	0.7550161436807592	0.5702580188282929	0.8484831684481204	0.8260220473125015	0.8105505198042297	0.8605053380742238	0.8651641145609771	0.8711123278964746	0.826995983655702	0.8795513948608854	0.792539556161662	0.820714551489168	0.855408175921253	0.9065678403247369	0.8693033440195793	0.834902929296451	0.7411449810556807	0.8104670722067489	0.8146908923806057	0.6201253885885982	0.7911472387132837	0.8548754830387042	0.8111323667510478	0.8514615618075206	0.875723664995619	0.8753115710381967	0.732268671542826	0.8149755287062593	0.8418588009494736	0.8710128766501619	0.785648270662854	0.7997417696949191	0.6203637286444167	0.8390730229349435	0.4078381299507716	0.591561161659144	1.0	0.8087381065740131	0.874881758755282	0.7771137533643385	0.8114953066442006	0.5791211824867498	0.7350767403539435	0.7382248867027397	0.8359488820593952	0.8865535627837433	0.8803464332725004
LiJ_2014__MH0399__bin.56	0.8544300947559743	0.8406253989662503	0.7542230163729128	0.5460544125071317	0.8667769248250905	0.8293603137377886	0.7925004675023614	0.8890157340369795	0.9139822142501076	0.8585568294810962	0.8206830461129496	0.8634294489935058	0.7593027672431558	0.8018547527111164	0.8981914942646864	0.8857122272660091	0.9244600943692586	0.8291780805227127	0.7564013389903327	0.8136183305424458	0.8329636577172853	0.6090679035922723	0.8049797345010385	0.8938904725402621	0.8348755172324284	0.9149643665197323	0.86022712403672	0.8814207410005134	0.7492709347027665	0.8194911137469003	0.8795274226555088	0.8780213498925407	0.7808539639167639	0.8068539819281864	0.5750427373971694	0.8770423761092255	0.4116362264798635	0.5960080330943994	0.7495765991361933	1.0	0.9365611214971095	0.719410645068499	0.8316726625279244	0.5861658502371415	0.7106364336112213	0.7043308465209613	0.8537053998774163	0.8822540341613113	0.9190614353726325
KarlssonFH_2013__S424__bin.7	0.7780201208706006	0.7460778493894166	0.6930026929360618	0.48481675573893057	0.8012259262592418	0.7259111158031734	0.732204728906488	0.8178175103148451	0.8572501592224406	0.7730872538974884	0.7331319400215989	0.7913286074266884	0.681288594135076	0.7144903670423394	0.8333269875114225	0.8117757109628112	0.879876619915266	0.759533443635256	0.6699483219339296	0.7211824689170105	0.7919979474150582	0.5490007061169108	0.7116295551463462	0.8503503759034143	0.7746171738709052	0.887206476891978	0.7915752291418603	0.7991257476531997	0.6663774991000471	0.7405656377204884	0.8150103494586437	0.7943373923517847	0.6947887533575167	0.717490065904245	0.5096887720488467	0.8321912296126048	0.3729521744247224	0.5319292913909118	0.662284876637222	0.7649331611884916	1.0	0.6451455327721319	0.7474948425774651	0.5126664047572896	0.6306822508514939	0.6303512585495528	0.7718242911140033	0.803607340154515	0.878538372608202
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.2	0.8807113344179628	0.9060361886619774	0.7951266212164997	0.6245143758198106	0.9040487875509146	0.8561006738102322	0.8402271245733319	0.8873932298842078	0.8978153250436367	0.8853923880032576	0.8582432547190848	0.9082270341536073	0.8124444422721988	0.859958174767887	0.888413506507471	0.9231963861435437	0.908121951770852	0.8833732177997338	0.7882651081890334	0.8547743141999901	0.8376397763700268	0.6371792467181611	0.8179960911797391	0.8895822425435802	0.8607010827762033	0.8876638781142111	0.9004998133565818	0.9020033467517019	0.7594377115012056	0.8410066892267952	0.8840428125177555	0.929994971930174	0.7956208749819008	0.8423324378929516	0.6284610746139903	0.8794405707195272	0.4521529975055153	0.614237074408713	0.8306634058544328	0.8296773420999737	0.9109671183783589	1.0	0.8415149947061695	0.6121006029407182	0.7572102093644287	0.7892096277456591	0.8595476203422386	0.9219054612902773	0.9111571219890384
LouisS_2016__AS50_6__bin.20	0.861659067274618	0.8292115297442871	0.7572556862117698	0.5612351011919047	0.8556947444204464	0.8258283337333013	0.8088195611017786	0.8787936965042796	0.9062538996880249	0.8609743220542356	0.8135007866037384	0.8672852838439592	0.7713121616937312	0.8149662693651175	0.9063450923926086	0.8786070447697517	0.9013945551022585	0.8377073834093273	0.7653953017091966	0.8099709356584807	0.8300450630616217	0.6178295069727755	0.8062171026317895	0.8820153054422313	0.84408020691678	0.8896034983867958	0.8807668719835746	0.8887870303709037	0.745425165986721	0.8251158573980748	0.9004319654427646	0.8747396208303335	0.7872234221262299	0.8157822040903394	0.5939236861051116	0.8727536463749567	0.4286990374103405	0.6034861211103112	0.7571623603445058	0.8372348878756366	0.921331093512519	0.734555102258486	1.0	0.5817086633069355	0.716006719462443	0.7167378609711224	0.8381740127456471	0.8929354984934539	0.9220051729194998
ZeeviD_2015__PNP_Main_58__bin.47	0.8965072278878771	0.8739697309538097	0.7820542288273251	0.6026613066194835	0.9126999797918405	0.8399637178694122	0.8482822293147891	0.884977007433826	0.8951690158009296	0.9100112147572013	0.8422652883982026	0.9178260648234563	0.8127528912322812	0.8364874516585346	0.8952299488008539	0.9334657919053209	0.9120420576534162	0.8597738845790147	0.7896747103368592	0.8418750086771677	0.8445360067751325	0.6785645419303883	0.8152179781659321	0.8895994310863197	0.8469409320126555	0.8872970892537327	0.8939033062708541	0.9083112611896899	0.7653015103670944	0.8443578355981384	0.8813349109066985	0.8963491106095922	0.772287980155896	0.8235364896113092	0.5960512330833795	0.8626948120564039	0.46662491342114887	0.6415782109762701	0.7815089170431915	0.8534476508400269	0.9139109267523636	0.7727638745983435	0.841331239500627	1.0	0.7671634377318732	0.7485719310207589	0.8644788377377352	0.9166606247869273	0.9129082318168986
BritoIL_2016__WL.11.ST__bin.9	0.8949702770627312	0.8786350434763835	0.7831051040144063	0.5870403929701221	0.914448611257507	0.8619397820021615	0.863223056008148	0.9037347654865964	0.9182812890903296	0.9135202853808359	0.8648866769362452	0.9273492930880995	0.8294629806245309	0.8712757432639227	0.9062625803395564	0.9560683430716538	0.9244709748945633	0.8782483468560739	0.7995565370777927	0.8692324103835345	0.8603079095650584	0.6631783541328281	0.843745991753012	0.9050129597340238	0.8634262463505109	0.9052612329335986	0.9311965752267795	0.9374891261418344	0.7967233017414682	0.8409692687306572	0.8882535663079933	0.9283055576368455	0.8052306273882802	0.8585191995824438	0.6489658246543542	0.8844062841693134	0.4369887699237655	0.6440048054515969	0.8166289706250262	0.8517878845218487	0.9255656628640441	0.7869879444629997	0.8525231795732748	0.6315613018913211	1.0	0.773664372732364	0.8803259681067359	0.9485363310681844	0.9251789662437344
NielsenHB_2014__O2_UC44_2__bin.7	0.8495141593484484	0.8476412216289397	0.7787814673267988	0.614644126655516	0.869164524070437	0.8243481903536118	0.8067875020110555	0.8685719836444272	0.8663444930470602	0.8506506713130902	0.8628305340452723	0.8742654714672965	0.8296476630776283	0.8376002112746601	0.8676309614514812	0.8905736896265963	0.8834601689590169	0.8517689699449654	0.8011917590740342	0.814401889329719	0.8169244359179064	0.6354358602308844	0.7997383351192517	0.8660184743905364	0.8576779822055739	0.8611907269851774	0.8756108296476631	0.8761420518533584	0.7306490928242504	0.8109110005494355	0.8555239520503659	0.8894754256607645	0.760177762127803	0.8128932182655443	0.6244811476828087	0.8522236961530406	0.4472004589759857	0.59453296461453	0.7841440796044065	0.8071900166651995	0.8844928649268886	0.7842582164897444	0.8159518439481649	0.589218314113208	0.7397205467642497	1.0	0.8275136675884637	0.8892471518900886	0.88056910593785
VincentC_2016__MM050.4__bin.29	0.8676473799446425	0.8518022617014263	0.7715988331993867	0.5654663660722418	0.8971577210000143	0.8536519506415858	0.8301135537514919	0.9057777081858722	0.9194450613624853	0.8862513201602247	0.8474067872346431	0.8979315758891742	0.7890225515055552	0.8353851406013912	0.9170446732100811	0.9145734504394676	0.9514143755928405	0.8606885444444622	0.7752976784885917	0.8367778663654332	0.8591360413461134	0.6329552469012517	0.8260978167492449	0.9147928779785823	0.8678087550522925	0.9166377735987128	0.8912709914130335	0.9058645205375122	0.7718811064899955	0.8214717303299455	0.9010626790504752	0.8989051524462176	0.8089814035160601	0.8292033555370569	0.5976119679614489	0.8855333873380723	0.42279426058511527	0.6209778053304914	0.7789555142619912	0.8582876237009437	0.9500706482113194	0.7493114928369158	0.8370745196161297	0.5969291861528441	0.7383875164903524	0.7259403295567297	1.0	0.9091080004239426	0.928142806851039
RaymondF_2016__P13E0__bin.35	0.8198661874929027	0.7879315885511369	0.7041928010838877	0.5166392124067816	0.8215897602583382	0.7651196501547262	0.7735205157569675	0.8194372482050523	0.8513998914089391	0.8275075593078676	0.783047289522066	0.8367787165198634	0.7246389071380922	0.7647136979669749	0.8481936506871074	0.8674416690841433	0.8571163234615998	0.8022295648128184	0.7016329576168446	0.7704333482136495	0.7730626127229921	0.5839757844692716	0.7431462811699331	0.8361300205550649	0.7698720032292278	0.8266188780180338	0.8882514310619166	0.9442746719396009	0.7175919817316918	0.7736280953854316	0.8251201190915682	0.8361920857253327	0.7125863108140973	0.7539810209306741	0.5393283996886628	0.7967099023370066	0.3879702988277039	0.5498160342379064	0.7131127154063682	0.7656649041690784	0.8538893943496788	0.6937437848628107	0.7697864912168589	0.5463831407090969	0.6867759350807514	0.6733928454030167	0.7847579895114459	1.0	0.8570809233274471
XieH_2016__YSZC12003_35837__bin.36	0.7863914907356567	0.7665092292672573	0.7164894652749578	0.5000254076351518	0.8220737037271877	0.7460855378391639	0.7464178607130957	0.828273166704216	0.8638380099121256	0.8054732992736114	0.7554985045470674	0.8120559003948751	0.7094463788723597	0.741817954518984	0.8656084499049125	0.841050284183275	0.8894596987688764	0.7750691290037823	0.695356608525903	0.7438379739367129	0.8108970424163605	0.5685567698756285	0.7397552142987875	0.8747205722249128	0.776342658609973	0.8668221703876485	0.8251073303950415	0.8335957289990156	0.6946429462783661	0.7631153987807033	0.8420099283144935	0.818336308050263	0.7073233798360511	0.7422519079335228	0.5258557538850073	0.8351341275805051	0.38332071945428897	0.5466185135768958	0.6926413642595968	0.7801735903596687	0.9131036393177083	0.670668031933575	0.7774727362584042	0.532252182246044	0.6552219885319378	0.6522454728315933	0.7836762464693505	0.8383462822334076	1.0
