	XieH_2016__YSZC12003_37584__bin.36	RaymondF_2016__P1E0__bin.6	FengQ_2015__SID530623__bin.65	LiJ_2014__MH0339__bin.38	HMP_2012__SRS042628__bin.32	XieH_2016__YSZC12003_36453__bin.3	LiJ_2017__H3M517925__bin.17	ZeeviD_2015__PNP_Main_750__bin.36	XieH_2016__YSZC12003_37265R1__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.81	XieH_2016__YSZC12003_35733__bin.124	LiJ_2017__H1M513729__bin.13	QinJ_2012__NOF008__bin.29	YuJ_2015__SZAXPI015264-87__bin.26	Bengtsson-PalmeJ_2015__TRAVELRES6__bin.52	ZeeviD_2015__PNP_Main_527__bin.29	ZeeviD_2015__PNP_Main_632__bin.39	LeChatelierE_2013__MH0197__bin.43	HMP_2012__SRS011134__bin.14	LiuW_2016__SRR3993016__bin.24	ZeeviD_2015__PNP_Main_701__bin.12	CosteaPI_2017__SID713B061-11-0-0__bin.34	VincentC_2016__MM037.1__bin.8	XieH_2016__YSZC12003_37314__bin.79	ZellerG_2014__CCIS20795251ST-4-0__bin.46	KarlssonFH_2013__S195__bin.33	XieH_2016__YSZC12003_36011__bin.52	RaymondF_2016__P13E90__bin.36	ZellerG_2014__CCMD72895164ST-21-0__bin.36	LiJ_2014__V1.FI28__bin.87	XieH_2016__YSZC12003_35999__bin.12	ZeeviD_2015__PNP_Validation_13__bin.40	XieH_2016__YSZC12003_35549__bin.24	KarlssonFH_2013__S488__bin.33	ZellerG_2014__CCMD87156761ST-21-0__bin.36	XieH_2016__YSZC12003_37330__bin.31	BackhedF_2015__SID105_M__bin.46	VincentC_2016__MM050.3__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.107	LiJ_2014__MH0399__bin.56	KarlssonFH_2013__S424__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.2	LouisS_2016__AS50_6__bin.20	ZeeviD_2015__PNP_Main_58__bin.47	BritoIL_2016__WL.11.ST__bin.9	NielsenHB_2014__O2_UC44_2__bin.7	VincentC_2016__MM050.4__bin.29	RaymondF_2016__P13E0__bin.35	XieH_2016__YSZC12003_35837__bin.36
XieH_2016__YSZC12003_36011__bin.52	0.9905038480986821	0.9901953053282327	0.9898737439990426	0.9892497484907159	0.9902848958701265	0.9879087432785261	0.9885462549722753	0.9903549672319868	0.9899245840367186	0.9894194469777466	0.9897584446722757	0.9882584735452358	0.9880273438007467	0.988873489276472	0.9902151685165422	0.9892909006844186	0.9902235610859952	0.9873467377397478	0.9911393912949205	0.9901024044861291	0.9902835093891041	0.9876814543700775	0.9902349358086208	0.9902387699903307	0.9899425093248868	0.9901616768241939	1.0	0.9993897095479233	0.9897798310854056	0.9900333481913378	0.990402875134194	0.9899201431792131	0.9892622051019883	0.9906042351657182	0.9876983370277725	0.9898914169953152	0.9868836271774032	0.9897520006352172	0.9890227370776162	0.9901092654893361	0.9897628550533092	0.9883326955903464	0.9900966958712013	0.9895672897301094	0.9888825321969478	0.9898305296278475	0.989791820788282	0.9993499183516082	0.989821372610467
RaymondF_2016__P13E90__bin.36	0.9902457696320828	0.9898682717300141	0.9897348858627721	0.9888263266650424	0.9901626454498477	0.9878292865990956	0.9890752533107516	0.9901633853350591	0.9901430707911122	0.9890947156854535	0.98962909382971	0.9881824089395654	0.9872940389126091	0.9886872866301638	0.9899849292550238	0.9897902884538126	0.9898200195855964	0.9876545154659866	0.9912775004720256	0.9901213975943834	0.9905247136503159	0.9875801275670683	0.9903126709642804	0.9899083973361231	0.9898922763053479	0.9897755987387911	0.9993897095479233	1.0	0.9895899893844655	0.9897480082915012	0.9903167559157987	0.9897769083104487	0.989059529262236	0.9901789778912574	0.9873824900666565	0.9899762112687343	0.9870583613406124	0.9896482919723708	0.9886878153065796	0.9900207350422213	0.9897101461045553	0.9880520912565556	0.9901338586315086	0.9894627434230246	0.9887878268608556	0.9898949022716548	0.989597045735018	0.9996591887816632	0.9896094353943813
ZellerG_2014__CCMD72895164ST-21-0__bin.36	0.9902104278621642	0.9897279495229284	0.9891601159113197	0.9885705147806432	0.9899118296144124	0.9876506024096385	0.9890945210774148	0.9901872400857522	0.9900741443933417	0.9897780763988926	0.9898638617639142	0.9885859079736765	0.9872567449515925	0.9884627355301239	0.9898194064767794	0.9899968984617908	0.9899707271853949	0.9881448777127733	0.9914225615579095	0.99041009143029	0.9906117521950939	0.9876606837975258	0.9898021613460446	0.9898972473077214	0.989764981148685	0.9899545296122704	0.9897798310854056	0.9895899893844655	1.0	0.9901837118118543	0.9899256243279815	0.9901922076826388	0.9887953672946023	0.9903586935401769	0.9911711704606843	0.9900392431065976	0.9867256637168141	0.9897123742259395	0.9893496454044637	0.989634415353028	0.9901892863890795	0.9875371664671584	0.9896443227279751	0.9895133932260854	0.9892272674382463	0.9899093050598886	0.9897287920877338	0.9896614554302826	0.9898090639901703
LiJ_2014__V1.FI28__bin.87	0.9897260483044835	0.9899502141227803	0.9892567343834061	0.9888132229475343	0.9900970779062394	0.9882127150952842	0.9878263280961135	0.9903715362493637	0.9893003505742664	0.9887118132743477	0.9899893224680165	0.9873447184475804	0.9862522439604814	0.988918275169195	0.9895212337053513	0.9897288579780265	0.9903215541765336	0.9907756719542365	0.9913551523545316	0.9904898612524221	0.9902890634549935	0.9877010028172151	0.9903871811067239	0.9893532610783841	0.9898996256449594	0.9891085151719095	0.9900333481913378	0.9897480082915012	0.9901837118118543	1.0	0.9900887615825533	0.9904563045303157	0.9887952073756473	0.990257328818816	0.9868437256270268	0.9892455136853974	0.9867145641925144	0.9899860542038256	0.9889885698816592	0.9897365518899819	0.9886785552158512	0.9882526774901949	0.9894604244009886	0.9893040654416903	0.9889786050388697	0.9904281538802475	0.9901018279233872	0.989780976785536	0.9886562587103728
XieH_2016__YSZC12003_35999__bin.12	0.990736737403664	0.9899453046009916	0.9911023799479624	0.9889830835601909	0.9900536131802329	0.9920591667973134	0.9890007943730962	0.9941906586837236	0.9977488837417436	0.9895388480696475	0.9896590795972516	0.9887855370527141	0.9874193276247522	0.9889158186724176	0.9920079321259901	0.9896250776982125	0.994031131173037	0.9876182218802588	0.9940506737879923	0.9904707538623664	0.9935995382160199	0.9869741957426311	0.9927077663931447	0.991992008657288	0.9938311386667827	0.9979368516606685	0.990402875134194	0.9903167559157987	0.9899256243279815	0.9900887615825533	1.0	0.9903539963530115	0.997597158514626	0.990422291046781	0.9875834555712645	0.9984163090374666	0.9896834094801615	0.992881392963876	0.9892960703148922	0.99718540772739	0.9985491150823017	0.9883159146682368	0.9930883149880512	0.98884878738658	0.9892414777134173	0.9897180755791344	0.9936584100098886	0.9902626889821735	0.993051208815154
ZeeviD_2015__PNP_Validation_13__bin.40	0.99080009031717	0.9985259705777658	0.9898564840333302	0.9894962602019984	0.9903254493936924	0.9883858059485419	0.9893011112745199	0.9908895213324891	0.991058753498161	0.9895062192704078	0.9898343342084783	0.9886644397779403	0.9874665533786103	0.9889162732973376	0.9908415587973737	0.9899838696030722	0.9909481412486645	0.9877348505584563	0.9917316428482024	0.9905198739772748	0.9911450045464878	0.9882291924494874	0.9903203074513668	0.9906831225775921	0.9901414928441955	0.9906643304678394	0.9899201431792131	0.9897769083104487	0.9901922076826388	0.9904563045303157	0.9903539963530115	1.0	0.9895164772884979	0.9904812750504832	0.9879120429627383	0.9905306591455134	0.9867769571212311	0.9899795661410198	0.989078202667454	0.9904388292015424	0.9905735503824287	0.9959578932431846	0.9898236141898763	0.9892696291783479	0.9891386131570595	0.9896859930584706	0.9904295305830799	0.9897203090559915	0.9902190828721024
XieH_2016__YSZC12003_35549__bin.24	0.9894277804556336	0.9891844980591579	0.9896409847681112	0.9880449459334315	0.9890459590838682	0.9920475896499893	0.9871667024315943	0.9928080056106104	0.9968960063139868	0.9889868973309477	0.9888820918746485	0.9870867445377275	0.9865168686862792	0.9871502878773768	0.9902175416841739	0.9887996628269977	0.9928972275524133	0.9865141268792055	0.9925240699985693	0.9893736239656917	0.9921716607442611	0.9867737536160048	0.9912561487905207	0.9901001425407879	0.9922354974308532	0.9967055566194906	0.9892622051019883	0.989059529262236	0.9887953672946023	0.9887952073756473	0.997597158514626	0.9895164772884979	1.0	0.9891694199667784	0.9866855563170701	0.9974627143580208	0.9880704391117201	0.991938331449824	0.9889834719341526	0.9963989413918892	0.9975221351361113	0.9891413604283561	0.991576127823369	0.9869905999944071	0.988302553345845	0.9885226930581101	0.9922512465815291	0.9890249488699782	0.9916085152049966
KarlssonFH_2013__S488__bin.33	0.9905950484572748	0.9896030451750539	0.9898494464020992	0.9893073843292303	0.989896410832534	0.988028921550034	0.990414243307499	0.9898819086961257	0.9905079347398327	0.9891754430263234	0.9895697505772978	0.9896406883061729	0.9885357250075053	0.9897284556773591	0.9900454958941298	0.9903980660816393	0.9899934115485278	0.9882644178769528	0.9911668921609909	0.990304041997617	0.9904567470552192	0.9877448798259265	0.9904733286664802	0.990273087354076	0.9895926373519489	0.9900340215533886	0.9906042351657182	0.9901789778912574	0.9903586935401769	0.990257328818816	0.990422291046781	0.9904812750504832	0.9891694199667784	1.0	0.987838414404595	0.9900357356626188	0.9868246343316742	0.9895860370021266	0.9894234610631998	0.990021607376053	0.9897798087905223	0.9883059810449983	0.9898320862592616	0.9894747686659424	0.989521937957033	0.9898114422238868	0.9897875489025468	0.9901207859225163	0.9900047013890908
ZellerG_2014__CCMD87156761ST-21-0__bin.36	0.9875121019498925	0.9872875395562799	0.987220659899552	0.9865875905285593	0.9873949433789129	0.986901434113867	0.985658260874282	0.9873220327190183	0.9874443896908567	0.9869977438412082	0.9873736322984292	0.986337064509181	0.9853756444925844	0.9863178851019615	0.9872289133740242	0.9870303903279889	0.9871125034565319	0.9861032213124706	0.9884502763298374	0.9878382259180256	0.9874235629653663	0.9853305008540258	0.9876929472181757	0.9878662438023323	0.9874723258624187	0.9872560340582773	0.9876983370277725	0.9873824900666565	0.9911711704606843	0.9868437256270268	0.9875834555712645	0.9879120429627383	0.9866855563170701	0.987838414404595	1.0	0.9865667987061837	0.9839858214387441	0.987062734548518	0.987258024542353	0.9868042741475611	0.9871495039511583	0.9873905384806819	0.986769279947131	0.9872758752769208	0.9871756737981414	0.9870932743281959	0.9870535539228792	0.9877343235209627	0.986825350809455
XieH_2016__YSZC12003_37330__bin.31	0.9909800493359066	0.9903496380176235	0.9907128293105011	0.988950432865398	0.9895894138841773	0.9918759695028988	0.9886704618749824	0.9943439589302769	0.9977470464635966	0.9895550301916909	0.9898005682398261	0.9887143411126624	0.9870241417219127	0.988834117463859	0.9913241048512643	0.9893655781755248	0.9941923657011646	0.9882030011960975	0.994278547152174	0.9902877889252969	0.9933651048933098	0.9871755937431991	0.9928139073168369	0.9918559652461377	0.9934284614186895	0.9979554121110653	0.9898914169953152	0.9899762112687343	0.9900392431065976	0.9892455136853974	0.9984163090374666	0.9905306591455134	0.9974627143580208	0.9900357356626188	0.9865667987061837	1.0	0.99038176039096	0.993268681168812	0.9885337146119016	0.997358637581278	0.9986768133506153	0.9884284441999114	0.9925568759532283	0.9893525998020544	0.9892434981390433	0.9898691776801336	0.9933914279820218	0.989904498110159	0.9924022223634203
BackhedF_2015__SID105_M__bin.46	0.987901598345941	0.9862693006414287	0.9878845079394917	0.986093130417065	0.9876442178696002	0.9863186605552228	0.9856401633624705	0.9893694257436267	0.9898611592537547	0.9864335341960552	0.9861812713896346	0.9858024024436958	0.9852748104105843	0.9848886712465564	0.9884339313881291	0.9866768005379476	0.9898219661495129	0.9858058522528447	0.9897574592702568	0.9872562460899543	0.989407377620369	0.9837851577362207	0.993574178418371	0.9884602810201801	0.9888524401975965	0.9901364275486945	0.9868836271774032	0.9870583613406124	0.9867256637168141	0.9867145641925144	0.9896834094801615	0.9867769571212311	0.9880704391117201	0.9868246343316742	0.9839858214387441	0.99038176039096	1.0	0.9883284045183497	0.9848224521199517	0.9893480661276997	0.9900821249705619	0.9841167751446109	0.9887283470688851	0.9851433596371463	0.9858297830294506	0.9874097887060076	0.9887408609248165	0.987397601811617	0.9896774541708998
VincentC_2016__MM050.3__bin.10	0.9904120385085974	0.9891285615303721	0.9901326008564788	0.9886377751569702	0.9899272462096802	0.9911378802552503	0.9884710863373997	0.9958268575496055	0.9927339482997257	0.9895761010704536	0.9896884192468605	0.9885776988898346	0.9874344532369418	0.9885288195374787	0.9908618914953429	0.9891383914174888	0.9961877254900678	0.9888404280374063	0.9953157027999386	0.9897716065613197	0.9954963396047273	0.9871208655419778	0.9911672115754513	0.9906825895197646	0.9952964307586954	0.9933960937428488	0.9897520006352172	0.9896482919723708	0.9897123742259395	0.9899860542038256	0.992881392963876	0.9899795661410198	0.991938331449824	0.9895860370021266	0.987062734548518	0.993268681168812	0.9883284045183497	1.0	0.9884163803531608	0.9923623141130534	0.9931755993922298	0.9882911109121834	0.9946749238043985	0.9877135403517631	0.9884463962280707	0.9892329277981214	0.9977674972297411	0.9898053637232498	0.9917970478915509
Bengtsson-PalmeJ_2015__TRAVELRES63__bin.107	0.9892609461593342	0.9886081504702194	0.988353317279559	0.9878022378934455	0.9888872197975489	0.9878439727402749	0.9874081543430127	0.9889269040165628	0.9888055165780093	0.9880427714997516	0.9890083232371262	0.986610902587883	0.9856681099761435	0.9877667535097634	0.9890139333686573	0.9879789323965471	0.9888003029717266	0.9871736857922693	0.9897432575414048	0.9894259073028517	0.9889854242786505	0.987006116286872	0.988787682633623	0.9887363098393986	0.9883156068598422	0.9882890587346062	0.9890227370776162	0.9886878153065796	0.9893496454044637	0.9889885698816592	0.9892960703148922	0.989078202667454	0.9889834719341526	0.9894234610631998	0.987258024542353	0.9885337146119016	0.9848224521199517	0.9884163803531608	1.0	0.9881029195692627	0.9880113203553421	0.988590353763021	0.9880848827962949	0.9869694077658501	0.9885987850004393	0.9883996503558767	0.9886864076216159	0.9886655728298676	0.9878513622744286
LiJ_2014__MH0399__bin.56	0.9903354206708413	0.9896952498706549	0.9905699074269179	0.9888579738489807	0.9898668078061028	0.9912754155659004	0.9886904777820261	0.9937933019383418	0.9964719506455629	0.9892021299569936	0.989459693931562	0.9881985756076491	0.9868076345347091	0.988434609230379	0.9912757710373529	0.9895499329824857	0.9936146742727473	0.9881985545912683	0.9935588562400025	0.9897607854882606	0.992656345993139	0.9868525882553499	0.9919028819659466	0.9907899126994427	0.9933133966206574	0.9983226897178622	0.9901092654893361	0.9900207350422213	0.989634415353028	0.9897365518899819	0.99718540772739	0.9904388292015424	0.9963989413918892	0.990021607376053	0.9868042741475611	0.997358637581278	0.9893480661276997	0.9923623141130534	0.9881029195692627	1.0	0.9973737766822139	0.9883507299202886	0.9924392063141226	0.98837686398554	0.9889284974155064	0.9896582250204767	0.9930860820635271	0.9899442964339991	0.992551172860285
KarlssonFH_2013__S424__bin.7	0.9903908663457875	0.9896674648376586	0.9907054423764898	0.9888516444092228	0.9893213105600493	0.9919624449187572	0.98760381611953	0.9943565803215167	0.9965916386379879	0.9891861579239573	0.989433664731315	0.9873413292041746	0.9866399172877705	0.9887225808170633	0.9916257011898161	0.9890678082637158	0.9943041868136245	0.9876676058327798	0.9943251317806828	0.9900529151318078	0.9930368409350279	0.9870183502145219	0.9926134266732574	0.9914748312901931	0.993712297242951	0.9979917485150253	0.9897628550533092	0.9897101461045553	0.9901892863890795	0.9886785552158512	0.9985491150823017	0.9905735503824287	0.9975221351361113	0.9897798087905223	0.9871495039511583	0.9986768133506153	0.9900821249705619	0.9931755993922298	0.9880113203553421	0.9973737766822139	1.0	0.9887095335531738	0.9931681131535962	0.9891525887191311	0.9891867268821867	0.9898461652508634	0.9932001580837115	0.9898762896922075	0.9921128034095935
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.2	0.9886969514927599	0.9960087929278967	0.9881672444739495	0.9882147734520823	0.9879838378868963	0.987618418939894	0.9866850191195622	0.9890230258968189	0.9890524608146417	0.9874767116103835	0.9886423658617494	0.9869762867652006	0.9870057406351846	0.9868711676490793	0.9883348863437093	0.9877387171447517	0.9888181299548446	0.9861534045915562	0.9889090487746087	0.9881931579067746	0.988891790135793	0.9856588381712502	0.9883180658821947	0.988243761666614	0.9877342854404975	0.9889609880118766	0.9883326955903464	0.9880520912565556	0.9875371664671584	0.9882526774901949	0.9883159146682368	0.9959578932431846	0.9891413604283561	0.9883059810449983	0.9873905384806819	0.9884284441999114	0.9841167751446109	0.9882911109121834	0.988590353763021	0.9883507299202886	0.9887095335531738	1.0	0.9875432063720005	0.9859875256140127	0.9874738787003493	0.9882054858889275	0.9882018626543001	0.9874233342279745	0.9880507606316783
LouisS_2016__AS50_6__bin.20	0.9903598351219874	0.9894533139193875	0.9902117512507325	0.9886621056632459	0.9898831826374399	0.990310948550646	0.988695539798689	0.9952823948491083	0.9929767759900481	0.9892490101929071	0.9892955194449324	0.9885653850174323	0.9871771647609183	0.9883855609010433	0.9910363611650965	0.9900128678255803	0.9953592663807129	0.9879853096489938	0.9952913503122494	0.990360919057398	0.9951408935281945	0.9875315380014035	0.991488829709124	0.9911688113810235	0.9957732516962275	0.9929142637908089	0.9900966958712013	0.9901338586315086	0.9896443227279751	0.9894604244009886	0.9930883149880512	0.9898236141898763	0.991576127823369	0.9898320862592616	0.986769279947131	0.9925568759532283	0.9887283470688851	0.9946749238043985	0.9880848827962949	0.9924392063141226	0.9931681131535962	0.9875432063720005	1.0	0.9883909933250274	0.9892352266464077	0.9893273094834713	0.9949487880017968	0.9904239638602284	0.9922546037996458
ZeeviD_2015__PNP_Main_58__bin.47	0.9893463715460451	0.988665677645624	0.9886472348407891	0.9877481909608193	0.9886928398972046	0.9862343873104026	0.9877387132059106	0.9893792629804651	0.9894726139763156	0.9886560408870732	0.9882866514896493	0.9873299007451467	0.9867680706512714	0.9876156166235289	0.9891390411236259	0.9890096542515393	0.9891362810663799	0.9874361039990958	0.9896915272050306	0.9893293241569369	0.9895227709859664	0.9865872968060716	0.9890683911498815	0.9889229051189947	0.9887966457328534	0.989094964646649	0.9895672897301094	0.9894627434230246	0.9895133932260854	0.9893040654416903	0.98884878738658	0.9892696291783479	0.9869905999944071	0.9894747686659424	0.9872758752769208	0.9893525998020544	0.9851433596371463	0.9877135403517631	0.9869694077658501	0.98837686398554	0.9891525887191311	0.9859875256140127	0.9883909933250274	1.0	0.9875290559724602	0.988635052260213	0.98790865826435	0.9892886232220629	0.9891609517138944
BritoIL_2016__WL.11.ST__bin.9	0.9893442140267008	0.9889827807620346	0.9887593803591193	0.9887281683300577	0.989184422401911	0.9871626947585547	0.9887132568477003	0.9893815096481909	0.9894874846232941	0.9889016551943688	0.9891123280309465	0.9884399594101044	0.9867924976058388	0.9879197144924801	0.9890678106824788	0.9898139790966407	0.989410884734077	0.9874740986773516	0.9896950772075057	0.9891024774733643	0.9896455774681152	0.9871268880005745	0.9888365190469274	0.988919409100636	0.988720325402948	0.9892956043308578	0.9888825321969478	0.9887878268608556	0.9892272674382463	0.9889786050388697	0.9892414777134173	0.9891386131570595	0.988302553345845	0.989521937957033	0.9871756737981414	0.9892434981390433	0.9858297830294506	0.9884463962280707	0.9885987850004393	0.9889284974155064	0.9891867268821867	0.9874738787003493	0.9892352266464077	0.9875290559724602	1.0	0.9883653267696793	0.9888430950241127	0.9887477080710041	0.9888239476639004
NielsenHB_2014__O2_UC44_2__bin.7	0.9902678033521694	0.9896203090128264	0.9892342017172266	0.9891367907009823	0.9901951607946131	0.9873193889327091	0.9885656966384126	0.9896991886284969	0.9898682195803069	0.9893801141209511	0.9970271747887535	0.9883836721428958	0.9867900918371081	0.9880447853040882	0.9897286010773109	0.9890749496899592	0.9895003185157646	0.9884781541097672	0.9903544725649192	0.9900151926514681	0.9900698056544587	0.9874017704018994	0.9896074122152761	0.989618341374229	0.9889949883911886	0.9896870369247645	0.9898305296278475	0.9898949022716548	0.9899093050598886	0.9904281538802475	0.9897180755791344	0.9896859930584706	0.9885226930581101	0.9898114422238868	0.9870932743281959	0.9898691776801336	0.9874097887060076	0.9892329277981214	0.9883996503558767	0.9896582250204767	0.9898461652508634	0.9882054858889275	0.9893273094834713	0.988635052260213	0.9883653267696793	1.0	0.9894338736716225	0.9897359152165023	0.9896161469913991
VincentC_2016__MM050.4__bin.29	0.9903419421449555	0.9895864270283958	0.990526407337565	0.9891827183447346	0.98964212251004	0.9909029540287542	0.9883558145861242	0.9964097136473217	0.9933681348407808	0.9893481935798303	0.9889975626955406	0.988477835878261	0.9873525038154439	0.9885281123089772	0.9909138690540145	0.989218589402026	0.9967425889560386	0.9873573673918963	0.9961297209813225	0.9898169806096827	0.9961410306082914	0.9871108885981261	0.991698751589203	0.9907133504538529	0.9960341448954805	0.9935180649948201	0.989791820788282	0.989597045735018	0.9897287920877338	0.9901018279233872	0.9936584100098886	0.9904295305830799	0.9922512465815291	0.9897875489025468	0.9870535539228792	0.9933914279820218	0.9887408609248165	0.9977674972297411	0.9886864076216159	0.9930860820635271	0.9932001580837115	0.9882018626543001	0.9949487880017968	0.98790865826435	0.9888430950241127	0.9894338736716225	1.0	0.9897999534843666	0.992386496072458
RaymondF_2016__P13E0__bin.35	0.9901638406610599	0.989618147615669	0.9898153244112964	0.9888730590811731	0.9902717693292977	0.9876039290077074	0.9888398880244397	0.9898377735449972	0.990286774504997	0.9890896302596921	0.9893302850110848	0.9879364102620454	0.9873289066138133	0.9885718854795792	0.9898755185822365	0.9897206965652445	0.9897819176953585	0.9871658655003336	0.9911070049045143	0.9900244361631345	0.9906328463515618	0.9876848589816765	0.9902563778966397	0.9898696537185475	0.9897323140094137	0.9900745603741034	0.9993499183516082	0.9996591887816632	0.9896614554302826	0.989780976785536	0.9902626889821735	0.9897203090559915	0.9890249488699782	0.9901207859225163	0.9877343235209627	0.989904498110159	0.987397601811617	0.9898053637232498	0.9886655728298676	0.9899442964339991	0.9898762896922075	0.9874233342279745	0.9904239638602284	0.9892886232220629	0.9887477080710041	0.9897359152165023	0.9897999534843666	1.0	0.989696743756923
XieH_2016__YSZC12003_35837__bin.36	0.9902117592700078	0.9899355712289339	0.9908221180490395	0.9891233866971483	0.9890207151879103	0.9904514553363538	0.9883777954501639	0.9932226303230692	0.9921793985482198	0.9886135496247133	0.9896305608282694	0.987669744523486	0.9869233816654782	0.988645808011707	0.991272224008761	0.9885690790353092	0.992871327975538	0.9875164848426478	0.9931953387876683	0.9902176587552287	0.9919533058825161	0.9868664890221882	0.9929192522419126	0.9909441524364163	0.992899613933161	0.9925507940493508	0.989821372610467	0.9896094353943813	0.9898090639901703	0.9886562587103728	0.993051208815154	0.9902190828721024	0.9916085152049966	0.9900047013890908	0.986825350809455	0.9924022223634203	0.9896774541708998	0.9917970478915509	0.9878513622744286	0.992551172860285	0.9921128034095935	0.9880507606316783	0.9922546037996458	0.9891609517138944	0.9888239476639004	0.9896161469913991	0.992386496072458	0.989696743756923	1.0
