	XieH_2016__YSZC12003_37584__bin.36	RaymondF_2016__P1E0__bin.6	FengQ_2015__SID530623__bin.65	LiJ_2014__MH0339__bin.38	HMP_2012__SRS042628__bin.32	XieH_2016__YSZC12003_36453__bin.3	LiJ_2017__H3M517925__bin.17	ZeeviD_2015__PNP_Main_750__bin.36	XieH_2016__YSZC12003_37265R1__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.81	XieH_2016__YSZC12003_35733__bin.124	LiJ_2017__H1M513729__bin.13	QinJ_2012__NOF008__bin.29	YuJ_2015__SZAXPI015264-87__bin.26	Bengtsson-PalmeJ_2015__TRAVELRES6__bin.52	ZeeviD_2015__PNP_Main_527__bin.29	ZeeviD_2015__PNP_Main_632__bin.39	LeChatelierE_2013__MH0197__bin.43	HMP_2012__SRS011134__bin.14	LiuW_2016__SRR3993016__bin.24	ZeeviD_2015__PNP_Main_701__bin.12	CosteaPI_2017__SID713B061-11-0-0__bin.34	VincentC_2016__MM037.1__bin.8	XieH_2016__YSZC12003_37314__bin.79	ZellerG_2014__CCIS20795251ST-4-0__bin.46	KarlssonFH_2013__S195__bin.33	XieH_2016__YSZC12003_36011__bin.52	RaymondF_2016__P13E90__bin.36	ZellerG_2014__CCMD72895164ST-21-0__bin.36	LiJ_2014__V1.FI28__bin.87	XieH_2016__YSZC12003_35999__bin.12	ZeeviD_2015__PNP_Validation_13__bin.40	XieH_2016__YSZC12003_35549__bin.24	KarlssonFH_2013__S488__bin.33	ZellerG_2014__CCMD87156761ST-21-0__bin.36	XieH_2016__YSZC12003_37330__bin.31	BackhedF_2015__SID105_M__bin.46	VincentC_2016__MM050.3__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.107	LiJ_2014__MH0399__bin.56	KarlssonFH_2013__S424__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.2	LouisS_2016__AS50_6__bin.20	ZeeviD_2015__PNP_Main_58__bin.47	BritoIL_2016__WL.11.ST__bin.9	NielsenHB_2014__O2_UC44_2__bin.7	VincentC_2016__MM050.4__bin.29	RaymondF_2016__P13E0__bin.35	XieH_2016__YSZC12003_35837__bin.36
XieH_2016__YSZC12003_36011__bin.52	0.8262541987214216	0.7957046305899107	0.7281971231986131	0.5236927851647756	0.8408350811881801	0.7753098733804932	0.7884729617819606	0.836026867947309	0.8799068928687522	0.8391444669752178	0.7943376275095584	0.8487231630110057	0.735780459111806	0.7768931009395849	0.862197769453431	0.8818272758231043	0.8723032405615838	0.819378066808043	0.716401521601164	0.7850651285544015	0.7930407643607882	0.590411822980357	0.7640405631317431	0.8599847336810984	0.779791573146758	0.8402783152485178	1.0	0.9212454336485921	0.733102081172701	0.7853853536213489	0.8496756149095243	0.8572352483630791	0.7244927673637447	0.7657055399904029	0.5537146107765893	0.816879150349055	0.39740414531832885	0.5607566599074347	0.733009689952479	0.7777222033032521	0.8759195586892249	0.7046649342909772	0.790991710911258	0.5547633236846586	0.7015042838567869	0.6905595521879789	0.8012297223039178	0.9339780079872452	0.8785142524340975
RaymondF_2016__P13E90__bin.36	0.802120228990978	0.7768761922785595	0.6910776108173111	0.5033681223355315	0.8167746042886889	0.7435936774383805	0.7586233348292559	0.801162042398149	0.8481738185389355	0.8137774003010525	0.7629402272546667	0.8130622054184854	0.7047448610009329	0.7454866242020661	0.8312875023713511	0.8487668285539605	0.843142649914172	0.7775858750618388	0.6848948727830452	0.7574846269847576	0.7691606313007314	0.5696814328150889	0.732535487584226	0.8197378169973849	0.7477452068851632	0.813250994819086	0.8748101196630821	1.0	0.7099597662686166	0.7645653778612963	0.8064141543360239	0.8185150496387508	0.6963113490908941	0.7353406867800107	0.5293011714589011	0.7774338329898224	0.3785420405515958	0.541769080705861	0.6954992331291866	0.7566486252594706	0.8396580844811897	0.670073297140277	0.7579899027527882	0.5352349463420101	0.670582247641166	0.6561924531092603	0.7731495538185298	0.9431307529665429	0.8426346180964975
ZellerG_2014__CCMD72895164ST-21-0__bin.36	0.8480484453425162	0.8120819358384022	0.7205274276503884	0.5253622002527693	0.864394614096166	0.7926797966591043	0.8199406376883497	0.8375650082773044	0.8683641600474071	0.8636441155342867	0.8193268022157796	0.8591428468069933	0.7391360021682346	0.7932890384143866	0.8765656680499497	0.88710767501058	0.878137867791668	0.8163305501148717	0.7237045573694997	0.8055686189390926	0.7916548234892843	0.6052165105089896	0.7784823391667801	0.8632467589888999	0.7850651360400663	0.8448489212516271	0.8702447130620627	0.8875079026292715	1.0	0.7901704785906934	0.8426824093358116	0.8626317750870078	0.7377085045210791	0.769735327236322	0.5773429824364962	0.8244264026197969	0.39298504917287247	0.5766143040317334	0.7278360318551325	0.8037460616051941	0.8757020491998606	0.7048852460710798	0.7943163084428504	0.5637714189246223	0.7127295925545031	0.6840854684069965	0.8236581034034278	0.8870014452983017	0.8779535448854987
LiJ_2014__V1.FI28__bin.87	0.8321157655227706	0.8174998190714593	0.7069116755625339	0.5216957700703645	0.8438075987933992	0.7608797079274418	0.7788822260421099	0.8277657814598804	0.8434180249994483	0.8266170777038038	0.7757025031784397	0.8447828164594159	0.732605068154883	0.7684494501055544	0.8358457164590565	0.8567785070238769	0.853017759740243	0.8176892166076488	0.7230356164889803	0.7844933205288965	0.7900474417730894	0.5826802369060348	0.7525010483589909	0.8326305777959362	0.774981868650499	0.8358133802943413	0.833361477772993	0.8543322504995424	0.7063085804269709	1.0	0.8081238711213925	0.8387585376457116	0.7089124115952354	0.7630333991519713	0.5429303648391943	0.8015837534896111	0.39672470580506014	0.5527379749245874	0.723807064990045	0.7858555456265851	0.8685806938725021	0.6982548223230404	0.7857734220336573	0.5558771492642496	0.6722981209608666	0.6790096715928846	0.7838383848752979	0.8548799122098792	0.8611279778143114
XieH_2016__YSZC12003_35999__bin.12	0.848450344873634	0.8221285653297291	0.7653205230667754	0.5443049820026343	0.8574040089916012	0.8066057110021669	0.7953869484196916	0.8849610208826094	0.9225632740435296	0.8566558891548421	0.8146812574483195	0.8560807625460556	0.7578115041508258	0.7941856065587701	0.9124608741924454	0.8914978380904784	0.9272138580727138	0.8291266978121921	0.7505103806053346	0.7925280077047744	0.8289005926282629	0.6135761241019022	0.7943631522401106	0.9041779382039863	0.8549239335625073	0.927533035636605	0.8885028296026821	0.8880253278272252	0.7423225403094454	0.7964031571769934	1.0	0.8738818668700771	0.7751346008712384	0.7906761708404233	0.5649837426831958	0.8814187063343848	0.4220680682827539	0.5930546759766024	0.7370679974668126	0.8374506058809605	0.9514349333014999	0.7233868634405621	0.848159999514405	0.5715423105015994	0.6999857356461145	0.7054699244697403	0.8503568111783976	0.898993199646325	0.9405373715955236
ZeeviD_2015__PNP_Validation_13__bin.40	0.8785556427801292	0.8739650310611985	0.7677088158847015	0.5631824563858688	0.8861326037114085	0.8351465772924074	0.8314446687767408	0.8919817008859963	0.9081704001564934	0.8801874857309507	0.8484245181977302	0.8988589357319466	0.7918452798368055	0.8347098869252861	0.8940088635375801	0.9262922842685742	0.9237553941475318	0.8717831114724943	0.7567542720320506	0.8366032333474129	0.8551255446499301	0.6199220699225552	0.8132328928463989	0.8938719828143188	0.8411713721117784	0.9056054188422443	0.9051283793066991	0.9101194182160662	0.7672884694845368	0.8346348068270794	0.8823831955417744	1.0	0.7829536510634559	0.8272258823060724	0.5921097456521217	0.8717580847730921	0.41815886233732014	0.5995656590781289	0.7698422143215031	0.838438354387257	0.9288439861096711	0.7743327192428249	0.8292397654845042	0.5871835718616136	0.7385884635087738	0.7405778307367707	0.8537899361001967	0.9194155601715912	0.9203538060246926
XieH_2016__YSZC12003_35549__bin.24	0.8600440251645424	0.8252911088460595	0.7605172840611006	0.5617247218499867	0.8593379721693086	0.8591119189881187	0.8180207968926695	0.8909116161117226	0.90722637976702	0.8611493031867107	0.839812556004821	0.880008763192731	0.7858637149196263	0.8377211282436307	0.8983963589747762	0.894355876278595	0.9168060370727217	0.8455975416571268	0.7579231930563901	0.8265056362205767	0.8463227714003791	0.6143009726679041	0.8180800704774546	0.8851963640885757	0.8488058697120118	0.9254686971549841	0.8703576289171414	0.8809042592138463	0.7465717204564764	0.8026119893028614	0.8905025121539905	0.8908192190530869	1.0	0.8215289795529377	0.6232687173777366	0.8840957349750179	0.41565891887305806	0.6187104624850509	0.7899820668350347	0.853483252887844	0.930850389985321	0.7485556422060466	0.8505916317320554	0.5742854918022308	0.7283131318883751	0.719274491322231	0.8758450844183692	0.8908232868481213	0.9063657505604841
KarlssonFH_2013__S488__bin.33	0.8887564926366803	0.8818258725252579	0.7860892920691154	0.5875946869625172	0.9190603191866731	0.8629984399964128	0.8423830868421037	0.9242121582029856	0.9244532133160672	0.9085338651016744	0.8648366280388226	0.9118029608651023	0.8125585144150387	0.865900812104394	0.9157512379779474	0.9281501533441827	0.935576592977299	0.878409401834875	0.7946735959539298	0.8702300933888637	0.8735014740348798	0.6337344635124242	0.845401416741449	0.9050014366199276	0.8891906203284862	0.9124164518401017	0.9042080111410875	0.9144431426960586	0.7657218486756535	0.8491794701014544	0.8928932725630728	0.9251678103456057	0.8075431971333863	1.0	0.6295285658877311	0.8919159140358623	0.428781066548919	0.6206940673594812	0.7908150004826814	0.8613396152371965	0.9375661544911937	0.778354393286558	0.8649194550326539	0.6034843317032601	0.764233818889924	0.7570450070460067	0.8802641552760508	0.9275520853266553	0.9334190925931533
ZellerG_2014__CCMD87156761ST-21-0__bin.36	0.7998858818536534	0.7720738418214618	0.6948453798473598	0.5381110608019781	0.8064221264298478	0.7880028330823396	0.7737593554879616	0.805649274058135	0.8134338632824865	0.8056613387875372	0.7915023142989754	0.831973094234053	0.7644226743105007	0.7942622985722457	0.8114396344812804	0.8306161670212752	0.8157566785374142	0.7896791207792964	0.7148721209652351	0.7762979164922011	0.762422767989576	0.5879007796653954	0.7621800540216002	0.7973529983691324	0.794517077269624	0.8039524053521978	0.8123764252348719	0.8177785852472489	0.7135563557704181	0.7506972703904572	0.7926867868502966	0.8227414471713888	0.7611722942715246	0.782132277693167	1.0	0.7920360011525366	0.37510450184732297	0.585378541530347	0.7604746690360848	0.7602049868494449	0.8252778791057339	0.7208328069799428	0.7799215934526843	0.5414586683661375	0.7160310446778221	0.7205730604528106	0.7860220883904657	0.8223333754416046	0.818954541518992
XieH_2016__YSZC12003_37330__bin.31	0.7752743837556941	0.7423520830852856	0.7122108857249196	0.5069286175671229	0.7922802234632682	0.7340401795131171	0.7271368745330062	0.8120437289003181	0.8351433395552297	0.7701045222342953	0.745305686988299	0.7804259639642511	0.6927276937514473	0.7262931216326056	0.8283122223232642	0.8146340503045479	0.8605393643540651	0.7486075733385333	0.6900478407894527	0.7240524889304306	0.7799881499592656	0.5592108285372231	0.7207970089897183	0.8292164441815268	0.7716143711744008	0.8664498534213712	0.7915953773591096	0.7933602271757809	0.6730082509658627	0.732055016439119	0.8168118702908042	0.8000760315113583	0.7131502639540322	0.7319186097202209	0.5231413295483203	1.0	0.3815019364129064	0.5359879362085307	0.6802570258835264	0.7740082856534819	0.9003977826173777	0.6669496363893751	0.7614227736407844	0.5187111580696058	0.6458694076760888	0.6513373952222961	0.774237505191424	0.8041222954203905	0.8639148447072786
BackhedF_2015__SID105_M__bin.46	0.8670798112270568	0.8624919723686484	0.8223369725262127	0.6836738353007142	0.879979440570535	0.8338413424916247	0.8242527375445391	0.8899679329406177	0.9061177342465545	0.8789253894827435	0.8366807605250262	0.8725152375581222	0.8236442132051954	0.8348617074106311	0.9090549508344933	0.9056559077390169	0.9210863463438009	0.8602023995418682	0.8164158133742783	0.8059644078460521	0.8609141556887789	0.6687193496613454	0.8323721908723523	0.8969138036139825	0.8611673452799701	0.9190108436863971	0.8927399786364492	0.8955055044286445	0.7436895482684766	0.8399070261741532	0.9067121321280206	0.8896593241685221	0.7772594454387297	0.815683410865854	0.574345917834001	0.8843901553801702	1.0	0.620276465647171	0.7636154604301615	0.8353789530990732	0.9273802266535834	0.7914445824490713	0.8636851147340042	0.6476372412549076	0.7372402769220404	0.7903535852406768	0.8529185805300465	0.9054537907263065	0.9167060577511331
VincentC_2016__MM050.3__bin.10	0.880726478054341	0.8711417566129699	0.7799355081520856	0.5732107926271135	0.9040637298404897	0.8678172669023934	0.854445740270079	0.9154628653027973	0.9275759955270785	0.8929278896266318	0.8613572405418926	0.9048722011327891	0.8106396061103083	0.8542583360050057	0.9146784003419741	0.9239843385791039	0.943394619174399	0.8648706833131216	0.8186035129781326	0.854122816391833	0.8639158508385953	0.6483204086342256	0.8599493853604744	0.9116528281781673	0.8734060957496403	0.9244582700263141	0.8977206375462122	0.9133611497019343	0.7776339979215163	0.8339412355981372	0.9079372675838634	0.909061693174303	0.8244997777478343	0.8414683821126502	0.6387519495464352	0.8854750852999165	0.4420378742470917	1.0	0.7922143595033323	0.8646042904735134	0.9455567378028477	0.7694555828659843	0.8716629263253431	0.6362374799237372	0.776342302408532	0.7501885658617576	0.9008979916767725	0.9166786698324049	0.933588419965214
Bengtsson-PalmeJ_2015__TRAVELRES63__bin.107	0.8360963442522037	0.8111260796032924	0.7462227102064986	0.5633021471752703	0.8390541614916772	0.8159809007882368	0.8003441927616639	0.8509768798714679	0.8554790492232229	0.8606962387424332	0.8179059111191637	0.8677749955561296	0.7811809664031971	0.810674548082677	0.8460106047035867	0.895669927029077	0.8595674099408951	0.82419420199234	0.7335432478605122	0.8018971182572483	0.8057174178569857	0.6120675514017196	0.7822766447892976	0.8452464304718618	0.801654777289222	0.8414901454674523	0.8661106160776086	0.8654098848823246	0.7244697505316926	0.8060014826237525	0.8328476035393213	0.861499850537351	0.7769931544392122	0.7912832697283553	0.6124590692392151	0.829451972192517	0.4016481472061344	0.5847087421646421	1.0	0.7991164842726999	0.86439308162261	0.7682471603525605	0.8018262449552783	0.5715748905036062	0.7266959723959919	0.7296612199009946	0.8264912971586093	0.8765049859939495	0.8696514233816739
LiJ_2014__MH0399__bin.56	0.8461723873239847	0.8319629642775221	0.7471106235077669	0.5399702599630978	0.8579937076566027	0.822124489654292	0.7835376658573887	0.8834978818037486	0.9107576398891556	0.8492862444118238	0.8120327956217411	0.8532397516330797	0.7492857676388774	0.7925809891555344	0.8903554660164191	0.8764564751328474	0.9185571155448641	0.8193925806713069	0.7515292492256413	0.8052875179253385	0.8268466608147201	0.6010602370832938	0.7984617185757626	0.8856576632510299	0.8292930357775716	0.9134296873799791	0.8517188459340008	0.8726248098867876	0.7415043034055891	0.811080309224338	0.877051911568154	0.8696264378015257	0.778042063028324	0.798802876106312	0.5674546310810403	0.8747257893373439	0.4072515046159567	0.5914559109515275	0.7406588260472715	1.0	0.9341015028413019	0.7110300361658767	0.8253845571123665	0.5793527648328036	0.7027686204998593	0.6970468153951044	0.8478029508007401	0.8733823491238767	0.9122155056097635
KarlssonFH_2013__S424__bin.7	0.7705440215434884	0.7383689737767564	0.6865615394733198	0.479411846149586	0.7926698834214826	0.7200765652258189	0.7231281844488134	0.8132022228837261	0.8543283409021681	0.7647272104228394	0.7253854221471492	0.7813114390939551	0.6721865221665329	0.7064327596710326	0.8263484583114115	0.8029012232437073	0.8748650070611692	0.7501665778251598	0.6661464534932019	0.7140088056932407	0.7864831397280757	0.5418737712181209	0.7063730512557804	0.8431009954863901	0.7697466113310996	0.8854247431672805	0.783471758784925	0.7909028604657602	0.659839860299615	0.732181364743998	0.8138278632348461	0.7868496109434276	0.6930671607177471	0.7101571802398029	0.503139018497494	0.8310900852878464	0.3692532813668208	0.5282991928114529	0.6543449554177166	0.7629242758840307	1.0	0.6378615387810483	0.7423880423947055	0.507105301415003	0.6238625114224794	0.6239507760363303	0.7665760079472766	0.795471852241575	0.8716091677512253
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.2	0.8707566114841604	0.9024200106182082	0.7857180822953903	0.6171543324183427	0.8931855907615479	0.8455007939218395	0.8290395164744128	0.8776523373804306	0.8879864565915063	0.8743043637903216	0.848495641830364	0.8963985457086983	0.8018873284698111	0.8486679280625558	0.8780500619802776	0.9118768141220946	0.8979674501209974	0.8711415062582057	0.7795224983214311	0.8446821288468858	0.8283350979435011	0.628041356027055	0.8084403147339552	0.8791241016830899	0.8501439689738156	0.8778649459222843	0.8899934079133144	0.8912262930784312	0.7499729657242039	0.8311271124155446	0.8737135808593661	0.9262358329703307	0.7869815146647964	0.8324821863978187	0.6205365188772558	0.8692640750825844	0.444971349777097	0.6070450406308364	0.8211858302516295	0.820012206662834	0.9006818746941461	1.0	0.8310324160822478	0.603523558920364	0.747725302432596	0.7799012836546186	0.8494065594622714	0.9103109644302244	0.9002694874362402
LouisS_2016__AS50_6__bin.20	0.8533525317974562	0.8204660960456497	0.7498434791883317	0.5548718769165133	0.8470378369730421	0.8178268405194251	0.7996762925632617	0.8746478948350799	0.8998890755406235	0.8517179958936618	0.8047926832520065	0.8573682105431566	0.7614217529264325	0.8055008932618725	0.898220942324614	0.86983228008426	0.8972114230861532	0.8276425885929125	0.7617913233607977	0.8021635602485134	0.8260117857238087	0.6101261232434738	0.7993552515798736	0.8742260619150468	0.8405124923339465	0.8833000026664534	0.8720443697837506	0.8800181318827827	0.737705783537317	0.8164194864410846	0.8942084633229342	0.8658379329653627	0.7805919526437884	0.8074874010079194	0.5860656480814869	0.8662576327227155	0.4238668906487481	0.6002725115324108	0.748140682078767	0.8309047276217902	0.915036663733568	0.725404900941258	1.0	0.5749556035517159	0.7082990694077806	0.7090883395994988	0.8339402181158841	0.8843847158893956	0.9148638775564621
ZeeviD_2015__PNP_Main_58__bin.47	0.8869561729756745	0.864063876295212	0.7731757508256807	0.5952776153754784	0.902379934994516	0.8284011026559075	0.837881197618831	0.8755778993695363	0.8857452260151515	0.8996880847446906	0.8323995415370234	0.9061971174834517	0.8019986023975207	0.826128070367588	0.8855068931420295	0.9232066801079207	0.9021338890834288	0.8489717749088705	0.7815343700684764	0.8328916333591977	0.8356876096215521	0.669463157131552	0.8063063341010377	0.8797452537820882	0.8374523527079705	0.8776210831264953	0.884577472067233	0.898740152378778	0.7572760943643918	0.8353266394447846	0.8715069579315483	0.8867309522670933	0.7622409769025364	0.8148685775461124	0.5884670028522815	0.8535093551437478	0.45969243489810313	0.6336954861759221	0.7713253930178495	0.843527912713092	0.9039973590558007	0.7619355405991179	0.8315642195254014	1.0	0.757596185439944	0.7400644501452366	0.8540261286874107	0.9068419274573354	0.903013175411452
BritoIL_2016__WL.11.ST__bin.9	0.8854336653378865	0.868954928572245	0.7743025174013479	0.5804233724771062	0.9045583213429866	0.8508747979208549	0.8534800790918408	0.8941384665986826	0.9086278429186261	0.9033817222667407	0.8554700745073587	0.9166290976189901	0.8185078463220643	0.8607504835295178	0.8963551462398992	0.9463298109440859	0.9146816451814046	0.8672474947265756	0.7913171686949719	0.8597599306104982	0.8513999179618993	0.6546411849044815	0.8343268494448459	0.8949848813685886	0.853687079253123	0.8955709585123419	0.9208440272833832	0.926977835743467	0.78814041468609	0.8317006142698038	0.8786972705187323	0.9182228718669002	0.7958114850801141	0.8495235821441406	0.6406432752251285	0.8748931663278045	0.43079654424025227	0.6365642291021908	0.8073184081560603	0.8423573127569247	0.9155572685630252	0.7771300380092934	0.8433459607664847	0.6236851362454743	1.0	0.7646630405656819	0.8705042549327631	0.9378631233657464	0.9148391176967359
NielsenHB_2014__O2_UC44_2__bin.7	0.8412465204945528	0.838842967680441	0.7703972631431962	0.6079671188632452	0.8606425056688998	0.8138949515677126	0.7975624489647238	0.8596249874783337	0.857566880875697	0.8416168582608089	0.8602654896806292	0.8641097171165866	0.818688093640815	0.8275865209195304	0.8587191777287367	0.8808441272626272	0.8741841185809385	0.8419550191391773	0.7934638419811249	0.8062702433604814	0.8088122175036199	0.6274304933688292	0.791426984266716	0.8570277662258028	0.8482392260547796	0.852309298817044	0.8667063312580253	0.8672885507954673	0.7232763357202917	0.8031490852353619	0.8467275194351438	0.8803013699461796	0.7514529686214633	0.8046110087454352	0.6164211408224534	0.8435899693105343	0.44157011070670765	0.5881315852581285	0.7750477341096261	0.7988422391471304	0.8755118705396306	0.7750082718886315	0.8072434424413152	0.582521878765986	0.7311141399208935	1.0	0.8187700536382649	0.8801198437296048	0.8714254057778762
VincentC_2016__MM050.4__bin.29	0.8592675913513593	0.842931956691821	0.7642890201548456	0.5593495571238589	0.8878650712367245	0.8458862396031557	0.8204475576170381	0.9025257068416123	0.9133474256942192	0.8768111426582581	0.8380832471867207	0.8875854609016873	0.77904339179586	0.8258016960896628	0.9087122852259758	0.9047130585482739	0.9483152278984007	0.8498071753870473	0.7722970601503079	0.8282569411268457	0.8558206616592451	0.6247970162115409	0.8192401735607923	0.9062975171134839	0.8643671512713216	0.9106961871269531	0.8821727374064836	0.8964408533600907	0.7639529551616867	0.8133406617870668	0.8953485089845458	0.8903022081760192	0.8027128061000856	0.8207351568187906	0.589875016843194	0.8796812761735245	0.4180339612049981	0.6195914706598218	0.7701427290927364	0.8523534935047851	0.9436103179941767	0.7404710129297144	0.8328462787592544	0.5897115113710866	0.7301493971334881	0.7182699523277694	1.0	0.8998350565318839	0.9210763879457587
RaymondF_2016__P13E0__bin.35	0.8118018530361132	0.7797513991098476	0.6970208258529478	0.510890598413982	0.8135971455538581	0.7556351726538101	0.7648879401857265	0.8111099413231282	0.843130052277263	0.8184791458729189	0.774692398120023	0.8266841613823155	0.7154569398744812	0.7559744622512737	0.8396061298320608	0.8585249729556766	0.8483582383238175	0.7919336426784018	0.6953933391659269	0.7627478411664942	0.7658212164497528	0.5767840403322464	0.7359053446386957	0.8276597339105242	0.7619671992471264	0.8184143222506394	0.8876739951074255	0.9439528525382126	0.7101731250456869	0.7657223719193264	0.8170856678649077	0.8275962895142503	0.7047656396183589	0.7465322810145403	0.5327131720221246	0.7886667160123083	0.3830809426366112	0.5442108597497257	0.7050299912694994	0.7579656048618636	0.8452448654863863	0.6850188011491711	0.7624149879570583	0.5405306250238491	0.6790481317694137	0.6664810841451994	0.7767534215149142	1.0	0.8482501989533514
XieH_2016__YSZC12003_35837__bin.36	0.7786941015163187	0.7587947517269322	0.7099136095435574	0.49458682463470344	0.8130479223974375	0.7389615067582062	0.737742839656237	0.8226596532599795	0.8570822771177039	0.796301817522814	0.7476644087598331	0.8020430436817957	0.7001692193470374	0.7333952110430126	0.8580536132580188	0.8314363048574452	0.8831190322973763	0.7653935417838678	0.6906249423831282	0.7365614970448447	0.8043720019552637	0.5610896232969578	0.734517194223608	0.8667992360621133	0.770830326013686	0.8603650335178422	0.816708870322578	0.8249341987218834	0.6875638844631637	0.7544588151228043	0.8361589771470689	0.8103322284384737	0.7013878864490064	0.7348328784692102	0.5189277888027427	0.8287889641824294	0.3793638737604784	0.5421346280884329	0.6842267152514614	0.7743622121461088	0.905901811406994	0.6626540590833195	0.7714509018811093	0.526483075142294	0.6478991932963416	0.6454726517161846	0.7777097242889347	0.8297085856671258	1.0
