	ZeeviD_2015__PNP_Main_74__bin.26	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.2	CosteaPI_2017__SID713A028-11-0-0__bin.27	LeChatelierE_2013__MH0012__bin.43	Obregon-TitoAJ_2015__SM33__bin.2	CM_madagascar__A32_01_1FE__bin.33	LeChatelierE_2013__MH0126__bin.25	CM_madagascar__A81_01_1FE__bin.49	CosteaPI_2017__SID713B046-11-0-0__bin.58	SmitsSA_2017__TZ_12739__bin.4	XieH_2016__YSZC12003_37331__bin.27	Obregon-TitoAJ_2015__SM44__bin.22	Obregon-TitoAJ_2015__SM43__bin.46	Obregon-TitoAJ_2015__SM32__bin.23	VatanenT_2016__G78741__bin.11	CM_madagascar__A94_02_1FE__bin.50	BritoIL_2016__W1.51.ST__bin.59	Obregon-TitoAJ_2015__SM31__bin.9	Obregon-TitoAJ_2015__SM39__bin.44	RampelliS_2015__H16__bin.32	Obregon-TitoAJ_2015__SM25__bin.5	CM_madagascar__A89_02_1FE__bin.31	ZeeviD_2015__PNP_Main_301__bin.19	RampelliS_2015__H8__bin.8	NielsenHB_2014__MH0126__bin.53	CM_madagascar__A53_01_1FE__bin.21	ZellerG_2014__CCIS31434951ST-20-0__bin.24	Obregon-TitoAJ_2015__SM02__bin.18	CM_madagascar__V07_01_2FE__bin.26	RampelliS_2015__H2__bin.18	BritoIL_2016__W3.18.ST__bin.41	Obregon-TitoAJ_2015__SM01__bin.23	ZellerG_2014__CCIS59132091ST-4-0__bin.40	LiuW_2016__SRR3992967__bin.11	BritoIL_2016__W2.61.ST__bin.113	Obregon-TitoAJ_2015__SM40__bin.28	VogtmannE_2016__MMRS65742083ST-27-0-0__bin.7	RampelliS_2015__H17__bin.74	CM_madagascar__A72_01_1FE__bin.2	Obregon-TitoAJ_2015__SM18__bin.25	Obregon-TitoAJ_2015__SM34__bin.32	NielsenHB_2014__MH0012__bin.23	BritoIL_2016__W2.6.ST__bin.33	SmitsSA_2017__TZ_65642__bin.12	BritoIL_2016__WL.43.ST__bin.16
CM_madagascar__V07_01_2FE__bin.26	0.9204395601941542	0.6689692790234676	0.8902763246488018	0.924610614162713	0.8740370733058129	0.9774798816852153	0.8993419884610704	0.6227432147096229	0.8991873395587425	0.8088120842763938	0.8742849581889665	0.7358272934655535	0.8604664925517292	0.87483990767963	0.8321227543806954	0.8861164366659706	0.9318009506720248	0.877824017365341	0.42732059889881047	0.7820282343115109	0.8850752084968685	0.8828269372706088	0.8590439459700283	0.7578097695675525	0.8492162036318485	0.8915576215110482	0.8540047366111456	0.7912061162803422	1.0	0.7717588772378031	0.5628762239316105	0.4696502924929961	0.8949894872244374	0.6960451195151283	0.9143702886518971	0.8104719080548072	0.874655668915124	0.8202131140035976	0.7419099641906838	0.6528104227777176	0.7038702423130563	0.6875801857350066	0.7791077707444475	0.8634070548931024	0.9143289745047047
RampelliS_2015__H2__bin.18	0.8794883202251486	0.7077426810729309	0.8817506498563097	0.9009840447945187	0.8662867154932669	0.8973550407225866	0.8868469344224919	0.6321561771790193	0.8823177021577385	0.8100191870116278	0.8626420325558576	0.8250094889800441	0.8424110698016558	0.884050870079041	0.8222206107832704	0.8837092014688483	0.9070707110300166	0.8774206698403304	0.3317563007807422	0.8498395856075854	0.8737296035925507	0.8524762481520171	0.853536531429919	0.7863506330015293	0.8756045345892105	0.8793870608856077	0.8396659617710063	0.761133791025548	0.9030628010423832	1.0	0.6435305407967347	0.35834439019992514	0.8725190645204913	0.7019859242985178	0.8851862812540218	0.8268249709451024	0.892712136683123	0.8563508877830933	0.7405866378175542	0.6108394529905149	0.6974390533101025	0.7913789758173099	0.8416676302636075	0.8612348543792705	0.8916041635227275
BritoIL_2016__W3.18.ST__bin.41	0.8855705216413433	0.7410233425429252	0.8719699065507863	0.9114621694157717	0.8573282722494279	0.8975741288312921	0.8802360841150708	0.6660052886290881	0.874452544254544	0.8011994625143264	0.8518420381341774	0.8583612076182127	0.8304485993396399	0.857498032931776	0.7966922714877502	0.8744875742366158	0.9107651625930091	0.8578779735065551	0.15673222363140554	0.8942004720963738	0.856095935444234	0.8595908498094009	0.8468129901951978	0.7827054283897346	0.8701537367110619	0.8572492302385991	0.8558417435230461	0.722963141273223	0.9055681503810185	0.8847917781937463	1.0	0.17120230084107885	0.8702992458673603	0.7084562376721409	0.9614149238502082	0.7997767063194088	0.8681202013415585	0.8587761781750637	0.7447922093319872	0.4811475822126733	0.704389166933134	0.8828624345657899	0.946537061721032	0.8366542953943658	0.9270424275957216
Obregon-TitoAJ_2015__SM01__bin.23	0.8705379922578953	0.5037306780386941	0.8200903313858532	0.9059778966804035	0.7981775929800545	0.8626391191460323	0.8277268992030428	0.5067748539389854	0.8322772812875912	0.7273080304356112	0.8068674804961669	0.5361632932429746	0.7695545523288817	0.7983825189915181	0.8065252540570227	0.791814640324111	0.8628819564696166	0.8024564480994137	0.7755465889040761	0.610437701467885	0.8319442765189629	0.7595541629694599	0.7787393361626784	0.6496226287498899	0.7324752398146649	0.8365551117768929	0.7580725479065783	0.8126689358807003	0.861935198296655	0.5620362268203065	0.1952996120750603	1.0	0.8148729151339908	0.6082931507579189	0.8696332439172837	0.7271553605570709	0.792624098069392	0.6873525813505034	0.623063193034155	0.8241929501353537	0.6296546381928805	0.4315137269688779	0.6097532485895967	0.8060324069994529	0.8599648346964328
ZellerG_2014__CCIS59132091ST-4-0__bin.40	0.8714518399125174	0.6431555320096621	0.917696875597512	0.8806153805696341	0.8542566415946731	0.8785466534668437	0.9160938312376696	0.6034059487957171	0.9129217099651177	0.8073667722762079	0.8959325077782715	0.7120502805875492	0.8369326956949548	0.8514329605862562	0.8109147269154217	0.8445392124044734	0.8828577799424416	0.8561538878756485	0.4501798905042906	0.7300853514288517	0.8615054043851974	0.8185973964499634	0.8767430915965083	0.7352177231181898	0.8634903085942572	0.900619467620531	0.8715132004621764	0.7728405058519885	0.8782579301662159	0.7317163367532709	0.5308410723413487	0.435706470853465	1.0	0.6644712008095209	0.8655080845263486	0.787574707838865	0.8911222789746434	0.811548055445831	0.6990878644720774	0.6437844776436672	0.691192624461931	0.6540179928854634	0.7322943312165769	0.8311363152003778	0.8688297721386946
LiuW_2016__SRR3992967__bin.11	0.9050545670121458	0.717038575095715	0.8924385920338295	0.9233477307307044	0.8827809463733453	0.9108157162340147	0.8934724010945526	0.6527204656229284	0.8914807124521426	0.8152183118540519	0.8736190326000298	0.756585422124098	0.8464202170999028	0.8783755764069586	0.8412905967180943	0.8783675454043682	0.9107040122888942	0.8838081846137672	0.40243646016768736	0.7925570128174801	0.8708841111724388	0.8699751476974386	0.860286838208882	0.7836360291218756	0.8500648320936386	0.8826195962303934	0.8493369312224938	0.7826971319099476	0.9102221521334724	0.7845165190422372	0.5758572000128496	0.43343393989305623	0.8854866641551531	1.0	0.8955684927706374	0.8291579420774889	0.8741286362189455	0.8434859807898418	0.7595218487075927	0.6427758941426248	0.7136027661693286	0.7071619020918571	0.7833140589271165	0.8730634332390056	0.9081983394807007
BritoIL_2016__W2.61.ST__bin.113	0.850262768820363	0.6183436294424329	0.830003744514443	0.8717798873094385	0.8095765565194504	0.8538662764433484	0.8337090903963388	0.5741364246206264	0.8320681888091765	0.7441467807881863	0.8100016659694663	0.6731796150096016	0.7932014867341306	0.8131602187381352	0.7755709340030635	0.8165370709541095	0.8700428921856631	0.812458840370357	0.40489272775604357	0.7243687464128126	0.8202340608762999	0.7891326566050467	0.7998214958107919	0.7026171388045024	0.7821966878020222	0.8144595704723363	0.785496247390721	0.7395457804753601	0.8553254359069167	0.7076322813702312	0.559000125861643	0.44324658280416607	0.8250423934393183	0.6406164400373721	1.0	0.7492830847696444	0.8073794613643924	0.7548956784543146	0.6689379209641106	0.6009527883054165	0.6527425043124586	0.6323852974799993	0.7868718472572346	0.7990819933768575	0.8992313039318446
Obregon-TitoAJ_2015__SM40__bin.28	0.9222548011138777	0.69427839891304	0.9269775654274938	0.938755956329331	0.9484418210425459	0.9344927146121136	0.9267180024546325	0.6561783998743843	0.9245312645203052	0.8576415659658466	0.9122670742766685	0.7973248991389559	0.9001470856846214	0.9721101187901161	0.8768235901084076	0.9188266471834213	0.9384073087805987	0.9485315465146461	0.43368871029247297	0.7850600679990899	0.9317663420527266	0.8912911815883331	0.898596757705976	0.7992636102325492	0.8771824919968083	0.9283894598206132	0.8930760775868976	0.8298689687659223	0.9303762381314029	0.811143903634843	0.5706648977930738	0.45482867241550584	0.9213152472417429	0.727860079535222	0.9195117652525291	1.0	0.9161643642469629	0.8623816344776536	0.7520141766245918	0.7009007796502629	0.7684371425000721	0.7087773943082006	0.7858900286160166	0.8929049582936779	0.9315176743157632
VogtmannE_2016__MMRS65742083ST-27-0-0__bin.7	0.8888735843891067	0.6621436178054069	0.9368175228680531	0.8967777261092805	0.8675727562955091	0.8949984831469947	0.9261927217237825	0.6226052647605734	0.9353251444140821	0.8286542354918559	0.9200991276245399	0.7404650278583003	0.8535146878612486	0.8723339102876785	0.8271396591890272	0.8757330270409641	0.8998643654517233	0.8782903330644927	0.43433620178869126	0.7555572883790846	0.8869844905337558	0.8408112573829192	0.8929300989739472	0.7436501345815734	0.875748394782481	0.9198071405357194	0.897926891669375	0.7865027972135439	0.8916949878964806	0.7777756275588001	0.550111643796242	0.44029774714601116	0.9257897453906736	0.6814665606482228	0.8799289896506799	0.8136393828542677	1.0	0.839523782149173	0.7154110557809175	0.6508659722344753	0.7078757398571484	0.6800003642723915	0.7529413572675473	0.8465280572271927	0.889549195840237
RampelliS_2015__H17__bin.74	0.8894663627115735	0.7019389393438001	0.9137558064002157	0.9049368190119008	0.8832371217413685	0.9050311921658026	0.913980708656592	0.6427289774607493	0.911481658516258	0.8434766089397114	0.8968225662144109	0.7753876040249538	0.8535432829601304	0.886840460344891	0.8364929955509799	0.8772658749126742	0.9061103553087964	0.8902262504442892	0.39618769226998074	0.7893805689352993	0.8832683751884399	0.8560833915505387	0.8808361216310623	0.7732709490017281	0.8735945141008199	0.9153724062702994	0.8735442634604307	0.790356166734076	0.9003002782169602	0.8032969322596855	0.585912049123065	0.4110931352722727	0.9077594342513268	0.7079923030726428	0.8858054197154098	0.8245927859690407	0.9038876836906031	1.0	0.7384337733328431	0.635256339547254	0.7219491120344156	0.7164215415915971	0.7819312179039355	0.8592669534630045	0.896743513377701
CM_madagascar__A72_01_1FE__bin.2	0.9568229202684351	0.7540260107144486	0.9371868760511033	0.9591667978629957	0.9192708524916757	0.9824407814102404	0.9354293356953577	0.6907736855967029	0.9392011688489398	0.8740596165928289	0.9213653344476438	0.8110360880638806	0.8965890916260448	0.9225828854266137	0.8866588782640298	0.9279040613969393	0.9638170333542757	0.927192658498653	0.4136186203639264	0.8352819053532516	0.9215051137141117	0.936914674321666	0.8982546719380616	0.8206139105383268	0.8908897759559062	0.9349901345265088	0.9053333882641328	0.8220911566807868	0.9776272248812979	0.8339915220196485	0.6100268817599828	0.4473569212071632	0.9387494611141437	0.7653363604127461	0.942320453532222	0.8632318732040204	0.9246950237109777	0.886488200422869	1.0	0.6608506230476883	0.7618190726602054	0.7557511811348017	0.8337406550203563	0.9177200383142327	0.950508575825838
Obregon-TitoAJ_2015__SM18__bin.25	0.8149455199734357	0.567395383676842	0.8143137047049879	0.8250629884721794	0.8333467886584948	0.8252862298670309	0.8173927511132234	0.5367832319035822	0.8214153083223409	0.7309765687797611	0.8063844230859682	0.6400323770224231	0.7866247515737466	0.8506065777585581	0.7764272531409994	0.8025928294583167	0.8310196024197121	0.8342222038137773	0.5591508964405634	0.6325299217180882	0.8477690251862626	0.7608101837389002	0.7788323632628906	0.6729745231023253	0.7476066486622716	0.8300016778205462	0.7694372702210721	0.7966881647661898	0.8208572048352121	0.6564041146618349	0.37605434172922225	0.5646891082769906	0.8249296052488404	0.6180592460197393	0.8078144316435552	0.7677440053016321	0.8027732478183067	0.7277276342660097	0.6306113093529018	1.0	0.6434301391327423	0.5368049944294954	0.6542096096294263	0.7905588546452813	0.8153877906613491
Obregon-TitoAJ_2015__SM34__bin.32	0.9189439998117542	0.7000950053091202	0.9300291781011292	0.935722878631453	0.9225640550501352	0.931658680926287	0.9302608086922505	0.6811535056370798	0.9292342807392178	0.8600274721234422	0.9207639544562785	0.7680230659948645	0.9495582106058869	0.9250311046793791	0.8738929528414823	0.9131054382450784	0.9340154302740448	0.9240369314755824	0.4370531000261779	0.775911742126766	0.9857771463699442	0.8869179454145967	0.8994017312732182	0.7924251649356876	0.8805815619108127	0.9259561563734444	0.9026791203037817	0.859335521690918	0.9270665125404066	0.7850335754056844	0.5766638429794606	0.45187745785793915	0.9277121368547065	0.7187283995282089	0.919074889479118	0.8816698580214777	0.9145261058706222	0.8662917927766551	0.7614616699168483	0.673967809965851	1.0	0.7049364523311596	0.7773552051438168	0.8933896305970039	0.9306417123309833
NielsenHB_2014__MH0012__bin.23	0.9263772602869512	0.7646833649909764	0.9161441754775771	0.9792427226897433	0.9022726265554396	0.9415866820905353	0.9161021520575431	0.6738608214890961	0.9196924802528129	0.8437255977640484	0.8960348228980267	0.9040467789430575	0.8679715829993108	0.9010539473744531	0.8534513452842846	0.9183393261277176	0.9461634145633309	0.9110096776116028	0.29767709815295607	0.9235876692588749	0.8978670440115099	0.900175275864651	0.8801988701048447	0.8079002501539585	0.907255076047109	0.9039818336575504	0.8805373496516641	0.7807454801901598	0.9409899495260522	0.9255711746844805	0.7510112362984549	0.3217779115735555	0.9121099271543115	0.7400660455350498	0.9251967842150866	0.8449885925516162	0.912833494041079	0.8932429396834032	0.7849073268978922	0.5842485524841954	0.7324758518147241	1.0	0.9099315858721846	0.8769477855185767	0.9409937698369644
BritoIL_2016__W2.6.ST__bin.33	0.8633570514679755	0.6771728335072328	0.8417834681211446	0.883096842562563	0.8230337113921127	0.8680887502715218	0.8479415195426632	0.6046554843634838	0.843256905442615	0.7668509875859609	0.8235685936238523	0.7926000424390127	0.8041904130521309	0.8304385657622637	0.7891716482282968	0.8522243441728599	0.881323946526844	0.8336353032317685	0.33254482149875003	0.8579624000391745	0.8330997932039822	0.8191118694887355	0.8104533064134388	0.7369547120487873	0.8366280069861144	0.8283297988415907	0.8041822517035245	0.7340693614184173	0.8760906386820301	0.8088273146526341	0.6615777519125806	0.3735989161729051	0.8391373077845454	0.6735617506469438	0.9459021868647489	0.7698261130510009	0.8304881616499484	0.8010495494307773	0.7114762372918385	0.5850431358663648	0.6636708239320875	0.7476504732954395	1.0	0.8165423002698268	0.9211519555219057
SmitsSA_2017__TZ_65642__bin.12	0.8773903524758971	0.6567677103646868	0.8628551641181724	0.8872769687801856	0.8497899542546793	0.8853382602197962	0.8792595773569776	0.6061232207621791	0.8617605113998797	0.7970928484207841	0.8460184712679291	0.7095866974065501	0.8228581940622209	0.8515464105414715	0.8399266890229455	0.842049928010352	0.8997715012119776	0.8528546401428858	0.41623970274654176	0.7454471103902022	0.8477014571069275	0.8261717682115585	0.8305019683245548	0.7776550739032969	0.8333411170241849	0.8679143733255572	0.8240337212269223	0.76831065811296	0.8807882183017733	0.7508292478448668	0.5305101696768667	0.44803133372213816	0.8640204395924839	0.6810699119721518	0.8714409548196613	0.7934882401720461	0.8470675609178224	0.7985890256793453	0.7104672037033662	0.6413713800142157	0.6919560680894494	0.6536842297107657	0.7407694918806612	1.0	0.8901195347099455
BritoIL_2016__WL.43.ST__bin.16	0.8808921864091666	0.6443609274059975	0.8643533310242059	0.9001701632682569	0.8488465692732831	0.8850993302451452	0.8643997293788986	0.5979150953270382	0.8597366947322761	0.7850353436769293	0.8480961028619153	0.7081138853011092	0.8246665522893272	0.8426032929883454	0.8179695432567544	0.8516212987870607	0.9006303702049189	0.8505293189045241	0.4078852385253092	0.7504653323363082	0.8476590951025997	0.8268710136529857	0.8281280853557081	0.7321358241696583	0.8148802760594201	0.8480345980661598	0.8211219337971011	0.7724667847127132	0.8835671055087796	0.7363305591433353	0.5568374449828811	0.4528117942459566	0.8555937532708142	0.6711316990322166	0.9289646584811336	0.7841651047685639	0.843194602252802	0.789486348632921	0.6970613656006914	0.6266437696181415	0.6828122150682433	0.6644497964407067	0.7916201334330358	0.8431978393473154	1.0
