	ZeeviD_2015__PNP_Main_74__bin.26	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.2	CosteaPI_2017__SID713A028-11-0-0__bin.27	LeChatelierE_2013__MH0012__bin.43	Obregon-TitoAJ_2015__SM33__bin.2	CM_madagascar__A32_01_1FE__bin.33	LeChatelierE_2013__MH0126__bin.25	CM_madagascar__A81_01_1FE__bin.49	CosteaPI_2017__SID713B046-11-0-0__bin.58	SmitsSA_2017__TZ_12739__bin.4	XieH_2016__YSZC12003_37331__bin.27	Obregon-TitoAJ_2015__SM44__bin.22	Obregon-TitoAJ_2015__SM43__bin.46	Obregon-TitoAJ_2015__SM32__bin.23	VatanenT_2016__G78741__bin.11	CM_madagascar__A94_02_1FE__bin.50	BritoIL_2016__W1.51.ST__bin.59	Obregon-TitoAJ_2015__SM31__bin.9	Obregon-TitoAJ_2015__SM39__bin.44	RampelliS_2015__H16__bin.32	Obregon-TitoAJ_2015__SM25__bin.5	CM_madagascar__A89_02_1FE__bin.31	ZeeviD_2015__PNP_Main_301__bin.19	RampelliS_2015__H8__bin.8	NielsenHB_2014__MH0126__bin.53	CM_madagascar__A53_01_1FE__bin.21	ZellerG_2014__CCIS31434951ST-20-0__bin.24	Obregon-TitoAJ_2015__SM02__bin.18	CM_madagascar__V07_01_2FE__bin.26	RampelliS_2015__H2__bin.18	BritoIL_2016__W3.18.ST__bin.41	Obregon-TitoAJ_2015__SM01__bin.23	ZellerG_2014__CCIS59132091ST-4-0__bin.40	LiuW_2016__SRR3992967__bin.11	BritoIL_2016__W2.61.ST__bin.113	Obregon-TitoAJ_2015__SM40__bin.28	VogtmannE_2016__MMRS65742083ST-27-0-0__bin.7	RampelliS_2015__H17__bin.74	CM_madagascar__A72_01_1FE__bin.2	Obregon-TitoAJ_2015__SM18__bin.25	Obregon-TitoAJ_2015__SM34__bin.32	NielsenHB_2014__MH0012__bin.23	BritoIL_2016__W2.6.ST__bin.33	SmitsSA_2017__TZ_65642__bin.12	BritoIL_2016__WL.43.ST__bin.16
CM_madagascar__V07_01_2FE__bin.26	0.976714873814863	0.9723057484099423	0.9632991392317427	0.9739209719102481	0.9660850763477022	0.9999183238453819	0.9631948151918851	0.9547833165535413	0.9631586822908227	0.9633065899453789	0.963307937079616	0.9658500128985266	0.9559721209321398	0.9657958369416704	0.9594031372864753	0.972822714124691	0.9735673897947212	0.9662326577702475	0.9633327541132249	0.9722995031886876	0.9557202205757122	0.9979902344873991	0.9632977617178361	0.9585900214682389	0.9631649153856117	0.962879723867928	0.9630380465124793	0.9566883906822884	1.0	0.9600495970959366	0.9732016925246827	0.9746224513085818	0.9630694719611943	0.9735394521963161	0.9738682532064785	0.9660400363716521	0.9633924257153672	0.9629052063537009	0.9977514815163202	0.9651658621857478	0.9593429255833875	0.9735303622554122	0.9738094248521321	0.9595866782627813	0.9738133386741438
RampelliS_2015__H2__bin.18	0.9596881121156275	0.9590818547516149	0.9560011143084916	0.9613684301352203	0.959254022299394	0.9601099881916305	0.9559423565229754	0.9493218664484073	0.9560064386961492	0.9569889871483126	0.956076112523912	0.9594310062627637	0.950321753116329	0.9597579729197473	0.9642799255040553	0.9594459730586066	0.9596758743771939	0.9593094421214395	0.9547306464603103	0.9606609120518669	0.9496814057922685	0.9601472904157774	0.9554299639961792	0.9742216609827322	0.9558787980076221	0.9561621813567809	0.9557743897125642	0.9505615470115915	0.9600495970959366	1.0	0.9603092987583586	0.9588715940538826	0.9562311646207468	0.9602399525008701	0.9600856104356169	0.959921462659208	0.9548414008101017	0.9563782197010152	0.9607050959172854	0.9601487017473311	0.9532065800787946	0.9612417883045976	0.9599405445682884	0.9758676246594129	0.9599025204444024
BritoIL_2016__W3.18.ST__bin.41	0.9726097284402404	0.97537469469882	0.9629683804563697	0.9748531672513698	0.9667697233394552	0.9732262047957666	0.9628447083913694	0.9553450170940747	0.9631556890410002	0.9627948847590978	0.9628725947217527	0.9667092558816544	0.9564660137470054	0.9664871998994428	0.9601548169468862	0.9747800676872826	0.9817137154037934	0.9668130034142914	0.9636379265881544	0.9740804506489932	0.9561240516661613	0.9729051943030899	0.9626287675649989	0.9602128042909718	0.9629282492232418	0.9628678870456191	0.9626451981243362	0.9571324565348653	0.9732016925246827	0.9603092987583586	1.0	0.9746596364208704	0.9627631247600451	0.9752138518434935	0.9988405921668501	0.9668447480225557	0.9632356136433711	0.961964349029341	0.9726797242164446	0.9664461979887133	0.9588813838991405	0.9748850108706821	0.987333580057126	0.9610799657317327	0.9902296857105762
Obregon-TitoAJ_2015__SM01__bin.23	0.9730170948621253	0.9729934787295931	0.9650976977099541	0.9785614114453743	0.966529780190015	0.9744733063072587	0.9642437146429323	0.9544858095444133	0.9649525835589354	0.9646659387877293	0.9650539955706362	0.9663866991543644	0.956663684199314	0.9668720506268681	0.9574585396715697	0.9719804187732359	0.9735364666207519	0.9668857344602109	0.9630005918848361	0.9772863080011548	0.9557766156862648	0.9745081586842503	0.9647325070392885	0.9566518981651622	0.9643388709523996	0.9637134605350507	0.9638994390754883	0.9562268166539324	0.9746224513085818	0.9588715940538826	0.9746596364208704	1.0	0.9648729700673343	0.9799939697239717	0.9754927662422281	0.966701706130685	0.9644997033239353	0.9649031796431287	0.975166341602997	0.966601647726637	0.9606309975769667	0.9792064890381131	0.9763601166870556	0.9586134744876103	0.9754543407367868
ZellerG_2014__CCIS59132091ST-4-0__bin.40	0.9626213583077514	0.9614425646350698	0.9816787667957573	0.9638539300607765	0.9693436929815842	0.9630990695258329	0.9811628915302385	0.9638599833118906	0.9813842954747994	0.9776394683198658	0.9813584455689236	0.9688263884667794	0.9652901153024873	0.9694949041278527	0.954416597304046	0.9619848746495337	0.9625786553808348	0.969519132690607	0.980653593816744	0.9628968158678322	0.965203505786379	0.9631205882608839	0.981037918538973	0.954576683934735	0.9811910216869518	0.9789917755553933	0.981703633436492	0.9660276695532833	0.9630694719611943	0.9562311646207468	0.9627631247600451	0.9648729700673343	1.0	0.9636861789315031	0.962966643710058	0.9701121775920286	0.9814594739155695	0.9769736042665227	0.962808838984067	0.9696404940919168	0.9682098701825751	0.9631719502347198	0.9625471331098875	0.9558743459362686	0.9629474321422828
LiuW_2016__SRR3992967__bin.11	0.9736626423995237	0.97306240976172	0.964281565423122	0.9799684036239367	0.9673246560773047	0.9734653160587622	0.9635980918170066	0.9556433481800306	0.9637747388731375	0.9633162516859246	0.9641380624424928	0.9674106354501495	0.9561722884239672	0.9671524656222571	0.9588799532069957	0.9720570230231578	0.9746870250059324	0.9672940700263105	0.964233491892441	0.9792678242269651	0.9561182821209497	0.973940876033696	0.9637944613044924	0.9592729237706598	0.9635523353834446	0.9634160161533009	0.9638726758529395	0.9565740158611413	0.9735394521963161	0.9602399525008701	0.9752138518434935	0.9799939697239717	0.9636861789315031	1.0	0.9755529884979697	0.9669654862105977	0.963988584190758	0.963254209237992	0.973849166258936	0.9667982349032548	0.9593028966172029	0.9799410279229481	0.9755438303139438	0.9599499259090772	0.9751397160019036
BritoIL_2016__W2.61.ST__bin.113	0.9727557054795698	0.9756926702167643	0.9633107069059682	0.975566185522544	0.9663864407829295	0.973694543799817	0.9634336786756594	0.9549536683716027	0.9631977505029045	0.9635439292634604	0.9632493268824082	0.9664469881808061	0.9560995586714186	0.966214098545959	0.9590064805287853	0.9745143286946133	0.9806699924788065	0.9665558267451824	0.9633697885562674	0.9745714199197995	0.9558603959671078	0.9735988384097756	0.9630910630695808	0.9588359204740399	0.9634912612310057	0.9630657480981425	0.962960475882423	0.9557236404928242	0.9738682532064785	0.9600856104356169	0.9988405921668501	0.9754927662422281	0.962966643710058	0.9755529884979697	1.0	0.9662249569256333	0.9634883189917534	0.9627312821044985	0.9737040775777335	0.9656688725607345	0.9593686393486693	0.9754106889796943	0.9879836968533281	0.959800219988066	0.9903702357175339
Obregon-TitoAJ_2015__SM40__bin.28	0.9661871233516423	0.9655125621600066	0.970442699240931	0.9676594379264791	0.9808442374590166	0.9660222906063564	0.9702587601972928	0.9611464625993192	0.9704067768411713	0.9690074137398922	0.9706812587113889	0.9808251572650589	0.9627016624267629	0.9989675619298021	0.9585716468060939	0.9653571734980215	0.9663497952139412	0.9808419954486732	0.9707384906848178	0.9664873655139309	0.9625868986394048	0.9662442160214857	0.9702273884632556	0.9583618995383701	0.9701164844109036	0.9693506744536028	0.9702729856187386	0.9630368449952389	0.9660400363716521	0.959921462659208	0.9668447480225557	0.966701706130685	0.9701121775920286	0.9669654862105977	0.9662249569256333	1.0	0.9702225595573293	0.9691049333859498	0.9660169476358449	0.9991633337173769	0.9697332118992097	0.9673013140238499	0.966096249009163	0.9598510780476496	0.9664304718186453
VogtmannE_2016__MMRS65742083ST-27-0-0__bin.7	0.9632121950251202	0.9620694931309731	0.9835514484300574	0.9643672492483687	0.9701888520477451	0.9633908169877904	0.9829756036707261	0.9646942238214343	0.9837448837642351	0.9778471513890177	0.9828585249918499	0.9696228043811297	0.9654646053550268	0.9699104870265237	0.9545768580755617	0.9624132083798312	0.9630947832885093	0.9702960030899	0.9824360467935269	0.9634738248036285	0.9652431038388262	0.9634041498899302	0.9831554175035521	0.9546404661475854	0.9831206544020444	0.978363697793487	0.9824973757473415	0.9666984603004136	0.9633924257153672	0.9548414008101017	0.9632356136433711	0.9644997033239353	0.9814594739155695	0.963988584190758	0.9634883189917534	0.9702225595573293	1.0	0.9772404002218332	0.9631346341269368	0.9700994469726915	0.9686158724951475	0.9635284181697499	0.963284935779442	0.9559009418485189	0.9632817253865157
RampelliS_2015__H17__bin.74	0.9630100678701077	0.96175262214105	0.9772903623871207	0.9638489761589063	0.9693079226578523	0.9629081665818012	0.9770512225670018	0.9638421537387802	0.9770320040554695	0.9821469309111728	0.9770447018114008	0.9691249378602427	0.9652979655076108	0.9689979850245031	0.9553181451217064	0.9618536680777344	0.9626899335794655	0.9693740367002159	0.9777836898904421	0.9632994262211723	0.9648270526976727	0.962820353134704	0.9769717664116168	0.9555719866005092	0.9770825134737564	0.9799802239103234	0.9771604674117325	0.9654715484535779	0.9629052063537009	0.9563782197010152	0.961964349029341	0.9649031796431287	0.9769736042665227	0.963254209237992	0.9627312821044985	0.9691049333859498	0.9772404002218332	1.0	0.9625092635546656	0.9696842828257883	0.9671256295141887	0.963514619727972	0.9627209395824827	0.9568711046956536	0.9627355254202077
CM_madagascar__A72_01_1FE__bin.2	0.9763662197946172	0.9723748874321055	0.9632986761179209	0.9740109926352718	0.966142265387915	0.9977070849726453	0.9633091522245886	0.9554219087308391	0.9631564971569969	0.9628077505456204	0.963245738778137	0.9662618034705152	0.9560654161206708	0.9660206019836466	0.9596987445476896	0.9728087263247778	0.9734455993154737	0.9663514028183319	0.9631251489614496	0.9727872522760962	0.9559887560883897	0.998496311448056	0.9628668656863106	0.9593392436588315	0.9631643619103301	0.9628607330600927	0.9628784819198981	0.9565397147272781	0.9977514815163202	0.9607050959172854	0.9726797242164446	0.975166341602997	0.962808838984067	0.973849166258936	0.9737040775777335	0.9660169476358449	0.9631346341269368	0.9625092635546656	1.0	0.9657380452751633	0.9591697005398202	0.9737394405820408	0.9739105190895198	0.9603268763968563	0.9735885010444941
Obregon-TitoAJ_2015__SM18__bin.25	0.9653335492646419	0.9645697543786715	0.9706206146230526	0.9671821488587777	0.9804713265800392	0.9651537564446199	0.9701240779182186	0.9610805226057048	0.9694157403047144	0.9692936964346767	0.970667764750128	0.9802096072742827	0.961839180167083	0.9993108633520432	0.9582032468501214	0.9643329161079608	0.9659162330202068	0.9805431524452126	0.9702181566167645	0.966011777789123	0.9623333187039952	0.9652880879244179	0.9700240035117417	0.9581809457246279	0.9702340317444816	0.968905786130541	0.97024282004821	0.9614664768041056	0.9651658621857478	0.9601487017473311	0.9664461979887133	0.966601647726637	0.9696404940919168	0.9667982349032548	0.9656688725607345	0.9991633337173769	0.9700994469726915	0.9696842828257883	0.9657380452751633	1.0	0.9700887572350512	0.9662072473945971	0.9656969631934756	0.9602193362193362	0.9659489984011957
Obregon-TitoAJ_2015__SM34__bin.32	0.9597765533002479	0.9581167889958364	0.9686361699251009	0.9602007682442287	0.9665021277409759	0.959496758051595	0.968524619709047	0.9757275317197028	0.96867027304208	0.9677181054266005	0.968721474497452	0.9661440007353131	0.9950957425965693	0.9696209454582455	0.9512549350907249	0.9586906907487313	0.9594391390264448	0.9665499514570833	0.969446075520014	0.9593159846509746	0.9950558787153639	0.9593455491522136	0.9683374784771379	0.9518567459573624	0.9685359124326527	0.9684307076546779	0.9684744312974767	0.9828508742280497	0.9593429255833875	0.9532065800787946	0.9588813838991405	0.9606309975769667	0.9682098701825751	0.9593028966172029	0.9593686393486693	0.9697332118992097	0.9686158724951475	0.9671256295141887	0.9591697005398202	0.9700887572350512	1.0	0.9592431101746187	0.9589961254095941	0.9531302728854546	0.959426423156727
NielsenHB_2014__MH0012__bin.23	0.973511200994361	0.9727811289421701	0.9635884921654251	0.999864235069954	0.9674338570348271	0.9736607421797341	0.963965474245385	0.9547715560494136	0.9637613733791481	0.963474281036311	0.9638994649214436	0.9675391794024903	0.9561424512058141	0.9667911479240969	0.9602790351229015	0.9723566602352741	0.974814528886818	0.9673327048688108	0.9618966216459017	0.9782848246091533	0.9558463241720229	0.973659416845479	0.9636805240282327	0.9607149781298026	0.9639922183576018	0.9632811720814182	0.9636458928084884	0.9566221552403275	0.9735303622554122	0.9612417883045976	0.9748850108706821	0.9792064890381131	0.9631719502347198	0.9799410279229481	0.9754106889796943	0.9673013140238499	0.9635284181697499	0.963514619727972	0.9737394405820408	0.9662072473945971	0.9592431101746187	1.0	0.9757001560987243	0.9615811539855578	0.9753509147289591
BritoIL_2016__W2.6.ST__bin.33	0.9732282640074054	0.9758364846460996	0.96293558960514	0.9758641379378984	0.9664177197520345	0.9738724691847296	0.9629796899895162	0.9545777353240443	0.9632668801863011	0.962996225123762	0.9631144323130624	0.9666569505874003	0.9555486684351127	0.9659891562038851	0.9592880479789603	0.9743106006249789	0.9806188463341212	0.966562389861704	0.9631113342973974	0.9746741244495568	0.9553270742104696	0.9737327379665865	0.9627297726480499	0.9590919313453892	0.9630253563782648	0.9628618527009871	0.9624602154163944	0.9558822523262178	0.9738094248521321	0.9599405445682884	0.987333580057126	0.9763601166870556	0.9625471331098875	0.9755438303139438	0.9879836968533281	0.966096249009163	0.963284935779442	0.9627209395824827	0.9739105190895198	0.9656969631934756	0.9589961254095941	0.9757001560987243	1.0	0.9600737785520921	0.9856257739666416
SmitsSA_2017__TZ_65642__bin.12	0.9593211163178362	0.9591643122625	0.9562074919736397	0.9610729397748747	0.9591312192205718	0.9596013854114934	0.9558857917193232	0.9497169800683307	0.9561293938348514	0.9570738141477712	0.9562656602798082	0.9595673161045286	0.9505731318448956	0.9598723072971845	0.9637158840481438	0.9592445744880884	0.9597879766505931	0.9593769136711835	0.9560312354191154	0.9620487110176626	0.950368885804296	0.9599310353860715	0.9557057252698872	0.97430008356446	0.9557397653204956	0.9561038158240976	0.9560706226306204	0.9504694567703924	0.9595866782627813	0.9758676246594129	0.9610799657317327	0.9586134744876103	0.9558743459362686	0.9599499259090772	0.959800219988066	0.9598510780476496	0.9559009418485189	0.9568711046956536	0.9603268763968563	0.9602193362193362	0.9531302728854546	0.9615811539855578	0.9600737785520921	1.0	0.9600519298039067
BritoIL_2016__WL.43.ST__bin.16	0.9732714090250413	0.9762687426946611	0.9629515427026305	0.9753559831175479	0.9664232157010301	0.9737477324594769	0.9629216996623968	0.9554042250623509	0.9630368727620496	0.963258226042112	0.9632051238010175	0.9663435934046426	0.9559537883104758	0.966362675337132	0.9591608304894474	0.9747531187994618	0.9816261724008001	0.9665150196515248	0.9633052521027855	0.9744981660649404	0.9558921247393626	0.9736574760687112	0.9629049081173486	0.9590611514608437	0.9630751487031182	0.9629327083349238	0.9628426746808887	0.9561070221780192	0.9738133386741438	0.9599025204444024	0.9902296857105762	0.9754543407367868	0.9629474321422828	0.9751397160019036	0.9903702357175339	0.9664304718186453	0.9632817253865157	0.9627355254202077	0.9735885010444941	0.9659489984011957	0.959426423156727	0.9753509147289591	0.9856257739666416	0.9600519298039067	1.0
