	ZeeviD_2015__PNP_Main_74__bin.26	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.2	CosteaPI_2017__SID713A028-11-0-0__bin.27	LeChatelierE_2013__MH0012__bin.43	Obregon-TitoAJ_2015__SM33__bin.2	CM_madagascar__A32_01_1FE__bin.33	LeChatelierE_2013__MH0126__bin.25	CM_madagascar__A81_01_1FE__bin.49	CosteaPI_2017__SID713B046-11-0-0__bin.58	SmitsSA_2017__TZ_12739__bin.4	XieH_2016__YSZC12003_37331__bin.27	Obregon-TitoAJ_2015__SM44__bin.22	Obregon-TitoAJ_2015__SM43__bin.46	Obregon-TitoAJ_2015__SM32__bin.23	VatanenT_2016__G78741__bin.11	CM_madagascar__A94_02_1FE__bin.50	BritoIL_2016__W1.51.ST__bin.59	Obregon-TitoAJ_2015__SM31__bin.9	Obregon-TitoAJ_2015__SM39__bin.44	RampelliS_2015__H16__bin.32	Obregon-TitoAJ_2015__SM25__bin.5	CM_madagascar__A89_02_1FE__bin.31	ZeeviD_2015__PNP_Main_301__bin.19	RampelliS_2015__H8__bin.8	NielsenHB_2014__MH0126__bin.53	CM_madagascar__A53_01_1FE__bin.21	ZellerG_2014__CCIS31434951ST-20-0__bin.24	Obregon-TitoAJ_2015__SM02__bin.18	CM_madagascar__V07_01_2FE__bin.26	RampelliS_2015__H2__bin.18	BritoIL_2016__W3.18.ST__bin.41	Obregon-TitoAJ_2015__SM01__bin.23	ZellerG_2014__CCIS59132091ST-4-0__bin.40	LiuW_2016__SRR3992967__bin.11	BritoIL_2016__W2.61.ST__bin.113	Obregon-TitoAJ_2015__SM40__bin.28	VogtmannE_2016__MMRS65742083ST-27-0-0__bin.7	RampelliS_2015__H17__bin.74	CM_madagascar__A72_01_1FE__bin.2	Obregon-TitoAJ_2015__SM18__bin.25	Obregon-TitoAJ_2015__SM34__bin.32	NielsenHB_2014__MH0012__bin.23	BritoIL_2016__W2.6.ST__bin.33	SmitsSA_2017__TZ_65642__bin.12	BritoIL_2016__WL.43.ST__bin.16
CM_madagascar__V07_01_2FE__bin.26	0.8990070088892413	0.6504426755041722	0.8576024172125903	0.9004976679838808	0.8443941726953685	0.9774000448872627	0.8662415403700632	0.5945848319016679	0.866060093101989	0.7791340108109074	0.8422056394927516	0.7106988008847928	0.8225819778757159	0.844916740827422	0.7983411811603023	0.8620341969478894	0.907171019354003	0.8481822333534693	0.4116519294265038	0.7603656637006087	0.8458842734907216	0.8810526621384872	0.827515110370186	0.7264288832786013	0.8179352529151597	0.8584627564129047	0.822439053258402	0.7569377060822241	1.0	0.7409267991473653	0.5477920938121457	0.4577317193273163	0.861937052872059	0.6776273843566774	0.8904761957933266	0.7829483115354683	0.8426366465418385	0.7897874777936458	0.7402417659229749	0.6300703345440983	0.6752529374916953	0.6693801872982446	0.7587024901264772	0.8285139077935231	0.8903857513089326
RampelliS_2015__H2__bin.18	0.8440344856646174	0.6787831632503072	0.8429546038048686	0.8661776167209875	0.8309890163014471	0.8615595375518628	0.8477745483670135	0.6001196820064767	0.8435014042383893	0.7751794413489573	0.8247514409857303	0.7915396841884521	0.8005615646985118	0.8484748710249993	0.7928508293139908	0.8478712347041234	0.8704938777296741	0.8417179332903472	0.31673790751167913	0.8164076714075637	0.829764758222095	0.8185027598069671	0.8154943774935112	0.7660798197975728	0.8369718100531579	0.8408366503933109	0.8025312221740968	0.7235045138800423	0.866985078293068	1.0	0.6179883623620995	0.3436062566512687	0.8343299212202339	0.6740749306046881	0.8498546111870011	0.7936870354727799	0.8523985071106921	0.8189953374973786	0.7114853569195733	0.5864967077648928	0.6648034948191148	0.7607065419412918	0.8079508833407482	0.8404512116169941	0.8558530838041892
BritoIL_2016__W3.18.ST__bin.41	0.861314504568269	0.7227754164975048	0.8396794487179027	0.8885417826847697	0.8288390165736725	0.8735426629253449	0.8475306557253363	0.6362648338501004	0.8422339427951411	0.771390744180532	0.8202153535513216	0.8297857242942805	0.7942958614321693	0.8287608727675123	0.7649479220933197	0.852433056806056	0.894110651629523	0.8294075801288385	0.15103311500971858	0.8710231988301782	0.8185339144118735	0.8363004027549733	0.8151665451096348	0.7515637743278735	0.8378956142462446	0.8254177549913234	0.82387194475682	0.6919714873910029	0.8813004566472535	0.8496737720643976	1.0	0.1668639722921824	0.8378920214275706	0.6908963364027981	0.9603002518565891	0.7732599080956983	0.836204294855443	0.8261120672000806	0.7244442807715937	0.4650032515009	0.6754256591924063	0.8606893541189871	0.9345478258057794	0.804091681546924	0.9179849317184811
Obregon-TitoAJ_2015__SM01__bin.23	0.8470483481938846	0.49012666476768557	0.7914672907346803	0.8865550093138872	0.7714624134956074	0.8406187945842154	0.7981304599974179	0.48370940671870427	0.8031081128158679	0.7016092839680232	0.7786706859488381	0.5181410751648118	0.7362048932233017	0.7719337433219736	0.7722144919576787	0.7696283256930085	0.840047051012232	0.7758836921929337	0.746851824148891	0.5965724075322605	0.7951528850508524	0.7401917287763253	0.751275152106332	0.6214627208846246	0.706354345763462	0.8061994216987955	0.730705703705677	0.7770958295507407	0.8400613958330344	0.5389205727272168	0.1903506488982153	1.0	0.7862488498527606	0.5961236195671553	0.8483209387250734	0.7029423276725938	0.7644857074353304	0.6632286912810129	0.6075902545385988	0.7966662636455109	0.6048657632161908	0.4225410415569459	0.5953387529432498	0.7726735262233572	0.8388564308856288
ZellerG_2014__CCIS59132091ST-4-0__bin.40	0.8388781538363766	0.6183571041546023	0.900883537128885	0.8487845954340081	0.828068287717426	0.8461274644889515	0.8988372723701663	0.5815988477365354	0.8959270291577662	0.7893136219872381	0.8792309331679521	0.6898531017483922	0.8078828583278044	0.8254599164948662	0.7739504743663564	0.8124339483815333	0.8498200547095044	0.8300575748228899	0.44147052748706084	0.7029968602025886	0.8315280365665046	0.7884080060177168	0.8601182176732627	0.7018216961042077	0.8472489381063806	0.8816990517055767	0.8555676754815844	0.7465853128045771	0.845823401050909	0.6996899648656068	0.51107420955833	0.4204013966099392	1.0	0.6403417125181547	0.8334554152602591	0.764035814837967	0.8746004031168969	0.7928610287644012	0.6730879751402116	0.624239498991112	0.6692195212014396	0.6299317856960889	0.7048678091051386	0.7944618816760415	0.8366373980497207
LiuW_2016__SRR3992967__bin.11	0.8812178212328027	0.6977232837747465	0.860562082570388	0.904851601673953	0.8539357753421938	0.886647509075033	0.86094830078587	0.6237679711935239	0.8591865908540023	0.7853130484809725	0.8422893614038777	0.7319287839893932	0.8093235559527252	0.8495231044643613	0.8066966880145318	0.8538233413059285	0.8876513843988284	0.8549024160176157	0.3880427132523224	0.7761255815175967	0.8326682203006224	0.8473043574759873	0.8291396897988744	0.7517208248277715	0.8190819541911613	0.8503298551791206	0.818652660598149	0.748707738674096	0.8861371753649726	0.7533241049812658	0.5615839181363401	0.4247626473688975	0.8533312598744827	1.0	0.8736745195270177	0.8017671126063377	0.8426500264292994	0.8124914214290512	0.7396597191193348	0.621434599895451	0.6845612006202855	0.6929769612438417	0.7641571973845215	0.838097178051708	0.8856202708346109
BritoIL_2016__W2.61.ST__bin.113	0.8270979595268646	0.6033133469222128	0.7995514938628088	0.8504789792777422	0.7823638069961317	0.8314049345075546	0.8032234159058825	0.5482736848372234	0.8014462077260248	0.717018113109404	0.7802335595187176	0.650592411430744	0.7583795914040153	0.7856868677215021	0.7437775518187009	0.7957270755551099	0.8532249565359533	0.7852868261506025	0.39006142152631007	0.7059490777370598	0.7840292542149289	0.7682986378218938	0.7703009346663178	0.6736945510264513	0.7536396732610856	0.7843781155326324	0.7564018401912261	0.7068013856270182	0.8329742881897387	0.6793875708232866	0.5583520167369873	0.4323838351870508	0.7944883045287735	0.6249552825593887	1.0	0.7239760163066553	0.7779006800184457	0.7267616843734676	0.6513475812891262	0.5803214015451214	0.6262206882072864	0.616835378715595	0.7774165566030099	0.76695907303161	0.8905719184395663
Obregon-TitoAJ_2015__SM40__bin.28	0.8910707132854584	0.6703345157868764	0.8995786107292437	0.9083960610517747	0.9302736947347171	0.902740792724546	0.8991562601141435	0.630683547873346	0.8971714044920417	0.8310610357523962	0.8855205519398327	0.7820363195893136	0.8665730958171909	0.9711064752950526	0.8404982327286477	0.8869958950596515	0.9068297106673973	0.9303595748294415	0.4209983240563604	0.7587506368906278	0.8969060734531169	0.8612049490006826	0.871843185510618	0.7659837917343614	0.8509691953227393	0.8999349490327273	0.8665275921849114	0.7991943934397863	0.8987806949237813	0.7786344424042582	0.551744359312062	0.4396836536212239	0.8937791407504254	0.7038155757010603	0.8884552157737379	1.0	0.8888833344549016	0.835738296433733	0.7264584394817714	0.7003143596004653	0.7451790183392456	0.6856013048647228	0.7592454087796374	0.8570557868122783	0.9002470654963901
VogtmannE_2016__MMRS65742083ST-27-0-0__bin.7	0.8561738763192779	0.6370281747619566	0.9214082315315321	0.8648230689152139	0.841709416498238	0.8622333198818164	0.910424849751868	0.60062370263534	0.9201213254733975	0.8102971836621555	0.9043272714233431	0.7179717768581164	0.8240382212806793	0.846085807776874	0.7895683770583525	0.8428170322386758	0.8666546760337794	0.8522015997249743	0.4267075410645974	0.7279596704928548	0.8561556626997024	0.8100410546368745	0.8778890642582191	0.7099185111276678	0.8609663349700927	0.89990591527138	0.8822108146781283	0.7603110430883013	0.8590521973878255	0.7426523697342007	0.5298871267844367	0.42466704649652487	0.9086251164675596	0.6569259849726256	0.8478013030706455	0.7894112845895134	1.0	0.8204165568632049	0.6890371654599196	0.6314047197180076	0.6856596773798798	0.6551996753422311	0.7252970669811551	0.8091969672046705	0.856886484185171
RampelliS_2015__H17__bin.74	0.8565650623230502	0.6750916154968072	0.8930047431702025	0.8722224264931181	0.8561287396894265	0.8714619259477149	0.8930059687955779	0.6194892819060925	0.8905467514799427	0.8284179627655011	0.8762357367846944	0.7514474635682857	0.8239235945141008	0.8593466191124021	0.799116936917062	0.8438013996641786	0.872303317767891	0.862962213969678	0.38738586363692074	0.7604098491255163	0.8522012231741246	0.8242545133654448	0.8605520216690566	0.7389160569180424	0.853573923594514	0.8970468556580995	0.853592920787832	0.7630663921265826	0.8669038251767964	0.768255689965805	0.5636265029231166	0.39666507335367873	0.8868570062874582	0.6819765660428233	0.8527925874177299	0.799116936917062	0.8833155617653908	1.0	0.7107493473544877	0.6159980880244145	0.6982154894534937	0.6902826292115551	0.7527815567893518	0.8222077189886139	0.863326837518844
CM_madagascar__A72_01_1FE__bin.2	0.9342095776753384	0.7331959572893416	0.9027908769751178	0.9342390048893315	0.8881464239313874	0.9801881281790588	0.901107640334705	0.6599803131938384	0.904597707914302	0.841551373294509	0.887501232264586	0.7836731931322768	0.8571978229747087	0.891234074359627	0.8509254123120521	0.9026731681191449	0.9382234496640148	0.8959939262230318	0.39836649535123586	0.8125515895845319	0.8809485273886438	0.9355058464517401	0.8648996605570866	0.7872471282717545	0.8580732825910073	0.9002652863341489	0.8717260385231659	0.7863628404912578	0.9754290119960037	0.8012199051560893	0.5933607791149177	0.4362474122443695	0.9038362787522273	0.7453221764956014	0.9175412679892238	0.8338966192545205	0.8906058033408716	0.8532531049389165	1.0	0.6382085889209482	0.7307137717890128	0.7359047323374184	0.8119887941169115	0.8813112178011103	0.9254042195682145
Obregon-TitoAJ_2015__SM18__bin.25	0.7866942512532757	0.5472924258687636	0.7903896685567303	0.7979861941343674	0.81707263137721	0.7965281048981829	0.7929723889707518	0.515891909043874	0.7962929292149273	0.7085309803596713	0.7827313654861783	0.627365884923975	0.7566065061528278	0.8500203935928315	0.7439751149026267	0.7739666836788778	0.8026953239351982	0.8179908695673539	0.5424983520151747	0.6110313541837051	0.815836379501947	0.734401007534748	0.7554860870767803	0.6448313649947665	0.7253534128905759	0.8041934281383843	0.7465409869094897	0.7659889628892772	0.7922633518361605	0.6302455585141671	0.3634362888013552	0.5458294225138245	0.7998851500245354	0.5975385881175205	0.7800812514435225	0.7671016597787103	0.7787698837530107	0.7056660491257433	0.6090053332228826	1.0	0.624184344038858	0.5186648760553947	0.6317682333111262	0.7591098986498107	0.7876230196978941
Obregon-TitoAJ_2015__SM34__bin.32	0.8819809048152691	0.6707727784787972	0.9008599009944673	0.8984818269256224	0.8916601221832985	0.8939234839593977	0.9009804959688924	0.6646202287774905	0.9001216244437189	0.832264155938126	0.8919638156249908	0.7420208776372798	0.9449013327215345	0.8969295342975049	0.8312949841314662	0.8753856833175971	0.896130960259544	0.8931278512622765	0.4236994126142343	0.7443445369005915	0.9809033445986688	0.8508607833967192	0.8709244045990805	0.7542752389104097	0.8528748665366594	0.8967243757739404	0.8742216476803115	0.8445986687491359	0.8893747003509019	0.748299169659481	0.5529522238007418	0.4340874931246158	0.8982200475908948	0.6894782355484571	0.88173162617911	0.8549845432538877	0.8858245019574623	0.8378129954320976	0.7303709619066948	0.6538085951862016	1.0	0.6762054350096034	0.7454806297999005	0.8515167024039578	0.892882249302167
NielsenHB_2014__MH0012__bin.23	0.9018386392358156	0.7438695470792196	0.8827859846545751	0.9791097758699994	0.8728890872054731	0.916785987710824	0.8830908454653673	0.6433831450938804	0.886364087854926	0.8129079136976484	0.8636874863423885	0.8747006786400304	0.8299044769459517	0.8711309801236863	0.819551434373935	0.8929533601162597	0.9223338432174965	0.8812494556056951	0.28633459505468395	0.9035318010320952	0.8582229136136016	0.8764641341570942	0.848230508391695	0.7761618711577223	0.8745868333748473	0.8707886802659547	0.848526200456298	0.746878423953655	0.9160822864407997	0.8896976911568971	0.7321495972628236	0.31508701904195774	0.8785186973656665	0.7252210813924881	0.9024468327330352	0.8173585759103418	0.8795410125657667	0.86065263135375	0.7642952214022986	0.5645051856900322	0.7026224142225591	1.0	0.8878203903746502	0.8432564635840324	0.9177991341647348
BritoIL_2016__W2.6.ST__bin.33	0.8402434844187299	0.6608099573475366	0.810583260195094	0.8617825389829956	0.7953943626426196	0.845407734698413	0.816550461618433	0.5771906629149575	0.8122814485012625	0.7384746062777093	0.7931907985189036	0.7661723400595402	0.768443078360247	0.8021946494198537	0.7570429299492615	0.8303312126382878	0.8642428716897885	0.8057605309647844	0.32027768674735096	0.8362337510688228	0.7958827879669076	0.7975960433781957	0.7802475274252703	0.7068073180929565	0.8056939845838402	0.7975671647600501	0.7739934232086153	0.7016838745563051	0.8531453209732848	0.7764261328893559	0.6531979302819934	0.3647670813887351	0.8077092098935634	0.657089010179085	0.9345359394402822	0.7437261202078759	0.7999967354605574	0.7711871748801223	0.6929141915807527	0.5649743796433364	0.6364577486982649	0.7294826835016455	1.0	0.7839408515676696	0.9079111091021637
SmitsSA_2017__TZ_65642__bin.12	0.8416990923836775	0.6299481492281617	0.825068572417941	0.8527378847801127	0.8150600749056844	0.8495718210647177	0.840471737228672	0.5756455147715468	0.8239545553955786	0.7628766926679911	0.8090184120359402	0.6808962027738795	0.7821868905939602	0.8173758178570778	0.8094506916473783	0.8077318248920156	0.8635898685961106	0.8182090524704296	0.39793815724726167	0.7171564316827352	0.8056290892853889	0.7930679208660628	0.7937154859756875	0.7576694034883085	0.7964572436166142	0.8298162441451457	0.7878344329220507	0.7302558138475277	0.8451926406531922	0.7327099546191838	0.5098626956933787	0.42948887349869685	0.8258949725710328	0.6537930115365689	0.8364092201425212	0.7616305427472707	0.8097126792906741	0.7641467631996208	0.6822807505148627	0.6158572007873298	0.6595242760028431	0.6285704359474384	0.7111933651059797	1.0	0.8545609770544388
BritoIL_2016__WL.43.ST__bin.16	0.8573471794655988	0.629069432440219	0.8323303735499165	0.8779863545675943	0.8203450311138734	0.8618634658276119	0.8323492566012449	0.5712506083040106	0.827958137893752	0.7561917525305986	0.8168905117522716	0.6842813164615967	0.7883431147539214	0.8142603724600948	0.7845643464252225	0.8301205170287358	0.88408234305217	0.8220493613752041	0.3929179925266278	0.7313270900570483	0.8102706534722695	0.8050891441877429	0.797408597938834	0.7021630265538863	0.784790943041164	0.8166002522775658	0.7906112389763444	0.7385609172631014	0.8604294329581541	0.7068055596019237	0.5513969681372787	0.4416972302340311	0.8238918076691084	0.6544471743941508	0.9200189477932187	0.7578410521852007	0.8122339512946759	0.7600665546631965	0.6786509300712052	0.6053059216169935	0.6551080811906465	0.6480717167499139	0.7802412067025121	0.8095137128718747	1.0
