	BackhedF_2015__SID637_12M__bin.4	LeChatelierE_2013__MH0275__bin.50	HMP_2012__SRS050299__bin.13	FengQ_2015__SID31379__bin.19	BackhedF_2015__SID82_12M__bin.20	LeChatelierE_2013__MH0446__bin.94	NielsenHB_2014__V1_UC32_0__bin.45	BackhedF_2015__SID511_12M__bin.15	ZeeviD_2015__PNP_Main_123__bin.4	LiJ_2014__O2.UC48-1__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES52__bin.21	CosteaPI_2017__donald1-11-7-0__bin.10	ZeeviD_2015__PNP_Main_269__bin.12	CosteaPI_2017__donald4-11-0-0__bin.41	NielsenHB_2014__V1_CD28_0__bin.2	ZeeviD_2015__PNP_Main_481__bin.36	LeChatelierE_2013__MH0419__bin.80	ZeeviD_2015__PNP_Main_565__bin.20	CosteaPI_2017__mickey4-11-7-0__bin.60	HMP_2012__SRS021484__bin.33	LiJ_2014__V1.CD54-0__bin.51	HMP_2012__SRS052697__bin.59	LiuW_2016__SRR3993035__bin.45	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.24	CosteaPI_2017__donald3-11-7-0__bin.24	HMP_2012__SRS011084__bin.6	ZellerG_2014__CCMD95433940ST-21-0__bin.78	LeChatelierE_2013__MH0302__bin.17	BackhedF_2015__SID281_12M__bin.21	LeChatelierE_2013__MH0067__bin.7	CosteaPI_2017__SID713B029-11-0-0__bin.42	HMP_2012__SRS024075__bin.36	ZeeviD_2015__PNP_Validation_41__bin.27	LeChatelierE_2013__MH0212__bin.16	LiJ_2014__V1.FI20__bin.90	LouisS_2016__AS60_0__bin.11	VogtmannE_2016__MMRS31306426ST-27-0-0__bin.20	LeChatelierE_2013__MH0411__bin.47	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.34	FengQ_2015__SID530119__bin.66	LiJ_2014__V1.FI18__bin.2	XieH_2016__YSZC12003_36006__bin.40	KosticAD_2015__PRJNA231909.3112359__bin.1	HMP_2012__SRS024435__bin.11
LeChatelierE_2013__MH0067__bin.7	0.98993917824498	0.989978613520153	0.9881623305263509	0.9848499902564342	0.9895970649723913	0.9875490138945545	0.9870615097613128	0.9901064488217344	0.9843238036155842	0.9874199013667988	0.9875476989588045	0.9863336460018862	0.9906160569297289	0.9865479588781315	0.9853693284052853	0.9871283047753636	0.9878644708305132	0.9858773608473462	0.9854778322290728	0.9797672808100575	0.974487571462793	0.9896571171183598	0.9894149053415298	0.9946633666932377	0.9866568517504744	0.9796445333290325	0.985648499676205	0.9856612755313298	0.9895993116375517	1.0	0.9848984471937778	0.9892709356320677	0.9904374842293928	0.9836558393109908	0.9922916326400182	0.9873812980857491	0.9874061425057873	0.9870756483083831	0.9964103151244941	0.9858901997407137	0.9824950215793253	0.9870046514860876	0.9905542102284497	0.9872550624965886
CosteaPI_2017__SID713B029-11-0-0__bin.42	0.985784967021391	0.9863969369618608	0.9811794778210997	0.9949843537786217	0.9847954402200734	0.9815844045388795	0.9805367563665177	0.9857927074420378	0.9876842503219908	0.9808600857638409	0.987937896208921	0.9806906966678356	0.9862407288338284	0.9808598222323216	0.98683712708553	0.9811394982133954	0.9829299926851607	0.9914543225008039	0.9864399188883222	0.9758461749014674	0.9717767830638314	0.9856917502189766	0.9851297679455344	0.9851297725713912	0.9808860256704511	0.9758730595540132	0.9936530039067734	0.9862684540345907	0.984611337629883	0.9848984471937778	1.0	0.9864572502470244	0.9861085325595911	0.9846935501747058	0.9867388883030899	0.9810003967781943	0.98341811124949	0.9812894568056442	0.9856108426338407	0.9793780846323913	0.9836622961373583	0.9807177171193907	0.9857743568994162	0.9812105897821419
HMP_2012__SRS024075__bin.36	0.9946049077474954	0.9923173250993905	0.9854139603132446	0.9860852480900478	0.9916392289398871	0.984628842994924	0.9839086090247602	0.9955715554975998	0.9844774331651637	0.9840607836395593	0.9880913470787677	0.9840418148892233	0.9924414100941302	0.9841531479414329	0.9856469724353701	0.9844757832781239	0.9857740098907035	0.9864319637173564	0.9854482502782244	0.9784923734825045	0.9738291826645842	0.9916221216011104	0.9920481954249589	0.9893187778336076	0.9842809081188675	0.9789060203891261	0.9864062641966308	0.9858517531300713	0.9906269403627814	0.9892709356320677	0.9864572502470244	1.0	0.9926379599178798	0.9842644804747374	0.9936381477305942	0.9840012451319509	0.9873271499933467	0.9843353451254893	0.9901360834231345	0.9826089670430066	0.9832213321160372	0.9840520311159998	0.9927208064944723	0.9845464910780457
ZeeviD_2015__PNP_Validation_41__bin.27	0.9936577754462425	0.9960737245719896	0.9863760053153038	0.98583508788403	0.9971713967855705	0.9849619178334196	0.9842987214978866	0.993785559842286	0.98494487461079	0.9847904744032032	0.9882618168007157	0.9847956904910862	0.9980244081637232	0.9845554146536809	0.9859153468427969	0.9846119663433968	0.985889819271416	0.9869541871561371	0.9858594893699465	0.9784011484585714	0.9729165792052279	0.9971147145198416	0.9977245129613009	0.9909500595419335	0.9849568005254714	0.9781579121533676	0.986201688194389	0.9859444505020301	0.9968175620951129	0.9904374842293928	0.9861085325595911	0.9926379599178798	1.0	0.9836897361551211	0.9991117015815134	0.9844117442240423	0.9892679120265504	0.9846294504449462	0.9914854502379015	0.9832031200609667	0.9823936991201725	0.9843991723256815	0.9983576488801387	0.9850564573041637
LeChatelierE_2013__MH0212__bin.16	0.9834920167989978	0.98427445863695	0.982357700789567	0.9838648228924182	0.983904321356921	0.9819649135287324	0.9809047305666276	0.9834837770493197	0.9901318284362981	0.9818727561650286	0.9843552688060148	0.9821201916187279	0.9841287827624874	0.9817548392902481	0.9847107202637174	0.9813579419771993	0.9830100087601283	0.9849493082462432	0.9844843001302981	0.9759143650296154	0.9711195147796899	0.983899049242133	0.9837074239226603	0.9836753410208179	0.9821778976376224	0.975841121446053	0.9842093826989664	0.9843959631888832	0.9833884789490092	0.9836558393109908	0.9846935501747058	0.9842644804747374	0.9836897361551211	1.0	0.9847211929132188	0.9818706450967184	0.9819313379220385	0.9821476019211365	0.9839904573897418	0.9804896953107816	0.9937941704334817	0.9808086931166704	0.9842089343250083	0.9822930145496592
LiJ_2014__V1.FI20__bin.90	0.9945057510752517	0.9966660342537815	0.9875531511735849	0.986244664705141	0.9979896436883856	0.9864803278420635	0.9858116643375421	0.9945781816816766	0.9860315195827111	0.9857272282097543	0.9896059522968453	0.9864317449751636	0.9988966797436241	0.985940769698717	0.9861939106260754	0.9856572377598207	0.98639062387902	0.9888987203642323	0.9863726296397592	0.9803523102942434	0.975936733636213	0.9977984895315207	0.9987617439629177	0.9927304979434882	0.9863185315038877	0.9798550155677712	0.9878145705066458	0.9864553759002342	0.9972581537963554	0.9922916326400182	0.9867388883030899	0.9936381477305942	0.9991117015815134	0.9847211929132188	1.0	0.9863702648315082	0.9905133257129106	0.9860641359254393	0.9930969036203018	0.9848180597146646	0.9857168788993244	0.9859554984000896	0.9992137081692746	0.9858080316794069
LouisS_2016__AS60_0__bin.11	0.9851522230455275	0.9843387324087501	0.9918248112801678	0.9814275504053026	0.9838591363012442	0.9935467889081837	0.9939029805638644	0.9850605730595077	0.9819012375687829	0.9941923946242631	0.982608275423715	0.9922050763587299	0.9851227437437267	0.9921106287089291	0.9842136666814195	0.993983329659654	0.998453265407203	0.9821848570820559	0.9842210993686257	0.9838369345037137	0.9767168344297112	0.9842772095863227	0.9836349063378241	0.9870714010563175	0.9925057450711594	0.9834890901520742	0.9818378826346265	0.9844114121969693	0.9837745779437824	0.9873812980857491	0.9810003967781943	0.9840012451319509	0.9844117442240423	0.9818706450967184	0.9863702648315082	1.0	0.9857875419451628	0.9980649012181946	0.9866359681356466	0.9914651625132923	0.9807570324128445	0.9944986788332951	0.9843652895545107	0.9934740446122797
VogtmannE_2016__MMRS31306426ST-27-0-0__bin.20	0.9879112077148089	0.988384704368178	0.9863292693623367	0.9829048570989853	0.9884618299862018	0.985982391102873	0.9852236814704463	0.9882453205837733	0.9821960069833222	0.9859200624754161	0.9853344588222385	0.984706655420488	0.9889509975243048	0.985309288378564	0.9845646983326781	0.9857159366693632	0.9869661437784087	0.9835636350686696	0.9838729130286367	0.9799006752562299	0.9739566310244899	0.9887123433789636	0.9887861095064128	0.9871025800191218	0.9854943696659195	0.9799653365391049	0.9830716313716711	0.9843420374103418	0.9885518540560552	0.9874061425057873	0.98341811124949	0.9873271499933467	0.9892679120265504	0.9819313379220385	0.9905133257129106	0.9857875419451628	1.0	0.9856585684998328	0.9874108058865959	0.9842304684710093	0.9804989048657585	0.9849385280225118	0.98909915801229	0.985918583434823
LeChatelierE_2013__MH0411__bin.47	0.9850310285239979	0.984538547644705	0.991532541316344	0.9815197522911909	0.9838062109302489	0.9939196806249604	0.9941671320701602	0.985161867020708	0.9815535903746537	0.994400782886695	0.9824928967382537	0.99242359967025	0.9847123146970959	0.9926275803268714	0.9841546806966808	0.9939117342470433	0.9987025394079448	0.9820915807777637	0.9844050897475501	0.9830634958103681	0.9765161771258183	0.9846820818533347	0.9837147764803744	0.9871106446854109	0.9929033482531198	0.9827166211661266	0.9821571482710953	0.9844012954770869	0.983831181287391	0.9870756483083831	0.9812894568056442	0.9843353451254893	0.9846294504449462	0.9821476019211365	0.9860641359254393	0.9980649012181946	0.9856585684998328	1.0	0.9867021164865819	0.9915658464822534	0.9804128217981933	0.9944722025429733	0.9847217007184098	0.9938163760798434
Bengtsson-PalmeJ_2015__TRAVELRES46__bin.34	0.9907292507469696	0.9905449802997055	0.9877777151502753	0.9855781139969907	0.9905995460334089	0.9867667933759738	0.9863034183676938	0.9909087977848602	0.9850104452389242	0.9868908983107222	0.9882055458537649	0.9862424970139807	0.9912347101283326	0.9862412629292046	0.9858986223340296	0.9865494183115756	0.9881246023003291	0.9863684057539471	0.9861756242094669	0.9794231120237996	0.9741422868716009	0.9906060698682944	0.990293745336264	0.9953440203700767	0.9865100631923401	0.9793807563368132	0.9865507410413018	0.9859856487466856	0.9902582062688848	0.9964103151244941	0.9856108426338407	0.9901360834231345	0.9914854502379015	0.9839904573897418	0.9930969036203018	0.9866359681356466	0.9874108058865959	0.9867021164865819	1.0	0.9852136772273029	0.9833352278372135	0.9863795650474698	0.9913696761160722	0.986777864448056
FengQ_2015__SID530119__bin.66	0.9838736125560662	0.983063913367845	0.9903435979819148	0.9796431007863272	0.9827491316866583	0.9910273268022569	0.9915199578697602	0.9840151097645746	0.9802804104978422	0.9913782002910394	0.9809695963883723	0.9965327964559889	0.9833777673120571	0.996842011487132	0.9827490362590089	0.991441130272453	0.9913866678517262	0.9805072681957124	0.9831107956984324	0.9830655697981731	0.9756928379224404	0.9832193225374585	0.9826827298356019	0.9857292029237731	0.9970454684519371	0.9824295510021337	0.9803316811612409	0.9830677558405387	0.9826581715586868	0.9858901997407137	0.9793780846323913	0.9826089670430066	0.9832031200609667	0.9804896953107816	0.9848180597146646	0.9914651625132923	0.9842304684710093	0.9915658464822534	0.9852136772273029	1.0	0.9792207913629548	0.9912312279579546	0.9832647304696367	0.9912675597587982
LiJ_2014__V1.FI18__bin.2	0.9824080827244294	0.9829161032999965	0.9810032438784207	0.982781365441129	0.9823822690474856	0.9803124684301598	0.9796050913987606	0.9825865718016842	0.99010181995657	0.9803745488388986	0.983243955325505	0.9808648927195581	0.9826224609320048	0.9806515598887281	0.983854450844369	0.9801640452476452	0.9814544321563224	0.9838415312708658	0.9831823424633533	0.9733018634400858	0.9678696604159192	0.9827531430127536	0.9822058774413573	0.9821425425072681	0.9806820900575556	0.9733816005994271	0.9826381258758389	0.9829562057417095	0.982161324875112	0.9824950215793253	0.9836622961373583	0.9832213321160372	0.9823936991201725	0.9937941704334817	0.9857168788993244	0.9807570324128445	0.9804989048657585	0.9804128217981933	0.9833352278372135	0.9792207913629548	1.0	0.9792697139519211	0.982412135380505	0.9808882554441372
XieH_2016__YSZC12003_36006__bin.40	0.9849427942829925	0.9844612199205477	0.9909962660032052	0.9807872486997385	0.9833283634687847	0.9927568287630186	0.9938909214573414	0.9852930467610045	0.9809624250688139	0.9935177522534693	0.9824145966089385	0.9919217174400043	0.9846676423931459	0.9917534448998254	0.9836639169649326	0.9930385521953617	0.9949963317352746	0.9817088960353553	0.9838232611944003	0.9823545046271626	0.9756387160170324	0.9844546082451255	0.9829944569632226	0.9866954098383905	0.9921886926596502	0.9820809330968344	0.9814872686681423	0.9839937141957859	0.9836381438227746	0.9870046514860876	0.9807177171193907	0.9840520311159998	0.9843991723256815	0.9808086931166704	0.9859554984000896	0.9944986788332951	0.9849385280225118	0.9944722025429733	0.9863795650474698	0.9912312279579546	0.9792697139519211	1.0	0.9842511106208309	0.9933784540181065
KosticAD_2015__PRJNA231909.3112359__bin.1	0.9934735942389217	0.9959300012262048	0.9865059537001591	0.9853574731972269	0.9975965270082917	0.9852020163858335	0.9842457391384878	0.9934024491324417	0.9849899028462922	0.9844883182891598	0.9887013670089722	0.984502815621252	0.9981381589942941	0.9843667904184163	0.9857952514314546	0.9845753207201184	0.9856278053564337	0.9870401951427701	0.9857077204893138	0.9780084869152196	0.9732490913290949	0.9972110940145668	0.9990624087181663	0.9913961564993012	0.9847122380718201	0.9778437604724111	0.9862081014914463	0.9860480125186625	0.9976690665335267	0.9905542102284497	0.9857743568994162	0.9927208064944723	0.9983576488801387	0.9842089343250083	0.9992137081692746	0.9843652895545107	0.98909915801229	0.9847217007184098	0.9913696761160722	0.9832647304696367	0.982412135380505	0.9842511106208309	1.0	0.9846329823380844
HMP_2012__SRS024435__bin.11	0.9853761289512255	0.9846498583806561	0.9917763788673208	0.9814666230479175	0.9840381788546989	0.993150228638877	0.9929869452519676	0.9856112305197299	0.9820115361170116	0.9934313779923402	0.9827478393111142	0.9921305711243079	0.9846091113689159	0.9917934035998922	0.9844562590084501	0.9931907606592387	0.9941265502931248	0.982426102653735	0.9846013737183523	0.9830007832168566	0.9766315649325665	0.9849121387197463	0.9837201382385188	0.9871838363149529	0.9924414231140669	0.9828419522344384	0.9820071683769822	0.984584213465838	0.9840308663869002	0.9872550624965886	0.9812105897821419	0.9845464910780457	0.9850564573041637	0.9822930145496592	0.9858080316794069	0.9934740446122797	0.985918583434823	0.9938163760798434	0.986777864448056	0.9912675597587982	0.9808882554441372	0.9933784540181065	0.9846329823380844	1.0
